name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,06/30/2011
		RestrictedCash,"31,600,000","39,100,000","45,500,000","56,900,000","42,700,000","56,200,000","39,600,000","43,700,000","33,100,000","50,700,000","31,000,000","40,000,000","36,100,000","27,500,000","29,900,000","30,600,000","25,700,000","25,600,000","25,400,000","35,300,000","25,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,"0","158,600,000","151,800,000","110,000,000","110,500,000","93,000,000","84,200,000","84,800,000","86,700,000","57,500,000","60,400,000","62,500,000","63,400,000","74,700,000","75,100,000","74,900,000","74,400,000","80,400,000","81,000,000","80,800,000","80,000,000","82,300,000","82,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,"0","158,600,000","151,800,000","110,000,000","110,500,000","93,000,000","84,200,000","84,800,000","86,700,000","57,500,000","60,400,000","62,500,000","63,400,000","74,700,000","75,100,000","74,900,000","74,400,000","80,400,000","81,000,000","80,800,000","80,000,000","82,300,000","82,000,000"
		AssetsHeldForSaleCurrent,,,,"0","0","0","4,763,400,000","4,613,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,"39,700,000",,,,"34,000,000",,,,"76,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"11,064,900,000","11,255,600,000","11,978,200,000","11,908,300,000","11,804,100,000","11,942,300,000","10,803,900,000","10,233,800,000","14,636,900,000","14,337,600,000","14,150,800,000","14,392,700,000","17,354,100,000","17,556,300,000","18,852,700,000","18,979,600,000","19,854,400,000","19,566,400,000","19,323,600,000","18,966,700,000","19,027,100,000","17,981,700,000","5,085,700,000","5,161,800,000","5,125,800,000","4,571,100,000","4,119,000,000","4,162,500,000","3,611,100,000","3,668,400,000","3,726,800,000","3,807,700,000","3,811,000,000","4,119,300,000","4,085,400,000","4,053,100,000","4,035,900,000","4,035,800,000","4,047,500,000","4,044,900,000","4,630,500,000","4,726,800,000"
		NetPPE,"1,091,700,000","1,072,300,000","1,149,700,000","1,236,600,000","1,274,000,000","1,356,100,000","1,386,600,000","1,453,000,000","1,833,000,000","1,967,400,000","1,961,800,000","1,600,600,000","1,609,200,000","1,625,700,000","1,648,000,000","1,680,800,000","1,689,200,000","1,647,300,000","1,633,800,000","1,632,100,000","1,555,800,000","1,418,700,000","665,700,000","638,600,000","605,700,000","486,900,000","483,600,000","500,200,000","473,600,000","500,500,000","518,600,000","540,300,000","526,900,000","529,500,000","513,200,000","500,700,000","467,500,000","474,200,000","462,500,000","465,800,000","452,700,000","463,000,000"
			GrossPPE,"1,091,700,000","1,072,300,000","1,149,700,000","2,920,800,000","1,274,000,000","1,356,100,000","1,386,600,000","2,916,700,000","1,833,000,000","1,967,400,000","1,961,800,000","3,115,100,000",,,,"2,981,600,000",,,,"2,675,500,000","2,578,000,000","2,359,900,000",,"1,529,400,000",,,,"1,345,600,000",,,,"1,386,800,000",,,,"1,354,800,000",,,,"1,235,100,000",,"1,230,600,000"
				Properties,,,,"508,600,000",,,,"475,000,000",,,,"679,000,000",,,,"671,200,000",,,,"646,100,000","623,700,000","589,200,000",,"284,800,000",,,,"232,400,000",,,,"230,700,000",,,,"230,900,000",,,,"202,800,000",,"0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,200,000"
				MachineryFurnitureEquipment,,,,"2,030,700,000",,,,"1,961,700,000",,,,"2,301,900,000",,,,"2,079,600,000",,,,"1,743,300,000","1,709,700,000","1,575,700,000",,"1,165,000,000",,,,"1,064,500,000",,,,"1,110,700,000",,,,"1,050,100,000",,,,"980,100,000",,"959,800,000"
				OtherProperties,"1,091,700,000","1,072,300,000","1,149,700,000","318,500,000","1,274,000,000","1,356,100,000","1,386,600,000","371,400,000","1,833,000,000","1,967,400,000","1,961,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"63,000,000",,,,"108,600,000",,,,"134,200,000",,,,"230,800,000",,,,"286,100,000","244,600,000","195,000,000",,"79,600,000",,,,"48,700,000",,,,"45,400,000",,,,"73,800,000",,,,"52,200,000",,"50,600,000"
			AccumulatedDepreciation,,,,"-1,684,200,000",,,,"-1,463,700,000",,,,"-1,514,500,000",,,,"-1,300,800,000",,,,"-1,043,400,000","-1,022,200,000","-941,200,000",,"-890,800,000",,,,"-845,400,000",,,,"-846,500,000",,,,"-854,100,000",,,,"-769,300,000",,"-767,600,000"
		GoodwillAndOtherIntangibleAssets,"8,164,400,000","8,212,800,000","8,373,400,000","8,581,100,000","8,501,500,000","8,645,600,000","8,447,200,000","8,346,000,000","12,364,300,000","12,008,500,000","11,881,100,000","12,496,100,000","15,410,100,000","15,594,400,000","16,789,000,000","16,891,900,000","17,634,900,000","17,415,600,000","17,231,900,000","16,980,700,000","17,080,600,000","16,206,700,000","4,230,300,000","4,262,800,000","4,254,000,000","3,387,200,000","3,417,300,000","3,444,300,000","3,059,900,000","3,091,500,000","3,129,200,000","3,179,900,000","3,200,700,000","3,503,900,000","3,516,600,000","3,499,800,000","3,510,700,000","3,516,900,000","3,533,600,000","3,524,400,000","4,051,300,000","4,222,800,000"
			Goodwill,"4,025,200,000","3,990,700,000","4,037,400,000","4,118,100,000","4,026,600,000","4,151,100,000","4,023,700,000","3,973,900,000","4,922,100,000","5,016,000,000","4,917,300,000","5,073,800,000","7,618,800,000","7,665,000,000","8,570,100,000","8,607,100,000","8,972,800,000","8,864,900,000","8,738,000,000","8,555,500,000","8,111,800,000","7,390,100,000","2,192,300,000","2,212,700,000","2,096,000,000","1,530,900,000","1,528,700,000","1,530,700,000","1,319,500,000","1,313,700,000","1,324,700,000","1,342,800,000","1,343,300,000","1,573,200,000","1,568,100,000","1,543,200,000","1,536,900,000","1,515,000,000","1,508,000,000","1,490,500,000","1,891,800,000","1,877,100,000"
			OtherIntangibleAssets,"4,139,200,000","4,222,100,000","4,336,000,000","4,463,000,000","4,474,900,000","4,494,500,000","4,423,500,000","4,372,100,000","7,442,200,000","6,992,500,000","6,963,800,000","7,422,300,000","7,791,300,000","7,929,400,000","8,218,900,000","8,284,800,000","8,662,100,000","8,550,700,000","8,493,900,000","8,425,200,000","8,968,800,000","8,816,600,000","2,038,000,000","2,050,100,000","2,158,000,000","1,856,300,000","1,888,600,000","1,913,600,000","1,740,400,000","1,777,800,000","1,804,500,000","1,837,100,000","1,857,400,000","1,930,700,000","1,948,500,000","1,956,600,000","1,973,800,000","2,001,900,000","2,025,600,000","2,033,900,000","2,159,500,000","2,345,700,000"
		InvestmentsAndAdvances,"1,038,900,000","1,189,800,000","1,665,600,000","1,276,200,000","1,266,800,000","1,186,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,"1,665,600,000","1,276,200,000","1,266,800,000","1,186,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"709,400,000","723,200,000","738,800,000","758,500,000","702,200,000","693,800,000","900,100,000","362,400,000","284,300,000","189,600,000","156,000,000","146,300,000","183,300,000","182,700,000","219,000,000","107,400,000","226,500,000","199,100,000","158,200,000","72,600,000","100,900,000","71,500,000","14,600,000","15,700,000","13,600,000","9,200,000","9,800,000","10,400,000","7,600,000","9,200,000","8,500,000","11,400,000","10,400,000","10,600,000","11,200,000","9,200,000","15,600,000","800,000","4,800,000","7,700,000","85,900,000","10,300,000"
			NonCurrentDeferredTaxesAssets,"709,400,000","723,200,000","738,800,000","758,500,000","702,200,000","693,800,000","900,100,000","362,400,000","284,300,000","189,600,000","156,000,000","146,300,000","183,300,000","182,700,000","219,000,000","107,400,000","226,500,000","199,100,000","158,200,000","72,600,000","100,900,000","71,500,000","14,600,000","15,700,000","13,600,000","9,200,000","9,800,000","10,400,000","7,600,000","9,200,000","8,500,000","11,400,000","10,400,000","10,600,000","11,200,000","9,200,000","15,600,000","800,000","4,800,000","7,700,000","85,900,000","10,300,000"
		OtherNonCurrentAssets,"60,500,000","57,500,000","50,700,000","55,900,000","59,600,000","60,300,000","70,000,000","72,400,000","155,300,000","172,100,000","151,900,000","149,700,000","151,500,000","153,500,000","196,700,000","299,500,000","303,800,000","304,400,000","299,700,000","281,300,000","289,800,000","284,800,000","175,100,000","244,700,000","252,500,000","687,800,000","208,300,000","207,600,000","70,000,000","67,200,000","70,500,000","76,100,000","73,000,000","75,300,000","44,400,000","43,400,000","42,100,000","43,900,000","46,600,000","47,000,000","40,600,000","30,700,000"
TotalLiabilitiesNetMinorityInterest,"9,261,900,000","9,539,300,000","10,057,100,000","9,508,800,000","9,328,100,000","9,782,800,000","13,292,400,000","12,705,100,000","14,250,200,000","12,780,700,000","12,724,600,000","12,620,200,000","12,801,900,000","13,171,800,000","13,357,400,000","13,113,700,000","13,600,000,000","13,378,800,000","13,556,900,000","12,679,400,000","12,636,300,000","12,009,900,000","6,857,000,000","6,659,800,000","6,490,900,000","6,010,200,000","5,179,300,000","4,947,900,000","5,494,000,000","5,640,200,000","5,641,000,000","5,631,900,000","5,004,700,000","5,063,800,000","5,038,300,000","4,854,500,000","5,112,500,000","5,238,600,000","5,422,900,000","5,218,300,000","5,409,000,000","5,440,500,000"
	CurrentLiabilities,"3,196,200,000","2,902,100,000","3,071,800,000","2,415,400,000","2,565,900,000","2,983,100,000","3,678,000,000","3,585,700,000","3,085,800,000","3,513,600,000","3,237,400,000","3,477,100,000","3,578,800,000","3,865,000,000","3,791,100,000","4,044,000,000","3,941,800,000","4,155,800,000","3,948,500,000","3,803,600,000","3,257,700,000","3,137,800,000","1,882,900,000","1,855,200,000","1,730,200,000","1,712,900,000","1,687,200,000","1,526,200,000","1,285,200,000","2,225,500,000","2,336,000,000","1,597,300,000","1,506,400,000","1,661,900,000","1,589,600,000","1,463,200,000","1,563,000,000","2,011,800,000","2,033,400,000","1,913,000,000","2,073,800,000","1,831,500,000"
		PayablesAndAccruedExpenses,"2,611,200,000","2,808,300,000","2,584,600,000","2,070,600,000","2,292,900,000","2,693,900,000","2,404,900,000","1,973,900,000","2,795,000,000","3,216,300,000","2,955,500,000","2,735,400,000","3,382,100,000","3,609,300,000","3,590,400,000","3,230,700,000","3,710,200,000","3,859,900,000","3,725,200,000","3,037,300,000","2,565,600,000","2,523,300,000","1,721,900,000","1,433,900,000","1,586,900,000","1,618,000,000","1,635,700,000","1,273,700,000","1,249,300,000","1,531,800,000","1,652,500,000","1,344,300,000","1,490,600,000","1,627,100,000","1,552,400,000","1,241,200,000","1,516,000,000","1,759,800,000","1,820,600,000","1,193,400,000","1,896,400,000","1,477,000,000"
			Payables,"1,385,200,000","1,481,200,000","1,286,200,000","1,377,200,000","1,118,200,000","1,243,400,000","1,115,500,000","1,334,300,000","1,472,300,000","1,631,100,000","1,611,800,000","1,927,600,000","1,894,100,000","1,870,500,000","1,852,700,000","2,136,300,000","1,828,000,000","1,852,600,000","1,897,600,000","1,933,800,000","1,579,600,000","1,520,100,000","968,900,000","976,300,000","815,100,000","789,600,000","805,700,000","838,700,000","638,500,000","731,700,000","798,700,000","903,900,000","783,500,000","804,000,000","771,500,000","809,600,000","629,000,000","719,500,000","753,700,000","781,600,000","748,600,000","747,200,000"
				AccountsPayable,"1,280,500,000","1,394,300,000","1,232,500,000","1,166,100,000","1,051,800,000","1,154,300,000","1,086,300,000","1,190,300,000","1,422,100,000","1,574,800,000","1,548,100,000","1,732,700,000","1,844,000,000","1,818,900,000","1,794,900,000","1,928,600,000","1,709,300,000","1,758,600,000","1,768,300,000","1,732,100,000","1,456,500,000","1,401,000,000","964,600,000","921,400,000","796,800,000","781,400,000","773,100,000","748,400,000","607,900,000","700,000,000","793,200,000","810,200,000","717,200,000","748,100,000","753,000,000","711,700,000","542,000,000","601,900,000","673,500,000","694,600,000","572,400,000","676,900,000"
				TotalTaxPayable,"104,700,000","86,900,000","53,700,000","147,400,000","66,400,000","89,100,000","29,200,000","130,800,000","50,200,000","56,300,000","63,700,000","194,900,000","50,100,000","51,600,000","57,800,000","207,700,000","118,700,000","94,000,000","129,300,000","201,700,000","123,100,000","119,100,000","4,300,000","54,900,000","18,300,000","8,200,000","32,600,000","90,300,000","30,600,000","31,700,000","5,500,000","93,700,000","66,300,000","55,900,000","18,500,000","97,900,000","87,000,000","117,600,000","80,200,000","87,000,000","176,200,000","70,300,000"
					IncomeTaxPayable,,,,"53,400,000","66,400,000","89,100,000","29,200,000","33,800,000",,,,"66,900,000",,"51,600,000","57,800,000","52,100,000","118,700,000","94,000,000","129,300,000","66,000,000","9,700,000","20,800,000","4,300,000","18,700,000","18,300,000","8,200,000","32,600,000","22,400,000","30,600,000","31,700,000","5,500,000","29,400,000","66,300,000","55,900,000","18,500,000","34,800,000","87,000,000","117,600,000","80,200,000","41,500,000",,
				DuetoRelatedPartiesCurrent,,,,"37,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,"25,800,000",,,,"13,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"1,226,000,000","1,327,100,000","1,298,400,000","693,400,000","1,174,700,000","1,450,500,000","1,289,400,000","639,600,000","1,322,700,000","1,585,200,000","1,343,700,000","807,800,000","1,488,000,000","1,738,800,000","1,737,700,000","1,094,400,000","1,882,200,000","2,007,300,000","1,827,600,000","1,103,500,000","986,000,000","1,003,200,000","753,000,000","457,600,000","771,800,000","828,400,000","830,000,000","435,000,000","610,800,000","800,100,000","853,800,000","440,400,000","707,100,000","823,100,000","780,900,000","431,600,000","887,000,000","1,040,300,000","1,066,900,000","411,800,000","1,147,800,000","729,800,000"
				InterestPayable,,,,"33,500,000",,,,"22,800,000",,,,"29,700,000",,,,"31,500,000",,,,"17,800,000","17,400,000","17,200,000",,"9,400,000",,,,"3,500,000",,,,"3,900,000",,,,"3,600,000",,,,"3,500,000",,"7,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,"118,600,000",,,,"183,000,000",,,,"304,000,000",,,,"333,100,000",,,,"328,200,000","270,600,000","191,600,000",,"157,500,000",,,,"145,900,000",,,,"129,300,000",,,,"119,400,000",,,,"413,900,000",,
		CurrentDebtAndCapitalLeaseObligation,"585,000,000","93,800,000","93,000,000","99,900,000","273,000,000","289,200,000","288,000,000","293,300,000","290,800,000","297,300,000","281,900,000","193,800,000","196,700,000","255,700,000","200,700,000","218,900,000","231,600,000","295,900,000","223,300,000","209,100,000","193,000,000","186,700,000","156,600,000","161,800,000","133,500,000","85,600,000","41,900,000","28,800,000","35,500,000","691,600,000","683,000,000","33,400,000","10,000,000","29,000,000","31,500,000","40,100,000","42,200,000","247,000,000","207,800,000","190,100,000","175,800,000","47,300,000"
			CurrentDebt,"516,500,000","23,800,000","24,000,000","24,200,000","193,700,000","201,200,000","195,400,000","188,300,000","185,900,000","188,000,000","185,400,000","193,800,000","196,700,000","255,700,000","200,700,000","218,900,000","231,600,000","295,900,000","223,300,000","209,100,000","193,000,000","186,700,000","156,600,000","161,800,000","133,500,000","85,600,000","41,900,000","28,800,000","35,500,000","691,600,000","683,000,000","33,400,000","10,000,000","29,000,000","31,500,000","40,100,000","42,200,000","247,000,000","207,800,000","190,100,000","175,800,000","47,300,000"
				OtherCurrentBorrowings,"516,500,000","23,800,000","24,000,000","24,200,000","193,700,000","201,200,000","195,400,000","188,300,000","185,900,000","188,000,000","185,400,000","193,800,000",,,,"218,900,000",,,,"209,100,000","193,000,000","186,700,000",,"161,800,000",,,,"28,800,000",,,,"33,400,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"68,500,000","70,000,000","69,000,000","75,700,000","79,300,000","88,000,000","92,600,000","105,000,000","104,900,000","109,300,000","96,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,"21,600,000",,,,"20,900,000",,,,"13,800,000",,,,"25,500,000",,,,"15,800,000","65,100,000","14,800,000","4,400,000","4,900,000","9,800,000","9,300,000","9,600,000","11,500,000","400,000","2,100,000","500,000","9,000,000","5,800,000","5,800,000","5,700,000","5,500,000","4,800,000","5,000,000","5,000,000","4,800,000","1,600,000","1,800,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,"0","39,800,000","8,700,000","4,400,000","4,900,000","9,800,000","9,300,000","9,600,000","7,400,000","400,000","2,100,000","500,000","700,000","5,800,000","5,800,000","5,700,000","5,500,000","4,800,000","5,000,000","5,000,000","4,800,000","1,600,000","1,800,000"
			CurrentDeferredRevenue,,,,"21,600,000",,,,"20,900,000",,,,"13,800,000",,,,"25,500,000",,,,"15,800,000","25,300,000","6,100,000",,,,,,"4,100,000",,,,"8,300,000",,,,,,,,,,
		OtherCurrentLiabilities,"1,399,200,000",,"394,200,000","104,700,000","1,320,400,000","1,627,600,000","985,100,000","1,114,600,000",,,,"230,100,000",,,,"235,800,000",,,,"213,200,000","163,400,000","221,400,000",,"97,100,000",,,,"66,300,000",,,,"81,300,000",,,,"57,000,000",,,,"110,800,000",,"305,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,065,700,000","6,637,200,000","6,985,300,000","7,093,400,000","6,762,200,000","6,799,700,000","9,614,400,000","9,119,400,000","11,164,400,000","9,267,100,000","9,487,200,000","9,143,100,000","9,223,100,000","9,306,800,000","9,566,300,000","9,069,700,000","9,658,200,000","9,223,000,000","9,608,400,000","8,875,800,000","9,378,600,000","8,872,100,000","4,974,100,000","4,804,600,000","4,760,700,000","4,297,300,000","3,492,100,000","3,421,700,000","4,208,800,000","3,414,700,000","3,305,000,000","4,034,600,000","3,498,300,000","3,401,900,000","3,448,700,000","3,391,300,000","3,549,500,000","3,226,800,000","3,389,500,000","3,305,300,000","3,335,200,000","3,609,000,000"
		LongTermDebtAndCapitalLeaseObligation,"4,624,200,000","5,130,800,000","5,507,800,000","5,670,300,000","5,462,800,000","5,433,300,000","8,424,000,000","8,209,500,000","9,601,000,000","7,688,000,000","7,911,400,000","7,469,900,000","7,490,900,000","7,560,900,000","7,789,700,000","7,305,400,000","7,628,600,000","7,145,800,000","7,541,900,000","6,928,300,000","6,909,300,000","6,308,400,000","4,210,400,000","4,001,000,000","3,997,000,000","3,570,900,000","2,750,600,000","2,605,900,000","3,550,900,000","2,713,500,000","2,554,900,000","3,260,100,000","2,735,100,000","2,580,100,000","2,595,200,000","2,590,100,000","2,491,400,000","2,220,100,000","2,297,600,000","2,270,200,000","2,301,300,000","2,575,100,000"
