name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009,09/30/2009,12/31/2008
		Inventory,"839,100,000","832,100,000","855,800,000","714,600,000","617,200,000","604,500,000","572,600,000","599,300,000","742,800,000","742,900,000","812,900,000","823,600,000","876,900,000","806,300,000","910,200,000","701,100,000","669,500,000","616,500,000","691,700,000","648,000,000","624,100,000","563,400,000","625,200,000","599,900,000","571,100,000","555,800,000","643,200,000","655,100,000","663,300,000","738,900,000","736,000,000","723,000,000","706,200,000","733,000,000","702,800,000","746,100,000","741,500,000","809,200,000","785,000,000","732,400,000","795,900,000","802,500,000","856,700,000","783,400,000","710,700,000","679,700,000","601,700,000","639,900,000","819,500,000"
			WorkInProcess,,,,,,,,,,,,,,,"910,200,000","701,100,000","669,500,000",,,,,,,,,,,"655,100,000","663,300,000","738,900,000",,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,"616,500,000","691,700,000","648,000,000",,,"625,200,000","599,900,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,"0","0","0",,,"0","0",,,,"0","0","0",,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"96,900,000","77,700,000","98,000,000","95,800,000","89,400,000","57,500,000","46,300,000","48,300,000","54,200,000","52,200,000","45,300,000","49,800,000","56,900,000","61,500,000","55,400,000","48,300,000","37,500,000","32,600,000","30,700,000","28,100,000","26,400,000","26,700,000","27,400,000","32,700,000","28,100,000","32,800,000","39,700,000","40,000,000","33,300,000","39,700,000","37,100,000","37,700,000","49,400,000","48,200,000","47,900,000","49,700,000","42,400,000","37,500,000","53,000,000","41,000,000","50,000,000","54,000,000","59,700,000","57,800,000","95,900,000","60,700,000","42,800,000","25,400,000","48,300,000"
		RestrictedCash,"1,100,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","12,000,000","16,400,000","48,800,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,300,000","1,300,000","1,200,000","1,000,000","1,000,000","1,100,000","2,100,000","1,200,000","1,800,000","1,700,000","2,000,000","2,000,000","1,900,000","1,900,000","1,800,000","1,800,000","4,600,000","4,000,000","3,900,000","4,300,000","8,400,000","5,300,000","5,900,000","5,300,000","15,100,000","15,600,000","19,000,000","15,500,000","19,500,000","6,900,000","7,000,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0"
	TotalNonCurrentAssets,"778,200,000","772,600,000","745,500,000","728,600,000","691,100,000","698,700,000","701,800,000","716,000,000","726,900,000","741,500,000","734,300,000","745,800,000","742,400,000","673,200,000","688,600,000","622,200,000","602,700,000","608,000,000","594,600,000","599,300,000","601,400,000","560,900,000","556,400,000","560,900,000","568,000,000","597,500,000","687,100,000","701,800,000","721,100,000","735,500,000","683,600,000","692,900,000","701,200,000","712,500,000","665,900,000","688,400,000","701,000,000","702,400,000","708,000,000","704,100,000","635,000,000","652,100,000","659,300,000","636,200,000","651,400,000","637,000,000","639,400,000","638,600,000","775,800,000"
		NetPPE,"604,900,000","599,400,000","570,900,000","560,600,000","522,500,000","530,100,000","534,000,000","546,300,000","555,200,000","567,900,000","558,100,000","566,700,000","560,600,000","489,000,000","501,600,000","441,300,000","422,400,000","422,900,000","417,900,000","419,900,000","418,100,000","388,200,000","393,300,000","394,400,000","397,800,000","400,300,000","404,300,000","415,400,000","420,100,000","425,800,000","423,200,000","433,100,000","436,800,000","441,700,000","450,400,000","463,300,000","472,300,000","482,600,000","483,500,000","479,700,000","470,600,000","481,200,000","484,400,000","479,200,000","479,600,000","475,400,000","477,500,000","524,600,000","547,700,000"
			GrossPPE,"1,019,200,000","1,003,900,000","970,500,000","950,900,000","929,700,000","931,200,000","926,900,000","929,300,000","929,700,000","934,700,000","933,400,000","936,600,000","919,300,000","838,400,000","843,400,000","777,900,000","752,900,000","742,700,000","727,600,000","718,600,000","708,000,000","668,700,000","667,300,000","662,200,000","661,100,000","654,500,000","650,600,000","660,600,000","656,700,000","654,500,000","641,700,000","646,900,000","641,300,000","638,900,000","639,500,000","636,900,000","636,900,000","630,600,000","623,500,000","611,100,000","596,000,000","603,300,000","598,700,000","583,400,000","574,700,000","557,600,000","545,000,000","600,300,000","592,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,"0",,,,"0",,,"0",,"0"
				LandAndImprovements,,"65,000,000",,,,"88,000,000",,,,"89,400,000",,,,"101,200,000",,,,"92,600,000",,,,"89,100,000",,,,"90,800,000",,,,"98,200,000",,,,"98,900,000",,,"98,300,000",,,"100,500,000",,,,"104,000,000",,,"100,000,000",,"109,500,000"
				BuildingsAndImprovements,,"141,200,000",,,,"202,300,000",,,,"199,000,000",,,,"238,100,000",,,,"198,800,000",,,,"191,200,000",,,,"190,800,000",,,,"195,900,000",,,,"192,200,000",,,"197,100,000",,,"189,100,000",,,,"191,900,000",,,"185,100,000",,"199,200,000"
				MachineryFurnitureEquipment,,"482,400,000",,,,"451,600,000",,,,"432,300,000",,,,"406,700,000",,,,"377,900,000",,,,"361,200,000",,,,"367,500,000",,,,"356,000,000",,,,"345,400,000",,,"334,500,000",,,"305,900,000",,,,"285,100,000",,,"256,600,000",,"274,300,000"
				OtherProperties,"1,019,200,000","267,900,000","970,500,000","950,900,000","929,700,000","174,800,000","926,900,000","929,300,000","929,700,000","201,400,000","933,400,000","936,600,000","919,300,000","76,600,000",,,,"65,500,000",,,,"23,500,000",,,,"0",,,,"0",,,,"0",,,"0",,,,,,,"0",,,"0",,"0"
				ConstructionInProgress,,"47,400,000",,,,"14,500,000",,,,"12,600,000",,,,"15,800,000",,,,"7,900,000",,,,"3,700,000",,,,"5,400,000",,,,"4,400,000",,,,"2,400,000",,,"7,000,000",,,"15,600,000",,,,"2,400,000",,,"3,300,000",,"9,900,000"
				Leases,,,,,,,,,,,,,,,,,,"65,500,000",,,,"23,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-414,300,000","-404,500,000","-399,600,000","-390,300,000","-407,200,000","-401,100,000","-392,900,000","-383,000,000","-374,500,000","-366,800,000","-375,300,000","-369,900,000","-358,700,000","-349,400,000","-341,800,000","-336,600,000","-330,500,000","-319,800,000","-309,700,000","-298,700,000","-289,900,000","-280,500,000","-274,000,000","-267,800,000","-263,300,000","-254,200,000","-246,300,000","-245,200,000","-236,600,000","-228,700,000","-218,500,000","-213,800,000","-204,500,000","-197,200,000","-189,100,000","-173,600,000","-164,600,000","-148,000,000","-140,000,000","-131,400,000","-125,400,000","-122,100,000","-114,300,000","-104,200,000","-95,100,000","-82,200,000","-67,500,000","-75,700,000","-45,200,000"
		GoodwillAndOtherIntangibleAssets,"165,700,000","166,300,000","168,300,000","161,800,000","163,400,000","163,500,000","165,200,000","167,100,000","169,000,000","170,900,000","172,800,000","174,700,000","176,600,000","178,400,000","180,400,000","166,200,000","160,600,000","162,200,000","163,800,000","165,300,000","166,500,000","144,000,000","145,300,000","146,600,000","147,900,000","149,400,000","150,700,000","148,900,000","150,500,000","153,600,000","138,300,000","139,800,000","141,300,000","142,800,000","142,200,000","152,400,000","154,000,000","156,900,000","158,400,000","158,500,000","91,000,000","92,400,000","92,900,000","89,500,000","93,800,000","84,800,000","83,800,000","88,400,000","90,100,000"
			Goodwill,"124,900,000","124,100,000","124,400,000","121,200,000","121,200,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","120,300,000","115,300,000","115,300,000","115,300,000","115,300,000","115,700,000","103,200,000","103,200,000","103,200,000","103,200,000","103,200,000","103,200,000","101,300,000","101,300,000","102,700,000","91,600,000","91,600,000","91,600,000","91,600,000","89,500,000","96,500,000","96,600,000","96,500,000","97,100,000","96,300,000","72,500,000","73,000,000","73,000,000","73,300,000","82,000,000","72,600,000","71,000,000","75,400,000","76,000,000"
			OtherIntangibleAssets,"40,800,000","42,200,000","43,900,000","40,600,000","42,200,000","43,200,000","44,900,000","46,800,000","48,700,000","50,600,000","52,500,000","54,400,000","56,300,000","58,100,000","60,100,000","45,900,000","45,300,000","46,900,000","48,500,000","50,000,000","50,800,000","40,800,000","42,100,000","43,400,000","44,700,000","46,200,000","47,500,000","47,600,000","49,200,000","50,900,000","46,700,000","48,200,000","49,700,000","51,200,000","52,700,000","55,900,000","57,400,000","60,400,000","61,300,000","62,200,000","18,500,000","19,400,000","19,900,000","16,200,000","11,800,000","12,200,000","12,800,000","13,000,000","14,100,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","49,000,000"
		NonCurrentDeferredAssets,"7,600,000","6,900,000","6,300,000","6,200,000","5,200,000","5,100,000","2,600,000","2,600,000","2,700,000","2,700,000","3,400,000","4,400,000","5,200,000","5,800,000","6,600,000","14,700,000","19,700,000","22,900,000","12,900,000","14,100,000","16,800,000","28,700,000","17,800,000","19,900,000","22,300,000","47,800,000","132,100,000","137,500,000","150,500,000","156,100,000","122,100,000","120,000,000","123,100,000","128,000,000","73,300,000","72,700,000","74,700,000","62,900,000","66,100,000","65,900,000","73,400,000","78,500,000","82,000,000","67,500,000","78,000,000","76,800,000","78,100,000","25,600,000","89,000,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,"0","0","8,400,000","13,700,000","17,900,000","8,600,000","9,700,000","12,600,000","24,400,000","12,500,000","14,700,000","17,100,000","31,800,000","114,700,000","119,000,000","130,700,000","134,100,000","98,400,000","93,200,000","94,700,000","97,400,000","40,900,000","40,700,000","41,000,000","36,900,000","38,600,000","37,200,000","42,700,000","45,500,000","47,400,000","47,100,000","55,200,000","52,300,000","55,800,000","1,800,000","59,500,000"
		OtherNonCurrentAssets,,,,,,,,,,,,,"79,900,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0"
TotalLiabilitiesNetMinorityInterest,"1,843,200,000","1,821,000,000","2,011,700,000","1,939,700,000","1,811,500,000","1,657,000,000","1,708,400,000","1,684,900,000","2,033,900,000","1,842,900,000","1,980,900,000","2,064,500,000","2,176,900,000","2,010,400,000","2,194,700,000","1,884,700,000","1,846,900,000","1,719,300,000","1,831,700,000","1,810,400,000","1,771,600,000","1,608,000,000","1,676,300,000","1,741,900,000","1,701,400,000","1,697,100,000","1,913,500,000","1,971,000,000","2,039,000,000","2,103,800,000","2,045,600,000","2,110,800,000","2,130,200,000","2,061,900,000","2,209,400,000","2,283,700,000","2,248,000,000","2,345,700,000","2,387,800,000","2,326,000,000","2,370,500,000","2,437,100,000","2,448,200,000","2,236,000,000","2,199,900,000","2,114,500,000","1,621,500,000","1,547,400,000","1,889,700,000"
	CurrentLiabilities,"864,400,000","751,000,000","893,200,000","874,400,000","701,300,000","527,600,000","478,800,000","388,100,000","550,500,000","491,900,000","627,100,000","589,700,000","662,300,000","569,000,000","655,900,000","590,600,000","562,300,000","402,700,000","491,000,000","458,400,000","461,300,000","332,400,000","390,500,000","389,500,000","389,800,000","315,700,000","486,500,000","472,400,000","475,800,000","502,200,000","573,100,000","573,400,000","533,700,000","460,600,000","517,700,000","539,800,000","456,400,000","557,200,000","615,200,000","547,700,000","627,900,000","608,800,000","693,500,000","558,500,000","604,300,000","492,200,000","386,000,000","432,000,000","421,900,000"
		PayablesAndAccruedExpenses,"808,800,000","691,200,000","832,700,000","816,300,000","654,800,000","486,500,000","441,800,000","346,700,000","491,100,000","414,800,000","521,400,000","535,100,000","604,600,000","533,800,000","615,000,000","553,000,000","524,300,000","373,700,000","462,500,000","426,800,000","429,200,000","304,900,000","361,300,000","361,800,000","359,800,000","284,600,000","349,000,000","330,800,000","328,600,000","317,800,000","411,000,000","409,900,000","365,400,000","292,500,000","350,600,000","373,400,000","283,400,000","336,700,000","395,600,000","307,800,000","386,400,000","364,500,000","505,300,000","337,100,000","425,400,000","327,100,000","342,000,000","311,400,000","287,800,000"
			Payables,"602,600,000","481,200,000","612,400,000","587,100,000","493,200,000","365,100,000","351,100,000","260,100,000","377,500,000","311,500,000","400,400,000","427,900,000","483,500,000","390,200,000","460,200,000","430,100,000","402,500,000","275,000,000","362,500,000","349,600,000","337,000,000","230,400,000","265,000,000","281,300,000","265,900,000","206,300,000","247,700,000","243,600,000","226,900,000","220,800,000","296,000,000","319,300,000","261,700,000","207,300,000","240,000,000","270,400,000","196,300,000","282,500,000","329,600,000","245,100,000","319,300,000","307,300,000","433,900,000","287,500,000","366,800,000","289,900,000","173,700,000","281,500,000","225,000,000"
				AccountsPayable,"602,600,000","481,200,000","612,400,000","587,100,000","493,200,000","365,100,000","351,100,000","260,100,000","377,500,000","311,500,000","400,400,000","427,900,000","483,500,000","390,200,000","460,200,000","430,100,000","402,500,000","275,000,000","362,500,000","349,600,000","337,000,000","230,400,000","265,000,000","281,300,000","265,900,000","206,300,000","247,700,000","243,600,000","226,900,000","220,800,000","296,000,000","319,300,000","261,700,000","207,300,000","240,000,000","270,400,000","196,300,000","282,500,000","329,600,000","245,100,000","319,300,000","307,300,000","390,800,000","287,500,000","323,900,000","289,900,000","173,700,000","281,500,000","225,000,000"
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","33,000,000","0","0",,"0","0","0","0","0","0","0","0",,"0","0","43,100,000","0","42,900,000","0","0","0","0"
			CurrentAccruedExpenses,"206,200,000","210,000,000","220,300,000","229,200,000","161,600,000","121,400,000","90,700,000","86,600,000","113,600,000","103,300,000","121,000,000","107,200,000","121,100,000","143,600,000","154,800,000","122,900,000","121,800,000","98,700,000","100,000,000","77,200,000","92,200,000","74,500,000","96,300,000","80,500,000","93,900,000","78,300,000","101,300,000","87,200,000","101,700,000","97,000,000","115,000,000","90,600,000","103,700,000","85,200,000","110,600,000","103,000,000","87,100,000","54,200,000","66,000,000","62,700,000","67,100,000","57,200,000","71,400,000","49,600,000","58,600,000","37,200,000","168,300,000","29,900,000","62,800,000"
				InterestPayable,,,,,,"17,600,000",,,,"9,400,000",,,,"9,900,000",,,,"10,000,000",,,,"9,800,000",,,,"15,600,000",,,,"17,100,000",,,,"19,300,000",,,"21,200,000",,,"10,300,000",,,,"10,000,000",,,,,"11,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,"48,000,000","46,300,000","43,600,000","40,900,000","45,100,000","44,700,000","48,200,000","30,900,000","26,300,000","29,400,000",,"31,800,000","45,100,000",,"38,700,000","32,000,000","32,900,000","33,900,000","32,100,000","32,100,000","37,200,000","32,800,000","40,200,000","39,500,000","41,800,000",,"43,200,000",,,,,
		CurrentDebtAndCapitalLeaseObligation,"49,400,000","53,700,000","53,900,000","51,400,000","39,900,000","34,500,000","30,000,000","34,400,000","52,500,000","70,100,000","97,800,000","46,700,000","49,800,000","27,300,000","33,200,000","29,900,000","30,300,000","21,300,000","20,200,000","23,300,000","23,800,000","19,200,000","20,000,000","18,500,000","20,800,000","22,000,000","22,900,000","25,000,000","32,000,000","66,600,000","29,700,000","29,800,000","32,500,000","32,300,000","21,600,000","27,800,000","35,300,000","36,300,000","38,300,000","52,000,000","52,500,000","49,000,000","37,800,000","26,700,000","26,000,000","10,600,000","28,400,000","19,000,000","65,800,000"
			CurrentDebt,"24,700,000","28,800,000","28,500,000","26,800,000","18,100,000","13,800,000","9,100,000","13,200,000","31,300,000","49,200,000","66,900,000","15,400,000","18,700,000","27,300,000","33,200,000","29,900,000","30,300,000","21,300,000","20,200,000","23,300,000","23,800,000","19,200,000","20,000,000","18,500,000","20,800,000","22,000,000","22,900,000","25,000,000","32,000,000","66,600,000","29,700,000","29,800,000","32,500,000","32,300,000","21,600,000","27,800,000","35,300,000","36,300,000","38,300,000","52,000,000","52,500,000","49,000,000","37,800,000","26,700,000","26,000,000","10,600,000","28,400,000","19,000,000","65,800,000"
				LineOfCredit,,,,,,,,,,,"7,500,000","13,700,000","18,700,000","19,500,000","25,800,000","22,500,000","26,900,000","21,300,000","19,500,000","23,300,000","23,800,000","19,200,000","20,000,000","18,500,000","20,800,000","22,000,000","22,900,000","23,100,000","24,700,000","23,600,000","29,700,000",,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"24,700,000","28,800,000","28,500,000","26,800,000","18,100,000","13,800,000","9,100,000","13,200,000","31,300,000","49,200,000","66,900,000","15,400,000","18,700,000","27,300,000","33,200,000","29,900,000","30,300,000","21,300,000","20,200,000","23,300,000","23,800,000","19,200,000","20,000,000","18,500,000","20,800,000","22,000,000","22,900,000","25,000,000","32,000,000","66,600,000","29,700,000","29,800,000","32,500,000","32,300,000","21,600,000","27,800,000","35,300,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"24,700,000","24,900,000","25,400,000","24,600,000","21,800,000","20,700,000","20,900,000","21,200,000","21,200,000","20,900,000","30,900,000","31,300,000","31,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"6,200,000","6,100,000","6,600,000","6,700,000","6,600,000","6,600,000","7,000,000","7,000,000","6,900,000","7,000,000","7,900,000","7,900,000","7,900,000","7,900,000","7,700,000","7,700,000","7,700,000","7,700,000","8,300,000","8,300,000","8,300,000","8,300,000","9,200,000","9,200,000","9,200,000","9,100,000","114,600,000","116,600,000","115,200,000","117,800,000","132,400,000","133,700,000","135,800,000","135,800,000","145,500,000","138,600,000","137,700,000","147,000,000","148,500,000","147,700,000","149,500,000","153,500,000","150,400,000","151,500,000","152,900,000","111,800,000","15,600,000","81,700,000","60,600,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,600,000","105,600,000","104,200,000","106,700,000","118,900,000","120,200,000","122,300,000","122,200,000","131,400,000","124,400,000","123,500,000","131,800,000","133,300,000","132,500,000","133,800,000","137,700,000","134,600,000","135,700,000","137,300,000","96,300,000",,"67,600,000","46,600,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","42,700,000","0","19,900,000","7,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"978,800,000","1,070,000,000","1,118,500,000","1,065,300,000","1,110,200,000","1,129,400,000","1,229,600,000","1,296,800,000","1,483,400,000","1,351,000,000","1,353,800,000","1,474,800,000","1,514,600,000","1,441,400,000","1,538,800,000","1,294,100,000","1,284,600,000","1,316,600,000","1,340,700,000","1,352,000,000","1,310,300,000","1,275,600,000","1,285,800,000","1,352,400,000","1,311,600,000","1,381,400,000","1,427,000,000","1,498,600,000","1,563,200,000","1,601,600,000","1,472,500,000","1,537,400,000","1,596,500,000","1,601,300,000","1,691,700,000","1,743,900,000","1,791,600,000","1,788,500,000","1,772,600,000","1,778,300,000","1,742,600,000","1,828,300,000","1,754,700,000","1,677,500,000","1,595,600,000","1,622,300,000","1,235,500,000","1,115,400,000","1,467,800,000"
		LongTermDebtAndCapitalLeaseObligation,"707,400,000","795,300,000","820,700,000","746,600,000","815,600,000","819,200,000","902,000,000","992,300,000","1,171,000,000","1,045,400,000","1,060,600,000","1,194,800,000","1,231,800,000","1,126,000,000","1,228,600,000","1,023,000,000","1,004,200,000","1,024,400,000","1,021,400,000","1,012,700,000","968,700,000","944,300,000","957,900,000","1,009,900,000","955,800,000","1,012,500,000","1,071,300,000","1,120,000,000","1,170,400,000","1,192,500,000","1,198,100,000","1,225,000,000","1,267,500,000","1,262,500,000","1,218,500,000","1,236,400,000","1,270,100,000","1,298,100,000","1,268,100,000","1,264,200,000","1,287,900,000","1,353,800,000","1,269,900,000","1,184,600,000","1,125,300,000","1,126,900,000","725,800,000","618,700,000","964,500,000"
			LongTermDebt,"526,600,000","610,500,000","644,100,000","574,100,000","723,300,000","726,200,000","804,900,000","890,600,000","1,064,800,000","932,600,000","971,700,000","1,100,300,000","1,137,800,000","1,126,000,000","1,228,600,000","1,023,000,000","1,004,200,000","1,024,400,000","1,021,400,000","1,012,700,000","968,700,000","944,300,000","957,900,000","1,009,900,000","955,800,000","1,012,500,000","1,071,300,000","1,120,000,000","1,170,400,000","1,192,500,000","1,198,100,000","1,225,000,000","1,267,500,000","1,262,500,000","1,218,500,000","1,236,400,000","1,270,100,000","1,298,100,000","1,268,100,000","1,264,200,000","1,287,900,000","1,353,800,000","1,269,900,000","1,184,600,000","1,125,300,000","1,126,900,000","725,800,000","618,700,000","964,500,000"
