name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
			OtherReceivables,"523,000,000","101,000,000","566,000,000","570,000,000","551,000,000","83,000,000","347,000,000","312,000,000","307,000,000","101,000,000","335,000,000","332,000,000","343,000,000","99,000,000","279,000,000","289,000,000","271,000,000","99,000,000","260,000,000","227,000,000","216,000,000","97,000,000","214,000,000","217,000,000","212,000,000","85,000,000","231,000,000","226,000,000","208,000,000","92,000,000","200,000,000","231,000,000","256,000,000","187,000,000","293,000,000","280,000,000","197,000,000","77,000,000","188,000,000","177,000,000","207,000,000","235,000,000","203,000,000","239,000,000","269,000,000","194,000,000","264,000,000","244,000,000","276,000,000","255,000,000","223,000,000","231,000,000","222,000,000","328,000,000","346,000,000","381,000,000","444,000,000","437,000,000","395,000,000","467,000,000","510,000,000","475,000,000","552,000,000","556,000,000","543,000,000","480,000,000","519,000,000","523,000,000","544,000,000","670,000,000","575,000,000"
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-1,000,000",,,,,,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,549,000,000","1,524,000,000","1,159,000,000","1,118,000,000","1,025,000,000","978,000,000","1,001,000,000","1,031,000,000","1,036,000,000","1,038,000,000","994,000,000","1,011,000,000","1,009,000,000","1,046,000,000","1,033,000,000","917,000,000","955,000,000","900,000,000","809,000,000","771,000,000","717,000,000","720,000,000","652,000,000","636,000,000","667,000,000","682,000,000","738,000,000","762,000,000","744,000,000","782,000,000","771,000,000","816,000,000","816,000,000","804,000,000","753,000,000","738,000,000","758,000,000","711,000,000","711,000,000","726,000,000","753,000,000","712,000,000","777,000,000","779,000,000","688,000,000","610,000,000","578,000,000","522,000,000","545,000,000","522,000,000","467,000,000","473,000,000","522,000,000","577,000,000","743,000,000","754,000,000","709,000,000","636,000,000","575,000,000","575,000,000","584,000,000","653,000,000","639,000,000","655,000,000","678,000,000","661,000,000","625,000,000","586,000,000","641,000,000","618,000,000","565,000,000"
			RawMaterials,"457,000,000","435,000,000","349,000,000","313,000,000","284,000,000","251,000,000","243,000,000","251,000,000","244,000,000","244,000,000","248,000,000","250,000,000","264,000,000","279,000,000","297,000,000","260,000,000","287,000,000","252,000,000","225,000,000","213,000,000","168,000,000","169,000,000","132,000,000","131,000,000","137,000,000","141,000,000","149,000,000","152,000,000","147,000,000","150,000,000","152,000,000","164,000,000","166,000,000","174,000,000","142,000,000","136,000,000","146,000,000","155,000,000","160,000,000","164,000,000","168,000,000","163,000,000","161,000,000","157,000,000","153,000,000","137,000,000","129,000,000","114,000,000","119,000,000","127,000,000","108,000,000","107,000,000","115,000,000","119,000,000","132,000,000","123,000,000","127,000,000","107,000,000","117,000,000","133,000,000","135,000,000","120,000,000","126,000,000","146,000,000","137,000,000","131,000,000","140,000,000","122,000,000","133,000,000","122,000,000","103,000,000"
			WorkInProcess,"85,000,000","75,000,000","74,000,000","77,000,000","75,000,000","74,000,000","75,000,000","67,000,000","72,000,000","76,000,000","78,000,000","73,000,000","67,000,000","70,000,000","63,000,000","60,000,000","58,000,000","57,000,000","45,000,000","48,000,000","41,000,000","45,000,000","43,000,000","41,000,000","39,000,000","43,000,000","53,000,000","51,000,000","46,000,000","53,000,000","49,000,000","52,000,000","59,000,000","59,000,000","51,000,000","51,000,000","52,000,000","42,000,000","40,000,000","37,000,000","36,000,000","38,000,000","43,000,000","34,000,000","33,000,000","31,000,000","29,000,000","27,000,000","29,000,000","28,000,000","23,000,000","24,000,000","22,000,000","24,000,000","31,000,000","29,000,000","30,000,000","29,000,000","24,000,000","29,000,000","24,000,000","33,000,000","33,000,000","30,000,000","28,000,000","26,000,000","24,000,000","22,000,000","28,000,000","26,000,000","21,000,000"
			FinishedGoods,"1,007,000,000","1,014,000,000","736,000,000","728,000,000","666,000,000","653,000,000","683,000,000","713,000,000","720,000,000","718,000,000","668,000,000","688,000,000","678,000,000","697,000,000","673,000,000","597,000,000","610,000,000","591,000,000","539,000,000","510,000,000","508,000,000","506,000,000","477,000,000","464,000,000","491,000,000","498,000,000","536,000,000","559,000,000","551,000,000","579,000,000","570,000,000","600,000,000","591,000,000","571,000,000","560,000,000","551,000,000","560,000,000","514,000,000","511,000,000","525,000,000","549,000,000","511,000,000","573,000,000","588,000,000","502,000,000","442,000,000","420,000,000","381,000,000","397,000,000","367,000,000","336,000,000","342,000,000","385,000,000","434,000,000","580,000,000","602,000,000","552,000,000","500,000,000","434,000,000","413,000,000","425,000,000","500,000,000","480,000,000","479,000,000","513,000,000","504,000,000","461,000,000","442,000,000","480,000,000","470,000,000","441,000,000"
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,000,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,000,000","44,000,000","44,000,000","42,000,000",,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"68,000,000","15,000,000","15,000,000","15,000,000","29,000,000","111,000,000","115,000,000","115,000,000","115,000,000","50,000,000","50,000,000","50,000,000","49,000,000","106,000,000","106,000,000","104,000,000","104,000,000","101,000,000","95,000,000","94,000,000","92,000,000","42,000,000","41,000,000","41,000,000","42,000,000","60,000,000","23,000,000","24,000,000","24,000,000","68,000,000",,"69,000,000","70,000,000","75,000,000","76,000,000","75,000,000","76,000,000","37,000,000","31,000,000","31,000,000","37,000,000","69,000,000","75,000,000","75,000,000","71,000,000","67,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"68,000,000","15,000,000","15,000,000","15,000,000","29,000,000","111,000,000","115,000,000","115,000,000","115,000,000","50,000,000","50,000,000","50,000,000","49,000,000","106,000,000","106,000,000","104,000,000","104,000,000","101,000,000","95,000,000","94,000,000","92,000,000","42,000,000","41,000,000","41,000,000","42,000,000","60,000,000","23,000,000","24,000,000","24,000,000","68,000,000",,"69,000,000","70,000,000","75,000,000","76,000,000","75,000,000","76,000,000","37,000,000","31,000,000","31,000,000","37,000,000","69,000,000","75,000,000","75,000,000","71,000,000","67,000,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","9,000,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"124,000,000","70,000,000","90,000,000","72,000,000","53,000,000","55,000,000","57,000,000","62,000,000","51,000,000","43,000,000","44,000,000","44,000,000","47,000,000","40,000,000","48,000,000","51,000,000","53,000,000","54,000,000","63,000,000","59,000,000","38,000,000","60,000,000","35,000,000","41,000,000","47,000,000","49,000,000","37,000,000","30,000,000","45,000,000","33,000,000","43,000,000","29,000,000","32,000,000","28,000,000","39,000,000","31,000,000","38,000,000","31,000,000","47,000,000","40,000,000","35,000,000","35,000,000","71,000,000","63,000,000","45,000,000","59,000,000","91,000,000","70,000,000","45,000,000","59,000,000","87,000,000","198,000,000","42,000,000","42,000,000","49,000,000","30,000,000","66,000,000","86,000,000","61,000,000","51,000,000","43,000,000","69,000,000","68,000,000","73,000,000","78,000,000","93,000,000","49,000,000","109,000,000","116,000,000","88,000,000","25,000,000"
	TotalNonCurrentAssets,"8,226,000,000","8,168,000,000","7,228,000,000","7,159,000,000","7,046,000,000","7,146,000,000","6,998,000,000","6,797,000,000","6,690,000,000","6,711,000,000","6,571,000,000","6,630,000,000","6,690,000,000","6,439,000,000","6,644,000,000","6,636,000,000","6,774,000,000","6,746,000,000","6,449,000,000","6,300,000,000","5,899,000,000","5,885,000,000","5,779,000,000","5,792,000,000","5,889,000,000","5,799,000,000","6,112,000,000","6,065,000,000","5,930,000,000","6,120,000,000","6,023,000,000","5,994,000,000","5,883,000,000","5,836,000,000","6,284,000,000","6,142,000,000","6,082,000,000","6,161,000,000","5,997,000,000","5,913,000,000","6,006,000,000","5,815,000,000","5,813,000,000","5,905,000,000","5,771,000,000","5,613,000,000","5,627,000,000","5,283,000,000","5,351,000,000","5,554,000,000","5,388,000,000","4,845,000,000","4,748,000,000","4,882,000,000","5,152,000,000","5,313,000,000","5,185,000,000","4,995,000,000","4,951,000,000","4,859,000,000","4,650,000,000","4,784,000,000","4,786,000,000","4,858,000,000","4,837,000,000","4,866,000,000","4,730,000,000","4,189,000,000","4,291,000,000","4,259,000,000","4,189,000,000"
		NetPPE,"4,455,000,000","4,429,000,000","4,155,000,000","4,137,000,000","4,097,000,000","4,171,000,000","4,061,000,000","3,926,000,000","3,879,000,000","3,916,000,000","3,791,000,000","3,851,000,000","3,931,000,000","3,719,000,000","3,699,000,000","3,724,000,000","3,801,000,000","3,762,000,000","3,706,000,000","3,663,000,000","3,571,000,000","3,577,000,000","3,578,000,000","3,588,000,000","3,640,000,000","3,609,000,000","3,778,000,000","3,771,000,000","3,685,000,000","3,733,000,000","3,618,000,000","3,577,000,000","3,519,000,000","3,425,000,000","3,391,000,000","3,325,000,000","3,286,000,000","3,350,000,000","3,295,000,000","3,265,000,000","3,329,000,000","3,269,000,000","3,233,000,000","3,273,000,000","3,153,000,000","3,017,000,000","2,884,000,000","2,676,000,000","2,723,000,000","2,797,000,000","2,687,000,000","2,533,000,000","2,482,000,000","2,472,000,000","2,527,000,000","2,542,000,000","2,477,000,000","2,362,000,000","2,270,000,000","2,176,000,000","2,047,000,000","2,155,000,000","2,085,000,000","2,082,000,000","2,035,000,000","2,040,000,000","1,982,000,000","1,756,000,000","1,839,000,000","1,702,000,000","1,948,000,000"
			GrossPPE,"7,993,000,000","7,913,000,000","7,579,000,000","7,546,000,000","7,406,000,000","7,450,000,000","7,262,000,000","7,013,000,000","6,880,000,000","6,873,000,000","6,639,000,000","6,679,000,000","6,802,000,000","6,522,000,000","6,438,000,000","6,420,000,000","6,487,000,000","6,346,000,000","6,214,000,000","6,082,000,000","5,878,000,000","5,816,000,000","5,806,000,000","5,752,000,000","5,772,000,000","5,648,000,000","5,768,000,000","5,701,000,000","5,495,000,000","5,549,000,000","5,403,000,000","5,347,000,000","5,231,000,000","5,097,000,000","3,391,000,000","3,325,000,000","4,822,000,000","4,856,000,000","4,749,000,000","4,668,000,000","4,704,000,000","4,585,000,000","4,517,000,000","4,534,000,000","4,356,000,000","4,148,000,000","4,043,000,000","3,787,000,000","3,845,000,000","3,927,000,000","3,771,000,000","3,545,000,000","3,474,000,000","3,613,000,000","3,555,000,000","3,534,000,000","3,421,000,000","3,200,000,000","3,096,000,000","2,920,000,000","2,727,000,000","2,842,000,000","2,667,000,000","2,632,000,000","2,535,000,000","2,484,000,000","2,839,000,000","2,319,000,000","2,375,000,000","2,148,000,000","2,082,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,"126,000,000",,,,"132,000,000",,,,"124,000,000",,,,"123,000,000",,,,"119,000,000",,,,"108,000,000",,,,"99,000,000",,,,"91,000,000",,,,"89,000,000",,,,"94,000,000",,,,"97,000,000",,,,"96,000,000",,,,"106,000,000",,,,"105,000,000",,,,"114,000,000",,,,"115,000,000",,,,"108,000,000",,,,"90,000,000","90,000,000"
				BuildingsAndImprovements,,"833,000,000",,,,"826,000,000",,,,"775,000,000",,,,"760,000,000",,,,"758,000,000",,,,"695,000,000",,,,"679,000,000",,,,"658,000,000",,,,"692,000,000",,,,"675,000,000",,,,"636,000,000",,,,"334,000,000",,,,"360,000,000",,,,"362,000,000",,,,"353,000,000",,,,"353,000,000",,,,"320,000,000",,,,"248,000,000","266,000,000"
				MachineryFurnitureEquipment,,"5,993,000,000",,,,"5,768,000,000",,,,"5,316,000,000",,,,"5,223,000,000",,,,"5,101,000,000",,,,"4,753,000,000",,,,"4,609,000,000",,,,"3,910,000,000",,,,"3,965,000,000",,,,"3,760,000,000",,,,"3,473,000,000",,,,"2,589,000,000",,,,"2,669,000,000",,,,"2,702,000,000",,,,"2,404,000,000",,,,"2,089,000,000",,,,"1,883,000,000",,,,"1,713,000,000","1,607,000,000"
				OtherProperties,"7,993,000,000","236,000,000","7,579,000,000","7,546,000,000","7,406,000,000","232,000,000","7,262,000,000","7,013,000,000","6,880,000,000","203,000,000","6,639,000,000","6,679,000,000","6,802,000,000","3,719,000,000",,"3,724,000,000","3,801,000,000","3,762,000,000",,,"3,571,000,000",,"3,578,000,000","3,588,000,000","3,640,000,000",,,"3,771,000,000","3,685,000,000","3,733,000,000",,,"3,519,000,000","3,425,000,000","3,391,000,000","3,325,000,000","3,286,000,000","3,350,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000",,,,"9,000,000","10,000,000"
				ConstructionInProgress,,"725,000,000",,,,"492,000,000",,,,"455,000,000",,,,"416,000,000",,,,"368,000,000",,,,"260,000,000",,,,"261,000,000",,,,"890,000,000",,,,"351,000,000",,,,"327,000,000",,,,"379,000,000",,,,"1,129,000,000",,,,"792,000,000",,,,"444,000,000",,,,"329,000,000",,,,"285,000,000",,,,"154,000,000",,,,"88,000,000","109,000,000"
			AccumulatedDepreciation,"-3,538,000,000","-3,484,000,000","-3,424,000,000","-3,409,000,000","-3,309,000,000","-3,279,000,000","-3,201,000,000","-3,087,000,000","-3,001,000,000","-2,957,000,000","-2,848,000,000","-2,828,000,000","-2,871,000,000","-2,803,000,000","-2,739,000,000","-2,696,000,000","-2,686,000,000","-2,584,000,000","-2,508,000,000","-2,419,000,000","-2,307,000,000","-2,239,000,000","-2,228,000,000","-2,164,000,000","-2,132,000,000","-2,039,000,000","-1,990,000,000","-1,930,000,000","-1,810,000,000","-1,816,000,000","-1,785,000,000","-1,770,000,000","-1,712,000,000","-1,672,000,000",,,"-1,536,000,000","-1,506,000,000","-1,454,000,000","-1,403,000,000","-1,375,000,000","-1,316,000,000","-1,284,000,000","-1,261,000,000","-1,203,000,000","-1,131,000,000","-1,159,000,000","-1,111,000,000","-1,122,000,000","-1,130,000,000","-1,084,000,000","-1,012,000,000","-992,000,000","-1,141,000,000","-1,028,000,000","-992,000,000","-944,000,000","-838,000,000","-826,000,000","-744,000,000","-680,000,000","-687,000,000","-582,000,000","-550,000,000","-500,000,000","-444,000,000","-857,000,000","-563,000,000","-536,000,000","-446,000,000","-134,000,000"
		GoodwillAndOtherIntangibleAssets,"2,111,000,000","2,147,000,000","1,434,000,000","1,447,000,000","1,442,000,000","1,485,000,000","1,445,000,000","1,415,000,000","1,358,000,000","1,386,000,000","1,368,000,000","1,410,000,000","1,407,000,000","1,367,000,000","1,381,000,000","1,394,000,000","1,443,000,000","1,304,000,000","1,298,000,000","1,277,000,000","992,000,000","990,000,000","831,000,000","832,000,000","847,000,000","830,000,000","838,000,000","841,000,000","823,000,000","881,000,000","887,000,000","934,000,000","943,000,000","940,000,000","934,000,000","924,000,000","917,000,000","942,000,000","942,000,000","940,000,000","985,000,000","957,000,000","993,000,000","1,051,000,000","1,056,000,000","1,026,000,000","1,056,000,000","1,005,000,000","1,031,000,000","1,092,000,000","1,121,000,000","1,116,000,000","1,093,000,000","1,143,000,000","1,205,000,000","1,334,000,000","1,347,000,000","1,291,000,000","1,307,000,000","1,306,000,000","1,320,000,000","1,338,000,000","1,345,000,000","1,394,000,000","1,415,000,000","1,430,000,000","1,435,000,000","1,202,000,000","1,175,000,000","1,147,000,000","934,000,000"
			Goodwill,"1,396,000,000","1,412,000,000","1,131,000,000","1,143,000,000","1,134,000,000","1,166,000,000","1,128,000,000","1,098,000,000","1,056,000,000","1,074,000,000","1,054,000,000","1,083,000,000","1,075,000,000","1,057,000,000","1,064,000,000","1,069,000,000","1,107,000,000","1,003,000,000","995,000,000","975,000,000","800,000,000","796,000,000","712,000,000","711,000,000","722,000,000","705,000,000","716,000,000","716,000,000","700,000,000","749,000,000","756,000,000","794,000,000","798,000,000","798,000,000","787,000,000","772,000,000","762,000,000","777,000,000","768,000,000","756,000,000","783,000,000","760,000,000","780,000,000","813,000,000","804,000,000","774,000,000","785,000,000","736,000,000","765,000,000","798,000,000","806,000,000","788,000,000","758,000,000","779,000,000","816,000,000","897,000,000","890,000,000","866,000,000","875,000,000","869,000,000","869,000,000","875,000,000","876,000,000","906,000,000","928,000,000",,,,,,
