name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
	OtherOperatingExpenses,"516,700,000","131,800,000","128,100,000","130,200,000","126,600,000","138,000,000","131,600,000","126,300,000","118,500,000","136,000,000","157,400,000","104,500,000","90,800,000","93,700,000","90,700,000","93,000,000","98,400,000","98,300,000","89,200,000","89,700,000","86,300,000","85,600,000","82,800,000","89,900,000","87,200,000","87,300,000","82,100,000","62,100,000","85,600,000","91,700,000","91,200,000","123,100,000","97,700,000","99,900,000","94,000,000","102,200,000","109,400,000","111,000,000","86,500,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"375,700,000","97,800,000","95,500,000","97,200,000","85,200,000","93,800,000","99,000,000","97,500,000","72,400,000","33,700,000","-400,000","54,700,000","49,000,000","58,600,000","48,500,000","63,700,000","57,700,000","62,900,000","49,500,000","67,100,000","58,800,000","55,800,000","36,000,000","58,900,000","49,100,000","46,800,000","36,300,000","36,600,000","53,300,000","56,900,000","47,200,000","43,000,000","51,600,000","42,900,000","37,000,000","42,700,000","25,700,000","25,600,000","24,100,000","38,600,000","33,000,000","43,800,000","33,400,000","33,800,000","34,900,000","47,800,000","42,100,000","34,800,000","19,800,000","42,200,000","41,100,000","32,700,000","38,700,000","44,700,000","38,900,000","32,300,000","38,000,000","40,900,000","39,600,000","34,000,000","32,800,000","51,800,000","42,100,000"
NetNonOperatingInterestIncomeExpense,"-67,600,000","-15,500,000","-17,000,000","-17,000,000","-18,100,000","-18,500,000","-20,600,000","-21,400,000","-19,100,000","-20,300,000","-13,400,000","-11,300,000","-5,200,000","-5,400,000","-5,500,000","-5,500,000","-5,500,000","-6,000,000","-6,300,000","-6,300,000","-6,500,000","-6,300,000","-6,100,000","-6,400,000","-6,600,000","-6,400,000","-5,900,000","-6,000,000","-5,700,000","-6,400,000","-5,700,000","-5,800,000","-5,600,000","-5,600,000","-6,300,000","-6,800,000","-5,900,000","-6,800,000","-4,500,000","-3,600,000","-3,000,000","-2,800,000","-2,900,000","9,100,000","-2,600,000","-2,900,000","0","200,000","1,900,000","2,700,000","3,200,000","3,100,000","2,900,000","2,900,000",,,,,"-400,000","400,000","1,000,000","400,000","-400,000"
	InterestIncomeNonOperating,"4,500,000","1,800,000","900,000","900,000","900,000","1,000,000","600,000","700,000","600,000","600,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,"2,800,000","2,900,000","2,900,000","3,000,000","3,400,000","3,400,000","3,200,000","3,300,000",,,,,,"400,000","1,000,000","400,000",
	InterestExpenseNonOperating,"72,100,000","17,300,000","17,900,000","17,900,000","19,000,000","19,500,000","21,200,000","22,100,000","19,700,000","20,900,000","14,700,000","11,300,000","5,200,000","5,400,000","5,500,000","5,500,000","5,500,000","6,000,000","6,300,000","6,300,000","6,500,000","6,300,000","6,100,000","6,400,000","6,600,000","6,400,000","5,900,000","6,000,000","5,700,000","6,400,000","5,700,000","5,800,000","5,600,000","5,600,000","6,300,000","6,800,000","5,900,000","6,800,000","4,500,000","3,600,000","3,000,000","2,800,000","2,900,000","2,700,000","2,600,000","2,900,000","2,800,000","2,700,000","1,000,000","300,000","200,000","300,000","300,000","400,000",,,,,,,"0","0",
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,"400,000"
OtherIncomeExpense,"-14,100,000","2,900,000","-5,100,000","-10,700,000","-1,200,000","34,100,000","30,600,000","-64,300,000",,"-83,800,000","600,000","-6,800,000","-500,000","100,000","500,000","1,800,000","-800,000","-64,600,000","-400,000","-1,200,000","-1,100,000","-600,000","-1,300,000","200,000","-300,000","-900,000","-700,000","-1,600,000","-1,300,000","-5,000,000",,"-1,000,000","100,000","9,700,000","-100,000","-700,000","-300,000","-300,000","900,000","-700,000","-100,000","-400,000","-700,000","-10,900,000","700,000","5,600,000","200,000","-2,100,000","900,000","1,400,000","300,000","300,000","-1,300,000","-4,600,000",,,"4,400,000","-100,000",,,,,
	GainOnSaleOfSecurity,"-600,000","600,000","-900,000","-100,000","-200,000",,"400,000","-1,000,000","300,000","1,800,000","100,000",,"-500,000","100,000","400,000","-300,000","-100,000",,"-300,000","-500,000","500,000","-600,000","-800,000","200,000",,"200,000","-100,000","-100,000","-200,000","-3,300,000","-800,000","-900,000",,"4,800,000","-300,000","-500,000","-200,000","300,000","800,000","0","-200,000",,,,,,"-300,000",,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,"100,000",,"-100,000",,"-100,000",,"0","-200,000","-1,200,000","300,000","700,000","400,000","400,000","-100,000","-400,000","-100,000","-600,000","-1,700,000","300,000","200,000","0","2,900,000","-200,000","-500,000","-200,000","-400,000","-200,000","200,000","1,000,000",,,,,,"600,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-12,900,000","0","-3,100,000","-9,900,000","100,000","34,100,000","31,600,000","-62,800,000","0","-85,500,000",,"0","0",,,"0",,"-63,400,000",,,,,,,,,,,,,,"0","0","0","0","0","200,000","0","800,000","-900,000","-900,000","-400,000","-700,000","-10,400,000","700,000","5,600,000","-100,000","-2,100,000","900,000","1,400,000","300,000","300,000","-1,300,000","-4,600,000",,,"4,400,000","-100,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-200,000","0","-800,000",,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"11,200,000","0","0",,"62,300,000","0","82,500,000",,"0","0",,,"0",,"63,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","900,000",,,,,,"100,000",,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"-1,700,000","0","-3,100,000","1,300,000","100,000","34,100,000","31,600,000","-500,000",,"-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"0",,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-600,000","2,300,000","-1,100,000","-700,000","-1,100,000",,"-1,400,000","-500,000","-300,000","-100,000","500,000","-6,800,000","-100,000",,"200,000","2,000,000","-600,000","-1,200,000","-100,000","-500,000","-400,000","-300,000","-1,200,000","-400,000","-700,000","-1,000,000","-200,000",,"-500,000",,"500,000","-300,000","100,000","2,000,000","400,000","300,000","-100,000","-200,000","-500,000",,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"294,000,000","85,200,000","73,400,000","69,500,000","65,900,000","109,400,000","109,000,000","11,800,000","53,300,000","-70,400,000","-13,200,000","36,600,000","43,300,000","53,300,000","43,500,000","60,000,000","51,400,000","-7,700,000","42,800,000","59,600,000","51,200,000","48,900,000","28,600,000","52,700,000","42,200,000","39,500,000","29,700,000","29,000,000","46,300,000","45,500,000","41,500,000","36,200,000","46,100,000","47,000,000","30,600,000","35,200,000","19,500,000","18,500,000","20,500,000","34,300,000","29,900,000","40,700,000","30,000,000","32,000,000","33,000,000","50,500,000","42,300,000","32,900,000","22,600,000","46,300,000","44,600,000","36,100,000","40,300,000","43,000,000","41,400,000","33,500,000","41,000,000","40,800,000","38,000,000","29,300,000","33,800,000","52,200,000","41,700,000"
TaxProvision,"89,600,000","29,400,000","23,300,000","12,500,000","24,400,000","30,400,000","31,300,000","17,200,000","28,300,000","1,800,000","-12,400,000","10,600,000","11,600,000","13,800,000","14,500,000","12,800,000","15,200,000","13,600,000","23,700,000","21,700,000","16,600,000","14,900,000","6,700,000","15,400,000","10,900,000","12,300,000","8,700,000","9,200,000","13,800,000","14,300,000","11,800,000","13,300,000","12,700,000","13,700,000","9,000,000","11,300,000","5,800,000","5,300,000","5,900,000","9,500,000","8,600,000","13,300,000","-1,300,000","8,500,000","10,500,000","17,500,000","15,200,000","12,800,000","9,300,000","16,900,000","15,100,000","13,500,000","14,900,000","15,200,000","14,900,000","14,300,000","14,300,000","17,500,000","14,000,000","10,700,000","12,300,000","18,900,000","15,600,000"
NetIncomeCommonStockholders,"198,700,000","54,300,000","49,000,000","55,000,000","40,400,000","78,100,000","76,400,000","-7,000,000","24,000,000","-74,000,000","-3,100,000","24,700,000","30,400,000","38,000,000","28,300,000","44,500,000","35,900,000","-21,900,000","18,100,000","38,200,000","32,900,000","33,400,000","21,700,000","36,000,000","30,700,000","26,100,000","20,000,000","19,100,000","32,100,000","30,700,000","29,500,000","23,600,000","32,800,000","33,000,000","20,300,000","23,100,000","13,300,000","12,700,000","14,300,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
	NetIncome,"198,700,000","54,300,000","49,000,000","55,000,000","40,400,000","78,100,000","76,400,000","-7,000,000","24,000,000","-74,000,000","-3,100,000","24,700,000","30,400,000","38,000,000","28,300,000","44,500,000","35,900,000","-21,900,000","18,100,000","38,200,000","32,900,000","33,400,000","21,700,000","36,000,000","30,700,000","26,100,000","20,000,000","19,100,000","32,100,000","30,700,000","29,500,000","23,600,000","32,800,000","33,000,000","20,300,000","23,100,000","13,300,000","12,700,000","14,300,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
		NetIncomeIncludingNoncontrollingInterests,"204,400,000","55,800,000","50,100,000","57,000,000","41,500,000","79,000,000","77,700,000","-5,400,000","25,000,000","-72,200,000","-800,000","26,000,000","31,700,000","39,500,000","29,000,000","47,200,000","36,200,000","-21,300,000","19,100,000","37,900,000","34,600,000","34,000,000","21,900,000","37,300,000","31,300,000","27,200,000","21,000,000","19,800,000","32,500,000","31,200,000","29,700,000","22,900,000","33,400,000","33,300,000","21,600,000","23,900,000","13,700,000","13,200,000","14,600,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
			NetIncomeContinuousOperations,"204,400,000","55,800,000","50,100,000","57,000,000","41,500,000","79,000,000","77,700,000","-5,400,000","25,000,000","-72,200,000","-800,000","26,000,000","31,700,000","39,500,000","29,000,000","47,200,000","36,200,000","-21,300,000","19,100,000","37,900,000","34,600,000","34,000,000","21,900,000","37,300,000","31,300,000","27,200,000","21,000,000","19,800,000","32,500,000","31,200,000","29,700,000","22,900,000","33,400,000","33,300,000","21,600,000","23,900,000","13,700,000","13,200,000","14,600,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
		MinorityInterests,"-5,700,000","-1,500,000","-1,100,000","-2,000,000","-1,100,000","-900,000","-1,300,000","-1,600,000","-1,000,000","-1,800,000","-2,300,000","-1,300,000","-1,300,000","-1,500,000","-700,000","-2,700,000","-300,000","-600,000","-1,000,000","300,000","-1,700,000","-600,000","-200,000","-1,300,000","-600,000","-1,100,000","-1,000,000","-700,000","-400,000","-500,000","-200,000","700,000","-600,000","-300,000","-1,300,000","-800,000","-400,000","-500,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"198,700,000","54,300,000","49,000,000","55,000,000","40,400,000","78,100,000","76,400,000","-7,000,000","24,000,000","-74,000,000","-3,100,000","24,700,000","30,400,000","38,000,000","28,300,000","44,500,000","35,900,000","-21,900,000","18,100,000","38,200,000","32,900,000","33,400,000","21,700,000","36,000,000","30,700,000","26,100,000","20,000,000","19,100,000","32,100,000","30,700,000","29,500,000","23,600,000","32,800,000","33,000,000","20,300,000","23,100,000","13,300,000","12,700,000","14,300,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
BasicEPS,,"0.74","0.67","0.75","0.54","1.04","1.01","-0.09","0.32","-0.99","-0.05","0.39","0.48","0.6","0.45","0.71","0.57","-0.34","0.28","0.6","0.52","0.52","0.34","0.57","0.49","0.41","0.32",,"0.51","0.49","0.47",,"0.52","0.52","0.32",,"0.21","0.2","0.23",,"0.34","0.44","0.5",,"0.36","0.53","0.44",,"0.22","0.47","0.48",,"0.41","0.45","0.43",,"0.42","0.37","0.384",,"0.34","0.53","0.418"
DilutedEPS,,"0.74","0.67","0.74","0.53","1.03","1.01","-0.09","0.32","-0.99","-0.05","0.39","0.48","0.6","0.45","0.7","0.56","-0.34","0.28","0.6","0.52","0.52","0.34","0.56","0.48","0.41","0.31",,"0.5","0.48","0.46",,"0.51","0.51","0.32",,"0.21","0.2","0.23",,"0.34","0.44","0.5",,"0.36","0.53","0.44",,"0.22","0.47","0.48",,"0.41","0.45","0.43",,"0.42","0.37","0.384",,"0.34","0.53","0.418"
BasicAverageShares,,"73,100,000","72,700,000","73,500,000","75,500,000","75,500,000","75,300,000","75,100,000","75,100,000","75,100,000","68,400,000","63,000,000","63,000,000","62,900,000","62,900,000","62,700,000","62,800,000","63,300,000","63,600,000","63,400,000","63,400,000","63,900,000","63,700,000","63,400,000","63,400,000","63,300,000","63,200,000",,"63,300,000","63,300,000","63,100,000",,"63,100,000","63,300,000","63,100,000",,"62,800,000","62,700,000","62,400,000",,"62,300,000","62,200,000","62,000,000",,"62,100,000","62,100,000","62,000,000",,"62,000,000","61,900,000","61,800,000",,"61,700,000","61,700,000","62,000,000",,"62,500,000","62,500,000","62,500,000",,"62,500,000","62,500,000","62,500,000"
DilutedAverageShares,,"73,700,000","73,500,000","74,200,000","76,200,000","76,200,000","75,500,000","75,100,000","75,100,000","75,100,000","68,400,000","63,200,000","63,400,000","63,400,000","63,500,000","63,600,000","63,500,000","63,300,000","64,100,000","63,900,000","63,900,000","64,400,000","64,100,000","64,000,000","63,900,000","63,800,000","63,800,000",,"63,900,000","63,900,000","63,900,000",,"63,700,000","63,900,000","63,700,000",,"63,200,000","63,100,000","62,600,000",,"62,500,000","62,600,000","62,000,000",,"62,100,000","62,100,000","62,000,000",,"62,000,000","61,900,000","61,800,000",,"61,700,000","61,700,000","62,000,000",,"62,500,000","62,500,000","62,500,000",,"62,500,000","62,500,000","62,500,000"
TotalExpenses,"2,544,700,000","644,200,000","632,900,000","657,700,000","609,900,000","628,500,000","593,500,000","596,200,000","535,100,000","615,200,000","567,300,000","431,100,000","397,600,000","406,000,000","361,800,000","411,000,000","388,300,000","389,300,000","347,700,000","375,800,000","337,100,000","339,500,000","320,100,000","369,800,000","321,900,000","340,200,000","315,400,000","355,400,000","345,400,000","347,700,000","354,300,000","425,700,000","365,200,000","353,900,000","347,900,000","398,200,000","383,100,000","372,900,000","281,100,000","214,900,000","205,400,000","215,900,000","198,200,000","197,400,000","176,300,000","182,200,000","168,900,000","177,200,000","186,000,000","127,700,000","120,400,000","120,400,000","120,000,000","126,100,000","127,600,000","126,500,000","127,000,000","150,500,000","123,300,000","124,200,000","132,800,000","129,400,000","120,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"198,700,000","54,300,000","49,000,000","55,000,000","40,400,000","78,100,000","76,400,000","-7,000,000","24,000,000","-74,000,000","-3,100,000","24,700,000","30,400,000","38,000,000","28,300,000","44,500,000","35,900,000","-21,900,000","18,100,000","38,200,000","32,900,000","33,400,000","21,700,000","36,000,000","30,700,000","26,100,000","20,000,000","19,100,000","32,100,000","30,700,000","29,500,000","23,600,000","32,800,000","33,000,000","20,300,000","23,100,000","13,300,000","12,700,000","14,300,000","24,800,000","21,300,000","27,400,000","31,300,000","23,500,000","22,500,000","33,000,000","27,100,000","20,100,000","13,300,000","29,400,000","29,500,000","22,600,000","25,400,000","27,800,000","26,500,000","19,200,000","26,700,000","23,300,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
NormalizedIncome,"208,085,714.286","53,907,042.254","51,732,000","63,201,438.849","40,463,000","53,479,800","53,584,000","39,574,000","23,781,000","-12,899,000","-3,173,000","24,700,000","30,766,000","37,925,900","28,033,200","44,736,000","35,970,400","24,382,000","18,280,000","38,517,953.02","32,562,000","33,817,000","22,312,800","35,858,444.023","30,700,000","25,962,200","20,070,700","19,168,275.862","32,240,400","32,963,800","30,072,800","24,169,337.017","32,800,000","29,596,800","20,511,800","23,439,488.636","13,300,000","12,485,800","13,160,800","25,450,728.863","22,083,612.04","27,669,287.469","31,755,000","31,504,687.5","22,022,727.273","29,340,594.059","27,356,264.775","21,382,978.723","12,715,000","28,511,015.119","29,301,569.507","22,412,188.366","26,219,354.839","30,773,953.488","26,500,000","19,200,000","23,834,634.146","23,365,000","24,000,000","18,600,000","21,500,000","33,300,000","26,100,000"
InterestIncome,"4,500,000","1,800,000","900,000","900,000","900,000","1,000,000","600,000","700,000","600,000","600,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,"2,800,000","2,900,000","2,900,000","3,000,000","3,400,000","3,400,000","3,200,000","3,300,000",,,,,,"400,000","1,000,000","400,000",
InterestExpense,"72,100,000","17,300,000","17,900,000","17,900,000","19,000,000","19,500,000","21,200,000","22,100,000","19,700,000","20,900,000","14,700,000","11,300,000","5,200,000","5,400,000","5,500,000","5,500,000","5,500,000","6,000,000","6,300,000","6,300,000","6,500,000","6,300,000","6,100,000","6,400,000","6,600,000","6,400,000","5,900,000","6,000,000","5,700,000","6,400,000","5,700,000","5,800,000","5,600,000","5,600,000","6,300,000","6,800,000","5,900,000","6,800,000","4,500,000","3,600,000","3,000,000","2,800,000","2,900,000","2,700,000","2,600,000","2,900,000","2,800,000","2,700,000","1,000,000","300,000","200,000","300,000","300,000","400,000",,,,,,,"0","0",
NetInterestIncome,"-67,600,000","-15,500,000","-17,000,000","-17,000,000","-18,100,000","-18,500,000","-20,600,000","-21,400,000","-19,100,000","-20,300,000","-13,400,000","-11,300,000","-5,200,000","-5,400,000","-5,500,000","-5,500,000","-5,500,000","-6,000,000","-6,300,000","-6,300,000","-6,500,000","-6,300,000","-6,100,000","-6,400,000","-6,600,000","-6,400,000","-5,900,000","-6,000,000","-5,700,000","-6,400,000","-5,700,000","-5,800,000","-5,600,000","-5,600,000","-6,300,000","-6,800,000","-5,900,000","-6,800,000","-4,500,000","-3,600,000","-3,000,000","-2,800,000","-2,900,000","9,100,000","-2,600,000","-2,900,000","0","200,000","1,900,000","2,700,000","3,200,000","3,100,000","2,900,000","2,900,000",,,,,"-400,000","400,000","1,000,000","400,000","-400,000"
EBIT,"366,100,000","102,500,000","91,300,000","87,400,000","84,900,000","128,900,000","130,200,000","33,900,000","73,000,000","-49,500,000","1,500,000","47,900,000","48,500,000","58,700,000","49,000,000","65,500,000","56,900,000","-1,700,000","49,100,000","65,900,000","57,700,000","55,200,000","34,700,000","59,100,000","48,800,000","45,900,000","35,600,000","35,000,000","52,000,000","51,900,000","47,200,000","42,000,000","51,700,000","52,600,000","36,900,000","42,000,000","25,400,000","25,300,000","25,000,000","37,900,000","32,900,000","43,500,000","32,900,000","34,700,000","35,600,000","53,400,000","45,100,000","35,600,000","23,600,000","46,600,000","44,800,000","36,400,000","40,600,000","43,400,000","38,900,000","32,300,000","38,000,000","40,900,000","39,600,000","33,000,000","33,800,000","52,200,000","42,100,000"
EBITDA,"478,500,000"
