name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
	GainOnSaleOfSecurity,,"-2,716,000","1,947,000","11,876,000","110,000",,,,
	SpecialIncomeCharges,"-11,681,000","-8,655,000","-703,000",,,"-56,000",,,
		RestructuringAndMergernAcquisition,"11,681,000","8,655,000","703,000",,,"56,000",,,
	OtherNonOperatingIncomeExpenses,"200,000","187,000","13,000","-113,000","113,000","-242,000","420,000","494,000","203,000"
PretaxIncome,"-14,164,000","-17,377,000","5,179,000","10,907,000","-12,873,000","7,266,000","-17,501,000","6,429,000","16,281,000"
TaxProvision,"6,229,000","7,835,000","4,561,000","-329,000","-5,838,000","1,348,000","-6,737,000","1,309,000","3,322,000"
NetIncomeCommonStockholders,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
	NetIncome,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
		NetIncomeIncludingNoncontrollingInterests,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
			NetIncomeContinuousOperations,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
DilutedNIAvailtoComStockholders,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
BasicEPS,,"-0.2","0.005","0.09","-0.07","0.047",,"0.041","0.103"
DilutedEPS,,"-0.2","0.004","0.08","-0.07","0.047",,"0.041","0.103"
BasicAverageShares,,"126,337,000","126,074,000","125,823,000","99,297,000","125,753,664",,"125,753,664","125,753,664"
DilutedAverageShares,,"126,337,000","138,635,000","138,795,000","99,297,000","125,753,664",,"125,753,664","125,753,664"
TotalOperatingIncomeAsReported,"-25,383,000","-14,843,000","3,248,000","-799,000","-12,989,000","7,550,000","-17,873,000","6,042,000","16,119,000"
TotalExpenses,"297,475,000","76,639,000","65,599,000","71,370,000","83,811,000","66,491,000","61,780,000","63,669,000","61,751,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
NormalizedIncome,"-20,114,600","-18,389,400","1,446,550","-283,720","-7,115,300","5,963,640","-10,764,000","5,120,000","12,959,000"
InterestExpense,"198,000","5,000","29,000","57,000",,"42,000","48,000","107,000",
NetInterestIncome,"-198,000","-5,000","-29,000","-57,000","-107,000","-42,000","-48,000","-107,000","-41,000"
EBIT,"-13,966,000","-17,372,000","5,208,000","10,964,000","-12,989,000","7,308,000","-17,453,000","6,536,000","16,119,000"
EBITDA,"15,792,000"
ReconciledCostOfRevenue,"88,187,000","21,033,000","21,840,000","22,282,000","23,032,000","24,488,000","21,270,000","23,840,000","26,625,000"
ReconciledDepreciation,"29,758,000","8,394,000","7,253,000","7,213,000","6,898,000","6,034,000","5,787,000","5,577,000","5,440,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-20,393,000","-25,212,000","618,000","11,236,000","-7,035,000","5,918,000","-10,764,000","5,120,000","12,959,000"
TotalUnusualItemsExcludingGoodwill,"-464,000","-11,371,000","-1,135,000","11,876,000","110,000","-56,000",,,
TotalUnusualItems,"-464,000","-11,371,000","-1,135,000","11,876,000","110,000","-56,000",,,
NormalizedEBITDA,"16,256,000","2,393,000","13,596,000","6,301,000","-6,201,000","13,398,000","-11,666,000","12,113,000","21,559,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.03","0.27","0.185","0.385","0.204","0.204"
TaxEffectOfUnusualItems,"-185,600","-4,548,400","-306,450","356,280","29,700","-10,360","0","0","0"
