name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,000,000","50,000,000","50,000,000","44,000,000","57,000,000","52,000,000","47,000,000","51,000,000","66,000,000","66,000,000","71,000,000","63,000,000","107,000,000","115,000,000","115,000,000","113,000,000","120,000,000","138,000,000","147,000,000","85,000,000","73,000,000","128,000,000","133,000,000","130,000,000","157,000,000","307,000,000","305,000,000","239,000,000","283,000,000","316,000,000","381,000,000","343,000,000",,,,
			FinishedGoods,"518,000,000","488,000,000","463,000,000","463,000,000","443,000,000","416,000,000","417,000,000","436,000,000","418,000,000","423,000,000","416,000,000","409,000,000","401,000,000","396,000,000","386,000,000","381,000,000","367,000,000","372,000,000","363,000,000","358,000,000","342,000,000","354,000,000","339,000,000","351,000,000","367,000,000","367,000,000","362,000,000","361,000,000","367,000,000","356,000,000","585,000,000","576,000,000","563,000,000","557,000,000","552,000,000","538,000,000","527,000,000","540,000,000","509,000,000","531,000,000","466,000,000","466,000,000","452,000,000","441,000,000","407,000,000","378,000,000","338,000,000","318,000,000","274,000,000","277,000,000","285,000,000","296,000,000","310,000,000","338,000,000","331,000,000","330,000,000","328,000,000","328,000,000","313,000,000","314,000,000","297,000,000","299,000,000","285,000,000","320,000,000","307,000,000","331,000,000","306,000,000","315,000,000","311,000,000","313,000,000","293,000,000","339,000,000","302,000,000","339,000,000","356,000,000","348,000,000","369,000,000","363,000,000","377,000,000","460,000,000","390,000,000","399,000,000","400,000,000","453,000,000","433,000,000","545,000,000","471,000,000","521,000,000","528,000,000","721,000,000","639,000,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,241,000,000","1,094,000,000","846,000,000",
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","242,000,000",,,,,,,,,,,,,,,,"0","0","0","17,000,000","1,550,000,000","1,551,000,000","1,552,000,000","1,553,000,000",,,,,,"1,570,000,000","1,572,000,000","1,591,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000","10,000,000","10,000,000","13,000,000","441,000,000","451,000,000","462,000,000",,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000","10,000,000","10,000,000","13,000,000","441,000,000","451,000,000","462,000,000",,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"262,000,000","232,000,000","222,000,000","264,000,000","268,000,000","312,000,000","216,000,000","211,000,000","211,000,000","204,000,000","198,000,000","176,000,000","181,000,000","169,000,000","187,000,000","180,000,000","166,000,000","151,000,000","192,000,000","189,000,000","186,000,000","190,000,000","182,000,000","198,000,000","192,000,000","297,000,000","294,000,000","274,000,000","291,000,000","361,000,000","417,000,000","453,000,000","424,000,000","394,000,000","343,000,000","325,000,000","341,000,000","348,000,000","341,000,000","302,000,000","258,000,000","302,000,000","284,000,000","308,000,000","350,000,000","292,000,000","385,000,000","389,000,000","288,000,000","297,000,000","321,000,000","283,000,000","294,000,000","343,000,000","363,000,000","400,000,000","408,000,000","522,000,000","467,000,000","383,000,000","373,000,000","340,000,000","377,000,000","412,000,000","361,000,000","377,000,000","721,000,000","242,000,000","206,000,000","183,000,000","192,000,000","250,000,000","255,000,000","178,000,000","191,000,000","289,000,000","275,000,000","258,000,000","271,000,000","700,000,000","816,000,000","833,000,000","1,161,000,000","784,000,000","825,000,000","769,000,000","605,000,000","712,000,000","568,000,000","560,000,000","404,000,000"
	TotalNonCurrentAssets,"6,812,000,000","6,853,000,000","6,906,000,000","6,859,000,000","6,884,000,000","6,191,000,000","6,212,000,000","6,301,000,000","6,284,000,000","6,399,000,000","6,263,000,000","5,168,000,000","5,210,000,000","5,240,000,000","4,693,000,000","4,682,000,000","4,259,000,000","4,301,000,000","4,257,000,000","4,265,000,000","4,216,000,000","4,237,000,000","4,167,000,000","4,204,000,000","4,152,000,000","3,903,000,000","3,793,000,000","3,773,000,000","3,792,000,000","3,865,000,000","5,331,000,000","5,546,000,000","5,649,000,000","5,565,000,000","5,703,000,000","5,694,000,000","5,769,000,000","5,941,000,000","5,907,000,000","5,546,000,000","3,403,000,000","3,384,000,000","3,488,000,000","3,530,000,000","3,553,000,000","3,446,000,000","3,527,000,000","3,365,000,000","2,055,000,000","2,055,000,000","3,651,000,000","3,676,000,000","3,693,000,000","4,154,000,000","4,229,000,000","2,467,000,000","2,489,000,000","2,389,000,000","3,883,000,000","3,743,000,000","3,492,000,000","3,444,000,000","3,411,000,000","3,510,000,000","3,481,000,000","3,400,000,000","2,304,000,000","2,426,000,000","2,455,000,000","2,501,000,000","2,479,000,000","2,343,000,000","2,420,000,000","2,398,000,000","2,408,000,000","2,240,000,000","3,308,000,000","3,211,000,000","3,323,000,000","3,458,000,000","2,978,000,000","3,091,000,000","3,187,000,000","3,966,000,000","4,082,000,000","3,747,000,000","2,770,000,000","2,483,000,000","2,264,000,000","2,125,000,000","1,906,000,000"
		NetPPE,"1,010,000,000","974,000,000","945,000,000","905,000,000","884,000,000","866,000,000","845,000,000","846,000,000","836,000,000","844,000,000","850,000,000","839,000,000","827,000,000","829,000,000","822,000,000","801,000,000","798,000,000","792,000,000","757,000,000","716,000,000","675,000,000","653,000,000","639,000,000","623,000,000","610,000,000","594,000,000","604,000,000","587,000,000","593,000,000","610,000,000","1,101,000,000","1,142,000,000","1,139,000,000","1,129,000,000","1,134,000,000","1,139,000,000","1,147,000,000","1,163,000,000","1,164,000,000","1,139,000,000","996,000,000","1,007,000,000","1,006,000,000","1,000,000,000","1,004,000,000","982,000,000","980,000,000","957,000,000","831,000,000","837,000,000","845,000,000","839,000,000","821,000,000","831,000,000","824,000,000","816,000,000","809,000,000","801,000,000","801,000,000","787,000,000","777,000,000","775,000,000","775,000,000","822,000,000","853,000,000","875,000,000","873,000,000","1,148,000,000","1,185,000,000","1,235,000,000","1,258,000,000","1,283,000,000","1,363,000,000","1,419,000,000","1,447,000,000","1,449,000,000","1,510,000,000","1,571,000,000","1,579,000,000","1,713,000,000","1,728,000,000","1,787,000,000","1,848,000,000","1,807,000,000","1,848,000,000","1,821,000,000","1,741,000,000","1,581,000,000","1,453,000,000","1,408,000,000","1,387,000,000"
			GrossPPE,,,"2,067,000,000",,,,"1,874,000,000",,,,"1,775,000,000",,,,"1,660,000,000",,,,"1,600,000,000",,,,"1,406,000,000",,,,"1,327,000,000",,,,"2,925,000,000",,,,"2,878,000,000",,,,"2,882,000,000",,,,"2,612,000,000",,,,"2,575,000,000",,,,"2,451,000,000",,,"2,353,000,000","2,346,000,000","2,480,000,000","2,473,000,000","2,465,000,000","2,465,000,000","2,361,000,000","2,351,000,000","2,349,000,000","2,349,000,000","2,619,000,000","2,650,000,000","2,672,000,000","2,670,000,000","3,905,000,000","3,942,000,000","3,992,000,000","4,015,000,000","4,107,000,000","4,187,000,000","4,243,000,000","4,271,000,000","3,943,000,000","4,004,000,000","4,065,000,000","4,073,000,000","3,990,000,000","4,005,000,000","4,064,000,000","4,125,000,000","4,036,000,000","4,077,000,000","4,050,000,000","3,970,000,000","3,825,000,000","3,690,000,000","3,634,000,000","3,657,000,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,,"61,000,000",,,,"58,000,000",,,,"57,000,000",,,,"55,000,000",,,,"56,000,000",,,,"53,000,000",,,,"53,000,000",,,,"120,000,000",,,,"131,000,000",,,,"142,000,000",,,,"138,000,000",,,,"137,000,000",,,,"97,000,000",,,,"91,000,000",,,,"83,000,000",,,,"75,000,000",,,,"84,000,000",,,,"97,000,000",,,,"106,000,000",,,,"148,000,000",,,,"148,000,000",,,,"157,000,000",,,,"91,000,000"
				BuildingsAndImprovements,,,"1,147,000,000",,,,"1,055,000,000",,,,"1,012,000,000",,,,"952,000,000",,,,"886,000,000",,,,"757,000,000",,,,"705,000,000",,,,"1,341,000,000",,,,"1,330,000,000",,,,"1,475,000,000",,,,"1,271,000,000",,,,"1,268,000,000",,,,"1,210,000,000",,,,"1,147,000,000",,,,"1,160,000,000",,,,"1,023,000,000",,,,"1,328,000,000",,,,"1,684,000,000",,,,"1,838,000,000",,,,"1,625,000,000",,,,"1,767,000,000",,,,"1,648,000,000",,,,"1,492,000,000"
				MachineryFurnitureEquipment,,,"859,000,000",,,,"761,000,000",,,,"706,000,000",,,,"653,000,000",,,,"658,000,000",,,,"596,000,000",,,,"569,000,000",,,,"1,464,000,000",,,,"1,417,000,000",,,,"1,265,000,000",,,,"1,203,000,000",,,,"1,170,000,000",,,,"1,144,000,000",,,,"758,000,000",,,,"828,000,000",,,,"863,000,000",,,,"862,000,000",,,,"1,804,000,000",,,,"1,923,000,000",,,,"2,300,000,000",,,,"2,210,000,000",,,,"2,165,000,000",,,,"2,074,000,000"
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,000,000",,,,"394,000,000",,,,"388,000,000",,,,"396,000,000",,,,"430,000,000",,,,"404,000,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-1,122,000,000",,,,"-1,029,000,000",,,,"-925,000,000",,,,"-838,000,000",,,,"-843,000,000",,,,"-767,000,000",,,,"-723,000,000",,,,"-1,824,000,000",,,,"-1,744,000,000",,,,"-1,718,000,000",,,,"-1,606,000,000",,,,"-1,595,000,000",,,,"-1,606,000,000",,,"-1,522,000,000","-1,522,000,000","-1,664,000,000","-1,664,000,000","-1,664,000,000","-1,664,000,000","-1,574,000,000","-1,574,000,000","-1,574,000,000","-1,574,000,000","-1,797,000,000","-1,797,000,000","-1,797,000,000","-1,797,000,000","-2,757,000,000","-2,757,000,000","-2,757,000,000","-2,757,000,000","-2,824,000,000","-2,824,000,000","-2,824,000,000","-2,824,000,000","-2,494,000,000","-2,494,000,000","-2,494,000,000","-2,494,000,000","-2,277,000,000","-2,277,000,000","-2,277,000,000","-2,277,000,000","-2,229,000,000","-2,229,000,000","-2,229,000,000","-2,229,000,000","-2,244,000,000","-2,237,000,000","-2,226,000,000","-2,270,000,000"
		GoodwillAndOtherIntangibleAssets,"4,854,000,000","4,893,000,000","4,956,000,000","5,008,000,000","5,059,000,000","4,405,000,000","4,433,000,000","4,482,000,000","4,503,000,000","4,648,000,000","4,700,000,000","3,618,000,000","3,650,000,000","3,699,000,000","3,464,000,000","3,448,000,000","2,932,000,000","2,974,000,000","2,968,000,000","2,987,000,000","2,941,000,000","2,974,000,000","2,925,000,000","2,967,000,000","3,046,000,000","2,991,000,000","2,811,000,000","2,850,000,000","2,857,000,000","2,911,000,000","3,566,000,000","3,770,000,000","3,892,000,000","3,876,000,000","3,963,000,000","3,940,000,000","4,001,000,000","4,140,000,000","4,111,000,000","4,035,000,000","1,991,000,000","2,012,000,000","1,996,000,000","2,042,000,000","2,048,000,000","1,915,000,000","1,950,000,000","1,912,000,000","770,000,000","805,000,000","822,000,000","820,000,000","837,000,000","872,000,000","874,000,000","883,000,000","867,000,000","841,000,000","736,000,000","732,000,000","517,000,000","517,000,000","468,000,000","481,000,000","481,000,000","375,000,000","362,000,000","461,000,000","458,000,000","459,000,000","443,000,000","388,000,000","393,000,000","410,000,000","402,000,000","391,000,000","414,000,000","422,000,000","685,000,000","780,000,000","863,000,000","952,000,000","1,070,000,000","1,178,000,000","1,238,000,000","1,213,000,000","557,000,000",,,,
			Goodwill,"3,956,000,000","3,964,000,000","3,975,000,000","3,976,000,000","4,054,000,000","3,618,000,000","3,602,000,000","3,606,000,000","3,582,000,000","3,589,000,000","3,593,000,000","3,107,000,000","3,112,000,000","3,133,000,000","2,973,000,000","2,933,000,000","2,618,000,000","2,633,000,000","2,607,000,000","2,612,000,000","2,568,000,000","2,563,000,000","2,517,000,000","2,525,000,000","2,556,000,000","2,478,000,000","2,366,000,000","2,366,000,000","2,341,000,000","2,352,000,000","2,899,000,000","3,012,000,000","3,067,000,000","3,017,000,000","3,047,000,000","2,995,000,000","3,006,000,000","3,071,000,000","3,025,000,000","2,950,000,000","1,597,000,000","1,598,000,000","1,567,000,000","1,580,000,000","1,555,000,000","1,448,000,000","1,456,000,000","1,399,000,000","644,000,000","657,000,000","655,000,000","642,000,000","648,000,000","666,000,000","646,000,000","642,000,000","630,000,000","605,000,000","736,000,000",,"517,000,000","517,000,000","385,000,000","395,000,000","481,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
