name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
			CurrentAccruedExpenses,"198,922,000","213,447,000","205,494,000","197,687,000","189,331,000","187,590,000","172,683,000","130,414,000","126,767,000","149,375,000","139,099,000","129,642,000","118,518,000","124,586,000","123,165,000","123,877,000","124,852,000","121,085,000","115,961,000","115,359,000","104,242,000","121,045,000","106,312,000","103,457,000","106,764,000","109,540,000","106,062,000","107,624,000","98,247,000","91,680,000","79,614,000","76,847,000","71,028,000","69,937,000","67,273,000","67,874,000","69,219,000","69,393,000","68,973,000","68,189,000","67,168,000","141,383,000","71,081,000","71,328,000","63,252,000","106,278,000","108,184,000","99,629,000","94,616,000","94,979,000","96,460,000","89,225,000","73,726,000","91,292,000","103,659,000","103,966,000","88,300,000","107,248,000","99,350,000","92,265,000","75,960,000","88,931,000","82,616,000","87,215,000","62,796,000","76,017,000","68,115,000","65,704,000","60,393,000","71,000,000","64,380,000","57,609,000","59,191,000","72,807,000","66,597,000","57,405,000","51,497,000","51,710,000","58,486,000","47,911,000","38,845,000","38,890,000","39,091,000","34,090,000","33,430,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"105,917,000","182,926,000","161,579,000","136,331,000","100,156,000","167,649,000","133,032,000","106,191,000","71,568,000","127,174,000","98,357,000","86,061,000","60,351,000","109,488,000","87,184,000","79,394,000","59,080,000","102,944,000","79,687,000","72,189,000","49,249,000","91,113,000","74,220,000","64,967,000","46,688,000","77,027,000","72,618,000","53,483,000","50,271,000","75,232,000","70,521,000","54,632,000","48,105,000","62,474,000","57,001,000","42,868,000","39,078,000","53,408,000","50,801,000","40,270,000","38,264,000",,"49,076,000","39,328,000","36,181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"420,564,000","168,427,000","95,428,000","144,217,000","142,878,000","67,721,000","66,581,000","138,069,000","502,317,000","304,046,000","244,302,000","266,531,000","360,930,000","398,937,000","414,500,000","437,000,000","407,500,000","655,000,000","686,250,000","704,000,000","671,000,000","611,000,000","488,000,000","558,000,000","622,000,000","573,000,000","542,500,000","498,000,000","549,500,000","549,000,000","375,000,000","384,000,000","316,050,000","278,035,000","398,219,000","368,637,000","261,122,000","213,107,000","232,960,000","244,945,000","254,931,000","243,917,000","154,903,000","133,438,000","127,467,000","129,862,000","126,762,000","134,700,000","158,213,000","119,603,000","63,398,000","75,586,000","166,294,000","151,385,000","164,696,000","158,715,000","140,682,000","72,956,000","77,990,000","84,447,000","75,904,000","678,000","665,000","655,000",,"551,000","542,000","531,000","526,000","1,291,000","674,000","715,000","744,000","494,000","489,000","482,000","984,000","973,000","964,000","950,000","8,398,000","8,380,000","8,507,000","8,495,000","8,473,000","8,472,000","8,525,000","3,376,000","3,519,000","3,300,000","4,200,000","5,300,000","5,600,000","5,200,000","1,500,000","2,500,000","2,600,000","4,100,000","3,500,000","4,500,000","4,500,000","3,000,000","3,000,000",,,"1,700,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,
			CurrentDebt,"400,000,000","148,496,000","74,990,000","124,982,000","124,971,000","49,988,000","49,983,000","121,596,000","486,824,000","288,765,000","229,500,000","251,528,000","346,998,000","398,937,000","414,500,000","437,000,000","407,500,000","655,000,000","686,250,000","704,000,000","671,000,000","611,000,000","488,000,000","558,000,000","622,000,000","573,000,000","542,500,000","498,000,000","549,500,000","549,000,000","375,000,000","384,000,000","316,050,000","278,035,000","398,219,000","368,637,000","261,122,000","213,107,000","232,960,000","244,945,000","254,931,000","243,917,000","154,903,000","133,438,000","127,467,000","129,862,000","126,762,000","134,700,000","158,213,000","119,603,000","63,398,000","75,586,000","166,294,000","151,385,000","164,696,000","158,715,000","140,682,000","72,956,000","77,990,000","84,447,000","75,904,000","678,000","665,000","655,000",,"551,000","542,000","531,000","526,000","1,291,000","674,000","715,000","744,000","494,000","489,000","482,000","984,000","973,000","964,000","950,000","8,398,000","8,380,000","8,507,000","8,495,000","8,473,000","8,472,000","8,525,000","3,376,000","3,519,000","3,300,000","4,200,000","5,300,000","5,600,000","5,200,000","1,500,000","2,500,000","2,600,000","4,100,000","3,500,000","4,500,000","4,500,000","3,000,000","3,000,000",,,"1,700,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"655,000",,"551,000","542,000","531,000","526,000","1,291,000","674,000","715,000","744,000","494,000","489,000","482,000","984,000","973,000","964,000","950,000","8,398,000","8,380,000","8,507,000","8,495,000","8,473,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"400,000,000","73,500,000",,,,"0","0","121,596,000","486,824,000","288,765,000","229,500,000","251,528,000","346,998,000","398,937,000","414,500,000","437,000,000","407,500,000","655,000,000","686,250,000","704,000,000","671,000,000","611,000,000","488,000,000","558,000,000","622,000,000","573,000,000","542,500,000","498,000,000","549,500,000","549,000,000","375,000,000","384,000,000","315,000,000","277,000,000","397,200,000","367,500,000","260,000,000","212,000,000","232,000,000","244,000,000","254,000,000","243,000,000","154,000,000","132,548,000","126,590,000","128,999,000","125,912,000","133,862,000","157,388,000","118,790,000","62,597,000","74,798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,"74,996,000","74,990,000","124,982,000","124,971,000","49,988,000","49,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,050,000","1,035,000","1,019,000","1,137,000","1,122,000","1,107,000","960,000","945,000","931,000","917,000","903,000","890,000","877,000","863,000","850,000","838,000","825,000","813,000","801,000","788,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"20,564,000","19,931,000","20,438,000","19,235,000","17,907,000","17,733,000","16,598,000","16,473,000","15,493,000","15,281,000","14,802,000","15,003,000","13,932,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"40,905,000","40,034,000","41,128,000","41,130,000","41,639,000","42,567,000","42,599,000","36,317,000","38,028,000","41,462,000","42,986,000","43,446,000","43,351,000","41,290,000","41,149,000","40,921,000","40,545,000","29,181,000","29,203,000","28,706,000","28,065,000","27,380,000","26,007,000","25,849,000","25,943,000","25,583,000","24,914,000","28,775,000","31,820,000","31,812,000","29,560,000","27,682,000","23,810,000","21,458,000","22,441,000","21,980,000","21,269,000","20,192,000","16,494,000","16,022,000","15,647,000","15,028,000","13,635,000","12,913,000","14,119,000","13,983,000","10,714,000","13,681,000","12,234,000","12,610,000","10,994,000","10,834,000","10,831,000","11,285,000","10,458,000","11,014,000","10,743,000","10,678,000","10,044,000","8,491,000","9,235,000","8,976,000","8,440,000","8,950,000","8,301,000","7,965,000","8,343,000","8,434,000","8,617,000","10,153,000","7,511,000","8,167,000","8,252,000","8,275,000","8,271,000","9,356,000","8,318,000","13,569,000","13,811,000","13,402,000","12,971,000","13,220,000","13,053,000","13,007,000","12,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"40,905,000","40,034,000","41,128,000","41,130,000","41,639,000","42,567,000","42,599,000","36,317,000","38,028,000","41,462,000","42,986,000","43,446,000","43,351,000","41,290,000","41,149,000","40,921,000","40,545,000","29,181,000","29,203,000","28,706,000","28,065,000","27,380,000","26,007,000","25,849,000","25,943,000","25,583,000","24,914,000","28,775,000","31,820,000","31,812,000","29,560,000","27,682,000","23,810,000","21,458,000","22,441,000","21,980,000","21,269,000","20,192,000","16,494,000","16,022,000","15,647,000","15,028,000","13,635,000","12,913,000","14,119,000","13,983,000","10,714,000","13,681,000","12,234,000","12,610,000","10,994,000","10,834,000","10,831,000","11,285,000","10,458,000","11,014,000","10,743,000","10,678,000","10,044,000","8,491,000","9,235,000","8,976,000","8,440,000","8,950,000","8,301,000","7,965,000","8,343,000","8,434,000","8,617,000","10,153,000","7,511,000","8,167,000","8,252,000","8,275,000","8,271,000","9,356,000","8,318,000","13,569,000","13,811,000","13,402,000","12,971,000","13,220,000","13,053,000","13,007,000","12,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,784,000","1,818,000","2,261,000","2,237,000","2,191,000","2,114,000","2,389,000","2,558,000","2,785,000","2,626,000","3,091,000","3,565,000",,,,,,,,,,,,,"51,863,000","61,517,000","64,755,000","53,071,000","52,600,000","54,800,000","56,500,000","48,000,000","46,500,000","49,300,000","53,400,000","53,400,000","57,700,000","56,600,000","27,300,000","27,300,000","29,400,000","30,500,000","26,600,000","21,800,000","20,900,000","21,800,000","21,400,000","17,200,000","12,800,000","14,200,000","12,400,000","10,000,000","7,100,000","8,500,000","6,500,000","6,200,000","5,100,000","4,800,000","4,900,000","4,000,000","3,500,000","3,900,000","5,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"981,550,000","983,632,000","996,435,000","1,012,117,000","1,003,288,000","1,079,005,000","1,079,451,000","1,146,729,000","931,949,000","929,313,000","922,132,000","933,779,000","939,479,000","776,138,000","786,356,000","787,218,000","789,636,000","762,691,000","721,182,000","721,751,000","709,926,000","704,349,000","685,176,000","674,963,000","673,766,000","702,227,000","691,247,000","693,391,000","593,490,000","445,716,000","430,897,000","229,911,000","232,899,000","233,949,000","67,391,000","62,809,000","61,766,000","61,012,000","59,970,000","58,225,000","56,940,000","54,342,000","46,862,000","43,627,000","40,000,000","37,751,000","44,712,000","38,258,000","37,985,000","37,643,000","116,692,000","114,826,000","32,533,000","31,951,000","33,616,000","37,376,000","38,195,000","40,464,000","44,923,000","48,048,000","45,995,000","24,956,000","20,655,000","21,023,000","13,627,000","14,800,000","13,986,000","14,538,000","15,422,000","16,625,000","9,227,000","10,095,000","9,540,000","7,847,000","6,203,000","5,641,000","5,755,000",,,,,,,,,,,,,"400,000","4,200,000","4,200,000","4,200,000","4,200,000","100,000",,,,,"100,000",,"100,000","-100,000",,,,"-100,000",,,"-100,000",,,"100,000","100,000",,,"100,000","-100,000",,,,,"100,000",
		LongTermDebtAndCapitalLeaseObligation,"863,012,000","862,582,000","867,745,000","868,409,000","856,940,000","935,531,000","923,971,000","968,159,000","762,706,000","766,382,000","762,975,000","769,883,000","768,289,000","601,348,000","602,416,000","603,130,000","609,005,000","606,075,000","604,149,000","600,891,000","594,868,000","593,110,000","599,137,000","597,958,000","600,021,000","597,085,000","599,556,000","598,925,000","500,000,000","350,000,000","350,000,000","150,000,000","150,090,000","150,359,000","624,000","884,000","1,141,000","1,394,000","1,776,000","2,021,000","2,263,000","2,501,000","2,735,000","2,966,000","3,194,000","3,418,000","3,639,000","3,856,000","4,070,000","4,281,000","84,489,000","84,694,000","4,896,000","5,094,000","5,157,000","5,350,000","5,540,000","5,727,000","5,911,000","6,092,000","6,271,000","6,447,000","6,625,000","6,795,000",,,,,,"392,000","500,000","500,000","653,000","786,000",,,,,,,,,,,,,,,,"300,000","4,200,000","4,200,000","4,200,000","4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"773,381,000","775,205,000","778,025,000","780,079,000","778,747,000","858,492,000","853,316,000","899,562,000","697,363,000","698,910,000","696,634,000","700,552,000","699,334,000","601,348,000","602,416,000","603,130,000","609,005,000","606,075,000","604,149,000","600,891,000","594,868,000","593,110,000","599,137,000","597,958,000","600,021,000","597,085,000","599,556,000","598,925,000","500,000,000","350,000,000","350,000,000","150,000,000","150,090,000","150,359,000","624,000","884,000","1,141,000","1,394,000","1,776,000","2,021,000","2,263,000","2,501,000","2,735,000","2,966,000","3,194,000","3,418,000","3,639,000","3,856,000","4,070,000","4,281,000","84,489,000","84,694,000","4,896,000","5,094,000","5,157,000","5,350,000","5,540,000","5,727,000","5,911,000","6,092,000","6,271,000","6,447,000","6,625,000","6,795,000",,,,,,"392,000","500,000","500,000","653,000","786,000",,,,,,,,,,,,,,,,"300,000","4,200,000","4,200,000","4,200,000","4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"89,631,000","87,377,000","89,720,000","88,330,000","78,193,000","77,039,000","70,655,000","68,597,000","65,343,000","67,472,000","66,341,000","69,331,000","68,955,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"46,690,000","50,109,000","55,697,000","58,665,000","62,799,000","57,870,000","75,816,000","94,363,000","87,950,000","81,767,000","82,079,000","84,544,000","88,626,000","89,964,000","102,446,000","100,821,000","96,058,000","60,898,000","67,450,000","71,630,000","73,038,000","72,302,000","51,445,000","46,677,000","43,384,000","76,444,000","62,031,000","63,132,000","62,463,000","63,353,000","49,309,000","49,247,000","51,049,000","52,375,000","37,992,000","36,165,000","35,806,000","35,720,000","35,306,000","34,944,000","34,656,000","34,111,000","28,848,000","27,707,000","24,522,000","23,288,000","28,647,000","22,680,000","22,216,000","22,096,000","19,931,000","17,703,000","16,161,000","15,720,000","11,265,000","12,228,000","12,600,000","14,697,000","14,656,000","15,286,000","14,871,000","7,154,000","4,972,000","5,062,000","5,682,000","6,026,000","6,444,000","6,864,000","7,777,000","8,450,000","1,503,000","965,000","260,000","236,000","1,083,000","337,000","39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"7,461,000","8,935,000","15,306,000","15,469,000","18,566,000","11,707,000","27,590,000","36,599,000","38,908,000","33,024,000","33,734,000","32,415,000","32,931,000","29,267,000","39,899,000","35,459,000","27,529,000","25,353,000","33,205,000","37,503,000","39,964,000","39,287,000","20,571,000","16,419,000","15,597,000","49,389,000","36,571,000","39,261,000","40,113,000","41,688,000","27,760,000","28,815,000","31,785,000","33,948,000","22,863,000","22,543,000","22,955,000","23,028,000","20,650,000","21,557,000","22,581,000","23,288,000","20,746,000","21,152,000","20,008,000","18,661,000","20,491,000","17,940,000","17,795,000","18,283,000","16,099,000","13,819,000","12,339,000","11,933,000","11,265,000","12,228,000","12,600,000","14,697,000","14,656,000","15,286,000","14,871,000","7,154,000","4,972,000","5,062,000","5,682,000","6,026,000","6,444,000","6,864,000","7,777,000","8,450,000","1,503,000","965,000","260,000","236,000","1,083,000","337,000","39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"39,229,000","41,174,000","40,391,000","43,196,000","44,233,000","46,163,000","48,226,000","57,764,000","49,042,000","48,743,000","48,345,000","52,129,000","55,695,000","60,697,000","62,547,000","65,362,000","68,529,000","35,545,000","34,245,000","34,127,000","33,074,000","33,015,000","30,874,000","30,258,000","27,787,000","27,055,000","25,460,000","23,871,000","22,350,000","21,665,000","21,549,000","20,432,000","19,264,000","18,427,000","15,129,000","13,622,000","12,851,000","12,692,000","14,656,000","13,387,000","12,075,000","10,823,000","8,102,000","6,555,000","4,514,000","4,627,000","8,156,000","4,740,000","4,421,000","3,813,000","3,832,000","3,884,000","3,822,000","3,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"57,262,000","56,466,000","58,727,000","58,129,000","60,898,000","60,313,000","59,663,000","66,100,000","68,118,000","67,463,000","63,784,000","64,611,000","67,525,000","66,767,000","63,385,000","67,886,000","67,551,000","66,506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"14,586,000","14,475,000","14,266,000","26,914,000","22,651,000","25,291,000","20,001,000","18,107,000","13,175,000","13,701,000","13,294,000","14,741,000","15,039,000","18,059,000","18,109,000","15,381,000","17,022,000","29,212,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,"208,427,000",,"232,038,000",,"220,513,000",,,,"230,403,000",,,,"174,790,000",,,,"156,616,000","49,583,000","49,230,000","42,020,000","38,937,000","34,594,000","30,328,000","30,361,000","28,698,000","29,660,000","31,334,000","31,027,000","32,363,000","31,588,000","30,664,000","31,760,000","31,215,000","28,775,000","25,760,000","24,819,000","23,898,000","22,888,000","21,260,000","20,021,000","17,730,000","15,279,000","12,954,000","12,284,000","11,045,000","12,426,000","11,722,000","11,699,000","11,266,000","12,272,000","12,429,000","11,476,000","11,137,000","17,194,000","19,798,000","20,055,000","20,040,000","24,356,000","26,670,000","24,853,000","11,355,000","9,058,000","9,166,000","7,945,000","8,774,000","7,542,000","7,674,000","7,645,000","7,783,000","7,224,000","8,630,000","8,627,000","6,825,000","5,120,000","5,304,000","5,716,000",,,,,,,,,,,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"639,798,000","689,992,000","755,460,000","748,223,000","703,435,000","632,795,000","441,115,000","273,400,000","108,055,000","177,825,000","202,722,000","171,549,000","51,870,000","-9,233,000","-1,363,000","-40,849,000","-48,982,000","-53,842,000","-48,391,000","-86,107,000","-73,912,000","-108,213,000","54,986,000","-8,498,000","-73,787,000","-83,995,000","-38,803,000","8,551,000","34,079,000","117,589,000","229,471,000","452,930,000","512,252,000","518,214,000","534,895,000","549,591,000","631,295,000","636,257,000","617,535,000","589,941,000","566,881,000","539,593,000","585,968,000","608,811,000","596,908,000","574,281,000","546,652,000","524,277,000","497,132,000","514,579,000","499,634,000","470,574,000","445,828,000","438,194,000","437,327,000","428,461,000","433,636,000","438,323,000","420,140,000","384,552,000","412,084,000","409,861,000","387,585,000","357,034,000","363,247,000","369,310,000","381,126,000","392,461,000","387,445,000","397,660,000","409,200,000","424,057,000","426,945,000","413,292,000","403,059,000","372,094,000","353,351,000","340,973,000","319,698,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,300,000","308,700,000","329,500,000","317,800,000","307,800,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","270,900,000","112,000,000","105,500,000","99,800,000","94,200,000","90,400,000","87,100,000","83,600,000","79,000,000","75,900,000","73,800,000","70,400,000","68,800,000","67,300,000","37,100,000","31,500,000","29,600,000","28,700,000"
	StockholdersEquity,"639,798,000","689,992,000","754,754,000","747,460,000","702,696,000","632,088,000","440,576,000","272,963,000","107,674,000","177,473,000","202,418,000","171,246,000","51,562,000","-9,513,000","-1,604,000","-41,127,000","-49,272,000","-54,106,000","-48,622,000","-86,335,000","-74,090,000","-108,352,000","54,850,000","-8,638,000","-73,922,000","-84,125,000","-38,892,000","8,468,000","34,022,000","117,516,000","229,388,000","452,868,000","512,216,000","518,186,000","534,846,000","549,546,000","631,254,000","636,223,000","617,507,000","589,933,000","566,876,000","539,579,000","585,942,000","608,774,000","596,868,000","574,235,000","546,614,000","524,261,000","497,120,000","514,569,000","499,634,000","470,574,000","445,828,000","438,194,000","437,327,000","428,461,000","433,636,000","438,323,000","420,140,000","384,552,000","412,084,000","409,861,000","387,585,000","357,034,000","363,059,000","369,010,000","380,764,000","392,229,000","387,445,000","397,660,000","408,729,000","424,057,000","426,945,000","413,292,000","402,819,000","372,094,000","353,351,000","340,973,000","319,698,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,300,000","308,700,000","329,500,000","317,800,000","307,800,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","270,900,000","112,000,000","105,500,000","99,800,000","94,200,000","90,400,000","87,100,000","83,600,000","79,000,000","75,900,000","73,800,000","70,400,000","68,800,000","67,300,000","37,100,000","31,500,000","29,600,000","28,700,000"
		CapitalStock,"10,700,000","10,688,000","10,681,000","10,675,000","10,668,000","10,646,000","10,628,000","10,603,000","10,591,000","10,571,000","10,559,000","10,548,000","10,535,000","10,509,000","10,504,000","10,485,000","10,468,000","10,428,000","10,412,000","10,395,000","10,374,000","10,334,000","10,312,000","10,283,000","10,255,000","10,258,000","10,213,000","10,235,000","10,226,000","10,195,000","10,170,000","10,163,000","10,155,000","10,119,000","10,081,000","10,068,000","10,061,000","10,016,000","9,991,000","9,970,000","9,957,000","9,923,000","9,910,000","9,884,000","9,856,000","9,797,000","9,762,000","9,729,000","9,679,000","9,633,000","9,616,000","9,583,000","9,563,000","9,539,000","9,531,000","9,502,000","9,487,000","9,450,000","4,716,000","4,700,000","4,688,000","4,662,000","4,656,000","4,638,000","4,628,000","4,594,000","4,579,000","4,559,000","4,533,000","4,522,000","4,516,000","4,513,000","4,489,000","4,439,000","4,410,000","4,354,000","4,301,000","4,233,000","4,198,000","4,193,000","4,157,000","4,135,000","4,101,000","4,082,000","4,036,000","4,025,000","4,016,000","4,001,000","3,986,000","4,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"10,700,000","10,688,000","10,681,000","10,675,000","10,668,000","10,646,000","10,628,000","10,603,000","10,591,000","10,571,000","10,559,000","10,548,000","10,535,000","10,509,000","10,504,000","10,485,000","10,468,000","10,428,000","10,412,000","10,395,000","10,374,000","10,334,000","10,312,000","10,283,000","10,255,000","10,258,000","10,213,000","10,235,000","10,226,000","10,195,000","10,170,000","10,163,000","10,155,000","10,119,000","10,081,000","10,068,000","10,061,000","10,016,000","9,991,000","9,970,000","9,957,000","9,923,000","9,910,000","9,884,000","9,856,000","9,797,000","9,762,000","9,729,000","9,679,000","9,633,000","9,616,000","9,583,000","9,563,000","9,539,000","9,531,000","9,502,000","9,487,000","9,450,000","4,716,000","4,700,000","4,688,000","4,662,000","4,656,000","4,638,000","4,628,000","4,594,000","4,579,000","4,559,000","4,533,000","4,522,000","4,516,000","4,513,000","4,489,000","4,439,000","4,410,000","4,354,000","4,301,000","4,233,000","4,198,000","4,193,000","4,157,000","4,135,000","4,101,000","4,082,000","4,036,000","4,025,000","4,016,000","4,001,000","3,986,000","4,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,400,025,000","1,377,320,000","1,358,813,000","1,339,413,000","1,321,086,000","1,294,849,000","1,274,069,000","1,247,456,000","1,230,485,000","1,213,517,000","1,189,554,000","1,170,962,000","1,155,875,000","1,138,216,000","1,128,484,000","1,109,157,000","1,094,159,000","1,073,931,000","1,060,689,000","1,046,473,000","1,030,147,000","1,011,895,000","994,299,000","972,360,000","952,943,000","940,534,000","931,808,000","921,678,000","912,582,000","888,293,000","866,213,000","856,350,000","847,138,000","825,320,000","798,332,000","787,191,000","779,261,000","757,214,000","742,022,000","726,619,000","716,779,000","702,575,000","694,201,000","680,093,000","665,035,000","641,645,000","626,521,000","613,416,000","593,924,000","580,797,000","573,590,000","561,454,000","553,446,000","548,661,000","544,077,000","532,950,000","526,169,000","514,773,000","512,266,000","500,447,000","493,404,000","479,993,000","474,540,000","463,198,000","455,663,000","437,394,000","431,611,000","423,825,000","414,397,000","410,817,000","408,509,000","407,626,000","399,004,000","383,249,000","375,772,000","362,076,000","348,769,000","334,348,000","327,124,000","325,805,000","319,088,000","313,883,000","309,829,000","308,175,000","298,704,000","296,914,000","294,339,000","291,792,000","289,526,000","284,500,000","283,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
