name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
			ReceivablesAdjustmentsAllowances,"-144,000,000",,,,"-250,000,000",,,,"-265,000,000",,,,"-279,000,000",,,,"-216,000,000",,,,"-280,000,000",,,,"-250,000,000",,,,"-168,000,000",,,,"-130,000,000",,,,"-131,000,000",,,,,,,,"-136,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"18,702,000,000","19,024,000,000","19,342,000,000","20,016,000,000","19,246,000,000","19,211,000,000","18,435,000,000","16,607,000,000","16,734,000,000","17,020,000,000","16,356,000,000","16,604,000,000","16,709,000,000","16,951,000,000","16,671,000,000","16,364,000,000","16,310,000,000","17,103,000,000","16,885,000,000","15,498,000,000","15,278,000,000","16,121,000,000","15,273,000,000","15,500,000,000","15,335,000,000","16,411,000,000","15,587,000,000","14,932,000,000","14,296,000,000","15,378,000,000","14,063,000,000","14,124,000,000","13,308,000,000","11,462,000,000","10,484,000,000","10,332,000,000","10,335,000,000","10,390,000,000","10,070,000,000","10,059,000,000","10,073,000,000","10,376,000,000","9,426,000,000","9,530,000,000","9,225,000,000","8,763,000,000","9,429,000,000","9,441,000,000","8,842,000,000","8,598,000,000","8,615,000,000","8,527,000,000","9,395,000,000","9,183,000,000","9,314,000,000","9,000,000,000","9,568,000,000","8,303,000,000","8,000,000,000","8,153,000,000","8,616,000,000","7,791,000,000","7,714,000,000","7,260,000,000","8,208,000,000","7,588,000,000","7,228,000,000","7,495,500,000","8,316,700,000","7,935,100,000","7,379,200,000","6,735,100,000","7,106,000,000","6,944,400,000","5,968,200,000","6,022,500,000","6,541,000,000","5,993,800,000","6,178,300,000","6,011,500,000","6,259,300,000","5,654,800,000","5,899,500,000","5,116,400,000","4,922,900,000","4,467,500,000","4,303,300,000","4,149,300,000","4,060,000,000","3,679,800,000","3,665,800,000","3,529,000,000","3,284,700,000","3,207,200,000","2,775,200,000","2,583,500,000","2,358,100,000","2,214,900,000","2,116,900,000","2,259,500,000","2,234,700,000","1,342,700,000","1,327,700,000","1,379,100,000","1,346,700,000","1,108,200,000","1,083,200,000","1,467,500,000","1,219,400,000"
		PrepaidAssets,"898,000,000","831,000,000","861,000,000","706,000,000","665,000,000","688,000,000","701,000,000","850,000,000","617,000,000","618,000,000","657,000,000","590,000,000","529,000,000","587,000,000","542,000,000","558,000,000","443,000,000","458,000,000","719,000,000","728,000,000","672,000,000","513,000,000","526,000,000","545,000,000","1,074,000,000","1,042,000,000","1,005,000,000","1,320,000,000","1,119,000,000","595,000,000","621,000,000","824,000,000","879,000,000","591,000,000","780,000,000","817,000,000","404,000,000","361,000,000","367,000,000","418,000,000","404,000,000","329,000,000","368,000,000","356,000,000","333,000,000","256,000,000","265,000,000","257,000,000","265,000,000","279,000,000","271,000,000","261,000,000","214,000,000","207,000,000","216,000,000","211,000,000","215,000,000","181,000,000","197,000,000","199,000,000","286,000,000","293,000,000","168,000,000","185,000,000","160,000,000","246,000,000","317,000,000","296,000,000","335,300,000","134,100,000","141,900,000","132,500,000","112,700,000","97,300,000","110,300,000","102,900,000","105,100,000","100,300,000","118,200,000","122,700,000","160,700,000","146,400,000","157,200,000","158,600,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"967,000,000","967,000,000","984,000,000","962,000,000","981,000,000","981,000,000","962,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"4,516,000,000","5,534,000,000","3,086,000,000","7,000,000","12,000,000","15,000,000","833,000,000","844,000,000","906,000,000","856,000,000",,,,,,,,,,,,"2,002,000,000","1,767,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,800,000","169,000,000","186,400,000","175,800,000","136,200,000","167,000,000","319,400,000","146,000,000","74,500,000","70,300,000","78,200,000","106,000,000","158,700,000","150,400,000","146,500,000","152,300,000","54,100,000","98,100,000","175,700,000","222,700,000","435,600,000","480,800,000","496,700,000","67,900,000","73,500,000"
	TotalNonCurrentAssets,"17,067,000,000","17,210,000,000","18,021,000,000","19,544,000,000","19,633,000,000","19,477,000,000","19,213,000,000","18,984,000,000","19,025,000,000","21,483,000,000","21,641,000,000","23,252,000,000","21,207,000,000","22,692,000,000","22,877,000,000","23,068,000,000","23,245,000,000","24,018,000,000","24,052,000,000","24,119,000,000","24,021,000,000","18,606,000,000","16,977,000,000","18,866,000,000","18,126,000,000","16,826,000,000","17,070,000,000","17,354,000,000","17,200,000,000","17,969,000,000","18,353,000,000","19,033,000,000","19,186,000,000","11,245,000,000","11,402,000,000","11,424,000,000","11,616,000,000","9,994,000,000","9,877,000,000","9,694,000,000","9,490,000,000","8,588,000,000","8,645,000,000","8,643,000,000","8,529,000,000","6,548,000,000","6,608,000,000","6,685,000,000","6,685,000,000","6,694,000,000","6,655,000,000","6,596,000,000","6,930,000,000","7,039,000,000","7,056,000,000","6,817,000,000","6,681,000,000","6,245,000,000","6,155,000,000","6,087,000,000","4,186,000,000","4,177,000,000","4,227,000,000","4,056,000,000","3,829,000,000","3,771,000,000","3,384,000,000","3,442,700,000","3,374,800,000","3,329,300,000","3,327,100,000","3,236,000,000","3,175,900,000","3,112,000,000","3,138,900,000","3,099,800,000","3,029,400,000","3,057,500,000","2,670,800,000","2,625,300,000","2,474,500,000","2,446,800,000","2,373,400,000","2,365,900,000","2,499,000,000","2,478,900,000","2,407,500,000","2,407,400,000","2,879,400,000","2,699,900,000","2,628,500,000","2,582,100,000","1,909,700,000","1,687,200,000","1,545,900,000","1,501,900,000","1,475,900,000","1,458,100,000","1,429,900,000","1,411,700,000","792,700,000","945,300,000","914,600,000","838,900,000","834,800,000","807,600,000","793,000,000","779,800,000","745,400,000"
		NetPPE,"3,640,000,000","3,645,000,000","3,990,000,000","4,620,000,000","4,681,000,000","4,473,000,000","4,366,000,000","4,249,000,000","4,251,000,000","4,421,000,000","4,495,000,000","4,497,000,000","2,548,000,000","2,503,000,000","2,488,000,000","2,483,000,000","2,464,000,000","2,401,000,000","2,348,000,000","2,349,000,000","2,292,000,000","2,411,000,000","2,300,000,000","2,430,000,000","2,278,000,000","2,112,000,000","2,108,000,000","2,100,000,000","2,045,000,000","2,156,000,000","2,174,000,000","2,209,000,000","2,222,000,000","1,359,000,000","1,348,000,000","1,333,000,000","1,321,000,000","1,247,000,000","1,223,000,000","1,221,000,000","1,043,000,000","1,015,000,000","1,006,000,000","988,000,000","991,000,000","860,000,000","864,000,000","851,000,000","835,000,000","836,000,000","814,000,000","796,000,000","788,000,000","777,000,000","779,000,000","775,000,000","747,000,000","714,000,000","691,000,000","684,000,000","616,000,000","634,000,000","644,000,000","671,000,000","667,000,000","649,000,000","628,000,000","630,500,000","612,000,000","599,300,000","594,400,000","599,900,000","596,000,000","591,800,000","596,500,000","593,700,000","582,400,000","584,100,000","583,300,000","594,700,000","579,800,000","579,200,000","587,600,000","595,300,000","559,700,000","556,600,000","552,300,000","555,400,000","549,200,000","729,900,000","718,300,000","694,000,000","513,900,000","479,800,000","444,000,000","430,300,000","396,500,000","385,700,000","377,700,000","373,600,000","359,700,000","388,900,000","383,100,000","379,800,000","374,100,000","372,600,000","367,500,000","366,300,000","351,000,000"
			GrossPPE,"5,634,000,000","3,645,000,000","3,990,000,000","4,620,000,000","6,895,000,000","4,473,000,000","4,366,000,000","4,249,000,000","6,080,000,000","4,421,000,000","4,495,000,000","4,497,000,000","4,326,000,000",,,,"3,933,000,000",,,,"3,803,000,000",,,,"3,784,000,000",,,,"3,444,000,000",,,,"3,401,000,000",,,,"2,529,000,000",,,,"2,175,000,000",,,,"2,043,000,000",,,"1,858,000,000",,,,"1,723,000,000","1,715,000,000","1,704,000,000","1,706,000,000","1,702,000,000","1,569,000,000","1,536,000,000","1,513,000,000","1,506,000,000","1,476,000,000","1,494,000,000","1,504,000,000","1,531,000,000","1,471,000,000","1,453,000,000","1,432,000,000","1,434,100,000","1,335,000,000","1,322,700,000","1,317,800,000","1,323,300,000","1,233,400,000","1,229,200,000","1,233,900,000","1,231,100,000","1,167,300,000","1,169,000,000","1,168,200,000","1,179,600,000","1,243,500,000","1,242,900,000","1,251,300,000","1,259,000,000","1,211,300,000","620,100,000","6,699,500,000","1,149,600,000","1,136,700,000","1,445,100,000","1,419,600,000","1,375,000,000","1,036,100,000","971,000,000","892,400,000","870,300,000","828,700,000","810,800,000","796,100,000","779,300,000","750,900,000","833,200,000","815,400,000","799,600,000","787,200,000","774,800,000","762,900,000","763,100,000","749,900,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"104,000,000",,,,"156,000,000",,,,"151,000,000",,,,"172,000,000",,,,"187,000,000",,,,"166,000,000",,,,"228,000,000",,,,"207,000,000",,,,"221,000,000",,,,"129,000,000",,,,"68,000,000",,,,"70,000,000",,,"50,000,000",,,,"50,000,000",,,,"50,000,000",,,,"43,000,000",,,,"38,000,000",,,,"35,800,000",,,,"34,200,000",,,,"34,300,000",,,,"33,800,000",,,,"33,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,331,000,000",,,,"1,745,000,000",,,,"4,043,000,000",,,,"4,154,000,000",,,,"3,746,000,000",,,,"3,637,000,000",,,,"3,556,000,000",,,,"3,237,000,000",,,,"3,180,000,000",,,,"2,400,000,000",,,,"2,107,000,000",,,,"1,973,000,000",,,"1,808,000,000",,,,"1,673,000,000",,,,"1,652,000,000",,,,"1,463,000,000",,,,"1,493,000,000",,,,"1,398,300,000",,,,"1,289,100,000",,,,"1,196,800,000",,,,"1,145,800,000",,,,"1,225,200,000",,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"2,338,000,000",,,,"2,512,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,548,000,000","3,645,000,000","3,990,000,000","4,620,000,000","2,100,000,000","4,473,000,000","4,366,000,000","4,249,000,000","1,886,000,000","4,421,000,000","4,495,000,000","4,497,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"313,000,000",,,,"382,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,994,000,000",,,,"-2,214,000,000",,,,"-1,829,000,000",,,,"-1,778,000,000",,,,"-1,469,000,000",,,,"-1,511,000,000",,,,"-1,506,000,000",,,,"-1,399,000,000",,,,"-1,179,000,000",,,,"-1,208,000,000",,,,"-1,132,000,000",,,,"-1,052,000,000",,,"-1,007,000,000",,,,"-927,000,000","-927,000,000","-927,000,000","-927,000,000","-927,000,000","-822,000,000","-822,000,000","-822,000,000","-822,000,000","-860,000,000","-860,000,000","-860,000,000","-860,000,000","-804,000,000","-804,000,000","-804,000,000","-803,600,000","-723,000,000","-723,400,000","-723,400,000","-723,400,000","-637,400,000","-637,400,000","-637,400,000","-637,400,000","-584,900,000","-584,900,000","-584,900,000","-584,900,000","-663,700,000","-663,700,000","-663,700,000","-663,700,000","-651,600,000","-63,500,000","-6,147,200,000","-594,200,000","-587,500,000","-715,200,000","-701,300,000","-681,000,000","-522,200,000","-491,200,000","-448,400,000","-440,000,000","-432,200,000","-425,100,000","-418,400,000","-405,700,000","-391,200,000","-444,300,000","-432,300,000","-419,800,000","-413,100,000","-402,200,000","-395,400,000","-396,800,000","-398,900,000"
