name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
NetIncomeFromContinuingAndDiscontinuedOperation,"-77,033,000","-22,054,000","-27,721,000","-25,552,000","-17,000","2,887,000","-9,772,000","-7,232,000","2,392,000","73,685,000","26,780,000","18,191,000"
NormalizedIncome,"-80,847,907.137","-26,906,566","-26,414,543.358","-24,742,360","-26,490","2,994,744","-2,155,910","2,689,430","4,895,900","72,909,042","26,780,000","19,692,584"
InterestExpense,"33,408,000","6,942,000","6,706,000","13,109,000","6,651,000","9,009,000","6,816,000","673,000","2,411,000","5,229,000","4,918,000","4,492,000"
NetInterestIncome,"-33,408,000","-6,942,000","-6,706,000","-13,109,000","-6,651,000","-9,009,000","-6,816,000","-673,000","-2,411,000","-5,229,000","-4,918,000","-4,492,000"
EBIT,"-68,484,000","-27,555,000","-27,774,000","-16,431,000","5,584,000","12,975,000","-2,382,000","-5,136,000","-1,031,000","101,456,000","40,355,000","28,341,000"
EBITDA,"-25,996,000"
ReconciledCostOfRevenue,"840,494,000","273,628,000","209,076,000","182,283,000","175,507,000","201,577,000","144,624,000","112,242,000","92,220,000","318,815,000","163,652,000","150,386,000"
ReconciledDepreciation,"42,488,000","23,023,000","6,492,000","6,490,000","6,483,000","6,481,000","6,887,000","6,863,000","6,863,000","6,861,000","6,829,000","6,830,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-77,033,000","-22,054,000","-27,721,000","-25,552,000","-17,000","2,887,000","-9,772,000","-7,232,000","2,392,000","73,685,000","26,780,000","18,191,000"
TotalUnusualItemsExcludingGoodwill,"5,046,000","7,594,000","-1,625,000","-936,000","13,000","-148,000","-10,433,000","-13,591,000","-3,430,000","1,013,000",,"-1,968,000"
TotalUnusualItems,"5,046,000","7,594,000","-1,625,000","-936,000","13,000","-148,000","-10,433,000","-13,591,000","-3,430,000","1,013,000",,"-1,968,000"
NormalizedEBITDA,"-31,042,000","-12,126,000","-19,657,000","-9,005,000","12,054,000","19,604,000","14,938,000","15,318,000","9,262,000","107,304,000","47,184,000","37,139,000"
TaxRateForCalcs,"0.244","0.361","0.196","0.135","0.27","0.272","0.27","0.27","0.27","0.234","0.244","0.237"
TaxEffectOfUnusualItems,"1,231,092.863","2,741,434","-318,543.358","-126,360","3,510","-40,256","-2,816,910","-3,669,570","-926,100","237,042","0","-466,416"
