name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,"190,000","890,000","910,000","918,000","918,000","918,000","918,000","918,000","918,000","918,000","918,000","692,000","890,000","314,000","425,000","425,000","425,000","425,000","474,000","474,000","474,000","474,000","474,000","474,000","672,000","672,000","767,000","956,000","956,000","958,000","959,000","958,000","392,000","926,000","1,059,000","1,178,000","1,072,000","1,072,000","1,023,000","1,650,000","1,650,000","1,650,000","1,650,000","1,650,000","1,650,000","1,721,000","1,611,000","1,650,000","3,069,000","2,181,000","2,071,000","2,233,000","2,690,000","1,894,000","2,071,000","2,030,000","2,087,000","2,059,000","2,281,000","2,120,000","1,733,000","1,626,000","1,628,000","1,609,000","2,671,732,000","1,296,000","1,251,000","1,478,000","6,002,000","6,681,000","6,699,000","6,317,000","6,310,000","5,110,000","1,992,000","1,900,000","900,000","900,000","800,000","800,000","900,000","800,000","600,000","600,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,"890,000","910,000","918,000",,"-2,990,000","4,219,000","195,000",,,,,,,,,,,,,,,,,,"-1,298,000",,,,,"-398,000","-1,627,000","-28,000","-13,796,000",,,,,,"3,798,000","481,999,000","1,700,000",,,,,,,"13,788,000","5,570,000",,"175,000","0",,"600,169,000","114,000","160,000","261,000","2,051,000","-47,082,000","87,352,000","1,889,000","3,963,000","2,396,000",,,,,,,,,"-38,451,000","8,750,000",,,"-17,000,000",,,"11,300,000","0",,,,,,,,,"-100,000",,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"305,686,000","85,158,000","78,237,000","68,408,000","73,883,000","76,603,000","77,463,000","89,306,000","66,978,000","39,397,000","66,531,000","64,926,000","73,755,000","81,317,000","79,872,000","53,603,000","48,081,000","40,183,000","37,330,000","47,557,000","66,576,000","58,166,000","58,656,000","56,260,000","54,317,000","62,303,000","55,606,000","48,568,000","52,173,000","50,256,000","58,434,000","65,516,000","55,630,000","47,332,000","43,224,000","50,335,000","44,896,000","34,856,000","31,191,000","49,114,000","39,326,000","36,718,000","44,795,000","67,590,000","57,803,000","48,746,000","66,079,000","66,580,000","68,536,000","49,609,000","42,996,000","29,033,000","12,988,000","5,792,000","11,171,000","-428,779,000","52,994,000","39,406,000","53,590,000","-1,071,362,000","18,637,000","33,642,000","61,748,000","-1,609,000","57,647,000","65,213,000","69,820,000","58,804,000","59,477,000","-546,435,000","80,024,000","73,398,000","63,849,000","52,443,000","102,208,000","-39,752,000","34,773,000","21,907,000","21,660,000","-2,640,069,000","29,422,000","22,324,000","-359,000","-110,719,000","47,621,000","118,505,000","170,711,000","191,878,000","64,375,000","63,908,000","55,200,000","51,500,000","47,600,000","43,500,000","2,200,000","30,600,000","30,800,000","26,400,000","24,100,000","17,800,000","17,800,000","16,400,000","15,200,000","13,400,000","12,100,000","10,700,000","9,100,000","8,400,000","7,300,000","6,200,000","5,300,000","4,700,000","4,500,000","4,200,000","4,400,000","3,900,000","3,500,000","21,300,000","20,400,000","-41,800,000","15,900,000","16,200,000","13,900,000","-39,100,000","14,700,000","14,700,000","14,700,000"
NetNonOperatingInterestIncomeExpense,"-18,355,000","-4,521,000","-4,568,000","-4,660,000","-4,606,000","-4,636,000","-4,724,000","-7,696,000","-7,696,000","-5,622,000","-5,567,000","-6,198,000","-7,269,000","-8,108,000","-8,077,000","-7,206,000","-6,792,000","-6,539,000","-5,929,000","-5,071,000","-5,284,000","-5,248,000","-5,066,000","-6,074,000","-6,233,000","-6,194,000","-5,730,000","-6,091,000","-5,744,000","-5,932,000","-6,148,000","-7,067,000","-8,229,000","-7,308,000","-6,667,000","-8,381,000","-8,553,000","-10,170,000","-12,886,000","-13,053,000","-15,762,000","-19,925,000","-21,579,000","-20,970,000","-24,487,000","-25,707,000","-26,089,000","-26,958,000","-26,561,000","-25,983,000","-26,396,000","-29,843,000","-28,630,000","-26,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,109,000","349,000","309,000","234,000","217,000","244,000","230,000","830,000","764,000","418,000","310,000","223,000","330,000","364,000","194,000","204,000","492,000","287,000","285,000","607,000","219,000","238,000","201,000","196,000","177,000","159,000","148,000","269,000","273,000","265,000","289,000","343,000","210,000","174,000","806,000","179,000","391,000","246,000","198,000","330,000","369,000","442,000","284,000","371,000","356,000","562,000","572,000","710,000","558,000","597,000","381,000","459,000","761,000","1,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"19,464,000","4,870,000","4,877,000","4,894,000","4,823,000","4,880,000","4,954,000","8,526,000","8,460,000","6,040,000","5,877,000","6,421,000","7,599,000","8,472,000","8,271,000","7,410,000","7,284,000","6,826,000","6,214,000","5,678,000","5,503,000","5,486,000","5,267,000","6,270,000","6,410,000","6,353,000","5,878,000","6,360,000","6,017,000","6,197,000","6,437,000","7,410,000","8,439,000","7,482,000","7,473,000","8,560,000","8,944,000","10,416,000","13,084,000","13,383,000","16,131,000","20,367,000","21,863,000","21,341,000","24,843,000","26,269,000","26,661,000","27,668,000","27,119,000","26,580,000","26,777,000","30,302,000","29,391,000","28,112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"35,976,000","-4,340,000","5,268,000","5,408,000","29,640,000","-5,737,000","-37,000","-4,478,000","325,000","-22,688,000","-8,032,000","-4,322,000","-7,861,000","-4,093,000","-8,323,000","-42,967,000","-21,000","8,108,000","-20,312,000","-2,827,000","952,000","3,812,000","1,257,000","1,444,000","1,404,000","-715,000","-1,771,000","4,266,000","-6,138,000","-969,000","-6,482,000","-8,054,000","-8,403,000","-1,409,000","-2,826,000","-3,443,000","-9,253,000","9,465,000","-14,651,000","-20,948,000","-10,767,000","-11,351,000","-6,625,000","-17,806,000","-19,663,000","-2,051,000","-3,907,000","-5,805,000","-8,842,000","-4,251,000","36,317,000","-26,921,000","-11,427,000","-14,035,000","-12,480,000","-499,532,000","-9,061,000","-43,747,000","-11,936,000","-1,107,827,000","-4,112,000","-19,500,000","7,746,000","-21,358,000","-83,711,000","-134,176,000","-34,749,000","-18,990,000","-23,915,000","-663,059,000","-20,269,000","-27,634,000","-28,040,000","-88,191,000","-11,585,000","-139,710,000","-22,530,000","-40,485,000","-17,107,000","28,475,000","-36,369,000","-74,014,000","-71,762,000","-198,721,000","922,000","-18,110,000","7,824,000","3,221,000","-53,804,000","4,702,000","1,400,000","19,100,000","1,800,000","1,800,000","-15,000,000","-700,000",,,"-3,900,000",,,,,,,,"200,000","900,000","300,000","200,000","200,000","-14,500,000","100,000","100,000",,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,"9,000","-639,000","-132,000","1,528,000","555,000","349,000","2,579,000","1,226,000","971,000","-211,000","-346,000","-829,000","975,000","-105,000","-388,000","199,000","-1,005,000","-154,000","-850,000","47,000","-860,000","-1,158,000","-499,000","-15,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-1,009,000","-2,932,000","3,196,000","-1,655,000","382,000","-11,880,000","-1,904,000","-7,272,000","-2,875,000","-15,028,000","-9,350,000","-1,841,000","-6,381,000","-3,202,000","-2,329,000","-43,784,000","-1,021,000","8,591,000","-23,542,000","-4,488,000","0","0","723,000","-1,209,000","266,000","438,000","-1,553,000","4,118,000","-5,737,000","-604,000","-7,867,000","-7,565,000","-10,494,000","-2,035,000","-3,704,000","-5,647,000","-9,215,000","9,541,000","271,000","-20,657,000","-10,767,000","-11,351,000","-6,625,000","-17,806,000","-19,663,000","-2,051,000","-3,907,000","-5,805,000","-8,842,000","-4,251,000","36,317,000","-26,921,000","-11,427,000","-14,035,000","-12,480,000","-499,532,000","-9,061,000","-43,747,000","-11,936,000","-1,107,827,000","-4,112,000","-19,500,000","7,746,000","-21,358,000","-83,711,000","-134,176,000","-34,749,000","-18,990,000","-23,915,000","-663,059,000","-20,269,000","-27,634,000","-28,040,000","-88,191,000","-11,585,000","-139,710,000","-22,530,000","-40,485,000","-17,107,000","28,475,000","-36,369,000","-74,014,000","-71,762,000","-198,721,000","922,000","-18,110,000","7,824,000","3,221,000","-53,804,000","4,702,000","1,400,000","19,100,000","1,800,000","1,800,000","-15,000,000","-700,000",,,"-3,900,000",,,,,,,,"200,000","900,000","300,000","200,000","200,000","-14,500,000","100,000","100,000",,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"5,619,000","2,932,000","1,414,000","1,655,000","-382,000","11,880,000","1,904,000","663,000","2,875,000","15,028,000","9,350,000","1,841,000","6,381,000","3,202,000","2,329,000","13,174,000","1,021,000","-8,591,000","23,542,000","1,218,000","-3,908,000","3,301,000","728,000","1,210,000","-266,000","1,204,000","553,000","1,232,000","7,711,000","1,740,000","3,000,000","3,979,000","2,302,000","2,565,000","3,704,000","4,647,000","9,391,000","6,925,000","3,947,000","17,899,000","3,932,000","5,486,000","4,054,000","13,724,000","6,336,000","4,510,000","5,039,000","8,417,000","6,196,000","3,871,000","3,338,000","18,316,000","14,135,000","15,574,000","9,235,000","13,322,000","13,256,000","48,019,000","7,296,000","15,701,000","6,739,000","18,947,000","3,215,000","3,216,000","72,793,000","20,593,000","35,628,000","19,515,000","20,194,000","57,636,000","20,425,000","28,925,000","17,349,000","83,904,000","7,206,000","25,646,000","16,776,000","39,949,000","34,093,000","49,348,000","11,566,000","51,897,000","62,691,000","143,748,000","2,959,000","24,948,000",,"38,451,000","47,201,000",,,"0",,,"5,500,000","0",,,"3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
