name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,258,000","2,219,000","2,195,000","2,222,000","2,112,000","2,084,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","17,504,000","19,459,000","18,703,000","16,359,000","15,486,000","18,519,000","15,381,000","13,611,000","15,080,000","16,564,000","16,170,000","12,933,000","10,859,000","14,642,000","12,577,000","10,518,000","9,714,000","18,112,000","18,894,000","14,980,000","17,188,000","14,986,000","14,520,000","12,649,000","18,282,000","25,902,000","36,049,000","29,811,000","17,540,000","38,973,000","47,907,000","39,176,000","19,844,000","22,758,000","22,149,000","20,358,000","25,321,000","17,504,000","15,116,000","12,282,000","16,410,000","9,241,000","7,400,000",,"6,043,000",,,,"3,784,000",,,"2,654,000","2,654,000","293,000","293,000","293,000","293,000","4,552,000","4,551,000","3,847,000","3,847,000","2,555,000","2,555,000","2,555,000",,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","17,504,000","19,459,000","18,703,000","16,359,000","15,486,000","18,519,000","15,381,000","13,611,000","15,080,000","16,564,000","16,170,000","12,933,000","10,859,000","14,642,000","12,577,000","10,518,000","9,714,000","18,112,000","18,894,000","14,980,000","17,188,000","14,986,000","14,520,000","12,649,000","18,282,000","25,902,000","36,049,000","29,811,000","17,540,000","38,973,000","47,907,000","39,176,000","19,844,000","22,758,000","22,149,000","20,358,000","25,321,000","17,504,000","15,116,000","12,282,000","16,410,000","9,241,000","7,400,000",,"6,043,000",,,,"3,784,000",,,"2,654,000","2,654,000","293,000","293,000","293,000","293,000","4,552,000","4,551,000","3,847,000","3,847,000","2,555,000","2,555,000","2,555,000",,,,,,,,,,,,,
		OtherCurrentAssets,,"9,458,000","59,628,000","45,011,000","56,629,000","5,558,000","16,159,000","23,085,000","23,521,000","5,538,000",,"30,258,000","27,156,000","7,179,000",,"53,224,000","69,569,000","7,958,000","22,690,000","54,100,000","33,030,000","2,660,000","53,132,000","49,774,000","47,404,000","1,848,000",,"65,641,000","52,295,000","2,222,000","49,423,000","72,716,000","52,940,000","3,013,000","48,498,000","52,085,000","46,845,000","2,557,000","54,821,000","64,793,000","55,788,000","2,693,000","207,069,000","216,079,000","266,309,000",,"244,071,000","280,388,000","299,730,000",,"192,329,000","252,341,000",,,"78,971,000","85,265,000","99,068,000","4,873,000",,,,"7,096,000",,,,,,,"0",,"23,588,000","0",,,,,,,,,,,,,,"13,609,000","13,260,000","16,493,000","10,864,000","10,247,000","11,500,000","16,600,000","10,400,000","8,100,000","16,100,000","17,200,000","15,900,000","15,300,000"
	TotalNonCurrentAssets,"457,563,000","455,922,000","481,101,000","519,200,000","551,270,000","593,044,000","667,323,000","698,079,000","716,696,000","731,517,000","769,655,000","782,110,000","811,951,000","291,651,000","289,867,000","280,632,000","284,597,000","283,724,000","321,771,000","314,319,000","318,962,000","299,336,000","306,739,000","305,995,000","312,391,000","316,640,000","342,904,000","345,667,000","351,146,000","349,339,000","365,630,000","354,701,000","359,777,000","361,310,000","368,534,000","365,804,000","383,459,000","378,175,000","389,635,000","382,716,000","383,481,000","377,324,000","384,819,000","390,351,000","384,670,000","376,630,000","377,525,000","378,931,000","376,234,000","397,178,000","375,649,000","385,755,000","381,482,000","420,167,000","420,151,000","431,651,000","430,361,000","486,661,000","535,079,000","490,007,000","454,613,000","413,881,000","371,555,000","343,802,000","313,847,000","297,326,000","251,985,000","241,648,000","235,202,000","235,229,000","167,920,000","160,353,000","160,222,000","160,234,000","158,554,000","163,943,000","166,154,000","164,125,000","167,666,000","165,793,000","156,034,000","150,824,000","152,093,000","145,560,000","142,914,000","132,723,000","124,295,000","120,237,000","111,315,000","97,375,000","92,500,000","78,500,000","63,000,000","48,300,000","44,600,000","46,400,000","42,600,000","41,000,000"
		NetPPE,"348,592,000","349,659,000","368,673,000","400,766,000","433,009,000","465,425,000","488,750,000","520,759,000","561,657,000","630,718,000","664,385,000","678,922,000","708,538,000","260,357,000","262,380,000","257,055,000","260,762,000","258,537,000","266,230,000","263,311,000","263,884,000","264,280,000","274,747,000","277,195,000","283,448,000","290,980,000","302,216,000","307,100,000","309,548,000","310,301,000","318,871,000","311,210,000","315,314,000","312,149,000","318,021,000","311,867,000","334,443,000","330,101,000","335,953,000","330,838,000","329,058,000","323,863,000","326,623,000","331,277,000","327,017,000","320,601,000","317,564,000","318,255,000","315,567,000","312,801,000","311,113,000","310,795,000","314,331,000","318,116,000","336,921,000","333,783,000","338,450,000","357,458,000","449,870,000","402,108,000","367,504,000","341,739,000","311,425,000","282,998,000","260,318,000","248,628,000","237,467,000","228,918,000","222,312,000","222,722,000","153,866,000","146,016,000","146,408,000","146,707,000","149,354,000","154,617,000","156,846,000","155,000,000","161,537,000","159,645,000","149,889,000","144,657,000","136,456,000","131,377,000","130,317,000","121,975,000","113,648,000","110,264,000","101,451,000","87,674,000","83,700,000","70,900,000","55,500,000","42,300,000","41,900,000","38,800,000","35,400,000","32,100,000"
			GrossPPE,"1,045,785,000","1,038,025,000","1,068,381,000","1,093,482,000","1,112,622,000","1,136,765,000","1,162,744,000","1,183,997,000","1,288,439,000","1,343,294,000","1,379,862,000","1,382,744,000","1,397,008,000","934,455,000","927,623,000","926,117,000","924,938,000","907,165,000","871,845,000","864,899,000","852,783,000","841,270,000","847,956,000","838,714,000","833,584,000","809,478,000","828,654,000","823,089,000","812,755,000","803,399,000","808,625,000","790,788,000","785,628,000","778,985,000","819,908,000","799,106,000","840,226,000","843,956,000","872,758,000","861,695,000","905,286,000","884,928,000","890,930,000","880,071,000","872,578,000","857,383,000","838,573,000","821,829,000","807,780,000","786,474,000","773,638,000","757,120,000","742,859,000","730,333,000","733,264,000","722,271,000","711,415,000","713,587,000","820,781,000","749,979,000","696,909,000","652,544,000","606,306,000","562,498,000","513,918,000","502,228,000","451,084,000","442,535,000","435,929,000","436,339,000","291,648,000","283,798,000","284,190,000","284,489,000","250,843,000","256,106,000","258,335,000","256,489,000","231,675,000","229,783,000","220,027,000","214,795,000","180,278,000","175,199,000","174,139,000","165,797,000","152,390,000","144,028,000","131,799,000","115,048,000","111,900,000","95,800,000","77,500,000","61,600,000","59,600,000","54,700,000","49,500,000","44,900,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,
				LandAndImprovements,"3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000","3,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"36,188,000","36,045,000","36,045,000","36,045,000","36,045,000","36,133,000","35,927,000","35,927,000","35,927,000","35,568,000","35,568,000","35,568,000","35,568,000","35,568,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","35,548,000","34,576,000","34,370,000","34,370,000","34,360,000","34,184,000","33,886,000","30,451,000","30,451,000","30,451,000","30,451,000","30,451,000","30,451,000","381,737,000","371,490,000","371,593,000","367,986,000","407,783,000","336,199,000","322,745,000","321,019,000","313,465,000","287,314,000",,"259,788,000",,,,"246,582,000",,,,"129,170,000",,,,"118,252,000",,,,"98,864,000",,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"538,202,000","533,329,000","537,544,000","537,609,000","523,512,000","523,371,000","529,700,000","524,320,000","557,155,000","537,768,000","536,050,000","531,222,000","527,098,000","579,428,000","564,373,000","565,362,000","555,642,000","550,251,000","494,282,000","484,237,000","476,717,000","477,119,000","476,935,000","457,830,000","455,833,000","444,760,000","449,799,000","408,494,000","403,444,000","400,330,000","401,247,000","389,773,000","349,443,000","346,370,000","366,879,000","362,756,000","376,739,000","379,261,000","394,240,000","399,063,000","427,290,000","419,231,000","425,838,000","418,625,000","412,908,000","401,678,000","394,048,000","385,324,000","365,804,000","356,753,000","353,247,000","347,148,000","337,514,000","335,770,000","274,110,000","274,072,000","273,922,000","274,000,000","300,464,000","244,878,000","231,092,000","229,880,000","219,512,000","205,772,000",,"186,683,000",,,,"151,737,000",,,,"129,720,000",,,,"137,264,000",,,,"96,710,000",,,,,,,,,,,,,,,,
				OtherProperties,"255,738,000","259,642,000","271,147,000","296,857,000","319,128,000","341,658,000","354,132,000","376,544,000","406,121,000","447,360,000","470,657,000","482,364,000","510,636,000",,,,,,,,,,,,,,,,,,"0",,,,,"0","0",,,,,,,,,,,,,,,,,,"57,514,000","55,856,000","57,109,000","56,005,000","48,900,000","46,650,000","44,362,000","43,116,000","42,662,000","40,187,000",,"34,948,000",,,,"25,018,000",,,,"22,046,000",,,,,,,,"14,760,000",,,,,,,,,,,,,,,,
				ConstructionInProgress,"16,199,000","8,170,000","8,822,000","5,339,000","16,862,000","15,211,000","12,701,000","15,620,000","14,845,000","33,240,000","34,287,000","28,343,000","20,568,000","14,823,000","20,029,000","11,135,000","20,980,000","9,498,000","27,519,000","24,888,000","20,565,000","7,316,000","6,741,000","15,641,000","9,082,000","8,357,000","6,302,000","39,317,000","32,049,000","24,644,000","19,961,000","14,327,000","44,070,000","43,213,000","34,825,000","24,628,000","29,145,000","34,433,000","37,464,000","25,832,000","24,880,000","23,666,000","12,593,000","17,343,000","16,284,000","18,951,000","11,385,000","10,262,000","22,820,000","17,770,000","13,659,000","8,482,000","13,231,000","7,073,000","16,500,000","17,450,000","5,388,000","12,193,000","60,231,000","118,849,000","98,710,000","58,529,000","30,667,000","29,225,000",,"20,809,000",,,,"13,002,000",,,,"3,553,000",,,,"973,000",,,,"4,461,000",,,,,,,,,,,,,,,,
				Leases,"196,055,000","197,436,000","211,420,000","214,229,000","213,672,000","216,989,000","226,881,000","228,183,000","270,988,000","285,955,000","299,897,000","301,844,000","299,735,000","301,233,000","304,270,000","310,669,000","309,365,000","308,465,000","311,093,000","316,823,000","316,550,000","317,884,000","325,329,000","326,292,000","329,718,000","317,410,000","333,602,000","336,327,000","338,311,000","339,474,000","348,466,000","347,737,000","353,164,000","350,451,000","379,253,000","372,771,000","395,391,000","391,311,000","402,103,000","397,849,000","414,165,000","403,080,000","414,520,000","406,330,000","405,613,000","398,991,000","395,553,000","388,954,000","385,302,000","378,097,000","372,878,000","367,636,000","358,260,000","353,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-697,193,000","-688,366,000","-699,708,000","-692,716,000","-679,613,000","-671,340,000","-673,994,000","-663,238,000","-726,782,000","-712,576,000","-715,477,000","-703,822,000","-688,470,000","-674,098,000","-665,243,000","-669,062,000","-664,176,000","-648,628,000","-605,615,000","-601,588,000","-588,899,000","-576,990,000","-573,209,000","-561,519,000","-550,136,000","-518,498,000","-526,438,000","-515,989,000","-503,207,000","-493,098,000","-489,754,000","-479,578,000","-470,314,000","-466,836,000","-501,887,000","-487,239,000","-505,783,000","-513,855,000","-536,805,000","-530,857,000","-576,228,000","-561,065,000","-564,307,000","-548,794,000","-545,561,000","-536,782,000","-521,009,000","-503,574,000","-492,213,000","-473,673,000","-462,525,000","-446,325,000","-428,528,000","-412,217,000","-396,343,000","-388,488,000","-372,965,000","-356,129,000","-370,911,000","-347,871,000","-329,405,000","-310,805,000","-294,881,000","-279,500,000","-253,600,000","-253,600,000","-213,617,000","-213,617,000","-213,617,000","-213,617,000","-137,782,000","-137,782,000","-137,782,000","-137,782,000","-101,489,000","-101,489,000","-101,489,000","-101,489,000","-70,138,000","-70,138,000","-70,138,000","-70,138,000","-43,822,000","-43,822,000","-43,822,000","-43,822,000","-38,742,000","-33,764,000","-30,348,000","-27,374,000","-28,200,000","-24,900,000","-22,000,000","-19,300,000","-17,700,000","-15,900,000","-14,100,000","-12,800,000"
		GoodwillAndOtherIntangibleAssets,"71,492,000","71,692,000","72,314,000","72,764,000","72,292,000","73,665,000","75,692,000","72,892,000","75,013,000","75,464,000","73,386,000","73,456,000","73,656,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"71,492,000","71,692,000","72,314,000","72,764,000","72,292,000","73,665,000","75,692,000","72,892,000","75,013,000","75,464,000","73,386,000","73,456,000","73,656,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"24,568,000","23,109,000","27,801,000","36,362,000","37,433,000","45,579,000","93,697,000","91,926,000","68,573,000","12,941,000","17,615,000","15,590,000","15,106,000","17,750,000","12,722,000","8,484,000","9,986,000","12,698,000","51,015,000","46,567,000","50,103,000","29,734,000","28,495,000","25,368,000","25,527,000","22,230,000","36,751,000","35,256,000","38,178,000","35,580,000","43,186,000","39,818,000","40,710,000","45,806,000","46,522,000","49,722,000","44,689,000","43,678,000","49,523,000","47,606,000","50,084,000","49,054,000","53,686,000","55,058,000","53,485,000","51,931,000","55,759,000","56,406,000","56,320,000","79,934,000","60,008,000","69,753,000","61,853,000","96,104,000","76,932,000","91,163,000","89,033,000","125,292,000","82,073,000","84,780,000","84,014,000","69,039,000","55,336,000","55,546,000","48,711,000","43,492,000",,,,"9,384,000",,,"12,413,000","12,428,000","9,200,000",,,"8,288,000",,"5,332,000","5,332,000","5,332,000","4,166,000","4,166,000","4,166,000",,,,,,,,,,,,,
