name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
				AmortizationCashFlow,"91,000,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000","4,300,000","4,400,000","6,500,000","6,900,000","7,800,000","6,000,000","6,600,000","6,700,000","6,700,000","6,700,000","6,900,000","6,800,000","7,300,000","7,400,000","7,700,000","8,000,000","8,200,000","6,900,000","7,400,000","7,400,000","7,100,000","6,500,000","7,200,000","7,200,000","6,100,000","5,800,000","6,000,000","3,400,000","12,300,000","5,400,000","8,900,000","4,300,000","4,200,000","4,100,000","7,400,000","3,500,000","-6,600,000","13,200,000","15,300,000","14,300,000","14,800,000","25,500,000","8,100,000","10,200,000","10,100,000","9,800,000","11,200,000","9,900,000","7,900,000","7,800,000","8,100,000","7,500,000",,,,"10,500,000","10,300,000","10,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"91,000,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000","4,300,000","4,400,000","6,500,000","6,900,000","7,800,000","6,000,000","6,600,000","6,700,000","6,700,000","6,700,000","6,900,000","6,800,000","7,300,000","7,400,000","7,700,000","8,000,000","8,200,000","6,900,000","7,400,000","7,400,000","7,100,000","6,500,000","7,200,000","7,200,000","6,100,000","5,800,000","6,000,000","3,400,000","12,300,000","5,400,000","8,900,000","4,300,000","4,200,000","4,100,000","7,400,000","3,500,000","-6,600,000","13,200,000","15,300,000","14,300,000","14,800,000","25,500,000","8,100,000","10,200,000","10,100,000","9,800,000","11,200,000","9,900,000","7,900,000","7,800,000","8,100,000","7,500,000",,,,"10,500,000","10,300,000","10,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-124,000,000","-8,000,000","-79,000,000","-2,000,000","-35,000,000","-64,000,000","67,000,000","80,000,000","-19,000,000","-5,000,000","158,000,000","-7,000,000","31,000,000","20,000,000","-33,200,000","-2,100,000","-42,700,000","8,200,000","275,800,000","700,000","18,200,000","20,600,000","-269,600,000","-22,800,000","-400,000","23,900,000","-13,500,000","4,500,000","11,900,000","10,400,000","-2,500,000","7,200,000","22,000,000","15,600,000","-13,900,000","1,300,000","6,700,000","-17,000,000","-10,300,000","5,200,000","16,500,000","-22,100,000","23,000,000","-9,500,000","3,600,000","-18,200,000","-12,300,000","-24,200,000","-11,900,000","-3,800,000","-11,600,000","-6,800,000",,,"-53,100,000","-10,300,000","-18,900,000","4,000,000","-2,900,000","-21,100,000","1,100,000","-7,000,000","-44,800,000","5,800,000","-4,800,000","-2,600,000","-6,700,000","-2,700,000","0","-23,000,000",,,,,,,,,,,,,,,,,,,,,"-6,700,000","1,100,000","800,000","800,000","14,800,000","1,000,000",,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-124,000,000","-8,000,000","-79,000,000","-2,000,000","-35,000,000","-64,000,000","67,000,000","80,000,000","-19,000,000","-5,000,000","158,000,000","-7,000,000","31,000,000","20,000,000","-33,200,000","-2,100,000","-42,700,000","8,200,000","275,800,000","700,000","18,200,000","20,600,000","-269,600,000","-22,800,000","-400,000","23,900,000","-13,500,000","4,500,000","11,900,000","10,400,000","-2,500,000","7,200,000","22,000,000","15,600,000","-13,900,000","1,300,000","6,700,000","-17,000,000","-10,300,000","5,200,000","16,500,000","-22,100,000","23,000,000","-9,500,000","3,600,000","-18,200,000","-12,300,000","-24,200,000","-11,900,000","-3,800,000","-11,600,000","-6,800,000",,,"-53,100,000","-10,300,000","-18,900,000","4,000,000","-2,900,000","-21,100,000","1,100,000","-7,000,000","-44,800,000","5,800,000","-4,800,000","-2,600,000","-6,700,000","-2,700,000","0","-23,000,000",,,,,,,,,,,,,,,,,,,,,"-6,700,000","1,100,000","800,000","800,000","14,800,000","1,000,000",,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","900,000","4,400,000","5,200,000","5,300,000","5,000,000","4,800,000","4,700,000","4,700,000","4,500,000","4,400,000","4,400,000","4,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"14,000,000","0",,,"-9,000,000","0","17,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"129,000,000","39,000,000","25,000,000","61,000,000","4,000,000","272,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"62,000,000","12,000,000","20,000,000","15,000,000","15,000,000","12,000,000","12,000,000","13,000,000","6,000,000","10,000,000","12,000,000","13,000,000","9,000,000","8,000,000","15,300,000","15,700,000","7,200,000","14,700,000","17,200,000","11,200,000","11,200,000","13,100,000","16,300,000","7,000,000","10,700,000","9,600,000","9,700,000","9,900,000","9,700,000","10,900,000","8,000,000","8,300,000","8,000,000","7,800,000","7,300,000","6,900,000","7,200,000","15,200,000","15,700,000","9,900,000","10,100,000","21,000,000","5,400,000","5,200,000","6,400,000","4,800,000","7,200,000","5,000,000","5,700,000","4,900,000","4,100,000","5,400,000","7,300,000","5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"59,000,000","-3,000,000","-23,000,000","47,000,000","38,000,000","-5,000,000","-113,000,000","4,000,000","34,000,000","2,000,000","-156,000,000","2,000,000","5,000,000","7,000,000","21,100,000","3,900,000","23,900,000","6,900,000","23,500,000",,,,"703,600,000","2,200,000","9,700,000","100,000","16,400,000","800,000","11,000,000","8,100,000","1,600,000","5,300,000","4,600,000","34,300,000","62,700,000",,,,"3,100,000",,,"13,600,000",,,,"129,400,000","-14,000,000","0",,,,,,"33,000,000","116,700,000","170,100,000","1,600,000","5,500,000","3,600,000","3,600,000","4,900,000","4,200,000","83,000,000","3,200,000",,,,,,,,,,,,,,,,,,"2,000,000",,,,,,,,,,,,"-15,800,000","6,800,000","8,900,000","500,000","-9,900,000","-23,200,000","-4,200,000",,,"31,500,000","-24,600,000","-4,400,000","4,000,000","22,400,000","-500,000","-1,700,000","-16,100,000","-13,900,000","-3,700,000","-3,500,000","-2,900,000","-3,500,000","-3,200,000"
		ChangeInWorkingCapital,"-609,000,000","-302,000,000","222,000,000","-291,000,000","-238,000,000","-162,000,000","182,000,000","133,000,000","2,000,000","2,000,000","-4,000,000","19,000,000","77,000,000","-279,000,000","201,100,000","-95,100,000","-95,400,000","-330,100,000","203,400,000","-76,900,000","-10,500,000","-260,800,000","147,700,000","-54,900,000","42,000,000","-251,100,000","153,200,000","-118,400,000","24,600,000","-240,900,000","9,500,000","-66,100,000","-28,000,000","-249,600,000","-71,100,000","-35,700,000","24,100,000","-189,800,000","126,100,000","27,300,000","21,000,000","-200,000,000","-34,100,000","7,300,000","44,400,000","-217,700,000","51,400,000","-64,200,000","-18,600,000","-75,400,000","100,000","-13,700,000","56,900,000","-26,300,000","78,700,000","-90,400,000","17,700,000","-100,300,000","82,900,000","16,900,000","-7,700,000","-44,100,000","10,300,000","-76,000,000","35,800,000","-77,100,000","18,500,000","-46,100,000","32,800,000","-72,700,000","-22,200,000","12,100,000","36,300,000","-40,300,000","-50,000,000","-12,400,000","39,000,000","-55,100,000","-25,500,000","-24,200,000","12,700,000","-36,000,000","17,500,000","10,600,000","42,600,000","-52,800,000","104,400,000","-26,200,000","19,300,000","-52,200,000","38,200,000","2,300,000","-500,000","59,100,000","25,900,000","-40,000,000","-25,800,000","-25,400,000","2,400,000","-5,300,000","400,000","-1,300,000","4,300,000","-36,400,000","46,700,000","-16,500,000","33,200,000","-10,600,000","-15,200,000","-31,900,000","46,500,000","1,600,000","-4,800,000","3,500,000","17,900,000","-14,300,000"
			ChangeInReceivables,"-51,000,000","-282,000,000","-14,000,000","113,000,000","132,000,000","-290,000,000","52,000,000","-387,000,000","210,000,000","152,000,000","95,000,000","14,000,000","5,000,000","-95,000,000","67,900,000","47,800,000","28,500,000","-187,100,000","64,100,000","-58,000,000","41,400,000","-215,400,000","38,700,000","-53,100,000","32,700,000","-155,800,000","87,700,000","5,300,000","27,300,000","-202,100,000","-23,000,000","40,100,000","-19,300,000","-246,500,000","103,600,000","25,400,000","-23,500,000","-197,200,000","125,300,000","80,700,000","5,400,000","-167,600,000","41,700,000","-36,000,000","23,200,000","-179,500,000","31,700,000","-39,700,000","-102,400,000","-128,600,000","-12,300,000","-75,200,000","18,500,000","-37,600,000","244,900,000","29,000,000","1,200,000","-111,200,000","77,700,000","6,200,000","-44,800,000","-45,300,000","-29,300,000","30,100,000","9,100,000","-67,300,000","12,900,000","-23,000,000","-13,800,000","-55,700,000","22,700,000","-1,800,000","21,300,000","-102,600,000","-18,400,000","-10,800,000","1,400,000","-62,600,000","8,900,000","1,800,000","-30,100,000","-48,000,000","-6,500,000","2,600,000","-7,200,000","-37,500,000","47,000,000","15,200,000","19,500,000","-63,000,000","9,400,000","11,900,000","-4,500,000","24,300,000","2,800,000","-34,600,000","20,600,000","-18,100,000","4,400,000","4,100,000","1,600,000","-23,700,000","18,000,000","8,800,000","-1,300,000","-21,500,000","6,500,000","6,900,000","-5,800,000","-700,000","-3,600,000","18,600,000","-4,900,000","-8,000,000","-13,600,000","200,000"
			ChangeInInventory,"-288,000,000","-124,000,000","114,000,000","-122,000,000","-156,000,000","-104,000,000","-31,000,000","43,000,000","18,000,000","-58,000,000","20,000,000","-16,000,000","-9,000,000","-31,000,000","27,100,000","-18,800,000","-34,100,000","-27,500,000","-13,700,000","-39,600,000","-25,700,000","-5,500,000","9,000,000","-31,400,000","3,800,000","-17,900,000","-8,200,000","-3,600,000","-10,500,000","-30,600,000","11,100,000","-32,800,000","-10,100,000","-7,900,000","-1,800,000","-4,100,000","9,700,000","-18,600,000","33,200,000","-11,200,000","-7,400,000","-19,900,000","8,900,000","-16,500,000","2,600,000","-33,600,000","6,900,000","-34,700,000","-3,300,000","-47,900,000","-2,900,000","10,800,000","51,700,000","83,400,000","45,000,000","-41,400,000","-24,600,000","-5,300,000","9,100,000","-13,400,000","4,900,000","-35,300,000","-2,000,000","-20,800,000","-5,600,000","-4,300,000","1,300,000","2,100,000","-35,900,000","2,400,000","7,300,000","-3,900,000","-1,900,000","-14,200,000","2,900,000","-5,100,000","1,100,000","-8,000,000","-4,400,000","-16,600,000","-7,300,000","-1,000,000","2,100,000","-2,500,000","4,400,000","6,100,000","12,600,000","-6,000,000","-4,500,000","-16,800,000","9,000,000","-4,600,000","-9,200,000","-14,200,000","13,100,000","-6,000,000","-15,500,000","-700,000","14,000,000","-11,600,000","-2,300,000","-9,000,000","-1,100,000","-3,700,000","7,300,000","-11,200,000","1,700,000","-3,100,000","2,700,000","-7,800,000","300,000","-14,100,000","2,200,000","-700,000","4,200,000","-9,200,000"
			ChangeInPrepaidAssets,"14,000,000","3,000,000","18,000,000","14,000,000","-21,000,000","0","27,000,000","4,000,000","0","-8,000,000","6,000,000","-2,000,000","1,000,000","-23,000,000","24,500,000","-8,600,000","-21,000,000","-13,600,000","9,600,000","4,300,000","-4,700,000","-8,700,000","4,900,000","4,800,000","-1,400,000","500,000","900,000","6,900,000","-7,400,000","-9,800,000","43,200,000","-13,500,000","-14,800,000","-2,200,000","25,500,000","-13,000,000","-14,800,000","-11,900,000","3,500,000","-3,700,000","-5,000,000","-10,200,000","9,700,000","-6,400,000","1,500,000","-7,200,000","1,800,000","9,400,000","-7,200,000","-3,400,000","7,700,000","-11,400,000","-10,000,000","14,900,000","21,300,000","-2,500,000","-10,800,000","8,000,000","13,700,000","-300,000","7,800,000","-12,200,000","7,200,000","-32,300,000","-3,800,000","3,700,000","38,900,000","-7,800,000","-18,500,000","7,300,000","1,500,000","1,700,000","-1,900,000","-8,300,000","-2,300,000","11,700,000","-6,300,000","4,200,000","9,900,000","-14,000,000","1,700,000","-1,000,000","3,700,000",,,"-3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-197,000,000","109,000,000","97,000,000","-272,000,000","-131,000,000","172,000,000","33,000,000","437,000,000","-188,000,000","-96,000,000","-105,000,000","30,000,000","72,000,000","-120,000,000","94,000,000","-95,900,000","-52,900,000","-106,000,000","158,300,000","52,600,000","11,900,000","-32,800,000","167,800,000","8,900,000","13,400,000","-69,400,000","97,100,000","-88,300,000","24,200,000","24,700,000","56,600,000","-39,200,000","44,600,000","38,400,000","-56,500,000","-15,500,000","48,000,000","27,100,000","-5,800,000","-10,600,000","39,700,000","-5,500,000","-56,300,000","71,300,000","22,300,000","300,000","-400,000","-6,000,000","100,800,000","112,300,000","68,800,000","75,200,000","-1,500,000","-50,500,000","-205,200,000","-77,100,000","64,500,000","22,200,000","3,100,000","22,200,000","19,000,000","49,900,000","9,900,000","-44,100,000",,,"28,700,000","0","89,400,000","19,500,000","30,300,000","-9,800,000","1,400,000","91,200,000","14,200,000","-7,200,000","-3,200,000","9,900,000","-58,400,000","8,200,000","19,500,000","16,000,000","15,600,000","15,400,000","27,400,000","-35,400,000","8,200,000","-20,300,000","1,600,000","17,500,000","16,000,000","-9,300,000","18,500,000","32,700,000","12,100,000","4,800,000","-13,300,000","-600,000","-47,300,000","7,200,000","10,800,000","25,400,000","-4,000,000","-38,200,000","34,500,000","15,200,000","13,100,000","-9,000,000","-9,200,000","-23,500,000","32,200,000","5,900,000","-500,000","20,000,000","3,200,000","-4,800,000"
