name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
		NetInvestmentPropertiesPurchaseAndSale,"10,800,000",,,,,,,,"3,500,000","5,900,000","1,400,000","0","300,000","2,700,000","2,400,000","14,000,000","-100,000","155,400,000","30,500,000","100,000","8,600,000","8,000,000","18,100,000","9,500,000","61,200,000","0","17,800,000","0","20,600,000","9,700,000","200,000","15,000,000","10,100,000","69,800,000","329,700,000","0","2,200,000","100,000",,,,"800,000",,
			SaleOfInvestmentProperties,"10,800,000",,,,,,,,"3,500,000","5,900,000","1,400,000","0","300,000","2,700,000","2,400,000","14,000,000","-100,000","155,400,000","30,500,000","100,000","8,600,000","8,000,000","18,100,000","9,500,000","61,200,000","0","17,800,000","0","20,600,000","9,700,000","200,000","15,000,000","10,100,000","69,800,000","329,700,000","0","2,200,000","100,000",,,,"800,000",,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,"-6,600,000","-9,200,000","19,000,000","-5,700,000","-7,400,000","-14,500,000","-17,200,000","-6,600,000","-18,300,000","-5,100,000","-44,500,000","-4,000,000","-7,800,000","26,900,000","34,000,000",,"-67,700,000","64,900,000","325,100,000","-6,700,000","-21,800,000","-4,100,000","9,100,000","1,000,000","-400,000","-6,800,000","-5,000,000","-7,900,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,"-6,600,000","-9,200,000","-10,400,000","-7,600,000","-9,400,000","-14,500,000","-11,200,000","-9,600,000","-21,000,000","-5,400,000","-6,900,000","-4,400,000","-7,000,000","-11,100,000","-37,200,000",,"-4,000,000","-5,000,000","-7,500,000","-7,900,000","-23,300,000","-4,700,000",,"-700,000","-400,000","-6,900,000","-5,100,000","-7,900,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"29,400,000","1,900,000",,,,"3,000,000","2,700,000","300,000","6,800,000","400,000","-800,000","38,000,000","71,200,000",,"-63,700,000","69,900,000","332,600,000","1,200,000","1,500,000","600,000","1,100,000","1,700,000","0","100,000","100,000","0"
		DividendsReceivedCFI,"133,800,000","0","109,300,000","10,200,000","14,300,000","15,700,000","-100,000","5,800,000","2,100,000","3,200,000","1,400,000","1,600,000","4,000,000","6,600,000","9,500,000","12,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"2,600,000","0","100,000","500,000","0",,,,,,,,,,,,"-13,500,000","1,200,000","7,000,000","-1,600,000","-8,600,000","0","9,900,000","6,300,000","-14,700,000","0","22,500,000","0","15,800,000","-14,700,000","3,300,000","700,000","5,600,000","300,000","-19,600,000","-4,000,000","-10,000,000","0","-12,400,000","0",,"0"
FinancingCashFlow,"-190,600,000","-39,700,000","-95,300,000","100,000","-55,700,000","-56,200,000","-77,300,000","-4,800,000","-51,500,000","100,500,000","-43,500,000","-18,400,000","-58,400,000","-16,400,000","-1,100,000","-12,300,000","-48,100,000","-12,000,000","1,800,000","45,600,000","11,400,000","37,300,000","-95,400,000","-16,600,000","-66,600,000","93,900,000","-10,500,000","-25,600,000","-45,300,000","-49,600,000","19,200,000","7,100,000","-12,000,000","-25,900,000","6,900,000","192,200,000","17,300,000","35,800,000","-16,400,000","11,100,000","-1,200,000","35,100,000","-28,000,000","9,800,000"
	CashFlowFromContinuingFinancingActivities,"-190,600,000","-39,700,000","-95,300,000","100,000","-55,700,000","-56,200,000","-77,300,000","-4,800,000","-51,500,000","100,500,000","-43,500,000","-18,400,000","-58,400,000","-16,400,000","-1,100,000","-12,300,000","-48,100,000","-12,000,000","1,800,000","45,600,000","11,400,000","37,300,000","-95,400,000","-16,600,000","-66,600,000","93,900,000","-10,500,000","-25,600,000","-45,300,000","-49,600,000","19,200,000","7,100,000","-12,000,000","-25,900,000","6,900,000","192,200,000","17,300,000","35,800,000","-16,400,000","11,100,000","-1,200,000","35,100,000","-28,000,000","9,800,000"
		NetIssuancePaymentsOfDebt,"-136,000,000","-10,500,000","-95,000,000","25,200,000","-55,700,000","-33,700,000","-77,700,000","-4,800,000","-51,400,000","115,200,000","-29,700,000","2,700,000","-47,100,000","-4,200,000","-400,000","-12,400,000","-48,000,000","146,100,000","5,200,000","49,100,000","14,900,000","44,900,000","-91,300,000","-13,700,000","-63,700,000","96,500,000","-7,600,000","-23,100,000","-43,200,000","-45,200,000","21,500,000","9,100,000","-10,100,000","-24,000,000","11,600,000","193,900,000","16,500,000","34,300,000","-16,600,000","-200,000","-147,200,000","34,800,000","-14,000,000","22,500,000"
			NetLongTermDebtIssuance,"-132,000,000","-10,500,000","-95,000,000","25,200,000","-51,700,000","-37,700,000","-77,700,000","-4,800,000","-51,400,000","115,200,000","-29,700,000","2,700,000","-47,100,000","-4,200,000","-400,000","-12,400,000","-48,000,000","146,100,000","5,200,000","49,100,000","14,900,000","44,900,000","-91,300,000","-13,700,000","-63,700,000","96,500,000","-7,600,000","-23,100,000","-43,200,000","-45,200,000","21,500,000","9,100,000","-10,100,000","-24,000,000","11,600,000","193,900,000","16,500,000","34,300,000","-20,100,000","-2,200,000","-141,700,000","34,800,000","-8,300,000","24,400,000"
				LongTermDebtIssuance,,,"3,000,000","122,000,000","6,000,000","0","0","0","13,600,000","159,400,000","13,800,000","57,900,000","12,500,000","41,400,000","19,600,000","29,400,000","0","504,100,000","139,800,000","60,400,000","37,900,000","57,000,000","50,000,000","90,000,000","10,000,000","122,000,000","58,000,000","20,000,000","27,700,000","23,300,000","159,200,000","52,200,000","-35,700,000","45,000,000","195,100,000","360,300,000","41,700,000","39,500,000","6,000,000","28,000,000","46,100,000","47,900,000","136,000,000","58,000,000"
				LongTermDebtPayments,"-263,000,000","-10,500,000","-98,000,000","-96,800,000","-57,700,000","-37,700,000","-77,700,000","-4,800,000","-65,000,000","-44,200,000","-43,500,000","-55,200,000","-59,600,000","-45,600,000","-20,000,000","-41,800,000","-48,000,000","-358,000,000","-134,600,000","-11,300,000","-23,000,000","-12,100,000","-141,300,000","-103,700,000","-73,700,000","-25,500,000","-65,600,000","-43,100,000","-70,900,000","-68,500,000","-137,700,000","-43,100,000","25,600,000","-69,000,000","-183,500,000","-166,400,000","-25,200,000","-5,200,000","-26,100,000","-30,200,000","-187,800,000","-13,100,000","-144,300,000","-33,600,000"
			NetShortTermDebtIssuance,"-4,000,000","0","0","0","-4,000,000","4,000,000",,,,,,,,,,,,,"-7,200,000","-1,600,000","4,500,000","6,900,000",,"-6,900,000","-2,000,000","-2,900,000","-2,600,000","2,100,000","-5,800,000","3,300,000","2,200,000",,"-5,700,000","-58,000,000","38,100,000","11,300,000","-2,300,000","4,500,000","-2,500,000","2,000,000","-9,400,000","3,900,000","-5,700,000","-1,900,000"
		NetCommonStockIssuance,"-2,800,000","-2,200,000","-200,000","-400,000","0","-700,000","400,000","0","-100,000","-900,000","0","100,000","600,000","-1,700,000","-200,000","100,000","100,000","-1,500,000","-3,100,000","-100,000","0","-4,000,000","300,000","0","100,000","800,000","0","0","300,000","-800,000","300,000","0","100,000","0","-1,000,000","0","0","0","172,900,000",,,"300,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,"-1,500,000",,,,,"300,000","0","100,000","800,000",,,,,"300,000","0","100,000","0","0","0","0","0","172,900,000",,,"300,000",,
			CommonStockPayments,,,"-200,000","-400,000",,,"400,000","0","-100,000","-900,000",,,"600,000","-1,700,000","-200,000","100,000","100,000","-1,500,000","-3,100,000","-100,000","0","-4,000,000",,,,,"0","0","300,000","-800,000",,,,"0",,,,,,,,,,
		CashDividendsPaid,"-51,800,000","-27,000,000","-100,000","-24,700,000","0","-21,800,000","0","0","0","-13,800,000","-13,800,000","-13,800,000","-11,900,000","-10,500,000","0","0","0","-156,600,000","0","-3,400,000","-3,500,000","-3,400,000","-3,500,000","-2,900,000","-3,000,000","-2,900,000","-2,900,000","-2,500,000","-1,300,000","-3,600,000","-2,400,000","-2,000,000","-2,000,000","-1,900,000",,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"0","0","0","-13,800,000","-13,800,000","-13,800,000","-11,900,000","-10,500,000","0","0","0","-156,600,000","0","-3,400,000","-3,500,000","-3,400,000","-3,500,000","-2,900,000","-3,000,000","-2,900,000","-2,900,000","-2,500,000","-1,300,000","-3,600,000","-2,400,000","-2,000,000","-2,000,000","-1,900,000",,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,700,000","800,000","1,500,000",,,,"0",,
		NetOtherFinancingCharges,"-7,900,000",,,,,,,,,,"0",,,,"-500,000","0",,,"-300,000","0","0","-200,000","-900,000","0","0","-500,000","0","0","-1,100,000","0","-200,000",,"0","0","-3,100,000","0","0","0","26,700,000","-300,000","146,000,000","300,000",,"-12,700,000"
EndCashPosition,"34,700,000","34,700,000","71,000,000","26,700,000","20,100,000","32,200,000","57,400,000","117,300,000","96,400,000","137,700,000","15,400,000","7,400,000","5,700,000","190,900,000","234,900,000","7,700,000","9,700,000","43,600,000","103,200,000","13,300,000","11,000,000","15,300,000","2,200,000","5,800,000","6,400,000","3,500,000","1,300,000","4,100,000","2,300,000","3,400,000","2,800,000","9,200,000","6,200,000","5,500,000","3,300,000","4,100,000","700,000","1,200,000","1,100,000","4,100,000","2,500,000","9,000,000","22,000,000","2,600,000"
	ChangesInCash,"2,500,000","-36,300,000","44,300,000","6,600,000","-12,100,000","-25,200,000","-59,900,000","20,900,000","-41,300,000","122,300,000","8,000,000","1,700,000","-185,200,000","-44,000,000","227,200,000","-2,000,000","-33,900,000","-59,600,000","79,800,000","2,300,000","-4,300,000","13,100,000","-3,600,000","-600,000","2,900,000","2,200,000","-2,800,000","1,800,000","-1,100,000","600,000","-6,400,000","3,000,000","700,000","2,200,000","-800,000","3,400,000","-500,000","100,000","-3,000,000","1,600,000","-6,500,000","-2,700,000","10,900,000","0"
	BeginningCashPosition,"32,200,000","71,000,000","26,700,000","20,100,000","32,200,000","57,400,000","117,300,000","96,400,000","137,700,000","15,400,000","7,400,000","5,700,000","190,900,000","234,900,000","7,700,000","9,700,000","43,600,000","103,200,000","13,300,000","11,000,000","15,300,000","2,200,000","5,800,000","6,400,000","3,500,000","1,300,000","4,100,000","2,300,000","3,400,000","2,800,000","9,200,000","6,200,000","5,500,000","3,300,000","4,100,000","700,000","1,200,000","1,100,000","4,100,000","2,500,000","9,000,000","11,700,000","2,600,000","2,600,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,"0","400,000","3,300,000","300,000",,,,,,,"3,600,000","0","1,600,000",,"7,500,000","3,500,000","2,000,000","4,800,000","4,400,000","800,000","-4,300,000",,,"1,500,000","10,300,000",
InterestPaidSupplementalData,"24,100,000","4,900,000","7,000,000","5,600,000","6,600,000","6,200,000",,"4,300,000","3,800,000","7,000,000","7,300,000","9,900,000",,,"8,300,000",,,,,,,"8,600,000",,,,"8,600,000",,,,,,,,,,,,,"3,000,000",,,,"10,200,000",
CapitalExpenditure,"-52,100,000","-3,800,000","-27,400,000","-11,300,000","-9,600,000","-5,200,000","-7,400,000","-6,800,000","-4,700,000","-6,200,000","-4,900,000","-4,400,000","-186,800,000","-59,000,000","-54,500,000","-21,600,000","-12,600,000","-207,400,000","-8,800,000","-10,300,000","-17,300,000","-6,100,000","-4,600,000","-5,500,000","-7,600,000","-98,400,000","-8,500,000","-14,500,000","-13,100,000","-8,600,000","-47,800,000","-7,600,000","-11,200,000","-8,500,000","-402,400,000","-89,800,000","-6,600,000","-6,500,000","-11,000,000","-22,000,000","-7,500,000","-4,900,000","-55,500,000","-4,300,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,"-1,500,000",,,,,"300,000","0","100,000","800,000",,,,,"300,000","0","100,000","0","0","0","0","0","172,900,000",,,"300,000",,
IssuanceOfDebt,,,"3,000,000","122,000,000","6,000,000","0","0","0","13,600,000","159,400,000","13,800,000","57,900,000","12,500,000","41,400,000","19,600,000","29,400,000","0","504,100,000","139,800,000","60,400,000","37,900,000","57,000,000","50,000,000","90,000,000","10,000,000","122,000,000","58,000,000","20,000,000","27,700,000","23,300,000","159,200,000","52,200,000","-35,700,000","45,000,000","195,100,000","360,300,000","41,700,000","39,500,000","6,000,000","28,000,000","46,100,000","47,900,000","136,000,000","58,000,000"
RepaymentOfDebt,"-263,000,000","-10,500,000","-98,000,000","-96,800,000","-57,700,000","-37,700,000","-77,700,000","-4,800,000","-65,000,000","-44,200,000","-43,500,000","-55,200,000","-59,600,000","-45,600,000","-20,000,000","-41,800,000","-48,000,000","-358,000,000","-134,600,000","-11,300,000","-23,000,000","-12,100,000","-141,300,000","-103,700,000","-73,700,000","-25,500,000","-65,600,000","-43,100,000","-70,900,000","-68,500,000","-137,700,000","-43,100,000","25,600,000","-69,000,000","-183,500,000","-166,400,000","-25,200,000","-5,200,000","-26,100,000","-30,200,000","-187,800,000","-13,100,000","-149,300,000","-33,600,000"
RepurchaseOfCapitalStock,,,"-200,000","-400,000",,,"400,000","0","-100,000","-900,000",,,"600,000","-1,700,000","-200,000","100,000","100,000","-1,500,000","-3,100,000","-100,000","0","-4,000,000",,,,,"0","0","300,000","-800,000",,,,"0",,,,,,,,,,
FreeCashFlow,"58,800,000","3,500,000","29,600,000","-3,700,000","29,400,000","15,400,000","18,500,000","2,200,000","4,600,000","12,700,000","48,700,000","18,500,000","-130,300,000","-34,400,000","217,700,000","-10,700,000","5,700,000","-198,900,000","35,100,000","-38,900,000","-23,300,000","-16,700,000","58,200,000","13,100,000","16,700,000","-92,900,000","4,700,000","31,400,000","29,500,000","18,200,000","-12,000,000","16,300,000","-2,400,000","-37,900,000","-331,300,000","-182,400,000","1,800,000","-31,700,000","12,700,000","-10,500,000","-4,900,000","-31,800,000","36,600,000","-1,900,000"
