name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,03/31/1995,12/31/1994
			TaxesReceivable,,"40,861,000",,,,"10,666,000",,,,"13,890,000",,,,"19,242,000",,,,"18,627,000",,,,"12,984,000",,,,"10,087,000",,,,"39,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,"-4,163,000","-1,939,000",,,"-965,000","-1,406,000","-994,000",,"-387,000","-367,000","-365,000","-326,000",,"-412,000",,"-304,000",,,,,,,,,,,"-6,336,000","-7,571,000",,,,"-4,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"318,058,000","301,840,000","269,709,000","257,338,000","250,810,000","277,789,000","299,236,000","312,298,000","322,623,000","326,386,000","314,955,000","314,873,000","299,794,000","305,224,000","261,984,000","251,328,000","202,518,000","185,161,000","164,568,000","164,424,000","159,393,000","156,111,000","166,683,000","187,240,000","282,270,000","295,462,000","322,268,000","375,633,000","364,152,000","382,903,000","418,477,000","450,421,000","491,275,000","490,414,000","519,011,000","540,773,000","538,222,000","513,065,000","545,779,000","554,571,000","555,045,000","444,062,000","408,327,000","402,042,000","374,788,000","340,418,000","283,337,000","267,463,000","258,779,000","245,511,000","251,802,000","275,773,000","279,481,000","290,397,000","281,506,000","302,060,000","289,420,000","285,433,000","268,835,000","251,758,000","241,336,000","239,129,000","275,664,000","283,161,000","291,781,000","255,038,000","255,000,000","245,000,000","240,000,000","225,000,000","212,000,000","208,000,000","216,000,000","204,000,000","198,000,000","194,000,000","187,000,000","173,000,000","167,000,000","172,000,000","171,000,000","177,000,000","195,000,000","190,000,000","180,000,000","175,000,000","195,000,000","205,000,000","199,000,000","204,000,000","234,000,000","243,000,000","254,000,000","264,000,000","254,000,000","250,000,000","227,000,000","206,000,000","206,000,000","213,000,000","200,000,000","176,000,000","171,000,000","169,000,000","162,000,000","136,000,000","139,000,000","129,000,000","122,000,000"
			RawMaterials,"143,967,000","144,521,000","121,872,000","98,691,000","95,987,000","112,923,000","95,136,000","106,696,000","121,191,000","117,558,000","94,471,000","99,241,000","97,951,000","111,442,000","78,082,000","73,349,000","49,392,000","50,444,000","55,492,000","50,472,000","51,037,000","54,469,000","51,166,000","60,080,000","73,557,000","80,408,000","91,480,000","111,519,000","112,416,000","122,218,000","150,340,000","168,232,000","174,255,000","184,420,000","202,161,000","209,593,000","226,232,000","230,057,000","209,038,000","203,432,000","211,652,000","168,982,000","159,387,000","173,166,000","153,969,000","118,691,000","104,699,000","99,203,000","87,314,000","89,855,000","97,285,000","119,004,000","119,541,000","130,615,000","94,745,000","103,537,000","87,330,000","97,009,000","85,268,000","68,318,000","70,614,000","79,277,000","75,110,000","73,099,000","75,368,000","74,650,000","67,000,000","64,000,000","65,000,000","59,000,000","60,000,000","56,000,000","54,000,000","47,000,000","47,000,000","45,000,000","42,000,000","40,000,000","38,000,000","41,000,000","34,000,000","33,000,000","42,000,000","42,000,000","37,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"129,859,000","127,127,000","114,332,000","119,171,000","112,411,000","110,331,000","126,673,000","124,721,000","124,944,000","137,230,000","143,192,000","145,821,000","138,664,000","125,767,000","108,123,000","109,091,000","93,578,000","85,852,000","65,349,000","69,237,000","60,979,000","52,379,000","56,113,000","65,055,000","133,612,000","136,858,000","142,215,000","168,396,000","172,737,000","176,141,000","191,340,000","222,281,000","251,485,000","245,160,000","241,096,000","251,248,000","234,400,000","213,948,000","236,651,000","262,833,000","243,116,000","205,968,000","186,281,000","168,685,000","166,889,000","160,368,000","130,472,000","125,978,000","120,046,000","106,606,000","105,345,000","110,263,000","110,617,000","111,995,000","135,610,000","145,880,000","150,617,000","132,709,000","133,050,000","128,797,000","123,403,000","123,162,000","151,102,000","164,527,000","168,705,000","150,816,000","153,000,000","155,000,000","150,000,000","142,000,000","123,000,000","119,000,000","124,000,000","123,000,000","121,000,000","120,000,000","115,000,000","103,000,000","98,000,000","102,000,000","105,000,000","111,000,000","116,000,000","111,000,000","109,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"44,232,000","30,192,000","33,505,000","39,476,000","42,412,000","54,535,000","77,427,000","80,881,000","76,488,000","71,598,000","77,292,000","69,811,000","63,179,000","68,015,000","75,779,000","68,888,000","59,548,000","48,865,000","43,727,000","44,715,000","47,377,000","49,263,000","59,404,000","62,105,000","75,101,000","78,196,000","88,573,000","95,718,000","78,999,000","84,544,000","97,063,000","85,785,000","83,426,000","78,446,000","87,381,000","88,583,000","84,190,000","73,293,000","105,952,000","92,852,000","104,724,000","73,821,000","67,597,000","63,901,000","57,464,000","64,075,000","51,649,000","45,589,000","53,580,000","51,568,000","51,391,000","47,853,000","51,110,000","49,895,000","52,986,000","54,198,000","53,046,000","57,183,000","52,653,000","57,437,000","50,821,000","41,039,000","49,452,000","45,535,000","47,708,000","29,572,000","35,000,000","26,000,000","25,000,000","24,000,000","29,000,000","33,000,000","38,000,000","34,000,000","30,000,000","29,000,000","30,000,000","30,000,000","31,000,000","29,000,000","32,000,000","33,000,000","37,000,000","37,000,000","34,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20,266,000","-25,877,000","-17,891,000","-17,612,000","-11,627,000","-8,651,000","-6,600,000","-4,233,000","-5,862,000","-4,546,000","-4,447,000","-4,709,000","-4,938,000","-3,710,000","-3,534,000","-2,716,000","-3,483,000","-3,307,000","-2,161,000","-2,518,000","-2,219,000","-1,347,000","-1,787,000","-2,108,000","-1,835,000","-1,555,000","-1,573,000","-1,468,000","-2,136,000","-2,794,000","-3,502,000","-4,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"86,538,000","8,193,000","64,595,000","59,462,000","40,544,000","9,242,000","35,299,000","31,711,000","32,517,000","9,986,000","40,481,000","47,575,000","50,594,000","10,720,000","60,368,000","54,304,000","35,563,000","9,505,000","19,978,000","24,345,000","22,436,000","6,096,000","22,792,000","23,634,000","24,978,000","9,297,000","66,562,000","77,952,000","70,475,000","9,923,000","87,988,000","93,693,000","81,281,000","73,790,000","69,436,000","73,271,000","58,087,000","30,965,000","28,168,000","31,515,000","28,945,000","22,308,000","23,494,000","27,336,000","23,825,000","12,615,000","13,371,000","11,305,000","9,536,000","9,586,000","19,044,000","6,199,000","5,545,000","14,376,000","10,921,000","10,829,000","8,929,000","10,133,000","7,598,000","6,892,000","12,703,000","14,071,000","16,065,000","17,998,000","15,729,000","14,101,000","22,000,000","25,000,000","25,000,000","25,000,000","26,000,000","21,000,000","20,000,000","24,000,000","28,000,000","27,000,000","23,000,000","21,000,000","16,000,000","21,000,000","19,000,000","12,000,000","13,000,000","18,000,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,456,000","1,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"28,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"28,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"0","1,078,000","1,847,000","2,406,000","5,313,000","15,375,000","42,616,000","53,812,000","60,979,000","94,886,000","92,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"11,902,000",,,,"3,381,000",,,,"4,332,000",,,,"4,699,000",,,,"5,730,000",,,,"2,585,000",,,,"2,290,000",,,,"3,437,000",,,,,,,,,,,,,,,,,,,,"6,000,000",,,,,,,,,,"2,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,"18,000,000","33,000,000","35,000,000","28,000,000","25,000,000","33,000,000","35,000,000","53,000,000","58,000,000","70,000,000","68,000,000","69,000,000","60,000,000","38,000,000","37,000,000","25,000,000","27,000,000","37,000,000","25,000,000","28,000,000","34,000,000","40,000,000","45,000,000","32,000,000"
	TotalNonCurrentAssets,"780,875,000","784,461,000","788,624,000","792,800,000","794,391,000","803,545,000","810,018,000","820,463,000","828,024,000","843,584,000","824,912,000","845,015,000","858,612,000","867,440,000","872,066,000","872,665,000","836,102,000","844,561,000","823,579,000","823,961,000","834,846,000","841,343,000","867,489,000","874,658,000","992,053,000","995,137,000","996,689,000","1,123,198,000","1,124,967,000","1,188,810,000","1,280,131,000","1,301,455,000","1,413,926,000","1,442,190,000","1,470,277,000","1,464,527,000","1,465,773,000","1,474,914,000","1,455,862,000","1,445,954,000","1,452,979,000","1,436,416,000","1,392,258,000","1,405,218,000","1,382,782,000","1,367,299,000","492,348,000","466,778,000","467,417,000","463,710,000","459,642,000","452,362,000","491,927,000","479,706,000","493,995,000","508,885,000","360,135,000","357,908,000","353,561,000","339,913,000","333,420,000","336,956,000","420,721,000","432,213,000","428,601,000","427,133,000","571,000,000","556,000,000","572,000,000","588,000,000","554,000,000","566,000,000","566,000,000","579,000,000","569,000,000","571,000,000","562,000,000","546,000,000","522,000,000","508,000,000","497,000,000","475,000,000","507,000,000","495,000,000","529,000,000","547,000,000","497,000,000","500,000,000","505,000,000","513,000,000","525,000,000","520,000,000","524,000,000","559,000,000","554,000,000","650,000,000","655,000,000","667,000,000","636,000,000","644,000,000","561,000,000","505,000,000","438,000,000","447,000,000","452,000,000","461,000,000","451,000,000","431,000,000","416,000,000"
		NetPPE,"495,362,000","501,473,000","499,503,000","501,761,000","498,458,000","506,217,000","501,518,000","502,606,000","502,874,000","513,020,000","500,823,000","508,529,000","507,065,000","513,705,000","519,641,000","514,741,000","518,142,000","512,841,000","509,464,000","506,748,000","504,805,000","508,855,000","532,917,000","537,298,000","636,962,000","637,533,000","650,348,000","634,671,000","633,339,000","654,040,000","665,555,000","682,784,000","798,379,000","820,985,000","846,201,000","836,676,000","831,703,000","833,907,000","813,553,000","797,193,000","799,209,000","776,884,000","735,529,000","740,338,000","712,860,000","692,474,000","392,899,000","359,998,000","363,981,000","371,991,000","365,343,000","355,054,000","333,688,000","337,370,000","328,690,000","339,405,000","322,819,000","316,454,000","309,251,000","297,538,000","290,793,000","289,753,000","353,573,000","357,393,000","354,769,000","362,197,000","367,000,000","363,000,000","365,000,000","378,000,000","343,000,000","334,000,000","335,000,000","341,000,000","333,000,000","328,000,000","319,000,000","308,000,000","286,000,000","288,000,000","281,000,000","281,000,000","312,000,000","307,000,000","369,000,000","391,000,000","377,000,000","390,000,000","389,000,000","398,000,000","436,000,000","428,000,000","433,000,000","468,000,000","474,000,000","559,000,000","557,000,000","565,000,000","549,000,000","582,000,000","496,000,000","434,000,000","380,000,000","376,000,000","375,000,000","378,000,000","368,000,000","351,000,000","375,000,000"
			GrossPPE,"819,163,000","815,298,000","807,532,000","800,973,000","786,124,000","784,902,000","765,822,000","749,575,000","734,118,000","733,417,000","708,267,000","706,135,000","692,186,000","688,842,000","685,352,000","667,664,000","662,004,000","642,651,000","627,582,000","610,939,000","594,394,000","585,704,000","594,727,000","585,504,000","676,839,000","660,880,000","657,247,000","1,477,360,000","1,453,080,000","1,500,821,000","1,573,995,000","1,621,461,000","1,596,006,000","1,588,880,000","1,583,444,000","1,548,088,000","1,537,488,000","1,532,359,000","1,502,826,000","1,469,625,000","1,479,993,000","1,431,432,000","1,388,108,000","1,424,752,000","1,374,563,000","1,328,004,000","1,028,208,000","955,213,000","970,989,000","982,173,000","957,015,000","927,115,000","866,582,000","873,932,000","885,997,000","933,837,000","900,285,000","881,067,000","881,532,000","846,256,000","895,266,000","889,389,000","1,039,181,000","1,081,716,000","1,090,677,000","1,086,393,000","1,108,000,000","1,091,000,000","1,104,000,000","1,131,000,000","1,054,000,000","1,012,000,000","1,030,000,000","1,032,000,000","1,079,000,000","1,070,000,000","1,038,000,000","1,008,000,000","963,000,000","972,000,000","936,000,000","931,000,000","953,000,000","937,000,000","1,013,000,000","1,005,000,000","1,013,000,000","1,061,000,000","1,053,000,000","1,071,000,000","1,156,000,000","1,144,000,000","1,160,000,000","1,220,000,000","1,295,000,000","1,286,000,000","1,287,000,000","1,289,000,000","1,269,000,000","1,296,000,000","1,190,000,000","1,087,000,000","1,036,000,000","1,023,000,000","1,017,000,000","1,013,000,000","936,000,000","895,000,000","970,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"49,201,000",,,,"50,285,000",,,,"46,548,000",,,,"45,947,000",,,,"46,599,000",,,,"43,737,000",,,,"54,064,000",,,,"36,375,000",,,,"37,416,000",,,,"36,744,000",,,,"34,896,000",,,,"33,484,000",,,,"26,316,000",,,,"23,599,000",,,,"24,337,000",,,,"23,415,000",,,,"29,802,000",,,,"31,000,000",,,,,,,,"41,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"79,660,000",,,,"80,041,000",,,,"71,784,000",,,,"68,680,000",,,,"59,608,000",,,,"55,440,000",,,,"76,331,000",,,,"193,427,000",,,,"196,802,000",,,,"182,838,000",,,,"175,588,000",,,,"167,949,000",,,,"137,399,000",,,,"113,163,000",,,,"120,667,000",,,,"122,459,000",,,,"154,947,000",,,,"180,000,000",,,,,,,,"166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
