name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,03/31/2005
			ChangeInPrepaidAssets,"-395,000","121,000","2,474,000","-1,591,000","-1,399,000","191,000","651,000","559,000","-1,247,000","175,000","561,000","677,000","-1,794,000","888,000","-717,000","-278,000","-293,000","290,000","212,000","287,000","-517,000","520,000","1,008,312","901,158","-1,266,000","647,000","774,000","238,000","-846,000","289,000","1,255,000","-647,000","-659,000","153,000","593,000","279,000","-162,000","-689,000","17,000","36,000","-231,000","-47,000","801,000","-530,000","-308,000","-93,000","62,000","90,000","32,000","-196,000","658,000","293,000","-298,000","435,000","-108,000","-134,000","719,000","-647,000","751,000","-773,000","-383,000","-669,000","553,000","15,000"
			ChangeInPayablesAndAccruedExpense,"28,159,000","-100,000","7,562,000","12,796,000","7,901,000","2,717,000","-1,725,000","4,378,000","20,208,000","483,000","10,837,000","4,450,000","2,170,000","1,664,000","783,000","-1,448,000","-858,000","-3,760,000","1,281,000","2,087,000","530,000","1,106,000","884,533","6,517,720","-2,975,000","-6,831,000","-10,539,000","402,000","1,619,000","23,000","-2,079,000","287,000","363,000","348,000","4,172,000","3,786,000","1,297,000","-2,090,000","4,497,000","689,000","786,000","-1,325,000","1,721,000","1,402,000","683,000","-1,534,000","198,000","1,815,000","-662,000","-3,281,000","-955,000","-12,643,000","-11,679,000","10,978,000","1,330,000","-1,690,000","-843,000","2,043,000","519,000","-12,000","159,000","-810,000","855,000","1,419,000"
				ChangeInPayable,"18,384,000","1,400,000","10,962,000","9,351,000","-3,329,000","3,379,000","-5,260,000","1,273,000","3,889,000","-63,000","405,000","327,000","-3,930,000","1,889,000","1,456,000","443,000","-832,000","-509,000","279,000","115,000","-1,495,000","2,018,000","-397,801","888,743","-64,000","-555,000","-125,000","-1,594,000","-719,000","598,000","-1,303,000","-784,000","-583,000","-780,000","896,000","472,000","-498,000","58,000","1,971,000","222,000","428,000","-427,000","545,000","923,000","308,000","-234,000","-468,000","1,113,000","-182,000","-2,495,000","-579,000","-11,419,000","-3,205,000","9,535,000",,,,,,,,,,
					ChangeInAccountPayable,"18,384,000","1,400,000","10,962,000","9,351,000","-3,329,000","3,379,000","-5,260,000","1,273,000","3,889,000","-63,000","405,000","327,000","-3,930,000","1,889,000","1,456,000","443,000","-832,000","-509,000","279,000","115,000","-1,495,000","2,018,000","-397,801","888,743","-64,000","-555,000","-125,000","-1,594,000","-719,000","598,000","-1,303,000","-784,000","-583,000","-780,000","896,000","472,000","-498,000","58,000","1,971,000","222,000","428,000","-427,000","545,000","923,000","308,000","-234,000","-468,000","1,113,000","-182,000","-2,495,000","-579,000","-1,459,000","-4,620,000","7,284,000",,,,,,,,,,
				ChangeInAccruedExpense,"9,775,000","-1,500,000","-3,400,000","3,445,000","11,230,000","-662,000","3,535,000","3,105,000","16,319,000","546,000","10,432,000","4,123,000","6,100,000","-225,000","-673,000","-1,891,000","-26,000","-3,251,000","1,002,000","1,972,000","2,025,000","-912,000","1,282,334","5,628,977","-2,911,000","-6,276,000","-10,414,000","1,996,000","2,338,000","-575,000","-776,000","1,071,000","946,000","1,128,000","3,276,000","3,314,000","1,795,000","-2,148,000","2,526,000","467,000","358,000","-898,000","1,176,000","479,000","375,000","-1,300,000","666,000","702,000","-480,000","-786,000","-376,000","-1,224,000","-8,474,000","1,443,000",,,,,,,,,,
					ChangeInInterestPayable,"408,000","106,000","53,000","184,000","65,000","485,000","1,086,000","280,000","640,000","-86,000","2,073,000","1,306,000","314,000","-46,000","-1,019,000",,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"83,000",,,,"0",,,,"0","0",,,,"-47,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,221,000",,,,,,,,,,,,,,,,,"-116,850,000","-3,840,000","6,454,000","-574,000","7,141,000","410,000","-942,000","1,426,000","-1,570,000","1,597,000","2,401,000","-1,887,000","1,765,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,000","52,000","286,000","-259,000","26,000","27,000","26,000","32,000","-976,000","31,000","17,000","-23,000","8,000","37,000","16,000","112,000","-3,404,000","-1,176,000","-1,223,000","-1,193,000","-1,048,000","-1,453,000","-1,144,000","-1,010,000",,,,,"39,419,000",,,"-1,338,000","78,806,000","5,000","0","45,000","0",
InvestingCashFlow,"84,335,000","55,926,000","15,643,000","40,091,000","-27,325,000","-33,464,000","-4,798,000","94,753,000","19,365,000","50,460,000","-30,507,000","28,267,000","36,438,000","-3,491,000","24,988,000","-222,028,000","-80,913,000","-102,123,000","6,085,000","-16,886,000","-647,000","-10,558,000","10,077,882","12,222,390","-22,689,000","22,381,000","11,082,000","23,620,000","-23,019,000","8,317,000","-930,000","-35,582,000","11,478,000","16,197,000","-15,150,000","8,493,000","18,620,000","-36,616,000","6,520,000","-6,839,000","3,697,000","-13,321,000","19,987,000","6,708,000","-14,164,000","-3,202,000","-480,000","-13,236,000","-6,086,000","0","17,000,000","11,675,000","14,840,000","-22,466,000","-22,252,000","-444,000","-596,000","-395,000","-866,000","-660,000","669,000","11,642,000","3,093,000","-2,196,000"
	CashFlowFromContinuingInvestingActivities,"84,335,000","55,926,000","15,643,000","40,091,000","-27,325,000","-33,464,000","-4,798,000","94,753,000","19,365,000","50,460,000","-30,507,000","28,267,000","36,438,000","-3,491,000","24,988,000","-222,028,000","-80,913,000","-102,123,000","6,085,000","-16,886,000","-647,000","-10,558,000","10,077,882","12,222,390","-22,689,000","22,381,000","11,082,000","23,620,000","-23,019,000","8,317,000","-930,000","-35,582,000","11,478,000","16,197,000","-15,150,000","8,493,000","18,620,000","-36,616,000","6,520,000","-6,839,000","3,697,000","-13,321,000","19,987,000","6,708,000","-14,164,000","-3,202,000","-480,000","-13,236,000","-6,086,000","0","17,000,000","11,675,000","14,840,000","-22,466,000","-22,252,000","-444,000","-596,000","-395,000","-866,000","-660,000","669,000","11,642,000","3,093,000","-2,196,000"
		NetPPEPurchaseAndSale,"-217,000","-52,000","-113,000","-50,000","-2,000","-44,000","-10,000","-3,000","-7,000","-314,000","-134,000","2,000","1,000","-41,000","-8,000","-13,000","0","-1,000","0","0","-123,000","-2,000","213,465","214,964",,,"-18,000","-13,000","-27,000","0","-59,000","-37,000","-25,000","-23,000","-82,000","-16,000","-395,000","-276,000","-84,000","-209,000","-65,000","-147,000","-382,000","-263,000","-35,000","-10,000","-27,000","-70,000","-39,000","0","60,000","-31,000","-101,000","-382,000","-749,000","-444,000","-596,000","-395,000","-866,000","-660,000","-331,000","-493,000","-686,000","-830,000"
			PurchaseOfPPE,"-217,000","-52,000","-113,000","-50,000","-2,000","-44,000","-10,000","-3,000","-7,000","-314,000","-134,000","2,000","1,000","-41,000","-8,000","-13,000","0","-1,000","0","0","-123,000","-2,000","-1,604","-1,476",,,"-18,000","-13,000","-27,000","0","-59,000","-37,000","-25,000","-23,000","-82,000","-16,000","-395,000","-276,000","-84,000","-209,000","-65,000","-147,000","-382,000","-263,000","-35,000","-10,000","-27,000","-70,000","-39,000","0","60,000","-31,000","-101,000","-382,000","-749,000","-444,000","-596,000","-395,000","-866,000","-660,000","-331,000","-493,000","-686,000","-830,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,"0",,,,"215,069","216,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"84,552,000","55,978,000","15,756,000","40,141,000","-27,323,000","-33,420,000","-4,788,000","94,756,000","19,372,000","50,774,000","-30,373,000","28,265,000","36,437,000","-3,450,000","24,996,000","-222,015,000","-80,913,000","-102,122,000","6,085,000","-16,886,000","-524,000","-10,556,000","9,781,917","6,158,148","-22,955,000","22,381,000","11,100,000","23,633,000","-22,992,000","8,317,000","-871,000","-35,545,000","11,503,000","16,220,000","-15,068,000","8,509,000","19,015,000","-36,340,000","6,604,000","-6,630,000","3,762,000","-13,174,000","20,369,000","6,971,000","-14,129,000","-3,192,000","-453,000","-13,166,000","-6,047,000","0","16,940,000","11,706,000","14,941,000","-22,084,000",,,,,"0","0","1,000,000","12,135,000","3,779,000","-1,366,000"
			PurchaseOfInvestment,"-337,965,000","-37,567,000","-54,749,000","-115,300,000","-130,349,000","-93,722,000","-116,156,000","-59,317,000","-95,222,000","-58,647,000","-212,230,000","-140,957,000","-92,279,000","-173,837,000","-89,423,000","-273,066,000","-129,676,000","-122,193,000","-35,301,000","-3,797,000","-8,994,000","-22,119,000","-7,702,083","38,404,302","-32,180,000","-9,219,000","-24,659,000","-13,553,000","-50,240,000","-28,683,000","-25,335,000","-50,795,000","-14,167,000","-3,548,000","-42,968,000","-9,899,000","-5,994,000","-55,290,000","-4,146,000","-23,130,000","67,000","-22,824,000","-3,732,000","-7,331,000","-25,129,000","-14,534,000","-17,703,000","-13,166,000","-6,047,000","0","0","-9,547,000","-5,063,000","-24,693,000",,,,,"0","0","0","-15,014,000","-24,955,000","-57,194,000"
			SaleOfInvestment,"422,517,000","93,545,000","70,505,000","155,441,000","103,026,000","60,302,000","111,368,000","154,073,000","114,594,000","109,421,000","181,857,000","169,222,000","128,716,000","170,387,000","114,419,000","51,051,000","48,763,000","20,071,000","41,386,000","-13,089,000","8,470,000","11,563,000","17,484,000","-32,246,154","9,225,000","31,600,000","35,759,000","37,186,000","27,248,000","37,000,000","24,464,000","15,250,000","25,670,000","19,768,000","27,900,000","18,408,000","25,009,000","18,950,000","10,750,000","16,500,000","3,695,000","9,650,000","24,101,000","14,302,000","11,000,000","11,342,000","17,250,000","0","0","0","16,940,000","21,253,000","20,004,000","2,609,000",,,,,"0","0","1,000,000","27,149,000","28,734,000","55,828,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",
FinancingCashFlow,"104,143,000","0","19,503,000","21,099,000","63,541,000","67,094,000","4,629,000","350,000","109,000","0","0","35,000","117,000","83,000","610,000","451,000","313,009,000","265,000","135,527,000","0","34,879,000","3,399,000","5,953,832","13,118,250","-2,300,000","-2,318,000","-2,316,000","5,516,000","39,497,000","-2,311,000","-2,309,000","25,815,000","54,173,000","7,617,000","56,853,000","-211,000","120,000","12,280,000","58,073,000","23,951,000","441,000","33,050,000","-69,000","-135,000","34,837,000","2,103,000","5,096,000","13,956,000","-247,000","26,351,000","-383,000","-505,000","-591,000","-650,000","-653,000","-704,000","-293,000","-256,000","-269,000","-121,000","-452,000","44,725,000","-192,000","-681,000"
	CashFlowFromContinuingFinancingActivities,"104,143,000","0","19,503,000","21,099,000","63,541,000","67,094,000","4,629,000","350,000","109,000","0","0","35,000","117,000","83,000","610,000","451,000","313,009,000","265,000","135,527,000","0","34,879,000","3,399,000","5,953,832","13,118,250","-2,300,000","-2,318,000","-2,316,000","5,516,000","39,497,000","-2,311,000","-2,309,000","25,815,000","54,173,000","7,617,000","56,853,000","-211,000","120,000","12,280,000","58,073,000","23,951,000","441,000","33,050,000","-69,000","-135,000","34,837,000","2,103,000","5,096,000","13,956,000","-247,000","26,351,000","-383,000","-505,000","-591,000","-650,000","-653,000","-704,000","-293,000","-256,000","-269,000","-121,000","-452,000","44,725,000","-192,000","-681,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","13,118,250","-2,300,000","-2,318,000","-2,317,000","-2,315,000","-2,313,000","-2,311,000","-2,310,000","-2,307,000","-2,374,000","-2,501,000","-237,000","-222,000","94,000","11,235,000","-1,969,000","-1,966,000","-157,000","-154,000","-156,000","-155,000","-181,000","1,913,000","-87,000","-1,083,000","-316,000","-348,000","-383,000","-555,000","-591,000","-650,000","-653,000","-705,000","-793,000","-636,000","-671,000",,,"-594,000","-558,000","-130,000"
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","13,118,250","-2,300,000","-2,318,000","-2,317,000","-2,315,000","-2,313,000","-2,311,000","-2,310,000","-2,307,000","-2,374,000","-2,501,000","-237,000","-222,000","94,000","11,235,000","-1,978,000","-1,962,000","-155,000","-151,000","-145,000","-141,000",,,"-87,000","-1,083,000","-316,000","-348,000","-383,000","-555,000","-591,000","-650,000",,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,"0","0","0","0","0","0","290,000","13,210,000","0","0","0","0","0","0",,,,,,,,,"0","0",,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,"-2,300,000","-2,318,000","-2,317,000","-2,315,000","-2,313,000","-2,311,000","-2,310,000","-2,307,000","-2,374,000","-2,501,000","-237,000","-222,000","-196,000","-1,975,000","-1,978,000","-1,962,000","-155,000","-151,000","-145,000","-141,000",,,"-87,000","-1,083,000","-316,000","-348,000","-383,000","-555,000","-591,000","-650,000",,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"103,591,000","0","18,958,000","21,092,000","63,541,000","66,616,000",,,,,"0","0",,,"0","0","311,560,000","265,000","135,527,000","0","34,879,000","3,399,000",,,,,"1,000","7,831,000","41,810,000","0","1,000","28,122,000","56,547,000","10,118,000","57,090,000","11,000","26,000","1,045,000","60,042,000","25,917,000","598,000","33,204,000","87,000","20,000","35,018,000","190,000","5,183,000","39,000","69,000","26,699,000",,,,,"0",,,,"97,000","0","0","44,409,000","0","135,000"
			CommonStockIssuance,"103,591,000","0","18,958,000","21,092,000","63,541,000","66,616,000",,,,,"0","0",,,"0","0","311,560,000","265,000","135,527,000","0","34,879,000","3,399,000",,,,,"1,000","7,831,000","41,810,000","0","1,000","28,122,000","56,547,000","10,118,000","57,090,000","11,000","26,000","1,045,000","60,074,000","25,917,000",,,,,,,"5,183,000","39,000","69,000","26,699,000",,,,,"0",,,,"97,000","0","0","44,699,000","0","135,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-290,000",,
		ProceedsFromStockOptionExercised,"552,000","0","545,000","7,000","0","478,000","208,000","350,000","109,000","0","0","35,000","117,000","83,000","610,000","451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"-3,000",,,,,,,,,,,,"0",,,,,"50,000",,,"0","0","500,000","380,000","305,000","1,825,000","-1,046,000","910,000","366,000","-686,000"
EndCashPosition,"42,282,000","42,282,000","36,269,000","49,174,000","33,540,000","44,205,000","54,004,000","109,120,000","61,867,000","66,651,000","46,697,000","89,486,000","72,508,000","47,493,000","57,379,000","38,046,000","264,861,000","38,125,000","148,627,000","12,960,000","34,797,000","8,215,000","19,144,983","8,393,302","10,756,000","42,815,000","34,966,000","45,537,000","32,003,000","33,255,000","46,024,000","68,478,000","96,811,000","52,034,000","48,490,000","25,477,000","33,783,000","34,962,000","81,512,000","29,442,000","25,593,000","34,550,000","30,075,000","20,643,000","25,891,000","17,372,000","31,310,000","34,906,000","42,611,000","57,917,000","44,155,000","34,803,000","31,883,000","41,155,000","52,045,000","58,398,000","79,376,000","99,206,000","115,577,000","48,339,000","64,526,000","76,876,000","33,687,000","26,492,000"
	ChangesInCash,"-1,923,000","6,013,000","-12,905,000","15,634,000","-10,665,000","-9,799,000","-55,116,000","47,253,000","-4,784,000","19,954,000","-42,789,000","16,978,000","25,015,000","-9,886,000","19,333,000","-226,815,000","226,736,000","-110,502,000","135,667,000","-21,837,000","26,582,000","-10,930,000","10,751,681","32,297,053","-32,059,000","7,849,000","-10,571,000","13,534,000","-1,252,000","-12,769,000","-22,454,000","-28,333,000","44,777,000","3,544,000","23,013,000","-8,306,000","-1,179,000","-46,550,000","52,070,000","3,849,000","-8,957,000","4,475,000","9,432,000","-5,248,000","8,519,000","-13,938,000","-3,596,000","-7,705,000","-15,306,000","13,762,000","9,352,000","2,920,000","-9,272,000","-10,890,000","-6,353,000","-20,978,000","-19,830,000","-16,371,000","67,238,000","-16,187,000","-12,350,000","43,189,000","-8,115,000","-16,244,000"
	BeginningCashPosition,"44,205,000","36,269,000","49,174,000","33,540,000","44,205,000","54,004,000","109,120,000","61,867,000","66,651,000","46,697,000","89,486,000","72,508,000","47,493,000","57,379,000","38,046,000","264,861,000","38,125,000","148,627,000","12,960,000","34,797,000","8,215,000","19,145,000","8,393,302","10,756,000","42,815,000","34,966,000","45,537,000","32,003,000","33,255,000","46,024,000","68,478,000","96,811,000","52,034,000","48,490,000","25,477,000","33,783,000","34,962,000","81,512,000","29,442,000","25,593,000","34,550,000","30,075,000","20,643,000","25,891,000","17,372,000","31,310,000","34,906,000","42,611,000","57,917,000","44,155,000","34,803,000","31,883,000","41,155,000","52,045,000","58,398,000","79,376,000","99,206,000","115,577,000","48,339,000","64,526,000","76,876,000","33,687,000","41,802,000","42,736,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,"827,000","96,000","152,000","213,000","267,000","325,000","377,000","443,000","495,000","560,000","594,000","596,000","533,000","789,000",,,"406,000","501,000",,,"376,000","371,000","458,000","32,000","40,000","48,000","57,000","70,000","85,000","100,000",,,,,,,,,,
CapitalExpenditure,"-217,000","-52,000","-113,000","-50,000","-2,000","-44,000","-10,000","-3,000","-7,000","-314,000","-134,000",,,"-41,000","-8,000","-13,000",,"-1,000",,,"-123,000","-2,000","-1,604",,,,"-18,000","-13,000",,,"-59,000","-37,000","-25,000","-23,000","-82,000","-16,000","-395,000","-276,000","-84,000","-209,000","-65,000","-147,000","-382,000","-263,000","-35,000","-10,000","-27,000","-70,000",,,,"-31,000","-101,000","-382,000","-749,000","-444,000","-596,000","-395,000","-866,000","-660,000","-331,000","-493,000","-686,000","-830,000"
IssuanceOfCapitalStock,"103,591,000","0","18,958,000","21,092,000","63,541,000","66,616,000",,,,,"0","0",,,"0","0","311,560,000","265,000","135,527,000","0","34,879,000","3,399,000",,,,,"1,000","7,831,000","41,810,000","0","1,000","28,122,000","56,547,000","10,118,000","57,090,000","11,000","26,000","1,045,000","60,074,000","25,917,000",,,,,,,"5,183,000","39,000","69,000","26,699,000",,,,,"0",,,,"97,000","0","0","44,699,000","0","135,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,"0","0","0","0","0","0","290,000","13,210,000","0","0","0","0","0","0",,,,,,,,,"0","0",,,,,,,,,,
RepaymentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,"-2,300,000","-2,318,000","-2,317,000","-2,315,000","-2,313,000","-2,311,000","-2,310,000","-2,307,000","-2,374,000","-2,501,000","-237,000","-222,000","-196,000","-1,975,000","-1,978,000","-1,962,000","-155,000","-151,000","-145,000","-141,000",,,"-87,000","-1,083,000","-316,000","-348,000","-383,000","-555,000","-591,000","-650,000",,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-290,000",,
