name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-26,800,000","26,800,000","-6,800,000","6,800,000","2,200,000","2,500,000","56,300,000","8,600,000","3,100,000","2,800,000","5,400,000","14,800,000","8,000,000","5,100,000","6,600,000","10,100,000","10,600,000","-900,000","-200,000","-1,200,000","-1,000,000","-400,000","-1,200,000","-2,400,000","600,000","400,000","900,000","1,000,000","2,500,000","400,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,"100,000","600,000","1,300,000","16,300,000","14,600,000","22,400,000","14,500,000","132,700,000","153,700,000","107,000,000","126,600,000","174,200,000","400,000","400,000","800,000","1,700,000","2,500,000","2,900,000","2,700,000","1,600,000","800,000","2,300,000","500,000","1,000,000","1,000,000","1,800,000","-410,900,000","416,100,000","4,400,000","100,000","70,500,000","-70,500,000","1,300,000","2,600,000","2,900,000","-29,300,000","4,200,000","-47,500,000","11,100,000","27,500,000","15,900,000","17,800,000","13,200,000","24,600,000","28,800,000","21,500,000","18,300,000",,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"123,500,000","-14,500,000","149,400,000","1,000,000","3,800,000","-241,500,000","-203,800,000","-147,100,000","-155,100,000","78,500,000","364,000,000","-127,200,000","-173,700,000","-230,600,000","17,700,000","38,300,000","-65,200,000","36,800,000","397,000,000","51,800,000","-64,500,000","-320,100,000","396,400,000","-149,900,000","-8,200,000","-260,700,000","29,300,000","-241,700,000","25,500,000","-196,200,000","173,400,000","-16,900,000","-33,400,000","-161,800,000","78,600,000","28,000,000","-73,800,000","-147,500,000","78,100,000","68,400,000","-92,800,000","-117,100,000","144,900,000","51,600,000","-64,300,000","-135,300,000","66,600,000","-40,200,000","78,000,000","-45,800,000","66,500,000","93,300,000","-90,600,000","-118,600,000","-108,600,000","45,400,000","-32,700,000","-74,300,000","14,000,000","50,900,000","-29,600,000","-102,400,000","-71,700,000","32,800,000","35,400,000","-67,300,000","-33,500,000","16,900,000","5,500,000","-68,200,000","7,900,000","24,300,000","23,800,000","23,700,000","105,900,000","4,700,000","-10,100,000","-20,100,000","-3,500,000","-19,400,000","-22,000,000","-47,900,000","14,300,000","-35,600,000"
			ChangeInReceivables,"-64,100,000","-14,200,000","-33,000,000","12,600,000","-38,300,000","43,600,000","-83,600,000","-259,100,000","-17,000,000","289,700,000","-203,300,000","80,200,000","-21,400,000","50,700,000","-23,800,000","59,700,000","31,500,000","146,200,000","-173,200,000","120,900,000","202,000,000","26,800,000","-57,500,000","40,500,000","-37,400,000","-83,400,000","-85,500,000","88,700,000","-65,900,000","6,600,000","1,900,000","-27,600,000","-20,000,000","5,300,000","-41,300,000","57,000,000","-45,800,000","-44,200,000","-11,300,000","52,700,000","-32,700,000","-54,200,000","-23,500,000","36,300,000","-5,500,000","-70,500,000","-19,900,000","38,200,000","-18,800,000","-32,500,000","-15,500,000","40,700,000","-23,500,000","-6,300,000","-32,500,000","70,000,000","-28,800,000","-53,100,000","-16,300,000","58,000,000","-11,000,000","-43,200,000","-29,000,000","52,600,000","-34,600,000","-65,900,000","3,500,000","27,800,000","-13,500,000","-53,100,000","-6,400,000","40,000,000","-5,400,000","-38,800,000","-8,800,000","8,300,000","-16,300,000","-22,200,000","-7,400,000","14,100,000","-15,100,000","-16,600,000","9,000,000","1,800,000"
			ChangeInInventory,"103,400,000","-600,000","113,400,000","-200,000","-8,300,000","-86,100,000","67,800,000","14,000,000","-26,600,000","-96,000,000","-19,200,000","-23,000,000","-32,300,000","-50,700,000","-34,300,000","-65,900,000","-59,600,000","-39,700,000","400,000","-54,400,000","-57,300,000","-11,500,000","32,200,000","-16,000,000","21,900,000","38,300,000","-8,900,000","-46,600,000","-87,700,000","-62,200,000","-19,900,000","-49,000,000","-28,600,000","-56,600,000","-13,300,000","-28,900,000","-26,500,000","-59,700,000","-14,200,000","-23,600,000","-23,700,000","-6,000,000","34,900,000","-5,900,000","-8,000,000","-13,800,000","18,900,000","-20,600,000","10,300,000","17,200,000","58,500,000","29,500,000","-19,600,000","-32,200,000","-44,800,000","-49,500,000","-39,800,000","-14,000,000","8,400,000","-29,600,000","-17,200,000","-19,600,000","-4,700,000","-23,500,000","2,000,000","-13,000,000","-3,600,000","-17,000,000","-34,200,000","-24,400,000","-12,700,000","-17,700,000","-9,200,000","-5,100,000","-24,000,000","-10,900,000","-10,700,000","-7,400,000","-2,200,000","-16,000,000","-19,600,000","-21,900,000","-12,800,000","-21,000,000"
			ChangeInPayablesAndAccruedExpense,"198,800,000","-15,900,000","83,500,000","49,200,000","104,900,000","-161,200,000","-254,800,000","148,600,000","-138,800,000","-141,200,000","588,400,000","-205,000,000","-107,100,000","-206,900,000","39,800,000","34,800,000","-50,400,000","-19,100,000","421,000,000","-4,900,000","-190,200,000","-223,900,000","246,000,000","-99,900,000","33,200,000","-161,500,000","121,800,000","-347,900,000","289,100,000","-162,800,000","196,000,000","-11,700,000","15,500,000","-131,600,000","189,000,000","-14,900,000","-25,300,000","-13,700,000","73,300,000","38,800,000","-23,000,000","17,900,000","69,100,000","19,200,000","-48,800,000","-4,900,000","85,300,000","-41,000,000","-2,600,000","-34,800,000","12,900,000","-23,900,000","-48,000,000","-66,600,000","-99,300,000","53,700,000","74,900,000","12,700,000","63,300,000","-3,800,000","20,200,000","-17,800,000","-52,600,000","38,700,000","6,200,000","-22,200,000","-9,200,000","-29,800,000","19,000,000","-20,100,000","22,900,000","1,000,000","-10,800,000","-16,200,000","28,300,000","20,000,000","25,400,000","2,200,000","-5,500,000","-2,900,000","7,500,000","-11,300,000","400,000","-1,900,000"
				ChangeInPayable,,"-15,900,000",,,,,"-254,800,000","148,600,000","-138,800,000","-141,200,000","588,400,000","-205,000,000","-107,100,000","-206,900,000","39,800,000","34,800,000","-50,400,000","-19,100,000","421,000,000","-4,900,000","-190,200,000","-223,900,000","246,000,000","-99,900,000","33,200,000","-161,500,000","121,800,000","-347,900,000","289,100,000","-162,800,000","196,000,000","-11,700,000","15,500,000","-131,600,000","189,000,000","-14,900,000","-25,300,000","-13,700,000","73,300,000","38,800,000","-23,000,000","17,900,000","69,100,000","19,200,000","-48,800,000","-4,900,000","85,300,000","-41,000,000","-2,600,000","-34,800,000","12,900,000","-23,900,000","-48,000,000","-66,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,"-700,000","-45,400,000","467,700,000","-312,100,000","-68,700,000","24,500,000","-92,500,000","-15,900,000","-51,000,000","8,600,000","395,600,000","-35,000,000","-123,500,000","-86,900,000","141,300,000","-165,800,000","54,400,000","-40,800,000","133,400,000","-600,000","43,800,000","-13,300,000","82,400,000","-19,900,000","-38,800,000","-75,600,000","147,000,000","-2,400,000","-65,400,000","17,600,000","29,500,000","19,100,000","-37,200,000","47,800,000","7,800,000","18,300,000","-29,600,000","18,100,000","77,000,000","1,200,000","-72,800,000","2,300,000","11,900,000","-9,700,000","-40,100,000","44,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,"-700,000","-45,400,000","467,700,000","-312,100,000","-68,700,000","24,500,000","-92,500,000","-15,900,000","-51,000,000","8,600,000","395,600,000","-35,000,000","-123,500,000","-86,900,000","141,300,000","-165,800,000","54,400,000","-40,800,000","133,400,000","-600,000","43,800,000","-13,300,000","82,400,000","-19,900,000","-38,800,000","-75,600,000","147,000,000","-2,400,000","-65,400,000","17,600,000","29,500,000","19,100,000","-37,200,000","47,800,000","7,800,000","18,300,000","-29,600,000","18,100,000","77,000,000","1,200,000","-72,800,000","2,300,000","11,900,000","-9,700,000","-40,100,000","44,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,"-15,900,000",,,,,"36,300,000","102,500,000","-138,100,000","-95,800,000","120,700,000","107,100,000","-38,400,000","-231,400,000","132,300,000","50,700,000","600,000","-27,700,000","25,400,000","30,100,000","-66,700,000","-137,000,000","104,700,000","65,900,000","-21,200,000","-120,700,000","-11,600,000","-347,300,000","245,300,000","-149,500,000","113,600,000","8,200,000","54,300,000","-56,000,000","42,000,000","-12,500,000","40,100,000","-31,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,700,000","29,200,000",,,"18,100,000","75,500,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30,500,000","-41,100,000","5,400,000","-35,500,000","37,500,000","-14,500,000","18,600,000","1,100,000","-4,700,000","46,000,000","26,300,000",,"127,800,000",,,"17,100,000","82,700,000",,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-114,600,000","16,200,000","-14,500,000","-60,600,000","-54,500,000","-37,800,000","66,800,000","-50,600,000","27,300,000","26,000,000","-1,900,000","20,600,000","-12,900,000","-23,700,000","36,000,000","9,700,000","13,300,000","-50,600,000","148,800,000","-9,800,000","-19,000,000","-111,500,000","175,700,000","-74,500,000","-25,900,000","-54,100,000","1,900,000","64,100,000","-110,000,000","22,200,000","-4,600,000","71,400,000","-300,000","21,100,000","-55,800,000","14,800,000","23,800,000","-29,900,000","30,300,000","500,000","-13,400,000","-74,800,000","64,400,000","2,000,000","-2,000,000","-46,100,000","-17,700,000","-16,800,000","89,100,000","4,300,000","10,600,000","47,000,000","500,000","-13,500,000","1,800,000","1,700,000","2,100,000","-25,300,000","-5,900,000","-11,200,000","-7,100,000","-40,400,000","13,500,000","-30,300,000","15,800,000","7,500,000","2,300,000",,,"200,000","-13,000,000",,,"8,300,000","-7,400,000","-12,700,000","-8,500,000","7,300,000","11,600,000","-14,600,000","5,200,000","1,900,000","17,700,000",
	CashFromDiscontinuedOperatingActivities,,"-78,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-469,600,000","-88,300,000","-146,200,000","-125,200,000","-109,900,000","-122,300,000","-315,900,000","-91,400,000","-85,300,000","-121,200,000","-138,000,000","-163,600,000","-322,200,000","-105,500,000","-82,400,000","-138,900,000","-93,600,000","-101,700,000","-128,200,000","-120,500,000","-129,000,000","-133,100,000","-146,800,000","-1,374,300,000","-266,200,000","95,800,000","121,500,000","41,300,000","-7,788,600,000","67,900,000","28,700,000","-229,400,000","-170,300,000","-98,400,000","-10,200,000","-150,700,000","-174,600,000","53,000,000","-224,600,000","-85,400,000","-117,900,000","-164,200,000","-213,300,000","-248,600,000","-95,600,000","-66,900,000","-491,500,000","-143,500,000","-54,100,000","-37,800,000","-133,300,000","-73,600,000","-89,900,000","-84,400,000","-584,800,000","-102,900,000","-125,600,000","-110,900,000","-159,400,000","-76,800,000","-196,200,000","-59,100,000","-112,300,000","-62,600,000","-74,400,000","-37,700,000","-106,300,000","-62,300,000","-72,300,000","-70,200,000","-124,000,000","-60,800,000","-152,900,000","-50,600,000","-976,900,000","-46,300,000","-46,500,000","-33,000,000","-10,000,000","-8,700,000","-8,500,000","-8,500,000","-16,300,000","-12,900,000"
	CashFlowFromContinuingInvestingActivities,"-476,600,000","-81,100,000","-146,200,000","-125,200,000","-109,900,000","-122,300,000","-315,900,000","-91,400,000","-85,300,000","-121,200,000","-138,000,000","-163,600,000","-322,200,000","-105,500,000","-82,400,000","-138,900,000","-93,600,000","-101,700,000","-128,200,000","-120,500,000","-129,000,000","-133,100,000","-146,800,000","-1,374,300,000","-266,200,000","95,800,000","121,500,000","41,300,000","-7,788,600,000","67,900,000","28,700,000","-229,400,000","-170,300,000","-98,400,000","-10,200,000","-150,700,000","-174,600,000","53,000,000","-224,600,000","-85,400,000","-117,900,000","-164,200,000","-213,300,000","-248,600,000","-95,600,000","-66,900,000","-491,500,000","-143,500,000","-54,100,000","-37,800,000","-133,300,000","-73,600,000","-89,900,000","-84,400,000","-584,800,000","-102,900,000","-125,600,000","-110,900,000","-159,400,000","-76,800,000","-196,200,000","-59,100,000","-112,300,000","-62,600,000","-74,400,000","-37,700,000","-106,300,000","-62,300,000","-72,300,000","-70,200,000","-124,000,000","-60,800,000","-152,900,000","-50,600,000","-976,900,000","-46,300,000","-46,500,000","-33,000,000","-10,000,000","-8,700,000","-8,500,000","-8,500,000","-16,300,000","-12,900,000"
		NetPPEPurchaseAndSale,"-182,600,000","-36,400,000","-63,100,000","-54,200,000","-27,300,000","-27,400,000","-27,700,000","-30,600,000","-19,000,000","-40,200,000","-51,800,000","-58,600,000","-58,900,000","-37,800,000","-47,500,000","-61,500,000","-27,000,000","-26,700,000","-46,200,000","-36,000,000","-30,700,000","-43,100,000","-54,600,000","-56,400,000","-46,100,000","-27,600,000","-49,100,000","-53,800,000","-30,400,000","-34,400,000","-49,200,000","-32,300,000","-32,000,000","-31,400,000","-22,800,000","-36,900,000","-22,400,000","-17,900,000","61,400,000","-63,500,000","-64,300,000","-48,300,000","-72,500,000","-77,500,000","-55,800,000","-63,400,000","-98,000,000","-63,900,000","-58,900,000","-50,900,000","-49,300,000","-48,900,000","-54,400,000","-76,200,000","-167,100,000","-91,800,000","-118,100,000","-110,900,000","-107,200,000","-80,800,000","-90,000,000","-53,200,000","-90,900,000","-62,600,000","-60,900,000","-37,700,000","-39,800,000","67,300,000","-71,800,000","-61,000,000","65,500,000","-135,700,000","20,000,000","-50,600,000","-51,500,000","-93,500,000","19,500,000","-33,000,000","-10,000,000","-8,700,000","-8,500,000","-6,500,000","-16,300,000","-12,900,000"
			PurchaseOfPPE,"-182,600,000","-36,400,000","-63,100,000","-54,200,000","-27,300,000","-27,400,000","-27,700,000","-30,600,000","-19,000,000","-40,200,000","-51,800,000","-58,600,000","-58,900,000","-37,800,000","-47,500,000","-61,500,000","-27,000,000","-26,700,000","-46,200,000","-36,000,000","-30,700,000","-43,100,000","-54,600,000","-56,400,000","-46,100,000","-27,600,000","-49,100,000","-53,800,000","-30,400,000","-34,400,000","-49,200,000","-32,300,000","-32,000,000","-31,400,000","-22,800,000","-36,900,000","-22,400,000","-17,900,000","61,400,000","-63,500,000","-64,300,000","-48,300,000","-72,500,000","-77,500,000","-55,800,000","-63,400,000","-98,000,000","-63,900,000","-58,900,000","-50,900,000","-49,300,000","-48,900,000","-54,400,000","-76,200,000","-112,200,000","-134,700,000","-130,100,000","-110,900,000","-107,200,000","-80,800,000","-90,000,000","-53,200,000","-90,900,000","-62,600,000","-60,900,000","-53,900,000","-39,800,000","67,300,000","-71,800,000","-61,000,000","65,500,000","-135,700,000","20,000,000","-50,600,000","-51,500,000","-93,500,000","19,500,000","-33,000,000","-10,000,000","-8,700,000","-8,500,000","-6,500,000","-16,300,000","-12,900,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-54,900,000","42,900,000",,,,,,,"0","0","0","16,200,000",,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"-400,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000","0","-8,200,000","0","-2,900,000","-7,000,000","-18,300,000","-7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"-400,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000","0","-8,200,000","0","-2,900,000","-7,000,000","-18,300,000","-7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,"-15,300,000","0",,,"0","0",,,"0","-1,258,900,000",,,"52,800,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-344,400,000","-11,100,000",,,"-52,200,000","4,000,000",,,"-19,600,000","0",,,,,,,"-49,400,000","0",,,"-924,300,000",,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,"-15,300,000","0",,,"0","0",,,"0","-1,258,900,000",,,"52,800,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-274,500,000","-43,700,000","-74,600,000","-65,200,000","-80,600,000","-79,500,000","-58,400,000","-47,300,000","-63,100,000","-69,400,000","-65,800,000","-78,500,000","-70,300,000","-53,200,000","-3,400,000","-77,600,000","-65,700,000","-60,400,000","-81,300,000","-83,100,000","-86,200,000","-86,400,000","-81,400,000","-94,200,000","-23,300,000","138,100,000","107,900,000","71,500,000","37,000,000","105,300,000","127,500,000","-189,700,000","-136,900,000","-67,000,000","20,400,000","-108,300,000","-86,600,000","79,700,000","-209,100,000","-21,900,000","-53,600,000","-115,900,000","-65,100,000","-171,100,000","-39,800,000","-3,500,000","-310,600,000","-79,600,000","13,000,000","13,100,000","-81,100,000","-17,700,000","-17,200,000","-600,000",,,,,,,,,,,,,"-20,400,000",,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-286,000,000","-56,400,000","-76,500,000","-65,200,000","-77,500,000","-82,600,000","-68,900,000","-63,500,000","-73,600,000","-85,700,000","-76,400,000","-94,700,000","-81,100,000","-63,700,000","-72,600,000","-77,600,000","-65,700,000","-60,400,000","-81,300,000","-83,100,000","-86,200,000","-86,400,000","-94,300,000","-94,200,000","-73,100,000","-85,400,000","-116,200,000","-108,400,000","-41,600,000","-215,000,000","-235,300,000","-417,700,000","-245,200,000","-650,100,000","-179,200,000","-264,100,000","-330,000,000","-152,300,000","-420,500,000","-266,300,000","-301,700,000","-290,500,000","-234,900,000","-226,300,000","-134,600,000","-78,500,000","-321,600,000","-99,100,000","-4,000,000","-6,900,000","-81,100,000","-17,700,000","-17,200,000","-600,000",,,,,,,,,,,,,"-20,400,000",,,,,,,,,,,,,,,,,
