name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,03/31/2017,03/31/2016
			ChangeInInventory,"174,000,000","-13,000,000","161,000,000","6,000,000","20,000,000","-13,000,000","-62,000,000","-117,000,000","24,000,000","-11,000,000","12,000,000","26,000,000"
			ChangeInPrepaidAssets,"-20,000,000","-4,000,000","-6,000,000","-6,000,000","-4,000,000","-4,000,000","-3,000,000","-2,000,000","-5,000,000","-5,000,000",,
			ChangeInPayablesAndAccruedExpense,"12,000,000","5,000,000","-3,000,000","14,000,000","-4,000,000","6,000,000","-36,000,000","-18,000,000","50,000,000","4,000,000","-25,000,000","-11,000,000"
				ChangeInPayable,"12,000,000","5,000,000","-3,000,000","14,000,000","-4,000,000","6,000,000",,"-18,000,000","50,000,000","4,000,000","-25,000,000","-11,000,000"
					ChangeInAccountPayable,"12,000,000","5,000,000","-3,000,000","14,000,000","-4,000,000","6,000,000","-36,000,000","-18,000,000","50,000,000","4,000,000","-25,000,000","-11,000,000"
			ChangeInOtherCurrentAssets,"-46,000,000","-17,000,000","-13,000,000","-9,000,000","-7,000,000","-8,000,000","2,000,000","-18,000,000","-9,000,000","-7,000,000",,
			ChangeInOtherCurrentLiabilities,"152,000,000","96,000,000","48,000,000","-189,000,000","197,000,000","166,000,000","15,000,000","-26,000,000","-54,000,000","-116,000,000","36,000,000","-38,000,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,"23,000,000","37,000,000"
InvestingCashFlow,"-107,000,000","-33,000,000","-71,000,000","-6,000,000","3,000,000","7,000,000","-4,000,000","30,000,000","-4,000,000","-11,000,000","-5,000,000","-33,000,000"
	CashFlowFromContinuingInvestingActivities,"-107,000,000","-33,000,000","-71,000,000","-6,000,000","3,000,000","7,000,000","-4,000,000","30,000,000","-4,000,000","-11,000,000","-5,000,000","-33,000,000"
		CapitalExpenditureReported,"-31,000,000","-7,000,000","-7,000,000","-8,000,000","-9,000,000","-3,000,000","-10,000,000","0","-4,000,000","-2,000,000","-7,000,000","-3,000,000"
		NetPPEPurchaseAndSale,"-73,000,000","-25,000,000","-64,000,000","3,000,000","13,000,000","12,000,000","6,000,000","33,000,000","-2,000,000","-9,000,000","0","0"
			PurchaseOfPPE,,"-25,000,000",,,,,,,"-2,000,000","-9,000,000",,
			SaleOfPPE,,,,"3,000,000","13,000,000","12,000,000","6,000,000",,,,"0","0"
		NetOtherInvestingChanges,"-3,000,000","-1,000,000","0","-1,000,000","-1,000,000","-2,000,000","0","-3,000,000",,,"2,000,000","-30,000,000"
FinancingCashFlow,"306,000,000","-71,000,000","67,000,000","18,000,000","292,000,000","14,000,000","8,000,000","83,000,000","30,000,000","35,000,000","-154,000,000","-83,000,000"
	CashFlowFromContinuingFinancingActivities,"306,000,000","-71,000,000","67,000,000","18,000,000","292,000,000","14,000,000","8,000,000","83,000,000","30,000,000","35,000,000","-154,000,000","-83,000,000"
		NetIssuancePaymentsOfDebt,"40,000,000","-68,000,000","64,000,000","18,000,000","26,000,000","17,000,000","8,000,000","82,000,000","32,000,000","35,000,000","-13,000,000","17,000,000"
			NetLongTermDebtIssuance,"40,000,000","-68,000,000","64,000,000","18,000,000","26,000,000","17,000,000","8,000,000","82,000,000","32,000,000","35,000,000","-13,000,000","17,000,000"
				LongTermDebtIssuance,"280,000,000","97,000,000","64,000,000","55,000,000","64,000,000","39,000,000","23,000,000","150,000,000","32,000,000","78,000,000","27,000,000","27,000,000"
				LongTermDebtPayments,"-240,000,000","-165,000,000","0","-37,000,000","-38,000,000","-22,000,000","-15,000,000","-68,000,000","0","-43,000,000","-40,000,000","-10,000,000"
			NetShortTermDebtIssuance,,,,,,,,,,,"0","0"
				ShortTermDebtPayments,,,,,,,,,,,"0","0"
		NetCommonStockIssuance,,,"0","0",,,,"0",,,,
			CommonStockIssuance,,,"0","0",,,,"0",,,,
		CashDividendsPaid,,,,,,,,,,,"-154,000,000","-99,000,000"
		NetOtherFinancingCharges,"-3,000,000","-3,000,000","0","0","0","-3,000,000","0","1,000,000",,,"13,000,000","-1,000,000"
EndCashPosition,"727,000,000","727,000,000","918,000,000","802,000,000","936,000,000","429,000,000","378,000,000","565,000,000","625,000,000","612,000,000","535,000,000","369,000,000"
	ChangesInCash,"298,000,000","-191,000,000","116,000,000","-134,000,000","507,000,000","51,000,000","-187,000,000","-60,000,000","13,000,000","-156,000,000","-77,000,000","-50,000,000"
	BeginningCashPosition,"429,000,000","918,000,000","802,000,000","936,000,000","429,000,000","378,000,000","565,000,000","625,000,000","612,000,000","768,000,000","612,000,000","419,000,000"
CapitalExpenditure,"-92,000,000","-32,000,000","-43,000,000","-8,000,000","-9,000,000","-3,000,000","-10,000,000",,"-6,000,000","-11,000,000","-7,000,000","-3,000,000"
IssuanceOfCapitalStock,,,"0","0",,,,"0",,,,
IssuanceOfDebt,"280,000,000","97,000,000","64,000,000","55,000,000","64,000,000","39,000,000","23,000,000","150,000,000","32,000,000","78,000,000","27,000,000","27,000,000"
RepaymentOfDebt,"-240,000,000","-165,000,000","0","-37,000,000","-38,000,000","-22,000,000","-15,000,000","-68,000,000","0","-43,000,000","-40,000,000","-10,000,000"
FreeCashFlow,"7,000,000","-119,000,000","77,000,000","-154,000,000","203,000,000","27,000,000","-201,000,000","-162,000,000","-19,000,000","-191,000,000","75,000,000","63,000,000"
