name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,12/31/1997
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,732,000","4,318,000","4,933,000","6,422,000","8,368,000","9,308,000","17,435,000","15,542,000","25,310,000","36,629,000","41,216,000","45,616,000","77,556,000","102,695,000","105,387,000","102,771,000","195,407,000","160,149,000","112,806,000","78,640,000","53,960,000","32,562,000","24,948,000","19,200,000","15,300,000","12,600,000","8,600,000","6,600,000","5,200,000","1,200,000","1,300,000"
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,038,000",,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,578,000",,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"119,000,000","105,000,000","120,000,000","148,000,000","115,000,000","95,000,000","112,000,000","137,000,000","107,000,000","182,000,000","99,000,000","111,000,000","85,000,000","172,000,000","182,000,000","197,000,000","175,000,000","162,366,000","167,235,000","175,976,000","153,337,000","128,721,000","157,102,000","138,029,000","141,529,000","133,194,000","143,675,000","138,355,000","144,334,000","155,070,000","154,240,000","150,873,000","132,026,000","132,003,000","117,866,000","124,395,000","102,315,000","103,808,000","104,646,000","101,063,000","99,212,000","80,529,000","77,926,000","75,452,000","65,126,000","65,856,000","69,273,000","68,352,000","65,788,000","68,551,000","71,570,000","76,535,000","68,887,000","74,295,000","82,170,000","81,589,000","92,353,000","72,518,000","94,704,000","89,807,000","86,234,000","47,605,000","42,405,000","42,375,000","42,790,000","37,811,000","34,300,000","28,001,000","27,455,000","28,983,000","31,916,000","30,714,000","81,195,000","81,738,000","67,590,000","62,396,000","58,032,000","53,732,000","58,446,000","54,504,000","50,491,000","44,865,000",,"29,152,000","25,589,000",,,,,,,,,,,,
		RestrictedCash,"165,000,000","169,000,000","180,000,000","181,000,000","179,000,000","144,000,000","174,000,000","154,000,000","157,000,000","125,000,000","138,000,000","136,000,000","158,000,000","131,000,000","125,000,000","125,000,000","120,000,000","121,065,000","115,730,000","117,913,000","115,128,000","124,547,000","116,932,000","132,119,000","129,419,000","130,731,000","116,653,000","143,016,000","136,964,000","147,411,000","137,824,000","155,725,000","163,953,000","183,526,000","157,699,000","161,541,000","139,455,000","575,938,000","273,305,000","275,948,000","288,969,000","252,368,000","223,573,000","193,608,000","230,431,000","221,015,000","207,055,000","204,308,000","174,722,000","213,514,000","182,718,000","190,886,000","159,019,000","147,852,000","169,975,000","180,638,000","175,880,000","165,556,000","152,903,000","146,605,000","159,579,000","115,503,000","88,669,000","102,660,000","93,590,000","91,939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,110,000","29,842,000","30,105,000","29,961,000","40,201,000","33,379,000","26,972,000","26,714,000","189,878,000","182,053,000","180,817,000","193,420,000","139,123,000","141,770,000","116,272,000","108,877,000","80,495,000","77,673,000","84,523,000","85,831,000","92,678,000","83,286,000","110,529,000","76,089,000","99,153,000","72,885,000","29,444,000","28,331,000","113,541,000","110,140,000","109,141,000","113,492,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,110,000","29,842,000","30,105,000","29,961,000","40,201,000","33,379,000","26,972,000","26,714,000","189,878,000","182,053,000","180,817,000","193,420,000","78,937,000","93,889,000","87,262,000","85,385,000","53,345,000","51,986,000","60,423,000","59,098,000","92,678,000","83,286,000","110,529,000","76,089,000","99,153,000","72,885,000","29,444,000","28,331,000","113,541,000","110,140,000","109,141,000","113,492,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"162,000,000","145,000,000","182,000,000","227,000,000","216,000,000","202,000,000","201,000,000","192,000,000","178,000,000","148,000,000","167,000,000","168,000,000","160,000,000","148,000,000","148,000,000","181,000,000","157,000,000","138,670,000","154,600,000","151,801,000","140,095,000","130,362,000","133,163,000","116,114,000","119,563,000","225,214,000","222,251,000","214,396,000","83,393,000","94,211,000","96,182,000","76,275,000","83,224,000","77,121,000","79,500,000","84,163,000","69,231,000","73,961,000",,,,,,,,,"118,797,000","25,132,000","24,269,000","13,955,000","19,639,000","7,771,000","7,095,000","12,200,000","10,398,000","9,532,000","8,592,000","11,049,000",,,,,,,,,"77,542,000","86,650,000","3,048,000","6,395,000",,"2,020,628,000",,,,,,,,,,,"39,182,000",,,"28,535,000","20,148,000","15,798,000","12,897,000","14,900,000","11,200,000","7,900,000","7,300,000","2,600,000","2,900,000","1,300,000","700,000"
	TotalNonCurrentAssets,"37,790,000,000","37,786,000,000","37,672,000,000","37,644,000,000","37,576,000,000","37,664,000,000","37,602,000,000","37,465,000,000","37,369,000,000","31,372,000,000","37,091,000,000","36,853,000,000","36,585,000,000","31,556,000,000","31,395,000,000","31,210,000,000","31,176,000,000","31,095,790,000","23,537,201,000","23,532,289,000","22,860,393,000","21,350,331,000","21,332,048,000","21,335,459,000","20,897,369,000","21,055,000,000","20,971,273,000","19,894,069,000","20,177,963,000","20,211,774,000","19,806,065,000","19,724,313,000","19,717,398,000","19,702,225,000","14,567,769,000","14,512,519,000","14,507,090,000","14,507,385,000","11,959,043,000","11,858,566,000","10,476,647,000","9,945,944,000","9,920,935,000","9,873,378,000","9,881,123,000","9,924,384,000","9,898,937,000","9,680,195,000","9,746,440,000","9,760,573,000","9,807,926,000","9,811,179,000","9,813,124,000","9,876,554,000","9,942,591,000","9,938,546,000","9,927,003,000","9,990,878,000","10,084,896,000","10,246,651,000","10,217,639,000","4,206,141,000","4,288,291,000","3,860,669,000","3,870,577,000","3,910,022,000","3,955,450,000","3,806,807,000","3,866,985,000","3,934,208,000","3,983,433,000","4,041,401,000","6,091,778,000","6,095,831,000","5,992,052,000","6,047,574,000","5,972,045,000","6,025,520,000","6,053,165,000","6,175,315,000","6,079,888,000","6,159,397,000","6,465,941,000","6,384,585,000","5,777,296,000","5,667,707,000","5,281,981,000","4,397,913,000","3,577,121,000","3,174,700,000","3,006,800,000","2,261,600,000","1,968,900,000","1,181,100,000","1,126,000,000","353,400,000","304,200,000"
		NetPPE,"21,965,000,000","21,951,000,000","21,833,000,000","21,796,000,000","21,663,000,000","21,626,000,000","21,449,000,000","21,214,000,000","21,013,000,000","13,410,000,000","20,528,000,000","20,204,000,000","19,852,000,000","13,676,000,000","13,433,000,000","13,218,000,000","13,051,000,000","12,932,885,000","10,599,604,000","10,507,736,000","10,293,693,000","9,805,315,000","9,714,149,000","9,670,358,000","9,559,397,000","9,580,057,000","9,498,568,000","9,042,284,000","9,139,703,000","9,148,311,000","8,870,817,000","8,888,426,000","8,927,218,000","8,947,677,000","6,904,346,000","6,892,277,000","6,882,411,000","6,917,531,000","5,380,541,000","5,347,867,000","4,836,152,000","4,861,227,000","4,864,400,000","4,111,329,000","4,854,182,000","4,893,651,000","4,897,340,000","4,786,553,000","4,842,394,000","4,895,983,000","4,926,598,000","4,964,104,000","4,992,087,000","5,060,126,000","5,059,917,000","5,061,982,000","5,021,536,000","5,051,055,000","5,047,374,000","5,123,413,000","5,140,944,000","3,246,446,000","3,260,049,000","3,207,025,000","3,241,708,000","3,294,333,000","3,326,801,000","3,242,818,000","3,304,591,000","3,369,565,000","3,583,257,000","3,622,355,000","4,700,727,000","4,741,945,000","4,708,688,000","4,770,377,000","4,796,141,000","4,828,033,000","4,856,346,000","4,926,574,000","4,811,688,000","4,844,912,000","4,808,305,000","4,694,745,000","4,450,622,000","4,303,037,000","4,081,113,000","3,698,226,000","2,851,855,000","2,468,100,000","2,347,000,000","1,615,600,000","1,233,200,000","592,600,000","544,500,000","131,500,000","82,000,000"
			GrossPPE,"34,185,000,000","33,888,000,000","33,493,000,000","33,161,000,000","32,753,000,000","32,429,000,000","31,972,000,000","31,450,000,000","30,966,000,000","20,822,000,000","29,922,000,000","29,325,000,000","28,695,000,000","22,242,000,000","21,725,000,000","21,241,000,000","20,811,000,000","20,433,186,000","17,846,675,000","17,544,323,000","17,117,212,000","16,418,534,000","16,124,979,000","15,873,161,000","15,562,754,000","15,378,932,000","15,102,678,000","14,462,542,000","14,745,523,000","14,587,092,000","14,150,410,000","14,014,141,000","13,861,347,000","13,680,633,000","11,515,546,000","11,357,138,000","11,266,919,000","11,166,714,000","9,521,420,000","9,371,072,000","8,764,394,000","8,685,363,000","8,572,638,000","8,473,903,000","8,394,564,000","8,345,126,000","8,240,483,000","7,996,864,000","7,984,263,000","7,936,555,000","7,872,902,000","7,796,180,000","7,693,715,000","7,674,581,000","7,614,843,000","7,575,205,000","7,430,018,000","7,356,260,000","7,259,392,000","7,228,206,000","7,138,169,000","5,131,221,000","5,069,993,000","4,953,603,000","4,918,413,000","4,905,645,000","4,893,728,000","4,739,985,000","4,734,485,000","4,731,697,000","4,673,369,000","4,651,134,000","6,023,557,000","5,974,663,000","5,837,053,000","5,818,006,000","5,752,713,000","5,708,744,000","5,655,762,000","5,647,634,000","5,447,295,000","5,411,749,000","5,290,709,000","5,110,483,000","4,450,622,000","4,608,557,000","4,329,925,000","3,898,346,000","3,007,411,000","2,587,600,000","2,435,400,000","1,638,400,000","1,267,900,000","615,400,000","557,700,000","139,400,000","86,900,000"
				Properties,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,
				LandAndImprovements,,"2,259,000,000",,,,"2,171,000,000",,,,,,,,"1,981,000,000",,,,"1,859,431,000",,,,"1,747,335,000",,,,"1,617,919,000",,,,"1,542,276,000",,,,"1,305,942,000",,,,"1,119,592,000",,,,"960,191,000",,,,"753,988,000",,,,"639,069,000","618,335,000","605,944,000","599,136,000","596,100,000","565,885,000","507,365,000","439,764,000","414,871,000","384,556,000","340,743,000","303,195,000","145,639,000",,,,,,,,"116,771,000",,,,"188,732,000",,,,"193,235,000",,,,"168,252,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"218,000,000",,,,"147,000,000",,,,,,,,"134,000,000",,,,"119,313,000",,,,"110,641,000",,,,"86,760,000",,,,"72,517,000",,,,"70,497,000",,,,"56,883,000",,,,"37,454,000",,,,"37,165,000",,,,"36,157,000","36,021,000","35,782,000","35,513,000","35,040,000","34,782,000","33,854,000","32,961,000","32,681,000","32,173,000","30,341,000","17,717,000","17,656,000",,,,"127,145,000",,,,,,,,"5,630,056,000",,,,"5,377,156,000",,,,"5,243,497,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,"19,152,000,000",,,,"17,555,821,000",,,,"14,103,883,000",,,,"13,095,447,000",,,,"12,465,233,000",,,,"11,903,152,000",,,,"9,749,952,000",,,,"7,511,472,000",,,,"7,406,964,000",,,,"7,174,851,000","7,143,086,000","7,076,029,000","6,974,278,000","6,939,818,000","6,928,296,000","6,958,378,000","6,877,792,000","6,834,056,000","6,789,917,000","6,762,056,000","6,729,871,000","4,884,554,000",,,,"4,778,500,000",,,,"100,990,000",,,,"155,875,000",,,,"138,353,000",,,,,,,"4,450,622,000",,,,,,,,,,,,
				OtherProperties,"34,185,000,000","30,558,000,000","33,493,000,000","33,161,000,000","32,753,000,000","29,048,000,000","31,972,000,000","31,450,000,000","30,966,000,000","20,822,000,000","29,922,000,000","29,325,000,000","28,695,000,000","19,152,000,000",,,,"17,555,821,000",,,,"14,103,883,000",,,,"13,095,447,000",,,,"12,465,233,000",,,,"11,903,152,000",,,,"9,749,952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,513,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"853,000,000",,,,"1,063,000,000",,,,,,,,"975,000,000",,,,"898,621,000",,,,"456,675,000",,,,"578,806,000",,,,"507,066,000",,,,"401,042,000",,,,"240,287,000",,,,"176,246,000",,,,"147,009,000",,,,"86,478,000","75,460,000","78,425,000","84,788,000","103,623,000","85,880,000","75,608,000","79,501,000","74,652,000","52,746,000","95,066,000","87,386,000","83,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-12,220,000,000","-11,937,000,000","-11,660,000,000","-11,365,000,000","-11,090,000,000","-10,803,000,000","-10,523,000,000","-10,236,000,000","-9,953,000,000",,"-9,394,000,000","-9,121,000,000","-8,843,000,000","-8,566,000,000","-8,292,000,000","-8,023,000,000","-7,760,000,000","-7,500,301,000","-7,247,071,000","-7,036,587,000","-6,823,519,000","-6,613,219,000","-6,410,830,000","-6,202,803,000","-6,003,357,000","-5,798,875,000","-5,604,110,000","-5,420,258,000","-5,605,820,000","-5,438,781,000","-5,279,593,000","-5,125,715,000","-4,934,129,000","-4,732,956,000","-4,611,200,000","-4,464,861,000","-4,384,508,000","-4,249,183,000","-4,140,879,000","-4,023,205,000","-3,928,242,000","-3,824,136,000","-3,708,238,000","-4,362,574,000","-3,540,382,000","-3,451,475,000","-3,343,143,000","-3,210,311,000","-3,141,869,000","-3,040,572,000","-2,946,304,000","-2,832,076,000","-2,701,628,000","-2,614,455,000","-2,554,926,000","-2,513,223,000","-2,408,482,000","-2,305,205,000","-2,212,018,000","-2,104,793,000","-1,997,225,000","-1,884,775,000","-1,809,944,000","-1,746,578,000","-1,676,705,000","-1,611,312,000","-1,566,927,000","-1,497,167,000","-1,429,894,000","-1,362,132,000","-1,090,112,000","-1,028,779,000","-1,322,830,000","-1,232,718,000","-1,128,365,000","-1,047,629,000","-956,572,000","-880,711,000","-799,416,000","-721,060,000","-635,607,000","-566,837,000","-482,404,000","-415,738,000",,"-305,520,000","-248,812,000","-200,120,000","-155,556,000","-119,500,000","-88,400,000","-22,800,000","-34,700,000","-22,800,000","-13,200,000","-7,900,000","-4,900,000"
		GoodwillAndOtherIntangibleAssets,"14,013,000,000","14,124,000,000","14,193,000,000","14,300,000,000","14,402,000,000","14,511,000,000","14,613,000,000","14,704,000,000","14,812,000,000","15,694,000,000","15,046,000,000","15,152,000,000","15,256,000,000","15,594,000,000","15,694,000,000","15,804,000,000","15,929,000,000","15,983,227,000","10,791,233,000","10,873,170,000","10,424,363,000","9,407,748,000","9,487,481,000","9,524,638,000","9,238,193,000","9,293,466,000","9,364,494,000","8,792,093,000","8,866,293,000","8,925,791,000","8,887,226,000","8,861,818,000","8,931,666,000","8,974,291,000","5,962,120,000","5,990,452,000","6,041,825,000","6,061,653,000","5,169,811,000","5,167,413,000","4,358,013,000","4,213,572,000","4,243,592,000","4,994,327,000","4,303,468,000","2,145,847,000","4,367,656,000","4,336,292,000","4,370,753,000","2,087,970,000","4,427,317,000","4,462,940,000","4,497,998,000","4,535,282,000","4,575,435,000","4,580,137,000","4,610,451,000","4,646,789,000","4,690,022,000","4,700,401,000","4,730,557,000","616,743,000","619,884,000","340,412,000","340,412,000","340,412,000","341,936,000","333,718,000","333,718,000","333,718,000","267,071,000","267,071,000","1,235,433,000","1,206,713,000","1,142,357,000","1,137,564,000","1,050,975,000","1,067,041,000","1,039,657,000","1,040,283,000","1,035,498,000","1,051,431,000","1,067,603,000","1,079,778,000","1,095,530,000","1,112,876,000","1,091,587,000","596,813,000","595,166,000","596,100,000","608,100,000","608,800,000","617,800,000","569,700,000","563,700,000","148,300,000","152,500,000"
