name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,"-600,000",,,,"-900,000",,,,"-500,000",,,,"-1,100,000",,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"351,000","692,000","685,000","909,000","1,300,000","1,301,000","4,302,000","4,335,000","4,347,000","4,348,000","4,330,000","6,558,000","6,608,000","10,803,000","11,103,000",,,,,,"0","0",,,,
		Inventory,"28,241,000","29,044,000","23,388,000","28,294,000","30,015,000","32,480,000","33,309,000","37,331,000","37,695,000","39,938,000","38,571,000","37,256,000","35,179,000","27,538,000","22,214,000","20,212,000","20,283,000","20,068,000","17,531,000","20,422,000","17,767,000","18,204,000","21,419,000","22,420,000","25,201,000","27,926,000","31,118,000","32,172,000","27,003,000","28,433,000","29,352,000","28,830,000","29,385,000","29,532,000","28,188,000","28,914,000","26,426,000","26,335,000","24,284,000","18,571,000","16,258,000","15,077,000","14,995,000","14,407,000","14,246,000","16,654,000","12,167,000","10,493,000","11,630,000","25,656,000","32,045,000",,,,,,
			RawMaterials,"15,758,000","11,850,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"13,649,000","18,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-1,166,000","-1,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"11,112,000","11,043,000","9,786,000","10,136,000","10,087,000","9,464,000","11,188,000","12,466,000","10,793,000","10,739,000","13,662,000","16,011,000","17,590,000","18,284,000","20,214,000","25,048,000","26,040,000","25,347,000","23,840,000","22,660,000","22,276,000","30,698,000","21,798,000","12,846,000","15,757,000","13,130,000","13,129,000","10,334,000","9,304,000","10,614,000","10,000,000","11,498,000","12,852,000","12,518,000","4,767,000","5,285,000","5,212,000","4,816,000","5,564,000","6,318,000","5,167,000","4,616,000","4,308,000","5,455,000","4,854,000","4,978,000","5,259,000","8,819,000","5,132,000","4,433,000","3,066,000","58,333","83,333","11,667","46,667","81,667","116,667"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,740,000","15,630,000","26,884,000","11,009,000","15,719,000","5,017,000","4,989,000","9,076,000","9,743,000","9,741,000","21,160,000","21,160,000","9,435,000","9,435,000","9,436,000","9,435,000","5,784,000","5,784,000","5,784,000","5,784,000","3,527,000","3,419,000","2,608,000","2,600,000","3,781,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,740,000","15,630,000","26,884,000","11,009,000","15,719,000","5,017,000","4,989,000","9,076,000","9,743,000","9,741,000","21,160,000","21,160,000","9,435,000","9,435,000","9,436,000","9,435,000","5,784,000","5,784,000","5,784,000","5,784,000","3,527,000","3,419,000","2,608,000","2,600,000","3,781,000",,,,,,
	TotalNonCurrentAssets,"2,725,705,000","2,756,385,000","2,813,403,000","2,879,312,000","2,944,245,000","3,013,128,000","3,078,986,000","3,144,545,000","3,210,804,000","3,280,622,000","3,533,088,000","3,596,316,000","3,629,421,000","3,623,887,000","3,609,272,000","3,583,958,000","3,539,596,000","3,370,979,000","3,331,825,000","3,307,621,000","3,076,378,000","2,982,855,000","2,867,021,000","2,736,268,000","2,673,105,000","2,722,512,000","2,592,609,000","2,504,388,000","2,379,115,000","2,336,568,000","2,047,489,000","2,013,836,000","2,001,975,000","1,940,238,000","1,815,193,000","1,698,558,000","1,593,341,000","1,549,175,000","1,341,274,000","1,328,178,000","1,270,140,000","1,146,944,000","1,029,353,000","1,004,604,000","888,560,000","838,720,000","740,993,000","640,526,000","606,711,000","587,776,000","574,612,000","402,454,241","403,278,203","403,006,786","403,902,418","401,527,222","401,213,016"
		NetPPE,"2,595,666,000","2,662,336,000","2,720,281,000","2,785,812,000","2,851,145,000","2,917,076,000","2,981,370,000","3,046,062,000","3,110,867,000","3,180,799,000","3,238,981,000","3,303,700,000","3,336,961,000","3,370,855,000","3,356,948,000","3,334,758,000","3,291,431,000","3,210,162,000","3,170,074,000","3,111,042,000","2,879,265,000","2,813,084,000","2,696,208,000","2,576,426,000","2,516,765,000","2,443,567,000","2,229,515,000","2,140,808,000","2,015,648,000","1,971,839,000","1,689,765,000","1,654,862,000","1,626,149,000","1,575,579,000","1,451,311,000","1,345,535,000","1,242,526,000","1,210,693,000","1,010,418,000","1,008,636,000","954,637,000","843,092,000","727,986,000","717,390,000","603,785,000","566,519,000","531,195,000","414,655,000","386,189,000","386,737,000","394,709,000",,,,,,
			GrossPPE,,"3,915,690,000",,,,"3,876,682,000",,,,"3,862,929,000",,,,"3,824,318,000",,,,"3,642,995,000",,,,"3,235,182,000",,,,"2,829,427,000",,,,"2,310,994,000",,,,"1,872,295,000",,,,"1,450,879,000",,,,"1,020,087,000","884,671,000","855,524,000","721,520,000","664,186,000","531,195,000",,,"405,351,000","394,709,000",,,,,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"387,693,000",,,,"371,418,000","277,646,000",,,"341,364,000","0",,,,,,
				LandAndImprovements,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,037,000",,,,"8,268,000",,,,"8,268,000",,,,"7,944,000","7,887,000",,,,,,
				BuildingsAndImprovements,,"30,198,000",,,,"29,924,000",,,,"31,050,000",,,,"30,517,000",,,,"32,130,000",,,,"32,099,000",,,,"31,589,000",,,,"29,980,000",,,,"28,063,000",,,,"28,070,000",,,,"27,832,000",,,,"27,720,000",,,,"24,875,000",,,,,,,
				MachineryFurnitureEquipment,,"290,979,000",,,,"251,320,000",,,,"241,793,000",,,,"215,252,000",,,,"191,089,000",,,,"127,498,000",,,,"116,960,000",,,,"95,406,000",,,,"68,141,000",,,,"56,750,000",,,,"19,793,000",,,,"16,595,000",,,,"11,303,000",,,,,,,
				OtherProperties,,"3,545,074,000",,,,"3,532,166,000",,,,"3,534,909,000",,,,"2,869,435,000",,,,"1,302,986,000",,,,"411,886,000",,,,"395,425,000",,,,"391,933,000",,,,"403,943,000",,,,"376,700,000",,,,,,,,,"85,381,000",,,,"376,214,000",,,,,,
				ConstructionInProgress,,"41,402,000",,,,"55,235,000",,,,"47,140,000",,,,"701,077,000",,,,"2,108,753,000",,,,"2,655,662,000",,,,"2,277,416,000",,,,"1,785,638,000",,,,"1,364,111,000",,,,"981,322,000",,,,"576,501,000",,,,"240,185,000","168,168,000",,,"19,865,000","10,608,000",,,,,,
			AccumulatedDepreciation,,"-1,253,354,000",,,,"-959,606,000",,,,"-682,130,000",,,,"-453,463,000",,,,"-432,833,000",,,,"-422,098,000",,,,"-385,860,000",,,,"-339,155,000",,,,"-296,716,000",,,,"-240,186,000",,,,"-176,995,000","-156,685,000","-138,134,000","-117,735,000","-97,667,000",,,,"-18,614,000","0",,,,,,
		GoodwillAndOtherIntangibleAssets,"43,611,000","43,999,000","44,361,000","44,748,000","45,117,000","45,504,000","45,881,000","46,268,000","46,591,000","46,977,000","47,345,000","47,748,000","48,114,000","48,540,000","48,896,000","49,250,000","49,652,000","50,019,000","50,383,000","50,784,000","51,143,000","45,796,000","45,992,000","46,189,000","46,389,000","46,589,000","133,826,000","134,023,000","134,206,000","134,455,000","134,704,000","137,966,000","141,229,000","144,491,000","147,754,000","151,016,000","154,279,000","157,541,000","160,804,000","164,066,000","167,329,000","170,591,000","173,854,000","177,116,000","180,379,000","183,641,000","179,587,000","181,897,000","184,911,000","184,392,000","75,464,000",,,,,,
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","87,039,000","94,661,000","95,439,000","95,439,000","95,439,000","75,464,000",,,,,,
			OtherIntangibleAssets,,"43,999,000",,,,"45,504,000",,,,"46,977,000",,"47,748,000","48,114,000","48,540,000","48,896,000","49,250,000","49,652,000","50,019,000","50,383,000","50,784,000","51,143,000","45,796,000","45,992,000","46,189,000","46,389,000","46,589,000","46,787,000","46,984,000","47,167,000","47,416,000","47,665,000","50,927,000","54,190,000","57,452,000","60,715,000","63,977,000","67,240,000","70,502,000","73,765,000","77,027,000","80,290,000","83,552,000","86,815,000","90,077,000","93,340,000","96,602,000","84,926,000","86,458,000","89,472,000","88,953,000",,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","400,929,724","401,901,589",,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"133,056,000","132,524,000","132,505,000","133,671,000","136,444,000","128,382,000","129,699,000","128,356,000","130,036,000","127,205,000","125,836,000","122,210,000","123,796,000","115,321,000","114,227,000","107,007,000","105,523,000","99,716,000","95,867,000","90,137,000","87,746,000",,,,"0","0","1,524,517","1,376,614","1,168,232","135,186",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,524,517","1,376,614","1,168,232","135,186",,
		OtherNonCurrentAssets,"86,428,000","50,050,000","48,761,000","48,752,000","47,983,000","50,548,000","51,735,000","52,215,000","53,346,000","52,846,000","246,762,000","244,868,000","244,346,000","204,492,000","203,428,000","199,950,000","198,513,000","110,798,000","111,368,000","145,795,000","145,970,000","123,975,000","124,821,000","113,653,000","109,951,000","99,300,000","96,744,000","97,052,000","95,590,000","93,830,000","94,638,000","91,309,000","106,241,000","90,132,000","88,923,000","76,171,000","74,326,000","57,145,000","54,731,000","41,249,000","41,167,000","27,738,000","27,797,000","14,231,000","14,259,000","814,000","30,211,000","43,974,000","35,611,000","16,647,000","104,439,000",,,"401,838,554","403,767,232",,
TotalLiabilitiesNetMinorityInterest,"1,885,352,000","1,892,848,000","1,884,192,000","1,886,916,000","1,902,780,000","1,941,510,000","1,950,062,000","1,964,694,000","1,977,273,000","2,164,275,000","2,267,752,000","2,344,106,000","2,439,610,000","2,412,694,000","2,506,904,000","2,473,168,000","2,503,563,000","2,185,582,000","2,335,626,000","2,358,059,000","2,209,976,000","2,155,867,000","2,079,336,000","1,986,735,000","1,921,855,000","1,975,509,000","1,912,946,000","1,819,306,000","1,730,762,000","1,677,817,000","1,475,875,000","1,439,381,000","1,407,146,000","1,370,301,000","1,268,502,000","1,166,970,000","1,084,723,000","1,039,783,000","864,102,000","857,611,000","795,574,000","672,919,000","553,708,000","521,357,000","416,958,000","391,930,000","277,035,000","198,973,000","189,785,000","181,132,000","184,093,000","126,002,877","133,067,363","132,886,984","133,288,775","131,592,742","132,855,882"
	CurrentLiabilities,"95,686,000","108,836,000","93,464,000","86,914,000","88,317,000","113,072,000","100,671,000","101,942,000","89,327,000","113,751,000","323,068,000","284,895,000","376,442,000","262,719,000","325,151,000","227,695,000","213,533,000","214,226,000","163,045,000","208,087,000","104,295,000","83,194,000","114,688,000","85,618,000","81,562,000","101,614,000","112,074,000","109,998,000","105,827,000","102,350,000","112,543,000","102,268,000","107,008,000","101,499,000","110,280,000","101,126,000","119,664,000","88,652,000","98,395,000","123,002,000","195,896,000","95,890,000","79,033,000","118,014,000","112,415,000","132,841,000","159,230,000","88,211,000","81,348,000","69,910,000","79,222,000","1,074,741","1,791,227","1,610,848","13,288,776","11,592,743","12,855,883"
		PayablesAndAccruedExpenses,"50,274,000","64,318,000","50,721,000","46,274,000","44,412,000","63,894,000","48,154,000","47,173,000","35,979,000","63,796,000","66,148,000","74,339,000","111,644,000","99,290,000","123,956,000","98,003,000","122,176,000","90,336,000","122,997,000","171,446,000","69,663,000","49,107,000","77,006,000","47,881,000","45,255,000","64,647,000","75,952,000","71,850,000","69,372,000","65,685,000","74,471,000","61,927,000","67,278,000","60,132,000","66,036,000","56,955,000","76,719,000","45,897,000","57,170,000","84,124,000","159,615,000","60,445,000","44,510,000","84,940,000","60,168,000","82,403,000","132,654,000","63,650,000","58,753,000","45,247,000","40,937,000","1,074,741","1,791,227","1,610,848","1,535,533","222,677","989,883"
			Payables,"15,099,000","16,196,000","10,927,000","9,866,000","9,909,000","14,390,000","7,181,000","8,519,000","8,913,000","6,713,000","13,691,000","12,492,000","17,564,000","12,869,000","12,855,000","25,725,000","35,008,000","43,100,000","54,973,000","128,254,000","10,384,000","11,131,000","37,661,000","11,960,000","8,439,000","31,525,000","34,252,000","27,637,000","6,774,000","17,677,000","11,224,000","15,872,000","6,437,000","12,934,000","9,156,000","14,871,000","27,284,000","13,834,000","13,759,000","48,274,000","115,447,000","24,816,000","5,512,000","53,747,000","25,106,000","28,132,000","66,922,000","6,550,000","6,198,000","7,865,000","4,281,000","27,006","132,870",,,"36,334",
				AccountsPayable,"15,099,000","16,196,000","10,927,000","9,866,000","9,909,000","14,390,000","7,181,000","8,519,000","8,913,000","6,713,000","13,691,000","12,492,000","17,564,000","12,869,000","12,855,000","25,725,000","35,008,000","43,100,000","54,973,000","128,254,000","10,384,000","11,131,000","37,661,000","11,960,000","8,439,000","31,525,000","34,252,000","27,637,000","6,774,000","17,677,000","11,224,000","15,872,000","6,437,000","12,934,000","9,156,000","14,871,000","27,284,000","13,834,000","13,759,000","48,274,000","115,447,000","24,816,000","5,512,000","53,747,000","25,106,000","28,132,000","66,922,000","6,550,000","6,198,000","7,865,000","4,281,000",,,,,"36,334",
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,006","132,870",,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,006","132,870",,,,
			CurrentAccruedExpenses,"35,175,000","48,122,000","39,794,000","36,408,000","34,503,000","49,504,000","40,973,000","38,654,000","27,066,000","57,083,000","52,457,000","61,847,000","94,080,000","86,421,000","111,101,000","72,278,000","87,168,000","47,236,000","68,024,000","43,192,000","59,279,000","37,976,000","39,345,000","35,921,000","36,816,000","33,122,000","41,700,000","44,213,000","62,598,000","48,008,000","63,247,000","46,055,000","60,841,000","47,198,000","56,880,000","42,084,000","49,435,000","32,063,000","43,411,000","35,850,000","44,168,000","35,629,000","38,998,000","31,193,000","35,062,000","54,271,000","65,732,000","57,100,000","52,555,000","37,382,000","36,656,000","1,047,735","1,658,357","1,610,848","1,535,533","186,343","989,883"
				InterestPayable,,,,,,"246,000","246,000","247,000","247,000","7,790,000","17,454,000","28,130,000","58,992,000","29,431,000","63,235,000","31,775,000","37,608,000","15,021,000","36,157,000","14,272,000","35,382,000","14,136,000","9,954,000","4,002,000","9,240,000","3,720,000","8,441,000","10,897,000","24,544,000","9,589,000","21,490,000","8,706,000","20,047,000","7,989,000","16,912,000","6,602,000","14,037,000","5,359,000","11,317,000","4,397,000","7,882,000","5,838,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"16,500,000","16,500,000","16,500,000","15,921,000","16,500,000","16,766,000","16,500,000","16,500,000","16,500,000","10,875,000","216,000,000","171,000,000","225,000,000","126,000,000","180,000,000","108,000,000","72,000,000","85,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"22,223,000","22,223,000",,,,,,,,,,,
			CurrentDebt,"16,500,000","16,500,000","16,500,000","15,921,000","16,500,000","16,766,000","16,500,000","16,500,000","16,500,000","10,875,000","216,000,000","171,000,000","225,000,000","126,000,000","180,000,000","108,000,000","72,000,000","85,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"22,223,000","22,223,000",,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","22,223,000","22,223,000",,,,,,,,,,,
				OtherCurrentBorrowings,"16,500,000","16,500,000",,"15,921,000",,"16,766,000","16,500,000","16,500,000","16,500,000","10,875,000","216,000,000","171,000,000","225,000,000","126,000,000","180,000,000","108,000,000","72,000,000","85,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"28,912,000","28,018,000","26,243,000","24,719,000","27,405,000","32,412,000","36,017,000","38,269,000","36,848,000","39,080,000","40,920,000","39,556,000","39,798,000","37,429,000","21,195,000","21,692,000","19,357,000","38,390,000","40,048,000","36,641,000","34,632,000","34,087,000","37,682,000","37,737,000","36,307,000","36,967,000","36,122,000","38,148,000","36,455,000","36,665,000","38,072,000","40,341,000","39,730,000","41,367,000","44,244,000","44,171,000","42,945,000","42,755,000","41,225,000","38,878,000","36,281,000","35,445,000","34,523,000","33,074,000","30,024,000","28,215,000","26,576,000","24,561,000","22,595,000","24,663,000","36,093,000",,,,,,"11,288,137"
			CurrentDeferredRevenue,"28,912,000","28,018,000","26,243,000","24,719,000","27,405,000","32,412,000","36,017,000","38,269,000","36,848,000","39,080,000","40,920,000","39,556,000","39,798,000","37,429,000","21,195,000","21,692,000","19,357,000","38,390,000","40,048,000","36,641,000","34,632,000","34,087,000","37,682,000","37,737,000","36,307,000","36,967,000","36,122,000","38,148,000","36,455,000","36,665,000","38,072,000","40,341,000","39,730,000","41,367,000","44,244,000","44,171,000","42,945,000","42,755,000","41,225,000","38,878,000","36,281,000","35,445,000","34,523,000","33,074,000","30,024,000","28,215,000","26,576,000","24,561,000","22,595,000","20,027,000","10,593,000",,,,,,"11,288,137"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,192,000",,,,"11,753,243","11,370,066","577,863"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,789,666,000","1,784,012,000","1,790,728,000","1,800,002,000","1,814,463,000","1,828,438,000","1,849,391,000","1,862,752,000","1,887,946,000","2,050,524,000","1,944,684,000","2,059,211,000","2,063,168,000","2,149,975,000","2,181,753,000","2,245,473,000","2,290,030,000","1,971,356,000","2,172,581,000","2,149,972,000","2,105,681,000","2,072,673,000","1,964,648,000","1,901,117,000","1,840,293,000","1,873,895,000","1,800,872,000","1,709,308,000","1,624,935,000","1,575,467,000","1,363,332,000","1,337,113,000","1,300,138,000","1,268,802,000","1,158,222,000","1,065,844,000","965,059,000","951,131,000","765,707,000","734,609,000","599,678,000","577,029,000","474,675,000","403,343,000","304,543,000","259,089,000","117,805,000","110,762,000","108,437,000","111,222,000","104,871,000","124,928,136","131,276,136","131,276,136","119,999,999","119,999,999","119,999,999"
		LongTermDebtAndCapitalLeaseObligation,"1,578,503,000","1,581,516,000","1,584,511,000","1,590,755,000","1,593,955,000","1,596,893,000","1,600,387,000","1,603,624,000","1,606,881,000","1,765,495,000","1,631,498,000","1,742,814,000","1,737,062,000","1,829,737,000","1,856,479,000","1,922,115,000","1,977,884,000","1,618,055,000","1,695,832,000","1,688,420,000","1,684,379,000","1,657,145,000","1,546,777,000","1,519,195,000","1,460,447,000","1,521,822,000","1,444,038,000","1,393,149,000","1,313,769,000","1,291,401,000","1,089,540,000","1,084,425,000","1,064,487,000","1,039,203,000","936,290,000","853,552,000","751,787,000","751,787,000",,,,,,,,,,,,,,,,,,,
			LongTermDebt,"1,578,503,000","1,581,516,000","1,584,511,000","1,590,755,000","1,593,955,000","1,596,893,000","1,600,387,000","1,603,624,000","1,606,881,000","1,765,495,000","1,631,498,000","1,742,814,000","1,737,062,000","1,829,737,000","1,856,479,000","1,922,115,000","1,977,884,000","1,618,055,000","1,695,832,000","1,688,420,000","1,684,379,000","1,657,145,000","1,546,777,000","1,519,195,000","1,460,447,000","1,521,822,000","1,444,038,000","1,393,149,000","1,313,769,000","1,291,401,000","1,089,540,000","1,084,425,000","1,064,487,000","1,039,203,000","936,290,000","853,552,000","751,787,000","751,787,000",,,,,,,,,,,,,,,,,,,
