name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,12/31/2005
			OtherReceivables,"5,061,000,000","4,748,000,000","4,306,000,000","4,064,000,000","3,841,000,000","3,577,000,000","3,083,000,000","3,194,000,000","2,406,000,000","2,600,000,000","2,425,000,000","2,446,000,000","2,466,000,000","2,538,000,000","2,366,000,000","2,308,000,000","2,281,000,000","2,290,000,000","2,136,000,000","2,060,000,000","1,880,000,000","1,930,000,000","1,669,000,000","1,831,000,000","2,149,000,000","2,378,000,000","3,397,000,000","3,503,000,000","3,259,000,000","3,062,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,715,000,000","2,567,000,000","1,762,000,000","1,707,000,000","2,209,000,000","2,527,000,000","1,931,000,000","1,549,000,000","1,225,000,000","964,000,000","801,000,000","998,000,000","1,261,000,000","1,084,000,000","958,000,000","998,000,000","1,311,000,000","1,566,000,000","999,000,000","1,208,000,000","1,021,000,000","1,111,000,000","1,039,000,000","1,388,000,000","1,443,000,000","1,295,000,000","1,236,000,000","1,135,000,000","1,230,000,000","1,085,000,000","674,000,000","791,000,000","676,000,000","586,000,000","761,000,000","819,000,000","254,871,000","259,157,000","312,632,000","259,011,000","252,158,000","239,648,000","147,002,000","140,048,000","285,849,000","161,049,000","126,201,000","195,363,000","117,594,000","147,401,000","88,124,000","99,877,000","103,154,000","155,955,000","82,495,000","43,146,000","65,475,000","109,139,000","96,090,000","90,000,000","106,721,000","92,915,000","39,648,000","29,108,000","39,431,000"
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,048,000","285,849,000",,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"727,000,000","746,000,000","943,000,000","818,000,000","670,000,000","624,000,000","659,000,000","627,000,000",,,,,,,,,,"0","0","0","2,203,000,000","2,203,000,000","2,203,000,000","2,203,000,000",,,,,,,,,,,,,"97,361,000","65,069,000","80,040,000","88,087,000","70,644,000","55,712,000","66,763,000","64,982,000","60,769,000","50,477,000","60,043,000","65,407,000","69,557,000","48,353,000","88,792,000","61,139,000","69,150,000","56,347,000","67,798,000","53,944,000","51,336,000","60,469,000","53,382,000","44,667,000","40,203,000","33,109,000","25,854,000","25,252,000","21,430,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,475,417,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,658,000,000","1,479,000,000","1,033,000,000","988,000,000","950,000,000","820,000,000","923,000,000","839,000,000","773,000,000","501,000,000","85,726,000","81,674,000","79,256,000","89,579,000","111,992,000","82,184,000","87,468,000","94,931,000","108,453,000","89,775,000","69,636,000","70,746,000","73,271,000","61,362,000","40,427,000","50,753,000","56,086,000","1,832,000","4,922,000","4,921,000","4,920,000","4,920,000","815,000","815,000","815,000","815,000","10,365,000","2,122,000","2,122,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,658,000,000","1,479,000,000","1,033,000,000","988,000,000","950,000,000","820,000,000","923,000,000","839,000,000","773,000,000","501,000,000","3,493,000","3,493,000","7,666,000","7,214,000","7,215,000","7,214,000","6,290,000","6,290,000","6,290,000","6,290,000","5,959,000","5,959,000","5,959,000","1,948,000","1,832,000","1,833,000","1,832,000","1,832,000","4,922,000","4,921,000","4,920,000","4,920,000","815,000","815,000","815,000","815,000","10,365,000","2,122,000","2,122,000"
		AssetsHeldForSaleCurrent,,,,,,,,"1,910,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,691,000,000","2,005,000,000","1,576,000,000","1,642,000,000","1,770,000,000","2,496,000,000","2,889,000,000","2,586,000,000","2,882,000,000","2,305,000,000","1,737,000,000","1,730,000,000","1,814,000,000","1,676,000,000","1,969,000,000","1,929,000,000","1,788,000,000","1,903,000,000","1,817,000,000","1,580,000,000","1,406,000,000","1,537,000,000","1,336,000,000","1,415,000,000","1,263,000,000","1,813,000,000","1,890,000,000","1,019,000,000","1,063,000,000","1,593,000,000","1,369,000,000","1,179,000,000","905,000,000","1,252,000,000","676,000,000","598,000,000","70,238,000","69,458,000","52,349,000","22,709,000","35,434,000","44,772,000","42,795,000","49,887,000","58,848,000","63,135,000","40,721,000","31,824,000","35,340,000","28,426,000","23,642,000","33,790,000","60,352,000","97,136,000","62,012,000","52,112,000","58,988,000","56,339,000","58,286,000","46,421,000","54,797,000","50,792,000","44,312,000","38,178,000","29,910,000"
	TotalNonCurrentAssets,"193,198,000,000","185,672,000,000","185,353,000,000","183,554,000,000","184,553,000,000","176,277,000,000","172,978,000,000","162,878,000,000","77,739,000,000","77,616,000,000","77,651,000,000","76,674,000,000","74,328,000,000","64,187,000,000","62,896,000,000","62,601,000,000","62,395,000,000","61,648,000,000","60,474,000,000","60,379,000,000","52,149,000,000","51,674,000,000","50,742,000,000","49,688,000,000","49,719,000,000","47,546,000,000","45,817,000,000","45,531,000,000","44,923,000,000","42,669,000,000","41,820,000,000","41,768,000,000","37,212,000,000","37,725,000,000","37,803,000,000","37,421,000,000","6,889,842,000","7,002,112,000","6,887,087,000","6,833,832,000","6,741,857,000","6,739,338,000","6,729,783,000","6,532,725,000","6,418,797,000","6,324,695,000","6,074,859,000","5,991,597,000","5,918,519,000","5,894,626,000","5,693,618,000","5,616,178,000","5,561,879,000","5,378,264,000","5,001,050,000","4,757,274,000","4,376,316,000","4,073,246,000","3,815,806,000","3,687,635,000","3,504,474,000","3,394,595,000","2,136,678,000","1,811,372,000","1,546,879,000"
		NetPPE,"74,742,000,000","70,084,000,000","70,197,000,000","70,335,000,000","71,241,000,000","72,224,000,000","69,604,000,000","59,335,000,000","35,854,000,000","35,632,000,000","35,867,000,000","34,875,000,000","33,312,000,000","23,359,000,000","22,502,000,000","22,375,000,000","22,308,000,000","22,196,000,000","21,570,000,000","21,423,000,000","21,235,000,000","20,943,000,000","20,574,000,000","20,570,000,000","20,625,000,000","20,000,000,000","18,101,000,000","16,910,000,000","16,483,000,000","16,245,000,000","15,798,000,000","15,537,000,000","15,427,000,000","15,349,000,000","15,370,000,000","15,185,000,000","4,177,500,000","4,292,061,000","4,197,399,000","4,069,340,000","4,007,177,000","4,017,999,000","4,009,265,000","3,856,869,000","3,738,733,000","3,659,445,000","3,423,533,000","3,306,443,000","3,263,511,000","3,252,213,000","3,097,625,000","3,038,984,000","2,993,108,000","2,847,751,000","2,514,435,000","2,263,223,000","2,038,194,000","1,891,411,000","1,669,175,000","1,534,402,000","1,363,786,000","1,256,162,000","1,207,982,000","1,091,412,000","831,490,000"
			GrossPPE,"74,742,000,000","119,902,000,000","70,197,000,000","70,335,000,000","71,241,000,000","114,619,000,000","109,880,000,000","96,424,000,000","35,854,000,000","68,750,000,000","35,867,000,000","34,875,000,000","33,312,000,000","54,656,000,000",,,,"49,497,000,000",,,,"45,722,000,000",,,,"43,192,000,000",,,,"38,036,000,000",,,,"34,998,000,000","34,690,000,000","33,972,000,000",,"6,803,480,000",,,,"5,948,875,000",,,,"5,069,056,000","4,728,151,000","4,501,314,000","4,369,169,000","4,268,462,000","4,030,067,000","3,882,283,000","3,749,279,000","3,542,876,000","3,180,437,000","2,863,877,000","2,578,816,000","2,379,910,000","2,116,775,000","1,940,221,000","1,729,202,000","1,582,738,000","1,507,444,000","1,358,139,000","1,041,787,000"
				Properties,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,"225,000,000",,,,"236,000,000","236,000,000","236,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"4,344,000,000",,,,"4,006,000,000","3,872,000,000","3,554,000,000",,"2,587,000,000",,,,"2,423,000,000",,,,"2,066,000,000",,,,"1,657,000,000",,,,"1,900,000,000",,,,"1,948,000,000",,,,"1,862,000,000","695,000,000","695,000,000",,,,,,,,,,,,,,,,,,"2,569,990,000","45,072,000","2,255,014,000","2,074,233,000","1,934,529,000","1,789,402,000","1,533,028,000","1,429,633,000","1,351,707,000","1,266,177,000","1,154,448,000","922,532,000"
				MachineryFurnitureEquipment,,"18,243,000,000",,,,"16,412,000,000","15,703,000,000","15,020,000,000",,"12,705,000,000",,,,"11,712,000,000",,,,"10,563,000,000",,,,"8,488,000,000",,,,"8,524,000,000",,,,"7,593,000,000",,,,"6,424,000,000","8,484,000,000","8,018,000,000",,"6,278,291,000",,,,"5,534,172,000",,,,"4,585,297,000","4,287,528,000","4,102,106,000","4,075,726,000","3,929,466,000","3,713,547,000","3,523,109,000","3,342,650,000","74,432,000","2,488,134,000","69,985,000","57,214,000","52,099,000","51,041,000","43,918,000","39,803,000","37,175,000","34,668,000","30,243,000","21,177,000"
				OtherProperties,"74,742,000,000","91,227,000,000","70,197,000,000","70,335,000,000","71,241,000,000","87,491,000,000","84,139,000,000","72,015,000,000","35,854,000,000","49,140,000,000","35,867,000,000","34,875,000,000","33,312,000,000","36,446,000,000",,,,"33,915,000,000",,,,"31,896,000,000",,,,"29,299,000,000",,,,"25,633,000,000",,,,"24,594,000,000","23,908,000,000","23,267,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"3,703,000,000",,,,"4,595,000,000","4,180,000,000","3,933,000,000",,"2,973,000,000",,,,"2,776,000,000",,,,"1,771,000,000",,,,"2,613,000,000",,,,"2,466,000,000",,,,"1,874,000,000",,,,"1,147,000,000","1,603,000,000","1,992,000,000",,"464,195,000",,,,"354,068,000",,,,"425,906,000","383,328,000","342,304,000","236,584,000","283,365,000","263,050,000","304,902,000","354,147,000","898,454,000","647,231,000","538,878,000","447,369,000","393,282,000","276,332,000","363,275,000","259,766,000","193,856,000","206,599,000","173,448,000","98,078,000"
				Leases,,"2,160,000,000",,,,"1,879,000,000","1,750,000,000","1,666,000,000",,"1,345,000,000",,,,"1,299,000,000",,,,"1,182,000,000",,,,"1,068,000,000",,,,"1,003,000,000",,,,"988,000,000",,,,"971,000,000",,,,"60,994,000",,,,"60,635,000",,,,"57,853,000","57,295,000","56,904,000","56,859,000","55,631,000","53,470,000","54,272,000","52,482,000",,,,,,,,,,,,
			AccumulatedDepreciation,,"-49,818,000,000",,,,"-42,395,000,000","-40,276,000,000","-37,089,000,000",,"-33,118,000,000",,,,"-31,297,000,000",,,,"-27,301,000,000",,,,"-24,779,000,000",,,,"-23,192,000,000",,,,"-21,791,000,000",,,,"-19,649,000,000","-19,320,000,000","-18,787,000,000",,"-2,511,419,000",,,,"-1,930,876,000",,,,"-1,409,611,000","-1,304,618,000","-1,194,871,000","-1,105,658,000","-1,016,249,000","-932,442,000","-843,299,000","-756,171,000","-695,125,000","-666,002,000","-600,654,000","-540,622,000","-488,499,000","-447,600,000","-405,819,000","-365,416,000","-326,576,000","-299,462,000","-266,727,000","-210,297,000"
		GoodwillAndOtherIntangibleAssets,"109,343,000,000","109,527,000,000","109,824,000,000","98,669,000,000","98,951,000,000","99,243,000,000","99,457,000,000","99,818,000,000","38,492,000,000","38,510,000,000","38,516,000,000","38,488,000,000","37,693,000,000","37,658,000,000","37,683,000,000","37,693,000,000","37,696,000,000","37,266,000,000","36,946,000,000","37,039,000,000","29,171,000,000","29,073,000,000","28,704,000,000","27,705,000,000","27,719,000,000","26,232,000,000","25,991,000,000","26,690,000,000","26,550,000,000","24,508,000,000","24,328,000,000","24,551,000,000","20,189,000,000","21,009,000,000","21,394,000,000","21,488,000,000","2,564,495,000","2,562,407,000","2,562,315,000","2,561,904,000","2,541,657,000","2,539,041,000","2,538,600,000","2,538,360,000","2,537,135,000","2,522,241,000","2,490,629,000","2,471,930,000","2,470,568,000","2,470,181,000","2,470,826,000","2,465,756,000","2,457,015,000","2,406,596,000","2,391,343,000","2,390,959,000","2,072,895,000","2,072,895,000","2,072,895,000","2,072,895,000","2,072,885,000","2,072,885,000","681,475,000","681,299,000","681,299,000"
			Goodwill,"12,234,000,000","12,188,000,000","12,188,000,000","11,152,000,000","11,158,000,000","11,117,000,000","10,906,000,000","10,910,000,000","1,930,000,000","1,930,000,000","1,930,000,000","1,901,000,000","1,901,000,000","1,901,000,000","1,901,000,000","1,901,000,000","1,901,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"97,109,000,000","97,339,000,000","97,636,000,000","87,517,000,000","87,793,000,000","88,126,000,000","88,551,000,000","88,908,000,000","36,562,000,000","36,580,000,000","36,586,000,000","36,587,000,000","35,792,000,000","35,757,000,000","35,782,000,000","35,792,000,000","35,795,000,000","35,583,000,000","35,263,000,000","35,356,000,000","27,488,000,000","27,390,000,000","27,021,000,000","26,022,000,000","26,036,000,000","24,549,000,000","24,308,000,000","25,007,000,000","24,867,000,000","22,825,000,000","22,645,000,000","22,868,000,000","18,506,000,000","19,326,000,000","19,711,000,000","19,805,000,000","2,564,495,000","2,562,407,000","2,562,315,000","2,561,904,000","2,541,657,000",,"2,538,600,000","2,538,360,000","2,537,135,000",,"2,490,629,000","2,471,930,000","2,470,568,000","2,470,181,000","2,470,826,000","2,465,756,000","2,457,015,000","2,406,596,000","2,391,343,000","2,390,959,000","2,072,895,000","2,072,895,000","2,072,895,000","2,072,895,000","2,072,885,000","2,072,885,000","681,475,000","681,299,000","681,299,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,000,000","87,000,000","1,679,000","1,679,000","1,679,000","6,319,000","6,319,000","6,319,000","6,319,000","8,035,000","22,190,000","16,700,000","19,951,000","19,451,000","20,258,000","21,757,000","3,846,000","4,422,000","4,612,000",,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,000,000","38,000,000","1,679,000","1,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"2,837,000,000","2,829,000,000","2,280,000,000","2,284,000,000","2,221,000,000","2,031,000,000","1,398,000,000","1,399,000,000","1,367,000,000","1,583,000,000","1,469,000,000","1,604,000,000","1,662,000,000","1,547,000,000","1,223,000,000","1,222,000,000","1,234,000,000","1,274,000,000","1,100,000,000","1,102,000,000","975,000,000","984,000,000","839,000,000","831,000,000","904,000,000","847,000,000","1,374,000,000","1,611,000,000","1,583,000,000","1,628,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"6,276,000,000","3,232,000,000","3,052,000,000","12,266,000,000","12,140,000,000","2,779,000,000","2,519,000,000","2,326,000,000","2,026,000,000","1,891,000,000","1,799,000,000","1,707,000,000","1,661,000,000","1,623,000,000","1,488,000,000","1,311,000,000","1,157,000,000","912,000,000","858,000,000","815,000,000","768,000,000","674,000,000","625,000,000","582,000,000","471,000,000","467,000,000","351,000,000","320,000,000","307,000,000","288,000,000","1,694,000,000","1,680,000,000","1,596,000,000","1,367,000,000","948,000,000","661,000,000","146,168,000","145,965,000","125,694,000","196,269,000","186,704,000","175,979,000","175,599,000","129,461,000","120,739,000","126,309,000","140,746,000","193,773,000","164,182,000","150,475,000","121,321,000","107,016,000","107,144,000","123,917,000","95,272,000","103,092,000","265,227,000","108,940,000","73,736,000","80,338,000","67,803,000","65,548,000","247,221,000","38,661,000","34,090,000"
TotalLiabilitiesNetMinorityInterest,"140,677,000,000","137,461,000,000","133,698,000,000","136,654,000,000","136,955,000,000","134,818,000,000","127,956,000,000","124,203,000,000","58,249,000,000","58,132,000,000","58,338,000,000","57,821,000,000","56,892,000,000","47,750,000,000","45,827,000,000","46,302,000,000","49,128,000,000","48,004,000,000","47,646,000,000","47,545,000,000","49,085,000,000","47,655,000,000","46,419,000,000","46,573,000,000","45,959,000,000","45,879,000,000","42,221,000,000","41,135,000,000","40,908,000,000","40,990,000,000","40,590,000,000","37,101,000,000","36,013,000,000","35,708,000,000","33,352,000,000","32,375,000,000","10,270,605,000","6,830,508,000","6,749,462,000","6,613,342,000","6,551,431,000","6,555,331,000","6,454,131,000","6,351,309,000","6,015,754,000","5,377,004,000","5,813,948,000","5,062,578,000","5,134,496,000","5,097,875,000","4,929,258,000","4,864,503,000","4,879,750,000","4,381,535,000","4,247,076,000","4,105,094,000","4,011,738,000","3,952,352,000","3,867,355,000","3,820,819,000","3,822,022,000","3,735,848,000","2,194,662,000","1,940,618,000","1,791,075,000"
