name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
		AdditionalPaidInCapital,"318,125,000","321,552,000","318,415,000","316,644,000","309,711,000","310,388,000","309,049,000","307,985,000","305,935,000","305,643,000","304,764,000","303,795,000","302,802,000","303,048,000","302,007,000","301,353,000","302,325,000","305,362,000","304,957,000","303,917,000","303,115,000","256,570,000","256,118,000","255,310,000","254,542,000","254,108,000","248,698,000","248,218,000","247,778,000","247,467,000","247,038,000","246,637,000","246,777,000","246,324,580","245,860,000","245,466,000","245,523,000","244,924,076","244,277,000","243,666,000","243,434,000","243,170,554","244,925,000","244,151,000","243,648,000","243,004,522","242,412,000","241,914,000","241,431,000","240,869,496","238,909,000","238,166,000","237,696,000","237,371,902","237,093,000","235,714,000","235,956,000","245,843,655","250,272,000","251,781,000","253,364,000","254,272,635","253,503,000","254,269,000","254,929,000","255,339,487","256,797,000","258,320,000","257,567,000","257,179,760","254,854,000","254,779,000","254,139,000","251,987,826","253,624,000","257,396,000","258,790,000","258,488,773","264,366,000","263,282,000","258,408,000","258,151,811","119,099,000"
		RetainedEarnings,"39,248,000","-22,735,000","-100,308,000","-123,741,000","-135,289,000","-154,737,000","-159,349,000","-158,015,000","-143,864,000","-141,775,000","-140,631,000","-137,503,000","-85,829,000","-84,062,000","-64,371,000","-63,930,000","-65,275,000","-67,111,000","-95,061,000","-101,784,000","-106,634,000","-104,089,000","-96,206,000","-110,272,000","-93,034,000","-112,056,000","-105,958,000","-110,967,000","-113,540,000","-116,474,000","-96,257,000","-88,655,000","-85,473,000","-84,690,996","-32,107,000","-33,021,000","-31,564,000","-32,721,673","-23,188,000","-5,588,000","8,915,000","9,499,824","8,968,000","7,182,000","5,609,000","5,401,975","11,406,000","10,490,000","9,312,000","8,176,838","7,778,000","6,810,000",,"1,482,530",,,,"144,427,143",,"130,234,000","124,650,000","120,579,733","112,642,000","112,946,000","108,514,000","103,943,344","99,058,000","94,076,000","92,827,000","89,190,958","83,621,000","78,487,000","73,128,000","68,532,263","63,396,000",,"49,762,000","42,711,478",,"27,431,000",,"12,928,773","9,660,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,304,000","-1,293,000","-1,312,000","-1,310,000","-1,286,000","-1,280,000","-1,294,000","-1,327,000","-1,318,000","-1,240,000","-1,244,000","-2,335,000","-1,661,000","-1,462,000","-1,033,000","-1,160,000","-1,554,000","-1,166,000","-1,198,000","-1,183,000","-1,207,000","-1,241,000","-1,219,000","-1,234,000","-1,214,000","-1,207,000","-1,190,000","-1,136,000","-1,104,000","-1,118,000","-1,075,000","-1,040,000","-1,037,000","-970,113","-983,000","-902,000","-723,000","-3,082,704","-2,904,000","-3,603,000","-2,812,000","-3,373,162","-2,796,000","-2,060,000","-2,048,000","-2,400,731","-2,230,000","-3,077,000","-3,146,000","-2,978,897","-3,273,000","-2,989,000",,"-4,834,397","161,656,000","156,675,000","150,414,000","163,242","137,557,000",,,,,,,,,,,,,,,,,"56,527,000",,"-371,687","33,526,000",,"19,139,000","-1,156,736",
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,378,000",,,,"163,242",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,212,397",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,866,312,000",,,,,,,,,,,,,,"-490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,"0","0","534,000","534,000","534,000","510,000","427,000","645,000","868,000","754,000","727,000","694,000","670,000","648,000","604,000","601,000","630,000","646,000","694,000","616,000","559,000","547,000","470,000","488,000","496,000","466,000","430,000","440,000","454,000","324,000","298,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"574,548,000","473,894,000","315,464,000","302,374,000","269,165,000","210,209,000","204,448,000","197,748,000","228,405,000","233,606,000","233,449,000","234,574,000","290,805,000","295,472,000","319,739,000","326,761,000","327,814,000","329,348,000","304,033,000","236,298,000","231,447,000","236,003,000","228,932,000","221,545,000","225,564,000","222,651,000","213,471,000","204,773,000","201,801,000","200,345,000","210,460,000","210,031,000","160,414,000","160,759,811","212,882,000","211,671,000","213,382,000","209,299,098","218,419,000","266,747,000","266,317,000","274,348,283","285,160,000","288,264,000","289,613,000","291,564,377","300,301,000","299,633,000","299,166,000","302,446,516","307,036,000","327,892,000","346,475,000","351,277,966","533,946,000","423,640,000","420,665,000","424,821,915","430,750,000","409,524,000","402,410,000","394,834,205","384,210,000","375,362,000","378,590,000","379,232,507","384,694,000","388,169,000","390,309,000","386,240,691","392,690,000","399,149,000","410,093,000","409,317,038","429,926,000","432,842,000","326,518,000","329,284,390","329,942,000","326,336,000","316,742,000","315,002,475","290,471,000"
CommonStockEquity,"356,073,000","297,528,000","216,799,000","191,597,000","173,140,000","154,375,000","148,410,000","148,647,000","160,757,000","162,632,000","162,893,000","163,961,000","215,316,000","217,528,000","236,607,000","236,267,000","235,500,000","237,089,000","208,702,000","200,954,000","195,278,000","151,243,000","158,696,000","143,807,000","160,297,000","140,848,000","141,553,000","136,118,000","133,137,000","129,878,000","149,709,000","156,945,000","160,270,000","160,666,580","212,773,000","211,546,000","213,239,000","209,122,789","218,188,000","234,478,000","249,540,000","249,300,297","251,100,000","249,276,000","247,212,000","246,008,876","251,591,000","249,330,000","247,600,000","246,070,538","243,417,000","241,990,000","237,209,000","234,023,112","398,752,000","392,392,000","386,373,000","390,437,198","387,832,000","382,018,000","378,017,000","374,855,578","366,148,000","367,218,000","363,446,000","359,286,044","355,858,000","352,399,000","350,397,000","346,373,938","338,478,000","333,269,000","327,270,000","320,523,269","317,023,000","313,926,000","308,555,000","300,831,787","297,895,000","290,716,000","277,550,000","269,927,069","128,761,000"
CapitalLeaseObligations,"13,730,000","14,943,000","16,642,000","17,848,000","18,781,000","19,743,000","20,494,000","21,640,000","22,957,000","23,948,000","25,048,000","26,579,000","27,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"405,201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"190,140,000","129,794,000","53,764,000","25,852,000","42,975,000","22,720,000","15,264,000","12,822,000","11,308,000","10,709,000","7,202,000","6,074,000","40,535,000","40,884,000","36,717,000","34,584,000","32,024,000","31,822,000","-12,707,000","51,214,000","44,466,000","-642,000","8,907,000","-7,079,000","-16,306,000","-37,162,000","-8,282,000","-24,588,000","-28,552,000","-32,793,000","-24,419,000","-18,419,000","15,290,000","14,901,437","88,552,000","86,773,000","87,900,000","83,217,367","45,928,000","38,168,000","33,484,000","32,708,203","33,599,000","30,732,000","27,784,000","25,924,644","19,594,000","16,779,000","26,912,000","23,940,121","18,594,000","15,836,000","18,847,000","14,522,953","-69,336,000","18,977,000","16,816,000","29,170,098","26,636,000","38,492,000","41,189,000","38,173,627","30,750,000","44,187,000","40,059,000","35,543,343","31,759,000","27,944,000","25,586,000","21,207,608","6,156,000","737,000","-5,637,000","-11,337,230","-17,424,000","-20,799,000","57,047,000","51,854,647","48,345,000","40,482,000","27,288,000","25,876,481","-126,824,000"
WorkingCapital,"409,061,000","308,503,000","168,611,000","163,330,000","148,074,000","89,688,000","85,775,000","75,771,000","91,628,000","97,892,000","96,200,000","93,098,000","96,696,000","109,519,000","114,288,000","117,258,000","115,833,000","114,299,000","107,763,000","110,910,000","106,239,000","108,519,000","98,704,000","90,513,000","77,064,000","72,699,000","85,609,000","68,260,000","64,857,000","64,187,000","65,553,000","60,418,000","39,055,000","39,029,783","79,967,000","77,537,000","77,502,000","72,781,980","38,356,000","67,706,000","51,945,000","58,456,816","65,746,000","66,839,000","67,509,000","67,511,121","62,995,000","60,304,000","71,852,000","71,651,336","61,512,000","79,429,000","102,596,000","105,098,546","94,939,000","85,975,000","86,539,000","98,730,406","100,062,000","96,224,000","92,052,000","80,104,833","67,435,000","71,235,000","72,971,000","70,869,631","73,492,000","75,708,000","77,912,000","71,929,166","62,782,000","68,929,000","79,361,000","79,531,919","91,219,000","93,352,000","73,010,000","78,147,543","77,299,000","74,672,000","66,589,000","69,165,401","34,227,000"
InvestedCapital,"576,298,000","478,070,000","318,890,000","305,800,000","269,165,000","210,209,000","204,448,000","197,748,000","228,405,000","233,606,000","233,449,000","234,574,000","290,805,000","300,707,000","327,193,000","333,011,000","333,439,000","336,223,000","304,033,000","236,298,000","231,447,000","238,266,000","231,204,000","223,578,000","231,613,000","230,722,000","213,559,000","207,877,000","208,409,000","203,952,000","215,067,000","221,742,000","179,814,000","169,242,899","213,028,000","211,903,000","213,720,000","242,981,446","252,694,000","270,706,000","289,277,000","291,345,816","297,053,000","299,239,000","299,108,000","299,521,872","306,696,000","305,680,000","304,842,000","308,179,815","312,899,000","335,028,000","354,652,000","367,103,608","543,160,000","426,733,000","428,514,000","429,888,672","431,946,000","411,024,000","404,376,000","396,384,294","386,829,000","377,650,000","382,188,000","384,715,269","387,134,000","390,769,000","391,970,000","388,648,335","398,898,000","402,820,000","414,761,000","414,260,815","435,947,000","439,117,000","336,050,000","343,646,307","343,190,000","336,217,000","323,620,000","318,792,078","312,825,000"
TangibleBookValue,"190,140,000","129,794,000","53,764,000","25,852,000","42,975,000","22,720,000","15,264,000","12,822,000","11,308,000","10,709,000","7,202,000","6,074,000","40,535,000","40,884,000","36,717,000","34,584,000","32,024,000","31,822,000","-12,707,000","51,214,000","44,466,000","-642,000","8,907,000","-7,079,000","-16,306,000","-37,162,000","-8,282,000","-24,588,000","-28,552,000","-32,793,000","-24,419,000","-18,419,000","15,290,000","14,901,437","88,552,000","86,773,000","87,900,000","83,217,367","45,928,000","38,168,000","33,484,000","32,708,203","33,599,000","30,732,000","27,784,000","25,924,644","19,594,000","16,779,000","26,912,000","23,940,121","18,594,000","15,836,000","18,847,000","14,522,953","-69,336,000","18,977,000","16,816,000","29,170,098","26,636,000","38,492,000","41,189,000","38,173,627","30,750,000","44,187,000","40,059,000","35,543,343","31,759,000","27,944,000","25,586,000","21,207,608","6,156,000","737,000","-5,637,000","-11,337,230","-17,424,000","-20,799,000","57,047,000","51,854,647","48,345,000","40,482,000","27,288,000","25,876,481","-126,824,000"
TotalDebt,"233,955,000","195,485,000","118,733,000","132,051,000","114,806,000","75,577,000","76,532,000","70,741,000","90,605,000","94,922,000","95,604,000","97,192,000","102,978,000","83,179,000","90,586,000","96,744,000","97,939,000","99,134,000","95,331,000","35,344,000","36,169,000","87,023,000","72,508,000","79,771,000","71,316,000","89,874,000","72,006,000","71,759,000","75,272,000","74,074,000","65,358,000","64,797,000","19,544,000","8,576,319","255,000","357,000","481,000","33,858,657","34,506,000","36,228,000","39,737,000","42,045,519","45,953,000","49,963,000","51,896,000","53,512,996","55,105,000","56,350,000","57,242,000","62,514,478","69,482,000","93,038,000","117,443,000","133,080,496","144,408,000","34,341,000","42,141,000","39,451,474","44,114,000","29,006,000","26,359,000","21,528,716","20,681,000","10,432,000","18,742,000","25,429,225","31,276,000","38,370,000","41,573,000","42,274,397","60,420,000","69,551,000","87,491,000","93,737,546","118,924,000","125,191,000","27,495,000","42,814,520","45,295,000","45,501,000","46,070,000","48,865,009","184,064,000"
NetDebt,"219,017,000","179,506,000","101,249,000","96,076,000","82,537,000","54,234,000","52,592,000","42,867,000","55,049,000","69,942,000","61,098,000","45,783,000","57,203,000","67,160,000","62,521,000","64,185,000","65,318,000","73,597,000","84,566,000","1,408,000","22,768,000","66,393,000","45,801,000","69,542,000","69,440,000","87,421,000","47,422,000","63,080,000","67,807,000","69,079,000","57,626,000","55,504,000","12,386,000","521,706",,,,"23,395,965","29,674,000","30,021,000","30,791,000","31,397,484","31,648,000","33,954,000","42,038,000","42,556,332","55,105,000","56,350,000","57,242,000","62,109,277","57,479,000","81,501,000","98,356,000","122,907,655","131,771,000","29,529,000","38,616,000","30,384,937","44,114,000","29,006,000","26,359,000","21,528,716","20,681,000","10,374,000","17,187,000","25,429,225","31,276,000","38,370,000","41,573,000","42,274,397","60,420,000","69,551,000","87,474,000","93,737,546","100,785,000","110,908,000","13,274,000","25,604,574","15,152,000","28,142,000","45,202,000","46,221,467","184,064,000"
ShareIssued,"37,443,000","37,023,644","36,964,000","36,962,000","36,495,000","36,177,279","36,177,000","36,175,000","36,092,000","35,870,560","35,867,000","35,860,000","35,806,000","35,625,692","35,581,090","35,605,925","35,705,789","35,838,108","35,758,297","35,596,380","35,596,380","32,339,285","32,012,505","32,012,505","32,012,505","31,951,960","31,307,755","31,307,755","31,307,755","31,292,596","31,254,034","31,238,871","31,101,179","31,085,289","31,100,000","31,100,000","30,900,000","30,902,314","30,900,000","30,900,000","30,700,000","30,812,023","31,200,000","31,200,000","31,100,000","31,102,682","31,100,000","31,100,000","31,009,404","31,009,404","30,774,868","30,774,868","30,774,868","30,774,868","30,774,868","30,669,332","30,656,449","31,576,959","31,913,479","31,993,995","32,063,991","32,099,345","32,001,502","32,079,692","32,100,000","32,132,959","32,163,686","32,290,041","32,235,329","32,204,060","32,058,963","32,032,438","31,962,881","31,801,885","32,175,442","32,175,442","32,275,382","32,229,666","32,545,992","32,545,992","32,244,663","32,211,745","32,195,547"
OrdinarySharesNumber,"37,443,000","37,023,644","36,964,000","36,962,000","36,495,000","36,177,279","36,177,000","36,175,000","36,092,000","35,870,560","35,867,000","35,860,000","35,806,000","35,625,692","35,581,090","35,605,925","35,705,789","35,838,108","35,758,297","35,596,380","35,596,380","32,339,285","32,012,505","32,012,505","32,012,505","31,951,960","31,307,755","31,307,755","31,307,755","31,292,596","31,254,034","31,238,871","31,101,179","31,085,289","31,100,000","31,100,000","30,900,000","30,902,314","30,900,000","30,900,000","30,700,000","30,812,023","31,200,000","31,200,000","31,100,000","31,102,682","31,100,000","31,100,000","31,009,404","31,009,404","30,774,868","30,774,868","30,774,868","30,774,868","30,774,868","30,669,332","30,656,449","31,576,959","31,913,479","31,993,995","32,063,991","32,099,345","32,001,502","32,079,692","32,100,000","32,132,959","32,163,686","32,290,041","32,235,329","32,204,060","32,058,963","32,032,438","31,962,881","31,801,885","32,175,442","32,175,442","32,275,382","32,229,666","32,545,992","32,545,992","32,244,663","32,211,745","32,195,547"
