name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
		ProvisionandWriteOffofAssets,"600,000","0","100,000","400,000","100,000","100,000","-700,000","-400,000","900,000","800,000","600,000","1,300,000","0","1,000,000","300,000","300,000",,,"200,000","0",,,"-82,000","114,000","-10,000","-17,000","33,000","-34,000","-54,000","9,000","25,000","39,000","21,000","-515,000","529,000","92,000","3,000","10,000",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"71,700,000","10,100,000","12,300,000","25,500,000","23,800,000","12,700,000","8,200,000","6,800,000","4,300,000","4,800,000","5,800,000","3,800,000","4,600,000","4,400,000","4,600,000","4,800,000","5,100,000","3,900,000","2,500,000","2,300,000","2,200,000","3,700,000","4,661,000","4,760,000","13,614,000","6,799,000","6,262,000","10,398,000","7,601,000","4,975,000","4,189,000","4,911,000","7,733,000","10,348,000","5,989,000","5,575,000","6,929,000","6,532,000","5,562,000","5,714,000","5,943,000","8,079,000","6,515,000","7,343,000","5,362,000","5,976,000","5,702,000","5,305,000","3,590,000","1,952,000","1,608,000","2,332,000","1,519,000","1,458,000","1,798,000","732,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","0","0","0","0","-176,000","21,000","0","5,000","-41,000","-1,103,000","-175,000","61,000","-3,186,000","-7,227,000","28,000","-11,908,000","-4,994,000",,,,,,,,,,
		OtherNonCashItems,"10,300,000","5,000,000","0","3,300,000","2,000,000","3,700,000","1,900,000","4,600,000","3,400,000","3,100,000","3,100,000","3,100,000","3,500,000","3,300,000","600,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,"2,755,000","-578,000","1,493,000","13,181,000","7,270,000",,,,,,,"152,000","250,000","613,000","3,494,000","71,000","181,000"
		ChangeInWorkingCapital,"-38,600,000","-41,800,000","-28,000,000","16,200,000","15,000,000","-19,700,000","-33,300,000","-30,000,000","-7,600,000","-50,900,000","33,100,000","-40,100,000","-48,500,000","53,400,000","15,000,000","10,800,000","-400,000","-7,700,000","22,600,000","16,900,000","9,000,000","-26,000,000","-55,128,000","-85,718,000","1,523,000","-288,105,000","-49,808,000","67,720,000","28,263,000","29,307,000","-19,729,000","20,161,000","-34,950,000","51,903,000","-13,915,000","70,855,000","-284,674,000","40,251,000","202,544,000","5,731,000","-17,757,000","7,842,000","7,985,000","14,330,000","12,720,000","-48,449,000","25,375,000","-659,000","994,000","-13,392,000","3,410,000","8,489,000","5,699,000","-28,884,000","8,395,000","14,979,000"
			ChangeInReceivables,"-3,800,000","22,100,000","-14,400,000","-10,000,000","-1,500,000","-7,300,000","-9,300,000","-41,800,000","7,100,000","-12,500,000","1,700,000","-15,600,000","-7,600,000","33,000,000","-28,300,000","10,800,000","-6,300,000","-15,300,000","2,400,000","-2,200,000","11,000,000","-24,200,000","3,170,000","-2,443,000","2,348,000","1,298,000","-5,088,000","-1,722,000","1,203,000","-102,000","4,009,000","4,893,000","803,000","10,843,000","-1,975,000","3,131,000","2,759,000","-3,257,000","33,661,000","-11,822,000","-13,708,000","-17,057,000","12,617,000","-14,725,000","1,690,000","-39,803,000","1,745,000","-9,068,000","-15,721,000","-3,330,000","3,805,000","9,551,000","-215,000","-20,454,000","-4,767,000","-479,000"
				ChangesInAccountReceivables,"-3,800,000","22,100,000","-14,400,000","-10,000,000","-1,500,000","-7,300,000","-9,300,000","-41,800,000","7,100,000","-12,500,000","1,700,000","-15,600,000","-7,600,000","33,000,000","-28,300,000","10,800,000","-6,300,000","-15,300,000","2,400,000","-2,200,000","11,000,000","-24,200,000","3,170,000","-2,443,000","2,348,000","1,298,000","-5,088,000","-1,722,000","1,203,000","-102,000","4,009,000","4,893,000","803,000","10,843,000","-1,975,000","3,131,000","2,759,000","-3,257,000","33,661,000","-11,822,000","-13,708,000","-17,057,000","12,617,000","-14,725,000","1,690,000","-39,803,000","1,745,000","-9,068,000","-15,721,000","-3,330,000","3,805,000","9,551,000","-215,000","-20,454,000","-4,767,000","-479,000"
			ChangeInPrepaidAssets,"-19,100,000","-20,500,000","1,800,000","-4,600,000","4,200,000","-19,400,000","-1,100,000","-1,300,000","-5,300,000","-5,200,000","2,200,000","-10,000,000","-6,800,000","-3,300,000","1,000,000","-9,900,000","-6,800,000","-1,300,000","1,100,000","2,000,000","6,100,000","-11,800,000","-9,906,000","-287,000","-11,000","514,000","4,426,000","187,000","233,000","212,000","1,148,000","2,700,000","-158,000","104,000","-4,573,000","325,000","-267,000","-321,000","9,897,000","8,361,000","-9,304,000","-1,974,000","6,155,000","11,246,000","1,996,000","-1,109,000","4,866,000","-5,137,000","2,183,000","648,000","1,711,000","2,279,000","-1,393,000","-5,814,000","-7,601,000","7,052,000"
			ChangeInPayablesAndAccruedExpense,"-1,900,000","3,200,000","-4,400,000","2,300,000","-3,000,000","5,200,000","-5,300,000","-2,600,000","1,700,000","2,800,000","-600,000","3,300,000","4,200,000","3,000,000","3,000,000","-7,400,000","2,800,000","-1,400,000","-600,000","2,600,000","1,700,000","-4,000,000","2,613,000","149,000","1,672,000","-3,237,000","-1,054,000","1,432,000","-1,217,000","-6,323,000","7,566,000","-1,302,000","753,000","1,234,000","1,178,000","2,556,000","-1,618,000","1,262,000","-58,220,000","12,909,000","15,805,000","29,148,000","-28,621,000","21,168,000","11,296,000","-7,230,000","14,920,000","5,967,000","15,602,000","-2,803,000","-6,179,000","-1,233,000","7,586,000","615,000","11,899,000","1,848,000"
				ChangeInPayable,"-1,900,000","3,200,000","-4,400,000","2,300,000","-3,000,000","5,200,000","-5,300,000","-2,600,000","1,700,000","2,800,000","-600,000","3,300,000","4,200,000","3,000,000","3,000,000","-7,400,000","2,800,000","-1,400,000","-600,000","2,600,000","1,700,000","-4,000,000","2,613,000","149,000","1,672,000","-3,237,000","-1,054,000","1,432,000","-1,217,000","-6,323,000","7,566,000","-1,302,000","753,000","1,234,000","1,178,000","2,556,000","-1,618,000","1,262,000","-28,575,000","7,809,000","12,223,000","8,185,000","-11,467,000","-3,385,000","3,134,000","-2,947,000","8,245,000","4,679,000","-1,612,000","6,740,000","-10,798,000","-7,009,000","11,565,000","129,000","8,190,000","-1,692,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000","-15,000","47,000","153,000","0","0","0","-1,656,000","282,000",,,,"-179,000",,,"-254,000","1,302,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000","-15,000","47,000","153,000","0","0","0","-1,656,000","282,000",,,,"-179,000",,,"-254,000","1,302,000"
					ChangeInAccountPayable,"-1,900,000","3,200,000","-4,400,000","2,300,000","-3,000,000","5,200,000","-5,300,000","-2,600,000","1,700,000","2,800,000","-600,000","3,300,000","4,200,000","3,000,000","3,000,000","-7,400,000","2,800,000","-1,400,000","-600,000","2,600,000","1,700,000","-4,000,000","2,613,000","149,000","1,672,000","-3,237,000","-1,054,000","1,432,000","-1,217,000","-6,323,000","7,566,000","-1,302,000","753,000","1,234,000","1,178,000","2,556,000","-1,618,000","1,262,000","-28,537,000","7,803,000","12,238,000","8,138,000","-11,620,000","-3,385,000","3,134,000","-2,947,000","9,901,000","4,397,000","-2,945,000","6,740,000","-11,961,000","-6,830,000","12,549,000","129,000","8,444,000","-2,994,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,000","3,582,000","20,963,000","-17,154,000","24,553,000","8,162,000","-4,283,000","6,675,000","1,288,000","17,214,000","-9,543,000","4,619,000","5,776,000","-3,979,000","486,000","3,709,000","3,540,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,"-4,545,000","872,000","-4,266,000","-7,131,000","4,138,000","-4,877,000","405,000","2,281,000","626,000","-955,000","-1,999,000","15,120,000","1,236,000","-1,615,000","-307,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-18,100,000","-400,000","-7,200,000","-4,500,000","-6,000,000","-8,300,000","-3,000,000","7,900,000","-6,600,000","13,400,000","900,000","-10,700,000","-6,900,000","9,700,000","-6,500,000","4,900,000","8,000,000","3,400,000","1,800,000","100,000","-3,900,000","3,500,000","-2,036,000","-2,025,000","1,968,000","3,111,000","3,896,000","-1,610,000","4,317,000","-6,355,000","916,000","2,952,000","-8,286,000","1,106,000","-9,594,000","-209,000","6,067,000","781,000",,,,,"12,042,000",,,"-484,000","2,610,000","2,585,000","1,918,000","-7,866,000","5,241,000","-2,108,000","-1,012,000","-2,498,000","8,794,000","6,558,000"
			ChangeInOtherWorkingCapital,"4,300,000","-46,200,000","-3,800,000","33,000,000","21,300,000","10,100,000","-14,600,000","7,800,000","-4,500,000","-49,400,000","28,900,000","-7,100,000","-31,400,000","11,000,000","45,800,000","12,400,000","1,900,000","6,900,000","17,900,000","14,400,000","-5,900,000","10,500,000","-56,908,000","-76,567,000","-5,326,000","-285,525,000","-44,857,000","65,295,000","28,604,000","41,470,000","-35,649,000","10,292,000","-27,107,000","40,615,000","-14,071,000","63,816,000","-290,000,000","42,093,000","216,611,000","-3,717,000","-10,550,000","-2,275,000","5,792,000","-652,000","-2,746,000","177,000","1,234,000","4,994,000","-2,988,000","-41,000",,,,"-733,000",,
InvestingCashFlow,"-340,800,000","-10,000,000","-14,900,000","-309,700,000","-6,200,000","-9,600,000","119,300,000","-16,200,000","-206,800,000","-13,300,000","-17,900,000","-10,800,000","-17,500,000","-14,800,000","-13,400,000","-2,300,000","-477,200,000","-3,400,000","-3,500,000","-6,900,000","-14,000,000","-9,200,000","-2,240,000","-3,298,000","-3,999,000","-2,075,000","-3,994,000","-9,956,000","-4,946,000","-3,402,000","-2,828,000","-1,556,000","-473,000","-1,177,000","-754,000","-345,000","-585,000","-193,000","8,071,000","-8,715,000","-5,537,000","-4,363,000","-4,285,000","-1,549,000","-4,753,000","-1,065,000","-6,592,000","-4,517,000","-3,059,000","-2,701,000","-2,749,000","-2,112,000","-1,562,000","-821,000","-2,450,000","-1,361,000"
	CashFlowFromContinuingInvestingActivities,"-340,800,000","-10,000,000","-14,900,000","-309,700,000","-6,200,000","-9,600,000","119,300,000","-16,200,000","-206,800,000","-13,300,000","-17,900,000","-10,800,000","-17,500,000","-14,800,000","-13,400,000","-2,300,000","-477,200,000","-3,400,000","-3,500,000","-6,900,000","-14,000,000","-9,200,000","-2,240,000","-3,298,000","-3,999,000","-2,075,000","-3,994,000","-9,956,000","-4,946,000","-3,402,000","-2,828,000","-1,556,000","-473,000","-1,177,000","-754,000","-345,000","-585,000","-193,000","8,071,000","-8,715,000","-5,537,000","-4,363,000","-4,285,000","-1,549,000","-4,753,000","-1,065,000","-6,592,000","-4,517,000","-3,059,000","-2,701,000","-2,749,000","-2,112,000","-1,562,000","-821,000","-2,450,000","-1,361,000"
		NetPPEPurchaseAndSale,"-52,100,000","-10,000,000","-18,300,000","-15,000,000","-8,800,000","-9,600,000","-7,000,000","-11,200,000","-17,800,000","-13,300,000","-17,900,000","-10,800,000","-17,500,000","-14,800,000","-13,400,000","-4,800,000","-11,900,000","-3,400,000","-3,500,000","-6,900,000","-14,000,000","-9,200,000","-2,240,000","-3,298,000","-5,022,000","-2,075,000","-2,971,000","-9,956,000","-4,946,000","-3,402,000","-2,828,000","-1,556,000","-473,000","-1,177,000","-754,000","-345,000","-585,000","-193,000","625,000","-5,520,000","-2,746,000","-2,903,000","-2,501,000","-988,000","-2,925,000","-1,335,000","-4,116,000","-551,000","-4,579,000","-424,000","1,560,000","-2,247,000","-2,524,000","-303,000","-2,623,000","-1,593,000"
			PurchaseOfPPE,"-52,100,000","-10,000,000","-18,300,000","-15,000,000","-8,800,000","-9,600,000","-7,000,000","-11,200,000","-17,800,000","-13,300,000","-17,900,000","-10,800,000","-17,500,000","-14,800,000","-13,400,000","-4,800,000","-11,900,000","-3,400,000","-3,500,000","-6,900,000","-14,000,000","-9,200,000","-2,240,000","-3,298,000","-5,022,000","-2,075,000","-2,971,000","-9,956,000","-4,946,000","-3,402,000","-2,828,000","-1,556,000","-473,000","-1,177,000","-754,000","-345,000","-585,000","-193,000","625,000","-5,520,000","-2,746,000","-2,903,000","-2,501,000","-988,000","-2,925,000","-1,335,000","-4,116,000","-551,000","-4,579,000","-424,000","1,560,000","-2,247,000","-2,524,000","-303,000","-2,623,000","-1,593,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,237,000","-2,863,000","-1,664,000","-1,840,000","-1,248,000","-1,860,000","-661,000","-1,251,000",,,"-1,196,000",,,,"-774,000",,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,237,000","-2,863,000","-1,664,000","-1,840,000","-1,248,000","-1,860,000","-661,000","-1,251,000",,,"-1,196,000",,,,"-774,000",,
		NetBusinessPurchaseAndSale,,,"0","-294,700,000",,,"126,300,000","-5,000,000",,,"0","0",,,"0","2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0"
			PurchaseOfBusiness,,,"0","-294,700,000",,,"-2,000,000","-5,000,000",,,"0","0",,,"0","2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"3,400,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,000","72,000","204,000","56,000","687,000","32,000","931,000","-1,225,000","138,000","324,000","-1,081,000","39,000","135,000","188,000","256,000","173,000","232,000"
FinancingCashFlow,"112,300,000","-26,200,000","-60,300,000","213,200,000","-14,400,000","-107,100,000","-63,400,000","-6,300,000","179,200,000","28,400,000","-16,400,000","-12,400,000","7,300,000","-3,800,000","-700,000","-100,000","360,600,000","17,600,000","200,000","-1,300,000","-1,000,000","-2,100,000","-350,000","-43,000","-1,609,000","178,397,000","-9,000","466,000","-43,000","4,526,000","-90,000","-63,000","-140,000","99,000","-55,000","-86,000","0","41,000","-34,835,000","-11,495,000","320,000","7,649,000","5,336,000","2,476,000","19,287,000","9,812,000","12,642,000","29,000","85,012,000","-617,000","-1,384,000","-14,797,000","22,000","162,000","-403,000","-15,506,000"
	CashFlowFromContinuingFinancingActivities,"112,300,000","-26,200,000","-60,300,000","213,200,000","-14,400,000","-107,100,000","-63,400,000","-6,300,000","179,200,000","28,400,000","-16,400,000","-12,400,000","7,300,000","-3,800,000","-700,000","-100,000","360,600,000","17,600,000","200,000","-1,300,000","-1,000,000","-2,100,000","-350,000","-43,000","-1,609,000","178,397,000","-9,000","466,000","-43,000","4,526,000","-90,000","-63,000","-140,000","99,000","-55,000","-86,000","0","41,000","-34,835,000","-11,495,000","320,000","7,649,000","5,336,000","2,476,000","19,287,000","9,812,000","12,642,000","29,000","85,012,000","-617,000","-1,384,000","-14,797,000","22,000","162,000","-403,000","-15,506,000"
		NetIssuancePaymentsOfDebt,"221,800,000","-4,400,000","-24,300,000","256,900,000","-6,400,000","-6,500,000","-6,400,000","-6,600,000","184,100,000","25,300,000","-14,300,000","-14,200,000","1,400,000","-900,000","-1,300,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"211,800,000","-4,400,000","-4,300,000","226,900,000","-6,400,000","-6,500,000","-6,400,000","-6,600,000","184,100,000","-4,700,000","-4,300,000","-4,200,000","-58,600,000","-900,000","-1,300,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","698,600,000",,"0","0","0","190,600,000","50,000,000","0","0",,,"0","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-486,800,000","-4,400,000","-4,300,000","-471,700,000","-6,400,000","-6,500,000","-6,400,000","-6,600,000","-6,500,000","-4,700,000","-4,300,000","-4,200,000","-380,400,000","-900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"-20,000,000","30,000,000","0","0","0","0","0","30,000,000","-10,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","120,000,000","0","0","0","0","0","50,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"-20,000,000","-90,000,000","0","0","0","0","0","-20,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-94,900,000","-22,100,000","-38,500,000","-29,800,000",,,"-64,400,000","-6,400,000",,,"-6,300,000","0","-1,400,000","-3,300,000","-100,000","-100,000","-1,000,000","17,400,000","0","-1,300,000","-1,000,000","-2,100,000","-427,000","-43,000","-1,620,000","-349,000","-225,000","-865,000","-43,000","-474,000","-90,000","-63,000","-140,000","-77,000","-75,000","-86,000","0","0","-43,494,000","-11,510,000","381,000","4,463,000","3,109,000",,,"4,777,000","-82,674,000","5,000","83,906,000","16,000","-11,000","61,000","0","151,000","0","-1,510,000"
			CommonStockIssuance,,,,,,,,,,,"0","0","0","0","0","-100,000","0","19,300,000",,,,,,,,,,,,,,,,,,,,,,"1,650,000","381,000","4,463,000","3,109,000","15,039,000","-4,777,000","4,777,000","-82,674,000","5,000","83,906,000","16,000","2,000","61,000","0","151,000","0","0"
			CommonStockPayments,"-94,900,000","-22,100,000","-38,500,000","-29,800,000",,,"-64,400,000","-6,400,000",,,"-6,300,000","0","-1,400,000","-3,300,000","-100,000","0","-1,000,000","-1,900,000","0","-1,300,000","-1,000,000","-2,100,000","-427,000","-43,000","-1,620,000","-349,000","-225,000","-865,000","-43,000","-474,000","-90,000","-63,000","-140,000","-77,000","-75,000","-86,000","0","0","-37,000,000",,,,,,,,,,,"0","-13,000","0","0","0","0","-1,510,000"
		NetPreferredStockIssuance,"0","0","0","0","0","-105,000,000",,,,,,,,,,,,,,"0","0","0","0","0","0","178,669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","178,669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,"0","0","0","0","0","-105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-472,000","-14,469,000","0","0","-403,000","-14,598,000"
		ProceedsFromStockOptionExercised,"4,900,000","400,000","2,600,000","600,000","1,300,000","4,400,000","7,400,000","6,700,000","1,200,000","3,100,000","4,200,000","1,800,000","7,300,000","400,000","700,000","800,000","2,600,000","200,000","200,000","0","0","0","77,000","0","11,000","77,000","216,000",,,,"0","0",,,"41,000","0",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-100,000","-100,000","-14,500,000",,,"0","0",,,"-6,300,000","0","-1,400,000","-3,300,000","0","-400,000","-1,000,000","-1,900,000","500,000","-500,000","-400,000","-1,500,000",,,,,"0","0","0","5,000,000","0","0","0","176,000","-21,000","0","-5,000","41,000","1,263,000","15,000","-61,000","3,186,000","2,227,000","-407,000","11,908,000","5,035,000","95,316,000","24,000","1,106,000","-633,000","-901,000","-389,000","22,000","11,000","0","602,000"
