name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
InterestIncome,"240,000","122,000","65,000","24,000","29,000","12,000","11,000","2,000","17,000","1,000","0","4,000","86,000","155,000"
InterestExpense,"475,000","221,000","129,000","125,000","0","0","448,000","741,000","1,152,000","762,000","483,000","359,000","410,000","360,000"
NetInterestIncome,"-1,297,000","-587,000","-638,000","-101,000","29,000","12,000","-437,000","-739,000","-1,135,000","-761,000","-483,000","-355,000","-324,000","-205,000"
EBIT,"-104,614,000","-36,701,000","-34,412,000","-21,286,000","-12,215,000","-8,544,000","-13,734,000","-10,128,000","-7,326,000","-3,244,000","-9,802,000","-10,359,000","-10,615,000","-10,174,000"
EBITDA,"-96,343,000"
ReconciledCostOfRevenue,"53,382,000","16,314,000","15,893,000","11,721,000","10,185,000","9,250,000","10,216,000","8,593,000","7,837,000","7,480,000","8,065,000","6,806,000","6,227,000","5,925,000"
ReconciledDepreciation,"8,271,000","2,826,000","2,630,000","2,084,000","731,000","706,000","707,000","699,000","771,000","907,000","818,000","635,000","583,000","533,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-105,170,000","-37,037,000","-34,244,000","-21,668,000","-12,221,000","-8,544,000","-14,201,000","-10,855,000","-8,481,000","-4,023,000","-10,292,000","-10,725,000","-11,032,000","-10,541,000"
TotalUnusualItemsExcludingGoodwill,"-35,959,000","-12,660,000","-12,400,000","-9,792,000","-1,107,000",,"0",,,"4,413,000",,,,
TotalUnusualItems,"-35,959,000","-12,660,000","-12,400,000","-9,792,000","-1,107,000",,"0",,,"4,413,000",,,,
NormalizedEBITDA,"-60,384,000","-21,215,000","-19,382,000","-9,410,000","-10,377,000","-7,838,000","-13,027,000","-9,429,000","-6,555,000","-6,750,000","-8,984,000","-9,724,000","-10,032,000","-9,641,000"
TaxRateForCalcs,"0.4","0.4","0.009","0.27","0.27","0","0.27","0.001","0.27","0.27","0.27","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"-14,383,600","-5,064,000","-106,621.117","-2,643,840","-298,890","0","0","0","0","1,191,510","0","0","0","0"
