name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
					ChangeInAccountPayable,"186,000,000","-159,000,000","151,000,000","-191,000,000","385,000,000","-8,000,000","84,000,000","-21,000,000","9,000,000","58,000,000","25,000,000","-400,000,000","424,000,000","69,000,000","88,000,000","-262,000,000","329,000,000","131,000,000","55,000,000","-166,000,000","222,000,000","-25,000,000","27,000,000","-170,000,000","147,000,000","35,300,000","19,900,000","-100,800,000","131,700,000","15,900,000","-13,100,000","12,000,000","7,600,000","20,800,000","32,400,000","-26,800,000","95,400,000","54,000,000","-78,800,000","-79,300,000","95,200,000","21,300,000","-37,600,000","-10,600,000","64,200,000","14,700,000","-32,100,000","-63,800,000","78,800,000","47,000,000","-28,300,000","6,100,000","43,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-66,000,000","-345,000,000","228,000,000","-15,000,000","66,000,000","-121,000,000","434,000,000","316,000,000","-231,000,000","-190,000,000","221,000,000","31,000,000","5,000,000","-107,000,000","327,000,000","60,000,000","-188,000,000","-38,000,000","662,000,000","30,000,000","31,000,000","59,000,000","180,000,000","-46,000,000","125,500,000","-13,300,000","141,600,000","31,700,000","61,100,000","6,200,000","99,900,000","-50,300,000","12,300,000","4,300,000",,,,,,,,,,,,,"74,900,000","71,500,000","-152,300,000",,,"36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"74,000,000","-4,000,000","-38,000,000","-19,000,000","135,000,000","-12,000,000","-149,000,000","39,000,000","-149,000,000","57,000,000","-72,000,000","-48,000,000","11,000,000","-20,000,000","-35,000,000","-18,000,000","11,000,000","-11,000,000","-1,000,000","13,000,000","-50,000,000","2,000,000","-36,000,000","4,000,000","9,700,000","-49,200,000","-10,600,000","-21,900,000","22,200,000","-17,300,000","40,000,000","-37,100,000","19,900,000","-20,300,000","-7,200,000","-37,600,000","20,800,000","7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,000,000",,,"4,800,000","7,600,000","-6,200,000","-200,000","10,200,000","22,200,000",,,"-6,400,000","-2,000,000","5,300,000","-12,200,000","30,400,000","-12,000,000","-11,700,000","-18,400,000","-3,400,000","-16,100,000","1,100,000","-35,200,000","-7,800,000","-3,200,000","-16,900,000","-11,900,000","-22,300,000","-3,100,000","-20,100,000","5,600,000","-2,300,000","-17,700,000","-39,700,000","-12,700,000","-2,500,000","-11,700,000","-4,600,000","-6,700,000","-17,400,000","8,200,000","7,300,000","-15,700,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,800,000","9,300,000","-68,900,000",,,,,,,,,,,,,,,,,"4,700,000","-25,200,000","22,400,000","-27,300,000","125,900,000","34,100,000","-100,400,000","9,200,000","86,900,000","62,300,000","-39,900,000","23,100,000","103,600,000","42,900,000","-70,500,000","-42,500,000","47,300,000","39,200,000","-93,100,000","12,500,000",,,"-93,500,000","-44,400,000","80,100,000","66,900,000","3,200,000","-47,500,000","105,900,000","-1,500,000","-44,400,000","-20,700,000","-2,600,000","67,200,000","500,000","-41,700,000","98,700,000","11,200,000","-55,800,000","-20,700,000","58,500,000","39,900,000","-65,900,000","1,300,000","114,300,000","16,900,000","-28,200,000","-34,200,000","36,000,000","60,000,000","-38,800,000","-39,800,000","61,600,000","61,200,000"
			ChangeInOtherWorkingCapital,"-64,000,000","-21,000,000","-7,000,000","-10,000,000","-26,000,000","-23,000,000","-18,000,000","11,000,000","34,000,000","20,000,000","5,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"-90,300,000","-123,500,000","239,900,000","7,900,000","29,700,000","-47,200,000","35,600,000","-21,000,000","-31,700,000","30,000,000","48,900,000","52,900,000","14,400,000","-29,900,000","123,800,000","5,900,000","-12,600,000","-15,700,000","-19,300,000","-9,100,000","-103,500,000","104,300,000","-10,700,000","-8,400,000","17,200,000","-17,000,000","-15,200,000","-15,300,000","29,400,000",,,,,,,,,,,"-10,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","-100,000","-4,400,000","-1,500,000","-10,700,000","-1,900,000","-400,000","-4,500,000","-200,000","-500,000","-200,000","-200,000","-1,400,000","-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,850,000,000","-149,000,000","-261,000,000","-153,000,000","-1,287,000,000","-180,000,000","-155,000,000","-242,000,000","-141,000,000","-207,000,000","-1,222,000,000","-128,000,000","-301,000,000","809,000,000","-66,000,000","31,000,000","-214,000,000","-11,000,000","-180,000,000","36,000,000","-108,000,000","-379,000,000","-1,661,000,000","-66,000,000","-172,400,000","-452,700,000","-79,700,000","-564,500,000","-584,000,000","-241,300,000","-710,600,000","-80,300,000","-167,400,000","-117,500,000","-131,800,000","-94,900,000","-154,700,000","-94,600,000","-112,000,000","-104,200,000","-148,800,000","-90,300,000","-100,700,000","-88,500,000","-127,100,000","-78,900,000","-84,700,000","-316,200,000","-110,600,000","-57,200,000","-58,900,000","-54,700,000","-59,600,000","-59,000,000","-82,000,000","-138,900,000","-107,400,000","-94,300,000","-81,500,000","-195,300,000","-104,600,000","-71,600,000","-73,300,000","-124,300,000","-84,100,000","-69,000,000","-104,700,000","-45,400,000","-75,600,000","-52,700,000","-68,600,000","-40,100,000","-76,100,000","-40,400,000","-46,100,000","-45,400,000","-82,300,000","-40,300,000","-34,300,000","-35,600,000","-71,400,000","-39,900,000","-47,700,000","-58,000,000","-69,900,000","-42,000,000","-54,100,000","-40,300,000","-125,400,000","-49,100,000","-67,300,000","-132,500,000","-36,900,000","-115,100,000","-26,900,000","-21,400,000","-30,400,000","-146,800,000","-379,700,000","-20,300,000","-24,600,000","-75,400,000","-12,800,000","-17,900,000","-15,000,000","-37,100,000","-7,700,000","-14,700,000"
	CashFlowFromContinuingInvestingActivities,"-1,850,000,000","-149,000,000","-261,000,000","-153,000,000","-1,287,000,000","-180,000,000","-155,000,000","-242,000,000","-141,000,000","-207,000,000","-1,222,000,000","-128,000,000","-301,000,000","809,000,000","-66,000,000","31,000,000","-214,000,000","-11,000,000","-180,000,000","36,000,000","-108,000,000","-379,000,000","-1,661,000,000","-66,000,000","-172,400,000","-452,700,000","-79,700,000","-564,500,000","-584,000,000","-241,300,000","-710,600,000","-80,300,000","-167,400,000","-117,500,000","-131,800,000","-94,900,000","-154,700,000","-94,600,000","-112,000,000","-104,200,000","-148,800,000","-90,300,000","-100,700,000","-88,500,000","-127,100,000","-78,900,000","-84,700,000","-316,200,000","-110,600,000","-57,200,000","-58,900,000","-54,700,000","-59,600,000","-59,000,000","-82,000,000","-138,900,000","-107,400,000","-94,300,000","-81,500,000","-195,300,000","-104,600,000","-71,600,000","-73,300,000","-124,300,000","-83,700,000","-68,800,000","-104,700,000","-45,400,000","-75,600,000","-52,700,000","-68,600,000","-40,100,000","-76,100,000","-40,400,000","-46,100,000","-45,400,000","-82,300,000","-40,300,000","-34,300,000","-35,600,000","-71,400,000","-39,900,000","-47,700,000","-58,000,000","-69,900,000","-42,000,000","-54,100,000","-40,300,000","-125,400,000","-49,100,000","-67,300,000","-132,500,000","-36,900,000","-115,100,000","-26,900,000","-21,400,000","-30,400,000","-146,800,000","-379,700,000","-20,300,000","-24,600,000","-75,400,000","-12,800,000","-17,900,000","-15,000,000","-37,100,000","-7,700,000","-14,700,000"
		CapitalExpenditureReported,"-909,000,000","-199,000,000","-254,000,000","-205,000,000","-251,000,000","-136,000,000","-134,000,000","-116,000,000","-155,000,000","-177,000,000","-166,000,000","-125,000,000","-303,000,000","-149,000,000","-164,000,000","-128,000,000","-261,000,000","-105,000,000","-147,000,000","-116,000,000","-188,000,000","-108,000,000","-123,000,000","-85,000,000","-190,900,000","-111,000,000","-133,500,000","-89,900,000","-193,200,000","-92,400,000","-108,700,000","-78,700,000","-167,400,000","-125,900,000","-131,200,000","-85,700,000","-155,500,000","-100,100,000","-109,900,000","-95,500,000","-148,800,000","-90,400,000","-100,700,000","-80,800,000","-127,100,000","-79,100,000","-87,100,000","-57,700,000","-109,200,000","-57,200,000","-58,800,000","-45,400,000","-63,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-81,600,000","-75,900,000","-107,500,000","-89,900,000","-81,900,000","-78,500,000","-100,100,000","-71,500,000","-73,200,000","-67,300,000","-90,500,000","-66,100,000","-58,100,000","-45,900,000","-75,400,000","-50,400,000","-68,300,000","-35,500,000","-75,600,000","-43,200,000","-45,500,000","-42,200,000","-56,000,000","-36,000,000","-34,900,000","-36,200,000","-58,600,000","-41,800,000","-48,000,000","-50,100,000","-58,700,000","-45,600,000","-49,200,000","-38,700,000","-59,600,000","77,000,000","-64,300,000","-134,000,000","-35,300,000","-110,000,000","-28,500,000","-19,100,000","-30,900,000","-499,500,000","-30,500,000","-19,600,000","-24,100,000","-28,100,000","-13,200,000","-17,500,000","-12,200,000","-13,700,000","-20,600,000","-16,900,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-81,600,000","-75,900,000","-107,500,000","-89,900,000","-81,900,000","-78,500,000","-100,100,000","-71,500,000","-73,200,000","-67,300,000","-90,500,000","-66,100,000","-58,100,000","-45,900,000","-75,400,000","-50,400,000","-68,300,000","-35,500,000","-75,600,000","-43,200,000","-45,500,000","-42,200,000","-56,000,000","-36,000,000","-34,900,000","-36,200,000","-63,300,000","-41,800,000","-48,000,000","-50,100,000","-58,700,000","-45,600,000","-49,200,000","-38,700,000","-59,600,000","77,000,000","-64,300,000","-134,000,000","-35,300,000","-110,000,000","-28,500,000","-19,100,000","-30,900,000","-499,500,000","-30,500,000","-19,600,000","-24,100,000","-28,100,000","-13,200,000","-17,500,000","-12,200,000","-13,700,000","-20,600,000","-16,900,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,060,000,000","0","-3,000,000","0","-1,057,000,000","-2,000,000","0","-6,000,000","0","-7,000,000",,,,,,,"0","0","0","-11,000,000","9,000,000","0","-1,680,000,000","-10,000,000","-100,000","-81,900,000","0","-19,300,000","1,000,000","-137,800,000","-94,200,000","-10,000,000","0","0","0","-9,200,000","0","0","0","-8,700,000","0","100,000","0","-7,700,000","0",,,"-258,500,000","-1,400,000",,,"-9,300,000","-4,000,000","-700,000","-300,000","-63,500,000","4,400,000","-4,400,000","400,000","-116,400,000","-4,500,000","0","0","-56,700,000","6,800,000","-2,700,000",,,"-200,000","-2,300,000","-300,000","-4,300,000","-500,000","-200,000","-600,000","-3,100,000","-43,300,000","-6,700,000","300,000","-700,000","-8,300,000","100,000","-300,000","-10,000,000","-10,000,000","400,000","-4,000,000","-2,400,000","-54,800,000",,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-1,060,000,000","0","-3,000,000","0","-1,057,000,000","-2,000,000","0","-6,000,000","0","-7,000,000",,,,,,,"0","0","0","-11,000,000","9,000,000","0","-1,680,000,000","-10,000,000","-100,000","-81,900,000","0","-19,300,000","1,000,000","-137,800,000","-94,200,000","-10,000,000","0","0","0","-9,200,000","0","0","0","-8,700,000","0","100,000","0","-7,700,000","0",,,"-258,500,000","-1,400,000",,,"-9,300,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"119,000,000","50,000,000","-4,000,000","52,000,000","21,000,000","-42,000,000","-21,000,000","-152,000,000","14,000,000","-23,000,000","-16,000,000","-3,000,000","0","958,000,000","98,000,000","159,000,000","47,000,000","94,000,000","-33,000,000","163,000,000","71,000,000","-271,000,000","142,000,000","17,000,000","18,600,000","-259,800,000","53,800,000","-455,300,000","-391,800,000","-11,100,000","-507,700,000","8,400,000","0","8,400,000",,,"800,000","5,500,000",,,"0",,,,"0","200,000",,,"0","0","-100,000","0","8,300,000","100,000","-100,000","500,000","-4,300,000","0","0","-400,000","0","-100,000","-100,000","-300,000","0","0","-100,000","500,000","0","0","0","-300,000","0","0","0","-100,000","17,000,000","2,400,000","300,000","1,300,000",,"1,800,000","600,000","2,100,000","-1,200,000","3,200,000","-900,000","800,000","-11,000,000","-400,000","-3,000,000","1,500,000",,,"1,600,000","-2,300,000","500,000",,,,,,,,"0","0","13,700,000","-400,000"
			PurchaseOfInvestment,"11,000,000","0","-4,000,000","-6,000,000","21,000,000","-42,000,000","-21,000,000","-152,000,000","14,000,000","-23,000,000","-14,000,000","-5,000,000","0","0","0","-14,000,000","14,000,000","-13,000,000","-331,000,000","-148,000,000","-200,000,000","-589,000,000","-130,000,000","-348,000,000","-429,700,000","-626,500,000","-271,900,000","-688,100,000","-515,500,000","-131,200,000",,,"0","0",,,"100,000","-100,000",,,,,,,"0","0",,,"0","0","-100,000","0","0","0","0","-400,000","-4,300,000","0","0","-400,000","0","-100,000","-100,000","-300,000","0","0",,,"0","0","0","-300,000","0","0","0","-100,000",,,,,,,,,,"0","-200,000","-100,000","-11,000,000","-400,000","-3,000,000","-1,500,000",,,"1,600,000","-2,300,000","-1,100,000",,,,,,,,,,,"-400,000"
			SaleOfInvestment,,"50,000,000","0","58,000,000",,,,,,,,"2,000,000","0","958,000,000","98,000,000","173,000,000","33,000,000","107,000,000","298,000,000","311,000,000","271,000,000","318,000,000","272,000,000","365,000,000","448,300,000","366,700,000","325,700,000","232,800,000","123,700,000","120,100,000","52,800,000","8,400,000","0","8,400,000",,,"700,000","5,600,000",,,"0",,,,"0",,,,"0","0","0","0","8,300,000","100,000","-100,000","900,000",,,,,,,,,"0","0","0","500,000",,,,,,,,,"17,000,000","2,400,000","300,000","1,300,000",,"1,800,000","600,000","2,100,000","-1,500,000","3,200,000","-700,000","900,000","0","0","0","3,000,000",,,,,"1,600,000",,,,,,,,"0","0",,
		NetOtherInvestingChanges,,,,,"0","0","0","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,"-349,200,000","-700,000","-500,000",,,"-400,000","-2,800,000","-23,400,000","-800,000","2,600,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-3,546,000,000","-741,000,000","-1,061,000,000","-714,000,000","-1,030,000,000","257,000,000","-229,000,000","-890,000,000","-64,000,000","838,000,000","1,103,000,000","-416,000,000","-359,000,000","-278,000,000","-894,000,000","-642,000,000","-350,000,000","-460,000,000","-535,000,000","173,000,000","-453,000,000","-187,000,000","1,306,000,000","-36,000,000","60,400,000","-212,000,000","-409,300,000","-44,000,000","-240,400,000","-86,300,000","-295,500,000","-272,600,000","-112,200,000","-441,600,000","-188,200,000","-114,900,000","-75,000,000","-64,000,000","-401,700,000","-70,800,000","55,600,000","17,000,000","-266,800,000","-390,900,000","-24,300,000","-89,400,000","-116,000,000","-83,400,000","-290,200,000","34,300,000","-129,900,000","-20,300,000","-118,400,000","-107,600,000","81,000,000","270,800,000","-76,100,000","22,500,000","-307,000,000","282,500,000","-59,800,000","-121,600,000","-236,900,000","6,700,000","-59,500,000","-120,400,000","-361,400,000","-53,300,000","-72,000,000","5,100,000","-149,900,000","-83,600,000","-296,500,000","-127,300,000","-5,500,000","213,300,000","-218,900,000","-140,700,000","-35,900,000","-154,900,000","-16,600,000","-35,000,000","-31,600,000","-38,600,000","-15,200,000","-13,500,000","-18,300,000","-16,500,000","-19,300,000","-23,300,000","-123,300,000","78,000,000","-16,100,000","-3,600,000","-52,300,000","-1,200,000","9,600,000","86,400,000","250,500,000","-1,300,000","-34,300,000","9,900,000","-123,500,000","31,100,000","12,400,000","-21,200,000","-130,300,000","25,700,000"
	CashFlowFromContinuingFinancingActivities,"-3,546,000,000","-741,000,000","-1,061,000,000","-714,000,000","-1,030,000,000","257,000,000","-229,000,000","-890,000,000","-64,000,000","838,000,000","1,103,000,000","-416,000,000","-359,000,000","-278,000,000","-894,000,000","-642,000,000","-350,000,000","-460,000,000","-535,000,000","173,000,000","-453,000,000","-187,000,000","1,306,000,000","-36,000,000","60,400,000","-212,000,000","-409,300,000","-44,000,000","-240,400,000","-86,300,000","-295,500,000","-272,600,000","-112,200,000","-441,600,000","-188,200,000","-114,900,000","-75,000,000","-64,000,000","-401,700,000","-70,800,000","55,600,000","17,000,000","-266,800,000","-390,900,000","-24,300,000","-89,400,000","-116,000,000","-83,400,000","-290,200,000","34,300,000","-129,900,000","-20,300,000","-118,400,000","-107,600,000","81,000,000","270,800,000","-76,100,000","22,500,000","-307,000,000","282,500,000","-59,800,000","-121,600,000","-236,900,000","6,700,000","-59,500,000","-120,400,000","-361,400,000","-53,300,000","-72,000,000","5,100,000","-149,900,000","-83,600,000","-296,500,000","-127,300,000","-5,500,000","213,300,000","-218,900,000","-140,700,000","-35,900,000","-154,900,000","-16,600,000","-35,000,000","-31,600,000","-38,600,000","-15,200,000","-13,500,000","-18,300,000","-16,500,000","-19,300,000","-23,300,000","-123,300,000","78,000,000","-16,100,000","-3,600,000","-52,300,000","-1,200,000","9,600,000","86,400,000","250,500,000","-1,300,000","-34,300,000","9,900,000","-123,500,000","31,100,000","12,400,000","-21,200,000","-130,300,000","25,700,000"
		NetIssuancePaymentsOfDebt,"-471,000,000","-6,000,000","-13,000,000","-1,000,000","-451,000,000","595,000,000","-2,000,000","-749,000,000","-63,000,000","1,003,000,000","1,783,000,000","0","-4,000,000","1,000,000","-166,000,000","-3,000,000","-115,000,000","-116,000,000","-141,000,000","362,000,000","-331,000,000","-126,000,000","1,553,000,000","261,000,000","328,300,000","-63,000,000","-80,900,000","423,800,000","186,500,000","67,100,000","52,100,000","-6,500,000","-2,900,000","-500,000","200,000","-3,500,000","-3,100,000","-5,300,000","-300,000","67,400,000","74,300,000","-3,900,000","-600,000","-1,200,000","-7,700,000","-3,000,000","-3,000,000","45,000,000","-200,300,000","-14,100,000","-100,000","-20,200,000","-110,200,000","-107,600,000","194,700,000","217,200,000","-77,800,000","-9,000,000","-198,500,000","334,200,000","-85,100,000","540,100,000","-16,500,000","114,900,000","-34,500,000","-91,400,000","-43,500,000","-10,400,000","148,500,000","2,000,000","2,900,000","2,700,000","-293,400,000","1,800,000","-6,900,000","198,300,000","-90,800,000","-39,600,000","-2,400,000","-100,000","-1,900,000","-3,800,000","-15,400,000","12,300,000","-3,000,000","100,000","-2,500,000","-300,000","-3,500,000","400,000","-108,300,000","104,000,000","-2,000,000","0","-26,800,000","17,300,000","25,500,000","102,200,000","256,300,000","14,600,000","-22,600,000","-2,400,000","-118,200,000","46,800,000","28,300,000","-2,400,000","-124,600,000","32,000,000"
			NetLongTermDebtIssuance,"-469,000,000","-6,000,000","-6,000,000","-4,000,000","-453,000,000","594,000,000","-2,000,000","-2,000,000","696,000,000","-503,000,000","1,780,000,000","-5,000,000","0","-1,000,000",,,"-1,000,000","0","-1,000,000","0","-302,000,000","1,497,000,000","-1,000,000","-2,000,000","614,500,000","-1,800,000","-1,700,000","-2,400,000","291,700,000","-1,100,000","-1,300,000","-3,600,000","-2,700,000","-2,400,000","-3,000,000","-3,700,000","-3,300,000","1,000,000","-3,300,000","262,800,000","-1,200,000","-122,300,000","-2,900,000","-2,400,000","-1,400,000","-2,400,000","-3,200,000","37,900,000","-201,800,000","-10,400,000","-1,100,000","-13,900,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0",,,,"0","596,000,000",,,"698,000,000","0",,,,,,,"0",,,,"0",,,,,,,,,,,,"0","0","0","0","0","0","0","498,700,000",,,,"0","0","0","0","47,400,000","0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-469,000,000","-6,000,000","-6,000,000","-4,000,000","-453,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-503,000,000","-3,000,000","-5,000,000","0","-1,000,000",,,"-1,000,000","0","-1,000,000","0","-302,000,000","-1,000,000","-1,000,000","-2,000,000","-1,700,000","-1,800,000","-1,700,000","-2,400,000","-2,300,000","-1,100,000","-1,300,000","-3,600,000","-2,700,000","-2,400,000","-3,000,000","-3,700,000","-3,300,000","1,000,000","-3,300,000","-235,900,000","-1,200,000","-122,300,000","-2,900,000","-2,400,000","-1,400,000","-2,400,000","-3,200,000","-9,500,000","-201,800,000","-10,400,000","-1,100,000","-13,900,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-2,000,000","0","-7,000,000","3,000,000","2,000,000","1,000,000","0","-747,000,000","-759,000,000","1,506,000,000","3,000,000","5,000,000","-4,000,000","2,000,000","-166,000,000","-3,000,000","-114,000,000","-116,000,000","-140,000,000","362,000,000","-29,000,000","-1,623,000,000","1,554,000,000","263,000,000","-286,200,000","-61,200,000","-79,200,000","426,200,000","-105,200,000","68,200,000","53,400,000","-2,900,000","-200,000","1,900,000","3,200,000","200,000","200,000","-6,300,000","3,000,000","-195,400,000","75,500,000","118,400,000","2,300,000","1,200,000","-6,300,000","-600,000","200,000","7,100,000","1,500,000","-3,700,000","1,000,000","-6,300,000","-109,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,300,000","1,200,000",,,,"7,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000",,,"-6,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-2,415,000,000","-570,000,000","-871,000,000","-557,000,000","-417,000,000","-214,000,000","-77,000,000","-25,000,000","-10,000,000","-70,000,000","-500,000,000","-313,000,000","-211,000,000","-218,000,000","-596,000,000","-530,000,000","-83,000,000","-278,000,000","-287,000,000","-111,000,000","-50,000,000","0","-141,000,000","-222,000,000","-186,800,000","-75,300,000","-240,800,000","-387,000,000","-356,700,000","-147,500,000","-271,600,000","-207,000,000","-66,900,000","-395,400,000","-145,400,000","-59,500,000","-24,500,000","-36,700,000","-161,100,000","-165,400,000","-42,700,000","-27,600,000",,,,,"-29,200,000","-143,800,000","-119,000,000","-69,600,000","-77,700,000","-400,000","0","-109,500,000","103,900,000","-57,000,000","10,400,000","31,300,000","400,000","-54,400,000","32,500,000","-665,500,000","-106,700,000","-110,500,000","-24,500,000","-34,900,000","-227,600,000","-46,200,000","-215,300,000","3,300,000","-62,700,000","-83,300,000","100,000","-73,800,000","2,000,000","17,200,000","-122,300,000","-48,800,000","-27,600,000","-137,100,000","3,000,000","-13,500,000","1,600,000","-33,100,000","5,600,000","4,100,000","2,000,000","1,500,000","2,000,000","-6,000,000","2,700,000","-8,300,000","1,800,000","12,300,000","-9,600,000","-2,600,000","0",,,,"4,200,000","38,100,000","600,000","100,000","-100,000","-2,900,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,700,000",,,,,,,"59,500,000","24,500,000","36,700,000",,,,,,,,,,,,,,,,,,,"46,400,000","44,800,000",,,"32,500,000","84,500,000",,,"23,500,000","11,800,000","7,100,000","24,900,000","6,200,000","32,700,000","36,700,000","5,000,000","17,700,000","4,900,000","9,300,000","29,500,000","14,700,000","800,000","200,000","1,000,000","2,900,000","2,100,000","1,600,000","1,100,000","5,700,000","4,100,000","2,000,000","1,500,000","2,000,000","7,800,000","3,800,000","400,000","1,800,000","12,300,000","300,000","200,000","0",,,,"4,200,000","38,100,000","600,000","100,000","-100,000","-2,900,000",,
