name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,12/31/2009
			AccumulatedDepreciation,,"-18,792,000,000",,,,"-17,818,000,000",,,,"-16,950,000,000",,,,"-15,359,000,000",,,,"-14,175,000,000",,,,"-12,306,000,000",,,,"-10,851,000,000",,,,"-8,369,000,000",,,,"-6,757,000,000",,,,"-5,278,000,000",,,,"-3,911,800,000",,,,"-2,953,900,000",,"-2,002,800,000"
		GoodwillAndOtherIntangibleAssets,"21,532,000,000","21,592,000,000","21,777,000,000","21,436,000,000","22,247,000,000","22,304,000,000","22,361,000,000","22,418,000,000","23,467,000,000","24,127,000,000","24,693,000,000","24,746,000,000","24,791,000,000","24,845,000,000","24,900,000,000","25,142,000,000","25,201,000,000","25,261,000,000","25,317,000,000","25,367,000,000","25,417,000,000","25,471,000,000","25,547,000,000","27,242,000,000","27,297,000,000","27,341,000,000","28,571,000,000","28,642,000,000","28,669,000,000","26,956,000,000","26,979,000,000","27,020,000,000","26,966,000,000","26,942,000,000","26,968,000,000","26,978,000,000","24,720,000,000","24,743,000,000","24,749,000,000","24,595,000,000","5,993,000,000","6,258,200,000","6,141,900,000","5,168,900,000","5,151,900,000","5,170,100,000","5,168,300,000","5,004,100,000"
			Goodwill,"19,914,000,000","19,914,000,000","20,033,000,000","19,851,000,000","19,851,000,000","19,851,000,000","19,851,000,000","19,851,000,000","20,851,000,000","21,451,000,000","21,964,000,000","21,964,000,000","21,965,000,000","21,965,000,000","21,965,000,000","22,153,000,000","22,157,000,000","22,162,000,000","22,164,000,000","22,159,000,000","22,154,000,000","22,152,000,000","22,163,000,000","23,802,000,000","23,801,000,000","23,790,000,000","24,952,000,000","24,965,000,000","24,907,000,000","24,654,000,000","24,642,000,000","24,653,000,000","24,563,000,000","24,504,000,000","24,494,000,000","24,493,000,000","23,569,000,000","23,572,000,000","23,557,000,000","23,453,000,000","4,829,000,000","5,073,500,000","4,940,600,000","4,828,100,000","4,826,800,000","4,830,900,000","4,821,200,000","4,744,300,000"
			OtherIntangibleAssets,"1,618,000,000","1,678,000,000","1,744,000,000","1,585,000,000","2,396,000,000","2,453,000,000","2,510,000,000","2,567,000,000","2,616,000,000","2,676,000,000","2,729,000,000","2,782,000,000","2,826,000,000","2,880,000,000","2,935,000,000","2,989,000,000","3,044,000,000","3,099,000,000","3,153,000,000","3,208,000,000","3,263,000,000","3,319,000,000","3,384,000,000","3,440,000,000","3,496,000,000","3,551,000,000","3,619,000,000","3,677,000,000","3,762,000,000","2,302,000,000","2,337,000,000","2,367,000,000","2,403,000,000","2,438,000,000","2,474,000,000","2,485,000,000","1,151,000,000","1,171,000,000","1,192,000,000","1,142,000,000","1,164,000,000","1,184,700,000","1,201,300,000","340,800,000","325,100,000","339,200,000","347,100,000","259,800,000"
		InvestmentsAndAdvances,"7,545,000,000","7,578,000,000","7,620,000,000","7,650,000,000","7,693,000,000","7,917,000,000","8,014,000,000","7,892,000,000","7,886,000,000","7,759,000,000","8,387,000,000","8,124,000,000","7,770,000,000","7,481,000,000","7,432,000,000","7,293,000,000","7,420,000,000","7,298,000,000","7,484,000,000","7,442,000,000","7,136,000,000","7,027,000,000","7,358,000,000","6,202,000,000","6,035,000,000","6,040,000,000","5,943,000,000","6,028,000,000","6,011,000,000","6,036,000,000","6,041,000,000","5,862,000,000","5,962,000,000","5,951,000,000","6,044,000,000","6,085,000,000","5,773,000,000","5,804,000,000","6,135,000,000","6,114,000,000","2,180,000,000","3,744,400,000","3,668,700,000","4,311,700,000","4,310,400,000","4,291,100,000","4,223,800,000","3,695,600,000"
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,135,000,000","6,114,000,000","2,180,000,000","3,744,400,000","3,668,700,000","4,311,700,000","4,310,400,000","4,291,100,000",,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402,000,000","618,000,000","709,000,000","784,000,000","793,000,000","580,000,000","697,900,000","771,500,000",,"224,600,000","301,700,000","780,800,000","293,300,000"
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,000,000","192,000,000","187,000,000","167,000,000","165,000,000","164,000,000","122,200,000","117,900,000","115,000,000","192,100,000","190,600,000"
		NonCurrentDeferredAssets,"1,468,000,000","1,764,000,000","1,981,000,000","2,236,000,000","1,929,000,000","2,713,000,000","2,816,000,000","2,957,000,000","3,040,000,000","2,614,000,000","3,552,000,000","3,685,000,000","3,687,000,000","2,921,000,000","3,170,000,000","3,341,000,000","3,429,000,000","3,626,000,000","5,070,000,000","5,245,000,000","5,542,000,000","5,874,000,000","6,556,000,000","7,204,000,000","7,374,000,000","7,352,000,000","7,488,000,000","7,418,000,000","7,906,000,000","7,890,000,000","2,512,000,000","2,508,000,000","2,512,000,000","2,577,000,000","2,697,000,000","2,284,000,000","2,310,000,000","2,183,000,000","2,190,000,000","1,942,000,000","244,000,000","262,200,000","217,200,000","166,100,000","179,200,000","172,600,000","174,000,000","213,600,000"
			NonCurrentDeferredTaxesAssets,"8,000,000","115,000,000","303,000,000","492,000,000","213,000,000","536,000,000","671,000,000","790,000,000","845,000,000","857,000,000","1,324,000,000","1,487,000,000","1,647,000,000","1,566,000,000","1,874,000,000","1,953,000,000","1,886,000,000","2,044,000,000","3,432,000,000","3,619,000,000","4,064,000,000","4,352,000,000","4,595,000,000","4,975,000,000","5,103,000,000","5,323,000,000","5,327,000,000","5,409,000,000","5,545,000,000","5,651,000,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340,900,000",,,,
TotalLiabilitiesNetMinorityInterest,"37,428,000,000","38,495,000,000","37,987,000,000","38,352,000,000","37,900,000,000","39,407,000,000","39,129,000,000","38,892,000,000","39,273,000,000","39,268,000,000","41,656,000,000","41,436,000,000","41,131,000,000","43,669,000,000","43,164,000,000","43,240,000,000","43,353,000,000","43,931,000,000","43,827,000,000","43,989,000,000","44,788,000,000","45,503,000,000","46,636,000,000","48,844,000,000","48,683,000,000","48,701,000,000","49,835,000,000","50,105,000,000","50,805,000,000","48,772,000,000","48,349,000,000","47,709,000,000","47,620,000,000","46,900,000,000","46,273,000,000","45,581,000,000","44,000,000,000","44,086,000,000","46,155,000,000","46,385,000,000","22,248,000,000","22,149,400,000","21,409,900,000","20,166,500,000","20,192,700,000","20,369,100,000","20,019,500,000","18,735,900,000"
	CurrentLiabilities,"6,450,000,000","5,821,000,000","5,825,000,000","5,059,000,000","4,618,000,000","5,074,000,000","4,376,000,000","5,202,000,000","5,608,000,000","5,100,000,000","6,826,000,000","5,659,000,000","5,009,000,000","7,557,000,000","5,489,000,000","5,379,000,000","5,429,000,000","6,181,000,000","6,174,000,000","6,363,000,000","6,689,000,000","5,924,000,000","6,044,000,000","6,566,000,000","4,396,000,000","4,065,000,000","6,191,000,000","6,499,000,000","6,784,000,000","6,362,000,000","6,085,000,000","6,487,000,000","6,068,000,000","6,075,000,000","6,415,000,000","7,333,000,000","5,582,000,000","5,209,000,000","6,860,000,000","6,132,000,000","3,708,000,000","4,529,000,000","4,395,000,000","3,030,600,000","3,397,000,000","3,644,100,000","4,012,900,000","2,319,200,000"
		PayablesAndAccruedExpenses,"1,717,000,000","2,317,000,000","2,051,000,000","1,877,000,000","1,634,000,000","1,936,000,000","1,775,000,000","1,534,000,000","1,384,000,000","1,826,000,000","1,660,000,000","1,729,000,000","2,507,000,000","4,169,000,000","3,152,000,000","3,247,000,000","2,935,000,000","3,353,000,000","3,018,000,000","3,139,000,000","2,761,000,000","3,228,000,000","3,100,000,000","3,147,000,000","2,694,000,000","3,244,000,000","3,188,000,000","3,345,000,000","3,349,000,000","3,645,000,000","3,778,000,000","3,864,000,000","3,656,000,000","3,769,000,000","3,442,000,000","3,286,000,000","2,602,000,000","2,680,000,000","2,603,000,000","2,546,000,000","1,264,000,000","1,387,300,000","1,128,100,000","1,314,700,000","1,174,400,000","1,218,300,000","1,227,900,000","1,165,800,000"
			Payables,"1,415,000,000","1,529,000,000","1,473,000,000","1,166,000,000","1,173,000,000","1,104,000,000","1,109,000,000","1,033,000,000","1,047,000,000","1,278,000,000","1,300,000,000","1,198,000,000","1,301,000,000","2,696,000,000","1,307,000,000","1,269,000,000","1,221,000,000","1,340,000,000","1,358,000,000","1,353,000,000","1,214,000,000","1,257,000,000","1,470,000,000","1,087,000,000","1,017,000,000","1,324,000,000","1,226,000,000","1,293,000,000","1,393,000,000","1,588,000,000","1,543,000,000","1,501,000,000","1,575,000,000","1,676,000,000","1,427,000,000","1,326,000,000","1,111,000,000","1,200,000,000","1,306,000,000","1,129,000,000","761,000,000","767,500,000","742,400,000","739,500,000","742,100,000","692,200,000","692,400,000","679,100,000"
				AccountsPayable,"1,204,000,000","1,259,000,000","1,189,000,000","949,000,000","968,000,000","837,000,000","774,000,000","698,000,000","752,000,000","914,000,000","916,000,000","900,000,000","1,012,000,000","1,337,000,000","1,307,000,000","1,269,000,000","1,221,000,000","1,340,000,000","1,358,000,000","1,353,000,000","1,214,000,000","1,257,000,000","1,192,000,000","1,087,000,000","1,017,000,000","1,324,000,000","1,226,000,000","1,293,000,000","1,393,000,000","1,588,000,000","1,543,000,000","1,501,000,000","1,575,000,000","1,676,000,000","1,427,000,000","1,326,000,000","1,111,000,000","1,200,000,000","1,066,000,000","947,000,000","629,000,000","728,700,000","640,400,000","663,700,000","601,100,000","647,500,000","599,900,000","620,800,000"
				TotalTaxPayable,"211,000,000","270,000,000","284,000,000","217,000,000","205,000,000","267,000,000","335,000,000","335,000,000","295,000,000","364,000,000","384,000,000","298,000,000","289,000,000","483,000,000",,,,,,,,,"278,000,000",,,,,,,,,,,,,,,,"240,000,000","182,000,000","132,000,000","38,800,000","102,000,000","75,800,000","141,000,000","44,700,000","92,500,000","58,300,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,300,000"
				DividendsPayable,,,,,,,,,,"0","0","0","0","876,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"302,000,000","788,000,000","578,000,000","711,000,000","461,000,000","832,000,000","666,000,000","501,000,000","337,000,000","548,000,000","360,000,000","531,000,000","1,206,000,000","1,473,000,000","1,845,000,000","1,978,000,000","1,714,000,000","2,013,000,000","1,660,000,000","1,786,000,000","1,547,000,000","1,971,000,000","1,630,000,000","2,060,000,000","1,677,000,000","1,920,000,000","1,962,000,000","2,052,000,000","1,956,000,000","2,057,000,000","2,235,000,000","2,363,000,000","2,081,000,000","2,093,000,000","2,015,000,000","1,960,000,000","1,491,000,000","1,480,000,000","1,297,000,000","1,417,000,000","503,000,000","619,800,000","385,700,000","575,200,000","432,300,000","526,100,000","535,500,000","486,700,000"
				InterestPayable,"302,000,000","504,000,000","332,000,000","479,000,000","304,000,000","525,000,000","351,000,000","501,000,000","337,000,000","548,000,000","360,000,000","531,000,000","336,000,000","579,000,000","399,000,000","584,000,000","409,000,000","621,000,000","442,000,000","573,000,000","444,000,000","625,000,000","505,000,000","630,000,000","506,000,000","695,000,000","563,000,000","669,000,000","538,000,000","637,000,000","421,000,000","600,000,000","411,000,000","565,000,000","391,000,000","539,000,000","377,000,000","513,000,000","363,000,000","516,000,000","126,000,000","329,800,000","126,800,000","318,200,000","124,800,000","310,400,000","126,400,000","292,100,000"
		CurrentDebtAndCapitalLeaseObligation,"3,213,000,000","2,535,000,000","2,711,000,000","2,072,000,000","2,062,000,000","2,447,000,000","1,946,000,000","3,006,000,000","3,429,000,000","2,266,000,000","4,295,000,000","2,943,000,000","2,391,000,000","3,277,000,000","2,226,000,000","2,021,000,000","2,494,000,000","2,828,000,000","3,156,000,000","3,224,000,000","3,928,000,000","2,696,000,000","2,944,000,000","3,419,000,000","1,702,000,000","821,000,000","3,003,000,000","3,154,000,000","3,435,000,000","2,717,000,000","2,307,000,000","2,623,000,000","2,412,000,000","2,306,000,000","2,973,000,000","3,964,000,000","2,876,000,000","2,449,000,000","4,015,000,000","3,299,000,000","2,190,000,000","2,921,300,000","3,102,900,000","1,410,400,000","1,738,300,000","2,013,300,000","2,485,400,000","805,300,000"
			CurrentDebt,"3,213,000,000","2,535,000,000","2,711,000,000","2,072,000,000","2,062,000,000","2,447,000,000","1,946,000,000","3,006,000,000","3,429,000,000","2,266,000,000","4,295,000,000","2,943,000,000","2,391,000,000","3,277,000,000","2,226,000,000","2,021,000,000","2,494,000,000","2,828,000,000","3,156,000,000","3,224,000,000","3,928,000,000","2,696,000,000","2,944,000,000","3,419,000,000","1,702,000,000","821,000,000","3,003,000,000","3,154,000,000","3,435,000,000","2,717,000,000","2,307,000,000","2,623,000,000","2,412,000,000","2,306,000,000","2,973,000,000","3,964,000,000","2,876,000,000","2,449,000,000","4,015,000,000","3,299,000,000","2,190,000,000","2,921,300,000","3,102,900,000","1,410,400,000","1,738,300,000","2,013,300,000","2,454,000,000","768,700,000"
				LineOfCredit,,,,,,,,,,"0","0","0",,"0","675,000,000","437,000,000",,,,,,,,,,,,,,,,,,,,,,"48,000,000",,,,,,,,,,
				OtherCurrentBorrowings,"3,213,000,000","2,535,000,000","2,711,000,000","2,072,000,000","2,062,000,000","2,447,000,000","1,946,000,000",,"3,429,000,000","2,266,000,000","4,295,000,000","2,943,000,000","2,391,000,000","3,277,000,000","1,551,000,000","1,584,000,000",,,,,,,,,,,,,,,,,,,,"3,964,000,000","2,876,000,000","2,401,000,000","4,015,000,000","3,299,000,000","2,190,000,000","2,921,300,000","3,102,900,000","1,410,400,000","1,738,300,000","2,013,300,000","2,454,000,000","768,700,000"
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000,000","109,000,000","108,000,000","99,600,000","92,100,000","96,400,000","103,800,000","96,700,000","86,500,000","76,100,000"
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000,000","109,000,000","108,000,000","99,600,000","92,100,000","96,400,000","103,800,000","96,700,000","86,500,000","76,100,000"
		OtherCurrentLiabilities,"1,520,000,000","969,000,000","1,063,000,000","1,110,000,000","922,000,000","691,000,000","655,000,000","662,000,000","795,000,000","1,008,000,000","871,000,000","987,000,000","111,000,000","111,000,000","111,000,000","111,000,000","307,000,000","291,000,000","277,000,000","335,000,000","264,000,000","261,000,000","413,000,000","405,000,000","276,000,000","298,000,000","322,000,000","351,000,000","399,000,000","383,000,000","684,000,000","652,000,000","633,000,000","584,000,000",,"83,000,000","104,000,000","80,000,000","144,000,000","178,000,000","146,000,000","120,800,000","71,900,000","209,100,000","380,500,000","315,800,000","213,100,000","272,000,000"
