name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,12/31/2009
				AllowanceForDoubtfulAccountsReceivable,"-39,000,000","-40,000,000","-43,000,000","-44,000,000","-44,000,000","-18,000,000","-22,000,000","-18,000,000","-18,000,000","-17,000,000","-21,000,000","-10,000,000","-9,000,000","-9,000,000","-10,000,000","-10,000,000","-10,000,000","-11,000,000","-10,000,000","-10,000,000","-10,000,000","-12,000,000","-12,000,000","-12,000,000","-11,000,000","-12,000,000","-35,000,000","-30,000,000","-12,000,000","-13,000,000","-10,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000","-10,000,000","-2,000,000","-2,000,000","-2,000,000","-3,000,000",,"-4,000,000",,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,"1,000,000",,,,"17,000,000"
		Inventory,"9,482,000,000","8,055,000,000","9,211,000,000","8,879,000,000","8,407,000,000","7,999,000,000","7,403,000,000","8,086,000,000","7,445,000,000","10,243,000,000","9,696,000,000","9,088,000,000","9,833,000,000","9,837,000,000","5,339,000,000","5,485,000,000","5,111,000,000","5,550,000,000","5,493,000,000","5,548,000,000","5,392,000,000","5,656,000,000","5,524,000,000","5,209,000,000","4,983,000,000","5,225,000,000","5,556,000,000","5,540,000,000","5,437,000,000","5,642,000,000","5,608,000,000","5,621,000,000","5,689,000,000","4,689,000,000","5,714,000,000","4,830,000,000","4,879,000,000","3,449,000,000","3,889,000,000","4,030,000,000","3,352,000,000","3,320,000,000","3,615,000,000","3,679,000,000","2,735,000,000","3,071,000,000","3,623,000,000","3,324,000,000"
			RawMaterials,"3,807,000,000","3,595,000,000","3,908,000,000","3,701,000,000","3,621,000,000","3,521,000,000","3,390,000,000","4,191,000,000","4,717,000,000","4,468,000,000","4,322,000,000","4,269,000,000","4,433,000,000","4,375,000,000","2,182,000,000","2,514,000,000","2,212,000,000","2,550,000,000","2,633,000,000","2,724,000,000","2,562,000,000","2,693,000,000","2,672,000,000","2,409,000,000","2,443,000,000","2,618,000,000","2,621,000,000","2,485,000,000","2,409,000,000","2,521,000,000","2,713,000,000","3,168,000,000","3,067,000,000","2,222,000,000","2,980,000,000","2,279,000,000","2,392,000,000","1,614,000,000","1,784,000,000","2,339,000,000","1,434,000,000","1,530,000,000","1,755,000,000","1,621,000,000","1,107,000,000","1,290,000,000","1,569,000,000","1,510,000,000"
			FinishedGoods,"5,675,000,000","4,460,000,000","5,303,000,000","5,178,000,000","4,786,000,000","4,478,000,000","5,198,000,000","5,635,000,000","5,948,000,000","5,775,000,000","5,374,000,000","4,819,000,000","5,400,000,000","5,462,000,000","3,157,000,000","2,971,000,000","2,899,000,000","3,000,000,000","2,860,000,000","2,824,000,000","2,830,000,000","2,963,000,000","2,852,000,000","2,800,000,000","2,925,000,000","2,977,000,000","2,935,000,000","3,055,000,000","3,028,000,000","3,121,000,000","2,895,000,000","2,453,000,000","2,622,000,000","2,467,000,000","2,734,000,000","2,551,000,000","2,487,000,000","1,835,000,000","2,105,000,000","1,691,000,000","1,918,000,000","1,790,000,000","1,860,000,000","2,058,000,000","1,628,000,000","1,781,000,000","2,054,000,000","1,814,000,000"
			InventoriesAdjustmentsAllowances,,,,,,,"-1,185,000,000","-1,740,000,000","-3,220,000,000",,,,,,,,,,,,,"0","0","0","-385,000,000","-370,000,000",,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"0","20,000,000","0","11,167,000,000","11,389,000,000","11,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"648,000,000","568,000,000","2,175,000,000","2,685,000,000","2,695,000,000","2,724,000,000","2,199,000,000","1,105,000,000","975,000,000","528,000,000","457,000,000","458,000,000","548,000,000","646,000,000","134,000,000","145,000,000","148,000,000","145,000,000","150,000,000","186,000,000","199,000,000","241,000,000","176,000,000","142,000,000","204,000,000","192,000,000","137,000,000","134,000,000","174,000,000","145,000,000","154,000,000","125,000,000","173,000,000","197,000,000","206,000,000","190,000,000","172,000,000","110,000,000","139,000,000","73,000,000","156,000,000","141,000,000","183,000,000","170,000,000","106,000,000","65,000,000","384,000,000","41,000,000"
	TotalNonCurrentAssets,"54,564,000,000","54,877,000,000","55,157,000,000","55,708,000,000","56,290,000,000","56,871,000,000","57,820,000,000","69,950,000,000","70,624,000,000","78,386,000,000","79,000,000,000","78,500,000,000","78,285,000,000","74,917,000,000","37,158,000,000","36,188,000,000","35,839,000,000","35,646,000,000","35,175,000,000","35,004,000,000","34,779,000,000","34,012,000,000","33,748,000,000","33,829,000,000","33,661,000,000","33,644,000,000","19,300,000,000","19,222,000,000","19,129,000,000","19,121,000,000","18,818,000,000","15,780,000,000","15,711,000,000","15,648,000,000","15,472,000,000","15,443,000,000","15,476,000,000","14,194,000,000","14,067,000,000","13,975,000,000","13,726,000,000","13,744,000,000","13,556,000,000","13,451,000,000","13,197,000,000","13,176,000,000","13,507,000,000","13,354,000,000"
		NetPPE,"38,476,000,000","38,812,000,000","39,054,000,000","39,496,000,000","40,005,000,000","40,556,000,000","41,397,000,000","47,479,000,000","47,895,000,000","48,074,000,000","47,556,000,000","47,923,000,000","47,771,000,000","45,058,000,000","27,717,000,000","26,931,000,000","26,618,000,000","26,443,000,000","26,036,000,000","25,786,000,000","25,669,000,000","25,765,000,000","25,697,000,000","25,512,000,000","25,319,000,000","25,164,000,000","16,294,000,000","16,283,000,000","16,241,000,000","16,261,000,000","15,999,000,000","13,850,000,000","13,854,000,000","13,921,000,000","13,795,000,000","13,799,000,000","13,850,000,000","12,643,000,000","12,532,000,000","12,414,000,000","12,246,000,000","12,228,000,000","12,026,000,000","11,935,000,000","11,708,000,000","11,724,000,000","11,632,000,000","11,897,000,000"
			GrossPPE,"62,383,000,000","62,005,000,000","61,581,000,000","61,294,000,000","61,053,000,000","60,860,000,000","60,964,000,000","68,458,000,000","68,032,000,000","67,082,000,000","65,812,000,000","65,490,000,000","64,562,000,000","61,213,000,000","43,276,000,000","41,985,000,000","41,176,000,000","40,538,000,000","39,718,000,000","39,002,000,000","38,406,000,000","38,006,000,000","37,526,000,000","36,877,000,000","36,215,000,000","35,604,000,000","26,361,000,000","26,007,000,000","25,621,000,000","25,302,000,000","24,712,000,000","22,277,000,000","21,987,000,000","21,793,000,000","21,375,000,000","21,106,000,000","20,890,000,000","19,409,000,000","19,051,000,000","18,689,000,000","18,309,000,000","18,073,000,000","17,660,000,000","17,366,000,000","16,868,000,000","16,624,000,000","16,158,000,000","16,345,000,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,051,000,000","18,689,000,000","18,309,000,000","18,073,000,000","17,660,000,000","17,366,000,000","16,868,000,000","16,624,000,000","16,158,000,000","16,345,000,000"
				OtherProperties,"62,383,000,000","62,005,000,000","61,581,000,000","61,294,000,000","61,053,000,000","60,860,000,000","60,964,000,000","68,458,000,000","68,032,000,000","67,082,000,000","65,812,000,000","65,490,000,000","64,562,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-23,907,000,000","-23,193,000,000","-22,527,000,000","-21,798,000,000","-21,048,000,000","-20,304,000,000","-19,567,000,000","-20,979,000,000","-20,137,000,000","-19,008,000,000","-18,256,000,000","-17,567,000,000","-16,791,000,000","-16,155,000,000","-15,559,000,000","-15,054,000,000","-14,558,000,000","-14,095,000,000","-13,682,000,000","-13,216,000,000","-12,737,000,000","-12,241,000,000","-11,829,000,000","-11,365,000,000","-10,896,000,000","-10,440,000,000","-10,067,000,000","-9,724,000,000","-9,380,000,000","-9,041,000,000","-8,713,000,000","-8,427,000,000","-8,133,000,000","-7,872,000,000","-7,580,000,000","-7,307,000,000","-7,040,000,000","-6,766,000,000","-6,519,000,000","-6,275,000,000","-6,063,000,000","-5,845,000,000","-5,634,000,000","-5,431,000,000","-5,160,000,000","-4,900,000,000","-4,526,000,000","-4,448,000,000"
		GoodwillAndOtherIntangibleAssets,"8,256,000,000","10,391,000,000","8,256,000,000","8,256,000,000","8,256,000,000","10,616,000,000","8,256,000,000","12,710,000,000","12,710,000,000","22,968,000,000","21,277,000,000","20,277,000,000","20,229,000,000","23,498,000,000","3,713,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,587,000,000","3,648,000,000","3,648,000,000","3,649,000,000","4,019,000,000","1,565,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,537,000,000","937,000,000","938,000,000","938,000,000","938,000,000","938,000,000","930,000,000","930,000,000","930,000,000","925,000,000","842,000,000","842,000,000","842,000,000","842,000,000","834,000,000","837,000,000","840,000,000","872,000,000"
			Goodwill,"8,256,000,000","8,256,000,000","8,256,000,000","8,256,000,000","8,256,000,000","8,256,000,000","8,256,000,000","12,710,000,000","12,710,000,000","20,040,000,000","21,277,000,000","20,277,000,000","20,229,000,000","20,184,000,000","3,713,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,586,000,000","3,587,000,000","3,648,000,000","3,648,000,000","3,649,000,000","4,019,000,000","1,565,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,537,000,000","937,000,000","938,000,000","938,000,000","938,000,000","938,000,000","930,000,000","930,000,000","930,000,000","925,000,000","842,000,000","842,000,000","842,000,000","842,000,000","834,000,000","837,000,000","840,000,000","872,000,000"
			OtherIntangibleAssets,,"2,135,000,000",,,,"2,360,000,000",,,,"2,928,000,000",,,,"3,314,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"5,514,000,000","5,409,000,000","5,384,000,000","5,424,000,000","5,435,000,000","5,422,000,000","5,462,000,000","5,740,000,000","5,656,000,000","6,898,000,000","6,725,000,000","6,729,000,000","6,558,000,000","5,898,000,000","4,910,000,000","4,838,000,000","4,817,000,000","4,787,000,000","4,769,000,000","4,823,000,000","4,704,000,000","3,827,000,000","3,554,000,000","3,793,000,000","3,807,000,000","3,622,000,000","1,073,000,000","994,000,000","902,000,000","865,000,000","862,000,000","690,000,000","602,000,000","463,000,000","417,000,000","328,000,000","327,000,000","321,000,000","300,000,000","302,000,000","302,000,000","302,000,000","321,000,000","323,000,000","316,000,000","312,000,000","309,000,000","365,000,000"
			LongTermEquityInvestment,"5,514,000,000","5,409,000,000","5,384,000,000","5,424,000,000","5,435,000,000","5,422,000,000","5,462,000,000","5,740,000,000","5,656,000,000","6,898,000,000","6,725,000,000","6,729,000,000","6,558,000,000","5,898,000,000","4,910,000,000","4,838,000,000","4,817,000,000","4,787,000,000","4,769,000,000","4,823,000,000","4,704,000,000","3,827,000,000","3,554,000,000","3,793,000,000","3,807,000,000","3,622,000,000","1,073,000,000","994,000,000","902,000,000","865,000,000","862,000,000","690,000,000","602,000,000","463,000,000","417,000,000","328,000,000","327,000,000","321,000,000","300,000,000","302,000,000","302,000,000","302,000,000","321,000,000","323,000,000",,,,
		OtherNonCurrentAssets,"2,318,000,000","265,000,000","2,463,000,000","2,532,000,000","2,594,000,000","277,000,000","2,705,000,000","4,021,000,000","4,363,000,000","446,000,000","3,442,000,000","3,571,000,000","3,727,000,000","463,000,000","818,000,000","833,000,000","818,000,000","830,000,000","784,000,000","809,000,000","820,000,000","833,000,000","849,000,000","876,000,000","886,000,000","839,000,000","368,000,000","379,000,000","420,000,000","429,000,000","420,000,000","303,000,000","317,000,000","326,000,000","322,000,000","378,000,000","369,000,000","300,000,000","305,000,000","334,000,000","336,000,000","372,000,000","367,000,000","351,000,000","339,000,000","303,000,000","726,000,000","220,000,000"
TotalLiabilitiesNetMinorityInterest,"59,653,000,000","51,792,000,000","53,336,000,000","57,607,000,000","57,172,000,000","54,938,000,000","53,506,000,000","52,776,000,000","54,121,000,000","55,449,000,000","54,515,000,000","52,830,000,000","52,574,000,000","47,887,000,000","32,997,000,000","31,915,000,000","30,501,000,000","27,219,000,000","26,004,000,000","24,883,000,000","25,024,000,000","23,210,000,000","22,336,000,000","23,205,000,000","22,264,000,000","23,440,000,000","17,236,000,000","18,363,000,000","18,202,000,000","19,070,000,000","20,439,000,000","18,339,000,000","18,401,000,000","17,053,000,000","17,739,000,000","17,498,000,000","18,361,000,000","15,118,000,000","15,116,000,000","14,355,000,000","16,090,000,000","16,240,000,000","15,176,000,000","14,987,000,000","14,741,000,000","14,988,000,000","13,483,000,000","12,082,000,000"
	CurrentLiabilities,"25,120,000,000","17,898,000,000","16,898,000,000","19,512,000,000","16,085,000,000","15,663,000,000","14,246,000,000","11,504,000,000","13,569,000,000","16,147,000,000","15,339,000,000","14,890,000,000","15,147,000,000","13,216,000,000","9,634,000,000","9,715,000,000","8,372,000,000","10,478,000,000","7,647,000,000","6,758,000,000","6,866,000,000","7,146,000,000","6,340,000,000","6,782,000,000","5,595,000,000","6,345,000,000","7,686,000,000","8,725,000,000","8,346,000,000","8,579,000,000","10,372,000,000","11,055,000,000","10,846,000,000","9,824,000,000","10,401,000,000","10,241,000,000","10,728,000,000","8,203,000,000","8,308,000,000","7,568,000,000","9,201,000,000","9,591,000,000","8,612,000,000","8,549,000,000","8,282,000,000","8,620,000,000","10,434,000,000","6,637,000,000"
		PayablesAndAccruedExpenses,"22,458,000,000","15,842,000,000","15,118,000,000","18,040,000,000","11,488,000,000","9,640,000,000","8,602,000,000","8,197,000,000","10,311,000,000","13,935,000,000","13,334,000,000","12,906,000,000","13,055,000,000","11,964,000,000","9,166,000,000","9,258,000,000","8,042,000,000","9,558,000,000","7,350,000,000","6,353,000,000","6,488,000,000","6,740,000,000","5,986,000,000","6,396,000,000","4,989,000,000","5,890,000,000","6,597,000,000","7,580,000,000","7,249,000,000","8,198,000,000","10,022,000,000","10,510,000,000","10,557,000,000","9,526,000,000","10,188,000,000","9,903,000,000","10,554,000,000","8,072,000,000","7,924,000,000","7,120,000,000","8,722,000,000","9,084,000,000","8,206,000,000","7,632,000,000","7,578,000,000","7,346,000,000","6,273,000,000","6,232,000,000"
			Payables,"21,482,000,000","14,931,000,000","14,310,000,000","17,389,000,000","10,987,000,000","8,908,000,000","7,724,000,000","7,382,000,000","9,204,000,000","12,809,000,000","12,395,000,000","12,128,000,000","12,097,000,000","10,812,000,000","8,673,000,000","8,826,000,000","7,705,000,000","8,967,000,000","6,891,000,000","5,958,000,000","5,960,000,000","6,210,000,000","5,547,000,000","6,030,000,000","4,687,000,000","5,387,000,000","6,180,000,000","7,211,000,000","6,775,000,000","7,771,000,000","9,677,000,000","10,224,000,000","10,298,000,000","9,120,000,000","9,847,000,000","9,619,000,000","10,238,000,000","7,708,000,000","7,215,000,000","6,516,000,000","8,140,000,000","8,526,000,000","7,223,000,000","7,632,000,000","7,357,000,000","7,080,000,000","6,056,000,000","5,989,000,000"
				AccountsPayable,"19,791,000,000","13,700,000,000","12,196,000,000","12,170,000,000","9,953,000,000","7,803,000,000","6,701,000,000","6,110,000,000","8,106,000,000","11,623,000,000","11,380,000,000","10,905,000,000","10,568,000,000","9,366,000,000","8,016,000,000","8,113,000,000","7,066,000,000","8,297,000,000","6,159,000,000","5,307,000,000","5,343,000,000","5,593,000,000","5,055,000,000","5,214,000,000","4,083,000,000","4,743,000,000","4,993,000,000","6,225,000,000","5,387,000,000","6,661,000,000","8,726,000,000","8,934,000,000","9,313,000,000","8,234,000,000","8,961,000,000","8,601,000,000","8,872,000,000","6,785,000,000","6,951,000,000","6,155,000,000","7,803,000,000","8,169,000,000","6,974,000,000","7,313,000,000","6,766,000,000","6,453,000,000","5,514,000,000","5,507,000,000"
				TotalTaxPayable,"1,691,000,000","1,231,000,000","2,114,000,000","5,219,000,000","1,034,000,000","1,105,000,000","1,023,000,000","1,272,000,000","1,098,000,000","1,186,000,000","1,015,000,000","1,223,000,000","1,529,000,000","1,446,000,000","657,000,000","713,000,000","639,000,000","670,000,000","732,000,000","651,000,000","617,000,000","617,000,000","492,000,000","816,000,000","604,000,000","644,000,000","1,187,000,000","986,000,000","1,388,000,000","1,110,000,000","951,000,000","1,290,000,000","985,000,000","886,000,000","886,000,000","1,018,000,000","1,366,000,000","923,000,000","264,000,000","361,000,000","337,000,000","337,000,000","235,000,000","303,000,000","296,000,000","286,000,000","236,000,000","292,000,000"
				OtherPayable,,"911,000,000","808,000,000","651,000,000","501,000,000","732,000,000","878,000,000","815,000,000","1,107,000,000","1,126,000,000","939,000,000","778,000,000","958,000,000","1,152,000,000","493,000,000","432,000,000","337,000,000","591,000,000","459,000,000","395,000,000","528,000,000","530,000,000","439,000,000","366,000,000","302,000,000","503,000,000","417,000,000","369,000,000","474,000,000","427,000,000","345,000,000","286,000,000","259,000,000","406,000,000","341,000,000","284,000,000","316,000,000","364,000,000",,,,"20,000,000","14,000,000","16,000,000","295,000,000","341,000,000","306,000,000","190,000,000"
			CurrentAccruedExpenses,"976,000,000","911,000,000","808,000,000","651,000,000","501,000,000","732,000,000","878,000,000","815,000,000","1,107,000,000","1,126,000,000","939,000,000","778,000,000","958,000,000","1,152,000,000","493,000,000","432,000,000","337,000,000","591,000,000","459,000,000","395,000,000","528,000,000","530,000,000","439,000,000","366,000,000","302,000,000","503,000,000","417,000,000","369,000,000","474,000,000","427,000,000","345,000,000","286,000,000","259,000,000","406,000,000","341,000,000","284,000,000","316,000,000","364,000,000","709,000,000","604,000,000","582,000,000","558,000,000","983,000,000",,"221,000,000","266,000,000","217,000,000","243,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"287,000,000","225,000,000","261,000,000","312,000,000","267,000,000","222,000,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"1,495,000,000","1,009,000,000","517,000,000","543,000,000","2,261,000,000","3,351,000,000","3,031,000,000","2,340,000,000","2,340,000,000","1,315,000,000","1,143,000,000","1,169,000,000","1,163,000,000","544,000,000","26,000,000","26,000,000","26,000,000","624,000,000","29,000,000","29,000,000","28,000,000","28,000,000","28,000,000","27,000,000","215,000,000","29,000,000","780,000,000","780,000,000","776,000,000","27,000,000","26,000,000","26,000,000","24,000,000","23,000,000","23,000,000","23,000,000","22,000,000","19,000,000","20,000,000","19,000,000","17,000,000","15,000,000","14,000,000","12,000,000","64,000,000","666,000,000","3,525,000,000","11,000,000"
			CurrentDebt,"1,075,000,000","571,000,000","73,000,000","70,000,000","1,786,000,000","2,854,000,000","2,500,000,000","1,715,000,000","1,710,000,000","711,000,000","557,000,000","554,000,000","550,000,000","544,000,000","26,000,000","26,000,000","26,000,000","624,000,000","29,000,000","29,000,000","28,000,000","28,000,000","28,000,000","27,000,000","215,000,000","29,000,000","780,000,000","780,000,000","776,000,000","27,000,000","26,000,000","26,000,000","24,000,000","23,000,000","23,000,000","23,000,000","22,000,000","19,000,000","20,000,000","19,000,000","17,000,000","15,000,000","14,000,000","12,000,000","64,000,000","666,000,000","3,525,000,000","11,000,000"
				OtherCurrentBorrowings,"1,075,000,000","571,000,000","73,000,000","70,000,000","1,786,000,000","2,854,000,000","2,500,000,000","1,715,000,000","1,710,000,000","711,000,000","557,000,000","554,000,000","550,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"420,000,000","438,000,000","444,000,000","473,000,000","475,000,000","497,000,000","531,000,000","625,000,000","630,000,000","604,000,000","586,000,000","615,000,000","613,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"436,000,000","448,000,000","440,000,000","517,000,000","265,000,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"436,000,000","448,000,000","440,000,000","517,000,000","265,000,000"
		OtherCurrentLiabilities,"1,167,000,000","1,047,000,000","1,263,000,000","929,000,000","2,336,000,000","2,672,000,000","2,613,000,000","967,000,000","918,000,000","897,000,000","862,000,000","815,000,000","929,000,000","708,000,000","442,000,000","431,000,000","304,000,000","296,000,000","268,000,000","376,000,000","350,000,000","378,000,000","326,000,000","359,000,000","391,000,000","426,000,000","309,000,000","365,000,000","321,000,000","354,000,000","324,000,000","519,000,000","265,000,000","275,000,000","190,000,000","315,000,000","152,000,000","112,000,000","77,000,000","204,000,000","201,000,000","180,000,000","125,000,000","247,000,000","192,000,000","168,000,000","119,000,000","129,000,000"
