name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
			OtherReceivables,"10,813,000","6,765,000","4,633,000","5,851,000","5,672,000","7,513,000","5,030,000","5,012,000","7,716,000","13,211,000","8,139,000","7,564,000","8,745,000","15,124,000","8,194,000","9,342,000","9,560,000","10,972,000","6,233,000","6,934,000","9,075,000","9,608,000","2,834,000","2,902,000","2,914,000","4,906,000","2,800,000","2,880,000","3,284,000","6,011,000","3,599,000","3,198,000","3,044,000","5,680,000","3,115,000","3,845,000","3,094,000","5,437,000","3,598,000","1,495,000","2,287,000","4,535,000","2,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-549,000","-574,000","-924,000","-1,024,000","-1,444,000","-1,699,000","-1,699,000","-1,249,000","-1,249,000","-274,000","-290,000","-285,000","-304,000","-300,000","-275,000","-427,000","-427,000","-276,000","-281,000","-280,000","-280,000","-280,000","-280,000","-319,000","-297,000","-297,000","-279,000","-275,000","-274,000","-300,000","-289,000","-235,000","-234,000","-231,000","-225,000","-2,000","-13,000",,"-23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"9,829,000","5,060,000","1,230,000","1,280,000","1,169,000","1,181,000","1,017,000","1,107,000","1,202,000","1,325,000","1,468,000","2,347,000","2,872,000","2,993,000","3,051,000","3,096,000","3,101,000","3,134,000","2,998,000","3,047,000","3,088,000","3,046,000","3,009,000","2,796,000","2,861,000","3,117,000","2,908,000","2,820,000","2,680,000","2,952,000","2,743,000","2,772,000","2,916,000","2,881,000","2,890,000","2,839,000","2,925,000","2,890,000","2,846,000","2,967,000","3,339,000","3,438,000","3,520,000","3,644,000","3,862,000","4,037,000",,"3,741,000","3,812,000","4,165,000","4,141,000","4,383,000","4,796,000","5,455,000","5,419,000","5,810,000","6,095,000","6,485,000","7,693,000","8,065,000","8,345,000","8,199,000","8,121,000","8,814,000","8,202,000","8,207,000","7,752,000","8,041,000","8,089,000","8,289,000","8,235,000","8,698,000","8,111,000","8,158,000","8,226,000","8,643,000","8,536,000","7,715,000","7,461,000","7,718,000","7,825,000","7,979,000","9,681,000","10,108,000","9,375,000","10,249,000","11,328,000","12,994,000","14,635,000","14,948,000","16,489,000","16,143,000","16,685,000","17,239,000","18,532,000","17,560,000","19,958,000","31,543,000","32,400,000","37,100,000","31,700,000","32,445,000","37,700,000","71,400,000","68,700,000","62,293,000","66,400,000","64,800,000","63,900,000","101,600,000","105,400,000","105,700,000","93,400,000","91,000,000","98,600,000","101,100,000","97,900,000","99,700,000","101,600,000","100,000,000","95,500,000","93,100,000","98,200,000","98,600,000","97,700,000","96,600,000"
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"7,941,000","11,393,000","14,550,000","12,168,000","13,552,000","18,847,000","18,838,000","17,567,000","10,863,000","14,974,000","11,034,000","15,615,000","7,962,000","10,866,000","10,495,000","12,040,000","9,048,000","11,788,000","8,573,000","5,821,000","6,277,000","9,408,000","7,170,000","6,894,000","9,566,000","14,143,000","8,035,000","6,665,000","6,855,000","7,676,000","6,329,000","5,068,000","5,940,000","7,417,000","6,111,000","4,683,000","6,184,000","8,401,000","7,337,000","5,524,000","8,237,000","11,274,000","9,979,000","10,123,000","10,293,000","10,162,000",,"12,583,000","11,377,000","9,549,000","14,223,000","14,582,000","9,036,000","9,531,000","12,893,000","7,253,000","8,544,000","9,526,000","9,567,000","6,740,000","9,289,000","9,072,000","10,381,000","7,091,000","8,227,000","8,362,000","9,244,000","6,342,000","7,875,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,097,000","23,081,000","24,108,000","24,310,000","22,021,000","22,385,000","22,336,000","23,264,000","20,962,000","20,240,000","20,238,000","19,807,000","18,706,000","20,324,000","17,557,000","15,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,097,000","23,081,000","24,108,000","24,310,000","22,021,000","22,385,000","22,336,000","23,264,000","20,962,000","20,240,000","20,238,000","19,807,000","18,706,000","20,324,000","17,557,000","15,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,322,000","0","1,627,000","1,621,000","1,620,000","1,125,000","3,206,000","1,973,000","0","1,925,000","1,419,000","15,420,000","14,956,000","723,000","193,000",,,"0","0","732,000","1,754,000","1,020,000",,"0","251,000","931,000","75,000",,,,,,,,,"1,496,000",,"0","1,582,000","486,000","3,782,000","2,351,000","2,380,000","671,000","548,000",,,"2,941,000",,,,"3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,"20,028,000",,"18,674,000",,"16,299,000",,"17,962,000","10,834,000","13,859,000",,"15,136,000","12,149,000","14,922,000",,,,"12,454,000",,"9,690,000",,"17,260,000","10,943,000",,"9,535,000","10,628,000",,,"8,856,000","10,298,000","9,001,000","7,522,000","9,109,000","11,291,000","10,183,000","2,052,000","11,576,000",,"13,499,000","13,767,000","14,155,000","1,933,000","21,544,000",,"3,024,000",,"5,019,000","18,965,000","4,242,000","2,285,000","3,032,000","1,920,000","3,734,000","6,712,000","4,421,000","4,178,000","5,255,000","4,735,000","6,627,000",,,,,,,"7,330,000","8,220,000","6,158,000","8,117,000","6,965,000","10,140,000","12,727,000","13,281,000","8,329,000","10,294,000","12,161,000","17,701,000","18,954,000","24,249,000","19,410,000","19,725,000","10,593,000","158,818,000","252,417,000","171,550,000","171,331,000","118,758,000","116,231,000","35,334,000","34,885,000","38,516,000","37,986,000","71,386,000","35,009,000","36,700,000","26,900,000","35,100,000","26,087,000","94,500,000","89,400,000","102,600,000","91,664,000","55,300,000","37,000,000","91,000,000","6,600,000","6,500,000","10,000,000","10,800,000","4,900,000","9,900,000","10,900,000","12,200,000","6,900,000","10,000,000","20,300,000","29,800,000","26,400,000","47,900,000","54,200,000","80,600,000","75,200,000"
	TotalNonCurrentAssets,"349,363,000","366,278,000","364,429,000","369,920,000","369,191,000","382,283,000","393,616,000","405,690,000","412,549,000","407,654,000","402,399,000","381,319,000","373,293,000","287,749,000","294,253,000","296,698,000","298,009,000","282,493,000","278,569,000","278,894,000","276,562,000","270,244,000","271,852,000","262,748,000","258,203,000","260,623,000","233,804,000","233,674,000","231,563,000","233,787,000","236,977,000","238,750,000","240,909,000","241,951,000","249,449,000","253,740,000","254,921,000","260,275,000","257,621,000","264,801,000","277,410,000","289,208,000","236,287,000","243,367,000","247,628,000","248,720,000","236,778,000","242,371,000","248,044,000","254,282,000","264,829,000","273,364,000","283,500,000","293,736,000","303,505,000","312,652,000","316,845,000","323,229,000","349,594,000","358,771,000","372,108,000","381,116,000","392,322,000","434,594,000","442,051,000","449,632,000","437,471,000","440,416,000","448,572,000","456,938,000","678,108,000","457,842,000","463,125,000","474,395,000","482,611,000","491,407,000","504,359,000","517,750,000","521,242,000","532,334,000","548,621,000","567,116,000","588,759,000","610,189,000","648,430,000","688,904,000","749,897,000","782,733,000","1,025,970,000","1,068,799,000","1,438,042,000","1,466,943,000","1,656,387,000","1,690,855,000","1,760,721,000","1,814,030,000","1,966,401,000","1,496,715,000","1,526,400,000","1,548,600,000","1,195,900,000","1,222,409,000","1,271,700,000","1,312,600,000","1,318,900,000","1,324,077,000","1,295,100,000","1,284,300,000","1,310,900,000","1,546,300,000","3,150,000,000","3,180,300,000","3,168,200,000","3,183,300,000","3,134,900,000","3,143,400,000","3,166,400,000","3,194,300,000","3,217,500,000","3,251,200,000","3,261,800,000","3,285,800,000","3,300,100,000","3,318,100,000","3,339,700,000","3,379,900,000"
		NetPPE,"222,289,000","227,612,000","222,916,000","227,156,000","228,368,000","235,518,000","245,052,000","253,600,000","261,234,000","267,896,000","254,321,000","229,086,000","224,055,000","140,004,000","143,459,000","142,645,000","141,357,000","139,856,000","138,049,000","135,653,000","133,141,000","133,102,000","131,537,000","126,075,000","122,444,000","124,816,000","117,402,000","113,467,000","108,412,000","109,777,000","109,268,000","108,280,000","106,480,000","105,620,000","105,174,000","104,277,000","105,426,000","107,004,000","103,235,000","102,626,000","106,833,000","112,772,000","120,652,000","125,399,000","128,274,000","129,518,000","118,090,000","122,987,000","125,665,000","131,484,000","134,777,000","140,513,000","148,754,000","159,978,000","167,910,000","176,799,000","180,838,000","184,610,000","208,455,000","216,224,000","227,453,000","236,264,000","241,584,000","275,159,000","280,322,000","288,140,000","274,423,000","272,292,000","277,611,000","285,401,000","283,901,000","287,665,000","289,909,000","296,995,000","302,002,000","307,479,000","315,897,000","324,725,000","328,022,000","338,911,000","348,369,000","362,441,000","369,652,000","377,924,000","404,261,000","425,327,000","446,632,000","466,064,000","603,615,000","622,605,000","616,922,000","616,422,000","689,313,000","693,313,000","700,972,000","714,999,000","769,422,000","1,168,582,000","1,165,900,000","1,192,900,000","1,079,400,000","1,104,361,000","1,144,500,000","1,182,900,000","1,187,200,000","1,196,351,000","1,161,200,000","1,148,500,000","1,156,100,000","1,337,700,000","1,435,500,000","1,443,800,000","1,429,200,000","1,443,200,000","1,434,900,000","1,430,300,000","1,428,800,000","1,447,600,000","1,453,600,000","1,470,500,000","1,481,700,000","1,490,400,000","1,494,000,000","1,502,800,000","1,510,800,000","1,519,600,000"
			GrossPPE,"382,975,000","390,658,000","386,020,000","387,356,000","385,526,000","392,008,000","402,046,000","253,600,000","421,294,000","423,809,000","417,469,000","389,634,000","413,994,000","382,150,000","391,521,000","388,378,000","386,722,000","383,181,000","381,156,000","375,342,000","388,304,000","388,287,000","384,518,000","377,204,000","372,708,000","372,811,000","367,655,000","364,812,000","363,165,000","364,866,000","362,520,000","360,755,000","359,617,000","361,586,000","356,791,000","356,421,000","358,113,000","357,177,000","352,950,000","335,303,000",,"353,874,000","360,461,000","374,156,000","376,183,000","377,010,000",,"377,145,000","379,127,000","390,179,000","397,310,000","404,687,000","420,463,000","444,911,000","461,680,000","483,932,000","484,938,000","491,656,000","548,755,000","595,489,000","606,718,000","615,529,000","623,332,000","656,907,000","662,070,000","669,888,000","624,725,000","622,594,000","627,913,000","635,703,000","606,192,000","609,956,000","612,200,000","619,286,000","586,502,000","591,979,000","600,397,000","609,225,000","590,846,000","601,735,000","611,193,000","625,265,000","623,091,000","616,307,000","635,582,000","641,757,000","654,706,000","657,655,000","838,878,000","832,207,000","825,843,000","787,731,000","841,988,000","817,234,000","791,231,000","774,552,000","791,346,000","1,168,582,000","1,864,800,000","1,877,000,000","1,739,500,000","1,104,361,000","1,768,700,000","1,795,500,000","1,771,000,000","1,196,351,000","1,683,800,000","1,641,600,000","1,621,200,000","1,974,400,000","2,007,300,000","2,015,600,000","2,001,000,000","1,485,600,000","1,878,400,000","1,873,800,000","1,834,200,000","1,787,700,000","1,781,100,000","1,759,100,000","1,732,100,000","1,705,200,000","1,669,400,000","1,628,300,000","1,598,800,000","1,571,000,000"
				Properties,"240,792,000","0","233,784,000","232,006,000","230,788,000","0","236,976,000","93,759,000","248,217,000","0","251,715,000","257,595,000","298,783,000","0","391,521,000","388,378,000","386,722,000","0","381,156,000","375,342,000","388,304,000","0","384,518,000","377,204,000","372,708,000","0","367,655,000","364,812,000","363,165,000","0","362,520,000","360,755,000","359,617,000","0","356,791,000","356,421,000","358,113,000","0",,,,"0",,,"376,183,000","0",,"377,145,000","379,127,000","89,822,000","397,310,000",,"420,463,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0",,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"43,742,000",,,,"36,815,000",,,,"39,720,000",,,,"33,566,000",,,,"32,506,000",,,,"29,914,000",,,,"29,856,000",,,,"27,198,000",,,,"27,198,000",,,,"26,622,000",,,,"27,144,000",,,,"27,328,000",,,,"28,966,000",,,,"33,885,000",,,,"33,953,000",,,,"37,503,000",,,,"56,872,000",,,,"57,512,000",,,,"58,085,000",,,,"62,360,000",,,,"64,995,000",,,,,,,,"69,037,000",,,,"70,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"163,264,000",,,,"160,842,000",,,,"172,881,000",,,,"241,990,000",,,,"243,872,000",,,,"243,323,000",,,,"238,134,000",,,,"233,339,000",,,,"229,918,000",,,,"256,704,000",,,,"214,283,000",,,,"232,583,000",,,,"271,391,000",,,,"276,745,000",,,,"312,117,000",,,,"393,181,000",,,,"474,880,000",,,,"452,138,000",,,,"442,671,000",,,,"437,952,000",,,,"445,926,000",,"616,307,000","635,582,000",,,,,"610,350,000",,,,"584,473,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
