name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
BasicAverageShares,,"61,445,399","63,045,061","64,931,764","66,894,398","67,263,714","67,238,005","67,214,759","67,104,628","67,486,550","60,461,325","54,695,578","54,628,029","54,598,499","54,598,142","50,277,847","46,498,305","44,050,701","44,036,416","44,031,813","43,995,749","43,947,563","43,887,781","39,715,516","38,373,610","38,386,983","38,507,772","38,523,593","38,472,229","34,393,137","29,291,440","29,280,648","29,242,180","29,182,183","29,300,463","29,325,128","29,245,201","29,211,321","27,523,958","26,664,882","26,647,050","26,628,025",,"26,629,360","26,610,450","26,589,013",,"26,586,953","26,577,065","26,567,653",,"26,567,653","26,567,653","26,561,490",,"26,550,318","26,547,498","26,547,073",,"20,711,866","20,838,798","21,271,328",,"21,700,328","21,893,943","21,937,948",,"22,260,541","22,587,213","22,992,398",,"20,206,108","19,665,779","19,719,934",,"19,941,034","20,122,685","20,366,287",,"20,941,398","21,213,306","19,016,622",,"17,983,793","18,118,639","18,469,445",,"18,846,117","19,215,808","19,647,732",,"20,666,667","20,000,000","20,606,061",,"20,555,556","21,081,081","20,588,235",,"15,945,946","15,555,556","15,714,286",,"15,294,118","13,888,889","13,611,111",,"12,857,143","12,972,973","13,055,556",,"13,125,000","13,055,556","13,142,857",,"9,750,000","10,000,000","9,729,730",,"9,696,970","8,181,818","7,948,718",,"7,096,774","7,272,727","6,969,697",,"7,419,355","6,969,697","7,096,774",,,,"7,220,000",,,,"7,220,000",,,,"7,229,000"
DilutedAverageShares,,"61,593,365","63,183,411","65,065,848","67,066,592","67,355,418","67,304,442","67,269,303","67,181,755","67,587,446","60,562,366","54,751,344","54,773,521","54,706,337","54,706,691","50,432,112","46,639,780","44,168,242","44,109,767","44,086,881","44,061,421","44,020,765","43,935,815","39,743,291","38,410,393","38,402,316","38,538,771","38,556,995","38,531,700","34,478,335","29,383,506","29,360,880","29,321,927","29,262,680","29,387,485","29,412,458","29,308,806","29,268,483","27,549,655","26,672,849","26,650,325","26,631,187",,"26,629,543","26,611,409","26,590,410",,"26,587,281","26,577,828","26,568,172",,"26,568,081","26,568,752","26,563,945",,"26,561,874","26,553,724","26,556,104",,"20,732,741","20,884,156","21,325,166",,"21,746,255","21,946,829","21,998,750",,"22,320,674","22,643,463","23,043,874",,"20,256,465","19,709,958","19,769,505",,"19,941,034","20,122,685","20,366,287",,"20,941,398","21,213,306","19,016,622",,"17,983,793","18,118,639","18,469,445",,"18,846,117","19,215,808","19,647,732",,"20,666,667","20,000,000","20,606,061",,"20,555,556","21,081,081","20,588,235",,"15,945,946","15,555,556","15,714,286",,"15,294,118","13,888,889","13,611,111",,"12,857,143","12,972,973","13,055,556",,"13,125,000","13,055,556","13,142,857",,"9,750,000","10,000,000","9,729,730",,"9,696,970","8,181,818","7,948,718",,"7,096,774","7,272,727","6,969,697",,"7,419,355","6,969,697","7,096,774",,,,"7,220,000",,,,"7,220,000",,,,"7,229,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"213,269,000","44,124,000","54,148,000","44,408,000","70,588,000","73,115,000","52,855,000","41,305,000","4,488,000","23,396,000","36,376,000","37,347,000","44,814,000","40,337,000","43,928,000","32,486,000","33,169,000","33,529,000","15,898,000","26,356,000","26,341,000","25,886,000","24,218,000","17,435,000","22,109,000","22,874,000","23,002,000","22,248,000","21,633,000","13,887,000","16,512,000","18,166,000","18,875,000","16,421,000","15,353,000","15,535,000","17,017,000","16,021,000","12,650,000","12,906,000","11,998,000","11,990,000","10,637,000","11,013,000","11,918,000","10,240,000","10,309,000","9,153,000","8,238,000","7,910,000","7,297,000","5,442,000","5,744,000","5,449,000","5,821,000","11,509,000","11,284,000","9,503,000","10,664,000","9,763,000","12,295,000","11,947,000","10,636,000","11,554,000","11,261,000","5,584,000","10,549,000","9,870,000","11,258,000","11,080,000","9,032,000","10,028,000","9,363,000","9,759,000","9,710,000","9,792,000","7,741,000","8,889,000","9,120,000","8,960,000","8,678,000","8,068,000","7,291,000","7,006,000","7,300,000","7,405,000","6,925,000","6,388,000","6,681,000","6,930,000","6,600,000","6,200,000","8,000,000","6,800,000","6,000,000","7,400,000","7,800,000","7,000,000","5,200,000","5,900,000","5,600,000","5,500,000","5,100,000","5,200,000","5,000,000","4,900,000","4,200,000","4,500,000","4,800,000","4,700,000","4,300,000","2,100,000","4,700,000","4,600,000","3,500,000","3,900,000","3,700,000","3,600,000","3,200,000","3,200,000","2,700,000","3,100,000","3,000,000","2,200,000","2,400,000","2,300,000","2,100,000","2,300,000","2,300,000","2,200,000",,,,,,,,,,,,
NormalizedIncome,"216,190,901.805","46,083,983","54,421,631.509","47,379,374","68,379,528","73,656,476","53,235,705.335","44,362,561","5,017,194","27,721,670","45,975,571.277","38,597,868.195","44,573,280","42,772,922.9","45,144,616.537","41,365,546.9","37,413,877","33,514,937.6","15,781,000","26,569,070","26,090,656","26,288,059.7","25,903,078.392","24,715,095.79","22,460,471.153","22,887,050","22,898,676.613","22,398,464.552","22,336,922.25","21,134,655.1","17,346,961.925","19,030,447.969","18,997,637.33","16,336,928","15,495,934.683","15,556,302.708","16,980,314.362","16,964,704","14,525,798.503","14,140,699.493","12,217,035.152","11,964,898.266","10,900,874.056","11,149,639.81","12,125,515.934","10,688,329.049","10,309,000","9,122,178.575","8,244,075.861","8,090,182.232","8,071,800","5,443,300","5,935,933.171","5,825,974.843","5,928,900","11,457,990.582","10,946,892.875","9,262,069.763","12,539,796.783","9,339,504.243","11,167,294.456","11,686,067.083","10,479,255.545","11,188,305.231","10,098,952.939","5,549,426.638","10,404,137.249","10,236,684.886","11,103,941.512","10,975,977.24","8,896,024.088","10,192,379.969","9,363,000","9,759,000","9,710,000","9,792,000","7,741,000","8,962,981.183","9,120,000","8,960,000","9,209,959.019","8,068,000","7,291,000","7,006,000","7,300,000","7,405,000","6,925,000","6,388,000","6,681,000","6,930,000","6,600,000","6,200,000","8,000,000","6,800,000","6,000,000","7,400,000","7,800,000","7,000,000","5,200,000","5,900,000","5,600,000","5,500,000","5,100,000","5,200,000","5,000,000","4,900,000","4,200,000","4,500,000","4,800,000","4,700,000","4,300,000","2,100,000","4,628,787.879","4,528,125","3,500,000","3,900,000","3,626,000","3,528,000","3,200,000","3,127,272.727","2,627,027.027","3,100,000","3,000,000","2,200,000","2,400,000","2,300,000","2,100,000","2,300,000","2,300,000","2,200,000",,,,,,,,,,,,
InterestIncome,"472,087,000","112,174,000","115,207,000","121,378,000","123,327,000","125,054,000","130,478,000","133,657,000","134,694,000","142,448,000","128,309,000","117,348,000","119,543,000","119,053,000","121,361,000","108,393,000","98,888,000","86,417,000","84,851,000","85,489,000","82,160,000","79,924,000","80,819,000","70,092,000","67,585,000","67,601,000","67,660,000","66,935,000","66,729,000","60,379,000","54,186,000","54,303,000","54,044,000","53,457,000","54,256,000","54,317,000","54,424,000","54,892,000","53,172,000","52,288,000","52,545,000","53,680,000","54,740,000","56,287,000","57,042,000","56,098,000","57,790,000","58,576,000","59,597,000","60,565,000","62,871,000","65,212,000","66,079,000","63,201,000","67,723,000","68,675,000","70,588,000","74,693,000","63,928,000","57,460,000","57,812,000","57,193,000","57,886,000","56,942,000","55,994,000","56,447,000","57,096,000","56,231,000","56,534,000","54,884,000","46,726,000","42,858,000","40,020,000","39,831,000","41,066,000","41,925,000","40,619,000","41,905,000","44,734,000","44,986,000","45,566,000","40,869,000","40,131,000","41,563,000","41,340,000","40,905,000","41,819,000","41,573,000","40,361,000","39,168,000","39,700,000","39,100,000","38,800,000","38,400,000","39,900,000","40,800,000","41,300,000","40,700,000","32,300,000","31,700,000","30,600,000","29,900,000","29,300,000","28,500,000","25,200,000","25,000,000","25,300,000","24,600,000","24,400,000","23,600,000","23,300,000","23,100,000","23,100,000","22,600,000","18,100,000","18,800,000","18,600,000","18,500,000","19,000,000","19,400,000","17,000,000","17,200,000","23,900,000","15,900,000","15,700,000","15,600,000","16,400,000","15,900,000","15,900,000","15,600,000",,,,,,,,,,,,
InterestExpense,"22,921,000","4,463,000","4,881,000","6,103,000","7,472,000","8,576,000","10,766,000","13,064,000","15,681,000","22,286,000","21,346,000","21,228,000","21,083,000","20,692,000","19,594,000","18,460,000","16,541,000","13,125,000","11,668,000","11,235,000","10,021,000","9,205,000","9,130,000","8,066,000","7,811,000","7,759,000","7,040,000","6,326,000","5,936,000","5,424,000","5,201,000","5,692,000","5,737,000","6,132,000","7,018,000","8,186,000","8,435,000","8,764,000","9,885,000","10,594,000","11,005,000","11,850,000","12,806,000","13,386,000","13,989,000","14,622,000","15,464,000","16,590,000","18,449,000","19,932,000","22,306,000","24,783,000","26,828,000","25,074,000","26,876,000","28,388,000","29,929,000","36,105,000","32,154,000","29,100,000","28,626,000","27,200,000","27,609,000","26,233,000","25,130,000","25,464,000","24,742,000","23,643,000","22,666,000","21,383,000","17,464,000","15,585,000","13,658,000","13,504,000","14,082,000","14,825,000","16,540,000","17,063,000","18,225,000","18,798,000","18,915,000","16,618,000","17,224,000","19,519,000","19,642,000","19,969,000","20,874,000","20,893,000","19,316,000","18,469,000","18,000,000","17,400,000","17,100,000","16,900,000","17,600,000","18,700,000","19,000,000","18,600,000","14,800,000","14,300,000","13,600,000","13,000,000","12,500,000","12,200,000","10,600,000","10,600,000","11,100,000","10,600,000","10,400,000","9,900,000","9,300,000","8,900,000","8,800,000","8,700,000","7,600,000","7,800,000","8,000,000","8,200,000","8,600,000","9,400,000","8,500,000","8,700,000","13,200,000","8,700,000","8,700,000","8,900,000","9,600,000","9,400,000","9,500,000","9,300,000",,,,,,,,,,,,
NetInterestIncome,"449,166,000","107,711,000","110,326,000","115,275,000","115,855,000","116,478,000","119,712,000","120,593,000","119,013,000","120,162,000","106,963,000","96,120,000","98,460,000","98,361,000","101,767,000","89,933,000","82,347,000","73,292,000","73,183,000","74,254,000","72,139,000","70,719,000","71,689,000","62,026,000","59,774,000","59,842,000","60,620,000","60,609,000","60,793,000","54,955,000","48,985,000","48,611,000","48,307,000","47,325,000","47,238,000","46,131,000","45,989,000","46,128,000","43,287,000","41,694,000","41,540,000","41,830,000","41,934,000","42,901,000","43,053,000","41,476,000","42,326,000","41,986,000","41,148,000","40,633,000","40,565,000","40,429,000","39,251,000","38,127,000","40,847,000","40,287,000","40,659,000","38,588,000","31,774,000","28,360,000","29,186,000","29,993,000","30,277,000","30,709,000","30,864,000","30,983,000","32,354,000","32,588,000","33,868,000","33,501,000","29,262,000","27,273,000","26,362,000","26,327,000","26,984,000","27,100,000","24,079,000","24,842,000","26,509,000","26,188,000","26,651,000","24,251,000","22,907,000","22,044,000","21,698,000","20,936,000","20,945,000","20,680,000","21,045,000","20,699,000","21,700,000","21,700,000","21,700,000","21,500,000","22,300,000","22,100,000","22,300,000","22,100,000","17,500,000","17,400,000","17,000,000","16,900,000","16,800,000","16,300,000","14,600,000","14,400,000","14,200,000","14,000,000","14,000,000","13,700,000","14,000,000","14,200,000","14,300,000","13,900,000","10,500,000","11,000,000","10,600,000","10,300,000","10,400,000","10,000,000","8,500,000","8,500,000","10,700,000","7,200,000","7,000,000","6,700,000","6,800,000","6,500,000","6,400,000","6,300,000",,,,,,,,,,,,
ReconciledDepreciation,"11,159,000","2,598,000","2,835,000","2,854,000","2,873,000","2,896,000","3,326,000","3,346,000","3,365,000","3,374,000","2,916,000","2,446,000","2,465,000","2,514,000","2,762,000","1,821,000","1,312,000","1,086,000","1,204,000","1,223,000","1,240,000","1,273,000","1,335,000","837,000","697,000","730,000","811,000","815,000","944,000","566,000","466,000","477,000","482,000","495,000","546,000","556,000","561,000","625,000","570,000","519,000","524,000","537,000","588,000","599,000","605,000","618,000","669,000","676,000","685,000","699,000","3,012,000","1,632,000","3,543,000","2,141,000","2,296,000","1,772,000","2,101,000","1,274,000","535,000","1,402,000","1,379,000","1,398,000","107,000","1,737,000","1,013,000","1,382,000","1,404,000","1,386,000","1,415,000","1,681,000","1,979,000","2,103,000","2,409,000","2,344,000","2,443,000","3,037,000","3,872,000","1,457,000","1,082,000","1,504,000","1,466,000","1,225,000","1,113,000","1,026,000","1,027,000","1,281,000","2,543,000","319,000","1,285,000","1,453,000","600,000","2,100,000","2,100,000","2,100,000","1,100,000","1,300,000","1,500,000","1,500,000","1,300,000","1,400,000","1,100,000","1,400,000","1,200,000","3,100,000","0","1,200,000","1,200,000","3,200,000","-400,000","1,400,000","1,600,000","1,700,000","1,900,000","1,900,000","-2,900,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,500,000","300,000","400,000","300,000","200,000","300,000","200,000","300,000","200,000","300,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"213,269,000","44,124,000","54,148,000","44,408,000","70,588,000","73,115,000","52,855,000","41,305,000","4,488,000","23,396,000","36,376,000","37,347,000","44,814,000","40,337,000","43,928,000","32,486,000","33,169,000","33,529,000","15,898,000","26,356,000","26,341,000","25,886,000","24,218,000","17,435,000","22,109,000","22,874,000","23,002,000","22,248,000","21,633,000","13,887,000","16,512,000","18,166,000","18,875,000","16,421,000","15,353,000","15,535,000","17,017,000","16,021,000","12,650,000","12,906,000","11,998,000","11,990,000","10,637,000","11,013,000","11,918,000","10,240,000","10,309,000","9,153,000","8,238,000","7,910,000","7,297,000","5,442,000","5,744,000","5,449,000","5,821,000","11,509,000","11,284,000","9,503,000","10,664,000","9,763,000","12,295,000","11,947,000","10,636,000","11,554,000","11,261,000","5,584,000","10,549,000","9,870,000","11,258,000","11,080,000","9,032,000","10,028,000","9,363,000","9,759,000","9,710,000","9,792,000","7,741,000","8,889,000","9,120,000","8,960,000","8,678,000","8,068,000","7,291,000","7,006,000","7,300,000","7,405,000","6,925,000","6,388,000","6,681,000","6,930,000","6,600,000","6,200,000","8,000,000","6,800,000","6,000,000","7,400,000","7,800,000","7,000,000","5,200,000","5,900,000","5,600,000","5,500,000","5,100,000","5,200,000","5,000,000","4,900,000","4,200,000","4,500,000","4,800,000","4,700,000","4,300,000","2,100,000","4,700,000","4,600,000","3,500,000","3,900,000","3,700,000","3,600,000","3,200,000","3,200,000","2,700,000","3,100,000","3,000,000","2,200,000","2,400,000","2,300,000","2,100,000","2,300,000","2,300,000","2,200,000",,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-3,624,000","-2,399,000","-335,000","-3,682,000","2,792,000","-676,000","-465,000","-3,627,000","-534,000","-4,995,000","-11,459,000","-1,530,000","295,000","-2,971,000","-1,509,000","-10,661,000","-5,183,000","17,000","195,000","-298,000","342,000","-567,000","-2,274,000","-9,699,000","-480,000","-18,000","140,000","-203,000","-963,000","-9,611,000","-1,097,000","-1,167,000","-165,000","113,000","-189,000","-28,000","50,000","-1,224,000","-2,377,000","-1,566,000","-282,000","32,000","-312,000","-162,000","-271,000","-545,000","0","32,000","-7,000","-200,000","-1,192,000","-2,000","-192,000","-429,000","-166,000","56,000","408,000","298,000","-2,067,000","506,000","1,274,000","336,000","194,000","449,000","1,445,000","43,000","184,000","-469,000","197,000","132,000","170,000","-200,000",,,,,,"-92,000",,,"-715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000",,,"100,000","100,000",,"100,000","100,000",,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-3,624,000","-2,399,000","-335,000","-3,682,000","2,792,000","-676,000","-465,000","-3,627,000","-534,000","-4,995,000","-11,459,000","-1,530,000","295,000","-2,971,000","-1,509,000","-10,661,000","-5,183,000","17,000","195,000","-298,000","342,000","-567,000","-2,274,000","-9,699,000","-480,000","-18,000","140,000","-203,000","-963,000","-9,611,000","-1,097,000","-1,167,000","-165,000","113,000","-189,000","-28,000","50,000","-1,224,000","-2,377,000","-1,566,000","-282,000","32,000","-312,000","-162,000","-271,000","-545,000","0","32,000","-7,000","-200,000","-1,192,000","-2,000","-192,000","-429,000","-166,000","56,000","408,000","298,000","-2,067,000","506,000","1,274,000","336,000","194,000","449,000","1,445,000","43,000","184,000","-469,000","197,000","132,000","170,000","-200,000",,,,,,"-92,000",,,"-715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000",,,"100,000","100,000",,"100,000","100,000",,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.194","0.183","0.183","0.193","0.209","0.199","0.181","0.157","0.009","0.134","0.162","0.182","0.184","0.18","0.194","0.167","0.181","0.173","0.4","0.285","0.268","0.291","0.259","0.249","0.268","0.275","0.262","0.259","0.269","0.246","0.239","0.259","0.257","0.256","0.244","0.239","0.266","0.229","0.211","0.212","0.223","0.216","0.154","0.157","0.234","0.177","0.154","0.037","0.132","0.099","0.35","0.35","0","0.121","0.35","0.089","0.174","0.192","0.093","0.163","0.115","0.223","0.192","0.186","0.196","0.196","0.213","0.218","0.218","0.212","0.2","0.178","0.187","0.197","0.229","0.196","0.138","0.196","0.221","0.166","0.256","0.288","0.288","0.271","0.301","0.326","0.326","0.299","0.326","0.3","0.241","0.303","0.35","0.261","0.326","0.327","0.322","0.32","0.278","0.263","0.273","0.267","0.282","0.246","0.286","0.31","0.263","0.286","0.284","0.299","0.271","0.16","0.288","0.281","0.186","0.264","0.26","0.28","0.238","0.273","0.27","0.295","0.25","0.267","0.273","0.258","0.222","0.233","0.233","0.241",,,,,,,,,,,,
TaxEffectOfUnusualItems,"-702,098.195","-439,017","-61,368.491","-710,626","583,528","-134,524","-84,294.665","-569,439","-4,806","-669,330","-1,859,428.723","-279,131.805","54,280","-535,077.1","-292,383.463","-1,781,453.1","-938,123","2,937.6","78,000","-84,930","91,656","-164,940.3","-588,921.608","-2,418,904.21","-128,528.847","-4,950","36,676.613","-52,535.448","-259,077.75","-2,363,344.9","-262,038.075","-302,552.031","-42,362.67","28,928","-46,065.317","-6,697.292","13,314.362","-280,296","-501,201.497","-331,300.507","-62,964.848","6,898.266","-48,125.944","-25,360.19","-63,484.066","-96,670.951","0","1,178.575","-924.139","-19,817.768","-417,200","-700","-66.829","-52,025.157","-58,100","4,990.582","70,892.875","57,069.763","-191,203.217","82,504.243","146,294.456","75,067.083","37,255.545","83,305.231","282,952.939","8,426.638","39,137.249","-102,315.114","42,941.512","27,977.24","34,024.088","-35,620.031","0","0","0","0","0","-18,018.817","0","0","-183,040.981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28,787.879","28,125","0","0","26,000","28,000","0","27,272.727","27,027.027","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,
