name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
		PrepaidAssets,"2,154,000","7,536,000","8,000,000","8,702,000","7,206,000","5,168,000","6,608,000","4,325,000","4,188,000","1,677,000","1,442,000","3,942,000","3,464,000","952,000","4,410,000","4,038,000","3,438,000","1,698,000","1,594,000","2,968,000","3,366,000","2,259,000","1,067,000","1,410,000","1,548,000","210,000","303,000","0","175,000","110,000","202,000","230,000"
		RestrictedCash,"115,000","115,000","115,000","115,000","0","115,000","115,000","115,000","115,000","0","101,000","101,000","101,000","101,000","101,000","101,000","100,000","106,000","100,000","101,000","102,000","151,000","154,000","54,000","52,000","54,000","51,000","51,000","51,000","51,000","51,000","50,000"
		OtherCurrentAssets,"6,720,000","380,000","241,000","173,000","127,000","341,000","322,000","392,000","731,000","763,000","853,000","1,004,000","1,103,000","1,129,000","1,482,000","1,920,000","2,220,000","1,287,000","1,111,000","724,000","594,000","464,000","280,000","188,000","152,000","191,000","198,000","150,000",,"0","0","0"
	TotalNonCurrentAssets,"2,166,000","1,261,000","1,251,000","504,000","725,000","1,749,000","1,877,000","821,000","949,000","1,194,000","1,531,000","1,615,000","1,759,000","592,000","621,000","674,000","651,000","3,744,000","522,000","499,000","610,000","503,000","462,000","477,000","492,000","1,896,000","1,568,000","372,000","409,000","4,489,000","3,333,000","2,517,000"
		NetPPE,"1,139,000","1,261,000","1,251,000","504,000","610,000","482,000","610,000","739,000","867,000","997,000","1,130,000","1,414,000","1,558,000","373,000","396,000","415,000","422,000","267,000","286,000","260,000","234,000","260,000","283,000","304,000","275,000","88,000","70,000","33,000","29,000","33,000","36,000","40,000"
			GrossPPE,"1,139,000","1,704,000","1,251,000","504,000","610,000","881,000","610,000","739,000","867,000","1,307,000","1,130,000","1,414,000","1,558,000","608,000",,,,"466,000",,,,"540,000",,,,"280,000",,"218,000",,,,"210,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,"0"
				MachineryFurnitureEquipment,,"168,000",,,,"168,000",,,,"168,000",,,,"185,000",,,,"215,000",,,,"325,000",,,,"204,000",,"218,000",,,,"210,000"
				OtherProperties,"1,139,000","1,369,000","1,251,000","504,000","610,000","546,000","610,000","739,000","867,000","972,000","1,130,000","1,414,000","1,558,000","256,000",,,,"84,000",,,,"0",,,,"0",,"0",,,,"0"
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,"0",,,,"28,000",,,,,,
				Leases,,"167,000",,,,"167,000",,,,"167,000",,,,"167,000",,,,"167,000",,,,"215,000",,,,"48,000",,,,,,"0"
			AccumulatedDepreciation,,"-443,000",,,,"-399,000",,,,"-310,000",,,,"-235,000",,,,"-199,000",,,,"-280,000",,,,"-192,000",,"-185,000",,,,"-170,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0",,,"3,246,000",,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"0","0",,,"3,246,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,027,000",,,,"115,000","1,267,000","1,267,000","82,000","82,000","197,000","401,000","201,000","201,000","219,000","225,000","259,000","229,000","231,000","236,000","239,000","376,000","243,000","179,000","173,000","217,000","1,808,000","1,498,000","339,000","380,000","4,456,000","3,297,000","2,477,000"
TotalLiabilitiesNetMinorityInterest,"47,673,000","41,289,000","40,499,000","48,496,000","51,467,000","48,425,000","47,332,000","44,981,000","51,646,000","31,925,000","32,338,000","32,115,000","30,766,000","30,891,000","32,193,000","35,018,000","33,007,000","32,867,000","27,779,000","25,329,000","25,052,000","24,874,000","23,895,000","21,615,000","22,413,000","23,205,000","32,080,000","18,532,000","14,904,000","5,350,000","4,650,000","5,212,000"
	CurrentLiabilities,"30,551,000","20,683,000","28,712,000","24,292,000","24,568,000","18,872,000","15,157,000","12,467,000","18,790,000","18,368,000","18,294,000","17,491,000","15,658,000","16,105,000","17,016,000","19,298,000","16,907,000","15,798,000","14,207,000","11,505,000","10,989,000","10,366,000","9,147,000","6,553,000","7,035,000","4,847,000","13,472,000","10,346,000","9,661,000","4,622,000","2,084,000","2,730,000"
		PayablesAndAccruedExpenses,"22,821,000","14,091,000","15,198,000","12,521,000","16,167,000","11,013,000","10,037,000","7,784,000","15,035,000","13,307,000","13,797,000","13,401,000","12,116,000","11,649,000","12,847,000","15,822,000","14,103,000","11,674,000","11,028,000","10,285,000","9,769,000","7,115,000","6,657,000","4,378,000","5,144,000","2,612,000","3,156,000","3,078,000","3,723,000","3,695,000","1,259,000","1,731,000"
			Payables,"8,231,000","5,669,000","5,122,000","3,624,000","6,529,000","3,508,000","3,836,000","1,832,000","8,998,000","6,178,000","6,757,000","2,276,000","4,350,000","1,439,000","3,180,000","5,297,000","2,590,000","2,232,000","2,246,000","3,362,000","2,741,000","2,375,000","2,010,000","1,588,000","2,225,000","1,452,000","1,240,000","354,000","397,000","928,000","805,000","1,077,000"
				AccountsPayable,"8,231,000","5,669,000","5,122,000","3,624,000","6,529,000","3,508,000","3,836,000","1,832,000","8,998,000","6,178,000","6,757,000","2,276,000","4,350,000","1,439,000","3,180,000","5,297,000","2,590,000","2,232,000","2,246,000","3,362,000","2,741,000","2,375,000","2,010,000","1,588,000","2,225,000","1,452,000","1,240,000","354,000","397,000","928,000","805,000","1,077,000"
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0",,"0","0","0"
			CurrentAccruedExpenses,"14,590,000","8,422,000","10,076,000","8,897,000","9,638,000","7,505,000","6,201,000","5,952,000","6,037,000","7,129,000","7,040,000","11,125,000","7,766,000","10,210,000","9,667,000","10,525,000","11,513,000","9,442,000","8,782,000","6,923,000","7,028,000","4,740,000","4,647,000","2,790,000","2,919,000","1,160,000","1,916,000","2,724,000","3,326,000","2,767,000","454,000","654,000"
				InterestPayable,,,"164,000","164,000","170,000",,,,,,,,,,,,,,,,,,,,,,"60,000","124,000","18,000",,,"0"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,937,000","4,342,000","3,468,000","2,535,000","1,579,000","3,213,000","2,760,000","2,029,000","1,223,000","2,800,000","2,239,000","1,774,000","1,147,000","2,804,000","2,321,000","1,794,000","1,094,000","2,393,000","1,802,000",,,"1,641,000","1,047,000","736,000","454,000","698,000","473,000","653,000","480,000","408,000","370,000","569,000"
		CurrentDebtAndCapitalLeaseObligation,"3,899,000","361,000","9,858,000","7,427,000","5,108,000","2,601,000","373,000","427,000","480,000","478,000","478,000","530,000","525,000",,,,,,,,,,,,,,"8,175,000","6,449,000","5,307,000",,,"0"
			CurrentDebt,"3,568,000",,"9,489,000","7,030,000","4,632,000","2,285,000",,,,,,,,,,,,,,,,,,,,,"8,175,000","6,449,000","5,307,000",,,"0"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,000,000",,,,"0"
				OtherCurrentBorrowings,"3,568,000",,"9,489,000","7,030,000","4,632,000","2,285,000",,,,,,,,,,,,,,,,,,,,,"8,175,000","6,449,000","5,307,000",,,
			CurrentCapitalLeaseObligation,"331,000","361,000","369,000","397,000","476,000","316,000","373,000","427,000","480,000","478,000","478,000","530,000","525,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"0","0","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,573,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000",,,,,
			CurrentDeferredRevenue,,"0","0","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,517,000","1,573,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000",,,,,
		OtherCurrentLiabilities,"1,894,000","1,889,000","188,000","292,000","197,000","528,000","470,000","710,000","535,000","266,000","263,000","269,000","353,000","135,000","331,000","165,000","193,000","158,000","157,000","0","0","390,000","223,000","219,000","217,000","317,000","448,000","166,000","151,000","519,000","455,000","430,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"17,122,000","20,606,000","11,787,000","24,204,000","26,899,000","29,553,000","32,175,000","32,514,000","32,856,000","13,557,000","14,044,000","14,624,000","15,108,000","14,786,000","15,177,000","15,720,000","16,100,000","17,069,000","13,572,000","13,824,000","14,063,000","14,508,000","14,748,000","15,062,000","15,378,000","18,358,000","18,608,000","8,186,000","5,243,000","728,000","2,566,000","2,482,000"
		LongTermDebtAndCapitalLeaseObligation,"17,122,000","20,606,000","11,787,000","13,345,000","15,662,000","17,935,000","20,178,000","20,136,000","20,098,000","419,000","525,000","725,000","830,000",,,,,,,,,,,,,,"0","7,435,000","4,510,000",,,
			LongTermDebt,"16,479,000","19,895,000","10,989,000","13,323,000","15,602,000","17,834,000","20,006,000","19,896,000","19,792,000",,,,,,,,,,,,,,,,,,"0","7,435,000","4,510,000",,,
			LongTermCapitalLeaseObligation,"643,000","711,000","798,000","22,000","60,000","101,000","172,000","240,000","306,000","419,000","525,000","725,000","830,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"0","0","10,859,000","11,237,000","11,617,000","11,995,000","12,375,000","12,754,000","13,133,000","13,513,000","13,892,000","14,271,000","14,650,000","15,029,000","15,409,000","15,788,000","16,759,000","13,305,000","13,610,000","13,915,000","14,220,000","14,525,000","14,830,000","15,135,000","15,440,000","15,745,000",,,,,
			NonCurrentDeferredRevenue,,"0","0","10,859,000","11,237,000","11,617,000","11,995,000","12,375,000","12,754,000","13,133,000","13,513,000","13,892,000","14,271,000","14,650,000","15,029,000","15,409,000","15,788,000","16,759,000","13,305,000","13,610,000","13,915,000","14,220,000","14,525,000","14,830,000","15,135,000","15,440,000","15,745,000",,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,848,000","2,778,000","693,000","695,000","688,000","2,523,000","2,482,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","319,113,000","315,597,000","146,853,000",,"143,562,000","141,934,000","140,324,000"
		OtherNonCurrentLiabilities,,,,,,"1,000","2,000","3,000","4,000","5,000","6,000","7,000","7,000","136,000","148,000","311,000","312,000","310,000","267,000","214,000","148,000","288,000","223,000","232,000","243,000","70,000","85,000","58,000","38,000","40,000","43,000","0"
TotalEquityGrossMinorityInterest,"374,549,000","408,368,000","199,004,000","214,563,000","228,205,000","252,188,000","131,977,000","147,647,000","53,509,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","66,698,000","70,759,000","-5,716,000","-2,578,000","4,310,000","8,433,000","11,849,000"
	StockholdersEquity,"374,549,000","408,368,000","199,004,000","214,563,000","228,205,000","252,188,000","131,977,000","147,647,000","53,509,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","66,698,000","70,759,000","-5,716,000","-2,578,000","4,310,000","8,433,000","11,849,000"
		CapitalStock,"6,000","6,000","5,000","5,000","5,000","5,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","326,345,000","322,829,000","154,085,000","152,440,000","150,794,000","149,166,000","147,556,000"
			PreferredStock,"0",,,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","326,344,000","322,828,000","154,084,000","152,439,000","150,793,000","149,165,000","147,555,000"
			CommonStock,"6,000","6,000","5,000","5,000","5,000","5,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0",,"0","0","0"
		AdditionalPaidInCapital,"956,054,000","952,019,000","838,888,000","833,802,000","824,542,000","820,815,000","680,125,000","675,294,000","564,164,000","527,067,000","525,485,000","523,855,000","522,340,000","492,493,000","484,893,000","473,686,000","472,026,000","470,571,000","443,692,000","441,218,000","390,894,000","389,374,000","388,210,000","385,556,000","384,767,000","0","0",,"0","0","0","0"
		RetainedEarnings,"-580,871,000","-543,702,000","-639,900,000","-619,261,000","-596,351,000","-568,628,000","-548,205,000","-527,768,000","-510,706,000","-495,470,000","-481,470,000","-468,641,000","-453,725,000","-439,423,000","-420,586,000","-403,247,000","-384,860,000","-366,111,000","-347,008,000","-331,919,000","-318,279,000","-305,293,000","-294,478,000","-279,509,000","-271,151,000","-259,675,000","-252,087,000","-159,801,000","-155,018,000","-146,484,000","-140,732,000","-135,707,000"
		GainsLossesNotAffectingRetainedEarnings,"-640,000","45,000","11,000","17,000","9,000","-4,000","53,000","117,000","48,000","0","25,000","58,000","8,000","-25,000","-35,000","-89,000","-218,000","-143,000","28,000","36,000","-2,000","56,000","100,000","192,000","228,000","28,000","17,000",,,,"-1,000",
		OtherEquityInterest,,,,,,,,,,,,,,"53,047,000",,,,"104,319,000",,,,"84,139,000","93,834,000","106,241,000",,,,,,,,
TotalCapitalization,"391,028,000","428,263,000","209,993,000","227,886,000","243,807,000","270,022,000","151,983,000","167,543,000","73,301,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","66,698,000","70,759,000","1,719,000","1,932,000","4,310,000","8,433,000","11,849,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,"326,344,000","322,828,000","154,084,000","152,439,000","150,793,000","149,165,000","147,555,000"
CommonStockEquity,"374,549,000","408,368,000","199,004,000","214,563,000","228,205,000","252,188,000","131,977,000","147,647,000","53,509,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","-259,646,000","-252,069,000","-159,800,000","-155,017,000","-146,483,000","-140,732,000","-135,706,000"
CapitalLeaseObligations,"974,000","1,072,000","1,167,000","419,000","536,000","417,000","545,000","667,000","786,000","897,000","1,003,000","1,255,000","1,355,000",,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"374,549,000","408,368,000","199,004,000","214,563,000","228,205,000","252,188,000","131,977,000","147,647,000","53,509,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","66,698,000","70,759,000","-5,716,000","-2,578,000","4,310,000","8,433,000","11,849,000"
WorkingCapital,"389,505,000","427,713,000","209,540,000","238,263,000","254,379,000","279,992,000","162,275,000","179,340,000","85,416,000","43,963,000","56,556,000","68,284,000","81,975,000","67,241,000","78,830,000","85,398,000","102,399,000","117,644,000","109,764,000","122,662,000","86,068,000","98,144,000","108,120,000","120,826,000","128,732,000","83,160,000","87,799,000","2,098,000","2,256,000","549,000","7,666,000","11,814,000"
InvestedCapital,"394,596,000","428,263,000","219,482,000","234,916,000","248,439,000","272,307,000","151,983,000","167,543,000","73,301,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","-259,646,000","-243,894,000","-145,916,000","-145,200,000","-146,483,000","-140,732,000","-135,706,000"
TangibleBookValue,"374,549,000","408,368,000","199,004,000","214,563,000","228,205,000","252,188,000","131,977,000","147,647,000","53,509,000","31,600,000","44,043,000","55,275,000","68,626,000","53,047,000","64,274,000","70,352,000","86,950,000","104,319,000","96,714,000","109,337,000","72,615,000","84,139,000","93,834,000","106,241,000","113,846,000","-259,646,000","-252,069,000","-159,800,000","-155,017,000","-146,483,000","-140,732,000","-135,706,000"
TotalDebt,"21,021,000","20,967,000","21,645,000","20,772,000","20,770,000","20,536,000","20,551,000","20,563,000","20,578,000","897,000","1,003,000","1,255,000","1,355,000",,,,,,,,,,,,,,"8,175,000","13,884,000","9,817,000",,,"0"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,875,000",,,,
ShareIssued,"55,030,890","54,983,105","48,850,539","48,616,628","48,248,559","47,881,223","38,834,381","38,512,744","30,240,838","27,140,484","27,140,484","27,117,946","27,095,779","24,835,951","24,051,364","22,705,794","24,697,944","24,390,033","22,313,001","22,219,843","18,244,917","18,215,181","18,179,803","17,770,538","17,769,002","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675"
OrdinarySharesNumber,"55,030,890","54,983,105","48,850,539","48,616,628","48,248,559","47,881,223","38,834,381","38,512,744","30,240,838","27,140,484","27,140,484","27,117,946","27,095,779","24,835,951","24,051,364","22,705,794","24,697,944","24,390,033","22,313,001","22,219,843","18,244,917","18,215,181","18,179,803","17,770,538","17,769,002","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675","17,372,675"
