name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
		NetPPE,"987,000,000","1,061,000,000","1,041,000,000","1,033,000,000","1,271,000,000","1,316,300,000","1,242,500,000","924,100,000","930,100,000","955,300,000","911,700,000","931,100,000","930,200,000","922,400,000","909,300,000","877,700,000","920,300,000"
			GrossPPE,"1,657,000,000","2,102,000,000","2,091,000,000","2,087,000,000","2,331,000,000","2,354,200,000","2,225,200,000","1,866,200,000","1,849,800,000","1,885,800,000","1,821,000,000","1,852,300,000","1,839,500,000","1,801,000,000","1,803,800,000",,"1,754,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,,"42,000,000",,,,"46,000,000",,,,"28,300,000",,,,"27,600,000",,,"25,100,000"
				BuildingsAndImprovements,,"549,000,000",,,,"756,000,000",,,,"608,500,000",,,,"567,200,000",,,"557,700,000"
				MachineryFurnitureEquipment,,"1,354,000,000",,,,"1,360,600,000",,,,"1,109,400,000",,,,"1,025,100,000",,,"994,500,000"
				OtherProperties,,,,,,"600,000",,,,"500,000",,,,,,,
				ConstructionInProgress,,"157,000,000",,,,"191,000,000",,,,"139,100,000",,,,"181,100,000",,,"177,100,000"
			AccumulatedDepreciation,"-670,000,000","-1,041,000,000","-1,050,000,000","-1,054,000,000","-1,060,000,000","-1,037,900,000","-982,700,000","-942,100,000","-919,700,000","-930,500,000","-909,300,000","-921,200,000","-909,300,000","-878,600,000","-894,500,000",,"-834,100,000"
		GoodwillAndOtherIntangibleAssets,"11,511,000,000","11,759,000,000","12,007,000,000","11,994,000,000","12,048,000,000","12,612,100,000","12,220,300,000","5,476,700,000","5,459,500,000","5,472,400,000","5,381,400,000","5,312,400,000","5,319,600,000","5,411,000,000","5,483,600,000","5,467,200,000","5,642,000,000"
			Goodwill,"6,116,000,000","6,172,000,000","6,191,000,000","6,239,000,000","6,016,000,000","6,224,800,000","6,434,700,000","3,044,000,000","3,004,000,000","2,989,600,000","2,946,400,000","2,959,600,000","2,933,100,000","2,958,000,000","2,968,800,000","2,932,300,000","2,969,200,000"
			OtherIntangibleAssets,"5,395,000,000","5,587,000,000","5,816,000,000","5,755,000,000","6,032,000,000","6,387,300,000","5,785,600,000","2,432,700,000","2,455,500,000","2,482,800,000","2,435,000,000","2,352,800,000","2,386,500,000","2,453,000,000","2,514,800,000","2,534,900,000","2,672,800,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"15,300,000","14,900,000","12,800,000","12,300,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,"15,300,000","14,900,000","12,800,000","12,300,000"
		OtherNonCurrentAssets,"559,000,000","387,000,000","357,000,000","375,000,000","325,000,000","347,800,000","492,800,000","283,900,000","217,000,000","185,000,000","220,200,000","229,900,000","219,300,000","103,100,000","100,000,000","162,800,000","242,000,000"
TotalLiabilitiesNetMinorityInterest,"8,639,000,000","8,945,000,000","8,883,000,000","8,853,000,000","8,981,000,000","9,216,800,000","8,892,800,000","3,224,100,000","3,065,700,000","3,438,900,000","3,336,000,000","3,591,400,000","3,551,200,000","3,759,200,000","4,074,400,000","990,800,000","1,149,500,000"
	CurrentLiabilities,"1,307,000,000","1,643,000,000","1,362,000,000","1,990,000,000","2,034,000,000","2,076,300,000","1,871,200,000","835,400,000","707,500,000","818,500,000","741,500,000","777,500,000","708,200,000","970,700,000","1,245,400,000","558,400,000","632,600,000"
		PayablesAndAccruedExpenses,"402,000,000","418,000,000","436,000,000","506,000,000","411,000,000","506,000,000","367,200,000","266,600,000","215,000,000","239,000,000","264,500,000","301,700,000","252,100,000","473,900,000","837,600,000","193,900,000","208,600,000"
			Payables,"402,000,000","418,000,000","436,000,000","506,000,000","411,000,000","506,000,000","367,200,000","266,600,000","215,000,000","239,000,000","264,500,000","301,700,000","252,100,000","473,900,000","837,600,000","193,900,000","208,600,000"
				AccountsPayable,"402,000,000","418,000,000","436,000,000","506,000,000","411,000,000","501,000,000","355,900,000","242,500,000","215,000,000","222,600,000","206,100,000","242,900,000","252,100,000","205,200,000","202,700,000","193,900,000","203,800,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,"4,800,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,"4,800,000"
				DuetoRelatedPartiesCurrent,,,,,,"5,000,000","11,300,000","24,100,000","0","16,400,000","58,400,000","58,800,000","0","268,700,000","634,900,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,"111,000,000","185,000,000","159,000,000","124,000,000","114,000,000","143,600,000","139,900,000","57,200,000","56,200,000","99,600,000","88,800,000","67,300,000","64,200,000","98,900,000","81,300,000","65,400,000","89,300,000"
		CurrentDebtAndCapitalLeaseObligation,"61,000,000","294,000,000","61,000,000","555,000,000","605,000,000","554,500,000","553,600,000","25,900,000","26,000,000","24,500,000","24,500,000","27,100,000","29,000,000","29,000,000",,,
			CurrentDebt,"61,000,000","294,000,000","61,000,000","555,000,000","605,000,000","554,500,000","553,600,000","25,900,000","26,000,000","24,500,000","24,500,000","27,100,000","29,000,000","29,000,000",,,
		OtherCurrentLiabilities,"733,000,000","746,000,000","706,000,000","805,000,000","904,000,000","872,200,000","810,500,000","485,700,000","410,300,000","455,400,000","363,700,000","381,400,000","362,900,000","368,900,000","326,500,000","299,100,000","334,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,332,000,000","7,302,000,000","7,521,000,000","6,863,000,000","6,947,000,000","7,140,500,000","7,021,600,000","2,388,700,000","2,358,200,000","2,620,400,000","2,594,500,000","2,813,900,000","2,843,000,000","2,788,500,000","2,829,000,000","432,400,000","516,900,000"
		LongTermDebtAndCapitalLeaseObligation,"6,073,000,000","6,025,000,000","6,273,000,000","5,542,000,000","5,556,000,000","5,572,400,000","5,586,500,000","2,030,400,000","2,035,600,000","2,330,500,000","2,335,600,000","2,382,000,000","2,436,600,000","2,443,300,000","2,478,500,000",,
			LongTermDebt,"6,073,000,000","6,025,000,000","6,273,000,000","5,542,000,000","5,556,000,000","5,572,400,000","5,586,500,000","2,030,400,000","2,035,600,000","2,330,500,000","2,335,600,000","2,382,000,000","2,436,600,000","2,443,300,000","2,478,500,000",,
		NonCurrentDeferredLiabilities,"747,000,000","745,000,000","726,000,000","767,000,000","828,000,000","900,300,000","823,100,000","65,500,000","90,200,000","100,800,000","81,100,000","147,800,000","131,800,000","114,600,000","125,000,000","175,500,000","251,900,000"
			NonCurrentDeferredTaxesLiabilities,"747,000,000","745,000,000","726,000,000","767,000,000","828,000,000","900,300,000","823,100,000","65,500,000","90,200,000","100,800,000","81,100,000","147,800,000","131,800,000","114,600,000","125,000,000","175,500,000","251,900,000"
		EmployeeBenefits,"270,000,000","271,000,000","302,000,000","317,000,000","316,000,000","345,700,000","299,100,000","83,900,000","82,100,000","82,500,000","81,400,000","108,400,000","106,200,000","109,100,000","136,000,000","142,600,000","139,000,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"270,000,000","271,000,000","302,000,000","317,000,000","316,000,000","345,700,000","299,100,000","83,900,000","82,100,000","82,500,000","81,400,000","108,400,000","106,200,000","109,100,000","136,000,000","142,600,000","139,000,000"
		OtherNonCurrentLiabilities,"242,000,000","261,000,000","220,000,000","237,000,000","247,000,000","322,100,000","312,900,000","208,900,000","150,300,000","106,600,000","96,400,000","175,700,000","168,400,000","121,500,000","89,500,000","114,300,000","126,000,000"
TotalEquityGrossMinorityInterest,"7,612,000,000","7,538,000,000","7,682,000,000","7,980,000,000","8,007,000,000","8,475,900,000","8,344,200,000","6,651,900,000","6,661,500,000","5,546,900,000","5,487,700,000","5,265,500,000","5,196,200,000","5,197,500,000","5,137,100,000","7,586,600,000","7,790,800,000"
	StockholdersEquity,"7,612,000,000","7,538,000,000","7,682,000,000","7,980,000,000","8,007,000,000","8,475,900,000","8,344,200,000","6,651,900,000","6,661,500,000","5,546,900,000","5,487,700,000","5,265,500,000","5,196,200,000","5,197,500,000","5,137,100,000","7,586,600,000","7,790,800,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			PreferredStock,"0","0","0","0","0","0","0","0",,"0",,,,,,,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
		AdditionalPaidInCapital,"8,699,000,000","8,696,000,000","8,680,000,000","8,663,000,000","8,647,000,000","8,650,100,000","8,620,400,000","6,886,100,000","6,870,300,000","5,636,300,000","5,646,400,000","5,396,500,000","5,398,700,000","5,403,300,000","5,347,400,000",,
		RetainedEarnings,"-901,000,000","-949,000,000","-852,000,000","-748,000,000","-538,000,000","-477,200,000","-154,400,000","-19,400,000","33,800,000","84,300,000","93,800,000","83,800,000","47,900,000","16,400,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-186,000,000","-209,000,000","-146,000,000","65,000,000","-102,000,000","303,000,000","-121,800,000","-214,800,000","-242,600,000","-173,700,000","-252,500,000","-214,800,000","-250,400,000","-222,200,000","-210,300,000","-360,900,000","-256,600,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,"7,947,500,000","8,047,400,000"
TotalCapitalization,"13,685,000,000","13,563,000,000","13,955,000,000","13,522,000,000","13,563,000,000","14,048,300,000","13,930,700,000","8,682,300,000","8,697,100,000","7,877,400,000","7,823,300,000","7,647,500,000","7,632,800,000","7,640,800,000","7,615,600,000","7,586,600,000","7,790,800,000"
CommonStockEquity,"7,612,000,000","7,538,000,000","7,682,000,000","7,980,000,000","8,007,000,000","8,475,900,000","8,344,200,000","6,651,900,000","6,661,500,000","5,546,900,000","5,487,700,000","5,265,500,000","5,196,200,000","5,197,500,000","5,137,100,000","7,586,600,000","7,790,800,000"
NetTangibleAssets,"-3,899,000,000","-4,221,000,000","-4,325,000,000","-4,014,000,000","-4,041,000,000","-4,136,200,000","-3,876,100,000","1,175,200,000","1,202,000,000","74,500,000","106,300,000","-46,900,000","-123,400,000","-213,500,000","-346,500,000","2,119,400,000","2,148,800,000"
WorkingCapital,"1,887,000,000","1,633,000,000","1,798,000,000","1,441,000,000","1,310,000,000","1,340,200,000","1,410,200,000","2,355,900,000","2,413,100,000","1,554,600,000","1,568,900,000","1,606,000,000","1,570,100,000","1,534,200,000","1,458,300,000","1,498,500,000","1,491,100,000"
InvestedCapital,"13,746,000,000","13,857,000,000","14,016,000,000","14,077,000,000","14,168,000,000","14,602,800,000","14,484,300,000","8,708,200,000","8,723,100,000","7,901,900,000","7,847,800,000","7,674,600,000","7,661,800,000","7,669,800,000","7,615,600,000","7,586,600,000","7,790,800,000"
TangibleBookValue,"-3,899,000,000","-4,221,000,000","-4,325,000,000","-4,014,000,000","-4,041,000,000","-4,136,200,000","-3,876,100,000","1,175,200,000","1,202,000,000","74,500,000","106,300,000","-46,900,000","-123,400,000","-213,500,000","-346,500,000","2,119,400,000","2,148,800,000"
TotalDebt,"6,134,000,000","6,319,000,000","6,334,000,000","6,097,000,000","6,161,000,000","6,126,900,000","6,140,100,000","2,056,300,000","2,061,600,000","2,355,000,000","2,360,100,000","2,409,100,000","2,465,600,000","2,472,300,000","2,478,500,000",,
NetDebt,"5,792,000,000","5,681,000,000","5,881,000,000","5,517,000,000","5,646,000,000","5,632,200,000","5,480,200,000","665,200,000","855,200,000","2,021,000,000","2,050,900,000","2,024,000,000","2,193,500,000","1,997,500,000","2,178,500,000",,
ShareIssued,"474,091,024","473,119,786","473,033,625","473,003,487","472,968,567","471,921,116","471,879,904","398,899,013","398,825,969","373,011,513","372,999,206","365,707,233","365,702,757","365,643,911","365,625,000","356,190,000","356,190,000"
OrdinarySharesNumber,"474,091,024","473,119,786","473,033,625","473,003,487","472,968,567","471,921,116","471,879,904","398,899,013","398,825,969","373,011,513","372,999,206","365,707,233","365,702,757","365,643,911","365,625,000","356,190,000","356,190,000"
