name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
			TaxesReceivable,,,,,,,,,,,,,,,,,,"2,400,000",,,,"4,600,000",,,,"4,600,000",,,,"1,300,000",,,,"2,100,000",,,,"3,700,000",,,,"2,900,000",,,,"2,700,000","2,300,000","2,100,000","700,000","1,000,000","1,100,000","800,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"214,800,000","190,800,000","189,300,000","185,000,000","178,900,000","177,000,000","192,700,000","186,400,000","181,000,000","179,400,000","176,200,000","169,100,000","158,000,000","172,800,000","166,100,000","160,600,000","151,200,000","167,500,000",,,,"128,300,000",,,,"112,000,000",,,,"116,600,000",,,,"117,900,000",,,,,,,,,,,,,,,,,,,,"700,000",,"800,000","300,000","1,000,000","2,000,000","24,900,000","2,000,000","1,800,000",,,"17,500,000",,,,"100,000","100,000",,,,"1,200,000","1,300,000","1,900,000","2,700,000","5,900,000","3,100,000","2,800,000","8,500,000","9,100,000","13,100,000","31,200,000","34,500,000",,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,"-300,000",,,,"-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"107,100,000","91,700,000","90,900,000","90,700,000","85,700,000","81,200,000","78,300,000","66,900,000","62,700,000","61,100,000","68,200,000","75,400,000","69,200,000","46,800,000","48,600,000","49,000,000","48,200,000","50,400,000","62,800,000","61,500,000","64,800,000","55,400,000","58,500,000","49,900,000","52,600,000","55,600,000","54,600,000","49,500,000","72,100,000","68,000,000","80,400,000","78,500,000","81,100,000","74,600,000","83,400,000","85,300,000","88,200,000","94,300,000","99,900,000","86,400,000","87,400,000","80,600,000","79,800,000","64,000,000","72,400,000","25,900,000","25,700,000","23,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,468,000",,,,
			RawMaterials,"66,600,000","58,500,000","55,200,000","56,100,000","54,200,000","47,300,000","46,500,000","42,800,000","43,500,000","39,100,000","43,300,000","45,900,000","37,600,000","34,700,000","33,700,000","32,400,000","33,200,000","37,300,000","35,000,000","33,400,000","35,300,000","33,700,000","33,200,000","31,500,000","28,800,000","34,500,000","32,000,000","31,400,000","40,700,000","41,900,000","45,800,000","46,700,000","47,900,000","46,400,000","46,300,000","44,200,000","44,200,000","50,600,000","50,300,000","46,700,000","49,700,000","49,300,000","44,800,000","39,200,000","35,700,000","16,500,000","16,500,000","14,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"34,900,000","28,500,000","31,100,000","30,500,000","27,000,000","30,100,000","27,600,000","22,100,000","17,400,000","20,300,000","22,800,000","25,500,000","23,700,000","10,300,000","13,100,000","14,600,000","13,000,000","11,400,000","26,900,000","29,300,000","30,300,000","22,100,000","27,200,000","23,800,000","23,600,000","19,200,000","23,300,000","21,400,000","29,200,000","22,300,000","32,100,000","29,500,000","29,500,000","24,300,000","33,300,000","36,500,000","39,200,000","36,500,000","41,900,000","30,800,000","29,700,000","27,700,000","30,700,000","25,900,000","30,300,000","7,900,000","9,000,000","13,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"5,600,000","4,700,000","4,600,000","4,100,000","4,500,000","3,800,000","4,200,000","2,000,000","1,800,000","1,700,000","2,100,000","4,100,000","8,000,000","1,800,000","1,800,000","2,000,000","2,000,000","2,300,000","2,200,000","2,000,000","1,700,000","1,400,000","1,400,000","1,200,000","2,400,000","2,600,000","2,600,000","3,200,000","4,900,000","4,700,000","4,400,000","4,500,000","4,400,000","4,600,000","5,000,000","5,300,000","5,800,000","7,300,000","7,800,000","9,200,000","9,800,000","6,900,000","7,500,000","5,800,000","4,000,000","1,100,000","4,500,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,"-100,000","-100,000","0","0","0",,"-600,000","-1,300,000","-3,200,000","-2,500,000","-1,800,000","-3,300,000","-6,600,000","-2,200,000","-700,000","-3,300,000","-6,500,000","-2,700,000","-900,000","-1,900,000","-2,200,000","-700,000","-700,000","-1,200,000","-700,000","-1,000,000","-100,000","-100,000","-300,000","-1,800,000","-3,300,000","-3,200,000","-6,900,000","-3,100,000",,"-4,300,000","-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"11,100,000","9,800,000","11,700,000","13,400,000","13,500,000","12,000,000","17,900,000","14,600,000","14,000,000","9,400,000","10,100,000","10,300,000","13,300,000","8,900,000","14,200,000","8,400,000","6,800,000","12,900,000","11,600,000","10,800,000","8,900,000","8,900,000","11,100,000","11,500,000","10,400,000","10,600,000","9,600,000","9,100,000","8,400,000","8,500,000","9,000,000","11,600,000","10,800,000","10,400,000","18,400,000","18,400,000","18,000,000","17,400,000","17,600,000","12,600,000","11,700,000","12,800,000","11,600,000","8,700,000","9,900,000","7,100,000","10,100,000","12,300,000","6,100,000","2,200,000","2,200,000","2,500,000","3,700,000","3,600,000","5,000,000","7,000,000","7,400,000","7,400,000","2,800,000","2,400,000","1,600,000","2,600,000","3,000,000","3,200,000","2,900,000","2,300,000","4,500,000","5,100,000","4,100,000","3,000,000","3,100,000","2,900,000","3,900,000","1,900,000","1,700,000","1,500,000","1,700,000","1,600,000","1,300,000","1,300,000","1,400,000","4,500,000",,,,,,,,,,
		RestrictedCash,,"0","0","0","0","700,000","700,000",,,"0","0","0","0","300,000","300,000","300,000","400,000","400,000","200,000","200,000","500,000","500,000","700,000","700,000","700,000","700,000","700,000","700,000","1,600,000","5,400,000","5,200,000","5,100,000","5,000,000","5,000,000","5,000,000","5,200,000","5,300,000","5,500,000","5,600,000","800,000","700,000","1,100,000","1,000,000","2,800,000","112,300,000","8,500,000","8,700,000","8,600,000","400,000","400,000","400,000","400,000","400,000","400,000","1,500,000","2,100,000","300,000",,,,"1,000,000","1,000,000",,,,,"400,000","100,000",,,,"1,000,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,800,000","8,200,000","7,700,000",,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,800,000","8,200,000","7,700,000",,,,,,,
		AssetsHeldForSaleCurrent,,,,,,"0","0","500,000","1,200,000","3,300,000","4,600,000","5,300,000","7,300,000","8,300,000","8,200,000","7,400,000","52,100,000",,,,,,"1,900,000",,,,"0","53,700,000",,,,,,"0",,,,"6,600,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"34,600,000","22,600,000","25,400,000","30,300,000","21,200,000","17,900,000","22,600,000","19,600,000","14,500,000","11,400,000","9,900,000","11,900,000","9,600,000","10,300,000","11,900,000","10,100,000","12,900,000","7,200,000","9,800,000","11,400,000","11,800,000","5,200,000","9,700,000","11,400,000","12,700,000","13,600,000","15,000,000","13,500,000","11,100,000","8,800,000","10,800,000","10,500,000","14,800,000","16,700,000","3,700,000","5,600,000","10,200,000","7,000,000","14,500,000","18,800,000","14,400,000","3,200,000","3,900,000","9,100,000","11,800,000","3,400,000","4,900,000","3,000,000","6,400,000","6,700,000","5,000,000","4,500,000","5,400,000","7,800,000","9,600,000","9,600,000","6,000,000","10,300,000","8,300,000","40,700,000","55,900,000","13,500,000","8,700,000","7,400,000","7,200,000","51,700,000","8,300,000","6,900,000","5,700,000","7,000,000","2,700,000","2,600,000","5,100,000","4,500,000","5,200,000","4,300,000","3,000,000","3,700,000","6,500,000","8,200,000","5,800,000","10,800,000","13,500,000","22,000,000","15,000,000","14,300,000","5,589,000","8,319,000","3,950,000","3,199,995","2,600,000","1,619,228"
	TotalNonCurrentAssets,"877,600,000","831,400,000","805,200,000","793,600,000","796,600,000","798,000,000","702,400,000","674,200,000","673,000,000","663,800,000","662,700,000","657,600,000","651,800,000","515,400,000","515,300,000","513,800,000","554,100,000","552,700,000","574,900,000","576,200,000","574,300,000","575,500,000","565,500,000","572,100,000","579,100,000","582,900,000","611,100,000","749,400,000","756,400,000","763,900,000","769,200,000","773,600,000","783,100,000","786,300,000","795,400,000","804,500,000","815,500,000","828,600,000","916,300,000","778,200,000","788,800,000","795,400,000","787,000,000","564,500,000","569,700,000","351,900,000","289,300,000","287,100,000","142,400,000","142,800,000","145,900,000","148,100,000","150,900,000","196,200,000","273,500,000","275,200,000","229,400,000","228,400,000","162,100,000","167,700,000","183,400,000","195,900,000","157,900,000","157,900,000","157,900,000","159,800,000","160,300,000","160,100,000","160,600,000","125,300,000","118,300,000","109,800,000","135,500,000","82,900,000","73,000,000","72,700,000","68,600,000","63,500,000","64,900,000","65,600,000","66,800,000","101,600,000","97,000,000","102,900,000","115,000,000","111,700,000","95,623,000","65,995,000","48,840,000","12,878,824","10,900,000","10,305,956"
		NetPPE,"213,100,000","206,800,000","197,600,000","185,600,000","187,700,000","186,700,000","176,200,000","160,300,000","159,400,000","159,000,000","160,500,000","159,300,000","151,600,000","67,100,000","65,200,000","62,100,000","61,500,000","61,200,000","56,700,000","55,000,000","50,800,000","49,800,000","47,300,000","51,200,000","53,800,000","56,200,000","60,700,000","60,900,000","81,500,000","82,600,000","82,600,000","84,200,000","84,000,000","84,800,000","84,500,000","83,500,000","84,000,000","85,600,000","84,600,000","72,400,000","72,700,000","73,000,000","81,600,000","61,500,000","58,100,000","28,400,000","24,200,000","23,400,000","4,000,000","4,300,000","4,800,000","5,300,000","6,500,000","7,200,000","7,000,000","7,600,000","6,600,000","6,900,000","4,800,000","6,100,000","6,200,000","13,900,000","16,100,000","15,500,000","14,800,000","14,600,000","15,600,000","15,000,000","13,900,000","13,400,000","13,400,000","11,800,000","12,400,000","11,300,000","12,400,000","12,600,000","12,100,000","13,000,000","14,300,000","15,500,000","15,900,000","19,000,000","20,100,000","20,700,000","20,400,000","20,000,000","18,225,000","10,896,000","8,983,000","5,069,274","2,600,000","1,755,494"
			GrossPPE,"213,100,000","323,600,000","197,600,000","185,600,000","187,700,000","286,000,000","176,200,000","160,300,000","159,400,000","240,700,000","160,500,000","159,300,000","151,600,000","135,700,000","65,200,000","62,100,000","61,500,000","128,800,000","56,700,000","55,000,000","50,800,000","107,600,000","47,300,000","51,200,000","53,800,000","110,100,000","60,700,000","60,900,000","81,500,000","143,300,000","82,600,000","84,200,000","84,000,000","134,900,000","84,500,000","83,500,000","84,000,000","120,800,000",,,,"95,700,000",,,,"42,600,000",,,,"15,800,000",,,,"17,600,000","15,600,000","16,200,000","15,200,000","15,500,000","4,800,000","6,100,000","6,200,000","40,900,000","41,800,000","41,200,000","40,500,000","40,300,000","41,300,000","40,700,000","39,600,000","39,100,000","41,900,000","40,300,000","40,900,000","39,800,000","35,200,000","35,400,000","34,900,000","35,800,000","28,100,000","29,300,000","29,700,000","32,800,000","25,700,000","26,300,000","26,000,000","25,600,000","22,323,000","13,070,000","11,157,000","5,369,274","4,500,000","3,151,776"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"19,800,000",,,,"19,100,000",,,,"12,200,000",,,,"11,900,000",,,,"12,100,000",,,,"12,200,000",,,,"13,300,000",,,,"21,800,000",,,,"21,000,000",,,,"20,800,000",,,,"20,600,000",,,,"9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000",,,,"3,000,000",,,,"2,000,000",,,,"1,600,000",,,,"1,500,000",,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"156,700,000",,,,"150,200,000",,,,"118,500,000",,,,"91,400,000",,,,"85,700,000",,,,"79,400,000",,,,"80,200,000",,,,"99,700,000",,,,"95,400,000",,,,"79,300,000",,,,"64,200,000",,,,"28,300,000",,,,"12,700,000",,,,"13,700,000",,,,"9,200,000",,,,"31,500,000",,,,"34,500,000",,,,"37,600,000",,,,"39,800,000","35,200,000","35,400,000",,"35,800,000",,,,"32,800,000",,"26,300,000",,,,,,,,
				OtherProperties,"213,100,000","84,900,000","197,600,000","185,600,000","187,700,000","83,500,000","176,200,000","160,300,000","159,400,000","81,700,000","160,500,000","159,300,000","151,600,000","67,100,000","65,200,000","62,100,000","61,500,000","61,200,000","56,700,000","55,000,000","50,800,000","49,800,000","47,300,000","51,200,000","53,800,000","56,200,000","60,700,000","60,900,000","81,500,000","82,600,000","82,600,000","84,200,000","84,000,000","84,800,000","84,500,000","83,500,000","84,000,000",,,,,,,,,,,,,,,,,"1,500,000",,,,"3,300,000",,,,"7,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"45,300,000",,,,"18,200,000",,,,"16,000,000",,,,"21,500,000",,,,"19,800,000",,,,"6,100,000",,,,"5,700,000",,,,"8,000,000",,,,"4,800,000",,,,"5,800,000",,,,"1,700,000",,,,,,,,,,,,,,,,,,,,,,,,"4,200,000",,,,,,,,,,,,,,,,,"25,700,000",,,,,,,,,
				Leases,,"16,900,000",,,,"15,000,000",,,,"12,300,000",,,,"10,900,000",,,,"11,200,000",,,,"9,900,000",,,,"10,900,000",,,,"13,800,000",,,,"13,700,000",,,,"14,900,000",,,,"9,200,000",,,,"5,200,000",,,,"3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-116,800,000",,,,"-99,300,000",,,,"-81,700,000",,,,"-68,600,000",,,,"-67,600,000",,,,"-57,800,000",,,,"-53,900,000",,,,"-60,700,000",,,,"-50,100,000",,,,"-35,200,000",,,,"-22,700,000",,,,"-14,200,000",,,,"-11,500,000",,,,"-10,400,000","-8,600,000","-8,600,000","-8,600,000","-8,600,000",,,,"-27,000,000","-25,700,000","-25,700,000","-25,700,000","-25,700,000","-25,700,000","-25,700,000","-25,700,000","-25,700,000","-28,500,000","-28,500,000","-28,500,000","-28,500,000","-22,800,000","-22,800,000","-22,800,000","-22,800,000","-13,800,000","-13,800,000","-13,800,000","-13,800,000","-5,600,000","-5,600,000","-5,600,000","-5,600,000","-4,098,000","-2,174,000","-2,174,000","-300,000","-1,900,000","-1,396,282"
		GoodwillAndOtherIntangibleAssets,"574,400,000","537,100,000","523,000,000","524,100,000","525,300,000","526,900,000","517,300,000","504,700,000","504,300,000","495,100,000","495,900,000","491,800,000","493,800,000","441,800,000","443,200,000","444,500,000","446,000,000","483,200,000","509,800,000","512,700,000","515,300,000","518,000,000","510,300,000","512,900,000","517,200,000","519,900,000","522,800,000","525,600,000","644,100,000","648,700,000","654,200,000","659,000,000","660,700,000","666,300,000","675,200,000","684,200,000","693,200,000","702,600,000","810,700,000","682,800,000","693,100,000","698,100,000","680,900,000","483,800,000","491,500,000","315,500,000","257,200,000","255,000,000","135,400,000","136,700,000","138,000,000","139,500,000","140,900,000","184,400,000","262,300,000","263,000,000","215,400,000","214,400,000","141,700,000","142,400,000","142,900,000","168,800,000","126,000,000","126,400,000","126,900,000","127,300,000","125,000,000","124,700,000","124,700,000","89,000,000","87,100,000","80,900,000","100,000,000","51,600,000","48,100,000","47,700,000","43,600,000","41,600,000","41,600,000","41,600,000","41,800,000","63,000,000","66,500,000","72,200,000","84,500,000","81,800,000","66,116,000","47,353,000","37,185,000","7,098,071","7,500,000","7,798,603"
