name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
			TaxesReceivable,"17,100,000","28,800,000","31,400,000","30,600,000","33,500,000","71,200,000","15,200,000","14,800,000","15,900,000","32,800,000","43,100,000","53,400,000","46,700,000","58,400,000","32,700,000","19,900,000","13,400,000","85,100,000","16,700,000","15,900,000","10,300,000","21,800,000","25,000,000","24,000,000","25,300,000","22,700,000","55,800,000","44,000,000","44,900,000","277,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"80,800,000","83,700,000","96,700,000","86,300,000","72,500,000","69,500,000","65,900,000","69,800,000","74,300,000","80,300,000","79,600,000","91,700,000","82,700,000","81,300,000","88,700,000","100,000,000","99,300,000","90,200,000","81,700,000","77,300,000","73,700,000","132,700,000","144,200,000","153,600,000","141,800,000","124,800,000","127,200,000","139,400,000","143,800,000","127,100,000","362,600,000","371,100,000","154,600,000","147,900,000","133,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"843,700,000","725,700,000","741,000,000","730,700,000","652,300,000","596,700,000","630,900,000","638,200,000","568,200,000","570,300,000","618,300,000","596,100,000","597,400,000","544,900,000","605,400,000","580,200,000","563,800,000","506,800,000","547,700,000","532,100,000","507,000,000","659,900,000","766,000,000","748,000,000","736,500,000","660,800,000","765,500,000","765,200,000","744,300,000","707,600,000","765,700,000","783,500,000","774,000,000","688,400,000","829,900,000","819,400,000","803,900,000","736,400,000","861,000,000","883,300,000","891,000,000","798,100,000","575,900,000","601,800,000","559,000,000","495,800,000","539,100,000","512,400,000","502,100,000","469,400,000","513,200,000","529,300,000","549,000,000","564,300,000","635,900,000","655,100,000","642,400,000","581,700,000","604,200,000","572,600,000","545,600,000","509,400,000","470,600,000","440,200,000","429,700,000","409,100,000","434,400,000","454,000,000","453,600,000","417,900,000","406,000,000","392,800,000","390,300,000","371,200,000","375,500,000","381,600,000","355,600,000","329,449,000","317,168,000","317,147,000","293,301,000","288,570,000","299,308,000","307,433,000","313,506,000","309,116,000","298,629,000","272,291,000","265,675,000","245,900,000","263,400,000","269,100,000","269,500,000","275,300,000","301,300,000","301,500,000","312,600,000","58,900,000"
			RawMaterials,"197,700,000","167,600,000","157,200,000","154,100,000","129,700,000","113,800,000","111,500,000","105,500,000","100,400,000","99,200,000","117,000,000","93,200,000","90,400,000","79,900,000","94,600,000","98,300,000","95,900,000","82,800,000","91,600,000","85,000,000","88,100,000","115,300,000","133,300,000","127,800,000","130,800,000","109,600,000","131,500,000","120,000,000","104,800,000","108,900,000","115,900,000","116,600,000","121,400,000","116,600,000","133,300,000","139,300,000","141,600,000","128,400,000","155,000,000","161,900,000","154,700,000","154,300,000","112,700,000","115,000,000","104,500,000","94,500,000","96,700,000","95,100,000","96,800,000","90,100,000","92,300,000","92,700,000","97,100,000","98,700,000","124,200,000","122,200,000","115,000,000","114,600,000","117,300,000","116,600,000","116,700,000","108,700,000","114,400,000","107,500,000","106,500,000","97,900,000","100,100,000","99,300,000","106,800,000","106,100,000","96,100,000","91,800,000","92,600,000","88,100,000","84,100,000","87,200,000","79,000,000","76,893,000","77,093,000","75,762,000","70,715,000","69,312,000","71,832,000","72,897,000","71,847,000",,,,,,,,,,,,,
			WorkInProcess,"177,700,000","158,000,000","161,600,000","162,200,000","143,200,000","139,700,000","147,200,000","146,700,000","130,400,000","136,200,000","143,000,000","150,600,000","153,600,000","142,400,000","154,100,000","145,200,000","138,800,000","125,700,000","143,600,000","144,000,000","128,800,000","116,400,000","131,300,000","127,700,000","122,200,000","112,400,000","130,800,000","120,800,000","116,300,000","104,000,000","126,100,000","127,000,000","124,000,000","110,900,000","133,000,000","132,300,000","124,400,000","117,000,000","147,000,000","142,200,000","140,600,000","122,800,000","133,100,000","143,800,000","127,700,000","112,600,000","123,700,000","116,300,000","103,300,000","97,200,000","112,600,000","115,800,000","118,100,000","116,600,000","137,500,000","147,300,000","145,100,000","132,200,000","135,000,000","122,800,000","123,000,000","107,700,000","103,900,000","99,300,000","96,700,000","90,100,000","101,200,000","108,600,000","101,800,000","87,200,000","92,400,000","93,400,000","87,300,000","82,100,000","90,200,000","86,800,000","77,900,000","71,287,000","71,667,000","69,399,000","62,900,000","65,148,000","63,770,000","64,511,000","62,807,000",,,,,,,,,,,,,
			FinishedGoods,"468,300,000","400,100,000","422,200,000","414,400,000","379,400,000","343,200,000","372,200,000","386,000,000","337,400,000","334,900,000","358,300,000","352,300,000","353,400,000","322,600,000","356,700,000","336,700,000","329,100,000","298,300,000","312,500,000","303,100,000","290,100,000","428,200,000","501,400,000","492,500,000","483,500,000","438,800,000","503,200,000","524,400,000","523,200,000","494,700,000","576,700,000","590,100,000","579,700,000","514,500,000","614,000,000","597,400,000","590,300,000","542,400,000","614,200,000","635,900,000","652,000,000","574,300,000","383,400,000","396,900,000","374,800,000","337,800,000","369,400,000","351,500,000","347,000,000","326,300,000","357,500,000","371,000,000","390,700,000","405,000,000","434,000,000","440,900,000","434,200,000","389,000,000","404,800,000","385,900,000","357,700,000","341,700,000","288,600,000","269,300,000","263,500,000","256,700,000","265,800,000","279,300,000","278,700,000","249,500,000","240,800,000","231,900,000","234,300,000","223,600,000","221,900,000","228,700,000","219,800,000","198,440,000","184,857,000","188,588,000","176,441,000","174,968,000","185,831,000","191,980,000","200,807,000",,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-53,000,000","-50,200,000","-51,100,000","-53,600,000","-50,400,000","-49,600,000","-52,400,000","-51,400,000","-55,200,000","-56,700,000","-56,300,000","-53,300,000","-53,300,000","-53,900,000","-48,000,000","-49,100,000","-50,700,000","-50,500,000","-45,000,000","-44,200,000","-49,200,000","-50,200,000","-56,900,000","-56,000,000","-59,800,000","-55,300,000","-51,900,000","-54,100,000","-52,900,000","-52,700,000","-51,800,000","-48,700,000","-36,300,000","-35,900,000","-37,000,000","-35,600,000","-32,700,000","-33,200,000","-33,700,000","-24,900,000","-23,300,000","-24,300,000","-23,900,000","-22,600,000","-20,700,000","-21,100,000","-21,100,000","-17,171,000","-16,449,000","-16,602,000","-16,755,000","-20,858,000","-22,125,000","-21,955,000","-21,955,000",,,,,,,,,,,,,
		PrepaidAssets,"49,700,000","50,100,000","66,200,000","58,400,000","47,000,000","54,100,000","55,200,000","103,100,000","133,900,000","58,900,000","201,400,000","127,400,000","127,800,000","124,500,000","167,900,000","154,600,000","195,000,000","33,900,000","63,600,000","251,900,000","95,800,000","135,200,000","321,700,000","293,600,000","308,700,000","280,200,000","199,300,000","88,300,000","92,600,000","122,200,000","219,200,000","314,400,000","319,400,000","84,900,000","95,600,000","114,900,000","123,200,000","87,400,000","99,100,000","144,000,000","97,800,000","125,600,000",,,,"25,300,000","38,100,000","41,400,000","71,100,000","66,700,000",,,,"66,200,000",,,,"21,900,000",,,,"18,200,000",,,,"11,400,000",,,,"17,000,000",,,,"18,800,000",,,,"11,701,000",,,,"10,172,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,400,000","92,200,000","91,900,000","105,600,000","101,800,000","100,900,000","97,800,000","377,700,000","382,600,000","384,400,000","398,500,000","393,000,000","362,400,000","148,000,000","153,000,000","230,300,000","161,100,000","135,600,000","142,700,000","146,200,000","188,700,000","197,800,000","193,800,000","176,100,000",,,,"230,500,000",,,,"112,400,000",,,,"100,800,000",,,,"101,000,000",,,,"101,700,000",,,,"57,600,000",,,,"41,596,000",,,,"45,644,000",,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,400,000","92,200,000","91,900,000","105,600,000","101,800,000","100,900,000","97,800,000","377,700,000","382,600,000","384,400,000","398,500,000","393,000,000","362,400,000","148,000,000","153,000,000","230,300,000","161,100,000","135,600,000","142,700,000","146,200,000","188,700,000","197,800,000","193,800,000","176,100,000",,,,"230,500,000",,,,"112,400,000",,,,"100,800,000",,,,"101,000,000",,,,"101,700,000",,,,"57,600,000",,,,"41,596,000",,,,"45,644,000",,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"0","3,300,000","0","0","300,000","700,000","700,000","1,800,000","2,800,000",,"600,000","600,000","600,000","600,000","700,000","1,700,000","4,000,000","20,800,000","3,016,400,000","2,891,800,000","3,300,000","7,000,000","3,400,000","3,500,000","10,300,000","5,500,000","5,800,000","47,300,000","27,300,000",,,,"0",,,,"0","264,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,"95,800,000","135,200,000","321,700,000","293,600,000","308,700,000","279,200,000","298,700,000","180,500,000","184,500,000","227,800,000","321,000,000","414,000,000","417,200,000","464,900,000","478,200,000","499,300,000","521,700,000","622,700,000",,"292,000,000","223,700,000",,"36,200,000","33,900,000","28,300,000",,"226,800,000","239,200,000","264,900,000",,"252,900,000","305,700,000","295,400,000",,"95,200,000","139,200,000","145,500,000",,"123,900,000","120,900,000","119,500,000",,"119,500,000","121,700,000","115,300,000",,"114,900,000","117,900,000","117,300,000",,"74,300,000","73,700,000","73,000,000",,"71,900,000","62,300,000","54,900,000",,"56,308,000","57,749,000","54,911,000",,"59,947,000","58,116,000","56,235,000","50,800,000","75,499,000","74,358,000","74,534,000","73,600,000","70,300,000","72,200,000","71,600,000","71,200,000","50,300,000","41,900,000","57,400,000","16,000,000"
	TotalNonCurrentAssets,"4,170,000,000","4,159,700,000","4,188,900,000","4,199,900,000","4,159,200,000","4,202,700,000","4,160,800,000","4,124,200,000","4,110,800,000","4,201,200,000","4,085,000,000","3,639,900,000","3,599,800,000","3,495,400,000","3,401,600,000","3,328,200,000","3,375,900,000","3,413,900,000","3,363,700,000","3,180,000,000","3,133,700,000","5,173,800,000","5,229,700,000","5,166,700,000","5,220,200,000","5,210,400,000","5,100,700,000","5,210,400,000","5,176,900,000","5,350,100,000","5,441,800,000","5,644,900,000","5,899,800,000","5,716,500,000","5,909,300,000","5,887,200,000","5,996,600,000","6,214,800,000","6,695,800,000","8,069,700,000","8,310,400,000","8,234,100,000","3,327,700,000","3,379,500,000","3,368,200,000","3,359,400,000","3,352,000,000","3,282,200,000","3,299,900,000","3,346,700,000","3,389,100,000","3,334,200,000","3,272,400,000","3,313,300,000","3,588,500,000","3,603,600,000","3,543,600,000","3,502,200,000","3,411,000,000","3,337,500,000","3,291,800,000","3,264,200,000","3,243,500,000","3,217,000,000","3,198,400,000","3,168,800,000","3,153,100,000","3,159,200,000","3,200,300,000","3,243,800,000","3,234,900,000","3,230,800,000","3,258,600,000","3,276,300,000","3,242,700,000","3,236,800,000","3,201,000,000","3,204,508,000","3,107,994,000","3,140,369,000","3,105,493,000","3,131,557,000","3,121,885,000","3,122,401,000","3,130,526,000","3,171,018,000","3,117,887,000","3,016,248,000","3,041,009,000","3,052,000,000","3,082,700,000","3,105,200,000","3,143,000,000","3,195,300,000","3,185,600,000","3,254,600,000","3,300,500,000","247,600,000"
		NetPPE,"1,317,800,000","1,295,800,000","1,277,200,000","1,273,500,000","1,247,700,000","1,265,800,000","1,213,700,000","1,196,900,000","1,184,000,000","1,232,000,000","1,196,100,000","1,050,100,000","1,026,100,000","1,036,200,000","1,022,000,000","983,700,000","1,013,600,000","998,400,000","951,000,000","926,700,000","910,100,000","1,060,300,000","1,033,500,000","980,000,000","954,400,000","930,700,000","905,900,000","928,400,000","913,700,000","993,200,000","1,024,300,000","1,099,700,000","1,118,400,000","1,134,500,000","1,145,400,000","1,140,100,000","1,181,400,000","1,212,800,000","1,233,900,000","1,286,800,000","1,329,800,000","1,322,100,000","915,200,000","957,000,000","958,300,000","948,300,000","965,300,000","943,300,000","979,700,000","1,010,700,000","1,037,900,000","1,037,200,000","1,009,700,000","1,051,400,000","1,105,200,000","1,140,400,000","1,115,300,000","1,080,100,000","1,058,400,000","1,028,000,000","991,600,000","970,100,000","934,900,000","924,600,000","913,100,000","911,200,000","924,300,000","939,400,000","972,500,000","1,008,600,000","1,003,100,000","1,008,700,000","1,026,700,000","1,042,400,000","1,012,800,000","1,026,900,000","1,007,900,000","1,013,017,000","1,011,941,000","1,042,430,000","1,024,943,000","1,050,438,000","1,039,027,000","1,021,558,000","1,015,314,000","1,032,141,000","1,018,278,000","995,590,000","1,006,448,000","1,023,400,000","1,030,700,000","1,043,400,000","1,070,800,000","1,116,600,000","1,118,500,000","1,180,600,000","1,214,900,000","171,100,000"
			GrossPPE,"3,895,500,000","3,849,700,000","3,839,000,000","3,843,100,000","3,771,700,000","3,791,800,000","3,695,300,000","3,581,200,000","3,511,300,000","3,610,200,000","3,544,900,000","3,429,100,000","3,374,300,000","3,386,200,000","3,372,900,000","3,309,900,000","3,382,900,000","3,323,900,000","3,257,600,000","3,193,900,000","3,118,800,000","3,315,900,000","3,324,700,000","3,245,700,000","3,226,100,000","3,149,800,000","3,175,600,000","3,222,400,000","3,104,100,000","3,384,500,000","3,483,000,000","3,646,100,000","3,638,600,000","3,625,700,000","3,649,800,000","3,593,200,000","3,627,000,000","3,646,700,000","3,607,500,000","3,601,300,000","3,679,600,000","3,610,900,000","3,202,600,000","3,287,800,000","3,248,800,000","3,148,800,000","3,170,000,000","3,043,500,000","3,111,100,000","3,152,600,000","3,177,300,000","3,103,800,000","2,977,300,000","3,043,800,000","3,175,700,000","3,268,600,000","3,229,800,000","3,098,600,000","3,052,200,000","2,957,700,000","2,881,100,000","2,881,600,000","2,793,400,000","2,748,600,000","2,656,000,000","2,652,700,000","2,653,100,000","2,642,200,000","2,678,900,000","2,713,500,000","2,630,700,000","2,590,800,000","2,580,400,000","2,566,200,000","2,459,800,000","2,437,600,000","2,339,700,000","2,292,461,000","2,238,635,000","2,246,543,000","2,155,179,000","2,160,172,000","2,124,158,000","2,067,390,000","2,033,513,000","2,043,478,000","1,983,571,000","1,952,887,000","1,944,363,000","1,946,100,000","1,934,500,000","1,902,200,000","1,906,800,000","1,946,100,000","1,912,400,000","1,942,500,000","1,950,300,000","315,200,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
