name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004
				BuildingsAndImprovements,,"131,000,000",,,,"129,000,000",,,,"124,000,000",,,,"122,000,000",,,,"118,000,000",,,,"124,000,000",,,,"140,000,000",,,,"198,000,000",,,,"213,000,000",,,,"210,000,000",,,,"244,000,000",,,,"212,000,000",,,"203,000,000",,,,"185,000,000",,,,"180,000,000",,,,"245,000,000","232,000,000",,,"206,000,000","371,000,000"
				MachineryFurnitureEquipment,,"431,000,000",,,,"415,000,000",,,,"387,000,000",,,,"349,000,000",,,,"334,000,000",,,,"338,000,000",,,,"374,000,000",,,,"421,000,000",,,,"580,000,000",,,,"517,000,000",,,,"473,000,000",,,,"446,000,000",,,"281,000,000",,,,"254,000,000",,,,"239,000,000",,,,"575,000,000","569,000,000",,,"511,000,000","430,000,000"
				OtherProperties,"718,000,000","158,000,000","720,000,000","728,000,000","703,000,000","154,000,000","637,000,000","618,000,000","628,000,000","175,000,000","667,000,000","668,000,000","667,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-435,000,000","-431,000,000","-435,000,000","-431,000,000","-424,000,000","-419,000,000","-413,000,000","-400,000,000","-388,000,000","-386,000,000","-375,000,000","-371,000,000","-367,000,000","-355,000,000","-360,000,000","-355,000,000","-336,000,000","-329,000,000","-323,000,000","-35,000,000","-35,000,000","-324,000,000","-338,000,000","-353,000,000","-354,000,000","-352,000,000","-340,000,000","-362,000,000","-381,000,000","-385,000,000","-426,000,000","-426,000,000","-412,000,000","-397,000,000","-384,000,000","-363,000,000","-65,000,000","-356,000,000","-352,000,000","-329,000,000","-376,000,000","-364,000,000","-359,000,000","-353,000,000","-343,000,000","-334,000,000","-299,000,000","-300,000,000","-264,000,000","-258,000,000","-248,000,000","-231,000,000","-224,000,000","-240,000,000","-238,000,000","-233,000,000","-227,000,000","-227,000,000","-221,000,000","-372,000,000","-360,000,000","-344,000,000","-329,000,000","-312,000,000","-305,000,000","-363,000,000"
		GoodwillAndOtherIntangibleAssets,"2,739,000,000","2,768,000,000","2,407,000,000","2,417,000,000","2,429,000,000","2,444,000,000","1,634,000,000","1,632,000,000","1,676,000,000","1,760,000,000","1,750,000,000","1,769,000,000","1,777,000,000","1,781,000,000","1,791,000,000","1,815,000,000","1,497,000,000","1,207,000,000","1,202,000,000","1,201,000,000","1,201,000,000","1,207,000,000","1,210,000,000","395,000,000","397,000,000","359,000,000","362,000,000","364,000,000","364,000,000","365,000,000","847,000,000","854,000,000","855,000,000","857,000,000","866,000,000","866,000,000","872,000,000","878,000,000","881,000,000","1,060,000,000","1,066,000,000","1,064,000,000","1,065,000,000","1,073,000,000","1,076,000,000","1,074,000,000","773,000,000","766,000,000","749,000,000","752,000,000","762,000,000","763,000,000","767,000,000","753,000,000","258,000,000","251,000,000","251,000,000","251,000,000","251,000,000","289,000,000","289,000,000","288,000,000","287,000,000","285,000,000","285,000,000","288,000,000"
			Goodwill,"2,051,000,000","2,060,000,000","1,772,000,000","1,763,000,000","1,761,000,000","1,761,000,000","1,179,000,000","1,176,000,000","1,210,000,000","1,265,000,000","1,261,000,000","1,264,000,000","1,265,000,000","1,265,000,000","1,268,000,000","1,271,000,000","1,011,000,000","968,000,000","965,000,000","961,000,000","959,000,000","959,000,000","953,000,000","345,000,000","344,000,000","324,000,000","324,000,000","324,000,000","324,000,000","324,000,000","771,000,000","774,000,000","773,000,000","772,000,000","776,000,000","775,000,000","778,000,000","779,000,000","779,000,000","955,000,000","957,000,000","951,000,000","949,000,000","952,000,000","951,000,000","947,000,000","696,000,000","691,000,000","691,000,000","691,000,000","698,000,000","695,000,000","694,000,000","679,000,000","258,000,000","251,000,000","251,000,000","251,000,000","251,000,000","289,000,000","289,000,000","288,000,000","287,000,000","285,000,000","285,000,000","288,000,000"
			OtherIntangibleAssets,"688,000,000","708,000,000","635,000,000","654,000,000","668,000,000","683,000,000","455,000,000","456,000,000","466,000,000","495,000,000","489,000,000","505,000,000","512,000,000","516,000,000","523,000,000","544,000,000","486,000,000","239,000,000","237,000,000","240,000,000","242,000,000","248,000,000","257,000,000","50,000,000","53,000,000","35,000,000","38,000,000","40,000,000","40,000,000","41,000,000","76,000,000","80,000,000","82,000,000","85,000,000","90,000,000","91,000,000","94,000,000","99,000,000","102,000,000","105,000,000","109,000,000","113,000,000","116,000,000","121,000,000","125,000,000","127,000,000","77,000,000","75,000,000","58,000,000","61,000,000","64,000,000","68,000,000","73,000,000","74,000,000",,,,,,,,,,,,
		InvestmentsAndAdvances,"430,000,000","576,000,000","590,000,000","662,000,000","886,000,000","881,000,000","825,000,000","811,000,000","759,000,000","850,000,000","793,000,000","813,000,000","810,000,000","744,000,000","724,000,000","622,000,000","566,000,000","387,000,000","401,000,000","386,000,000","369,000,000","369,000,000","327,000,000","316,000,000","303,000,000","281,000,000","261,000,000","165,000,000","144,000,000","151,000,000","149,000,000","174,000,000","163,000,000","156,000,000","154,000,000","179,000,000","202,000,000","217,000,000","250,000,000","222,000,000","223,000,000","190,000,000","215,000,000","229,000,000","241,000,000","219,000,000","226,000,000","167,000,000","164,000,000","197,000,000","215,000,000","189,000,000","185,000,000",,,,,,,,,,,,,
			LongTermEquityInvestment,"430,000,000","576,000,000","590,000,000","662,000,000","886,000,000","881,000,000","825,000,000","811,000,000","759,000,000","850,000,000","793,000,000","813,000,000","810,000,000","744,000,000","724,000,000","622,000,000","566,000,000","387,000,000","401,000,000","386,000,000","369,000,000","369,000,000","327,000,000","316,000,000","303,000,000","281,000,000","261,000,000","165,000,000","144,000,000","151,000,000","149,000,000","174,000,000","163,000,000","156,000,000","154,000,000","179,000,000","202,000,000","217,000,000","250,000,000","222,000,000","223,000,000","190,000,000","215,000,000","229,000,000",,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"430,000,000","576,000,000","590,000,000","662,000,000","886,000,000","881,000,000","825,000,000","811,000,000","759,000,000","850,000,000","793,000,000","813,000,000","810,000,000","744,000,000","724,000,000","622,000,000","566,000,000","387,000,000","401,000,000","386,000,000","369,000,000","369,000,000","327,000,000","316,000,000","303,000,000","281,000,000","261,000,000","165,000,000","144,000,000","151,000,000","149,000,000","174,000,000","163,000,000","156,000,000","154,000,000","179,000,000","202,000,000","217,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"30,000,000","30,000,000","30,000,000","30,000,000","31,000,000","30,000,000","31,000,000","58,000,000","58,000,000","59,000,000","104,000,000","100,000,000","99,000,000","98,000,000","96,000,000","104,000,000","106,000,000","101,000,000","100,000,000","114,000,000","122,000,000","131,000,000","528,000,000","532,000,000","532,000,000","526,000,000","549,000,000","576,000,000","592,000,000","570,000,000","598,000,000","625,000,000","629,000,000","628,000,000","401,000,000","402,000,000","294,000,000","294,000,000","312,000,000","312,000,000","313,000,000","313,000,000","314,000,000","316,000,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,000,000",,"321,000,000","321,000,000","321,000,000","135,000,000","134,000,000","135,000,000","134,000,000",,,,,,,,,,,,,
		NonCurrentDeferredAssets,"212,000,000","226,000,000","237,000,000","245,000,000","271,000,000","297,000,000","250,000,000","254,000,000","249,000,000","236,000,000","220,000,000","218,000,000","214,000,000","222,000,000","211,000,000","215,000,000","289,000,000","300,000,000","122,000,000","121,000,000","119,000,000","118,000,000","94,000,000","95,000,000","97,000,000","99,000,000","176,000,000","168,000,000","168,000,000","174,000,000","367,000,000","377,000,000","363,000,000","337,000,000","286,000,000","247,000,000","164,000,000","203,000,000","146,000,000","123,000,000","121,000,000","128,000,000","90,000,000","100,000,000","101,000,000","103,000,000","103,000,000","127,000,000","120,000,000","210,000,000","190,000,000","152,000,000","167,000,000","92,000,000","148,000,000","134,000,000","139,000,000","141,000,000","139,000,000","181,000,000","188,000,000","56,000,000","54,000,000","148,000,000","124,000,000","116,000,000"
			NonCurrentDeferredTaxesAssets,"212,000,000","226,000,000","237,000,000","245,000,000","271,000,000","297,000,000","250,000,000","254,000,000","249,000,000","236,000,000","220,000,000","218,000,000","214,000,000","222,000,000","211,000,000","215,000,000","289,000,000","300,000,000","122,000,000","121,000,000","119,000,000","118,000,000","94,000,000","95,000,000","97,000,000","99,000,000","176,000,000","168,000,000","168,000,000","174,000,000","367,000,000","377,000,000","363,000,000","337,000,000","286,000,000","247,000,000","164,000,000","203,000,000","146,000,000","123,000,000","121,000,000","128,000,000","90,000,000","100,000,000","101,000,000","103,000,000","103,000,000","127,000,000","120,000,000","210,000,000","190,000,000","152,000,000","167,000,000","92,000,000","148,000,000","134,000,000","139,000,000","141,000,000","139,000,000","181,000,000","188,000,000","56,000,000","54,000,000","148,000,000","124,000,000","116,000,000"
		OtherNonCurrentAssets,"166,000,000","153,000,000","147,000,000","145,000,000","151,000,000","135,000,000","137,000,000","140,000,000","140,000,000","143,000,000","136,000,000","141,000,000","146,000,000","147,000,000","148,000,000","158,000,000","131,000,000","124,000,000","124,000,000","125,000,000","127,000,000","127,000,000","128,000,000","140,000,000","134,000,000","134,000,000","143,000,000","166,000,000","152,000,000","148,000,000","192,000,000","115,000,000","117,000,000","113,000,000","90,000,000","126,000,000","130,000,000","117,000,000","137,000,000","164,000,000","153,000,000","152,000,000","140,000,000","129,000,000","124,000,000","404,000,000","86,000,000","96,000,000","81,000,000","115,000,000","162,000,000","201,000,000","244,000,000","557,000,000","541,000,000","567,000,000","537,000,000","546,000,000","537,000,000","491,000,000","540,000,000","847,000,000","851,000,000","802,000,000","819,000,000","884,000,000"
