name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,04/30/1998,01/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996
		Inventory,"92,608,000","104,573,000","103,697,000","80,316,000","73,044,000","86,876,000","100,879,000","101,856,000","101,748,000","113,907,000","127,859,000","96,539,000","84,059,000","103,010,000","114,984,000","85,588,000","79,361,000","97,480,000","108,081,000","84,814,000","77,332,000","93,396,000","112,792,000","74,589,000","68,882,000","78,770,000","95,001,000","73,485,000","62,167,000","72,905,000","88,279,000","67,183,000","60,409,000","72,503,000","89,531,000","68,318,000","61,201,000","70,341,000","84,752,000","65,873,000","56,237,000","62,594,000","75,789,000","54,007,000","45,237,000","54,586,000","64,230,000","48,295,000","42,669,000","51,641,000","62,779,000","48,947,000","45,667,000","52,189,000","67,718,000","49,708,000","45,084,000","51,513,000","63,701,000","48,064,000","42,627,000","49,825,000","56,623,000","42,278,000","36,830,000","43,977,000","50,571,000","36,078,000","31,098,000","37,364,000","40,549,000","31,151,000","29,229,000","34,946,000","41,820,000","31,756,000","30,497,000","36,022,000","41,089,000","32,326,000","26,326,000","29,538,000","35,618,000","26,891,000","24,758,000","27,580,000","30,905,000","24,092,000","21,665,000","26,300,000","29,000,000","22,805,000","19,600,000","24,400,000","28,300,000","10,300,000","13,000,000","10,800,000","8,700,000","9,200,000","6,300,000"
			OtherInventories,,,,"82,917,000",,,,"106,303,000",,,,"98,570,000",,,,"87,122,000",,,,"86,332,000",,,,"76,302,000",,,,"75,400,000",,,,"69,319,000",,,,"70,078,000",,,,"67,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,"-2,601,000",,,,"-4,447,000",,,,"-2,031,000",,,,"-1,534,000",,,,"-1,518,000",,,,"-1,713,000",,,,"-1,915,000",,,,"-2,136,000",,,,"-1,760,000",,,,"-1,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"20,795,000","15,643,000","14,482,000","14,612,000","11,684,000","11,001,000","10,163,000","11,106,000","10,459,000","13,655,000","14,027,000","9,539,000","8,876,000","20,762,000","12,005,000","6,895,000","7,427,000","23,566,000","16,609,000","10,273,000","8,648,000","17,132,000","13,203,000","6,046,000","5,934,000","6,118,000","5,562,000","13,012,000","13,139,000","12,864,000","13,282,000","13,181,000","13,057,000","12,942,000","12,403,000","12,624,000","11,991,000","12,194,000","14,526,000","14,284,000","13,666,000","16,221,000","13,615,000","12,438,000","13,002,000","15,900,000","12,912,000","11,834,000","11,826,000","15,532,000","13,436,000","11,065,000","10,129,000","14,603,000","12,453,000","58,437,000","60,562,000","56,286,000","42,876,000","54,749,000","40,408,000","26,792,000","20,354,000","20,322,000","32,307,000","23,715,000","17,400,000","18,253,000","17,709,000","19,007,000","16,129,000","16,031,000",,,,"11,066,000",,,,"12,855,000",,,,"19,309,000",,,,,,,,"7,022,000",,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"27,962,000",,,,"29,249,000",,,,"25,190,000",,,,"24,458,000",,,,"29,167,000",,,,"21,406,000",,,,"21,297,000",,,,"15,142,000",,,,"15,056,000",,,,"11,938,000",,,,"11,405,000",,,,"12,077,000",,,,"10,123,000",,,,"10,433,000","9,206,000","9,206,000","9,206,000","12,647,000","10,364,000",,,,,,,"10,404,000",,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"27,962,000",,,,"29,249,000",,,,"25,190,000",,,,"24,458,000",,,,"29,167,000",,,,"21,406,000",,,,"21,297,000",,,,"15,142,000",,,,"15,056,000",,,,"11,938,000",,,,"11,405,000",,,,"12,077,000",,,,"10,123,000",,,,"10,433,000","9,206,000","9,206,000","9,206,000","12,647,000","10,364,000",,,,,,,"10,404,000",,,,,,,,,
		OtherCurrentAssets,"63,719,000","73,104,000","82,307,000","61,288,000","47,253,000","57,559,000","59,821,000","54,482,000","55,790,000","54,122,000","62,821,000","42,116,000","41,177,000","45,212,000","50,752,000","37,279,000","31,027,000","39,075,000","46,045,000","33,681,000","42,488,000","41,519,000","40,172,000","27,220,000","57,455,000","60,965,000","61,762,000","24,235,000","64,054,000","67,001,000","64,452,000","25,050,000","58,696,000","54,501,000","57,334,000","19,696,000","50,478,000","49,633,000","49,115,000","15,959,000","55,671,000","56,998,000","57,822,000","21,340,000","49,989,000","47,199,000","45,782,000","20,843,000","46,037,000","51,684,000","48,822,000","20,318,000","34,761,000","39,112,000","41,988,000","23,078,000","41,846,000","52,603,000","46,615,000","19,392,000","32,833,000","38,918,000","39,082,000","23,693,000","34,744,000","43,909,000","69,115,000","47,432,000","27,985,000","34,816,000","34,003,000","13,193,000","20,702,000","30,648,000","25,812,000","6,428,000","18,998,000","26,753,000","24,500,000","8,855,000","8,062,000","9,679,000","13,590,000","8,677,000","6,483,000","17,242,000","19,116,000","28,014,000","16,547,000","18,500,000","17,300,000","4,512,000","16,800,000","16,800,000","16,900,000","34,900,000","32,400,000","28,800,000","26,100,000","26,200,000","27,400,000"
	TotalNonCurrentAssets,"4,551,893,000","4,602,315,000","4,512,697,000","4,505,470,000","4,591,822,000","4,592,382,000","4,548,909,000","4,579,144,000","4,538,774,000","4,699,877,000","4,729,413,000","3,898,137,000","3,894,878,000","3,829,656,000","3,822,910,000","3,526,248,000","3,555,775,000","3,675,797,000","3,612,913,000","3,677,648,000","3,510,148,000","3,608,753,000","3,591,756,000","2,159,153,000","2,174,981,000","2,196,876,000","2,191,018,000","2,201,478,000","2,049,314,000","2,088,350,000","2,108,878,000","1,898,803,000","1,929,036,000","1,939,079,000","1,938,830,000","1,931,953,000","1,644,531,000","1,681,516,000","1,691,336,000","1,695,244,000","1,711,922,000","1,719,350,000","1,718,757,000","1,700,612,000","1,715,697,000","1,731,734,000","1,741,168,000","1,752,064,000","1,758,121,000","1,733,834,000","1,699,253,000","1,655,492,000","1,631,828,000","1,622,026,000","1,595,890,000","1,567,059,000","1,630,747,000","1,622,224,000","1,590,731,000","1,497,486,000","1,427,553,000","1,418,487,000","1,414,083,000","1,361,669,000","1,333,120,000","1,325,826,000","1,298,568,000","1,243,037,000","1,378,932,000","1,389,588,000","1,388,212,000","1,378,220,000","1,374,617,000","1,381,343,000","1,328,407,000","1,338,447,000","1,329,557,000","1,345,245,000","1,329,470,000","1,338,294,000","1,221,184,000","1,211,587,000","1,094,567,000","1,085,228,000","1,062,737,000","1,059,800,000","1,033,731,000","1,027,464,000","1,009,619,000","1,024,200,000","1,013,400,000","996,544,000","920,400,000","919,500,000","912,900,000","849,300,000","845,800,000","779,500,000","741,500,000","733,700,000","387,100,000"
		NetPPE,"2,340,204,000","2,389,004,000","2,266,798,000","2,272,592,000","2,328,292,000","2,374,240,000","2,385,506,000","2,418,423,000","2,419,121,000","2,491,175,000","2,509,798,000","1,842,500,000","1,847,434,000","1,831,087,000","1,825,982,000","1,627,219,000","1,640,727,000","1,702,213,000","1,694,692,000","1,714,154,000","1,647,004,000","1,694,746,000","1,699,087,000","1,363,814,000","1,370,374,000","1,391,889,000","1,388,565,000","1,386,275,000","1,259,093,000","1,284,215,000","1,295,530,000","1,147,990,000","1,164,387,000","1,187,789,000","1,185,513,000","1,169,288,000","1,039,907,000","1,057,399,000","1,056,643,000","1,049,207,000","1,056,243,000","1,057,930,000","1,050,026,000","1,021,736,000","1,027,304,000","1,044,498,000","1,046,544,000","1,027,390,000","1,024,977,000","1,039,555,000","1,051,933,000","1,057,658,000","1,066,165,000","1,084,031,000","1,077,760,000","1,056,837,000","979,511,000","983,858,000","917,344,000","885,926,000","868,723,000","868,185,000","856,502,000","851,112,000","848,984,000","858,200,000","857,960,000","843,047,000","978,464,000","991,687,000","988,401,000","968,772,000","976,335,000","988,424,000","934,289,000","932,251,000","932,936,000","946,501,000","919,720,000","913,806,000","778,406,000","779,711,000","680,935,000","691,117,000","677,120,000","681,590,000","657,299,000","655,172,000","637,703,000","630,700,000","626,500,000","611,141,000","553,100,000","547,900,000","537,000,000","500,900,000","491,600,000","411,100,000","498,800,000","486,700,000","212,600,000"
			GrossPPE,"4,690,373,000","4,677,992,000","4,504,196,000","4,454,588,000","4,490,023,000","4,468,765,000","4,409,607,000","4,388,264,000","4,385,248,000","4,402,392,000","4,360,827,000","3,637,740,000","3,590,280,000","3,572,335,000","3,515,893,000","3,270,718,000","3,255,635,000","3,314,604,000","3,256,364,000","3,248,894,000","3,144,946,000","3,224,366,000","3,188,183,000","2,818,091,000","2,854,848,000","2,835,538,000","2,796,017,000","2,762,111,000","2,618,218,000","2,607,618,000","2,587,993,000","2,411,426,000","2,409,265,000","2,400,151,000","2,370,682,000","2,325,095,000","2,169,764,000","2,155,900,000","2,127,570,000","2,090,841,000","2,075,630,000","2,046,785,000","2,022,804,000","1,968,842,000","1,954,861,000","1,943,515,000","1,918,033,000","1,873,616,000","1,848,397,000","1,836,149,000","1,823,287,000","1,802,358,000","1,789,462,000","1,781,256,000","1,750,375,000","1,706,627,000","1,621,296,000","1,600,699,000","1,513,225,000","1,464,979,000","1,454,057,000","1,434,162,000","1,404,255,000","1,383,230,000","1,367,228,000","1,356,445,000","1,341,101,000","1,309,630,000","1,460,224,000","1,462,851,000","1,440,877,000","1,403,132,000","1,394,511,000","1,384,124,000","1,285,271,000","1,283,233,000","1,210,198,000","1,223,763,000","1,196,982,000","1,191,068,000","1,001,600,000","1,002,905,000","904,129,000","921,219,000","677,120,000","859,262,000","834,971,000","830,822,000","803,148,000","769,000,000","766,000,000",,"669,200,000","654,500,000","630,700,000","560,800,000","551,500,000","471,000,000","534,000,000","521,900,000",
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,
				LandAndImprovements,"766,415,000","767,433,000","757,625,000","756,517,000","761,367,000","759,056,000","752,259,000","750,714,000","745,275,000","749,669,000","745,846,000","619,561,000","618,545,000","617,492,000","611,155,000","552,271,000","553,366,000","559,135,000","550,627,000","553,655,000","531,058,000","535,577,000","530,634,000","440,300,000","439,815,000","438,373,000","431,798,000","431,854,000","413,775,000","411,148,000","409,060,000","348,328,000","350,674,000","349,532,000","343,971,000","343,982,000","295,559,000","289,127,000","282,161,000","281,729,000","282,038,000","277,061,000","271,777,000","271,742,000","270,965,000","270,629,000","270,556,000","270,382,000","269,176,000","269,248,000","264,030,000","261,263,000","262,974,000","262,930,000","266,194,000","265,123,000","254,475,000","252,552,000","249,834,000","249,291,000","248,275,000","247,997,000","244,786,000","248,941,000","244,204,000","244,841,000","236,441,000","236,424,000","244,804,000","250,710,000","242,366,000","242,585,000","240,491,000","242,939,000",,"239,185,000",,,,"223,753,000",,,,"164,950,000",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,563,603,000","1,564,845,000","1,492,863,000","1,496,402,000","1,502,828,000","1,499,525,000","1,475,857,000","1,475,661,000","1,466,113,000","1,475,415,000","1,458,465,000","1,284,438,000","1,279,117,000","1,280,972,000","1,271,375,000","1,193,528,000","1,194,877,000","1,206,465,000","1,186,731,000","1,210,864,000","1,170,700,000","1,180,941,000","1,157,546,000","1,025,515,000","1,028,408,000","1,024,065,000","1,006,033,000","1,006,821,000","957,594,000","959,863,000","948,932,000","907,280,000","908,829,000","906,658,000","885,054,000","884,307,000","852,483,000","854,130,000","838,745,000","838,780,000","835,291,000","833,331,000","802,431,000","801,582,000","801,268,000","788,378,000","775,687,000","769,382,000","738,228,000","738,165,000","751,038,000","750,063,000","747,775,000","752,217,000","729,211,000","685,393,000","653,964,000","650,694,000","555,784,000","553,958,000","538,530,000","538,426,000","531,829,000","529,316,000","527,297,000","526,808,000","506,281,000","504,662,000","627,061,000","624,548,000","616,050,000","609,682,000","618,511,000","612,469,000",,"545,927,000",,,,"475,706,000",,,,"367,462,000",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"2,065,623,000","2,032,877,000","1,935,378,000","1,929,243,000","1,967,628,000","1,936,054,000","1,856,723,000","1,854,178,000","1,899,080,000","1,896,589,000","1,813,237,000","1,654,459,000","1,643,890,000","1,650,529,000","1,526,985,000","1,465,340,000","1,471,497,000","1,523,448,000","1,441,494,000","1,435,016,000","1,409,159,000","1,484,144,000","1,417,108,000","1,312,880,000","1,358,606,000","1,348,333,000","1,272,144,000","1,270,278,000","1,226,604,000","1,219,931,000","1,155,005,000","1,124,331,000","1,130,309,000","1,130,717,000","1,053,167,000","1,047,704,000","994,449,000","997,220,000","943,757,000","933,353,000","931,960,000","919,775,000","864,788,000","860,880,000","860,314,000","854,934,000","814,725,000","802,655,000","794,046,000","791,766,000","760,452,000","750,308,000","746,650,000","695,113,000","641,867,000","635,905,000","622,247,000","615,112,000","567,165,000","562,308,000","608,032,000","606,704,000","569,962,000","565,824,000","565,063,000","563,772,000","523,315,000","520,571,000","539,591,000","549,026,000","519,900,000","521,582,000","524,953,000","499,248,000",,"460,974,000",,,,"409,744,000",,,,"350,945,000",,,,,,,,,,,,,,,,,
				OtherProperties,"196,919,000","198,672,000","204,476,000","204,716,000","211,497,000","215,377,000","218,902,000","225,744,000","217,318,000","227,394,000","229,709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,753,000","40,359,000","39,605,000","35,811,000","34,933,000","33,706,000","27,756,000",,,,,,,,,,,,,,"22,043,000",,"21,550,000",,,,"18,581,000",,,,"16,519,000",,,,,,,,,,,,,,,,,
				ConstructionInProgress,"97,813,000","114,165,000","113,854,000","67,710,000","46,703,000","58,753,000","105,866,000","81,967,000","57,462,000","53,325,000","113,570,000","79,282,000","48,728,000","23,342,000","106,378,000","59,579,000","35,895,000","25,556,000","77,512,000","49,359,000","34,029,000","23,704,000","82,895,000","39,396,000","28,019,000","24,767,000","86,042,000","53,158,000","20,245,000","16,676,000","74,996,000","31,487,000","19,453,000","13,244,000","88,490,000","49,102,000","27,273,000","15,423,000","62,907,000","36,979,000","26,341,000","16,618,000","83,808,000","34,638,000","22,314,000","29,574,000","57,065,000","31,197,000","46,947,000","36,970,000","47,767,000","40,724,000","32,063,000","27,243,000","72,744,000","80,601,000","54,799,000","47,408,000","106,736,000","71,666,000","59,220,000","41,035,000","57,678,000","39,149,000","30,664,000","21,024,000","75,064,000","47,973,000","48,768,000","38,567,000","62,561,000","29,283,000","10,556,000","7,425,000",,"15,597,000",,,,"63,284,000",,,,"21,343,000",,,,,,,,,,,,,,,,,
