name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
		NetBusinessPurchaseAndSale,"-92,471,000","-75,000","-50,954,000","0","-41,442,000","-25,189,000",,,,,,
			PurchaseOfBusiness,"-92,471,000","-75,000","-50,954,000","0","-41,442,000","-25,189,000",,,,,,
		NetOtherInvestingChanges,"-1,386,000","2,221,000","-706,000","-4,351,000","1,450,000","1,371,000",,,,,,
FinancingCashFlow,"96,349,000","9,254,000","29,849,000","2,428,000","54,818,000","-4,317,000",,,"0","0",,
	CashFlowFromContinuingFinancingActivities,"96,349,000","9,254,000","29,849,000","2,428,000","54,818,000","-4,317,000",,,"0","0",,
		NetIssuancePaymentsOfDebt,"134,046,000","19,660,000","34,696,000","9,510,000","70,180,000","-48,735,000",,,"0",,,
			NetLongTermDebtIssuance,"129,046,000","-340,000","34,696,000","9,510,000","85,180,000","-63,735,000",,,,,,
				LongTermDebtIssuance,"149,865,000","8,726,000","40,522,000","12,617,000","88,000,000","720,000,000",,,,,,
				LongTermDebtPayments,"-20,819,000","-9,066,000","-5,826,000","-3,107,000","-2,820,000","-783,735,000",,,,,,
			NetShortTermDebtIssuance,"0","20,000,000",,,,"15,000,000",,,"0",,,
				ShortTermDebtIssuance,"0",,,,,,,,"0",,,
				ShortTermDebtPayments,"0"
		NetCommonStockIssuance,"0",,,,,,,,"0","0",,
			CommonStockIssuance,"0",,,,,,,,"0","0",,
		CashDividendsPaid,"-11,836,000","-4,189,000","0","-3,826,000","-3,821,000","-4,261,000",,,,,,
			CommonStockDividendPaid,,,"0","-3,826,000","-3,821,000","-4,261,000",,,,,,
		ProceedsFromStockOptionExercised,"0","0","0","0","0","57,232,000",,,,,,
		NetOtherFinancingCharges,"-25,861,000","-6,217,000","-4,847,000","-3,256,000","-11,541,000","-8,553,000",,,,,,
EndCashPosition,"14,899,000","14,899,000","41,898,000","25,961,000","26,745,000","4,020,000","313,562","585,123","585,253","672,015","672,146","738,881"
	ChangesInCash,"10,879,000","-26,999,000","15,937,000","-784,000","22,725,000","-42,811,000","-271,561","-130","-86,762","-131","-66,735","-206,009"
	BeginningCashPosition,"4,020,000","41,898,000","25,961,000","26,745,000","4,020,000","46,831,000","585,123","585,253","672,015","672,146","738,881","944,890"
CapitalExpenditure,"-38,299,000","-8,137,000","-13,945,000","-7,528,000","-8,689,000","-3,334,000",,,,,,
IssuanceOfCapitalStock,"0",,,,,,,,"0","0",,
IssuanceOfDebt,"149,865,000","8,726,000","40,522,000","12,617,000","88,000,000","720,000,000",,,"0",,,
RepaymentOfDebt,"-20,819,000","-9,066,000","-5,826,000","-3,107,000","-2,820,000","-783,735,000",,,,,,
FreeCashFlow,"-12,733,000","-44,141,000","30,160,000","-3,202,000","4,450,000","-16,517,000","-271,561","-130","-86,762","-131","-66,735","-206,009"
