name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,000,000","187,000,000","215,000,000","248,000,000","93,000,000","192,000,000","260,000,000","260,000,000","262,000,000","255,000,000","255,000,000","265,000,000","42,000,000","66,000,000","50,000,000","104,000,000","55,000,000","71,000,000","76,000,000","69,000,000","58,000,000","57,000,000","69,000,000","66,000,000","74,000,000","74,000,000","75,000,000","76,000,000","80,000,000","44,000,000","74,000,000","72,000,000","51,000,000","48,000,000","51,000,000","82,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,000,000","187,000,000","215,000,000","248,000,000","93,000,000","192,000,000","260,000,000","260,000,000","262,000,000","255,000,000","255,000,000","265,000,000","42,000,000","66,000,000","50,000,000","104,000,000","55,000,000","71,000,000","76,000,000","69,000,000","58,000,000","57,000,000","69,000,000","66,000,000","74,000,000","74,000,000","75,000,000","76,000,000","80,000,000","44,000,000","74,000,000","72,000,000","51,000,000","48,000,000","51,000,000","82,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,000,000",,,,,,,,,,,,,,,,,,,,,,,,"104,493,000","145,662,000","92,807,000","100,499,000","81,500,000","132,700,000","114,400,000","98,200,000","59,400,000","36,700,000","22,900,000","10,000,000","3,000,000"
	TotalNonCurrentAssets,"18,159,000,000","18,141,000,000","18,106,000,000","17,487,000,000","15,538,000,000","15,851,000,000","16,180,000,000","16,278,000,000","16,654,000,000","17,128,000,000","17,524,000,000","17,207,000,000","16,866,000,000","16,372,000,000","14,662,000,000","13,602,000,000","13,098,000,000","13,258,000,000","12,105,000,000","11,801,000,000","10,502,000,000","10,627,000,000","10,921,000,000","10,856,000,000","10,602,000,000","10,789,000,000","11,172,000,000","11,169,000,000","10,830,000,000","10,921,000,000","11,105,000,000","11,071,000,000","9,847,000,000","9,869,000,000","10,149,000,000","9,963,000,000","9,610,000,000","9,683,000,000","9,881,000,000","9,923,000,000","6,641,000,000","3,420,000,000","3,347,000,000","3,278,000,000","2,959,000,000","2,968,000,000","3,032,000,000","3,043,000,000","3,073,000,000","3,154,000,000","3,216,000,000","3,253,000,000","3,355,000,000","3,488,000,000","4,831,000,000","4,841,000,000","4,682,000,000","4,722,000,000","4,798,000,000","4,740,000,000","4,516,000,000","4,361,000,000","4,436,000,000","4,421,000,000","4,182,000,000","4,058,000,000","4,115,000,000","4,024,000,000","3,851,000,000","3,850,000,000","3,914,361,000","4,020,816,000","3,978,460,000","3,919,127,000","4,037,014,000","4,050,147,000","3,978,166,000","3,982,039,000","4,298,183,000","4,228,341,000","4,005,202,000","4,338,143,000","4,461,497,000","4,489,501,000","4,335,083,000","4,382,082,000","4,395,892,000","4,299,473,000","4,080,234,000","3,827,900,000","3,746,100,000","3,252,900,000","2,485,400,000","2,250,600,000","2,191,200,000","760,300,000","339,000,000","86,200,000"
		NetPPE,"12,021,000,000","11,956,000,000","11,942,000,000","11,024,000,000","9,741,000,000","9,997,000,000","10,302,000,000","10,361,000,000","10,688,000,000","11,060,000,000","11,401,000,000","11,036,000,000","10,640,000,000","10,214,000,000","9,439,000,000","8,693,000,000","8,145,000,000","8,291,000,000","7,842,000,000","7,525,000,000","6,533,000,000","6,619,000,000","6,862,000,000","6,762,000,000","6,467,000,000","6,631,000,000","6,874,000,000","6,821,000,000","6,416,000,000","6,446,000,000","6,569,000,000","6,452,000,000","5,814,000,000","5,795,000,000","6,019,000,000","5,797,000,000","5,383,000,000","5,394,000,000","5,529,000,000","5,514,000,000","3,245,000,000","2,983,000,000","2,958,000,000","2,900,000,000","2,669,000,000","2,673,000,000","2,744,000,000","2,751,000,000","2,775,000,000","2,848,000,000","2,921,000,000","2,956,000,000","3,064,000,000","3,193,000,000","3,367,000,000","3,370,000,000","3,236,000,000","3,266,000,000","3,333,000,000","3,281,000,000","3,069,000,000","2,920,000,000","3,066,000,000","3,049,000,000","2,822,000,000","445,000,000","2,781,000,000","2,698,000,000","2,523,000,000","397,000,000","2,586,764,000","2,557,072,000","2,510,868,000","2,478,093,000","2,304,674,000","2,317,994,000","2,256,469,000","2,271,027,000","2,334,780,000","2,255,710,000","2,115,432,000","2,130,442,000","2,245,117,000","2,279,980,000","2,113,189,000","2,155,074,000","2,201,182,000","2,164,917,000","2,066,432,000","1,964,600,000","2,058,200,000","1,871,100,000","1,440,300,000","1,328,500,000","1,372,100,000","32,300,000","11,900,000","2,300,000"
			GrossPPE,"12,021,000,000","18,709,000,000","11,942,000,000","11,024,000,000","9,741,000,000","16,296,000,000","10,302,000,000","10,361,000,000","10,688,000,000","16,833,000,000","11,401,000,000","11,036,000,000","10,640,000,000","15,189,000,000","9,439,000,000","8,693,000,000","8,145,000,000","12,575,000,000","7,842,000,000","7,525,000,000","6,533,000,000","10,310,000,000","6,862,000,000","6,762,000,000","6,467,000,000","9,893,000,000","6,874,000,000","6,821,000,000","6,416,000,000","9,342,000,000","6,569,000,000","6,452,000,000","5,814,000,000","8,364,000,000","6,019,000,000","5,797,000,000","5,383,000,000","7,581,000,000",,,,"3,284,000,000",,,,"4,460,000,000",,,,"4,409,000,000",,,,"4,722,000,000","4,888,000,000","4,891,000,000","4,757,000,000","4,787,000,000","4,730,000,000","4,678,000,000","4,466,000,000","4,317,000,000","3,375,000,000","3,358,000,000","3,131,000,000","754,000,000","3,065,000,000","2,982,000,000","2,807,000,000","681,000,000","2,819,888,000","2,790,196,000","2,743,992,000","2,711,217,000","3,325,576,000","3,338,896,000","3,277,371,000","3,291,929,000","2,440,991,000","2,361,921,000","2,221,643,000","2,236,653,000","2,351,328,000","2,386,191,000","2,219,400,000","2,261,285,000","2,822,257,000","2,750,739,000","2,622,661,000","2,479,600,000","2,595,000,000","2,357,900,000","1,892,000,000","1,737,400,000","1,800,800,000","47,500,000",,"3,300,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"20,000,000",,,,"22,000,000",,,,"32,000,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"117,000,000",,,,"111,000,000",,,,"101,000,000",,,,"103,000,000",,,,"102,000,000",,,,"96,000,000",,,,"98,000,000",,,,"97,000,000",,,,"103,000,000",,,,"106,000,000",,,,"109,000,000",,,,"112,000,000",,,,"120,000,000",,,,"120,000,000",,,,"112,000,000",,,,"91,000,000",,,,"65,000,000",,,,"58,000,000",,,,"48,975,000",,,,"46,623,000",,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"222,000,000",,,,"215,000,000",,,,"210,000,000",,,,"277,000,000",,,,"238,000,000",,,,"212,000,000",,,,"226,000,000",,,,"223,000,000",,,,"213,000,000",,,,"224,000,000",,,,"223,000,000",,,,"227,000,000",,,,"229,000,000",,,,"229,000,000",,,,"329,000,000",,,,"252,000,000",,,,"221,000,000",,,,"190,000,000",,,,"103,613,000",,,,"94,842,000",,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"714,000,000",,,,"670,000,000","9,041,000,000","9,086,000,000","9,422,000,000","653,000,000","10,164,000,000","9,839,000,000","9,438,000,000","575,000,000","8,910,000,000","8,213,000,000","7,678,000,000","419,000,000","7,391,000,000","7,076,000,000","6,107,000,000","368,000,000","6,427,000,000","6,325,000,000","6,025,000,000","335,000,000","6,438,000,000","6,396,000,000","5,988,000,000","295,000,000","6,146,000,000","6,029,000,000","5,406,000,000","282,000,000","5,599,000,000","5,380,000,000","4,963,000,000","256,000,000",,,,"177,000,000",,,,"3,935,000,000",,,,"140,000,000",,,,"131,000,000","2,927,000,000","2,936,000,000","2,796,000,000","4,288,000,000",,,,"3,974,000,000","2,688,000,000","2,587,000,000","2,369,000,000","468,000,000",,,,"433,000,000",,,,"2,483,978,000",,"1,898,734,000",,"3,079,919,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,"12,021,000,000","17,229,000,000","11,942,000,000","11,024,000,000","9,741,000,000","14,904,000,000","10,302,000,000","10,361,000,000","10,688,000,000","15,521,000,000","11,401,000,000","11,036,000,000","10,640,000,000","13,962,000,000","9,439,000,000","8,693,000,000","8,145,000,000","11,571,000,000","7,842,000,000","7,525,000,000","6,533,000,000","9,413,000,000","6,862,000,000","6,762,000,000","6,467,000,000","9,022,000,000","6,874,000,000","6,821,000,000","6,416,000,000","8,527,000,000","6,569,000,000","6,452,000,000","5,814,000,000","7,574,000,000","6,019,000,000","5,797,000,000","5,383,000,000","6,820,000,000",,,,"2,617,000,000",,,,,,,,,,,,,"1,961,000,000","1,955,000,000","1,961,000,000","58,000,000",,,,,"687,000,000","771,000,000","762,000,000",,,,,,,,,"74,651,000",,"1,440,162,000",,"70,545,000",,,,,,,,,,,,,,,,,,,,
				Leases,,"427,000,000",,,,"396,000,000",,,,"348,000,000",,,,"272,000,000",,,,"245,000,000",,,,"221,000,000",,,,"212,000,000",,,,"200,000,000",,,,"192,000,000",,,,"175,000,000",,,,"158,000,000",,,,"166,000,000",,,,"3,898,000,000",,,,"4,210,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-6,753,000,000",,,,"-6,299,000,000",,,,"-5,773,000,000",,,,"-4,975,000,000",,,,"-4,284,000,000",,,,"-3,691,000,000",,,,"-3,262,000,000",,,,"-2,896,000,000",,,,"-2,569,000,000",,,,"-2,187,000,000",,,,"-301,000,000",,,,"-1,787,000,000",,,,"-1,561,000,000",,,,"-1,529,000,000","-1,521,000,000","-1,521,000,000","-1,521,000,000","-1,521,000,000","-1,397,000,000","-1,397,000,000","-1,397,000,000","-1,397,000,000","-309,000,000","-309,000,000","-309,000,000","-309,000,000","-284,000,000","-284,000,000","-284,000,000","-284,000,000","-233,124,000","-233,124,000","-233,124,000","-233,124,000","-1,020,902,000","-1,020,902,000","-1,020,902,000","-1,020,902,000","-106,211,000","-106,211,000","-106,211,000","-106,211,000","-106,211,000","-106,211,000","-106,211,000","-106,211,000","-621,075,000","-585,822,000","-556,229,000","-515,000,000","-536,800,000","-486,800,000","-451,700,000","-408,900,000","-428,700,000","-15,200,000",,"-1,000,000"
		GoodwillAndOtherIntangibleAssets,"6,100,000,000","6,143,000,000","6,120,000,000","6,421,000,000","5,759,000,000","5,816,000,000","5,848,000,000","5,896,000,000","5,945,000,000","6,049,000,000","6,104,000,000","6,153,000,000","6,210,000,000","6,142,000,000","5,208,000,000","4,894,000,000","4,940,000,000","4,957,000,000","4,252,000,000","4,266,000,000","3,963,000,000","4,002,000,000","4,049,000,000","4,084,000,000","4,126,000,000","4,148,000,000","4,205,000,000","4,253,000,000","4,296,000,000","4,378,000,000","4,435,000,000","4,511,000,000","3,916,000,000","3,971,000,000","4,025,000,000","4,057,000,000","4,114,000,000","4,170,000,000","4,228,000,000","4,281,000,000","414,000,000","372,000,000","332,000,000","319,000,000","226,000,000","227,000,000","227,000,000","227,000,000","230,000,000","231,000,000","232,000,000","230,000,000","229,000,000","229,000,000","1,393,000,000","1,395,000,000","1,396,000,000","1,404,000,000","1,407,000,000","1,397,000,000","1,385,000,000","1,376,000,000","1,370,000,000","1,372,000,000","1,360,000,000","1,361,000,000","1,334,000,000","1,326,000,000","1,328,000,000","1,330,000,000","1,327,597,000","1,463,744,000","1,467,592,000","1,441,034,000","1,732,340,000","1,732,153,000","1,721,697,000","1,711,012,000","1,963,403,000","1,972,631,000","1,889,770,000","2,207,701,000","2,216,380,000","2,209,521,000","2,221,894,000","2,227,008,000","2,194,710,000","2,134,556,000","2,013,802,000","1,863,400,000","1,687,900,000","1,381,700,000","1,045,100,000","922,100,000","819,100,000","429,000,000","186,300,000","50,500,000"
			Goodwill,,"5,528,000,000","5,458,000,000","5,845,000,000","5,167,000,000","5,168,000,000","5,147,000,000","5,135,000,000","5,122,000,000","5,154,000,000",,"5,134,000,000",,"5,058,000,000","4,313,000,000","4,096,000,000","4,115,000,000","4,082,000,000","3,493,000,000","3,468,000,000","3,262,000,000","3,260,000,000","3,267,000,000","3,259,000,000","3,262,000,000","3,243,000,000","3,257,000,000","3,253,000,000","3,249,000,000","3,272,000,000","3,270,000,000","3,293,000,000","2,944,000,000","2,953,000,000","2,961,000,000","2,954,000,000","2,963,000,000","2,970,000,000","2,964,000,000",,,"289,000,000",,,,"198,000,000",,,,"196,000,000",,,,"190,000,000","1,393,000,000","1,395,000,000","1,396,000,000","1,404,000,000","1,407,000,000","1,397,000,000","1,385,000,000",,"1,340,000,000","1,341,000,000","1,328,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
