name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		AssetImpairmentCharge,,,"0",,,,"13,000,000","23,000,000",,,"-10,300,000","10,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"176,000,000","46,000,000","48,000,000","41,000,000","41,000,000","45,000,000","44,000,000","38,000,000","35,000,000","37,000,000","32,800,000","33,300,000","34,200,000","35,700,000","30,300,000","30,500,000","34,400,000","35,100,000","34,000,000","31,800,000","28,700,000","28,400,000","25,300,000","23,900,000","23,500,000","25,400,000","20,700,000","22,100,000","21,700,000","22,700,000","20,500,000","19,300,000","20,300,000","20,300,000","17,800,000","16,000,000","16,100,000","17,200,000","18,200,000","16,400,000","14,900,000","15,000,000","13,500,000","12,900,000","14,300,000","16,000,000","15,300,000","13,600,000","12,900,000","14,800,000","16,200,000","10,600,000","16,100,000","14,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-700,000","-14,800,000","-1,300,000","-16,300,000","0","-3,400,000","-3,700,000","-37,400,000","-4,200,000","-9,300,000","-6,400,000","-38,800,000","-6,400,000","-5,400,000","-10,900,000","-16,100,000","-3,900,000","-2,600,000","-600,000","-8,600,000","-1,400,000","-100,000","-3,100,000","-2,800,000","-900,000","-2,800,000","-300,000","-3,000,000",,,"-2,500,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,"157,100,000",,,,,,,,,"24,600,000","15,200,000","6,400,000","9,500,000","21,100,000","71,300,000","-38,900,000","-8,500,000","4,600,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","6,800,000","5,200,000",,,"10,800,000",,"-65,600,000"
		ChangeInWorkingCapital,"-374,000,000","-182,000,000","-91,000,000","-2,000,000","-99,000,000","-208,000,000","273,000,000","18,000,000","41,000,000","-294,000,000","47,700,000","-14,800,000","-30,600,000","-106,300,000","68,800,000","-18,100,000","-67,000,000","-65,300,000","365,500,000","97,900,000","122,200,000","-1,044,500,000","934,300,000","37,600,000","-22,400,000","400,000","-8,100,000","15,600,000","19,600,000","9,000,000","37,900,000","9,000,000","4,700,000","-77,000,000","62,400,000","87,400,000","-87,900,000","-26,300,000","108,500,000","66,600,000","-86,100,000","-143,400,000","-4,200,000","56,500,000","27,700,000","12,900,000","18,700,000","4,600,000","-10,500,000","21,800,000","39,600,000","700,000","-8,800,000","72,200,000","14,900,000","10,900,000","-96,600,000","42,200,000","130,500,000","125,600,000","59,100,000","8,100,000","75,700,000","70,800,000","-6,800,000","32,100,000","-18,300,000","21,600,000","11,000,000","-9,400,000","-9,800,000","28,800,000","-2,600,000","-31,600,000","29,200,000","46,900,000","-19,000,000","-29,500,000","11,600,000","27,700,000","-5,100,000","-39,200,000","1,500,000","50,500,000","2,200,000","19,700,000","17,700,000","16,000,000","-137,600,000","-1,600,000","-98,600,000","1,800,000","38,700,000","-36,700,000","-108,200,000","18,900,000"
			ChangeInReceivables,"-303,000,000","-117,000,000","-120,000,000","-108,000,000","42,000,000","-71,000,000","-42,000,000","62,000,000","18,000,000","-7,000,000","-169,900,000","5,500,000","38,900,000","-8,500,000","-158,600,000","4,700,000","47,700,000","-29,900,000","-138,300,000","6,700,000","45,400,000","-61,900,000","-69,200,000","9,600,000","300,000","-45,500,000","-86,400,000","72,800,000","50,900,000","-62,700,000","-86,400,000","33,900,000","-3,000,000","-42,800,000","-93,800,000","24,400,000","27,400,000","-25,000,000","-71,200,000","-16,500,000","55,500,000","-96,000,000","-80,400,000","86,300,000","13,200,000","-2,000,000","-85,500,000","-14,700,000","32,300,000","13,500,000","-66,200,000","35,400,000","-100,000","16,000,000","-63,200,000","57,300,000","-10,000,000","42,100,000","-50,500,000","94,100,000","17,000,000","-23,900,000","-110,500,000","65,500,000","3,100,000","-500,000","-85,500,000","42,000,000","-5,000,000","-4,600,000","-72,500,000","10,300,000","-14,000,000","-11,100,000","-62,300,000","29,400,000","-13,900,000","-45,000,000","-26,300,000","25,800,000","-6,200,000","-9,900,000","-36,200,000","5,400,000","6,000,000","-22,800,000","-13,200,000","-19,400,000","72,200,000","-54,200,000","-30,300,000","14,800,000","73,000,000","-76,800,000","-59,600,000","44,000,000"
				ChangesInAccountReceivables,"-303,000,000","-117,000,000","-120,000,000","-108,000,000","42,000,000","-71,000,000","-42,000,000","62,000,000","18,000,000","-7,000,000","-169,900,000","5,500,000","38,900,000","-8,500,000","-158,600,000","4,700,000","47,700,000","-29,900,000","-138,300,000","6,700,000","45,400,000","-61,900,000","-69,200,000","9,600,000","300,000","-45,500,000","-86,400,000","72,800,000","50,900,000","-62,700,000","-86,400,000","33,900,000","-3,000,000","-42,800,000","-93,800,000","24,400,000","27,400,000","-25,000,000","-71,200,000","-16,500,000","55,500,000","-96,000,000","-80,400,000","86,300,000","13,200,000","-2,000,000","-85,500,000","-14,700,000","32,300,000","13,500,000","-66,200,000","35,400,000","-100,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000",,,,"100,000","200,000","100,000",,"0",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-10,000,000","-296,000,000","100,000,000","162,000,000","24,000,000","-206,000,000","275,000,000","9,000,000","149,000,000","-186,000,000","176,800,000","-3,900,000","83,600,000","-179,500,000","42,500,000","-13,300,000","61,000,000","-224,200,000","182,900,000","50,200,000","104,100,000","-988,600,000","963,300,000","15,200,000","29,200,000","-99,000,000","87,100,000","-700,000","37,800,000","-72,800,000","75,500,000","10,300,000","105,200,000","-131,800,000","135,700,000","29,800,000","-28,800,000","-139,600,000","150,300,000","67,300,000","-10,100,000","-105,700,000","95,200,000","7,400,000","30,000,000","-108,200,000","58,800,000","79,700,000","-10,200,000","-44,800,000","43,300,000","18,300,000","22,000,000","-33,200,000","4,800,000","14,000,000","-58,200,000","-79,000,000","38,100,000","41,700,000","11,400,000","-37,300,000","98,800,000","43,500,000","-5,300,000","4,400,000","18,600,000","-7,500,000","6,400,000","-33,500,000","31,200,000","43,900,000","23,300,000","-61,900,000","42,100,000","26,700,000","-7,200,000","-31,000,000","16,300,000","-9,500,000","-6,700,000","-66,900,000","33,600,000","61,000,000","-1,100,000","8,100,000","24,800,000",,,,,,,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-105,700,000",,"7,300,000","30,100,000","-108,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"100,000","-100,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-110,000,000","-32,000,000","-95,000,000","63,000,000","-43,000,000","37,000,000","10,000,000","-13,000,000","-48,000,000","-36,000,000","-123,200,000","53,000,000","-67,400,000","-19,400,000","-54,200,000","53,700,000","-57,800,000","33,300,000","-53,400,000","77,300,000","49,400,000","-131,500,000","-17,700,000","28,400,000","17,800,000","15,100,000","-40,300,000","5,100,000","4,200,000","-11,000,000","25,400,000","-15,300,000","-46,000,000","-6,800,000","-9,400,000","44,400,000","-67,400,000","10,000,000","-17,900,000","44,500,000","-86,400,000","50,800,000","-27,100,000","8,000,000","9,100,000","63,500,000","-67,700,000","11,400,000","-23,800,000","6,600,000","10,200,000","2,500,000","15,700,000","26,900,000","-4,500,000","-19,200,000","-6,000,000","6,600,000","-60,600,000","-1,000,000","7,900,000","-4,600,000","-14,700,000","-1,500,000","10,500,000","14,600,000","-1,400,000","3,000,000","-1,600,000","-5,700,000","-25,700,000","-18,100,000","28,200,000","-500,000","-5,600,000","0","0","4,100,000","-3,600,000","-4,900,000","7,400,000","-1,500,000","-2,000,000",,,"-500,000","-300,000","45,300,000","-53,200,000","33,300,000","-12,600,000",,,"40,100,000","-900,000",
			ChangeInOtherCurrentLiabilities,"-160,000,000","-27,000,000","-116,000,000","5,000,000","-25,000,000","-114,000,000","-112,000,000","71,000,000","46,000,000","-129,000,000","-8,400,000","18,900,000","26,300,000","-2,800,000","64,900,000","27,400,000","-5,500,000","-12,200,000","282,100,000","26,900,000","5,300,000","11,600,000","14,200,000","19,900,000","-13,800,000","7,200,000","10,500,000","-9,200,000","-8,400,000","27,600,000","10,800,000","16,500,000","300,000","-9,600,000","-10,600,000","22,800,000","18,400,000","31,200,000","-40,600,000","-100,000","-95,400,000","95,400,000","42,600,000","-57,400,000","-7,900,000","31,000,000","24,100,000","-40,500,000","-22,700,000","53,500,000","47,400,000","-35,400,000","-42,600,000","48,200,000",,,,,"11,900,000",,,,,,,"50,900,000","52,500,000","-16,700,000","10,500,000","33,400,000","36,200,000","-7,400,000","-40,300,000","41,800,000","54,300,000","-9,200,000","2,800,000","42,400,000","27,300,000","16,300,000","400,000","39,100,000","9,500,000","-11,300,000","-3,200,000","34,900,000","6,400,000","198,200,000","-169,500,000","-12,500,000","-15,800,000","17,900,000",,,"-47,700,000","-7,100,000"
			ChangeInOtherWorkingCapital,"209,000,000","290,000,000","140,000,000","-124,000,000","-97,000,000","146,000,000","142,000,000","-111,000,000","-124,000,000","64,000,000","172,400,000","-88,300,000","-112,000,000","103,900,000","174,200,000","-90,600,000","-112,400,000","167,700,000","92,200,000","-63,200,000","-82,000,000","125,900,000","43,700,000","-35,500,000","-55,900,000","122,600,000","21,000,000","-52,400,000","-64,900,000","127,900,000","12,600,000","-36,400,000","-51,800,000","114,000,000","40,500,000","-34,000,000","-37,500,000","97,100,000","87,900,000","-28,600,000","50,300,000","-87,900,000","-34,500,000","12,200,000","-16,700,000","28,600,000","89,000,000","-31,300,000","13,900,000","-7,000,000","4,900,000","-20,100,000","-3,800,000","14,300,000","68,800,000","-51,400,000","-12,200,000","72,500,000","191,600,000","-30,400,000","22,800,000","73,900,000","121,200,000","-55,800,000","35,800,000","-37,300,000",,,,"1,000,000",,,,,,,,,,,,,,,,,,,"12,900,000","31,800,000","-39,900,000",,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,000,000","33,700,000"
InvestingCashFlow,"-2,586,000,000","-161,000,000","-458,000,000","-1,910,000,000","-57,000,000","-194,000,000","-224,000,000","-30,000,000","-51,000,000","-772,000,000","185,500,000","-96,700,000","-45,600,000","-7,200,000","-292,600,000","-68,500,000","-26,800,000","-18,500,000","-12,600,000","-3,447,300,000","21,300,000","18,600,000","104,400,000","4,900,000","101,100,000","-108,400,000","-10,500,000","10,300,000","-42,500,000","-49,300,000","-320,300,000","-131,200,000","-31,200,000","-82,200,000","-39,100,000","-203,800,000","-16,200,000","-2,800,000","-4,100,000","-20,200,000","-12,300,000","-13,600,000","-202,300,000","-24,900,000","-27,100,000","-13,300,000","-173,800,000","-21,700,000","-19,700,000","-13,600,000","-29,400,000","-30,800,000","-20,000,000","-13,600,000","-219,800,000","-18,600,000","-28,200,000","-52,700,000","-45,500,000","-42,800,000","-64,800,000","28,400,000","67,600,000","-26,900,000","97,800,000","-22,400,000","-51,300,000","-79,600,000","-14,000,000","-5,500,000","-6,800,000","-3,500,000","-5,100,000","-9,400,000","-5,500,000","-3,900,000","-4,600,000","-3,100,000","-4,800,000","-6,100,000","-209,700,000","-3,000,000","-13,800,000","-5,500,000","-7,800,000","-2,900,000","-4,800,000","27,000,000","-20,500,000","-35,300,000","-23,400,000","-27,300,000","-39,400,000","-20,000,000","-35,600,000","8,200,000"
	CashFlowFromContinuingInvestingActivities,"-2,586,000,000","-161,000,000","-458,000,000","-1,910,000,000","-57,000,000","-194,000,000","-224,000,000","-30,000,000","-51,000,000","-772,000,000","185,500,000","-96,700,000","-45,600,000","-7,200,000","-292,600,000","-68,500,000","-26,800,000","-18,500,000","-12,600,000","-3,447,300,000","21,300,000","18,600,000","104,400,000","4,900,000","101,100,000","-108,400,000","-10,500,000","10,300,000","-42,500,000","-49,300,000","-320,300,000","-131,200,000","-31,200,000","-82,200,000","-39,100,000","-203,800,000","-16,200,000","-2,800,000","-4,100,000","-20,200,000","-12,300,000","-13,600,000","-202,300,000","-24,900,000","-27,100,000","-13,300,000","-173,800,000","-21,700,000","-19,700,000","-13,600,000","-29,400,000","-30,800,000","-20,000,000","-13,600,000","-220,700,000","-18,600,000","-28,200,000","-52,700,000","-45,500,000","-42,800,000","-64,800,000","28,400,000","67,600,000","-26,900,000","97,800,000","-22,400,000","-51,300,000","-79,600,000","-14,000,000","-5,500,000","-6,800,000","-3,500,000","-5,100,000","-9,400,000","-5,500,000","-3,900,000","-4,600,000","-3,100,000","-4,800,000","-6,100,000","-209,700,000","-3,000,000","-13,800,000","-5,500,000","-7,800,000","-2,900,000","-4,800,000","27,000,000","-20,500,000","-35,300,000","-23,400,000","-27,300,000","-39,400,000","-20,000,000","-35,600,000","8,200,000"
		CapitalExpenditureReported,"-184,000,000","-59,000,000","-62,000,000","-33,000,000","-30,000,000","-14,000,000","-20,000,000","-21,000,000","-41,000,000","-21,000,000","-8,100,000","-22,200,000","-18,700,000","-20,000,000","-27,500,000","-25,000,000","-22,900,000","-15,000,000","-21,200,000","-26,600,000","-24,100,000","-18,700,000","-30,400,000","-30,500,000","-28,000,000","-26,300,000","-23,100,000","-25,200,000","-21,700,000","-19,000,000","-17,800,000","-18,000,000","-19,700,000","-19,100,000","-11,300,000","-12,900,000","-9,500,000","-8,600,000","-9,800,000","-13,300,000","-6,600,000","-15,300,000","-14,100,000","-18,000,000","-16,000,000","-19,600,000","-24,400,000","-19,300,000","-19,100,000","-16,200,000","-26,400,000","-29,500,000","-22,400,000","-12,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,000,000","-21,400,000","-24,900,000","-19,100,000","-36,000,000","-52,500,000","-60,200,000","-33,100,000","154,000,000","-8,300,000","-6,200,000","-6,700,000","-12,700,000","-6,900,000","-6,200,000","-5,500,000","-6,800,000","-3,100,000","-4,800,000","-6,600,000","-5,200,000","-3,900,000","-4,600,000","-4,200,000","-4,800,000","-6,700,000","-3,700,000","-2,900,000","-4,000,000",,,"-3,000,000","-2,100,000","5,000,000","-4,000,000","-11,200,000","-15,300,000","-7,300,000","-11,200,000","-10,300,000","40,800,000","-46,200,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,000,000","-21,400,000","-24,900,000","-19,100,000","-36,000,000","-52,500,000","-60,200,000","-33,100,000","-9,900,000","-8,300,000","-6,200,000","-6,700,000","-12,700,000","-6,900,000","-6,200,000","-5,500,000","-6,800,000","-3,100,000","-4,800,000","-6,600,000","-5,200,000","-3,900,000","-4,600,000","-4,200,000","-4,800,000","-6,700,000","-3,700,000","-2,900,000","-4,000,000",,,"-3,000,000","-2,100,000","5,000,000","-4,000,000","-11,200,000","-15,300,000","-7,300,000","-11,200,000","-10,300,000","40,800,000","-72,700,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",
