name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,206,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,206,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,165,000",,,,,"-195,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,165,000",,,,,"-195,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,438,000","9,740,000","9,973,000","9,617,000","10,925,000","9,545,000","13,019,000","11,096,000","12,951,000","9,866,000","16,237,000","10,091,000","11,266,000","11,191,000","12,056,000","13,224,000","9,768,000","-271,000","-2,763,000","-3,895,000","-5,412,000","-3,682,000","-2,487,000","-2,773,000","-2,497,000","-451,000","905,000","2,090,000","2,185,000","2,465,000",,"4,923,000","6,142,000","7,084,000",,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","0","-110,000",,"230,000","247,000","2,139,000","800,000","4,254,000","-282,000","172,000","1,986,000","277,000","57,000","6,444,000","9,166,000","4,606,000","2,081,000","16,358,000","8,327,000","9,124,000","45,274,000","1,194,291,000","4,629,000","517,000","978,000","2,602,000","1,091,000","1,647,000","792,000","1,812,000","1,312,000","1,550,000","1,878,000",,"11,957,000","683,000","5,928,000",,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000","1,700,000","1,800,000","700,000","3,900,000","2,600,000","2,400,000","2,738,000","1,800,000","1,517,000","1,463,000","-70,792,000","2,662,000","549,000","1,349,000","10,040,000","2,388,000","1,534,000","2,465,000","-11,688,000","2,693,000","12,140,000","3,372,000","5,005,000","1,458,000","2,484,000","3,024,000","39,389,000","2,828,000","2,043,000","1,909,000","34,323,000","1,518,000","504,000","2,026,000",,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,146,000","987,000","-2,008,000","-2,137,000","-7,230,000","52,158,000","-43,508,000","68,916,000",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"12,000,000","3,700,000","3,400,000","2,400,000","2,500,000","2,800,000","2,600,000","2,600,000","2,800,000","3,100,000","3,100,000","2,800,000","34,700,000","4,100,000","3,800,000","4,000,000","4,200,000","6,200,000","5,000,000","5,200,000","4,900,000","5,300,000","5,800,000","5,900,000","6,100,000","6,700,000","7,600,000","8,200,000","22,600,000","6,900,000","-4,400,000","7,000,000","7,100,000","5,500,000","5,600,000","5,000,000","5,200,000","4,500,000","3,561,000","4,500,000","3,976,000","5,331,000","6,143,000","6,931,000","5,771,000","6,922,000","7,981,000","9,249,000","8,675,000","9,201,000","-5,767,000","8,921,000","3,893,000","2,561,000","5,996,000","2,550,000","2,324,000","1,726,000",,,,,,"1,707,000","2,129,000","1,397,000",,,,,,,,,,
		OtherNonCashItems,"23,400,000","-200,000","4,400,000","11,400,000","8,000,000","4,300,000","5,300,000","1,700,000","10,200,000","-9,600,000","10,500,000","4,800,000","6,500,000","6,700,000","1,200,000","13,700,000","7,600,000","4,400,000","-2,300,000","7,000,000","9,800,000","3,700,000","-2,300,000","11,400,000","6,600,000","7,800,000","-900,000","9,700,000","-4,600,000","-28,800,000","-49,800,000","-9,700,000","8,700,000","7,900,000","27,300,000","1,400,000","9,700,000","1,600,000","-38,783,000","54,400,000","37,691,000","-6,417,000","22,762,000","-6,470,000","-6,324,000","-6,329,000","-27,443,000","-1,247,000","1,120,000","103,000","-115,000","1,746,000","-213,000","3,232,000","24,822,000","2,426,000","7,582,000","-2,979,000","-13,095,000","3,835,000","4,031,000","3,348,000","9,854,000","-1,630,000","-1,858,000","-4,786,000","-15,693,000","-2,972,000","6,990,000","5,262,000","-258,723,000","2,677,000","-1,084,000","5,187,000","-278,806,000","-250,291,000"
		ChangeInWorkingCapital,"-73,300,000","-50,800,000","20,800,000","-1,800,000","-41,600,000","-33,900,000","5,600,000","13,500,000","9,400,000","-15,500,000","17,400,000","-17,200,000","3,200,000","-16,000,000","-68,200,000","10,700,000","-14,800,000","-5,300,000","78,100,000","19,900,000","13,400,000","-45,700,000","-4,200,000","6,700,000","-4,000,000","-32,000,000","-16,100,000","15,200,000","-34,100,000","33,100,000","-79,000,000","126,700,000","34,000,000","-124,800,000","10,600,000","3,600,000","358,400,000","7,100,000","-65,843,000","-10,900,000","-34,431,000","-23,723,000","77,487,000","-54,491,000","122,902,000","-41,370,000","28,444,000","-43,405,000","-11,077,000","-78,822,000","48,583,000","-25,584,000","-18,492,000","-56,750,000","-184,638,000","-61,462,000","-30,448,000","-4,631,967,000","-237,408,000","-347,596,000","198,138,000","-184,966,000","-93,580,000","-454,211,000","108,658,000","-133,954,000","67,535,000","62,496,000","-107,954,000","-81,419,000","291,593,000","-22,121,000","49,326,000","217,178,000","-326,116,000","-14,579,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183,300,000","-53,400,000","-123,900,000","191,300,000","214,900,000","-10,700,000","33,700,000","120,715,000","-64,900,000","-57,893,000","8,096,000","-137,186,000","-63,387,000","-68,771,000","24,025,000","99,083,000","-36,141,000","-88,859,000","88,954,000","-101,429,000","136,758,000","7,265,000","144,025,000","126,863,000","558,617,000","-178,682,000","-378,046,000","308,242,000","55,140,000","-177,820,000","157,119,000","-56,574,000","-39,948,000","-281,175,000","42,188,000","70,209,000","-88,236,000","-454,740,000","-93,515,000",,"84,934,000","-148,151,000","4,898,000",,
			ChangeInPayablesAndAccruedExpense,"-41,700,000","-18,500,000","28,800,000","7,000,000","-59,000,000","-20,700,000","22,200,000","8,500,000","-7,100,000","5,700,000","28,900,000","-26,800,000","5,100,000","-12,000,000","-63,000,000","4,000,000","-14,500,000","-200,000","22,300,000","19,400,000","65,700,000","-37,100,000","-2,500,000","2,300,000","-3,500,000","-30,800,000","9,600,000","-8,700,000","-42,900,000","12,900,000","-23,200,000","13,300,000","16,000,000","-14,400,000","-96,500,000","27,100,000","23,500,000","-49,200,000","-14,799,000","-4,100,000","19,844,000","-4,430,000","58,250,000","-21,325,000","16,067,000","-20,095,000","-19,220,000","-58,000","-1,650,000","-11,925,000","-55,427,000","25,560,000","23,236,000","997,000","-119,555,000","-4,440,000","46,133,000","-17,760,000","-13,933,000","11,936,000","17,787,000","-7,806,000","-28,132,000","6,053,000","-3,956,000","66,000","22,018,000","16,964,000","-3,896,000","-11,956,000","-9,901,000","-3,908,000","-6,664,000","-10,392,000","42,174,000","-10,733,000"
				ChangeInPayable,"-41,700,000","-18,500,000","28,800,000","7,000,000","-59,000,000","-20,700,000","22,200,000","8,500,000","-7,100,000","5,700,000","28,900,000","-26,800,000","5,100,000","-12,000,000","-63,000,000","4,000,000","-14,500,000","-200,000","22,300,000","19,400,000","65,700,000","-37,100,000","-2,500,000","2,300,000","-3,500,000","-30,800,000","9,600,000","-8,700,000","-42,900,000","12,900,000","-23,200,000","13,300,000","16,000,000","-14,400,000","-96,500,000","27,100,000","23,500,000","-49,200,000","-14,799,000","-4,100,000","19,844,000","-4,430,000","58,250,000","-21,325,000","16,067,000","-20,095,000","-19,220,000","-58,000","-1,650,000","-11,925,000","-55,427,000","25,560,000","23,236,000","997,000","-119,555,000","-4,440,000","46,133,000","-17,760,000","-13,933,000","11,936,000","17,787,000","-7,806,000","-28,132,000","6,053,000","-3,956,000","66,000","22,018,000","16,964,000","-3,896,000","-11,956,000",,"-3,908,000","-6,664,000","-10,392,000","42,174,000","-10,733,000"
					ChangeInAccountPayable,"-41,700,000","-18,500,000","28,800,000","7,000,000","-59,000,000","-20,700,000","22,200,000","8,500,000","-7,100,000","5,700,000","28,900,000","-26,800,000","5,100,000","-12,000,000","-63,000,000","4,000,000","-14,500,000","-200,000","22,300,000","19,400,000","65,700,000","-37,100,000","-2,500,000","2,300,000","-3,500,000","-30,800,000","9,600,000","-8,700,000","-42,900,000","12,900,000","-23,200,000","13,300,000","16,000,000","-14,400,000","-96,500,000","27,100,000","23,500,000","-49,200,000","-14,799,000","-4,100,000","19,844,000","-4,430,000","58,250,000","-21,325,000","16,067,000","-20,095,000","-19,220,000","-58,000","-1,650,000","-11,925,000","-55,427,000","25,560,000","23,236,000","997,000","-119,555,000","-4,440,000","46,133,000","-17,760,000","-13,933,000","11,936,000","17,787,000","-7,806,000","-28,132,000","6,053,000","-3,956,000","66,000","22,018,000","16,964,000","-3,896,000","-11,956,000",,"-3,908,000","-6,664,000","-10,392,000",,
			ChangeInOtherCurrentAssets,"-18,600,000","-29,100,000","-5,000,000","-1,800,000","17,200,000","-9,300,000","-1,300,000","5,000,000","16,500,000","-21,200,000","-11,500,000","9,600,000","-1,900,000","-4,000,000","-5,200,000","6,700,000","-300,000","-5,100,000","55,800,000","500,000","-52,300,000","-8,600,000","-1,700,000","4,400,000","-500,000","-1,200,000","-25,700,000","23,900,000","8,800,000","20,200,000","-2,900,000","2,300,000","-18,500,000","-15,700,000","49,700,000","-6,900,000","-19,600,000","6,000,000",,"-2,500,000",,,"0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,"29,111,000",,,,,
			ChangeInOtherCurrentLiabilities,"-13,000,000","-3,200,000","-3,000,000","-7,000,000","200,000","-3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,"3,600,000",,,"16,500,000","-21,200,000","-11,500,000","9,600,000","-1,900,000","-4,000,000","-5,200,000","6,700,000","-300,000","-5,100,000","55,800,000","500,000","-52,300,000","-8,600,000","-1,700,000","4,400,000","-500,000","-1,200,000","-25,700,000","23,900,000","8,800,000","20,200,000","-49,800,000","-72,200,000","89,900,000","29,200,000","-133,900,000","-231,500,000","365,200,000","16,600,000","-175,359,000","60,600,000","3,618,000","-27,389,000","156,423,000","30,221,000","175,606,000","-45,300,000","-80,819,000","-7,206,000","79,432,000","-155,851,000","205,439,000","-187,902,000","-48,993,000","-201,772,000","-191,946,000","-615,639,000","102,101,000","-4,236,161,000","-531,717,000","-414,672,000","358,171,000","-334,279,000","-8,874,000","-420,316,000","393,789,000","-176,208,000","-24,692,000","133,768,000","350,682,000","24,052,000",,"-103,147,000","204,141,000","222,672,000","-124,501,000","-3,846,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,
InvestingCashFlow,"-46,700,000","-14,500,000","-13,100,000","-10,200,000","-10,000,000","-11,200,000","-10,200,000","-10,700,000","-9,800,000","-10,100,000","-12,000,000","-13,300,000","-16,500,000","-12,700,000","-13,300,000","-16,000,000","-16,200,000","-12,300,000","-20,500,000","-23,000,000","-21,500,000","-18,600,000","-22,400,000","-22,300,000","-20,100,000","-18,000,000","-20,800,000","-29,000,000","-32,800,000","-26,900,000","51,800,000","-127,400,000","-80,000,000","59,200,000","-92,000,000","-48,700,000","-406,000,000","-62,100,000","74,754,000","-5,700,000","-2,205,000","-9,283,000","-835,000","14,676,000","-87,711,000","3,548,000","10,534,000","24,932,000","30,108,000","36,658,000","12,242,000","30,090,000","49,530,000","12,479,000","15,858,000","7,405,000","14,128,000","3,310,542,000","170,947,000","108,000,000","-222,827,000","159,627,000","43,073,000","430,789,000","-147,427,000","102,039,000","-96,483,000","-88,886,000","64,182,000","58,494,000","-77,582,000","159,406,000","-52,576,000","-288,154,000","524,868,000","255,252,000"
	CashFlowFromContinuingInvestingActivities,"-46,700,000","-14,500,000","-13,100,000","-10,200,000","-10,000,000","-11,200,000","-10,200,000","-10,700,000","-9,800,000","-10,100,000","-12,000,000","-13,300,000","-16,500,000","-12,700,000","-13,300,000","-16,000,000","-16,200,000","-12,300,000","-20,500,000","-23,000,000","-21,500,000","-18,600,000","-22,400,000","-22,300,000","-20,100,000","-18,000,000","-20,800,000","-29,000,000","-32,800,000","-26,900,000","51,800,000","-127,400,000","-80,000,000","59,200,000","-92,000,000","-48,700,000","-406,000,000","-62,100,000","74,754,000","-5,700,000","-2,205,000","-9,283,000","-835,000","14,676,000","-87,711,000","3,548,000","10,534,000","24,932,000","30,108,000","36,658,000","12,242,000","30,090,000","49,530,000","12,479,000","15,858,000","7,405,000","14,128,000","3,310,542,000","174,247,000","108,000,000","-222,827,000","159,627,000","43,073,000","430,789,000","-147,427,000","102,039,000","-96,483,000","-88,886,000","64,182,000","58,494,000","-77,582,000","159,406,000","-52,576,000","-288,154,000","607,542,000","255,252,000"
		CapitalExpenditureReported,"-40,500,000","-10,300,000","-10,000,000","-10,200,000","-10,000,000","-11,200,000","-10,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,"-9,800,000","-10,100,000","-12,000,000","-13,300,000","-16,500,000","-12,700,000","-13,300,000","-16,000,000","-16,200,000","-12,300,000","-20,500,000","-23,000,000","-21,500,000","-18,600,000","-22,400,000","-22,300,000","-20,100,000","-18,000,000","-21,100,000","-29,100,000","-32,800,000","-26,900,000","-21,500,000","-25,000,000","-22,200,000","-17,100,000","-12,100,000","-10,600,000","-10,900,000","-15,200,000","-17,133,000","-12,600,000","-11,444,000","-18,632,000","-13,291,000","-6,742,000","-15,217,000","-8,973,000","-11,366,000","-5,812,000","-9,152,000","-6,324,000","-14,800,000","-6,829,000","-9,148,000","-7,171,000","-11,801,000","-9,232,000","-11,883,000","-5,554,000","-17,015,000","-23,431,000","-15,082,000","-14,929,000","-23,734,000","-17,102,000","-19,428,000","-20,597,000","-15,131,000","-6,877,000","-8,564,000","-16,787,000","-7,423,000","-9,097,000","-7,045,000","-6,023,000","-8,350,000","-7,547,000"
			PurchaseOfPPE,,,,,,,,,"-9,800,000","-10,100,000","-12,000,000","-13,300,000","-16,500,000","-12,700,000","-13,300,000","-16,000,000","-16,200,000","-12,300,000","-20,500,000","-23,000,000","-21,500,000","-18,600,000","-22,400,000","-22,300,000","-20,100,000","-18,000,000","-21,100,000","-29,100,000","-32,800,000","-26,900,000","-21,100,000","-25,200,000","-22,400,000","-17,100,000","-11,600,000","-10,800,000","-11,200,000","-15,200,000","-16,387,000","-12,900,000","-11,663,000","-18,632,000","-12,790,000","-7,243,000","-15,217,000","-8,973,000","-11,366,000","-13,349,000","-9,152,000","-6,324,000","-14,800,000","-6,829,000","-9,148,000","-7,171,000","-11,801,000","-9,232,000","-11,883,000","-5,554,000","-17,015,000","-23,431,000","-15,082,000","-14,929,000","-23,734,000","-17,102,000",,"-20,597,000","-15,131,000","-6,877,000","-8,564,000","-16,787,000","-7,423,000","-9,097,000","-7,045,000","-6,023,000","-8,350,000","-7,547,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000",,,"200,000","300,000","0",,"300,000","219,000",,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-11,500,000",,,"-12,200,000","-3,200,000",,,"0","0","0","172,000","2,683,000","0","-53,000","0","0","0","11,000","-341,000","0","4,500,000","0","-3,210,000","-58,000","-2,870,000","0","0","-28,096,000","0","-1,061,000","-55,000","0","5,741,000","-12,414,000",,"-8,535,000","0","0","0",,"0","0","15,247,000",,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-11,500,000",,,"-12,200,000","-3,200,000",,,"0","0","0",,"0","0","-53,000","0","0","0","11,000","-341,000","0","0","0","-3,210,000","-58,000","-2,870,000","0","0","-28,096,000","0","-1,061,000","-55,000","0","5,741,000","-12,414,000",,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0",,"0","0","15,247,000",,
		NetInvestmentPurchaseAndSale,"-6,200,000","-4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-90,900,000","-57,800,000","76,300,000","-68,400,000","-34,900,000","-395,100,000","-46,900,000","90,887,000","6,900,000","9,239,000","9,177,000","9,773,000","21,418,000","-72,441,000","12,521,000","21,900,000","30,744,000","39,249,000","43,323,000","27,042,000","32,419,000","58,678,000","22,860,000","27,717,000","19,507,000","26,011,000","3,316,096,000","219,358,000","131,431,000","-206,684,000","174,611,000","66,807,000","442,150,000","-115,585,000","122,636,000","-80,652,000","-82,009,000","81,281,000","75,281,000","-71,547,000","168,723,000","-45,531,000","-297,868,000","4,288,340,000","-1,466,292,000"
			PurchaseOfInvestment,"-627,200,000","-65,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-225,000,000","-469,700,000","-135,800,000","-221,100,000","-112,900,000","-500,000,000","-264,700,000","-137,954,000","-11,100,000","-112,733,000","-211,756,000","-213,525,000","-10,113,000","-111,259,000","-205,441,000",,,,,,,,,"0","0","0","0","0","-29,391,000","-392,722,000","-336,785,000","-38,593,000","-176,118,000","-329,719,000","-163,022,000","-404,346,000","-357,902,000","-585,055,000","-495,761,000","-594,519,000","-683,071,000","-835,858,000","-985,050,000","-782,753,000","-1,466,292,000"
