name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020
NetIncomeFromContinuingAndDiscontinuedOperation,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
NormalizedIncome,"9,140,000","-34,408,000","13,885,314.685","22,800,000","7,757,500","15,021,800","36,569,815.195","44,877,000","25,266,800","-25,649,100","-100,702,000"
InterestExpense,"49,200,000","11,200,000","11,400,000","11,800,000","14,800,000","13,200,000","14,000,000","14,000,000","18,300,000","22,700,000","24,300,000"
NetInterestIncome,"-49,200,000","-11,200,000","-11,400,000","-11,800,000","-14,800,000","-13,200,000","-14,000,000","-14,000,000","-18,300,000","-22,700,000","-24,300,000"
EBIT,"48,900,000","-39,500,000","25,700,000","41,600,000","21,100,000","32,500,000","62,700,000","64,700,000","194,900,000","-13,000,000","-298,900,000"
EBITDA,"128,700,000"
ReconciledCostOfRevenue,"1,190,500,000","257,300,000","410,900,000","292,200,000","230,100,000","271,700,000","446,300,000","339,600,000","356,600,000","253,600,000","367,300,000"
ReconciledDepreciation,"79,800,000","20,100,000","20,000,000","19,600,000","20,100,000","20,400,000","20,200,000","20,300,000","19,700,000","19,800,000","20,200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
TotalUnusualItemsExcludingGoodwill,"-4,400,000","-1,000,000","-300,000","0","-3,100,000","100,000","2,200,000","3,000,000","146,800,000","3,100,000","-352,600,000"
TotalUnusualItems,"-4,400,000","-1,000,000","-300,000","0","-3,100,000","100,000","2,200,000","3,000,000","146,800,000","3,100,000","-352,600,000"
NormalizedEBITDA,"133,100,000","-18,400,000","46,000,000","61,200,000","44,300,000","52,800,000","80,700,000","82,000,000","67,800,000","3,700,000","73,900,000"
TaxRateForCalcs,"0.4","0.308","0.049","0.235","0.175","0.218","0.214","0.059","0.151","0.339","0.27"
TaxEffectOfUnusualItems,"-1,760,000","-308,000","-14,685.315","0","-542,500","21,800","469,815.195","177,000","22,166,800","1,050,900","-95,202,000"
