name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
		StockBasedCompensation,"6,405,000","1,903,000","1,472,000","1,512,000","1,518,000","1,571,000","1,469,264","1,477,846","1,794,462","1,519,351","1,149,348","817,060","924,996","933,411","1,029,621","758,176","791,507","971,340","485,510","529,738","638,569","754,144","488,645","532,202","357,269","457,969","576,342","330,770","363,895","314,451","287,643","444,626","22,570","23,130","42,550","46,665","44,888","41,752","204,274","45,585","45,090","45,090","248,923","48,985","65,076","53,751","245,982","35,972","85,788","82,347","319,277","75,355","64,532","142,274",,,,,,,,,,
		OtherNonCashItems,"351,000","58,000","80,000","105,000","108,000","-6,000","-516","-8,029","-84,942","81,296","-286,570","-46,739","-17,117","59,621",,,,,"485,510","0","-210,331","397,235","-106,946","106,948","-152,783","-733,356","576,342","-521,731","-333,956","1,180,278","-472,026",,"223,591","335,514","-1,287,605","2,723,266","44,888","41,752","204,274","-1,280,969","-1,065,999","-1,363,393","4,359,036","-1,127,841","65,076","53,751","245,982","35,972","85,788","82,347","319,277","75,355","64,532","142,274","226,391","104,565","123,208","263,404","79,260","94,482","182,233","200,368","150,796",
		ChangeInWorkingCapital,"3,424,000","-8,659,000","5,537,000","7,429,000","-883,000","-7,061,000","1,792,024","-2,100,470","1,087,618","-4,890,093","3,227,942","1,855,585","2,145,905","-8,325,032","5,143,965","268,373","659,061","-1,360,913","865,386","1,002,231","237,717","-76,083","-642,082","27,323","12,146","-281,792","991,004","-714,453","273,852","112,413","-313,513","98,320","-38,084","1,022,146","-1,493,702","1,499,099","782,185","-597,357","-304,910","131,725","-126,156","14,211","336,992","-181,236","-155,049","625,828","-292,807","44,435","87,103","-65,643","6,855","-149,172","-974,884","44,275","612,484","222,380","630,589","88,407","-74,349","-55,669","-411,498","-316,029","-87,943","424,077"
			ChangeInReceivables,"-4,951,000","-3,933,000","6,000","-333,000","-691,000","386,000","-115,533","890,369","156,301","3,618,434","-441,645","281,075","-3,125,046","-7,251,381",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","134,025","-134,025","0","0","0","0","0","2,691","9,462","5,055","6,959","17,000","22,542","1,850","12,958","7,713","-443",,
				ChangesInAccountReceivables,"-4,951,000","-3,933,000","6,000","-333,000","-691,000","386,000","-115,533","890,369","156,301","3,618,434","-441,645","281,075","-3,125,046","-7,251,381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-3,437,000","43,000","-920,000","147,000","-2,707,000","261,000","96,938","-2,919,614","383,414","-254,546","-1,356,991","-329,922","-173,292","-40,575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"3,329,000","-563,000","77,000","3,213,000","602,000","85,000","-2,713,719","1,907,201","-1,458,538","-1,711,641","-1,011,675","-1,850,796","392,663","-231,485","-832,961","-139,479","315,487","180,916","-663,252","111,066","308,304","118,082","-737,089","340,122","372,915","480,846","-110,820","-532,650","71,306","120,124","-235,340","-3,475,264","41,199","726,149","-620,741","125,724","128,360","66,685","-1,197,838","55,156","75,934","-43,606","-83,673","52,246","61,890","-61,735","-57,654","128,161","-30,046","-98,535","-26,377","42,903","91,407","-68,781","23,963","114,999","313,861","-66,104","-28,310","2,335","-313,361","-126,360","-62,054","9,754"
			ChangeInPayablesAndAccruedExpense,"8,634,000","-4,133,000","6,452,000","4,402,000","1,913,000","-8,735,000","4,610,129","-1,895,092","2,683,644","-6,469,388","6,110,336","3,824,829","5,119,548","-734,436","6,032,938","407,852","343,574","-1,541,829","1,528,638","891,165","-70,587","-194,165","95,007","-312,799","-360,769","-762,638","1,101,824","-181,803","202,546","-7,711","-78,173","3,573,584","-79,283","295,997","-872,961","1,373,375","653,825","-664,042","892,928","76,569","-202,090","57,817","420,665","-233,482","-216,939","553,538","-101,128","-83,726","117,149","32,892","33,232","-192,075","-1,068,982","103,594","1,076,917","77,257","-135,301","96,712","-9,612","83,095","-166,082","-135,607","30,318","392,807"
				ChangeInPayable,"2,580,000","2,371,000","16,000","-172,000","365,000","-1,697,000","2,250,680","-3,799,438","4,457,201","-2,769,870","-29,582","818,303","388,640","602,719","996,383","418,391","117,570","-1,140,552","863,967","389,263","-225,583","-15,248","-122,148","348,032","-544,181","-542,654","977,106","-499,271","265,777","-763,695","1,289,415","-713,381","306,071","81,316","-622,552","1,025,059","-118,903","-798,478","1,009,754","132,926","-127,346","86,395","89,896","-303,973","52,592","319,486","-135,338","-10,698","163,705","-161,371","86,568","-112,596","-461,963","404,919",,,,,,,,,,
					ChangeInAccountPayable,"2,580,000","2,371,000","16,000","-172,000","365,000","-1,697,000","2,250,680","-3,799,438","4,457,201","-2,769,870","-29,582","818,303","388,640","602,719","996,383","418,391","117,570","-1,140,552","863,967","389,263","-225,583","-15,248","-122,148","348,032","-544,181","-542,654","977,106","-499,271","265,777","-763,695","1,289,415","-713,381","306,071","81,316","-622,552","1,025,059","-118,903","-798,478","1,009,754","132,926","-127,346","86,395","89,896","-303,973","52,592","319,486","-135,338","-10,698","163,705","-161,371","86,568","-112,596","-461,963","404,919",,,,,,,,,,
				ChangeInAccruedExpense,"6,054,000","-6,504,000","6,436,000","4,574,000","1,548,000","-7,038,000","2,359,449","1,904,346","-1,773,557","-3,699,518","6,139,918","3,006,526","4,730,908","-1,337,155","5,036,555","-10,539","226,004","-401,277","664,671","501,902","154,996","-178,917","217,155","-660,831","183,412","-219,984","124,718","317,468","-63,231","755,984","-1,367,588","4,286,965","-385,354","214,681","-250,409","348,316","772,728","134,436","-116,826","-56,357","-74,744","-28,578","330,769","70,491","-269,531","234,052","34,210","-73,028","-46,556","194,263","-53,336","-79,479","-607,019","-301,325",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-151,000","-73,000","-78,000","0","0","942,000","-85,791","-83,334","-677,203","-72,952","-72,083","-69,601","-67,968","-67,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,257","-38,277","-154,057","60,232","-53,619","29,580","21,516"
			ChangeInOtherWorkingCapital,,,,,,,,,"-677,203","-72,952","-72,083","-69,601","-67,968","-67,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-4,110,000","0","-41,000","-68,000","-4,001,000","-6,911,000","0","-10,011,398","0","5,000,000","31,658,771","5,047,027","-9,876,922","10,395,719","14,105,118","7,426,872","-5,210,308","-31,847,693","60,790","-29,838","-1,765","-33,145","586,452","2,199,022","832,662","-65,571","50,477","-44,418","30,711","-43,269","-8,943","15,057","-10,012,191","1,265,047","-6,806,550","-4,197,316","2,021,755","1,485,310","-14,052,769","-1","-1,900","-4,981","2,001,887","-2,019",,,"-2,867",,,,"-2,298","0","0","0","0","0","0","-1,345","-9,949","-21,855","-29,955","-4,113","-1,177","-7,430"
	CashFlowFromContinuingInvestingActivities,"-4,110,000","0","-41,000","-68,000","-4,001,000","-6,911,000","0","-10,011,398","0","5,000,000","31,658,771","5,047,027","-9,876,922","10,395,719","14,105,118","7,426,872","-5,210,308","-31,847,693","60,790","-29,838","-1,765","-33,145","586,452","2,199,022","832,662","-65,571","50,477","-44,418","30,711","-43,269","-8,943","15,057","-10,012,191","1,265,047","-6,806,550","-4,197,316","2,021,755","1,485,310","-14,052,769","-1","-1,900","-4,981","2,001,887","-2,019",,,"-2,867",,,,"-2,298","0","0","0","0","0","0","-1,345","-9,949","-21,855","-29,955","-4,113","-1,177","-7,430"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,"0","0",,,"-7,130","-2","-88,929","0","0","-14,425","-1,130","-7,910","-13,896","-13,119","-13,002","-17,306","0","0","1","-9,433","-45,500","-1","-1,900","-4,981","-1,820","0",,,"-2,867",,,,"-2,298","0","0","0",,,,,,,,,,
		NetPPEPurchaseAndSale,"-110,000","0","-41,000","-68,000","-1,000","-911,000","0","-11,398","0","0","1","0","-13,737","-5,633","-56,825","-23,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,345","-9,949","-21,855","-29,955","-4,113","-1,177","-7,430"
			PurchaseOfPPE,"-110,000","0","-41,000","-68,000","-1,000","-911,000","0","-11,398","0","0","1","0","-13,737","-5,633","-56,825","-23,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,345","-9,949","-21,855","-29,955","-4,113","-1,177","-7,430"
		NetInvestmentPurchaseAndSale,"-4,000,000","0","0","0","-4,000,000","-6,000,000","0","-10,000,000","0","5,000,000","31,658,770","5,047,027","-9,863,185","10,401,352","14,161,943","7,450,128","-5,198,371","-31,847,693","60,790","-29,838","-1,765","-33,145","593,582","2,199,024","921,591","-65,571","50,477","-29,993","31,841","-35,359","4,953","28,176","-9,999,189","1,282,353","-6,806,550","-4,197,316","2,021,754","1,494,743",,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-4,000,000","0","0","0","-4,000,000","-6,000,000","0","-10,000,000","0","0","0","-4,952,973","-19,827,454","-9,944,974","339,550","-95,904","-5,198,371","-31,847,693","60,790","-29,838","-1,765","-33,145","25,551","-891","-27,692","-65,571","31,665","-29,993","31,841","-35,359","301,895","28,925",,,"-6,806,550",,,"-2,702",,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,"0","0",,,"0","0","0","5,000,000","31,658,770","10,000,000","9,964,269","20,346,326","13,822,393",,,,,,,,"568,031","2,199,915",,,,,,,,"-749","-984,662","1,282,353",,,"2,019,052","1,497,445",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","568,031","2,199,915","949,653","-370","-406","-424","-464","-552","-749",,"-924","298,615","-1,416","-1,855","997,075","1,497,445","-14,007,269","0","0","0",,"-2,019",,,"0",,,,"0",,,,"0","0","0","0","0","0","0",,"0","0"
FinancingCashFlow,"-9,882,000","-1,551,000","-2,526,000","-2,098,000","-3,707,000","188,000","25,569","614,014","36,201","26,149","578,280","256,062","192,550","89,350","151,499","104,532","4,052","33,032","54,136,795","1,407,936","1,805,437","0","80,251","0","0","-11,265","65,402","916,617","113,044","36,064,895","1,821,999","0","26,725,130","16,504","189,801","17,965,193","23,500","0","5,082,634","5,559,952","3,938,303","0","3,313,944","0","0","2,228,634","0",,,,"3,698,135","0","0","0","-360,102","4,463,596","-16,994","-2,010","0","0","0","0","18,110,094","2,753,066"
	CashFlowFromContinuingFinancingActivities,"-9,882,000","-1,551,000","-2,526,000","-2,098,000","-3,707,000","188,000","25,569","614,014","36,201","26,149","578,280","256,062","192,550","89,350","151,499","104,532","4,052","33,032","54,136,795","1,407,936","1,805,437","0","80,251","0","0","-11,265","65,402","916,617","113,044","36,064,895","1,821,999","0","26,725,130","16,504","189,801","17,965,193","23,500","0","5,082,634","5,559,952","3,938,303","0","3,313,944","0","0","2,228,634","0",,,,"3,698,135","0","0","0","-360,102","4,463,596","-16,994","-2,010","0","0","0","0","18,110,094","2,753,066"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-14,640,000","-2,551,000","-3,075,000","-5,053,000",,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","34,873,869","0","0","26,725,130","0","0","14,071,694","0","0","66,385","5,559,952","3,938,303","0","3,313,944","0","0","2,228,634","0",,,,"3,698,135","0",,,"-380,506",,,,,,,,"17,638,020",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","34,873,869","0","0","26,725,130","0","0","14,071,694","0","0","66,385","5,559,952","3,938,303","0","3,313,944","0","0","2,228,634","0",,,,"3,698,135","0",,,"-377,096",,,,,,,,"17,638,020",
			CommonStockPayments,"-14,640,000","-2,551,000","-3,075,000","-5,053,000",,,,,,,,,,,,,,,,,,,,,"0","-11,265",,,,,,,,"0",,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0",,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0",,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"4,911,000","1,000,000","685,000","2,955,000","271,000","188,000","64,732","631,048","36,201","26,149","578,280","256,062","192,550","89,350","151,499","104,532","8,500","33,032","364,235","1,407,936",,,"80,251","0","0","0","65,402","916,617","113,044","1,191,026","1,821,999","0","0","16,504","189,801","3,893,499","23,500","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"-136,000","0",,,"-39,163",,,,,,,,"0","0",,,"53,772,560","3,950",,,"0","0","0","-11,265","0","324,949","0","0","0",,"0","0","0","3,893,499",,,"5,016,249","0","0",,,"0","0","0","0",,,,"0",,,,"20,404","-1,400","-16,994","-2,010",,,,,"472,074",
EndCashPosition,"178,372,000","178,372,000","171,445,000","154,836,000","135,295,000","127,328,000","130,237,109","117,105,973","115,052,248","101,750,937","89,511,710","44,983,218","23,417,512","19,081,714","16,559,400","10,616,313","9,887,939","19,600,591","57,496,702","7,328,984","8,583,727","9,981,044","13,893,064","17,638,100","18,717,104","22,227,962","28,235,016","32,750,459","37,221,453","41,323,435","9,096,778","11,263,677","14,801,544","1,072,465","2,215,958","12,962,966","879,076","646,045","1,409,939","11,973,860","7,514,843","4,722,795","6,029,067","2,151,432","3,406,091","6,872,673","5,475,158","6,247,177","5,608,368","6,757,689","7,779,277","4,912,346","6,265,577","8,930,017","11,766,629","15,027,447","13,084,108","14,716,512","15,943,896","16,886,194","17,600,170","19,064,940","20,434,702","3,003,436"
	ChangesInCash,"51,044,000","6,927,000","16,609,000","19,541,000","7,967,000","-2,909,000","13,131,136","2,053,725","13,301,311","12,239,227","44,528,492","21,565,706","4,335,798","2,522,314","5,943,087","728,374","-9,712,652","-37,896,111","50,167,718","-1,254,743","-1,397,317","-3,912,020","-3,745,036","-1,079,004","-3,510,858","-6,007,054","-4,515,443","-4,470,994","-4,101,982","32,226,657","-2,166,899","-3,537,867","13,729,079","-1,143,493","-10,747,008","12,083,890","233,031","-763,894","-10,563,921","4,459,017","2,792,048","-1,306,272","3,877,635","-1,254,659","-3,466,582","1,397,515","-772,019","638,809","-1,149,321","-1,021,588","2,866,931","-1,353,231","-2,664,440","-2,836,612","-3,260,818","1,943,339","-1,632,404","-1,227,384","-942,298","-713,976","-1,464,770","-1,369,762","17,431,266","2,679,282"
	BeginningCashPosition,"127,328,000","171,445,000","154,836,000","135,295,000","127,328,000","130,237,000","117,105,973","115,052,248","101,750,937","89,511,710","44,983,218","23,417,512","19,081,714","16,559,400","10,616,313","9,887,939","19,600,591","57,496,702","7,328,984","8,583,727","9,981,044","13,893,064","17,638,100","18,717,104","22,227,962","28,235,016","32,750,459","37,221,453","41,323,435","9,096,778","11,263,677","14,801,544","1,072,465","2,215,958","12,962,966","879,076","646,045","1,409,939","11,973,860","7,514,843","4,722,795","6,029,067","2,151,432","3,406,091","6,872,673","5,475,158","6,247,177","5,608,368","6,757,689","7,779,277","4,912,346","6,265,577","8,930,017","11,766,629","15,027,447","13,084,108","14,716,512","15,943,896","16,886,194","17,600,170","19,064,940","20,434,702","3,003,436","324,154"
IncomeTaxPaidSupplementalData,"3,041,000","41,000","1,562,000","1,097,000",,,"590,497","2,145,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,"-41,000","-68,000","-1,000","-911,000",,,,,,,"-13,737","-5,633","-56,825","-23,256",,,,,,,"-7,130","-2",,,"0","-14,425","-1,130","-7,910","-13,896","-13,119","-13,002","-17,306","0","0","1","-9,433","-45,500","-1","-1,900","-4,981","-1,820","0",,,,,,,,,,,"0","0","0","-1,345","-9,949","-21,855","-29,955","-4,113","-1,177","-7,430"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","34,873,869","0","0","26,725,130","0","0","14,071,694","0","0","66,385","5,559,952","3,938,303","0","3,313,944","0","0","2,228,634","0",,,,"3,698,135","0",,,"-377,096",,,,,,,,"17,638,020",
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-14,640,000","-2,551,000","-3,075,000","-5,053,000",,,,,,,,,,,,,,,,,,,,,"0","-11,265",,,,,,,,"0",,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"64,926,000","8,478,000","19,135,000","21,639,000","15,674,000","2,903,000","13,105,567","11,439,711","13,265,110","7,213,078","12,291,442","16,262,617","14,006,433","-7,968,388","-8,370,355","-6,826,286","-4,518,333","-6,081,450","-4,029,867","-2,632,841","-3,200,989","-3,878,875","-4,418,869","-3,278,028","-4,432,449","-5,930,218","-4,631,322","-5,357,618","-4,246,867","-3,802,879","-3,993,851","-3,566,043","-2,996,862","-2,442,350","-4,130,259","-1,683,987","-1,812,223","-2,258,637","-1,639,286","-1,100,935","-1,146,255","-1,306,272","-1,440,016","-1,252,640","-1,464,894","-831,119","-772,019","-817,344","-1,149,321","-1,021,588","-831,204","-1,353,231","-2,664,440","-2,836,612","-2,900,716","-2,520,257","-1,615,410","-1,225,374","-942,298","-713,976","-1,464,770","-1,369,762","-678,828","-73,784"
