name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
		DeferredTax,"17,100,000","5,000,000","5,400,000","3,100,000","3,600,000","2,500,000","2,100,000","1,800,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"17,100,000","5,000,000","5,400,000","3,100,000","3,600,000","2,500,000","2,100,000","1,800,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"1,500,000","500,000","300,000","400,000","300,000","400,000","300,000","400,000","300,000","500,000","400,000","500,000","300,000","300,000","200,000","300,000","300,000","100,000","0","100,000",,,,"0",,,,,,,,,,,,
		OtherNonCashItems,"7,600,000","2,000,000","2,000,000","1,900,000","1,700,000","1,700,000","1,400,000","1,600,000","1,700,000","1,800,000","100,000","300,000","300,000","300,000","200,000","300,000","200,000","300,000","200,000","200,000",,,,"0",,,,,,,,,,,,
		ChangeInWorkingCapital,"600,000","-25,200,000","6,400,000","3,900,000","15,500,000","-43,800,000","-1,400,000","-8,900,000","24,400,000","-28,400,000","9,300,000","-17,400,000","22,800,000","-2,400,000","1,700,000","-12,600,000","16,200,000","-8,900,000","14,300,000","-4,100,000","5,300,000","-14,300,000","13,400,000","29,000,000","41,700,000","-2,400,000","155,800,000","2,300,000","1,300,000","-4,100,000","-14,700,000","-15,100,000","6,700,000","-24,600,000","19,800,000","300,000"
			ChangeInReceivables,"-29,200,000","-17,100,000","15,300,000","-30,300,000","2,900,000","-14,900,000","-100,000","-8,000,000","22,200,000","-19,100,000","-14,300,000","-8,200,000","400,000","2,600,000","2,500,000","-3,000,000","5,200,000","-7,900,000","-100,000","-1,600,000","2,200,000","-15,700,000","3,700,000","-1,400,000","1,000,000","2,600,000","-7,900,000","-600,000","-2,500,000","2,800,000","-8,700,000","-2,400,000","-6,500,000","-15,800,000","5,900,000","-1,900,000"
				ChangesInAccountReceivables,"-29,200,000","-17,100,000","15,300,000","-30,300,000","2,900,000","-14,900,000","-100,000","-8,000,000","22,200,000","-19,100,000","-14,300,000","-8,200,000","400,000","2,600,000","2,500,000","-3,000,000","5,200,000","-7,900,000","-100,000","-1,600,000","2,200,000","-15,700,000","3,700,000","-1,400,000","1,000,000","2,600,000","-7,900,000","-600,000","-2,500,000","2,800,000","-8,700,000","-2,400,000","-6,500,000","-15,800,000","5,900,000","-1,900,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","200,000","0","-200,000","-100,000","1,000,000","-700,000"
			ChangeInPayablesAndAccruedExpense,"33,300,000","-4,900,000","-12,000,000","43,200,000","7,000,000","-22,400,000","-8,300,000","3,600,000","-2,500,000","-4,700,000","18,100,000","-2,000,000","18,700,000","-1,000,000","-4,800,000","-5,700,000","8,100,000","1,500,000","16,700,000","-5,400,000","-400,000","5,000,000","9,400,000","31,100,000","40,500,000","-3,700,000","155,100,000","-100,000","4,500,000","-1,200,000","-2,500,000","-7,800,000","7,700,000","-3,500,000","12,600,000","2,800,000"
				ChangeInPayable,"24,300,000","6,100,000","-21,600,000","37,700,000","2,100,000","-11,600,000","-9,500,000","6,200,000","-1,700,000","4,500,000","8,700,000","-10,100,000","19,200,000","-2,600,000","-5,000,000","-6,400,000","7,000,000","800,000","15,500,000","-3,500,000","-2,600,000","8,400,000","28,700,000","26,100,000","30,300,000","-10,300,000","164,000,000","1,800,000","1,500,000","2,100,000","-12,100,000","-8,600,000","9,300,000","4,700,000","3,700,000","-400,000"
					ChangeInAccountPayable,"24,300,000","6,100,000","-21,600,000","37,700,000","2,100,000","-11,600,000","-9,500,000","6,200,000","-1,700,000","4,500,000","8,700,000","-10,100,000","19,200,000","-2,600,000","-5,000,000","-6,400,000","7,000,000","800,000","15,500,000","-3,500,000","-2,600,000","8,400,000","28,700,000","26,100,000","30,300,000","-10,300,000","164,000,000","1,800,000","1,500,000","2,100,000","-12,100,000","-8,600,000","9,300,000","4,700,000","3,700,000","-400,000"
				ChangeInAccruedExpense,"9,000,000","-11,000,000","9,600,000","5,500,000","4,900,000","-10,800,000","1,200,000","-2,600,000","-800,000","-9,200,000","9,400,000","8,100,000","-500,000","1,600,000","200,000","700,000","1,100,000","700,000","1,200,000","-1,900,000","2,200,000","-3,400,000","-19,300,000","5,000,000","10,200,000","6,600,000","-8,900,000","-1,900,000","3,000,000","-3,300,000","9,600,000","800,000","-1,600,000","-8,200,000","8,900,000","3,200,000"
			ChangeInOtherCurrentAssets,"-2,500,000","4,000,000","2,800,000","-11,800,000","2,500,000","1,400,000","2,700,000","-7,400,000","2,800,000","1,200,000","3,600,000","-6,700,000","2,100,000","-400,000","2,300,000","-4,400,000","1,100,000","2,600,000","-3,600,000","-200,000","2,900,000","-800,000","800,000","-1,600,000","1,000,000","1,400,000","4,800,000","2,600,000","-900,000","-5,700,000","-4,400,000","-4,200,000","4,900,000","-5,100,000","0","0"
			ChangeInOtherCurrentLiabilities,"-1,000,000","-7,200,000","300,000","2,800,000","3,100,000","-7,900,000","4,300,000","2,900,000","1,900,000","-5,800,000","1,900,000","-500,000","1,600,000","-3,600,000","1,700,000","500,000","1,800,000","-5,100,000","1,300,000","3,100,000","600,000","-2,800,000","-1,000,000","900,000","-800,000","-2,700,000","3,800,000","400,000","200,000","0","700,000","-700,000","800,000","-100,000","300,000","100,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,"2,900,000",,,,,,,,,,,,"-5,100,000",,,"300,000","100,000"
		DividendReceivedCFO,"14,600,000","4,700,000","2,800,000","3,100,000","4,000,000","7,500,000","2,900,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-191,300,000","-54,800,000","-43,200,000","-67,300,000","-26,000,000","-26,700,000","-55,100,000","-98,900,000","-68,900,000","-78,100,000","-219,100,000","-79,000,000","-71,900,000","-127,500,000","-71,700,000","-93,000,000","-77,000,000","-61,200,000","-38,300,000","-21,500,000","-29,200,000","-47,400,000","-79,400,000","-65,300,000","-67,100,000","-51,800,000","-346,500,000","-1,800,000","-5,000,000","-8,500,000","-15,900,000","-21,700,000","-68,500,000","-81,700,000","-121,100,000","-124,100,000"
	CashFlowFromContinuingInvestingActivities,"-191,300,000","-54,800,000","-43,200,000","-67,300,000","-26,000,000","-26,700,000","-55,100,000","-98,900,000","-68,900,000","-78,100,000","-219,100,000","-79,000,000","-71,900,000","-127,500,000","-71,700,000","-93,000,000","-77,000,000","-61,200,000","-38,300,000","-21,500,000","-29,200,000","-47,400,000","-79,400,000","-65,300,000","-67,100,000","-51,800,000","-346,500,000","-1,800,000","-5,000,000","-8,500,000","-15,900,000","-21,700,000","-68,500,000","-81,700,000","-121,100,000","-124,100,000"
		NetPPEPurchaseAndSale,"-191,300,000","-54,800,000","-43,200,000","-67,300,000","-26,000,000","-26,700,000","-55,100,000","-98,900,000","-68,900,000","-78,100,000","-122,000,000","-69,000,000","-55,900,000","-59,500,000","-71,700,000","-67,000,000","-60,000,000","-36,900,000","-38,300,000","-21,500,000","-29,200,000","-47,400,000","-79,400,000","-65,300,000","-67,100,000","-51,800,000","-346,500,000","-1,800,000","-5,000,000","-8,500,000","-15,900,000","-21,700,000","-68,500,000","-81,700,000","-121,100,000","-124,100,000"
			PurchaseOfPPE,"-191,300,000","-54,800,000","-43,200,000","-67,300,000","-26,000,000","-26,700,000","-55,100,000","-98,900,000","-69,000,000","-78,100,000","-122,000,000","-69,000,000","-55,900,000","-59,500,000","-71,700,000","-67,000,000","-60,000,000","-36,900,000","-38,300,000","-21,500,000","-29,200,000","-47,400,000","-79,400,000","-65,300,000","-67,100,000","-51,800,000","-346,500,000","-1,800,000","-5,000,000","-8,500,000","-15,900,000","-21,700,000","-68,500,000","-81,700,000","-121,100,000","-124,100,000"
			SaleOfPPE,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,"0","0","-97,100,000","-10,000,000","-16,000,000","-68,000,000","0","-26,000,000","-17,000,000","-24,300,000",,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,"0","0","-97,100,000","-10,000,000","-16,000,000","-68,000,000","0","-26,000,000","-17,000,000","-24,300,000",,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",
FinancingCashFlow,"-627,900,000","-135,000,000","-180,700,000","-115,900,000","-196,300,000","-139,800,000","-119,800,000","-50,200,000","-109,100,000","-62,300,000","51,400,000","-50,200,000","-65,000,000","-15,400,000","-68,800,000","-44,300,000","-45,500,000","-59,000,000","-83,400,000","-74,700,000","-30,300,000","-28,200,000","-31,500,000","-36,800,000","-40,400,000","-15,400,000","56,200,000","-53,200,000","-46,400,000","-29,600,000","-1,500,000","7,600,000","35,700,000","116,400,000","160,000,000","151,000,000"
	CashFlowFromContinuingFinancingActivities,"-627,900,000","-135,000,000","-180,700,000","-115,900,000","-196,300,000","-139,800,000","-119,800,000","-50,200,000","-109,100,000","-62,300,000","51,400,000","-50,200,000","-65,000,000","-15,400,000","-68,800,000","-44,300,000","-45,500,000","-59,000,000","-83,400,000","-74,700,000","-30,300,000","-28,200,000","-31,500,000","-36,800,000","-40,400,000","-15,400,000","56,200,000","-53,200,000","-46,400,000","-29,600,000","-1,500,000","7,600,000","35,700,000","116,400,000","160,000,000","151,000,000"
		NetIssuancePaymentsOfDebt,"668,500,000","-4,000,000","-50,500,000","790,500,000","-67,500,000","-12,500,000","6,000,000","74,000,000","12,000,000","60,000,000","773,500,000","11,000,000","-7,000,000","7,000,000",,,,,,,,,,,,,"-123,800,000","0","-273,800,000","0","28,800,000","29,900,000","56,400,000","70,700,000","94,600,000","109,000,000"
			NetLongTermDebtIssuance,"737,500,000","-5,000,000","-2,500,000","747,500,000","-2,500,000","-2,500,000",,,"12,000,000","60,000,000","773,500,000","11,000,000","-7,000,000","7,000,000",,,,,,,,,,,,,"-123,800,000","0","-273,800,000","0","28,800,000","29,900,000","56,400,000","70,700,000","94,600,000","109,000,000"
				LongTermDebtIssuance,,,"0",,,,,,,"60,000,000",,,,,,,,,,,,,,,,,,,,"28,900,000","28,800,000","29,900,000","56,400,000","70,700,000","94,600,000","109,000,000"
				LongTermDebtPayments,"-12,500,000","-5,000,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000",,,,"0",,,,,,,,,,,,,,,,,,,,"-28,900,000",,,,,,
			NetShortTermDebtIssuance,"-69,000,000","1,000,000","-48,000,000","43,000,000","-65,000,000","-10,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0",,,,,,,,,,,,"0","0",,,"0","0",,,,"0",,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,"0",,,,,,,,,,,,
			CommonStockPayments,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-58,700,000","-17,500,000","-17,200,000","-12,700,000","-11,300,000","-8,200,000","-8,100,000","-8,000,000","-7,900,000","-7,600,000","-19,900,000","-22,900,000","-21,800,000","-20,800,000","-19,900,000","-19,300,000","-18,600,000","-17,900,000","-17,200,000","-15,100,000","-349,500,000","-95,300,000","-105,100,000","-82,400,000","-74,800,000","-44,600,000",,,,"-29,600,000",,,,,,
			CommonStockDividendPaid,,,,,,,"-8,100,000","-8,000,000","-7,900,000","-7,600,000","-19,900,000","-22,900,000","-21,800,000","-20,800,000","-19,900,000","-19,300,000","-18,600,000","-17,900,000","-17,200,000","-15,100,000","-349,500,000","-95,300,000","-105,100,000","-82,400,000","-74,800,000","-44,600,000",,,,"-29,600,000",,,,,,
		NetOtherFinancingCharges,"-487,700,000","-113,500,000","-113,000,000","-143,700,000","-117,500,000","-119,100,000","-117,700,000","-116,200,000","-113,200,000","-114,700,000","-702,200,000","-38,300,000","-36,200,000","-1,600,000","-48,900,000","-25,000,000","-26,900,000","-41,100,000","-66,200,000","-59,600,000","-46,300,000","67,100,000","73,600,000","45,600,000","34,400,000","29,200,000","519,100,000","-53,200,000",,,,"-22,300,000","-20,700,000","45,700,000","65,400,000","42,000,000"
EndCashPosition,"3,000,000","3,000,000","2,200,000","2,600,000","3,800,000","1,500,000","2,600,000","3,000,000","2,500,000","3,100,000","3,300,000","3,500,000","14,900,000","3,500,000","20,300,000","34,600,000","56,500,000","37,500,000","47,200,000","48,000,000","43,000,000","0","0","300,000","300,000","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"1,500,000","800,000",,,"2,300,000","-1,100,000","-400,000","500,000","-600,000","-200,000","-89,200,000","-11,400,000","11,400,000","-16,800,000","-14,300,000","-21,900,000","19,000,000","-9,700,000","-800,000","5,000,000",,,,,,,,,,,,,,,"0",
	BeginningCashPosition,"1,500,000","2,200,000","2,600,000","3,800,000","1,500,000","2,600,000","3,000,000","2,500,000","3,100,000","3,300,000","3,500,000","14,900,000","3,500,000","20,300,000","34,600,000","56,500,000","37,500,000","47,200,000","48,000,000","43,000,000","0","0","300,000","300,000","0","0","0","0","0","0","0","0","0","0","0","0"
CapitalExpenditure,"-191,300,000","-54,800,000","-43,200,000","-67,300,000","-26,000,000","-26,700,000","-55,100,000","-98,900,000","-69,000,000","-78,100,000","-122,000,000","-69,000,000","-55,900,000","-59,500,000","-71,700,000","-67,000,000","-60,000,000","-36,900,000","-38,300,000","-21,500,000","-29,200,000","-47,400,000","-79,400,000","-65,300,000","-67,100,000","-51,800,000","-346,500,000","-1,800,000","-5,000,000","-8,500,000","-15,900,000","-21,700,000","-68,500,000","-81,700,000","-121,100,000","-124,100,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,"0",,,,,,,,,,,,
IssuanceOfDebt,,,"0",,,,,,,"60,000,000",,,,,,,,,,,,,,,,,,,,"28,900,000","28,800,000","29,900,000","56,400,000","70,700,000","94,600,000","109,000,000"
RepaymentOfDebt,"-12,500,000","-5,000,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000",,,,"0",,,,,,,,,,,,,,,,,,,,"-28,900,000",,,,,,
RepurchaseOfCapitalStock,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"629,400,000","135,800,000","180,300,000","114,700,000","198,600,000","138,700,000","119,400,000","50,700,000","108,400,000","62,100,000","-43,500,000","48,800,000","92,400,000","66,600,000","54,500,000","48,400,000","81,500,000","73,600,000","82,600,000","79,700,000","73,000,000","28,200,000","31,500,000","36,800,000","40,400,000","15,400,000","-56,200,000","53,200,000","46,400,000","29,600,000","1,500,000","-7,600,000","-35,700,000","-116,400,000","-160,000,000","-151,000,000"
