name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,630,000","-11,820,000",,,,,,,,,,,,,,"0","0","-1,555,000","-5,363,000","-4,528,000","-68,543,000","-95,703,000","-167,594,000","-207,308,000",,"-56,701,000","-72,122,000","-54,028,000","-74,223,000","-95,384,000","-104,195,000","-106,581,000","-105,279,000","-164,119,000","-163,621,000",,"-64,682,000","-83,085,000","-70,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,913,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"2,200,000","6,292,000","11,932,000",,"9,694,000",,,,,,,,,,,,,,,,,"6,347,000","6,347,000",,,,,,,"14,811,000","28,351,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"150,800,000","120,200,000","117,112,000","94,409,000","97,680,000","83,640,000","101,601,000","124,170,000","138,912,000","37,890,000","126,388,000","133,445,000","118,578,000","20,886,000","30,649,000","26,033,000","30,961,000","18,574,000","18,399,000","43,622,000","41,902,000","26,993,000","37,603,000","54,681,000","57,237,000","101,386,000","99,459,000","81,755,000","83,973,000","81,081,000","137,271,000","125,747,000","112,782,000","92,893,000","65,454,000","81,914,000","47,396,000","84,402,000","18,763,000","20,601,000","19,880,000","12,404,000","23,725,000","29,307,000","31,742,000","25,653,000","29,130,000","21,948,000","30,164,000","27,104,000","193,028,000","225,614,000","388,975,000","423,398,000","145,651,000","150,740,000","173,145,000","123,221,000","146,455,000","212,526,000","226,459,000","222,603,000","220,915,000","318,151,000","363,230,000","196,452,000","208,471,000","229,419,000","208,504,000","129,092,000","103,470,000","134,818,000","119,890,000","118,708,000","53,250,000","87,175,000","100,586,000","63,742,000","104,110,000","74,606,000","44,385,000","29,127,000","29,596,000","32,271,000","22,618,000","26,428,000","55,077,000","51,158,000","22,702,000","17,400,000","12,600,000","11,800,000","10,200,000","6,600,000","5,200,000","5,600,000","3,700,000","2,800,000","2,100,000"
	TotalNonCurrentAssets,"2,945,600,000","2,891,000,000","2,034,000,000","1,936,971,000","1,911,543,000","1,863,426,000","1,851,787,000","1,856,322,000","1,846,958,000","2,053,425,000","2,095,431,000","2,098,149,000","2,115,821,000","1,803,420,000","1,839,956,000","1,795,119,000","1,829,955,000","1,798,721,000","1,781,793,000","1,684,996,000","1,661,300,000","1,608,292,000","1,571,710,000","1,543,990,000","1,499,913,000","1,479,269,000","1,468,493,000","1,440,187,000","1,439,191,000","1,414,176,000","1,356,387,000","1,317,961,000","1,316,733,000","1,318,985,000","1,320,960,000","1,241,036,000","1,213,378,000","1,165,689,000","1,148,167,000","1,146,338,000","1,152,242,000","1,158,900,000","1,170,888,000","1,153,578,000","1,137,670,000","1,060,414,000","1,001,885,000","996,204,000","992,428,000","983,472,000","883,577,000","893,594,000","813,245,000","816,470,000","1,754,032,000","1,784,453,000","1,758,149,000","1,702,683,000","1,693,486,000","1,656,368,000","1,535,745,000","1,511,632,000","1,507,674,000","1,466,235,000","1,417,213,000","1,408,801,000","1,371,331,000","1,363,146,000","1,327,534,000","1,310,068,000","1,335,435,000","1,235,548,000","1,174,118,000","1,132,032,000","1,157,980,000","1,098,461,000","1,078,087,000","1,073,681,000","1,048,397,000","999,851,000","1,004,413,000","849,630,000","786,533,000","780,587,000","780,721,000","751,845,000","720,770,000","713,897,000","719,061,000","665,500,000","410,300,000","300,500,000","263,200,000","211,300,000","194,300,000","125,500,000","106,500,000","94,100,000","40,500,000"
		NetPPE,"1,975,900,000","1,931,900,000","1,629,928,000","1,562,355,000","1,553,055,000","1,510,969,000","1,487,846,000","1,492,796,000","1,487,231,000","1,469,780,000","1,500,385,000","1,503,395,000","1,520,552,000","1,178,489,000","1,207,263,000","1,162,786,000","1,178,943,000","1,146,881,000","1,120,811,000","1,087,369,000","1,062,716,000","1,010,380,000","978,008,000","951,838,000","908,176,000","886,902,000","859,855,000","829,698,000","823,139,000","799,319,000","742,081,000","712,654,000","701,141,000","702,011,000","700,973,000","659,920,000","641,797,000","595,124,000","567,929,000","561,374,000","554,081,000","552,037,000","542,360,000","529,567,000","515,657,000","436,260,000","392,173,000","386,289,000","382,375,000","382,085,000","378,170,000","379,033,000","382,129,000","369,892,000","381,950,000","396,841,000","365,653,000","286,591,000","280,017,000","270,036,000","230,639,000","220,551,000","217,224,000","174,487,000","137,900,000","148,267,000","143,066,000","140,438,000","139,344,000","134,490,000","160,781,000","147,770,000","133,003,000","125,356,000","155,302,000","119,150,000","113,156,000","121,936,000","100,499,000","100,720,000","102,772,000","98,972,000","85,329,000","78,195,000","84,009,000","72,966,000","72,768,000","68,129,000","70,580,000","63,700,000","42,300,000","36,000,000","25,700,000","26,300,000","24,400,000","22,000,000","19,800,000","19,100,000","15,600,000"
			GrossPPE,"2,744,600,000","2,678,100,000","2,367,178,000","2,279,920,000","1,553,055,000","2,184,051,000","2,146,890,000","2,143,938,000","2,125,261,000","2,086,391,000","2,111,299,000","2,092,503,000","2,090,964,000","1,754,209,000","1,774,822,000","1,711,969,000","1,727,901,000","1,674,260,000","1,631,489,000","1,578,079,000","1,533,540,000","1,460,564,000","1,413,716,000","1,367,933,000","1,305,857,000","1,266,590,000","1,225,568,000","1,178,836,000","1,155,682,000","1,115,936,000","1,070,716,000","1,037,340,000","1,014,566,000","1,002,046,000","987,508,000","934,017,000","902,930,000","844,652,000","808,796,000","793,769,000","777,948,000","766,578,000","749,267,000","729,352,000","706,447,000","620,117,000","565,268,000","556,529,000","567,600,000","563,740,000","524,506,000","547,523,000","514,452,000","494,909,000","530,387,000","528,228,000","491,535,000","413,476,000","373,508,000","360,555,000","315,040,000","358,873,000","292,994,000","335,747,000","326,691,000","312,669,000","197,143,000","191,410,000","185,334,000","176,860,000","199,668,000","184,795,000","166,638,000","155,651,000","184,424,000","146,102,000","136,922,000","144,133,000","120,290,000","122,387,000","123,540,000","119,740,000","104,890,000","96,037,000","100,225,000","87,611,000","82,268,000","77,629,000","80,080,000","73,200,000","49,600,000","43,300,000","33,000,000","33,600,000","30,600,000","28,200,000","26,000,000","25,300,000","22,100,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,,,,,,,,,,,,,
				LandAndImprovements,"451,200,000","447,400,000","393,920,000","378,511,000","377,978,000","375,297,000","384,046,000","389,467,000","373,963,000","373,301,000","377,818,000","382,349,000","386,518,000","381,527,000","385,814,000","382,310,000","383,749,000","370,828,000","351,367,000","335,238,000","335,407,000","306,457,000","300,400,000","284,389,000","264,904,000","260,275,000","252,939,000","244,004,000","232,812,000","224,124,000","212,945,000","205,032,000","199,826,000","194,639,000","185,371,000","161,731,000","160,490,000","142,730,000","134,407,000","134,407,000","124,161,000","131,865,000","123,451,000","117,637,000","120,237,000","76,357,000","64,870,000","62,205,000","58,852,000","61,886,000","62,162,000","62,499,000","57,918,000","63,153,000","66,858,000","67,898,000","53,366,000","30,644,000","23,617,000","29,821,000","30,921,000","25,016,000","21,530,000","26,411,000","36,153,000","31,871,000","26,137,000","27,691,000","3,874,000","6,104,000","7,208,000","4,301,000","7,538,000","7,653,000","17,027,000","6,265,000","4,767,000","5,983,000","3,967,000","5,908,000",,"10,863,000","7,392,000","1,802,000","1,802,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,278,100,000","1,240,500,000","1,109,311,000","1,079,078,000","1,046,004,000","1,028,016,000","1,013,612,000","1,012,537,000","976,904,000","969,609,000","996,832,000","994,101,000","952,333,000","989,872,000","984,214,000","943,442,000","942,426,000","893,768,000","869,382,000","836,976,000","805,927,000","777,766,000","748,627,000","730,923,000","692,545,000","679,712,000","637,356,000","632,443,000","627,372,000","582,261,000","573,329,000","574,605,000","571,560,000","569,619,000","541,026,000","516,450,000","506,734,000","476,846,000","459,757,000","455,973,000","449,795,000","455,650,000","439,706,000","400,970,000","398,279,000","353,088,000","320,389,000","313,700,000","318,836,000","322,632,000","318,608,000","314,681,000","313,161,000","308,530,000","305,283,000","296,097,000","286,842,000","218,383,000","201,615,000","183,906,000","165,611,000","143,345,000","126,607,000","126,716,000","107,424,000","101,702,000","97,397,000","89,447,000","82,353,000","81,720,000","81,238,000","78,501,000","71,270,000","68,936,000","71,605,000","58,173,000","55,685,000","42,201,000","35,883,000","34,661,000",,"34,387,000","30,313,000","29,826,000","26,064,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"470,100,000","451,200,000","415,999,000","406,408,000","391,968,000","365,222,000","359,663,000","357,129,000","352,574,000","346,260,000","229,074,000","213,857,000","225,646,000","222,109,000","231,601,000","233,016,000","256,740,000","253,601,000","248,070,000","239,842,000","231,145,000","223,689,000","213,444,000","204,801,000","200,699,000","192,374,000","186,678,000","183,080,000","173,700,000","160,123,000","146,873,000","146,317,000","145,654,000","143,223,000","136,684,000","131,048,000","126,574,000","123,259,000","180,703,000","178,363,000","172,994,000","162,872,000","157,321,000","149,589,000","145,511,000","142,442,000","142,000,000","138,751,000","141,622,000","139,222,000","138,528,000","134,280,000","136,066,000","131,331,000","130,492,000","133,736,000","131,811,000","130,184,000","127,480,000","126,457,000","122,625,000","119,918,000","100,592,000","110,168,000","104,948,000","99,608,000","96,043,000","94,856,000","85,843,000","82,696,000","82,830,000","77,763,000","73,119,000","69,800,000","62,893,000","58,396,000","63,092,000","54,101,000","52,639,000","54,077,000",,"51,409,000","53,413,000","45,753,000","45,009,000",,,,,,,,,,,,,,
				OtherProperties,"487,300,000","470,900,000","391,400,000","372,495,000","1,553,055,000","380,749,000","360,787,000","353,683,000","368,606,000","346,293,000","463,655,000","469,806,000","467,756,000","101,178,000","98,617,000","106,152,000","101,569,000","101,634,000","100,994,000","98,812,000","94,268,000","89,670,000","82,562,000","78,511,000","81,108,000","79,219,000","75,763,000","73,806,000","71,774,000","68,248,000","66,444,000","65,077,000","64,808,000","66,849,000","69,325,000","66,621,000","65,589,000","62,678,000",,,,,,"-2,020,000","-2,020,000",,"-13,548,000",,,,"-32,769,000",,"-39,083,000","-39,094,000",,,,,"-21,224,000","-33,544,000","-65,640,000",,,,,,"-102,509,000","-99,450,000",,,,,,,"8,513,000","8,382,000",,"8,211,000","8,728,000","8,353,000",,"7,078,000",,"6,255,000","6,001,000",,,,,,,,,,,,,,
				ConstructionInProgress,"57,900,000","68,100,000","56,548,000","43,428,000","55,799,000","34,767,000","28,782,000","31,122,000","53,214,000","50,928,000","43,920,000","32,390,000","58,711,000","59,523,000","74,576,000","47,049,000","43,417,000","54,429,000","61,676,000","67,211,000","66,793,000","62,982,000","68,683,000","69,309,000","66,601,000","55,010,000","72,832,000","45,503,000","50,024,000","81,180,000","71,125,000","46,309,000","32,718,000","27,716,000","55,102,000","58,167,000","43,543,000","39,139,000","33,929,000","25,026,000","30,998,000","16,191,000","28,789,000","63,176,000","44,440,000","48,230,000","51,557,000","41,873,000","48,290,000","40,000,000","37,977,000","36,063,000","46,390,000","30,989,000","27,754,000","30,497,000","19,516,000","34,265,000","42,020,000","53,915,000","61,523,000","70,594,000","44,265,000","72,452,000","78,166,000","79,488,000","80,075,000","78,866,000","13,264,000","6,340,000","28,392,000","24,230,000","14,711,000","9,262,000","24,386,000","14,886,000","13,378,000","33,637,000","19,073,000","19,388,000",,"16,003,000","13,772,000","12,401,000","21,349,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,"-768,700,000","-746,200,000","-737,250,000","-717,565,000","-695,130,000","-673,082,000","-659,044,000","-651,142,000","-638,030,000","-616,611,000","-610,914,000","-589,108,000","-570,412,000","-575,720,000","-567,559,000","-549,183,000","-548,958,000","-527,379,000","-510,678,000","-490,710,000","-470,824,000","-450,184,000","-435,708,000","-416,095,000","-397,681,000","-379,688,000","-365,713,000","-349,138,000","-332,543,000","-316,617,000","-328,635,000","-324,686,000","-313,425,000","-300,035,000","-286,535,000","-274,097,000","-261,133,000","-249,528,000","-240,867,000","-232,395,000","-223,867,000","-214,541,000","-206,907,000","-199,785,000","-190,790,000","-183,857,000","-173,095,000","-170,240,000","-185,225,000","-181,655,000","-146,336,000","-168,490,000","-132,323,000","-125,017,000","-148,437,000","-131,387,000","-125,882,000","-126,885,000","-93,491,000","-90,519,000","-84,401,000","-138,322,000","-75,770,000","-161,260,000","-188,791,000","-164,402,000","-54,077,000","-50,972,000","-45,990,000","-42,370,000","-38,887,000","-37,025,000","-33,635,000","-30,295,000","-29,122,000","-26,952,000","-23,766,000","-22,197,000","-19,791,000","-21,667,000","-20,768,000","-20,768,000","-19,561,000","-17,842,000","-16,216,000","-14,645,000","-9,500,000","-9,500,000","-9,500,000","-9,500,000","-7,300,000","-7,300,000","-7,300,000","-7,300,000","-6,200,000","-6,200,000","-6,200,000","-6,200,000","-6,500,000"
