name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
			ChangeInOtherWorkingCapital,"-16,827,000","-12,588,000","11,163,000","-5,259,000","-10,143,000","-11,491,000","10,815,000","-3,686,000","-11,590,000","-14,839,000","13,237,000","-7,588,000","-7,308,000","-10,254,000","9,854,000","-3,059,000","-181,000","-7,807,000","17,454,000","2,317,000","2,536,000","-3,422,000","12,975,000","1,553,000","1,583,000","-2,706,000","10,940,000","1,273,000","1,521,000","-2,101,000","8,224,000","988,000","763,000","-1,110,000","7,564,000","872,000","435,000","-1,067,000","4,311,000"
InvestingCashFlow,"27,354,000","-31,870,000","2,157,000","20,051,000","37,016,000","-4,845,000","-5,191,000","-10,637,000","-39,334,000","414,000","15,681,000","-5,574,000","17,263,000","5,933,000","-26,386,000","-6,248,000","-3,132,000","-4,422,000","-6,718,000","-7,986,000","1,127,000","-6,424,000","3,547,000","-19,161,000","4,258,000","-989,000","-22,998,000","-1,672,000","-1,541,000","-467,000","-35,591,000","-491,000","-141,000","3,401,000","-4,525,000","-491,000","-386,000","-314,000","-399,000"
	CashFlowFromContinuingInvestingActivities,"27,354,000","-31,870,000","2,157,000","20,051,000","37,016,000","-4,845,000","-5,191,000","-10,637,000","-39,334,000","414,000","15,681,000","-5,574,000","17,263,000","5,933,000","-26,386,000","-6,248,000","-3,132,000","-4,422,000","-6,718,000","-7,986,000","1,127,000","-6,424,000","3,547,000","-19,161,000","4,258,000","-989,000","-22,998,000","-1,672,000","-1,541,000","-467,000","-35,591,000","-491,000","-141,000","3,401,000","-4,525,000","-491,000","-386,000","-314,000","-399,000"
		NetPPEPurchaseAndSale,"-12,869,000","-3,495,000","-6,370,000","-1,974,000","-1,030,000","-1,116,000","-3,115,000","-2,565,000","-1,827,000","-2,609,000","-11,172,000","-4,341,000","-4,765,000","-5,103,000","-6,406,000","-1,080,000","-989,000","-1,081,000","-1,736,000","-1,026,000","-1,034,000","-1,498,000","-1,249,000","-1,127,000","-725,000","-722,000","-995,000","-1,767,000","-1,297,000","-473,000","-594,000","-451,000","-680,000","-608,000","-521,000","-199,000","-399,000","-230,000","-427,000"
			PurchaseOfPPE,"-12,869,000","-3,495,000","-6,370,000","-1,974,000","-1,030,000","-1,116,000","-3,115,000","-2,565,000","-1,827,000","-2,609,000","-11,173,000","-4,341,000","-4,775,000","-5,103,000","-6,406,000","-1,105,000","-991,000","-1,081,000","-1,742,000","-1,038,000","-1,036,000","-1,498,000","-1,249,000","-1,129,000","-725,000","-722,000","-999,000","-1,767,000","-1,297,000","-473,000","-594,000","-451,000","-680,000","-608,000","-521,000","-199,000","-399,000","-230,000","-427,000"
			SaleOfPPE,,,,,,,"0","0",,,"1,000","0",,,"0","25,000",,,"6,000","12,000",,,"0",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"40,223,000","-28,375,000","8,527,000","22,025,000","38,046,000","-3,729,000","29,922,000","-8,067,000","-37,501,000","2,989,000","26,858,000","-1,232,000","22,031,000","11,048,000","-19,986,000","-5,167,000","-2,133,000","-3,033,000","-4,929,000","-6,917,000","2,201,000","-4,757,000","4,860,000","-18,000,000","5,000,000","-250,000","-22,001,000","0","0","0","-35,000,000","0","255,000","3,987,000","-4,000,000","0","-1,000","0","0"
			PurchaseOfInvestment,"-20,225,000","-30,225,000","0","0","-37,775,000","-12,225,000",,,"-45,122,000","-4,805,000","-134,000",,,,"-19,986,000","-5,167,000","-2,133,000","-3,033,000","-4,929,000",,,"-4,757,000","4,860,000",,,"-250,000",,,,,,,,,,,,,
			SaleOfInvestment,"60,448,000","1,850,000","8,527,000","22,025,000","75,821,000","8,496,000",,,"7,621,000","7,794,000","26,992,000","395,000","22,031,000","11,048,000",,,,,,,,,,,,,,"0","0","0",,,,"3,987,000",,,,"0",
		NetOtherInvestingChanges,,,,,,,"-2,629,000","-5,000","-6,000","34,000","-5,000","-1,000","-3,000","-12,000","6,000","-1,000","-10,000","-308,000","-53,000","-43,000","-40,000","-169,000","-64,000","-34,000","-17,000","-17,000","-2,000","95,000","-244,000","6,000","3,000","-40,000","284,000","22,000","-4,000","-292,000","14,000","-84,000","28,000"
FinancingCashFlow,"-16,578,000","-22,714,000","122,000","6,041,000","-27,000","503,976,000","171,000","4,808,000","216,458,000","4,316,000","271,000","3,028,000","-1,463,000","-4,234,000","-55,000","4,078,000","3,025,000","1,066,000","4,483,000","4,463,000","2,255,000","882,000","269,000","2,552,000","490,000","761,000","408,000","1,028,000","71,000","548,000","-587,000","-336,000","-310,000","108,125,000","-368,000","1,145,000","37,000","11,000","59,000"
	CashFlowFromContinuingFinancingActivities,"-16,578,000","-22,714,000","122,000","6,041,000","-27,000","503,976,000","171,000","4,808,000","216,458,000","4,316,000","271,000","3,028,000","-1,463,000","-4,234,000","-55,000","4,078,000","3,025,000","1,066,000","4,483,000","4,463,000","2,255,000","882,000","269,000","2,552,000","490,000","761,000","408,000","1,028,000","71,000","548,000","-587,000","-336,000","-310,000","108,125,000","-368,000","1,145,000","37,000","11,000","59,000"
		NetIssuancePaymentsOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
			NetLongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		NetCommonStockIssuance,"0","0","0","0","0","500,034,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","108,447,000","0","0","0","0","0"
			CommonStockIssuance,"0","0","0","0","0","500,034,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","108,447,000","0","0","0","0","0"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		ProceedsFromStockOptionExercised,"11,516,000","6,111,000","122,000","6,041,000","-27,000","3,942,000","171,000","4,808,000","498,000","4,316,000","271,000","3,028,000","-1,463,000","-4,234,000","-55,000","4,078,000","3,025,000","1,066,000","4,483,000","4,463,000","2,255,000","882,000","269,000","2,552,000","490,000","761,000","408,000","1,028,000","71,000","548,000","169,000","183,000","17,000","13,000","71,000","1,145,000","37,000","11,000","59,000"
		NetOtherFinancingCharges,,"-28,825,000",,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"-756,000","-519,000","-327,000","-335,000",,,,,
EndCashPosition,"775,719,000","775,719,000","805,761,000","803,144,000","781,357,000","753,606,000","234,092,000","231,458,000","239,979,000","77,533,000","68,929,000","52,984,000","69,159,000","64,461,000","48,707,000","67,868,000","74,156,000","71,324,000","57,236,000","53,478,000","53,539,000","51,070,000","48,315,000","41,688,000","56,102,000","54,455,000","49,241,000","69,927,000","69,778,000","77,919,000","76,593,000","115,237,000","120,128,000","125,496,000","9,633,000","15,254,000","13,845,000","17,474,000","14,470,000"
	ChangesInCash,"22,113,000","-30,042,000","2,617,000","21,787,000","27,751,000","519,514,000","2,634,000","-8,521,000","162,446,000","8,604,000","15,945,000","-16,175,000","4,698,000","15,754,000","-19,161,000","-6,288,000","2,832,000","14,088,000","3,270,000","-61,000","2,469,000","2,755,000","6,627,000","-14,414,000","1,647,000","5,214,000","-20,686,000","149,000","-8,141,000","1,326,000","-38,644,000","-4,891,000","-5,368,000","115,863,000","-5,621,000","1,409,000","-3,629,000","3,004,000","1,113,000"
	BeginningCashPosition,"753,606,000","805,761,000","803,144,000","781,357,000","753,606,000","234,092,000","231,458,000","239,979,000","77,533,000","68,929,000","52,984,000","69,159,000","64,461,000","48,707,000","67,868,000","74,156,000","71,324,000","57,236,000","53,478,000","53,539,000","51,070,000","48,315,000","41,688,000","56,102,000","54,455,000","49,241,000","69,927,000","69,778,000","77,919,000","76,593,000","115,237,000","120,128,000","125,496,000","9,633,000","15,254,000","13,845,000","17,474,000","14,470,000","13,357,000"
IncomeTaxPaidSupplementalData,"6,192,000","507,000","4,861,000","300,000","524,000","2,822,000","34,000","498,000","308,000","502,000","389,000","420,000","603,000","2,543,000","149,000","75,000","384,000","102,000","191,000","138,000","120,000","20,000","113,000","37,000","30,000","66,000","138,000","53,000","130,000","33,000","201,000","57,000","18,000","28,000","40,000","47,000","50,000","90,000","23,000"
InterestPaidSupplementalData,,"1,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-12,869,000","-3,495,000","-6,370,000","-1,974,000","-1,030,000","-1,116,000","-3,115,000","-2,565,000","-1,827,000","-2,609,000","-11,173,000","-4,341,000","-4,775,000","-5,103,000","-6,406,000","-1,105,000","-991,000","-1,081,000","-1,742,000","-1,038,000","-1,036,000","-1,498,000","-1,249,000","-1,129,000","-725,000","-722,000","-999,000","-1,767,000","-1,297,000","-473,000","-594,000","-451,000","-680,000","-608,000","-521,000","-199,000","-399,000","-230,000","-427,000"
IssuanceOfCapitalStock,"0","0","0","0","0","500,034,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","108,447,000","0","0","0","0","0"
IssuanceOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
FreeCashFlow,"-1,532,000","21,047,000","-6,032,000","-6,279,000","-10,268,000","19,267,000","4,539,000","-5,257,000","-16,505,000","1,265,000","-11,180,000","-17,970,000","-15,877,000","8,952,000","874,000","-5,223,000","1,948,000","16,363,000","3,763,000","2,424,000","-1,949,000","6,799,000","1,562,000","1,066,000","-3,826,000","4,720,000","905,000","-974,000","-7,968,000","772,000","-3,060,000","-4,515,000","-5,597,000","3,729,000","-1,249,000","556,000","-3,679,000","3,077,000","1,026,000"
