name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,12/31/1998
			OtherReceivables,"348,500,000","316,100,000","271,700,000","283,800,000","203,700,000","222,100,000","238,800,000","220,600,000","217,900,000","200,500,000","195,300,000","176,500,000","154,000,000","145,300,000","164,400,000","155,300,000","148,200,000","42,400,000",,,,"40,600,000",,,,"33,900,000",,,,"33,700,000",,,,"27,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"801,300,000","752,900,000","833,200,000","867,200,000","328,000,000","347,300,000","365,400,000","392,300,000","401,100,000","393,400,000","404,400,000","390,400,000","393,000,000","364,300,000","377,600,000","380,000,000","381,800,000","400,200,000","431,900,000","435,700,000","415,600,000","314,200,000","325,000,000","319,000,000","322,000,000","309,200,000","331,500,000","330,200,000","323,400,000","311,800,000","310,900,000","318,100,000","307,600,000","294,300,000","304,000,000","293,700,000","304,500,000","281,200,000","287,600,000","249,400,000","238,700,000","219,400,000","229,800,000","230,400,000","214,800,000","172,300,000","208,500,000","191,300,000","201,100,000","189,600,000","192,000,000","197,600,000","205,000,000","207,000,000","216,900,000","207,600,000","204,200,000","174,600,000","182,700,000","184,900,000","166,400,000","155,800,000","158,300,000","146,600,000","137,700,000","117,300,000","114,900,000","108,900,000","108,100,000","97,700,000","87,900,000","79,300,000","70,000,000","63,600,000","74,500,000","80,300,000","74,300,000","66,800,000","67,900,000","61,900,000","55,000,000","56,100,000","65,000,000","72,100,000","81,300,000","65,200,000","62,300,000","57,400,000","54,400,000","53,700,000","53,200,000"
			RawMaterials,"520,000,000","479,800,000","487,700,000","486,300,000","219,600,000","231,000,000","243,100,000","251,900,000","252,500,000","231,200,000","235,100,000","221,500,000","221,100,000","205,600,000","204,400,000","197,600,000","202,300,000","200,200,000","201,200,000","195,000,000","179,500,000","146,000,000","147,400,000","143,300,000","147,200,000","141,600,000","150,600,000","148,500,000","143,200,000","143,100,000","134,800,000","138,200,000","128,900,000","130,700,000","135,600,000","135,900,000","134,400,000","129,400,000","128,100,000","106,700,000","112,300,000","107,300,000","109,900,000","110,700,000","106,300,000","90,600,000","103,100,000","101,900,000","110,200,000","107,500,000","110,000,000","111,300,000","113,800,000","89,800,000","87,700,000","83,900,000",,"64,700,000","72,400,000","63,900,000","63,600,000","59,300,000","61,200,000","55,400,000","44,300,000","44,700,000","36,700,000","36,900,000","33,300,000","35,800,000","32,400,000","28,100,000","25,000,000","22,400,000","26,200,000",,"24,200,000","23,700,000","23,100,000",,,"24,300,000","22,900,000","22,000,000","32,900,000",,,,,,
			WorkInProcess,"131,900,000","123,000,000","140,200,000","130,400,000","61,100,000","60,500,000","70,200,000","84,000,000","88,800,000","108,300,000","120,900,000","124,600,000","125,400,000","117,500,000","128,400,000","136,700,000","138,900,000","157,900,000","193,400,000","200,400,000","196,800,000","147,800,000","156,300,000","149,500,000","151,700,000","149,400,000","167,900,000","167,600,000","164,500,000","153,500,000","159,600,000","162,100,000","163,900,000","151,500,000","156,300,000","145,400,000","158,700,000","145,900,000","152,400,000","136,800,000","117,500,000","104,900,000","117,500,000","118,700,000","118,000,000","97,800,000","116,700,000","100,000,000","105,000,000","100,400,000","99,500,000","105,400,000","102,500,000","125,800,000","139,400,000","133,400,000",,"122,600,000","121,000,000","126,600,000","110,000,000","106,200,000","107,300,000","100,700,000","108,700,000","92,100,000","94,200,000","87,700,000","91,000,000","80,200,000","71,400,000","66,300,000","59,200,000","54,000,000","60,400,000",,"72,000,000","65,700,000","66,000,000",,,"52,000,000","67,800,000","71,900,000","67,200,000",,,,,,
			FinishedGoods,"149,400,000","150,100,000","211,600,000","257,000,000","54,000,000","62,500,000","59,400,000","63,800,000","67,300,000","61,700,000","56,700,000","53,300,000","55,600,000","50,500,000","54,100,000","55,000,000","50,000,000","54,100,000","57,700,000","59,500,000","58,900,000","43,000,000","42,100,000","45,800,000","47,500,000","45,800,000","42,900,000","47,400,000","42,800,000","43,300,000","41,200,000","44,900,000","43,400,000","41,400,000","39,600,000","38,300,000","34,800,000","30,500,000","31,500,000","28,500,000","29,100,000","28,000,000","23,100,000","25,200,000","23,900,000","18,300,000","16,400,000","17,000,000","15,500,000","15,900,000","17,800,000","15,200,000","22,700,000","22,200,000","21,000,000","22,000,000",,"17,600,000","19,600,000","20,300,000","19,400,000","15,900,000","14,300,000","15,300,000","11,700,000","12,200,000","13,900,000","10,400,000","9,200,000","8,900,000","8,900,000","8,900,000","8,700,000","12,100,000","15,300,000",,"9,300,000","8,500,000","7,900,000",,,"8,800,000","9,700,000","11,400,000","15,400,000",,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,400,000",,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,"-6,300,000","-6,500,000","-6,700,000","-6,700,000","-7,300,000","-7,400,000","-7,500,000","-7,800,000","-8,300,000","-9,000,000","-9,100,000","-9,300,000","-9,300,000","-9,300,000","-9,400,000","-12,000,000","-20,400,000","-19,200,000","-19,600,000","-22,600,000","-20,800,000","-19,600,000","-24,400,000","-27,600,000","-29,900,000","-33,300,000","-27,100,000","-28,100,000","-24,700,000","-27,100,000","-28,600,000","-29,300,000","-27,500,000","-25,900,000","-23,400,000","-24,600,000","-24,400,000","-22,600,000","-20,200,000","-20,800,000","-20,700,000","-24,200,000","-33,400,000","-34,400,000","-27,700,000","-27,600,000","-29,600,000","-34,200,000","-35,300,000","-34,300,000","-34,000,000","-30,800,000","-31,200,000","-31,700,000",,"-30,300,000","-30,300,000","-25,900,000","-26,600,000","-25,600,000","-24,500,000","-24,800,000","-27,000,000","-31,700,000","-29,900,000","-26,100,000","-25,400,000","-27,200,000","-24,800,000","-24,000,000","-22,900,000","-24,900,000",,,"-31,200,000","-31,100,000","-29,100,000",,,"-29,000,000","-35,400,000","-33,200,000","-34,200,000",,,,,,
		PrepaidAssets,"119,400,000","118,000,000","118,600,000","125,300,000","79,200,000","78,100,000","65,000,000","55,700,000","63,200,000","59,900,000","61,500,000","53,700,000","53,900,000","45,800,000","54,100,000","57,000,000","63,700,000","62,700,000","60,600,000","54,200,000","55,000,000","49,700,000","35,700,000","40,900,000","56,400,000","60,900,000","33,700,000","41,500,000","36,600,000","87,800,000","66,600,000","60,700,000","63,000,000","60,800,000","51,200,000","33,900,000","34,500,000","27,700,000","30,400,000","19,500,000","19,900,000","28,800,000","17,600,000","18,000,000","38,700,000","42,300,000","18,600,000","26,200,000","18,900,000","32,800,000","32,400,000","19,600,000","20,700,000","41,600,000","29,400,000","15,600,000","15,900,000","13,100,000","13,500,000","11,700,000","12,500,000","17,500,000","16,200,000","9,900,000","14,200,000","11,900,000","10,200,000","9,300,000","9,900,000","9,300,000","6,900,000","6,100,000","6,500,000","7,100,000","5,200,000","5,200,000","7,800,000","8,000,000","7,300,000","5,900,000","14,700,000","14,200,000","32,600,000","17,100,000","20,100,000",,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,"19,500,000","19,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,800,000","45,400,000","42,000,000",,,,,"31,900,000","30,100,000","33,900,000","33,700,000","39,800,000","43,300,000","40,300,000","38,300,000","35,100,000","32,000,000","31,000,000","26,700,000","28,400,000","35,500,000","38,000,000","38,200,000","37,400,000","33,900,000","33,200,000","39,900,000","42,600,000","41,700,000","36,100,000","36,600,000","34,500,000","36,000,000","35,200,000","36,000,000","34,400,000","34,600,000","25,100,000","27,300,000","25,400,000","30,400,000","29,700,000","26,100,000","26,800,000","24,900,000","24,300,000","21,200,000","22,700,000","22,000,000","22,400,000","19,200,000","18,900,000","17,700,000","18,600,000","15,400,000","18,400,000","17,800,000","23,800,000","13,100,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,800,000","45,400,000","42,000,000",,,,,"31,900,000","30,100,000","33,900,000","33,700,000","39,800,000","43,300,000","40,300,000","38,300,000","35,100,000","32,000,000","31,000,000","26,700,000","28,400,000","35,500,000","38,000,000","38,200,000","37,400,000","33,900,000","33,200,000","39,900,000","42,600,000","41,700,000","36,100,000","36,600,000","34,500,000","36,000,000","35,200,000","36,000,000","34,400,000","34,600,000","25,100,000","27,300,000","25,400,000","30,400,000","29,700,000","26,100,000","26,800,000","24,900,000","24,300,000","21,200,000","22,700,000","22,000,000","22,400,000","19,200,000","18,900,000","17,700,000","18,600,000","15,400,000","18,400,000","17,800,000","23,800,000","13,100,000",,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,"11,800,000",,,,,,,,,,,,,,,,,,"0","0","0","78,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,200,000","32,900,000","28,800,000","27,700,000","26,200,000","14,600,000"
	TotalNonCurrentAssets,"11,913,700,000","12,000,900,000","11,912,600,000","11,572,000,000","3,337,800,000","3,362,200,000","3,301,900,000","3,254,400,000","3,221,200,000","3,266,100,000","3,241,500,000","3,039,200,000","3,044,200,000","2,694,900,000","2,803,600,000","2,805,400,000","2,859,900,000","2,834,500,000","2,806,500,000","2,741,400,000","2,687,900,000","1,928,200,000","1,942,500,000","1,950,000,000","1,904,500,000","1,890,300,000","1,904,500,000","1,933,100,000","1,891,800,000","1,920,500,000","1,915,200,000","1,947,700,000","1,939,000,000","1,952,000,000","1,777,800,000","1,735,800,000","1,736,600,000","1,661,600,000","1,699,000,000","1,340,800,000","1,265,300,000","1,223,400,000","1,246,000,000","1,274,400,000","1,253,100,000","909,800,000","960,700,000","894,000,000","886,800,000","889,800,000","918,500,000","938,500,000","935,300,000","941,500,000","863,200,000","847,800,000","821,600,000","682,700,000","665,700,000","666,400,000","648,900,000","614,600,000","611,300,000","434,900,000","423,600,000","396,700,000","385,800,000","351,500,000","335,400,000","337,900,000","294,900,000","258,900,000","196,100,000","175,600,000","192,700,000","187,600,000","169,400,000","169,200,000","156,500,000","138,400,000","139,000,000","140,000,000","124,800,000","134,000,000","134,500,000","128,100,000","126,300,000","129,700,000","114,100,000","112,800,000","79,800,000"
		NetPPE,"954,400,000","827,500,000","995,800,000","1,016,100,000","604,100,000","489,300,000","601,900,000","595,800,000","598,700,000","615,000,000","598,400,000","580,500,000","585,000,000","442,600,000","446,100,000","446,100,000","441,900,000","442,800,000","452,100,000","446,900,000","443,000,000","340,800,000","319,400,000","321,900,000","322,800,000","321,300,000","321,500,000","331,300,000","329,100,000","336,500,000","335,100,000","346,500,000","351,100,000","357,700,000","361,000,000","354,400,000","351,200,000","349,500,000","343,100,000","289,300,000","265,100,000","254,600,000","251,800,000","255,600,000","255,300,000","203,400,000","215,400,000","199,900,000","202,500,000","206,600,000","206,200,000","205,000,000","206,400,000","202,600,000","196,300,000","188,800,000","187,200,000","177,200,000","175,100,000","174,300,000","171,400,000","164,800,000","171,500,000","99,900,000","99,700,000","96,700,000","94,600,000","95,900,000","88,500,000","90,800,000","87,500,000","85,200,000","75,300,000","76,000,000","73,800,000","73,000,000","72,500,000","74,700,000","76,000,000","77,400,000","79,100,000","80,200,000","79,400,000","79,100,000","78,200,000","74,000,000","62,900,000","58,500,000","62,200,000","62,100,000","43,000,000"
			GrossPPE,"1,757,800,000","1,570,800,000","1,744,800,000","1,725,700,000","1,288,800,000","1,162,700,000","1,274,900,000","1,249,300,000","1,232,700,000","1,238,900,000","1,207,300,000","1,175,900,000","1,164,600,000","1,008,600,000","1,001,700,000","1,004,500,000","990,700,000","974,400,000","971,500,000","947,700,000","923,700,000","809,300,000","784,400,000","775,000,000","791,800,000","776,100,000","769,900,000","771,900,000","754,700,000","754,000,000","742,300,000","742,700,000","731,600,000","724,700,000","718,500,000","700,200,000","685,000,000","677,400,000","660,300,000","594,500,000","561,900,000","542,600,000","530,400,000","528,200,000","518,500,000","457,400,000","513,800,000","489,800,000","485,400,000","482,500,000","474,700,000","465,900,000","458,500,000","447,400,000","436,500,000","422,200,000","413,800,000","395,500,000","386,100,000","389,000,000","379,600,000","367,900,000","367,900,000","291,000,000","285,800,000","278,100,000","272,100,000","267,300,000","244,100,000","246,400,000","242,900,000","235,600,000","222,800,000","217,800,000","214,800,000","209,300,000","203,800,000","201,500,000","201,700,000","199,600,000","192,300,000","193,400,000","204,300,000","201,100,000","194,200,000","185,800,000","188,100,000","177,800,000","194,800,000","194,400,000","177,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,
				LandAndImprovements,,"105,600,000",,,,"70,000,000",,,,"68,100,000",,,,"59,600,000",,,,"61,400,000",,,,"37,500,000",,,,"32,900,000",,,,"33,700,000",,,,"34,000,000",,,,"35,900,000",,,,"25,200,000",,,,"22,300,000",,,,"21,300,000",,,,"20,900,000",,,,"19,400,000",,,,"19,400,000",,,,"9,300,000",,,,"8,100,000",,,,"4,900,000",,,,"4,900,000",,,,"4,900,000",,,,,,,,,
				BuildingsAndImprovements,,"448,900,000",,,,"286,000,000",,,,"280,600,000",,,,"254,700,000",,,,"256,600,000",,,,"204,300,000",,,,"182,000,000",,,,"175,300,000",,,,"171,000,000",,,,"163,800,000",,,,"135,600,000",,,,"122,000,000",,,,"106,600,000",,,,"96,800,000",,,,"85,300,000",,,,"80,700,000",,,,"58,700,000",,,,"55,000,000",,,,"43,200,000",,,,"35,000,000",,,,"33,200,000",,,,,,,,,
				MachineryFurnitureEquipment,,"1,016,300,000",,,,"806,700,000",,,,"763,100,000",,,,"694,300,000",,,,"656,400,000",,,,"567,500,000",,,,"561,200,000",,,,"545,000,000",,,,"519,700,000",,,,"477,700,000",,,,"381,800,000",,,,"313,100,000",,,,"354,600,000","474,700,000",,"458,500,000","329,700,000",,,,"290,800,000",,,,"267,800,000",,,,"210,100,000",,,,"183,300,000",,,,"169,700,000",,,,"161,600,000",,,,"155,300,000",,,,,,,,,
				OtherProperties,"1,757,800,000","827,500,000","1,744,800,000","1,725,700,000","1,288,800,000",,"1,274,900,000","1,249,300,000","1,232,700,000","127,100,000","1,207,300,000","1,175,900,000","1,164,600,000","442,600,000","446,100,000","446,100,000","441,900,000","442,800,000","452,100,000","446,900,000","443,000,000","340,800,000","319,400,000","321,900,000","322,800,000","321,300,000","321,500,000","331,300,000","329,100,000","336,500,000","335,100,000","346,500,000","351,100,000","357,700,000","361,000,000","354,400,000","351,200,000","349,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-803,400,000","-743,300,000","-749,000,000","-709,600,000","-684,700,000","-673,400,000","-673,000,000","-653,500,000","-634,000,000","-623,900,000","-608,900,000","-595,400,000","-579,600,000","-566,000,000","-555,600,000","-558,400,000","-548,800,000","-531,600,000","-519,400,000","-500,800,000","-480,700,000","-468,500,000","-465,000,000","-453,100,000","-469,000,000","-454,800,000","-448,400,000","-440,600,000","-425,600,000","-417,500,000","-407,200,000","-396,200,000","-380,500,000","-367,000,000","-357,500,000","-345,800,000","-333,800,000","-327,900,000","-317,200,000","-305,200,000","-296,800,000","-288,000,000","-278,600,000","-272,600,000","-263,200,000","-254,000,000","-298,400,000","-289,900,000","-282,900,000","-275,900,000","-268,500,000","-260,900,000","-252,100,000","-244,800,000","-240,200,000","-233,400,000","-226,600,000","-218,300,000","-211,000,000","-214,700,000","-208,200,000","-203,100,000","-196,400,000","-191,100,000","-186,100,000","-181,400,000","-177,500,000","-171,400,000","-155,600,000","-155,600,000","-155,400,000","-150,400,000","-147,500,000","-141,800,000","-141,000,000","-136,300,000","-131,300,000","-126,800,000","-125,700,000","-122,200,000","-113,200,000","-113,200,000","-124,900,000","-122,000,000","-116,000,000","-111,800,000","-125,200,000","-119,300,000","-132,600,000","-132,300,000","-134,800,000"
