name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,06/30/2006
			AccumulatedDepreciation,,,,"-332,700,000",,,,"-307,000,000",,,,"-423,900,000",,,,"-392,200,000",,,,"-369,000,000",,,,"-408,400,000",,,,"-395,900,000",,,,"-364,200,000",,,,"-343,600,000",,,,"-339,900,000",,,,"-321,500,000",,,,"-296,000,000",,,,"-290,700,000",,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"4,748,900,000","4,916,800,000","5,023,500,000","5,145,000,000","2,270,100,000","2,248,600,000","2,261,900,000","2,258,100,000","2,315,900,000","2,272,000,000","2,041,900,000","2,056,200,000","1,683,700,000","1,699,700,000","1,728,800,000","1,749,000,000","1,721,500,000","1,657,200,000","1,647,200,000","1,645,500,000","1,645,400,000","1,625,500,000","1,628,500,000","1,209,500,000","1,154,900,000","1,166,600,000","1,158,100,000","1,166,200,000","1,026,100,000","999,000,000","976,800,000","986,100,000","991,700,000","933,800,000","934,600,000","899,000,000","899,700,000","909,400,000","917,000,000","923,300,000","943,300,000","950,200,000","958,300,000","882,800,000","879,400,000","652,800,000","630,100,000","555,600,000","525,900,000","514,100,000","552,400,000","552,400,000","499,500,000","503,200,000","519,900,000","514,400,000","516,600,000","519,000,000","517,400,000","511,600,000","513,100,000","536,800,000"
			Goodwill,"3,578,400,000","3,663,800,000","3,677,300,000","3,720,100,000","1,723,300,000","1,705,600,000","1,701,400,000","1,674,500,000","1,704,500,000","1,660,800,000","1,495,100,000","1,500,000,000","1,256,600,000","1,254,300,000","1,258,000,000","1,254,900,000","1,231,300,000","1,193,100,000","1,177,300,000","1,159,300,000","1,161,500,000","1,139,600,000","1,239,500,000","999,300,000","973,300,000","975,400,000","969,600,000","970,500,000","891,100,000","874,000,000","854,100,000","856,100,000","854,700,000","812,900,000","809,300,000","778,400,000","777,800,000","782,600,000","781,800,000","780,000,000","790,500,000","789,300,000","793,100,000","735,600,000","733,400,000","578,800,000","560,800,000","509,500,000","491,600,000","486,400,000","513,300,000","511,100,000","470,600,000","473,600,000","488,200,000","484,300,000","484,900,000","487,200,000","484,400,000","480,200,000","479,800,000","480,400,000"
			OtherIntangibleAssets,"1,170,500,000","1,253,000,000","1,346,200,000","1,424,900,000","546,800,000","543,000,000","560,500,000","583,600,000","611,400,000","611,200,000","546,800,000","556,200,000","427,100,000","445,400,000","470,800,000","494,100,000","490,200,000","464,100,000","469,900,000","486,200,000","483,900,000","485,900,000","389,000,000","210,200,000","181,600,000","191,200,000","188,500,000","195,700,000","135,000,000","125,000,000","122,700,000","130,000,000","137,000,000","120,900,000","125,300,000","120,600,000","121,900,000","126,800,000","135,200,000","143,300,000","152,800,000","160,900,000","165,200,000","147,200,000","146,000,000","74,000,000","69,300,000","46,100,000","34,300,000","27,700,000","39,100,000","41,300,000","28,900,000","29,600,000","31,700,000","30,100,000","31,700,000","31,800,000","33,000,000","31,400,000","33,300,000","56,400,000"
		InvestmentsAndAdvances,"208,200,000","215,000,000","203,300,000","194,000,000","173,500,000","173,400,000","159,400,000","141,600,000","134,300,000","136,700,000","133,200,000","100,400,000","93,700,000","85,000,000","88,600,000","80,300,000","78,700,000","76,000,000","73,200,000","63,400,000","60,500,000","56,700,000","57,900,000","48,500,000","45,100,000","38,500,000","37,900,000","33,300,000","29,800,000","28,700,000","28,500,000","25,300,000","23,800,000","23,400,000","22,300,000","20,900,000","18,100,000","17,700,000",,,,"13,300,000",,,"18,300,000",,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"122,100,000","96,700,000","87,100,000","89,800,000","83,700,000","86,300,000","85,800,000","81,900,000","77,500,000","67,500,000","60,500,000","47,500,000","37,500,000","35,900,000","37,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,600,000",,,"20,600,000",,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,249,000,000","1,121,800,000","997,700,000","906,600,000","779,200,000","696,600,000","623,900,000","562,700,000","503,700,000","459,300,000","412,200,000","379,200,000","340,800,000","316,400,000","303,000,000","221,000,000","218,400,000","212,300,000","207,700,000","202,500,000","196,400,000","190,400,000","185,600,000","182,500,000","176,500,000","182,800,000","180,400,000","180,600,000","179,800,000","180,900,000","180,300,000","180,400,000","179,800,000","181,700,000","182,600,000","182,100,000","181,800,000","174,600,000",,,,"149,100,000",,,"120,600,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"118,300,000","85,000,000","83,300,000","83,700,000","79,300,000","81,800,000","72,400,000","63,000,000","69,700,000","65,200,000","62,800,000","65,900,000","67,600,000","66,300,000","63,500,000","59,200,000","65,300,000","50,700,000","54,500,000","50,600,000","52,100,000","49,800,000","53,800,000","37,900,000","35,400,000","31,400,000","27,300,000","29,300,000","32,100,000","28,600,000","32,900,000","31,400,000","33,200,000","25,900,000","29,000,000","28,300,000","30,100,000","24,400,000","216,300,000","207,900,000","242,900,000","50,300,000","204,700,000","186,700,000","24,300,000","169,600,000","162,400,000","159,000,000","124,300,000","126,000,000","138,900,000","143,300,000","145,700,000","147,000,000","153,100,000","157,400,000","154,700,000","145,800,000","138,100,000","129,200,000","126,100,000","111,300,000"
TotalLiabilitiesNetMinorityInterest,"6,528,400,000","6,367,800,000","6,274,500,000","6,310,600,000","3,597,500,000","3,424,200,000","3,335,900,000","3,543,200,000","3,710,900,000","3,259,200,000","3,076,500,000","2,753,100,000","2,336,300,000","2,235,000,000","2,147,700,000","2,210,300,000","2,322,800,000","2,175,800,000","2,186,600,000","2,145,900,000","2,299,600,000","1,981,400,000","1,890,900,000","1,834,300,000","1,621,400,000","1,412,000,000","1,375,200,000","1,440,300,000","1,382,500,000","1,117,100,000","1,107,600,000","1,230,400,000","1,231,000,000","1,081,500,000","1,069,200,000","1,202,200,000","1,150,900,000","1,072,800,000","1,041,000,000","1,137,100,000","1,213,500,000","1,113,100,000","1,134,700,000","1,106,700,000","1,161,100,000","786,300,000","794,700,000","987,300,000","2,006,900,000","1,849,000,000","2,018,500,000","1,865,700,000","1,651,900,000","1,638,200,000","2,921,300,000","2,087,800,000","2,596,200,000","2,301,500,000","2,009,700,000","2,147,100,000","1,900,800,000","1,091,500,000"
	CurrentLiabilities,"1,176,800,000","1,087,800,000","966,600,000","1,288,000,000","1,002,500,000","837,900,000","744,000,000","1,341,300,000","1,254,900,000","1,124,900,000","1,040,800,000","802,600,000","705,200,000","597,900,000","573,200,000","777,400,000","767,300,000","585,900,000","609,400,000","745,000,000","886,000,000","638,200,000","641,700,000","692,900,000","581,300,000","428,600,000","413,000,000","508,900,000","530,700,000","359,700,000","364,000,000","484,400,000","493,700,000","343,900,000","338,100,000","469,500,000","449,200,000","344,400,000","313,600,000","410,300,000","438,300,000","300,800,000","293,600,000","782,700,000","855,100,000","287,600,000","292,300,000","486,400,000","1,579,500,000","1,420,400,000","1,572,000,000","1,420,700,000","1,217,800,000","1,205,600,000","2,478,800,000","1,525,400,000","1,987,900,000","1,664,700,000","1,375,100,000","1,428,600,000","1,367,600,000","990,300,000"
		PayablesAndAccruedExpenses,"477,900,000","537,200,000","522,000,000","663,300,000","538,000,000","384,300,000","398,400,000","490,000,000","434,400,000","370,000,000","321,600,000","398,100,000","369,300,000","317,800,000","309,000,000","344,800,000","280,400,000","267,100,000","284,500,000","364,800,000","312,100,000","227,900,000","239,700,000","283,400,000","237,700,000","205,700,000","210,900,000","239,200,000","224,000,000","173,200,000","195,500,000","238,000,000","211,400,000","160,000,000","186,600,000","265,100,000","191,800,000","155,400,000","170,400,000","223,200,000","156,200,000","112,900,000","264,500,000","247,200,000","224,300,000","246,900,000","230,800,000","352,500,000","296,800,000","252,000,000","1,525,300,000","1,386,100,000","1,134,000,000","1,189,900,000","2,224,800,000","1,499,900,000","1,840,700,000","1,228,900,000","1,247,500,000","1,294,800,000","999,600,000","864,900,000"
			Payables,"304,900,000","382,600,000","363,400,000","461,200,000","380,600,000","260,400,000","277,200,000","321,100,000","306,500,000","257,600,000","211,100,000","311,100,000","290,200,000","267,300,000","255,200,000","259,600,000","212,400,000","216,400,000","231,200,000","285,300,000","257,900,000","196,500,000","187,500,000","218,000,000","187,100,000","168,800,000","175,300,000","175,800,000","174,200,000","138,600,000","159,000,000","176,000,000","178,100,000","134,200,000","162,300,000","215,900,000","164,200,000","134,600,000","129,300,000","165,000,000","127,900,000","92,900,000","116,900,000","142,700,000","191,200,000","76,500,000","70,500,000","91,300,000","94,400,000","70,200,000","1,348,200,000","1,163,400,000","955,900,000","1,032,400,000","2,049,400,000","1,247,300,000","1,668,500,000","1,044,600,000","1,054,500,000","1,006,900,000","815,900,000","692,000,000"
				AccountsPayable,"197,500,000","192,200,000","156,900,000","248,900,000","182,300,000","131,600,000","120,000,000","151,800,000","146,500,000","92,700,000","89,600,000","133,700,000","151,900,000","137,500,000","128,400,000","191,800,000","147,400,000","134,300,000","157,300,000","167,200,000","191,900,000","140,600,000","134,100,000","133,200,000","123,800,000","113,000,000","111,700,000","115,900,000","117,900,000","93,500,000","108,900,000","116,300,000","124,800,000","96,600,000","110,500,000","143,100,000","130,200,000","97,700,000","88,900,000","102,200,000","107,100,000","92,600,000","93,500,000","119,000,000","109,800,000","76,500,000","70,500,000","91,300,000","94,400,000","70,200,000","77,000,000","75,300,000","73,800,000","81,500,000","75,100,000","89,900,000","111,500,000","82,900,000","91,300,000","91,500,000","83,100,000","78,400,000"
				TotalTaxPayable,"32,600,000","35,800,000","27,800,000","42,600,000","31,500,000","22,300,000","22,500,000","38,500,000","28,300,000","22,100,000","22,300,000","68,900,000","23,800,000","18,300,000","16,600,000","25,300,000","22,200,000","39,500,000","31,400,000","80,200,000","27,900,000","16,900,000","14,900,000","49,900,000","28,600,000","20,800,000","28,700,000","28,500,000","24,700,000","13,100,000","18,300,000","35,000,000","28,600,000","13,000,000","27,700,000","51,800,000","12,800,000","15,400,000","18,900,000","42,900,000","1,000,000","300,000","3,900,000","23,700,000","63,300,000",,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,500,000",,"13,100,000","18,300,000","35,000,000","28,600,000","13,000,000","27,700,000","51,800,000","12,800,000","15,400,000","18,900,000","42,900,000","1,000,000","300,000","3,900,000","23,700,000","63,300,000",,,,,,,,,,,,,,,,,
				DividendsPayable,"74,800,000","74,700,000","74,400,000","66,800,000","66,600,000","49,300,000","66,400,000","62,200,000","61,800,000","62,000,000","38,100,000","55,400,000","56,100,000","56,100,000","56,500,000","42,500,000","42,800,000","42,600,000","42,500,000","37,900,000","38,100,000","39,000,000","38,500,000","34,900,000","34,700,000","35,000,000","34,900,000","31,400,000","31,600,000","32,000,000","31,800,000","24,700,000","24,700,000","24,600,000","24,100,000","21,000,000","21,200,000","21,500,000","21,500,000","19,900,000","19,800,000","0","19,500,000",,"18,100,000",,,,,,,,,,,,,,,,,
				OtherPayable,,"79,900,000","104,300,000","102,900,000","100,200,000","57,200,000","68,300,000","68,600,000","69,900,000","80,800,000","61,100,000","53,100,000","58,400,000","55,400,000","53,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,271,200,000","1,088,100,000","882,100,000","950,900,000","1,974,300,000","1,157,400,000","1,557,000,000","961,700,000","963,200,000","915,400,000","732,800,000","613,600,000"
			CurrentAccruedExpenses,"173,000,000","154,600,000","158,600,000","202,100,000","157,400,000","123,900,000","121,200,000","168,900,000","127,900,000","112,400,000","110,500,000","87,000,000","79,100,000","50,500,000","53,800,000","85,200,000","68,000,000","50,700,000","53,300,000","79,500,000","54,200,000","31,400,000","52,200,000","65,400,000","50,600,000","36,900,000","35,600,000","63,400,000","49,800,000","34,600,000","36,500,000","62,000,000","33,300,000","25,800,000","24,300,000","49,200,000","27,600,000","20,800,000","41,100,000","58,200,000","28,300,000","20,000,000","147,600,000","104,500,000","33,100,000","170,400,000","160,300,000","261,200,000","202,400,000","181,800,000","177,100,000","222,700,000","178,100,000","157,500,000","175,400,000","252,600,000","172,200,000","184,300,000","193,000,000","287,900,000","183,700,000","172,900,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"293,200,000","236,800,000","178,700,000","343,700,000","240,000,000","231,400,000","156,600,000","260,400,000","213,000,000","173,700,000","141,200,000","232,200,000","189,800,000","149,200,000","126,400,000","233,200,000","193,900,000","152,200,000","140,900,000","221,200,000","178,700,000","142,600,000","135,200,000","181,200,000","141,700,000","115,500,000","95,900,000","163,200,000","132,600,000","110,300,000","90,900,000","164,400,000","124,900,000","108,900,000","82,900,000","143,100,000","115,700,000","121,700,000","92,600,000","139,600,000","101,400,000","107,100,000",,"102,100,000","78,700,000",,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"40,000,000","40,500,000","40,400,000","40,200,000","35,900,000","40,200,000","40,700,000","435,200,000","432,100,000","429,400,000","429,300,000",,,,,,,,,,"125,000,000","124,900,000","124,900,000","124,900,000",,,,,,,,,,,,,,,,,,,,"400,000,000","440,000,000",,,,,,,,"800,000",,"238,000,000",,"38,000,000","426,000,000","108,700,000","109,200,000","331,000,000",
			CurrentDebt,,,,,,,,"399,900,000","399,800,000","399,500,000","399,400,000",,,,,,,,,,"125,000,000","124,900,000","124,900,000","124,900,000",,,,,,,,,,,,,,,,,,,,"400,000,000","440,000,000",,,,,,,,"800,000",,"238,000,000",,"38,000,000","426,000,000","108,700,000","109,200,000","331,000,000",
				OtherCurrentBorrowings,,,,,,,,"399,900,000","399,800,000","399,500,000","399,400,000",,,,,,,,,,"125,000,000","124,900,000","124,900,000","124,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
