name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
		OtherNonCurrentAssets,"5,679,000","3,868,000","1,407,000","4,766,000","1,857,000"
TotalLiabilitiesNetMinorityInterest,"258,632,000","233,310,000","267,606,000","692,644,000","417,728,000"
	CurrentLiabilities,"191,740,000","166,936,000","181,629,000","158,512,000","155,896,000"
		PayablesAndAccruedExpenses,"91,662,000","75,003,000","98,725,000","60,248,000","32,669,000"
			Payables,"64,080,000","45,505,000","72,513,000","25,824,000","23,847,000"
				AccountsPayable,"48,842,000","37,208,000","35,148,000","25,824,000","23,847,000"
				TotalTaxPayable,"15,238,000","8,297,000","37,365,000",,
					IncomeTaxPayable,"8,246,000","8,297,000","37,365,000",,
			CurrentAccruedExpenses,"27,582,000","29,498,000","26,212,000","34,424,000","8,822,000"
		CurrentProvisions,"5,235,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"10,214,000","9,768,000","6,563,000","4,519,000","7,480,000"
			CurrentDebt,,,,,"5,434,000"
				OtherCurrentBorrowings,,,,,"5,434,000"
			CurrentCapitalLeaseObligation,"10,214,000","9,768,000","6,563,000","4,519,000","2,046,000"
		CurrentDeferredLiabilities,"84,629,000","82,165,000","76,341,000","93,745,000","115,747,000"
			CurrentDeferredRevenue,"84,629,000","82,165,000","76,341,000","93,745,000","115,747,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"66,892,000","66,374,000","85,977,000","534,132,000","261,832,000"
		LongTermDebtAndCapitalLeaseObligation,"50,253,000","49,735,000","53,868,000","306,702,000","12,329,000"
			LongTermDebt,,,,"258,734,000",
			LongTermCapitalLeaseObligation,"50,253,000","49,735,000","53,868,000","47,968,000","12,329,000"
		NonCurrentDeferredLiabilities,"10,283,000","10,283,000","31,225,000","46,748,000","67,349,000"
			NonCurrentDeferredRevenue,"10,283,000","10,283,000","31,225,000","46,748,000","67,349,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","177,844,000","177,654,000"
		OtherNonCurrentLiabilities,"6,356,000","6,356,000","884,000","2,838,000","4,500,000"
TotalEquityGrossMinorityInterest,"725,138,000","706,750,000","654,378,000","-61,332,000","-101,400,000"
	StockholdersEquity,"725,138,000","706,750,000","654,378,000","-61,332,000","-101,400,000"
		CapitalStock,"1,000","1,000","1,000","0","0"
			PreferredStock,,"0","0",,
			CommonStock,"1,000","1,000","1,000","0","0"
		AdditionalPaidInCapital,"746,352,000","730,767,000","712,625,000","16,264,000","9,036,000"
		RetainedEarnings,"-21,215,000","-24,018,000","-58,248,000","-77,596,000","-110,436,000"
TotalCapitalization,"725,138,000","706,750,000","654,378,000","197,402,000","-101,400,000"
CommonStockEquity,"725,138,000","706,750,000","654,378,000","-61,332,000","-101,400,000"
CapitalLeaseObligations,"60,467,000","59,503,000","60,431,000","52,487,000","14,375,000"
NetTangibleAssets,"715,898,000","699,077,000","650,687,000","-64,060,000","-103,438,000"
WorkingCapital,"509,669,000","503,086,000","487,899,000","233,965,000","27,802,000"
InvestedCapital,"725,138,000","706,750,000","654,378,000","197,402,000","-95,966,000"
TangibleBookValue,"715,898,000","699,077,000","650,687,000","-64,060,000","-103,438,000"
TotalDebt,"60,467,000","59,503,000","60,431,000","311,221,000","19,809,000"
NetDebt,,,,"12,408,000",
ShareIssued,"146,958,296","146,402,991","146,362,598","143,748,827","143,748,827"
OrdinarySharesNumber,"146,958,296","146,402,991","146,362,598","143,748,827","143,748,827"
