name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,185,000","8,987,000","6,896,000","6,819,000","6,785,000","6,900,000","6,400,000","6,300,000","6,100,000","5,800,000","6,000,000","6,200,000","5,600,000","1,500,000","2,000,000","1,800,000","1,700,000","1,100,000","2,100,000","1,800,000","1,400,000","1,700,000","600,000","1,400,000","900,000","1,000,000","1,000,000","1,000,000","1,100,000","1,100,000","1,600,000","600,000","600,000","600,000","1,000,000","600,000","500,000","600,000","500,000","500,000","500,000","400,000","400,000","400,000","400,000","400,000","300,000",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,185,000","8,987,000","6,896,000","6,819,000","6,785,000","6,900,000","6,400,000","6,300,000","6,100,000","5,800,000","6,000,000","6,200,000","5,600,000","1,500,000","2,000,000","1,800,000","1,700,000","1,100,000","2,100,000","1,800,000","1,400,000","1,700,000","600,000","1,400,000","900,000","1,000,000","1,000,000","1,000,000","1,100,000","1,100,000","1,600,000","600,000","600,000","600,000","1,000,000","600,000","500,000","600,000","500,000","500,000","500,000","400,000","400,000","400,000","400,000","400,000","300,000",,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,499,000","3,089,000","1,429,000","713,000","2,447,000","3,133,000","1,566,000","1,604,000","3,529,000",,"1,775,000",,,,"98,000","694,000","915,000","291,000","970,000",,"4,069,000","7,449,000","734,000","-1,336,000","868,000","709,000",,,"-527,000",,"1,312,000","-5,414,000","51,307,000",,"622,000","570,000","1,864,000","779,000","2,616,000","1,900,000","19,476,000","867,000",,,"-7,800,000","1,153,000","11,222,000","-7,492,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"112,079,000","22,444,000","37,216,000","26,711,000","25,707,000","20,082,000","24,701,000","29,382,000","-21,246,000","13,172,000","27,880,000","20,939,000","18,658,000","11,637,000","25,823,000","11,522,000","16,682,000","17,278,000","23,176,000","13,470,000","12,783,000","-2,494,000","12,606,000","13,847,000","7,684,000","3,539,000","12,967,000","14,838,000","12,416,000","10,954,000","19,032,000","13,844,000","17,350,000","19,792,000","17,176,000","10,280,000","16,179,000","16,079,000","19,765,000","14,114,000","17,058,000","17,022,000","18,675,000","15,940,000","16,698,000","17,263,000","13,552,000","15,202,000","14,778,000","13,561,000","10,886,000","5,002,000","5,035,000","7,346,000","14,024,000","17,543,000","22,652,000","21,040,000","23,769,000","16,916,000","18,888,000","23,240,000","-39,112,000","11,250,000","11,531,000","11,131,000","7,823,000","16,117,000","19,574,000","20,194,000","670,000","19,195,000","21,469,000","21,827,000","30,382,000","18,995,000","10,178,000","28,300,000","18,113,000","20,088,000","20,339,000","20,809,000","18,974,000","15,466,000","16,808,000","17,710,000","17,652,000","13,098,000","13,732,000","19,982,000","21,700,000","17,000,000","18,300,000","17,700,000","18,000,000","17,100,000","14,700,000","11,300,000","7,800,000","6,900,000","5,000,000","5,900,000","7,100,000","6,100,000","6,500,000","5,800,000","5,700,000","5,200,000","4,900,000","3,100,000","2,700,000","2,300,000","2,000,000","1,900,000","-3,500,000","800,000","300,000","700,000","1,100,000","1,000,000","1,900,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,000,000","1,200,000","1,200,000","1,100,000","0","-200,000","4,400,000","3,900,000","-9,500,000","3,700,000","3,300,000","3,600,000","-7,200,000","3,100,000","3,000,000","2,800,000","-6,500,000","2,600,000","2,700,000","2,600,000"
NetNonOperatingInterestIncomeExpense,"-30,132,000","-4,998,000","-7,568,000","-8,145,000","-9,420,000","-10,351,000","-11,114,000","-11,943,000","-11,401,000","-9,592,000","-10,319,000","-11,174,000","-11,839,000","-9,369,000","-5,529,000","-5,214,000","-5,091,000","-4,818,000","-4,880,000","-4,806,000","-4,398,000","-4,119,000","-3,911,000","-3,861,000","-3,757,000","-3,830,000","-1,578,000","-1,504,000","-1,489,000","-1,460,000","-1,539,000","-1,540,000","-1,571,000","-1,461,000","-1,482,000","-1,382,000","-1,383,000","-1,366,000","-1,397,000","-1,345,000","-1,551,000","-1,437,000","-1,494,000","-1,670,000","-1,707,000","-1,805,000","-1,844,000","-1,749,000","-1,771,000","-1,749,000","-1,789,000","-2,042,000","-1,767,000","-1,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"30,132,000","4,998,000","7,568,000","8,145,000","9,420,000","10,351,000","11,114,000","11,943,000","11,401,000","9,592,000","10,319,000","11,174,000","11,839,000","9,369,000","5,529,000","5,214,000","5,091,000","4,818,000","4,880,000","4,806,000","4,398,000","4,119,000","3,911,000","3,861,000","3,757,000","3,830,000","1,578,000","1,504,000","1,489,000","1,460,000","1,539,000","1,540,000","1,571,000","1,461,000","1,482,000","1,382,000","1,383,000","1,366,000","1,397,000","1,345,000","1,551,000","1,437,000","1,494,000","1,670,000","1,707,000","1,805,000","1,844,000","1,749,000","1,771,000","1,749,000","1,789,000","2,042,000","1,767,000","1,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"0","-1,127,000",,,"-89,000","-89,000","-89,000","-89,000","-321,000","-321,000","-321,000","-4,225,000",,,,,,,,,"0",,,"-2,942,000",,,,,"-1,943,000","-11,395,000","-1,410,000","-2,484,000","-995,000","-1,475,000","-527,000","-472,000",,,,,"-60,867,000","-1,131,000","-1,113,000","-1,094,000","-1,077,000","-1,059,000","-1,135,000","-1,052,000","-1,035,000","-1,018,000","1,013,000","2,128,000","5,085,000","-709,000",,,"-1,295,000",,"-1,312,000","5,414,000","-47,682,000","-2,066,000","-2,262,000","-570,000","-1,864,000","-779,000","-2,576,000","-1,900,000","-6,601,000","-14,567,000",,,"-278,000","-1,153,000","-11,222,000","7,492,000",,,,,,,,,,,,,,,,,,,,,"-34,900,000","100,000","400,000","-2,000,000",,"100,000","200,000",,,,,,,,,,,"-100,000",,,"100,000","100,000","100,000","100,000",,"100,000",,,,,,,"0",,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,943,000","-11,395,000","-1,410,000","-2,484,000","-995,000","-1,475,000","-527,000","-472,000","-2,749,000","0","0","0","-60,867,000","-1,131,000","-1,113,000","-1,094,000","-1,077,000","-1,059,000","-1,135,000","-1,052,000","-1,035,000","-1,018,000","1,013,000","2,128,000","5,085,000","-709,000",,,"-1,295,000",,"-1,312,000","5,414,000","-47,682,000","-2,066,000","-2,262,000","-570,000","-1,864,000","-779,000","-2,576,000","-1,900,000","-6,601,000","-14,567,000",,,"-278,000","-1,153,000","-11,222,000","7,492,000",,,,,,,,,,,,,,,,,,,,,"-34,900,000","100,000","400,000","-2,000,000",,"100,000","200,000",,,,,,,,,,,"-100,000",,,"100,000","100,000","100,000","100,000",,"100,000",,,,,,,"0",,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,802,000","11,356,000",,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,066,000","962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,000","39,000","1,410,000","2,484,000","995,000","1,475,000","527,000","472,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"0","-1,127,000",,,"-89,000","-89,000","-89,000","-89,000","-321,000","-321,000","-321,000","-4,225,000",,,,,,,,,"0",,,"-2,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"80,820,000","17,446,000","29,648,000","17,439,000","16,287,000","9,731,000","13,498,000","17,350,000","-32,736,000","3,491,000","17,240,000","9,444,000","6,498,000","-1,957,000","20,294,000","6,308,000","11,591,000","12,460,000","18,296,000","8,664,000","8,385,000","-6,613,000","8,695,000","9,986,000","3,927,000","-3,233,000","11,389,000","13,334,000","10,927,000","9,494,000","15,550,000","909,000","14,369,000","15,847,000","14,699,000","7,423,000","14,269,000","14,241,000","15,619,000","12,769,000","15,507,000","15,585,000","-43,686,000","13,139,000","13,878,000","14,364,000","10,631,000","12,394,000","11,872,000","10,760,000","8,062,000","1,942,000","2,255,000","5,896,000","16,085,000","15,099,000","20,213,000","17,866,000","18,419,000","13,055,000","14,559,000","18,724,000","-40,104,000","4,222,000","5,216,000","6,265,000","3,609,000","12,083,000","16,043,000","16,435,000","9,824,000","2,306,000","18,911,000","18,521,000","18,664,000","15,166,000","4,317,000","22,762,000","12,348,000","14,323,000","13,984,000","14,181,000","11,959,000","7,836,000","8,960,000","9,379,000","8,843,000","4,264,000","5,494,000","11,577,000","13,400,000","8,800,000","10,500,000","9,900,000","10,100,000","9,200,000","7,100,000","3,900,000","-27,100,000","7,000,000","5,500,000","3,900,000","7,500,000","6,300,000","6,600,000","5,100,000","5,200,000","4,400,000","4,400,000","2,800,000","2,500,000","2,100,000","2,000,000","1,700,000","-3,600,000","600,000","300,000","700,000","1,200,000","1,100,000","1,800,000","1,900,000","1,700,000","1,700,000","1,400,000","1,200,000","900,000","900,000","1,000,000","900,000","-200,000","-300,000",,,,,,,,,,,,,,
