name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990,12/31/1989
			OtherReceivables,"6,291,000","7,725,000","6,270,000","6,116,000","6,411,000","6,063,000","7,540,000","9,290,000","7,108,000","6,711,000","6,624,000","5,674,000","8,561,000","7,848,000","7,582,000","8,130,000","6,379,000","7,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,033,000","6,614,000","12,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"83,288,000","87,462,000","84,747,000","83,959,000","78,622,000","76,429,000","74,108,000","65,152,000","67,255,000","68,204,000","75,693,000","71,110,000","70,036,000","67,690,000","72,601,000","66,439,000","70,051,000","69,138,000","158,957,000","153,952,000","141,518,000","144,374,000","137,557,000","132,492,000","127,295,000","126,937,000","124,814,000","120,485,000","114,086,000","110,597,000","102,666,000","99,786,000","98,290,000","98,606,000","95,037,000","93,136,000","91,289,000","88,710,000","86,874,000","87,319,000","85,960,000","85,587,000","83,543,000","83,690,000","82,228,000","76,994,000","75,079,000","75,524,000","75,803,000","78,467,000","78,418,000","78,372,000","76,725,000","71,171,000","71,877,000","68,775,000","67,691,000","61,914,000","63,154,000","61,723,000","60,643,000","58,685,000","58,256,000","55,283,000","56,454,000","54,526,000","52,550,000","54,314,000","55,946,000","49,395,000","49,499,000","57,185,000","61,223,000","69,889,000","67,878,000","64,242,000","59,900,000","55,600,000","20,800,000","17,500,000","16,900,000","18,700,000","17,500,000","17,600,000","17,400,000","16,700,000","16,700,000","15,700,000","15,900,000","10,700,000","10,400,000","10,400,000","10,300,000","10,300,000","10,100,000","9,800,000","9,500,000","10,200,000","10,100,000","9,500,000","8,300,000","9,200,000","8,200,000","7,500,000","6,900,000","7,900,000","6,500,000","5,700,000","4,600,000","2,700,000","1,700,000"
			RawMaterials,"22,569,000","22,759,000","21,411,000","20,502,000","20,251,000","19,716,000","20,047,000","19,684,000","19,558,000","20,574,000","20,908,000","20,574,000","20,401,000","19,632,000","20,049,000","20,455,000","20,161,000","19,929,000","44,639,000","43,143,000","40,970,000","45,150,000","43,533,000","39,478,000","41,372,000","39,730,000","39,627,000","39,488,000","39,121,000","36,681,000","35,692,000","35,653,000","36,444,000","34,754,000","34,983,000","34,370,000","34,157,000","31,254,000","30,821,000","31,024,000","31,021,000","30,584,000","30,481,000","30,431,000","30,482,000","29,728,000","28,267,000","27,570,000","29,032,000","36,220,000","36,412,000","35,524,000","31,796,000","32,059,000","33,966,000",,"32,120,000","26,438,000","28,292,000","27,874,000","27,930,000","27,978,000","27,890,000","25,628,000","26,905,000","25,174,000","24,252,000","27,183,000","27,224,000","20,861,000","21,295,000","26,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"19,783,000","15,807,000","19,053,000","17,905,000","15,808,000","12,040,000","15,575,000","13,887,000","14,419,000","10,165,000","14,287,000","13,136,000","12,711,000","9,278,000","12,649,000","12,125,000","11,543,000","8,996,000","76,358,000","75,661,000","66,832,000","70,053,000","66,183,000","62,774,000","56,931,000","59,201,000","56,636,000","52,970,000","45,735,000","47,575,000","43,813,000","41,992,000","38,499,000","44,268,000","42,607,000","42,053,000","38,814,000","39,040,000","37,603,000","37,674,000","35,808,000","35,968,000","34,153,000","35,491,000","32,641,000","29,088,000","29,286,000","29,284,000","27,279,000","24,911,000","25,983,000","26,443,000","26,409,000","22,524,000","22,558,000",,"22,558,000","22,103,000","22,103,000","22,103,000","21,815,000","19,719,000","19,719,000","19,719,000","19,719,000","19,908,000","19,908,000","19,907,000","19,908,000","19,829,000","19,829,000","20,001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"40,936,000","48,896,000","44,283,000","45,552,000","42,563,000","44,673,000","38,486,000","31,581,000","33,278,000","37,465,000","40,498,000","37,400,000","36,924,000","38,780,000","39,903,000","33,859,000","38,347,000","40,213,000","37,960,000","35,148,000","33,716,000","29,171,000","27,841,000","30,240,000","28,992,000","28,006,000","28,551,000","28,027,000","29,230,000","26,341,000","23,161,000","22,141,000","23,347,000","19,584,000","17,447,000","16,713,000","18,318,000","18,416,000","18,450,000","18,621,000","19,131,000","19,035,000","18,909,000","17,768,000","19,105,000","18,178,000","17,526,000","18,670,000","19,492,000","17,336,000","16,023,000","16,405,000","18,520,000","16,588,000","15,353,000",,"13,013,000","13,373,000","12,759,000","11,746,000","10,898,000","10,988,000","10,647,000","9,936,000","9,830,000","9,444,000","8,390,000","7,224,000","8,814,000","8,705,000","8,375,000","10,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"12,236,000","8,811,000","10,626,000","10,586,000","9,078,000","6,294,000","6,949,000","7,450,000","8,561,000","6,818,000","7,782,000","9,148,000","8,380,000","10,726,000","9,362,000","9,240,000","10,125,000","9,671,000","21,147,000","27,678,000","15,519,000","14,560,000","18,333,000","19,791,000","15,673,000","17,643,000","18,273,000","20,106,000","17,015,000","14,691,000","19,419,000","21,678,000","17,814,000","15,995,000","16,397,000","16,385,000","8,380,000","12,249,000","11,720,000","14,765,000","12,512,000","11,836,000","13,151,000","13,956,000","10,747,000","12,501,000","10,677,000","13,706,000","8,805,000","12,758,000","17,518,000","15,555,000","6,554,000","8,160,000","8,690,000","9,670,000","5,952,000","6,053,000","6,584,000","11,030,000","10,160,000","6,775,000","6,247,000","6,236,000","15,432,000","5,070,000","5,439,000","6,448,000","3,868,000","2,766,000","2,703,000","3,875,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,"0","2,311,000","2,331,000","2,349,000","3,271,000",,,"0","0","3,120,000","3,120,000","3,120,000","3,120,000","3,120,000","3,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"30,381,000","30,366,000","30,298,000","31,115,000","30,920,000","28,043,000","27,685,000","22,406,000","20,652,000","20,652,000","20,648,000","18,502,000","17,596,000","17,596,000","17,458,000","12,743,000","13,271,000","14,351,000","15,167,000","13,882,000","13,217,000","12,643,000","12,312,000","7,939,000","7,912,000","8,800,000","8,571,000","7,247,000","7,060,000","8,069,000","7,962,000","8,587,000","8,656,000","7,484,000","7,087,000","9,385,000","7,031,000","5,960,000","6,014,000","12,137,000","12,314,000","9,154,000","8,748,000","5,575,000","6,767,000","6,586,000","6,586,000","20,957,000","20,957,000","20,957,000","20,957,000","21,243,000","20,416,000","22,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"30,381,000","30,366,000","30,298,000","31,115,000","30,920,000","28,043,000","27,685,000","22,406,000","20,652,000","20,652,000","20,648,000","18,502,000","17,596,000","17,596,000","17,458,000","12,743,000","13,271,000","14,351,000","15,167,000","13,882,000","13,217,000","12,643,000","12,312,000","7,939,000","7,912,000","8,800,000","8,571,000","7,247,000","7,060,000","8,069,000","7,962,000","8,587,000","8,656,000","7,484,000","7,087,000","9,385,000","7,031,000","5,960,000","6,014,000","12,137,000","12,314,000","9,154,000","8,748,000","5,575,000","6,767,000","6,586,000","6,586,000","20,957,000","20,957,000","20,957,000","20,957,000","21,243,000","20,416,000","22,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"16,536,000",,,,"12,357,000",,,,"144,000","209,000","66,000","117,000","157,000","1,487,000","1,714,000","1,151,000","278,000",,,,,,,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,930,000","19,370,000","8,000,000","30,625,000","21,885,000","25,840,000","23,314,000","17,000,000","15,300,000","9,800,000","9,900,000","8,500,000","6,900,000","7,000,000","6,100,000","6,400,000","5,100,000","5,500,000","5,900,000","4,800,000","2,000,000","2,100,000","2,300,000","1,800,000","2,300,000","2,500,000","2,600,000","2,400,000","1,900,000","1,800,000","1,100,000","1,000,000","1,100,000","1,400,000","1,400,000","800,000","900,000","1,000,000","900,000","400,000","100,000","200,000"
	TotalNonCurrentAssets,"680,259,000","679,810,000","621,251,000","617,018,000","599,120,000","575,879,000","589,220,000","598,254,000","536,998,000","526,598,000","515,779,000","506,615,000","506,804,000","377,110,000","387,082,000","392,245,000","393,481,000","389,464,000","943,847,000","918,517,000","888,696,000","874,071,000","873,327,000","873,629,000","878,675,000","817,431,000","804,157,000","796,528,000","795,029,000","786,189,000","782,034,000","782,722,000","772,987,000","575,997,000","574,452,000","565,821,000","565,186,000","542,486,000","540,113,000","540,910,000","539,724,000","537,377,000","527,252,000","524,706,000","524,582,000","518,853,000","506,640,000","504,466,000","504,010,000","503,103,000","504,063,000","501,283,000","502,980,000","504,203,000","504,380,000","506,148,000","506,107,000","509,721,000","551,327,000","546,735,000","528,971,000","527,215,000","529,955,000","519,073,000","519,584,000","516,276,000","508,254,000","506,218,000","504,020,000","504,131,000","508,558,000","535,222,000","538,091,000","534,271,000","535,685,000","560,079,000","560,700,000","552,900,000","152,900,000","138,100,000","131,600,000","129,300,000","112,300,000","108,300,000","96,500,000","89,000,000","92,300,000","85,400,000","83,300,000","33,900,000","34,100,000","34,400,000","34,900,000","35,400,000","35,600,000","36,100,000","36,200,000","39,600,000","40,100,000","37,700,000","36,600,000","35,400,000","34,300,000","32,900,000","32,000,000","29,000,000","25,600,000","26,400,000","20,400,000","19,200,000","13,300,000"
		NetPPE,"225,262,000","229,657,000","210,889,000","210,000,000","212,330,000","212,630,000","215,009,000","220,242,000","206,167,000","196,104,000","194,941,000","190,456,000","186,168,000","89,489,000","89,424,000","91,378,000","91,302,000","93,615,000","142,650,000","131,419,000","126,798,000","115,963,000","115,242,000","111,901,000","114,461,000","110,918,000","109,311,000","106,140,000","104,772,000","104,515,000","104,112,000","104,435,000","103,304,000","65,433,000","66,684,000","63,210,000","62,311,000","51,977,000","49,085,000","49,301,000","50,734,000","47,283,000","47,150,000","46,442,000","47,314,000","44,532,000","44,050,000","42,875,000","42,294,000","40,878,000","41,578,000","42,635,000","43,497,000","44,565,000","45,482,000","46,244,000","47,966,000","49,770,000","48,251,000","45,353,000","43,270,000","40,953,000","38,873,000","36,580,000","35,546,000","35,181,000","35,077,000","34,964,000","37,778,000","38,528,000","40,732,000","46,030,000","46,994,000","47,126,000","47,510,000","46,830,000","46,100,000","41,100,000","23,700,000","23,100,000","22,700,000","22,500,000","19,000,000","18,700,000","18,200,000","17,600,000","17,600,000","17,300,000","17,300,000","7,600,000","7,600,000","7,600,000","7,800,000","7,900,000","8,000,000","8,100,000","8,000,000","8,000,000","8,100,000","8,000,000","8,100,000","7,700,000","7,400,000","7,300,000","6,500,000","6,300,000","5,500,000","5,400,000","4,700,000","4,600,000","4,200,000"
			GrossPPE,"225,262,000","461,260,000","210,889,000","210,000,000","212,330,000","417,735,000","418,699,000","420,483,000","402,525,000","392,438,000","388,935,000","381,080,000","372,932,000","276,288,000","272,950,000","270,588,000","266,813,000","266,184,000","335,248,000","314,606,000","302,021,000","306,156,000","312,940,000","302,088,000","297,264,000","286,425,000","277,573,000","267,678,000","259,462,000","254,347,000","247,601,000","241,435,000","234,342,000","191,790,000","189,035,000","182,118,000","177,427,000","178,189,000","172,017,000","171,081,000","166,677,000","159,193,000","155,174,000","150,478,000","147,447,000","140,749,000","137,116,000","132,504,000","128,519,000","123,927,000","121,297,000","119,081,000","116,463,000","114,219,000","112,133,000","109,671,000","108,073,000","107,466,000","102,898,000","97,004,000","91,824,000","87,002,000","82,448,000","77,835,000","74,582,000","72,113,000","70,421,000","68,523,000","69,376,000","67,946,000","67,735,000","72,903,000","71,339,000","69,428,000","67,359,000","64,315,000","61,400,000","54,600,000","35,600,000","34,200,000","33,000,000","32,000,000","27,800,000","26,800,000","25,700,000","24,700,000","24,100,000","23,300,000","22,800,000","12,700,000","12,400,000","12,100,000","12,000,000","11,800,000","11,700,000","11,500,000","11,100,000","10,900,000","10,800,000","10,400,000","10,300,000","9,600,000","9,100,000","8,800,000","7,800,000","7,400,000","6,500,000","6,300,000","5,500,000","5,000,000","4,300,000"
				Properties,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"454,000",,,,"454,000","554,000","554,000","634,000","634,000","634,000","634,000","634,000","644,000","644,000","644,000","644,000","644,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","794,000","839,000","839,000","864,000","864,000","864,000","864,000","909,000","909,000","909,000","949,000","949,000","949,000","949,000","975,000","975,000","1,065,000","1,065,000","1,065,000","1,081,000","1,081,000","1,094,000","1,094,000","1,093,000","1,157,000","1,157,000","1,157,000","3,562,000","3,562,000","3,562,000","3,562,000","3,585,000","3,668,000","23,542,000","3,743,000","3,743,000","3,743,000","3,739,000","4,078,000","4,177,000","4,177,000","21,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"3,031,000",,,,"3,044,000","3,756,000","3,747,000","4,126,000","4,110,000","4,046,000","3,986,000","3,979,000","24,558,000","25,475,000","26,535,000","26,458,000","28,180,000","26,466,000","16,517,000","15,397,000","8,896,000","8,896,000","8,896,000","8,896,000","7,333,000","7,302,000","7,294,000","4,400,000","4,332,000","4,332,000","4,299,000","4,299,000","4,551,000","4,536,000","4,616,000","4,599,000","4,811,000","4,806,000","4,776,000","52,546,000","50,433,000","48,844,000","47,624,000","46,401,000","43,945,000","42,892,000","40,424,000","39,098,000","37,835,000","37,110,000","36,382,000","35,264,000","34,609,000","34,064,000","33,165,000","32,915,000","33,030,000","32,163,000","6,079,000","6,073,000","6,189,000","27,952,000","6,726,000","25,386,000","6,700,000","6,700,000","6,659,000","8,629,000","26,234,000","26,355,000","8,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
