name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
		PrepaidAssets,"61,000,000","92,000,000","173,000,000","152,000,000","59,000,000","78,000,000","177,000,000","79,000,000","50,000,000","105,000,000","192,000,000","218,000,000","808,000,000","51,000,000","71,000,000","121,000,000","21,000,000","77,000,000","168,000,000","172,000,000","1,060,000,000","850,000,000","146,000,000","219,000,000","713,000,000","664,000,000","843,000,000","903,000,000","644,000,000","237,000,000","602,000,000","641,000,000","552,000,000","471,000,000","502,000,000","565,000,000","488,000,000","77,000,000","575,000,000","592,000,000","510,000,000","404,000,000","280,000,000","401,000,000","265,000,000","315,000,000","332,000,000","278,000,000","313,253,000","268,213,000","284,647,000","206,572,000","213,612,000","261,334,000","203,663,000","188,345,000","156,258,000","167,363,000","169,200,000","163,541,000","130,849,000","153,866,000","185,577,000","194,128,000","167,209,000","120,374,000","92,189,000","124,070,000","130,444,000","126,978,000","97,489,000","92,721,000","85,911,000"
		RestrictedCash,"2,315,000,000","2,459,000,000","2,418,000,000","2,392,000,000","2,345,000,000","2,282,000,000","2,154,000,000","2,135,000,000","2,105,000,000","1,954,000,000","1,839,000,000","1,723,000,000","1,706,000,000","1,633,000,000","1,584,000,000","1,541,000,000","1,513,000,000","1,631,000,000","1,571,000,000","1,537,000,000","1,527,000,000","1,534,000,000","1,540,000,000","1,478,000,000","1,479,000,000","1,436,000,000","1,412,000,000","1,541,000,000","1,493,000,000","1,490,000,000","1,493,000,000","1,458,000,000","1,453,000,000","1,634,000,000","1,605,000,000","1,564,000,000","1,536,000,000","1,503,000,000","775,000,000","726,000,000","649,000,000","636,000,000",,,,"493,000,000","481,000,000","444,000,000","445,989,000","260,769,000","243,330,000","205,262,000","183,245,000","142,359,000","143,197,000","134,241,000","142,052,000","126,694,000","122,153,000","112,371,000","109,897,000",,,,,,"60,524,000",,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","268,000,000","294,000,000","273,000,000","300,000,000","283,000,000","287,000,000","304,000,000","233,000,000","122,000,000","126,000,000","128,000,000","128,000,000","356,000,000","358,000,000","347,000,000","343,000,000","95,000,000","134,000,000","174,000,000","216,000,000","271,000,000","276,000,000","243,561,000","277,967,000","262,764,000","257,577,000","283,795,000","228,944,000","195,798,000",,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","268,000,000","294,000,000","273,000,000","300,000,000","283,000,000","287,000,000","304,000,000","233,000,000","122,000,000","126,000,000","128,000,000","128,000,000","356,000,000","358,000,000","347,000,000","343,000,000","95,000,000","134,000,000","174,000,000","216,000,000","271,000,000","276,000,000","243,561,000","277,967,000","262,764,000","257,577,000","283,795,000","228,944,000","195,798,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"2,259,000,000","2,179,000,000","2,194,000,000","2,065,000,000","1,940,000,000","1,805,000,000","1,781,000,000","1,711,000,000","1,679,000,000","1,658,000,000","1,741,000,000","1,568,000,000","1,513,000,000","1,381,000,000","1,304,000,000","1,202,000,000","1,252,000,000","963,000,000","1,012,000,000","895,000,000",,,"676,000,000","646,000,000",,,,,,"504,000,000",,,,,,,,"405,000,000",,,,"636,000,000","701,000,000","676,000,000","660,000,000","85,000,000","78,000,000","92,000,000","124,915,000","69,102,000","75,037,000","73,350,000","32,619,000","665,675,000","34,512,000","139,997,000","78,258,000","29,483,000","109,248,000","97,385,000","89,348,000","435,220,000","243,368,000","420,492,000","431,043,000","351,241,000","287,198,000","817,940,000","840,509,000","871,722,000","822,820,000","841,475,000","693,606,000"
	TotalNonCurrentAssets,"21,210,000,000","20,720,000,000","20,028,000,000","19,832,000,000","18,395,000,000","14,471,000,000","13,125,000,000","12,746,000,000","12,525,000,000","12,334,000,000","11,134,000,000","10,566,000,000","9,124,000,000","8,689,000,000","8,276,000,000","8,166,000,000","8,237,000,000","7,532,000,000","7,683,000,000","7,297,000,000","5,685,000,000","5,447,000,000","5,547,000,000","5,284,000,000","5,299,000,000","5,284,000,000","5,009,000,000","5,055,000,000","4,285,000,000","4,332,000,000","3,703,000,000","3,798,000,000","3,460,000,000","3,292,000,000","3,171,000,000","3,059,000,000","3,026,000,000","3,105,000,000","3,048,000,000","2,957,000,000","3,018,000,000","2,952,000,000","2,921,000,000","3,014,000,000","2,429,000,000","2,383,000,000","1,889,000,000","2,180,000,000","2,467,132,000","2,186,681,000","2,293,731,000","2,308,412,000","2,164,342,000","2,202,332,000","2,460,538,000","2,001,178,000","1,668,300,000","1,653,650,000","1,618,015,000","1,597,606,000","1,505,241,000","1,513,504,000","1,480,171,000","1,464,892,000","1,472,646,000","1,361,874,000","1,291,055,000","1,284,855,000","1,270,994,000","1,205,167,000","805,237,000","775,089,000","739,014,000"
		NetPPE,"1,957,000,000","1,907,000,000","1,860,000,000","1,839,000,000","1,850,000,000","1,902,000,000","1,887,000,000","1,872,000,000","1,901,000,000","1,828,000,000","1,492,000,000","1,348,000,000","1,305,000,000","921,000,000","876,000,000","860,000,000","839,000,000","829,000,000","901,000,000","845,000,000","748,000,000","733,000,000","698,000,000","680,000,000","669,000,000","675,000,000","641,000,000","632,000,000","602,000,000","615,000,000","553,000,000","539,000,000","528,000,000","526,000,000","474,000,000","471,000,000","468,000,000","472,000,000","465,000,000","458,000,000","450,000,000","449,000,000","450,000,000","454,000,000","436,000,000","439,000,000","435,000,000","433,000,000","448,994,000","450,915,000","456,750,000","454,227,000","306,798,000","299,791,000","297,178,000","292,748,000","290,200,000","280,370,000","269,985,000","258,032,000","252,731,000","240,315,000","227,900,000","226,764,000","230,614,000","242,358,000","258,520,000","250,419,000","255,638,000","251,089,000","226,720,000","215,839,000","213,157,000"
			GrossPPE,"3,636,000,000","3,521,000,000","3,430,000,000","3,347,000,000","3,291,000,000","3,292,000,000","3,185,000,000","3,096,000,000","3,066,000,000","2,928,000,000","2,512,000,000","2,318,000,000","2,210,000,000","1,768,000,000","1,689,000,000","1,638,000,000","1,587,000,000","1,543,000,000",,,,"1,336,000,000",,,,"1,166,000,000",,,,"1,052,000,000",,,,"920,000,000",,,,"858,000,000","866,000,000","843,000,000","835,000,000","819,000,000","818,000,000","811,000,000","791,000,000","771,000,000","752,000,000","747,000,000","752,753,000","762,412,000","764,685,000","743,861,000","585,067,000","580,230,000","575,324,000","560,636,000","541,088,000","529,318,000","506,231,000","485,295,000","473,451,000","454,845,000","620,222,000","608,976,000","603,933,000","572,235,000","546,779,000","250,419,000","255,638,000","251,089,000","226,720,000","215,839,000","213,157,000"
				Properties,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,"0","0",,,,"0",,,,"0",,,,"0","0","0",,,,,,
				BuildingsAndImprovements,,"615,000,000",,,,"522,000,000",,,,"505,000,000","492,000,000","493,000,000","484,000,000","481,000,000",,,,"455,000,000",,,,"534,000,000",,,,"503,000,000",,,,"510,000,000",,,,"451,000,000",,,,"419,000,000",,,,"413,000,000",,,,"402,000,000",,,"391,946,000",,,"383,397,000","216,670,000",,,,"262,711,000",,,,"233,461,000",,,,"208,027,000","202,544,000","169,803,000",,,,,,
				MachineryFurnitureEquipment,,"96,000,000",,,,"99,000,000",,,,"92,000,000","87,000,000","86,000,000","87,000,000","85,000,000",,,,"81,000,000",,,,"63,000,000",,,,"54,000,000",,,,"53,000,000",,,,"48,000,000",,,,"54,000,000",,,,"351,000,000",,,,"315,000,000",,,"306,931,000",,,"309,618,000","301,519,000",,,,"278,377,000",,,,"239,990,000",,,,"395,906,000","369,691,000","351,980,000",,,,,,
				OtherProperties,,"2,439,000,000",,,,"2,291,000,000",,,,"2,028,000,000","1,668,000,000","1,500,000,000","1,416,000,000","987,000,000",,,,"841,000,000",,,,"606,000,000",,,,"497,000,000",,,,"398,000,000",,,,"344,000,000",,,,"314,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"371,000,000",,,,"380,000,000",,,,"303,000,000","265,000,000","239,000,000","223,000,000","215,000,000",,,,"166,000,000",,,,"133,000,000",,,,"112,000,000",,,,"91,000,000",,,,"77,000,000",,,,"71,000,000",,,,"55,000,000",,,,"54,000,000",,,"53,876,000",,,"50,846,000","66,878,000",,,,,,,,,,,,,,"24,996,000",,,,,,
			AccumulatedDepreciation,"-1,679,000,000","-1,614,000,000","-1,570,000,000","-1,508,000,000","-1,441,000,000","-1,390,000,000","-1,298,000,000","-1,224,000,000","-1,165,000,000","-1,100,000,000","-1,020,000,000","-970,000,000","-905,000,000","-847,000,000","-813,000,000","-778,000,000","-748,000,000","-714,000,000",,,,"-603,000,000",,,,"-491,000,000",,,,"-437,000,000",,,,"-394,000,000",,,,"-386,000,000","-401,000,000","-385,000,000","-385,000,000","-370,000,000","-368,000,000","-357,000,000","-355,000,000","-332,000,000","-317,000,000","-314,000,000","-303,759,000","-311,497,000","-307,935,000","-289,634,000","-278,269,000","-280,439,000","-278,146,000","-267,888,000","-250,888,000","-248,948,000","-236,246,000","-227,263,000","-220,720,000","-214,530,000","-392,322,000","-382,212,000","-373,319,000","-329,877,000","-288,259,000",,,,,,
		GoodwillAndOtherIntangibleAssets,"11,300,000,000","11,333,000,000","11,130,000,000","11,274,000,000","10,372,000,000","6,713,000,000","5,666,000,000","5,561,000,000","5,517,000,000","5,438,000,000","5,034,000,000","4,756,000,000","3,969,000,000","3,895,000,000","3,973,000,000","4,017,000,000","4,222,000,000","4,155,000,000","4,162,000,000","3,885,000,000","2,477,000,000","2,478,000,000","2,561,000,000","2,596,000,000","2,674,000,000","2,694,000,000","2,727,000,000","2,802,000,000","2,117,000,000","2,236,000,000","2,161,000,000","2,286,000,000","2,009,000,000","1,794,000,000","1,756,000,000","1,687,000,000","1,679,000,000","1,764,000,000","1,763,000,000","1,665,000,000","1,724,000,000","1,679,000,000","1,709,000,000","1,768,000,000","1,249,000,000","1,207,000,000","657,000,000","701,000,000","723,932,000","724,963,000","697,709,000","656,789,000","692,275,000","610,261,000","634,538,000","601,360,000","560,384,000","536,987,000","508,832,000","502,097,000","488,386,000","478,996,000","480,441,000","472,393,000","470,555,000","546,638,000","515,511,000","482,917,000","484,898,000","457,670,000","438,644,000","412,020,000","418,040,000"
			Goodwill,"7,625,000,000","7,662,000,000","7,569,000,000","7,661,000,000","7,051,000,000","4,960,000,000","4,159,000,000","4,081,000,000","4,070,000,000","4,021,000,000","3,724,000,000","3,524,000,000","2,944,000,000","2,904,000,000","2,950,000,000","2,974,000,000","3,104,000,000","3,035,000,000","3,015,000,000","2,759,000,000","1,775,000,000","1,756,000,000","1,814,000,000","1,834,000,000","1,886,000,000","1,891,000,000","1,907,000,000","1,940,000,000","1,469,000,000","1,522,000,000","1,456,000,000","1,527,000,000","1,286,000,000","1,122,000,000","1,101,000,000","1,050,000,000","1,042,000,000","1,092,000,000","1,087,000,000","1,009,000,000","1,042,000,000","1,014,000,000","1,032,000,000","1,068,000,000","710,000,000","677,000,000","267,000,000","293,000,000","309,228,000","314,430,000","300,364,000","281,277,000","297,993,000","239,297,000","259,647,000","255,996,000","239,626,000","233,076,000","222,543,000","220,291,000","217,013,000","210,308,000","208,131,000","201,835,000","196,701,000","217,654,000","187,881,000","172,816,000","172,331,000","157,042,000","152,941,000","140,169,000","141,302,000"
			OtherIntangibleAssets,"3,675,000,000","3,671,000,000","3,561,000,000","3,613,000,000","3,321,000,000","1,753,000,000","1,507,000,000","1,480,000,000","1,447,000,000","1,417,000,000","1,310,000,000","1,232,000,000","1,025,000,000","991,000,000","1,023,000,000","1,043,000,000","1,118,000,000","1,120,000,000","1,147,000,000","1,126,000,000","702,000,000","722,000,000","747,000,000","762,000,000","788,000,000","803,000,000","820,000,000","862,000,000","648,000,000","714,000,000","705,000,000","759,000,000","723,000,000","672,000,000","655,000,000","637,000,000","637,000,000","672,000,000","676,000,000","656,000,000","682,000,000","665,000,000","677,000,000","700,000,000","539,000,000","530,000,000","390,000,000","408,000,000","414,704,000","410,533,000","397,345,000","375,512,000","394,282,000","370,964,000","374,891,000","345,364,000","320,758,000","303,911,000","286,289,000","281,806,000","271,373,000","268,688,000","272,310,000","270,558,000","273,854,000","328,984,000","327,630,000","310,101,000","312,567,000","300,628,000","285,703,000","271,851,000","276,738,000"
		InvestmentsAndAdvances,"1,772,000,000","1,834,000,000","1,684,000,000","1,595,000,000","1,305,000,000","1,172,000,000","913,000,000","958,000,000","870,000,000","914,000,000","757,000,000","867,000,000","348,000,000","337,000,000","279,000,000","268,000,000","253,000,000","249,000,000","240,000,000","233,000,000","136,000,000","132,000,000","149,000,000","172,000,000","169,000,000","166,000,000","234,000,000",,,"245,000,000",,,,"240,000,000",,,,"281,000,000","204,000,000","206,000,000","70,000,000","106,000,000","114,000,000","117,000,000","129,000,000","142,000,000","170,000,000","395,000,000","517,784,000","232,750,000","223,910,000","228,149,000","229,210,000",,,,,,,,,,,,,,"196,141,000",,,,,,
			LongTermEquityInvestment,,,,,,,,,,"914,000,000","757,000,000","867,000,000","348,000,000","337,000,000","279,000,000","268,000,000","253,000,000","249,000,000","240,000,000","233,000,000","136,000,000","132,000,000","149,000,000","172,000,000","169,000,000","166,000,000","234,000,000",,,"245,000,000",,,,"229,000,000",,,,"249,000,000","163,000,000","165,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"1,772,000,000","1,834,000,000","1,684,000,000","1,595,000,000","1,305,000,000","1,172,000,000","913,000,000","958,000,000","870,000,000","914,000,000","757,000,000","867,000,000","348,000,000","337,000,000","279,000,000","268,000,000","253,000,000","249,000,000","240,000,000","233,000,000","136,000,000","132,000,000","149,000,000","172,000,000","169,000,000","166,000,000","234,000,000",,,"245,000,000",,,,"240,000,000",,,,"281,000,000","41,000,000","41,000,000","70,000,000","106,000,000","114,000,000","117,000,000","129,000,000",,,,,,,,,,,,,,,,,,,,,,"196,141,000",,,,,,
				AvailableForSaleSecurities,"1,772,000,000","1,834,000,000","1,684,000,000","1,595,000,000","1,305,000,000","1,172,000,000","913,000,000","958,000,000","870,000,000","914,000,000","757,000,000","867,000,000","348,000,000","337,000,000","279,000,000","268,000,000","253,000,000","249,000,000","240,000,000","233,000,000","136,000,000","132,000,000","149,000,000","172,000,000","169,000,000","166,000,000","234,000,000",,,"245,000,000",,,,"240,000,000",,,,"281,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,141,000",,,,,,
		NonCurrentAccountsReceivable,"684,000,000","645,000,000","609,000,000","563,000,000","559,000,000","553,000,000","508,000,000","486,000,000","477,000,000","460,000,000","430,000,000","294,000,000","284,000,000","298,000,000","201,000,000","173,000,000","156,000,000","178,000,000","148,000,000","159,000,000","162,000,000","175,000,000","172,000,000","150,000,000","150,000,000","160,000,000","174,000,000",,,"89,000,000",,,,"78,000,000",,,,"72,000,000","121,000,000","90,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"795,000,000","486,000,000","471,000,000","454,000,000","459,000,000","491,000,000","607,000,000","573,000,000","550,000,000","543,000,000","518,000,000","478,000,000","504,000,000","570,000,000","502,000,000","395,000,000","350,000,000","250,000,000","425,000,000","375,000,000","313,000,000","307,000,000","327,000,000","337,000,000","353,000,000","317,000,000","22,000,000","32,000,000","76,000,000","96,000,000","102,000,000","86,000,000","65,000,000","70,000,000","89,000,000","85,000,000","59,000,000","60,000,000","101,000,000","116,000,000","93,000,000","88,000,000","23,000,000","23,000,000","13,000,000","5,000,000","131,000,000","182,000,000","264,237,000","358,781,000","502,161,000","553,338,000","567,567,000","654,481,000","732,620,000","285,503,000","263,143,000","290,147,000","278,337,000","274,434,000","216,782,000","239,877,000","229,085,000","217,111,000","225,034,000","235,023,000","223,908,000","256,575,000","241,615,000","235,352,000","41,337,000","53,850,000","51,475,000"
