name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
NetIncomeCommonStockholders,"119,800,000","6,200,000","144,900,000","-40,600,000","9,300,000","3,200,000","25,500,000","4,900,000","-31,400,000","-2,000,000","-19,100,000","0","0","-40,200,000"
	NetIncome,"119,800,000","6,200,000","144,900,000","-40,600,000","9,300,000","3,200,000","25,500,000","4,900,000","-19,600,000","-2,600,000","26,300,000","-12,400,000","-19,900,000","-40,200,000"
		NetIncomeIncludingNoncontrollingInterests,"135,000,000","6,200,000","145,200,000","-40,900,000","24,500,000","-33,900,000","36,300,000","11,100,000","-56,200,000","-5,900,000","-5,500,000","-12,400,000","-19,900,000","-40,200,000"
			NetIncomeContinuousOperations,"135,000,000","6,200,000","145,200,000","-40,900,000","24,500,000","-33,900,000","36,300,000","11,100,000","-56,200,000","-5,900,000","-5,500,000","-12,400,000","-19,900,000","-40,200,000"
		MinorityInterests,"-15,200,000","0","-300,000","300,000","-15,200,000","37,100,000","-10,800,000","-6,200,000","36,600,000","3,300,000","31,800,000","0","0",
	OtherunderPreferredStockDividend,,,"0","0","0","0","0","0","11,800,000","-600,000","45,400,000","-12,400,000","-19,900,000",
AverageDilutionEarnings,,,,,,"1,700,000","20,100,000","3,200,000",,,,,,
DilutedNIAvailtoComStockholders,"119,800,000","6,200,000","144,900,000","-40,600,000","9,300,000","4,900,000","45,600,000","8,100,000","-31,400,000","-2,000,000","-19,100,000","0","0","-40,200,000"
BasicEPS,,"0.02","0.37","-0.15","0.05","0.02","0.16","0.03","-0.21","-0.01",,"0","0","-0.28"
DilutedEPS,,"0.02","0.36","-0.15","0.05","0.02","0.14","0.02","-0.21","-0.01",,"0","0","-0.28"
BasicAverageShares,,"400,217,928","391,621,622","263,285,788","190,605,425","178,803,807","159,375,000","163,333,333","150,100,678","143,485,371",,"143,485,371","143,485,371","143,485,371"
DilutedAverageShares,,"403,138,488","402,500,000","263,999,648","192,531,074","192,062,142","182,142,857","163,333,333","150,100,678","143,485,371",,"143,485,371","143,485,371","143,485,371"
TotalOperatingIncomeAsReported,"117,700,000","32,400,000","24,200,000","20,200,000","40,900,000","28,000,000","29,600,000","18,400,000","-31,200,000","20,300,000","19,200,000","13,100,000","5,600,000","-1,800,000"
TotalExpenses,"696,100,000","206,800,000","192,000,000","166,400,000","130,900,000","120,900,000","108,600,000","105,100,000","132,600,000","79,000,000","68,100,000","63,200,000","61,700,000","48,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"119,800,000","6,200,000","144,900,000","-40,600,000","9,300,000","3,200,000","25,500,000","4,900,000","-19,600,000","-2,600,000","26,300,000","-12,400,000","-19,900,000","-40,200,000"
NormalizedIncome,"133,960,000","7,700,000","149,353,000","-31,256,000","11,055,700.326","10,719,000","26,595,000","4,811,200","-1,544,428.365","2,176,190.476","29,617,460.317","-9,808,955.224","-18,778,873.239","-16,172,413.793"
InterestExpense,"49,200,000","11,800,000","13,400,000","13,900,000","10,100,000","6,500,000","10,000,000","9,700,000","25,100,000","24,500,000","25,500,000","26,500,000","26,900,000","23,500,000"
NetInterestIncome,"-49,200,000","-11,800,000","-13,400,000","-13,900,000","-10,100,000","-6,500,000","-10,000,000","-9,700,000","-25,100,000","-24,500,000","-25,500,000","-26,500,000","-26,900,000","-23,500,000"
EBIT,"153,600,000","31,000,000","63,300,000","18,500,000","40,800,000","22,300,000","41,200,000","22,200,000","-44,000,000","18,200,000","19,200,000","13,100,000","5,600,000","-20,000,000"
EBITDA,"227,400,000"
ReconciledCostOfRevenue,"99,600,000","29,300,000","26,000,000","24,300,000","20,000,000","17,400,000","17,600,000","18,800,000","62,700,000","20,400,000","11,200,000","9,400,000","15,800,000","1,100,000"
ReconciledDepreciation,"73,800,000","20,000,000","19,700,000","19,000,000","15,100,000","15,500,000","13,800,000","12,500,000","-24,200,000","48,700,000","12,000,000","13,000,000","6,400,000","17,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"119,800,000","6,200,000","144,900,000","-40,600,000","9,300,000","3,200,000","25,500,000","4,900,000","-19,600,000","-2,600,000","26,300,000","-12,400,000","-19,900,000","-40,200,000"
TotalUnusualItemsExcludingGoodwill,"-23,600,000","-2,500,000","-6,100,000","-12,800,000","-2,200,000","-10,300,000","-1,500,000","100,000","-22,200,000","-5,100,000","-3,800,000","-2,800,000","-1,200,000","-26,000,000"
TotalUnusualItems,"-23,600,000","-2,500,000","-6,100,000","-12,800,000","-2,200,000","-10,300,000","-1,500,000","100,000","-22,200,000","-5,100,000","-3,800,000","-2,800,000","-1,200,000","-26,000,000"
NormalizedEBITDA,"251,000,000","53,500,000","89,100,000","50,300,000","58,100,000","48,100,000","56,500,000","34,600,000","-17,100,000","72,000,000","35,000,000","28,900,000","13,200,000","23,300,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.202","0.27","0.27","0.112","0.187","0.063","0.127","0.075","0.066","0.076"
TaxEffectOfUnusualItems,"-9,440,000","-1,000,000","-1,647,000","-3,456,000","-444,299.674","-2,781,000","-405,000","11,200","-4,144,428.365","-323,809.524","-482,539.683","-208,955.224","-78,873.239","-1,972,413.793"
