name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
				ChangeInPayable,"-1,358,000","19,000","-2,463,000","2,137,000","-1,051,000","218,000","563,000","-233,000","-1,012,000","1,274,000","-97,000","757,000","-2,332,000","2,287,000","256,000","-589,000","268,000","-244,000"
					ChangeInAccountPayable,"-1,358,000","19,000","-2,463,000","2,137,000","-1,051,000","218,000","563,000","-233,000","-1,012,000","1,274,000","-97,000","757,000","-2,332,000","2,287,000","256,000","-589,000","268,000","-244,000"
				ChangeInAccruedExpense,"3,673,000","-3,168,000","3,789,000","1,111,000","1,941,000","-2,423,000","2,200,000","3,871,000","-2,013,000","-3,912,000","2,709,000","1,878,000","325,000","52,000","2,243,000","1,209,000","1,067,000","-897,000"
			ChangeInOtherCurrentAssets,"-116,000","-5,000","-10,000","-33,000","-68,000","-6,000","10,000",,,,"-212,000","8,000","1,407,000","-651,000","-4,000","-6,000","-69,000","17,000"
			ChangeInOtherCurrentLiabilities,"-135,000","380,000","-1,176,000","989,000","-328,000","-5,000","-150,000","183,000","196,000","-203,000","-200,000","-197,000","697,000","-1,069,000","-39,000","201,000","244,000","0"
			ChangeInOtherWorkingCapital,,,,,,,"-150,000","66,000","62,000","55,000","-200,000","-197,000","697,000","-1,069,000","-39,000","201,000","175,000","17,000"
InvestingCashFlow,"34,339,000","-2,072,000","14,250,000","7,968,000","14,193,000","36,233,000","12,898,000","-7,386,000","-14,797,000","-108,000","-69,619,000","-131,000","-89,000","-117,000","-102,000","-1,164,000","-549,000","-455,000"
	CashFlowFromContinuingInvestingActivities,"34,339,000","-2,072,000","14,250,000","7,968,000","14,193,000","36,233,000","12,898,000","-7,386,000","-14,797,000","-108,000","-69,619,000","-131,000","-89,000","-117,000","-102,000","-1,164,000","-549,000","-455,000"
		NetPPEPurchaseAndSale,"-6,761,000","-2,072,000","-2,750,000","-1,132,000","-807,000","-67,000","-255,000","-108,000","-345,000","-134,000","-198,000","-131,000","-89,000","-117,000","-102,000","-1,164,000","-549,000","-455,000"
			PurchaseOfPPE,"-6,763,000","-2,072,000","-2,752,000","-1,132,000","-807,000","-67,000","-255,000","-108,000","-345,000","-134,000","-198,000","-131,000","-89,000","-117,000","-108,000","-1,164,000","-549,000","-455,000"
		NetInvestmentPurchaseAndSale,"41,100,000","0","17,000,000","9,100,000","15,000,000","36,300,000","13,153,000","-7,278,000","-14,452,000","26,000",,,,,,,,
			PurchaseOfInvestment,,,"0","0","0","0","-21,022,000","-35,278,000","-21,632,000","-1,974,000",,,,,,,,
			SaleOfInvestment,"41,100,000","0","17,000,000","9,100,000","15,000,000","36,300,000","34,175,000","28,000,000","7,180,000","2,000,000",,,,,,,,
FinancingCashFlow,"6,298,000","168,000","1,771,000","2,242,000","2,117,000","848,000","8,369,000","835,000","72,268,000","274,000","1,784,000","507,000","112,210,000","-744,000","-226,000","15,218,000","148,000","284,000"
	CashFlowFromContinuingFinancingActivities,"6,298,000","168,000","1,771,000","2,242,000","2,117,000","848,000","8,369,000","835,000","72,268,000","274,000","1,784,000","507,000","112,210,000","-744,000","-226,000","15,218,000","148,000","284,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"0",,,,"0",,,
			NetLongTermDebtIssuance,,,,,,,,,,,"0",,,,"0",,,
				LongTermDebtIssuance,,,,,,,,,,,"0",,,,"0",,,
		NetCommonStockIssuance,"6,266,000","168,000","1,739,000","2,242,000","2,117,000","848,000","2,359,000","835,000","72,268,000","274,000","1,784,000","507,000","109,276,000","375,000","7,000","217,000","148,000","284,000"
			CommonStockIssuance,"6,266,000","168,000","1,739,000","2,242,000","2,117,000","848,000","2,359,000","835,000","72,268,000","274,000","1,784,000","507,000","109,276,000","375,000","7,000","217,000","148,000","284,000"
		ProceedsFromStockOptionExercised,,,,,,,"0","0","0","0","0","0","1,785,000","30,000",,"0","0","0"
		NetOtherFinancingCharges,,,,,,,,,,,,,,"-1,149,000","-233,000",,,
EndCashPosition,"93,834,000","93,834,000","110,463,000","105,874,000","102,159,000","94,885,000","69,776,000","62,778,000","73,752,000","27,862,000","39,491,000","112,587,000","118,557,000","15,819,000","25,300,000","31,018,000","23,331,000","29,020,000"
	ChangesInCash,"-1,051,000","-16,629,000","4,589,000","3,715,000","7,274,000","25,109,000","6,998,000","-10,974,000","45,890,000","-11,629,000","-73,096,000","-5,970,000","102,738,000","-9,481,000","-5,718,000","7,687,000","-5,689,000","-4,821,000"
	BeginningCashPosition,"94,885,000","110,463,000","105,874,000","102,159,000","94,885,000","69,776,000","62,778,000","73,752,000","27,862,000","39,491,000","112,587,000","118,557,000","15,819,000","25,300,000","31,018,000","23,331,000","29,020,000","33,841,000"
InterestPaidSupplementalData,"2,360,000","582,000","789,000","394,000","595,000","582,000","4,581,000","1,120,000","1,108,000","1,108,000","1,127,000","1,125,000","1,112,000","870,000","883,000","683,000","592,000","580,000"
CapitalExpenditure,"-6,763,000","-2,072,000","-2,752,000","-1,132,000","-807,000","-67,000","-255,000","-108,000","-345,000","-134,000","-198,000","-131,000","-89,000","-117,000","-108,000","-1,164,000","-549,000","-455,000"
IssuanceOfCapitalStock,"6,266,000","168,000","1,739,000","2,242,000","2,117,000","848,000","2,359,000","835,000","72,268,000","274,000","1,784,000","507,000","109,276,000","375,000","7,000","217,000","148,000","284,000"
IssuanceOfDebt,,,,,,,,,,,"0",,,,"0",,,
FreeCashFlow,"-48,451,000","-16,797,000","-14,184,000","-7,627,000","-9,843,000","-12,039,000","-14,524,000","-4,531,000","-11,926,000","-11,929,000","-5,459,000","-6,477,000","-9,472,000","-8,737,000","-5,498,000","-7,531,000","-5,837,000","-5,105,000"
