name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
		OtherCurrentAssets,"457,000,000","502,000,000","465,000,000","469,000,000","388,000,000","387,000,000","453,000,000","393,000,000","419,000,000","518,000,000","416,000,000","515,000,000","564,000,000","558,000,000","547,000,000","372,000,000","546,000,000","483,000,000","526,000,000","523,000,000","586,000,000","499,000,000","535,000,000","513,000,000","679,000,000","503,000,000","630,000,000","271,000,000","701,000,000","629,000,000","659,000,000","671,000,000","678,000,000","576,000,000","532,000,000",,"849,000,000","767,000,000","690,000,000","155,000,000"
	TotalNonCurrentAssets,"13,257,000,000","11,921,000,000","12,046,000,000","12,315,000,000","11,454,000,000","11,498,000,000","10,965,000,000","10,800,000,000","10,687,000,000","12,564,000,000","12,434,000,000","11,661,000,000","11,811,000,000","11,798,000,000","11,819,000,000","11,952,000,000","9,386,000,000","10,641,000,000","10,894,000,000","10,737,000,000","11,124,000,000","10,936,000,000","11,941,000,000","11,594,000,000","11,811,000,000","11,080,000,000","10,867,000,000","11,118,000,000","11,598,000,000","11,918,000,000","11,258,000,000","11,219,000,000","11,173,000,000","10,871,000,000","11,113,000,000","11,000,000,000","13,103,000,000","13,397,000,000","10,209,000,000","9,975,000,000"
		NetPPE,"3,143,000,000","3,097,000,000","3,170,000,000","3,307,000,000","3,323,000,000","3,389,000,000","3,273,000,000","3,317,000,000","3,416,000,000","3,775,000,000","3,723,000,000","2,554,000,000","2,557,000,000","2,517,000,000","2,512,000,000","2,560,000,000","1,642,000,000","1,631,000,000","1,636,000,000","1,624,000,000","1,961,000,000","1,981,000,000","2,367,000,000","2,405,000,000","2,499,000,000","2,554,000,000","2,553,000,000","2,746,000,000","2,699,000,000","2,809,000,000","2,910,000,000","3,009,000,000","2,959,000,000","2,927,000,000","3,012,000,000","2,992,000,000","3,221,000,000","3,315,000,000","3,302,000,000","3,274,000,000"
			GrossPPE,"3,143,000,000","3,097,000,000","3,170,000,000","7,767,000,000","3,323,000,000","3,389,000,000","3,273,000,000","6,984,000,000","3,416,000,000","3,775,000,000","3,723,000,000","6,078,000,000",,,,"5,912,000,000",,,,"4,963,000,000",,,,"4,929,000,000",,,,"5,288,000,000",,,,"5,632,000,000",,,,"5,276,000,000",,,,"5,584,000,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,,,"131,000,000",,,,"123,000,000",,,,"146,000,000",,,,"150,000,000",,,,"153,000,000",,,,"153,000,000",,,,"161,000,000",,,,"177,000,000",,,,"185,000,000",,,,"190,000,000"
				BuildingsAndImprovements,,,,"1,692,000,000",,,,"1,473,000,000",,,,"1,729,000,000",,,,"1,742,000,000",,,,"1,733,000,000",,,,"1,793,000,000",,,,"1,932,000,000",,,,"2,069,000,000",,,,"1,923,000,000",,,,"2,029,000,000"
				MachineryFurnitureEquipment,,,,"3,441,000,000",,,,"3,082,000,000",,,,"3,123,000,000",,,,"3,131,000,000",,,,"2,985,000,000",,,,"2,872,000,000",,,,"3,070,000,000",,,,"3,282,000,000",,,,"3,019,000,000",,,,"3,186,000,000"
				OtherProperties,"3,143,000,000","3,097,000,000","3,170,000,000","2,324,000,000","3,323,000,000","3,389,000,000","3,273,000,000","2,191,000,000","3,416,000,000","3,775,000,000","3,723,000,000","911,000,000",,,,"744,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"179,000,000",,,,"115,000,000",,,,"169,000,000",,,,"145,000,000",,,,"92,000,000",,,,"111,000,000",,,,"125,000,000",,,,"104,000,000",,,,"149,000,000",,,,"179,000,000"
			AccumulatedDepreciation,,,,"-4,460,000,000",,,,"-3,667,000,000",,,,"-3,524,000,000",,,,"-3,352,000,000",,,,"-3,339,000,000",,,,"-2,524,000,000",,,,"-2,542,000,000",,,,"-2,623,000,000",,,,"-2,284,000,000",,,,"-2,310,000,000"
		GoodwillAndOtherIntangibleAssets,"7,825,000,000","6,639,000,000","6,674,000,000","6,832,000,000","6,219,000,000","6,226,000,000","5,866,000,000","5,815,000,000","5,677,000,000","7,233,000,000","7,124,000,000","7,573,000,000","7,737,000,000","7,796,000,000","7,760,000,000","7,889,000,000","5,950,000,000","6,198,000,000","6,223,000,000","6,119,000,000","6,175,000,000","6,089,000,000","6,270,000,000","5,921,000,000","5,910,000,000","5,254,000,000","5,155,000,000","5,305,000,000","5,823,000,000","5,926,000,000","5,155,000,000","4,919,000,000","4,879,000,000","4,848,000,000","4,913,000,000","4,911,000,000","6,484,000,000","6,347,000,000","5,210,000,000","5,049,000,000"
			Goodwill,"5,174,000,000","4,557,000,000","4,568,000,000","4,653,000,000","4,304,000,000","4,292,000,000","3,997,000,000","3,951,000,000","3,831,000,000","4,976,000,000","4,885,000,000","5,147,000,000","5,223,000,000","5,225,000,000","5,153,000,000","5,218,000,000","3,724,000,000","3,917,000,000","3,922,000,000","3,838,000,000","3,859,000,000","3,791,000,000","3,889,000,000","3,714,000,000","3,681,000,000","3,090,000,000","3,012,000,000","3,063,000,000","3,510,000,000","3,547,000,000","2,909,000,000","2,782,000,000","2,763,000,000","2,728,000,000","2,739,000,000","2,725,000,000","3,188,000,000","3,710,000,000","2,629,000,000","2,588,000,000"
			OtherIntangibleAssets,"2,651,000,000","2,082,000,000","2,106,000,000","2,179,000,000","1,915,000,000","1,934,000,000","1,869,000,000","1,864,000,000","1,846,000,000","2,257,000,000","2,239,000,000","2,426,000,000","2,514,000,000","2,571,000,000","2,607,000,000","2,671,000,000","2,226,000,000","2,281,000,000","2,301,000,000","2,281,000,000","2,316,000,000","2,298,000,000","2,381,000,000","2,207,000,000","2,229,000,000","2,164,000,000","2,143,000,000","2,242,000,000","2,313,000,000","2,379,000,000","2,246,000,000","2,137,000,000","2,116,000,000","2,120,000,000","2,174,000,000","2,186,000,000","3,296,000,000","2,637,000,000","2,581,000,000","2,461,000,000"
		InvestmentsAndAdvances,"564,000,000","505,000,000","499,000,000","351,000,000","391,000,000","353,000,000","314,000,000","297,000,000","325,000,000","325,000,000","329,000,000","335,000,000","347,000,000","345,000,000","390,000,000","393,000,000","957,000,000","2,019,000,000","2,044,000,000","2,027,000,000","2,010,000,000","1,932,000,000","2,269,000,000","2,270,000,000","2,264,000,000","2,288,000,000","2,196,000,000","2,379,000,000","2,382,000,000","2,466,000,000","2,497,000,000","2,609,000,000","2,551,000,000","2,431,000,000","2,571,000,000","2,499,000,000","2,848,000,000","3,172,000,000","1,145,000,000","1,126,000,000"
			LongTermEquityInvestment,"279,000,000","215,000,000",,"71,000,000",,,,"120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"279,000,000","215,000,000",,"71,000,000",,,,"120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"285,000,000","290,000,000",,"280,000,000",,,,"177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"285,000,000","290,000,000",,"280,000,000",,,,"177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000","36,000,000","36,000,000","39,000,000","74,000,000","76,000,000","78,000,000","83,000,000","122,000,000","120,000,000","116,000,000","108,000,000",,,,"146,000,000"
		NonCurrentDeferredAssets,"411,000,000","430,000,000","476,000,000","506,000,000","426,000,000","457,000,000","454,000,000","443,000,000","306,000,000","283,000,000","305,000,000","269,000,000","257,000,000","228,000,000","260,000,000","279,000,000","370,000,000","349,000,000","553,000,000","525,000,000","536,000,000","549,000,000","628,000,000","602,000,000","666,000,000","518,000,000","496,000,000","216,000,000","168,000,000","187,000,000","152,000,000","146,000,000","230,000,000","139,000,000","134,000,000","139,000,000",,,,"56,000,000"
			NonCurrentDeferredTaxesAssets,"273,000,000","295,000,000","345,000,000","378,000,000","302,000,000","337,000,000","337,000,000","332,000,000","306,000,000","283,000,000","305,000,000","269,000,000","257,000,000","228,000,000","260,000,000","279,000,000","370,000,000","349,000,000","553,000,000","525,000,000","536,000,000","549,000,000","628,000,000","602,000,000","666,000,000","518,000,000","496,000,000","216,000,000","168,000,000","187,000,000","152,000,000","146,000,000","230,000,000","139,000,000","134,000,000","139,000,000",,,,"56,000,000"
		NonCurrentPrepaidAssets,"392,000,000","398,000,000","385,000,000","406,000,000","363,000,000","354,000,000","346,000,000","348,000,000","342,000,000","338,000,000","347,000,000","343,000,000","340,000,000","326,000,000","322,000,000","312,000,000",,"301,000,000","298,000,000","298,000,000","308,000,000","300,000,000","317,000,000","311,000,000","305,000,000","296,000,000","302,000,000","304,000,000","288,000,000","286,000,000","291,000,000","267,000,000","270,000,000","254,000,000","258,000,000","248,000,000",,,,"218,000,000"
		DefinedPensionBenefit,"139,000,000","134,000,000","130,000,000","120,000,000","130,000,000","121,000,000","108,000,000","94,000,000","137,000,000","137,000,000","122,000,000","117,000,000","155,000,000","145,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"783,000,000","718,000,000","712,000,000","793,000,000","602,000,000","598,000,000","604,000,000","486,000,000","484,000,000","473,000,000","484,000,000","470,000,000","418,000,000","441,000,000","575,000,000","519,000,000","467,000,000","143,000,000","140,000,000","144,000,000","134,000,000","85,000,000","90,000,000","85,000,000","132,000,000","134,000,000","129,000,000","129,000,000","164,000,000","168,000,000","175,000,000","186,000,000","162,000,000","152,000,000","109,000,000","103,000,000","550,000,000","563,000,000","552,000,000","106,000,000"
TotalLiabilitiesNetMinorityInterest,"8,003,000,000","7,173,000,000","7,270,000,000","7,625,000,000","6,268,000,000","6,020,000,000","5,946,000,000","5,872,000,000","5,860,000,000","6,155,000,000","6,404,000,000","5,400,000,000","5,600,000,000","5,793,000,000","5,858,000,000","5,849,000,000","3,361,000,000","3,181,000,000","3,446,000,000","3,459,000,000","3,449,000,000","3,279,000,000","3,503,000,000","3,681,000,000","3,851,000,000","2,876,000,000","2,955,000,000","2,957,000,000","3,140,000,000","3,183,000,000","3,121,000,000","3,070,000,000","3,355,000,000","3,092,000,000","3,384,000,000","2,947,000,000","4,388,000,000","4,124,000,000","4,141,000,000","4,171,000,000"
	CurrentLiabilities,"3,527,000,000","3,233,000,000","3,272,000,000","3,234,000,000","3,169,000,000","2,861,000,000","2,738,000,000","2,682,000,000","2,689,000,000","2,727,000,000","3,492,000,000","3,340,000,000","3,679,000,000","3,712,000,000","3,545,000,000","3,295,000,000","2,467,000,000","2,270,000,000","2,417,000,000","2,452,000,000","2,461,000,000","2,325,000,000","2,287,000,000","2,442,000,000","2,648,000,000","2,096,000,000","2,166,000,000","2,155,000,000","2,273,000,000","2,329,000,000","2,293,000,000","2,264,000,000","2,498,000,000","2,292,000,000","2,645,000,000","2,171,000,000","2,493,000,000","2,312,000,000","2,442,000,000","2,467,000,000"
		PayablesAndAccruedExpenses,"1,898,000,000","1,736,000,000","1,763,000,000","1,896,000,000","1,830,000,000","1,611,000,000","1,646,000,000","1,589,000,000","1,531,000,000","1,684,000,000","1,823,000,000","1,972,000,000","2,052,000,000","2,109,000,000","2,012,000,000","2,149,000,000","1,680,000,000","1,547,000,000","1,586,000,000","1,617,000,000","1,664,000,000","1,584,000,000","1,616,000,000","1,800,000,000","1,904,000,000","1,585,000,000","1,636,000,000","1,580,000,000","1,590,000,000","1,734,000,000","1,655,000,000","1,657,000,000","1,758,000,000","1,656,000,000","2,007,000,000","1,532,000,000","1,306,000,000","1,234,000,000","1,257,000,000","1,896,000,000"
			Payables,"613,000,000","618,000,000","590,000,000","557,000,000","581,000,000","517,000,000","586,000,000","570,000,000","550,000,000","612,000,000","656,000,000","644,000,000","688,000,000","866,000,000","754,000,000","809,000,000","457,000,000","434,000,000","440,000,000","413,000,000","450,000,000","463,000,000","480,000,000","429,000,000","465,000,000","477,000,000","503,000,000","429,000,000","469,000,000","598,000,000","523,000,000","469,000,000","558,000,000","541,000,000","900,000,000","424,000,000","259,000,000","244,000,000","277,000,000","900,000,000"
				AccountsPayable,"317,000,000","351,000,000","309,000,000","321,000,000","336,000,000","291,000,000","322,000,000","351,000,000","342,000,000","375,000,000","406,000,000","411,000,000","432,000,000","625,000,000","537,000,000","605,000,000","230,000,000","216,000,000","235,000,000","222,000,000","229,000,000","240,000,000","240,000,000","217,000,000","227,000,000","248,000,000","272,000,000","239,000,000","225,000,000","320,000,000","272,000,000","276,000,000","245,000,000","242,000,000","238,000,000","242,000,000","259,000,000","244,000,000","277,000,000","284,000,000"
				TotalTaxPayable,"31,000,000","33,000,000","34,000,000","30,000,000","6,000,000","18,000,000","66,000,000","50,000,000","18,000,000","19,000,000","21,000,000","22,000,000","15,000,000","18,000,000","16,000,000","17,000,000","40,000,000","39,000,000","26,000,000","39,000,000","41,000,000","38,000,000","44,000,000","33,000,000","26,000,000","28,000,000","20,000,000","27,000,000","47,000,000","86,000,000","40,000,000","25,000,000","116,000,000","36,000,000","72,000,000","28,000,000",,,,"316,000,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,000,000","413,000,000","0",,,,"165,000,000"
				OtherPayable,"265,000,000","234,000,000","247,000,000","206,000,000","239,000,000","208,000,000","198,000,000","169,000,000","190,000,000","218,000,000","229,000,000","211,000,000","241,000,000","223,000,000","201,000,000","187,000,000","187,000,000","179,000,000","179,000,000","152,000,000","180,000,000","185,000,000","196,000,000","179,000,000","212,000,000","201,000,000","211,000,000","163,000,000","197,000,000","192,000,000","211,000,000","168,000,000","197,000,000","180,000,000","177,000,000","154,000,000",,,,"135,000,000"
			CurrentAccruedExpenses,"1,285,000,000","1,118,000,000","1,173,000,000","1,339,000,000","1,249,000,000","1,094,000,000","1,060,000,000","1,019,000,000","981,000,000","1,072,000,000","1,167,000,000","1,328,000,000","1,364,000,000","1,243,000,000","1,258,000,000","1,340,000,000","1,223,000,000","1,113,000,000","1,146,000,000","1,204,000,000","1,214,000,000","1,121,000,000","1,136,000,000","1,371,000,000","1,439,000,000","1,108,000,000","1,133,000,000","1,151,000,000","1,121,000,000","1,136,000,000","1,132,000,000","1,188,000,000","1,200,000,000","1,115,000,000","1,107,000,000","1,108,000,000","1,047,000,000","990,000,000","980,000,000","996,000,000"
		CurrentProvisions,"190,000,000","210,000,000","186,000,000","190,000,000","188,000,000","201,000,000","175,000,000","174,000,000","168,000,000","180,000,000","176,000,000","192,000,000","198,000,000","216,000,000","196,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"450,000,000","445,000,000","445,000,000","171,000,000","351,000,000","343,000,000","202,000,000","207,000,000","156,000,000","183,000,000","804,000,000","449,000,000","678,000,000","744,000,000","671,000,000","462,000,000","92,000,000","94,000,000","105,000,000","103,000,000","103,000,000","87,000,000",,,,,,,,,,,,,,,,,,
			CurrentDebt,"306,000,000","276,000,000","300,000,000","28,000,000","212,000,000","212,000,000","78,000,000","76,000,000",,,"622,000,000","449,000,000","678,000,000","744,000,000","671,000,000","462,000,000","92,000,000","94,000,000","105,000,000","103,000,000","103,000,000","87,000,000",,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"306,000,000","276,000,000","300,000,000","28,000,000","212,000,000","212,000,000","78,000,000","76,000,000",,,"622,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"144,000,000","169,000,000","145,000,000","143,000,000","139,000,000","131,000,000","124,000,000","131,000,000","156,000,000","183,000,000","182,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"528,000,000","462,000,000","467,000,000","473,000,000","449,000,000","400,000,000","409,000,000","398,000,000","387,000,000","411,000,000","448,000,000","428,000,000","460,000,000","430,000,000","436,000,000","516,000,000","448,000,000","390,000,000","448,000,000","426,000,000","435,000,000","404,000,000","401,000,000","388,000,000","378,000,000","337,000,000","354,000,000","362,000,000","438,000,000","457,000,000","442,000,000","405,000,000","468,000,000","441,000,000","475,000,000","450,000,000","424,000,000","417,000,000","413,000,000","456,000,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","39,000,000","45,000,000","38,000,000","36,000,000","62,000,000","61,000,000","61,000,000","61,000,000",,,,"70,000,000"
			CurrentDeferredRevenue,"528,000,000","462,000,000","467,000,000","473,000,000","449,000,000","400,000,000","409,000,000","398,000,000","387,000,000","411,000,000","448,000,000","428,000,000","460,000,000","430,000,000","436,000,000","516,000,000","448,000,000","390,000,000","448,000,000","426,000,000","435,000,000","404,000,000","401,000,000","388,000,000","378,000,000","337,000,000","354,000,000","361,000,000","399,000,000","412,000,000","404,000,000","369,000,000","406,000,000","380,000,000","414,000,000","389,000,000","424,000,000","417,000,000","413,000,000","386,000,000"
		OtherCurrentLiabilities,"461,000,000","380,000,000","411,000,000","504,000,000","351,000,000","306,000,000","306,000,000","314,000,000","447,000,000","269,000,000","241,000,000","299,000,000","291,000,000","213,000,000","230,000,000","168,000,000","247,000,000","239,000,000","278,000,000","306,000,000","259,000,000","250,000,000","270,000,000","254,000,000","366,000,000","174,000,000","176,000,000","213,000,000","245,000,000","138,000,000","196,000,000","202,000,000","272,000,000","195,000,000","163,000,000","189,000,000","763,000,000","661,000,000","772,000,000","115,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,476,000,000","3,940,000,000","3,998,000,000","4,391,000,000","3,099,000,000","3,159,000,000","3,208,000,000","3,190,000,000","3,171,000,000","3,428,000,000","2,912,000,000","2,060,000,000","1,921,000,000","2,081,000,000","2,313,000,000","2,554,000,000","894,000,000","911,000,000","1,029,000,000","1,007,000,000","988,000,000","954,000,000","1,216,000,000","1,239,000,000","1,203,000,000","780,000,000","789,000,000","802,000,000","867,000,000","854,000,000","828,000,000","806,000,000","857,000,000","800,000,000","739,000,000","776,000,000","1,895,000,000","1,812,000,000","1,699,000,000","1,704,000,000"
		LongTermDebtAndCapitalLeaseObligation,"3,536,000,000","3,003,000,000","3,043,000,000","3,401,000,000","2,146,000,000","2,204,000,000","2,341,000,000","2,329,000,000","2,364,000,000","2,544,000,000","2,036,000,000","1,004,000,000","868,000,000","936,000,000","1,186,000,000","1,490,000,000","184,000,000","187,000,000","281,000,000","276,000,000","273,000,000","268,000,000","377,000,000","369,000,000","369,000,000",,,,,,,,,,,,,,,
			LongTermDebt,"2,496,000,000","1,968,000,000","1,964,000,000","2,285,000,000","1,000,000,000","1,044,000,000","1,206,000,000","1,183,000,000","1,115,000,000","1,201,000,000","707,000,000","1,004,000,000","868,000,000","936,000,000","1,186,000,000","1,490,000,000","184,000,000","187,000,000","281,000,000","276,000,000","273,000,000","268,000,000","377,000,000","369,000,000","369,000,000",,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"1,040,000,000","1,035,000,000","1,079,000,000","1,116,000,000","1,146,000,000","1,160,000,000","1,135,000,000","1,146,000,000","1,249,000,000","1,343,000,000","1,329,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
