name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,"-12,100,000","-10,300,000","-9,500,000","-8,600,000","-8,200,000","-8,100,000","-7,800,000","-6,800,000","-6,800,000","-6,500,000","-6,200,000","-6,200,000","-7,600,000","-7,730,000","-7,929,000","-8,382,000","-8,968,000","-9,750,000","-9,200,000","-8,900,000","-7,500,000","-6,300,000","-5,300,000","-5,000,000","-4,600,000","-4,300,000","-4,000,000","-3,700,000","-3,700,000","-4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,698,000","13,609,000","12,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,"2,400,000","2,000,000","2,000,000","2,900,000","2,500,000","3,500,000","4,800,000","4,700,000","4,400,000","5,900,000","4,300,000","3,800,000","3,300,000","6,000,000","6,900,000","5,700,000","4,400,000","3,900,000","4,600,000","3,300,000","2,900,000","5,100,000","1,600,000","1,900,000","2,992,000","5,331,000","11,244,000","3,770,000","3,226,000","3,463,000","1,814,000","3,373,000","2,187,000","988,000","1,970,000","2,660,000","1,501,000","1,083,000","655,000","575,000","1,284,000","336,000","387,000",,"946,000","739,000","1,075,000","688,000","4,205,000","746,000","7,178,000","4,769,000","2,018,000","2,600,000","2,559,000","1,348,000","2,130,000","2,920,000","746,000","1,397,000","1,074,000","1,014,000","978,000","1,145,000","1,116,000","755,000","1,452,000","554,000","932,000","5,675,000","8,404,000","9,391,000","10,365,000","6,716,000","1,164,000","219,601","728,919","974,732","1,751,497","2,126,088","277,655",,,,,,,,,,,,,,,,,,,,,
		Inventory,"15,600,000","15,300,000","18,600,000","17,700,000","24,600,000","27,100,000","26,600,000","29,100,000","30,800,000","28,100,000","28,100,000","31,400,000","31,900,000","33,300,000","35,900,000","34,300,000","33,400,000","38,200,000","38,900,000","42,200,000","47,400,000","51,300,000","53,900,000","38,300,000","25,300,000","29,100,000","34,300,000","25,100,000","29,359,000","20,173,000","24,775,000","23,919,000","18,906,000",,,"5,007,000","7,136,000","10,467,000","10,602,000","11,574,000","10,383,000","10,294,000","9,703,000","5,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"41,700,000","38,400,000","20,600,000","36,300,000","32,000,000","120,100,000","120,400,000","13,800,000","37,900,000","40,900,000","37,000,000","41,700,000","14,300,000","15,600,000","15,100,000","9,400,000","13,800,000","18,200,000","18,300,000","12,900,000","9,600,000","16,300,000","17,800,000","22,200,000","36,400,000","37,700,000","19,100,000","12,500,000","9,985,000","13,296,000","28,117,000","20,530,000","14,667,000","4,237,000","4,857,000","956,000","1,541,000","2,327,000","2,516,000","1,713,000","12,787,000","19,656,000","3,313,000","5,499,000","2,235,000","3,590,000","5,000,000","4,054,000","2,909,000","5,931,000","7,911,000","3,993,000","2,811,000","2,749,000","3,102,000","3,143,000","7,032,000","7,283,000","8,288,000","2,499,000","2,788,000","3,932,000","1,781,000","2,326,000","3,097,000","6,737,000","4,639,000","3,331,000","5,388,000","5,236,000","5,804,000","7,279,000","8,361,000","8,532,000","7,639,000","7,740,000","5,904,000","7,174,000","3,978,000","4,826,825","4,250,768","3,534,366","3,662,781","4,219,037","1,635,360",,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,138,000","22,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","13,500,000","13,500,000","13,460,000","12,813,000","13,229,000","6,445,000","6,529,000","9,074,000","8,768,000","8,007,000","7,512,000","9,354,000","8,378,000","5,572,000","5,686,000","7,786,000","10,469,000","9,790,000","4,427,000","9,524,000","14,293,000","18,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","13,500,000","13,500,000","13,460,000","12,813,000","13,229,000","6,445,000","6,529,000","9,074,000","8,768,000","8,007,000","7,512,000","9,354,000","8,378,000","5,572,000","5,686,000","7,786,000","10,469,000","9,790,000","4,427,000","9,524,000","14,293,000","18,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,"225,700,000",,,,,,"32,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"466,710,000","428,259,000","401,703,000",,"451,491,000","494,405,000",,"333,000","511,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,907,350","1,872,121","2,678,984","2,832,000","900,000","400,000","600,000","3,900,000","6,200,000","7,600,000","16,500,000","17,000,000","27,000,000","30,700,000","32,400,000","20,300,000","25,000,000","37,400,000","37,400,000","25,500,000","38,500,000"
	TotalNonCurrentAssets,"828,000,000","835,900,000","837,000,000","821,400,000","1,007,700,000","1,029,400,000","1,050,000,000","1,072,900,000","1,091,600,000","1,213,000,000","1,261,700,000","1,214,100,000","1,214,400,000","1,219,800,000","1,231,700,000","847,700,000","887,000,000","901,500,000","902,700,000","907,300,000","919,500,000","934,500,000","948,000,000","566,000,000","495,800,000","496,200,000","479,700,000","482,600,000","496,625,000","461,766,000","473,640,000","501,391,000","478,262,000","302,175,000","322,983,000","319,829,000","281,323,000","260,413,000","267,927,000","268,143,000","280,584,000","228,821,000","201,256,000","192,566,000","141,674,000","148,797,000","118,995,000","119,871,000","138,942,000","139,189,000","83,778,000","100,268,000","163,856,000","196,646,000","165,674,000","122,039,000","138,009,000","154,856,000","140,471,000","28,805,000","27,423,000","27,953,000","25,012,000","24,316,000","24,274,000","23,420,000","22,674,000","23,403,000","59,809,000","62,133,000","62,099,000","51,163,000","54,809,000","65,873,000","67,854,000","80,000,000","61,688,000","63,450,000","67,728,000","72,035,593","61,740,923","59,067,125","55,617,016","34,946,562","28,774,222","38,639,928","31,860,902","20,443,529","20,237,000","26,500,000","33,400,000","39,900,000","42,700,000","35,500,000","45,200,000","35,700,000","38,100,000","27,900,000","23,000,000","27,500,000","32,800,000","33,500,000","25,400,000","29,000,000","29,200,000","11,500,000"
		NetPPE,"116,600,000","125,300,000","127,000,000","129,800,000","104,000,000","100,400,000","99,400,000","103,000,000","101,600,000","103,800,000","126,300,000","57,300,000","58,700,000","59,100,000","60,000,000","43,200,000","48,200,000","48,400,000","49,800,000","51,100,000","53,000,000","54,700,000","56,800,000","58,300,000","60,000,000","61,700,000","64,900,000","67,200,000","69,099,000","46,458,000","43,424,000","34,594,000","32,665,000","31,313,000","30,675,000","27,602,000","26,875,000","27,285,000","24,757,000","24,231,000","24,101,000","24,329,000","23,259,000","23,080,000","21,343,000","22,905,000","23,543,000","23,261,000","24,275,000","24,825,000","22,214,000","22,623,000","28,619,000","29,126,000","28,785,000","30,026,000","28,111,000","28,812,000","25,966,000","24,888,000","23,369,000","23,761,000","20,663,000","19,829,000","19,650,000","18,658,000","17,875,000","18,466,000","15,582,000","16,251,000","16,793,000","17,339,000","17,649,000","18,622,000","18,834,000","18,682,000","18,286,000","18,619,000","17,338,000","15,433,098","12,248,046","12,567,345","12,440,017","12,731,046","12,515,394","12,094,306","11,764,074","11,251,718","10,927,000","9,800,000","10,200,000","10,000,000","10,100,000","9,200,000","12,600,000","12,400,000","12,100,000","12,100,000","12,100,000","12,000,000","11,900,000","11,100,000","10,600,000","9,400,000","7,900,000","6,000,000"
			GrossPPE,"220,000,000","232,200,000","232,000,000","232,700,000","214,700,000","100,400,000","209,400,000","209,900,000","206,800,000","211,100,000","238,300,000","169,200,000","167,800,000","165,400,000","164,500,000","157,100,000","156,800,000","154,800,000","150,700,000","148,400,000","146,300,000","144,600,000","143,300,000","141,700,000","141,700,000","139,200,000","139,500,000","138,100,000","136,626,000","114,262,000","108,588,000","99,607,000","95,533,000","91,960,000","89,104,000","84,197,000","81,074,000","79,594,000","75,206,000","72,528,000","70,764,000","69,197,000","66,134,000","64,113,000","68,282,000","68,260,000","67,232,000","65,273,000","65,136,000","64,147,000","60,087,000","61,058,000","79,257,000","77,641,000","75,078,000","74,796,000","72,265,000","71,415,000","66,885,000","64,694,000","62,340,000","62,695,000","57,927,000","55,586,000","53,809,000","51,342,000","49,035,000","48,164,000","43,880,000","43,273,000","42,438,000","41,904,000","41,198,000","40,886,000","39,935,000","39,357,000","37,866,000","37,122,000","34,779,000","31,793,264","27,582,722","26,909,906","25,794,734","25,147,255","24,121,861","23,567,633","22,352,293","20,971,274","19,865,000","18,000,000","17,800,000","16,900,000","16,500,000","15,000,000","19,300,000","18,300,000","17,300,000","16,600,000","15,900,000","15,200,000","14,600,000","13,300,000","12,300,000","10,800,000","8,900,000","6,800,000"
				Properties,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,075,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,"0","0","0","2,200,000","2,300,000","2,300,000","2,400,000","2,400,000","2,400,000","2,500,000","2,500,000","2,400,000","2,300,000","2,200,000","2,200,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,"0","0","0","18,200,000","18,800,000","18,600,000","18,900,000","19,200,000","19,300,000","20,500,000","19,800,000","17,500,000","17,100,000","16,300,000","16,100,000","17,400,000","17,300,000","18,800,000","17,300,000","18,500,000","18,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,"11,856,000","11,738,000","11,701,000","10,750,000","10,145,000","9,974,000","9,826,000","9,821,000","9,358,000","8,450,000","8,331,000","8,200,000","8,157,000","8,092,000","8,004,000","7,812,000","7,760,000","7,736,000","7,692,000","7,643,000","7,626,000","7,605,000","7,531,000","7,469,000","7,374,000",,,"3,987,424","3,857,650","3,828,393","3,721,345","3,485,680",,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"114,900,000","112,400,000","110,300,000","109,600,000","119,000,000",,"114,100,000","112,100,000","111,200,000","113,000,000","115,500,000","117,100,000","116,200,000","114,000,000","113,000,000","112,400,000","111,100,000","109,900,000","108,700,000","106,900,000","105,800,000","105,800,000","103,600,000","103,400,000","101,900,000","101,000,000","100,100,000","99,100,000","97,595,000","95,349,000","89,748,000","80,685,000","76,879,000","73,570,000","70,764,000","65,903,000","62,828,000","61,427,000","57,152,000","54,728,000","52,991,000","50,931,000","48,725,000","46,912,000","51,844,000","51,875,000","50,900,000","48,941,000","48,914,000","48,557,000","48,076,000","49,116,000","67,362,000","65,785,000","63,340,000","63,095,000","61,515,000","61,270,000","56,911,000","54,868,000","52,519,000","53,337,000","49,477,000","47,255,000","45,609,000","43,185,000","40,943,000","40,160,000","36,068,000","35,513,000","34,702,000","34,212,000","33,555,000","33,260,000","32,330,000","31,826,000","30,397,000","29,748,000","28,162,000","26,409,275","23,595,298","23,052,256","21,966,341","21,425,910","20,636,181",,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"70,900,000","81,800,000","83,600,000","86,600,000","58,900,000","100,400,000","62,700,000","66,000,000","64,500,000","67,300,000","71,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,617,000","5,383,989",,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"34,200,000","38,000,000","38,100,000","36,500,000","36,800,000",,"32,600,000","31,800,000","31,100,000","30,800,000","31,100,000","31,000,000","30,700,000","30,100,000","29,900,000","23,000,000","22,700,000","22,600,000","22,100,000","22,100,000","22,000,000","20,500,000","20,000,000","18,700,000","18,700,000","18,600,000","18,600,000","18,500,000","18,956,000","18,913,000","18,840,000","18,922,000","18,654,000","18,390,000","18,340,000","18,294,000","18,246,000","18,167,000","18,054,000","17,800,000","17,773,000","18,266,000","17,409,000","17,201,000","16,438,000","16,385,000","16,332,000","16,332,000","16,222,000","15,590,000","12,011,000","11,942,000","11,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
