name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
			ChangeInPayablesAndAccruedExpense,"70,731,000","-87,170,000","106,955,000","26,623,000","24,323,000","-14,609,000","61,389,000","4,985,000","-14,402,000","-56,492,000","21,379,000","31,380,000","-3,767,000","-33,098,000","41,034,000","27,350,000","-14,213,000","-38,060,000","43,578,000","28,556,000","-17,035,000","-26,257,000","29,363,000","18,393,000","-11,481,000","-28,218,000","32,860,000","3,534,000","3,727,000","-7,408,000","11,607,000","2,180,000","4,283,000","-8,464,000","12,858,000","11,020,000","-6,280,000"
				ChangeInPayable,"25,502,000","-58,909,000","48,099,000","31,060,000","5,252,000","2,607,000","19,738,000","1,111,000","-11,096,000","-30,873,000","-7,536,000","31,085,000","-6,486,000","-18,570,000","19,698,000","26,531,000","-13,468,000","-27,621,000","28,396,000","29,209,000","-16,922,000","-13,012,000","15,638,000","15,690,000","-7,815,000","-16,218,000","20,242,000","-1,507,000","4,318,000","1,717,000","-345,000","1,162,000","4,830,000","-4,807,000","6,790,000","7,273,000","-6,066,000"
					ChangeInAccountPayable,"25,502,000","-58,909,000","48,099,000","31,060,000","5,252,000","2,607,000","19,738,000","1,111,000","-11,096,000","-30,873,000","-7,536,000","31,085,000","-6,486,000","-18,570,000","19,698,000","26,531,000","-13,468,000","-27,621,000","28,396,000","29,209,000","-16,922,000","-13,012,000","15,638,000","15,690,000","-7,815,000","-16,218,000","20,242,000","-1,507,000","4,318,000","1,717,000","-345,000","1,162,000","4,830,000","-4,807,000","6,790,000","7,273,000","-6,066,000"
				ChangeInAccruedExpense,"45,229,000","-28,261,000","58,856,000","-4,437,000","19,071,000","-17,216,000","41,651,000","3,874,000","-3,306,000","-25,619,000","28,915,000","295,000","2,719,000","-14,528,000","21,336,000","819,000","-745,000","-10,439,000","15,182,000","-653,000","-113,000","-13,245,000","13,725,000","2,703,000","-3,666,000","-12,000,000","12,618,000","5,041,000","-591,000","-9,125,000","11,952,000","1,018,000","-547,000","-3,657,000","6,068,000","3,747,000","-214,000"
			ChangeInOtherCurrentAssets,"-236,000","372,000","-85,000","-66,000","-457,000","-1,042,000","-237,000","-61,000","-389,000","11,000","-190,000","-95,000","-274,000","15,000","-239,000","-16,000","-14,000","16,000","-166,000","-1,000","-16,000","-1,145,000","22,000","88,000","1,040,000","-1,163,000","60,000","-1,375,000","-235,000","-196,000","-334,000","-23,000","191,000","72,000","176,000","-127,000","-17,000"
			ChangeInOtherCurrentLiabilities,"-1,192,000","-2,498,000","799,000","-61,000","568,000","2,000,000","235,000","145,000","409,000","-4,007,000","94,000","53,000","249,000","1,116,000","930,000","255,000","403,000","365,000","116,000","20,000","737,000","965,000","489,000","3,151,000","567,000","82,000","1,999,000","1,186,000","1,202,000","634,000","1,099,000","298,000","-249,000","622,000","-20,000","307,000","-16,000"
			ChangeInOtherWorkingCapital,"-37,803,000","-8,927,000","-10,082,000","-9,714,000","-9,080,000","-8,664,000","-8,484,000","-8,319,000","-8,188,000","-7,746,000","-7,679,000","-7,339,000","-7,306,000","1,131,000","691,000","239,000","389,000","381,000","-50,000","19,000","721,000","-180,000","511,000","3,239,000","1,607,000","-1,081,000","2,059,000","-189,000","967,000","438,000","765,000","275,000","-58,000","694,000","156,000","180,000","-33,000"
InvestingCashFlow,"-60,443,000","-20,694,000","-17,498,000","-12,957,000","-9,294,000","-7,916,000","-5,627,000","-5,937,000","-8,944,000","-9,645,000","-11,358,000","-12,341,000","-6,822,000","-5,519,000","-6,815,000","-7,943,000","-11,488,000","-5,574,000","-6,700,000","-6,021,000","-5,258,000","-5,900,000","-7,217,000","-5,760,000","-4,721,000","-6,033,000","-10,399,000","-159,151,000","-7,085,000","-4,512,000","-4,965,000","-2,794,000","-1,803,000","-3,449,000","-4,702,000","-3,428,000","-15,693,000"
	CashFlowFromContinuingInvestingActivities,"-60,443,000","-20,694,000","-17,498,000","-12,957,000","-9,294,000","-7,916,000","-5,627,000","-5,937,000","-8,944,000","-9,645,000","-11,358,000","-12,341,000","-6,822,000","-5,519,000","-6,815,000","-7,943,000","-11,488,000","-5,574,000","-6,700,000","-6,021,000","-5,258,000","-5,900,000","-7,217,000","-5,760,000","-4,721,000","-6,033,000","-10,399,000","-159,151,000","-7,085,000","-4,512,000","-4,965,000","-2,794,000","-1,803,000","-3,449,000","-4,702,000","-3,428,000","-15,693,000"
		NetPPEPurchaseAndSale,"-60,443,000","-20,694,000","-17,498,000","-12,957,000","-9,294,000","-7,916,000","-5,627,000","-5,937,000","-8,944,000","-9,645,000","-12,075,000","-8,653,000","-6,822,000","-5,699,000","-6,819,000","-7,943,000","-7,064,000","-5,742,000","-7,397,000","-6,021,000","-5,258,000","-4,595,000","-7,217,000","-5,760,000","-4,721,000","-6,033,000","-10,399,000","-12,610,000","-7,085,000","-4,512,000","-4,965,000","-2,794,000","-1,803,000","-1,733,000","-4,602,000","-3,132,000","-1,909,000"
			PurchaseOfPPE,"-60,443,000","-20,694,000","-17,498,000","-12,957,000","-9,294,000","-7,916,000","-5,627,000","-5,937,000","-8,944,000","-9,645,000","-12,075,000","-8,653,000","-6,822,000","-5,699,000","-6,819,000","-7,943,000","-7,064,000","-5,742,000","-7,397,000","-6,021,000","-5,258,000","-4,595,000","-7,217,000","-5,760,000","-4,721,000","-6,033,000","-10,399,000","-12,610,000","-7,085,000","-4,512,000","-4,965,000","-2,794,000","-1,803,000","-1,741,000","-4,618,000","-3,132,000","-1,909,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"8,000",,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-100,000",,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-100,000",,
		NetBusinessPurchaseAndSale,"0",,,,,"0","0",,,"0","0","-3,688,000","0","0","0","0","-4,424,000",,,,,,,,,"0","0",,,"0","0","0","0","-1,716,000","0","-196,000","-13,784,000"
			PurchaseOfBusiness,"0",,,,,"0","0",,,"0","0","-3,688,000","0","0","0","0","-4,424,000",,,,,,,,,"0","0",,,"0","0","0","0","-1,716,000","0","-196,000","-13,784,000"
		NetOtherInvestingChanges,"717,000",,,,,,,,,"0",,,,"180,000",,,,"168,000",,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-80,895,000","28,346,000","-49,261,000","562,000","-60,542,000","5,404,000","-66,416,000","-62,272,000","-629,000","85,246,000","-37,354,000","5,410,000","14,496,000","-132,000","-26,276,000","-1,829,000","4,340,000","23,906,000","-56,960,000","-5,455,000","18,843,000","9,738,000","-34,124,000","-3,342,000","11,015,000","18,127,000","-39,269,000","163,309,000","13,319,000","11,439,000","-19,928,000","8,916,000","2,469,000","7,796,000","-20,943,000","2,820,000","24,747,000"
	CashFlowFromContinuingFinancingActivities,"-80,895,000","28,346,000","-49,261,000","562,000","-60,542,000","5,404,000","-66,416,000","-62,272,000","-629,000","85,246,000","-37,354,000","5,410,000","14,496,000","-132,000","-26,276,000","-1,829,000","4,340,000","23,906,000","-56,960,000","-5,455,000","18,843,000","9,738,000","-34,124,000","-3,342,000","11,015,000","18,127,000","-39,269,000","163,309,000","13,319,000","11,439,000","-19,928,000","8,916,000","2,469,000","7,796,000","-20,943,000","2,820,000","24,747,000"
		NetIssuancePaymentsOfDebt,"-83,755,000","28,330,000","-50,213,000","-190,000","-61,682,000","-180,000","-67,942,000","-62,297,000","-148,000","84,803,000","-40,156,000","4,846,000","14,854,000","-172,000","-26,254,000","-4,742,000","-392,000","20,886,000","-57,236,000","-5,806,000","19,440,000","9,664,000","-34,543,000","-3,812,000","10,772,000","18,207,000","-39,670,000","166,694,000","10,423,000","10,879,000","-102,058,000","8,916,000","44,451,000","29,614,000","-20,778,000","2,703,000","28,049,000"
			NetLongTermDebtIssuance,"-112,304,000","-219,000","-50,213,000","-190,000","-61,682,000","-180,000","-179,000","-160,000","-148,000","-97,000","-156,000","-153,000","-65,147,000","-172,000","-134,000","-125,000","-10,123,000","-120,000","-116,000","-107,000","-10,105,000","-590,000","-580,000","-605,000","-603,000","-601,000","-659,000","124,776,000","-477,000","26,722,000","-82,245,000","-346,000","30,481,000","19,751,000","-268,000","-19,000","10,410,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","200,938,000","0","74,188,000","0","0","30,750,000","0","0","0","100,000,000"
				LongTermDebtPayments,"-112,304,000","-219,000","-50,213,000","-190,000","-61,682,000","-180,000","-179,000","-160,000","-148,000","-97,000","-156,000","-153,000","-65,147,000","-172,000","-134,000","-125,000","-10,123,000","-120,000","-116,000","-107,000","-10,105,000","-590,000","-580,000","-605,000","-603,000","-601,000","-659,000","-76,162,000","-477,000","-47,466,000","-82,245,000","-346,000","-269,000","19,751,000","-268,000","-19,000","-89,590,000"
			NetShortTermDebtIssuance,"28,549,000","28,549,000","0",,,"0","-67,763,000","-62,137,000","0","84,900,000","-40,000,000","4,999,000","80,001,000","0","-26,120,000","-4,617,000","9,731,000","21,006,000","-57,120,000","-5,699,000","29,545,000","10,254,000","-33,963,000","-3,207,000","11,375,000","18,808,000","-39,011,000","41,918,000","10,900,000","-15,843,000","-19,813,000","9,262,000","13,970,000","9,863,000","-20,510,000","2,722,000","17,639,000"
				ShortTermDebtPayments,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-41,300,000",,"0","0","0"
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-41,300,000",,"0","0","0"
		ProceedsFromStockOptionExercised,"5,764,000","210,000","1,014,000","924,000","3,616,000","5,803,000","1,544,000","57,000","4,000","492,000","2,790,000","655,000","1,267,000","111,000","1,000","2,987,000","5,038,000","3,042,000","290,000",,,"95,000","441,000","471,000","268,000","0","274,000","1,200,000","1,224,000",,,,,,,,
		NetOtherFinancingCharges,"-2,904,000","-194,000","-62,000","-172,000","-2,476,000","-219,000","-18,000","-32,000","-485,000","-49,000","12,000","-91,000","-1,625,000","-71,000","-23,000","-74,000","-306,000","-22,000","-14,000","-12,000","-597,000","-21,000","-22,000","-1,000","-25,000","-80,000","127,000","-4,585,000","1,672,000","96,000","-94,000","0","-682,000","-21,818,000","-165,000","117,000","-3,302,000"
EndCashPosition,"20,674,000","20,674,000","114,714,000","39,545,000","49,640,000","73,148,000","76,342,000","35,672,000","83,123,000","69,563,000","45,446,000","13,219,000","22,739,000","16,614,000","50,614,000","9,406,000","7,374,000","9,016,000","19,126,000","9,434,000","7,305,000","8,035,000","31,209,000","11,063,000","5,839,000","7,195,000","17,840,000","7,458,000","12,920,000","1,448,000","3,598,000","1,381,000","1,115,000","1,118,000","2,421,000","1,644,000","2,333,000"
	ChangesInCash,"-52,474,000","-94,040,000","75,169,000","-10,095,000","-23,508,000","-3,194,000","40,670,000","-47,451,000","13,560,000","24,117,000","32,227,000","-9,520,000","6,125,000","-34,000,000","41,208,000","2,032,000","-1,642,000","-10,110,000","9,692,000","2,129,000","-730,000","-23,174,000","20,146,000","5,224,000","-1,356,000","-10,645,000","10,382,000","-5,462,000","11,472,000","-2,150,000","2,217,000","266,000","-3,000","-1,303,000","777,000","-689,000","1,143,000"
	BeginningCashPosition,"73,148,000","114,714,000","39,545,000","49,640,000","73,148,000","76,342,000","35,672,000","83,123,000","69,563,000","45,446,000","13,219,000","22,739,000","16,614,000","50,614,000","9,406,000","7,374,000","9,016,000","19,126,000","9,434,000","7,305,000","8,035,000","31,209,000","11,063,000","5,839,000","7,195,000","17,840,000","7,458,000","12,920,000","1,448,000","3,598,000","1,381,000","1,115,000","1,118,000","2,421,000","1,644,000","2,333,000","1,190,000"
IncomeTaxPaidSupplementalData,"41,684,000","-10,000","15,689,000","26,005,000","0","7,774,000","2,502,000","1,172,000","10,000","5,252,000","3,435,000","4,503,000","201,000","252,000","96,000","61,000","240,000","144,000","77,000","85,000","308,000","2,803,000","207,000","783,000","399,000","395,000","74,000","2,703,000","124,000","4,950,000","1,195,000","1,029,000","1,123,000","3,847,000","584,000","200,000","218,000"
InterestPaidSupplementalData,"3,808,000","311,000","1,002,000","999,000","1,496,000","2,064,000","1,826,000","2,209,000","2,696,000","2,486,000","2,978,000","3,124,000","3,370,000","3,657,000","3,721,000","3,800,000","3,769,000","3,551,000","3,448,000","3,360,000","3,384,000","3,632,000","3,317,000","3,391,000","3,306,000","3,289,000","3,087,000","3,250,000","707,000","3,349,000","3,219,000","2,586,000","2,013,000","2,031,000","2,096,000","265,000","4,718,000"
CapitalExpenditure,"-60,443,000","-20,694,000","-17,498,000","-12,957,000","-9,294,000","-7,916,000","-5,627,000","-5,937,000","-8,944,000","-9,645,000","-12,075,000","-8,653,000","-6,822,000","-5,699,000","-6,819,000","-7,943,000","-7,064,000","-5,742,000","-7,397,000","-6,021,000","-5,258,000","-4,595,000","-7,217,000","-5,760,000","-4,721,000","-6,033,000","-10,399,000","-12,610,000","-7,085,000","-4,512,000","-4,965,000","-2,794,000","-1,803,000","-1,741,000","-4,718,000","-3,232,000","-1,909,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","200,938,000","0","74,188,000","0","0","30,750,000","0","0","0","100,000,000"
RepaymentOfDebt,"-112,304,000","-219,000","-50,213,000","-190,000","-61,682,000","-180,000","-179,000","-160,000","-148,000","-97,000","-156,000","-153,000","-65,147,000","-172,000","-134,000","-125,000","-10,123,000","-120,000","-116,000","-107,000","-10,105,000","-590,000","-580,000","-605,000","-603,000","-601,000","-659,000","-76,162,000","-477,000","-47,466,000","-82,245,000","-346,000","-269,000","19,751,000","-268,000","-19,000","-89,590,000"
FreeCashFlow,"28,421,000","-122,386,000","124,430,000","-10,657,000","37,034,000","-8,598,000","107,086,000","14,821,000","14,189,000","-61,129,000","68,864,000","-11,242,000","-8,371,000","-34,048,000","67,480,000","3,861,000","-1,558,000","-34,184,000","65,955,000","7,584,000","-19,573,000","-31,607,000","54,270,000","8,566,000","-12,371,000","-28,772,000","49,651,000","-22,230,000","-1,847,000","-13,589,000","22,145,000","-8,650,000","-2,472,000","-7,391,000","21,704,000","-3,313,000","-9,820,000"
