name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
			RawMaterials,"277,610,000","274,147,000","249,712,000","213,887,000","203,663,000","181,617,000","171,456,000","165,192,000","163,893,000","173,777,000","159,173,000","153,276,000","153,060,000","153,011,000","128,287,000","131,285,000","131,043,000","134,831,000","124,287,000","123,823,000","130,997,000","135,417,000","126,838,000","119,395,000","123,034,000","130,238,000","105,005,000","106,941,000","114,623,000","126,616,000","105,171,000","107,106,000","116,583,000","134,483,000","135,755,000","138,110,000","131,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"99,157,000","100,933,000","86,187,000","74,039,000","102,549,000","58,175,000","49,312,000","42,185,000","66,866,000","68,489,000","51,154,000","36,355,000","58,529,000","34,553,000","35,691,000","33,306,000","40,491,000","13,778,000","16,394,000","16,573,000","21,636,000","21,024,000","17,378,000","16,604,000","15,267,000","15,086,000","15,268,000","16,624,000","15,601,000","13,006,000","13,397,000","17,592,000","16,267,000","17,531,000","19,856,000","19,848,000","17,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"511,284,000","469,819,000","349,338,000","338,709,000","366,689,000","335,086,000","218,847,000","218,542,000","286,448,000","314,213,000","255,870,000","275,286,000","305,569,000","306,181,000","263,845,000","263,416,000","293,988,000","291,812,000","241,420,000","243,053,000","273,752,000","273,730,000","217,788,000","225,814,000","252,453,000","271,134,000","215,673,000","216,668,000","252,104,000","260,314,000","207,818,000","240,337,000","269,870,000","275,425,000","236,322,000","255,112,000","286,924,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"49,449,000","34,213,000","33,514,000","32,955,000","45,339,000","28,074,000","27,498,000","29,211,000","36,160,000","37,569,000","30,160,000","32,453,000","33,161,000","38,398,000","20,562,000","26,735,000","26,677,000","22,519,000","18,045,000","51,964,000","54,074,000","53,346,000","47,759,000","45,075,000","50,758,000","59,873,000","49,731,000","54,558,000","58,251,000","64,280,000","48,488,000","53,689,000","55,882,000","69,100,000","53,484,000","53,751,000","59,408,000","66,629,000","48,149,000","46,107,000","47,727,000","62,614,000","47,772,000","40,095,000","43,655,000","52,610,000","42,733,000","30,643,000","30,167,000","48,023,000","44,425,000","43,117,000","40,030,000","41,207,000","34,686,000","36,767,000","33,953,000","40,505,000","38,659,000","42,196,000","41,316,000","44,796,000","34,910,000","36,109,000","34,184,000","28,201,000","25,853,000","21,016,000","21,919,000","18,718,000","15,811,000","10,235,000","10,766,000","17,601,000","15,222,000","11,602,000","13,926,000","19,115,000","26,096,000","18,504,000","21,152,000","33,625,000","35,776,000","20,989,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"12,676,000","12,913,000","13,100,000","11,679,000","12,612,000","13,670,000","13,685,000","13,536,000","13,021,000","12,990,000","12,952,000","10,924,000","16,115,000","10,921,000","10,899,000","13,978,000","13,948,000","12,419,000","12,645,000","10,999,000","10,988,000","10,981,000","10,910,000","12,029,000","11,946,000","11,939,000","13,157,000","12,590,000","12,583,000","19,690,000","14,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,,,,"52,610,000",,,,"48,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,510,000","22,033,000","20,658,000","10,986,000","10,334,000","11,400,000","11,300,000","21,400,000","22,000,000","25,500,000","26,900,000","17,900,000","18,200,000","11,900,000","10,500,000","10,000,000","8,500,000","7,200,000","7,200,000","5,700,000","5,700,000","5,900,000","7,000,000","6,000,000","6,100,000","4,500,000","3,900,000","4,000,000","3,800,000","3,400,000","3,000,000","2,700,000","3,400,000"
	TotalNonCurrentAssets,"1,725,320,000","1,586,329,000","1,572,992,000","1,440,782,000","1,439,886,000","898,329,000","814,057,000","796,771,000","808,493,000","814,124,000","717,790,000","715,286,000","693,855,000","678,840,000","689,946,000","686,506,000","670,370,000","623,426,000","623,883,000","611,354,000","558,086,000","554,447,000","497,422,000","516,066,000","519,300,000","518,524,000","480,974,000","484,809,000","486,153,000","472,639,000","477,178,000","487,005,000","481,599,000","485,437,000","488,538,000","495,893,000","500,034,000","500,550,000","497,811,000","494,516,000","494,135,000","492,549,000","490,417,000","487,878,000","493,491,000","497,494,000","502,985,000","531,478,000","530,577,000","525,769,000","529,433,000","557,249,000","565,734,000","584,909,000","587,565,000","625,414,000","631,390,000","639,320,000","961,314,000","943,834,000","934,431,000","911,771,000","899,121,000","877,934,000","878,145,000","563,138,000","546,072,000","544,980,000","517,551,000","497,273,000","495,337,000","468,743,000","436,829,000","376,134,000","373,041,000","376,285,000","372,171,000","368,340,000","370,834,000","505,573,000","510,489,000","509,680,000","512,865,000","521,751,000","522,597,000","526,900,000","527,268,000","520,300,000","494,882,000","491,200,000","471,000,000","469,600,000","465,100,000","469,200,000","456,400,000","457,200,000","450,600,000","313,900,000","144,600,000","147,200,000","102,600,000","46,600,000","43,200,000","23,600,000","26,100,000","26,800,000","25,100,000","25,000,000","24,300,000","23,300,000","22,700,000","19,400,000","19,700,000","14,800,000","18,700,000","18,800,000","14,800,000"
		NetPPE,"589,088,000","509,842,000","494,173,000","455,857,000","431,321,000","367,990,000","360,549,000","338,351,000","340,976,000","347,072,000","245,405,000","238,948,000","217,538,000","211,560,000","217,647,000","211,817,000","210,563,000","179,230,000","180,913,000","177,784,000","175,940,000","169,836,000","158,224,000","159,430,000","164,794,000","163,948,000","162,809,000","162,969,000","163,207,000","163,546,000","166,849,000","177,660,000","185,354,000","187,138,000","188,913,000","190,921,000","193,673,000","192,486,000","191,163,000","185,225,000","182,569,000","180,401,000","176,402,000","171,187,000","169,731,000","165,959,000","165,281,000","162,352,000","162,296,000","162,336,000","164,734,000","165,519,000","168,536,000","171,616,000","174,013,000","194,064,000","196,204,000","199,249,000","201,609,000","196,653,000","185,023,000","171,722,000","162,604,000","139,609,000","130,311,000","114,972,000","110,595,000","112,255,000","106,956,000","106,893,000","105,612,000","101,760,000","101,347,000","101,873,000","101,538,000","99,841,000","99,235,000","99,060,000","100,864,000","102,304,000","105,864,000","106,395,000","108,798,000","109,281,000","109,997,000","111,527,000","111,740,000","94,891,000","95,949,000","96,000,000","94,200,000","92,700,000","92,800,000","89,000,000","86,400,000","81,200,000","78,800,000","45,500,000","22,700,000","22,100,000","16,000,000","11,700,000","11,500,000","9,600,000","12,100,000","13,100,000","11,500,000","11,200,000","10,200,000","10,800,000","10,500,000","9,600,000","9,500,000","4,700,000","5,200,000","5,400,000","4,700,000"
			GrossPPE,"589,088,000","509,842,000","919,600,000","455,857,000","431,321,000","367,990,000","764,905,000","338,351,000","340,976,000","347,072,000","624,331,000",,,,"572,672,000",,,,"513,407,000",,,,"458,812,000",,,,"445,118,000",,,,"419,829,000",,,,"437,037,000",,,,"423,328,000",,,,"393,685,000",,,,"350,129,000",,,,"337,581,000",,,"325,633,000","328,030,000","318,796,000","320,936,000","323,981,000","326,341,000","303,229,000","291,599,000","278,298,000","269,180,000","234,830,000","225,532,000","210,193,000","205,816,000","197,416,000","192,117,000","192,054,000","190,773,000","184,925,000","184,512,000","185,038,000","184,703,000","171,407,000","170,801,000","170,626,000","172,430,000","163,468,000","167,028,000","167,559,000","169,962,000","156,087,000","156,803,000","158,333,000","158,546,000","130,191,000","131,249,000","131,300,000","129,500,000","118,500,000","118,600,000","114,800,000","112,200,000","144,900,000","139,800,000","82,000,000","40,400,000","38,900,000","31,200,000","23,700,000","23,000,000","19,500,000","21,900,000","23,400,000","21,000,000","20,400,000","19,100,000","20,000,000","19,100,000","18,000,000","17,600,000","11,200,000","12,300,000","12,500,000","11,200,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,"27,528,000",,,,"17,370,000",,,,"17,396,000",,,,"14,183,000",,,,"8,942,000",,,,"8,825,000",,,,"9,306,000",,,,"8,678,000",,,,"9,504,000",,,,"9,504,000",,,,"9,254,000",,,,"8,925,000",,,,"8,925,000",,,,"9,141,000",,,,"10,192,000",,,,"9,018,000",,,,"5,880,000",,,,"5,479,000","184,925,000","184,512,000",,"5,313,000",,,,"5,381,000",,,,"4,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"209,290,000",,,,"180,260,000",,,,"179,398,000",,,,"154,787,000",,,,"131,280,000",,,,"115,965,000",,,,"111,605,000",,,,"109,618,000",,,,"112,882,000",,,,"108,122,000",,,,"100,439,000",,,,"95,664,000",,,,"95,711,000",,,,"93,014,000",,,,"95,485,000",,,,"89,400,000",,,,"69,946,000",,,,"65,206,000",,,,"60,951,000",,,,"62,196,000",,,,"60,421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,"464,139,000",,,,"428,972,000",,,,"411,963,000",,,,"379,687,000",,,,"373,185,000",,,,"334,022,000",,,,"324,207,000",,,,"301,533,000",,,,"314,651,000",,,,"305,702,000",,,,"283,992,000",,,,"245,540,000",,,,"232,945,000",,,,"225,875,000",,,,"220,664,000",,,,"170,762,000",,,,"129,990,000",,,,"120,088,000",,,,"118,439,000",,,,"104,853,000",,,,"98,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"589,088,000","509,842,000","165,602,000","455,857,000","431,321,000","367,990,000","115,882,000","338,351,000","340,976,000","347,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,"53,041,000",,,,"22,421,000",,,,"15,574,000",,,,"24,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-425,427,000",,,,"-404,356,000",,,,"-378,926,000",,,,"-355,025,000",,,,"-332,494,000",,,,"-300,588,000",,,,"-282,309,000",,,,"-252,980,000",,,,"-248,124,000",,,,"-232,165,000",,,,"-217,283,000",,,,"-184,848,000",,,,"-172,847,000",,,"-154,017,000","-154,017,000","-124,732,000","-124,732,000","-124,732,000","-124,732,000","-106,576,000","-106,576,000","-106,576,000","-106,576,000","-95,221,000","-95,221,000","-95,221,000","-95,221,000","-85,161,000","-85,161,000","-85,161,000","-85,161,000","-83,165,000","-83,165,000","-83,165,000","-83,165,000","-71,566,000","-71,566,000","-71,566,000","-71,566,000","-61,164,000","-61,164,000","-61,164,000","-61,164,000","-46,806,000","-46,806,000","-46,806,000","-46,806,000","-35,300,000","-35,300,000","-35,300,000","-35,300,000","-25,800,000","-25,800,000","-25,800,000","-25,800,000","-63,700,000","-61,000,000","-36,500,000","-17,700,000","-16,800,000","-15,200,000","-12,000,000","-11,500,000","-9,900,000","-9,800,000","-10,300,000","-9,500,000","-9,200,000","-8,900,000","-9,200,000","-8,600,000","-8,400,000","-8,100,000","-6,500,000","-7,100,000","-7,100,000","-6,500,000"
