name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990
			RawMaterials,"198,678,000","174,915,000","172,133,000","144,078,000","134,085,000","99,418,000","93,225,000","103,347,000","118,554,000","105,332,000","135,878,000","139,236,000","138,981,000","115,083,000","104,797,000","102,959,000","102,405,000","83,834,000","80,841,000","56,922,000","60,269,000","53,388,000","60,013,000","58,809,000","70,631,000","65,790,000","69,843,000","76,498,000","76,584,000","63,847,000","80,544,000","74,116,000","70,377,000","54,699,000","61,837,000","64,825,000","67,494,000","57,187,000","98,128,000","106,109,000","89,164,000","72,106,000","82,147,000","78,823,000","61,894,000","36,454,000","40,594,000","38,013,000","32,359,000","24,495,000","30,501,000","25,026,000","26,512,000","43,526,000","42,075,000","41,234,000","36,804,000","29,666,000","39,760,000","47,195,000","55,421,000","50,398,000","65,910,000","65,858,000","48,633,000","42,886,000","81,697,000","51,387,000","47,295,000","36,146,000","35,977,000","34,192,000","25,439,000","24,189,000","26,607,000","28,489,000","44,739,000","27,646,000","42,190,000","31,202,000","32,402,000","38,235,000","40,427,000","59,270,000","81,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"13,732,000","14,133,000","13,615,000","11,074,000","8,806,000","11,592,000","13,257,000","13,421,000","17,973,000","14,269,000","15,261,000","18,095,000","13,955,000","13,119,000","18,281,000","27,783,000","28,198,000","29,123,000","27,181,000","25,177,000","20,929,000","18,422,000","26,725,000","23,664,000","22,271,000","18,201,000","28,228,000","30,852,000","24,730,000","23,145,000","30,757,000","24,040,000","24,391,000","20,749,000","26,656,000","26,303,000","22,166,000","24,849,000","30,535,000","34,017,000","18,292,000","2,332,000","12,180,000","16,005,000","5,466,000","4,025,000","8,969,000","6,253,000","4,680,000","386,000","3,176,000","2,844,000","3,177,000","373,000","5,801,000","6,576,000","5,977,000","1,023,000","4,924,000","5,778,000","4,082,000","1,157,000","4,513,000","18,866,000","17,171,000","10,537,000","11,619,000","10,029,000","8,934,000","4,653,000","4,912,000","5,490,000","7,634,000","4,364,000","10,864,000","10,738,000","7,549,000","14,447,000","10,759,000","15,202,000","12,133,000","10,229,000","13,067,000","19,900,000","13,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"67,880,000","42,933,000","67,691,000","90,456,000","77,747,000","44,695,000","85,559,000","74,573,000","97,937,000","58,224,000","114,829,000","99,351,000","96,334,000","48,698,000","101,490,000","94,486,000","95,831,000","54,000,000","121,805,000","102,238,000","97,486,000","57,297,000","96,036,000","115,462,000","98,608,000","67,260,000","109,906,000","110,709,000","111,776,000","68,923,000","128,019,000","136,619,000","139,670,000","82,673,000","127,822,000","126,909,000","120,931,000","82,930,000","103,212,000","110,037,000","107,918,000","115,095,000","105,659,000","100,615,000","78,489,000","70,371,000","79,816,000","43,610,000","36,997,000","26,920,000","25,830,000","27,476,000","39,948,000","48,997,000","62,775,000","62,491,000","67,802,000","64,772,000","93,570,000","111,661,000","91,396,000","64,299,000","82,995,000","75,378,000","65,097,000","27,392,000","71,387,000","57,492,000","59,015,000","35,017,000","53,294,000","48,819,000","39,521,000","38,198,000","55,281,000","61,795,000","64,554,000","55,523,000","36,673,000","40,578,000","44,424,000","58,984,000","84,229,000","105,396,000","89,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,"6,444,000","5,640,000","6,196,000","6,942,000","6,534,000","8,045,000","9,469,000","9,727,000","11,451,000","9,089,000","8,305,000","7,885,000","7,710,000","7,504,000","7,882,000","8,894,000","10,281,000","13,778,000","15,847,000","14,939,000","11,536,000","10,846,000","12,375,000","15,081,000","16,699,000","15,731,000","19,533,000","26,111,000","29,912,000","21,229,000","20,474,000","21,308,000","28,477,000","26,052,000","23,291,000","25,651,000","26,422,000","24,521,000",,,,,,,,,,,,,,"12,374,000","14,982,000",,"22,190,000","22,963,000","22,642,000","17,664,000","16,040,000","14,890,000","19,614,000","17,279,000","16,370,000","19,936,000","22,706,000","27,229,000",,"21,046,000","21,957,000","18,784,000","18,937,000","19,107,000","16,084,000","18,245,000","20,946,000","38,439,000","18,608,000","37,256,000","47,571,000","55,422,000","59,049,000","83,646,000","101,251,000","126,437,000","130,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"11,977,000","21,475,000","14,631,000","22,887,000","27,469,000","22,151,000","17,427,000","10,681,000","17,459,000","13,381,000","34,735,000","40,550,000","33,481,000","25,586,000","20,590,000","19,632,000","21,744,000","25,186,000","33,453,000","19,198,000","17,981,000","24,351,000","19,438,000","25,328,000","12,180,000","8,417,000","18,265,000","26,875,000","6,987,000","10,203,000","6,911,000","7,521,000","11,197,000","9,632,000","3,951,000","5,579,000","5,904,000","8,239,000","6,305,000","7,924,000","2,411,000","2,317,000","662,000","2,298,000","4,100,000","2,155,000","2,694,000","3,712,000","7,763,000","6,877,000","3,222,000","3,670,000","4,215,000","5,307,000","3,715,000","2,595,000","3,168,000","4,046,000","1,821,000","2,874,000","3,893,000","4,088,000","3,401,000","5,641,000","6,754,000","7,855,000","5,732,000","7,961,000","13,370,000","16,313,000","7,400,000","8,300,000","8,706,000","10,249,000","13,716,000","21,409,000","22,251,000","17,388,000","20,737,000","24,817,000","15,846,000","17,231,000","32,132,000","21,448,000","27,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,"1,670,000",,,,,,,,,"0",,"5,618,000","9,997,000","6,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,"0","0",,"0",,"22,431,000","19,772,000","16,141,000","15,437,000","16,993,000","17,162,000","14,874,000","16,902,000","30,713,000","36,979,000","41,840,000","40,755,000","42,330,000","42,000","41,000",,,,,,,,,,,,,,"0","15,248,000","14,377,000","14,884,000","14,514,000","22,423,000","20,788,000","26,206,000","26,650,000","27,920,000","24,693,000","40,720,000","40,550,000","8,253,000","8,253,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,"0","0",,"0",,"22,431,000","19,772,000","16,141,000","15,437,000","16,993,000","17,162,000","14,874,000","16,902,000","30,713,000","36,979,000","41,840,000","40,755,000","42,330,000","42,000","41,000",,,,,,,,,,,,,,"0","15,248,000","14,377,000","14,884,000","14,514,000","22,423,000","20,788,000","26,206,000","26,650,000","27,920,000","24,693,000","40,720,000","40,550,000","8,253,000","8,253,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","350,000","350,000","350,000","2,247,000","1,897,000","3,020,000","3,020,000","3,041,000","3,020,000","3,009,000",,"3,009,000","3,039,000","16,631,000","4,011,000","7,200,000","10,777,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"27,067,000","7,963,000","24,736,000","39,621,000","33,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"3,494,000","3,621,000","6,470,000","4,087,000","10,886,000","20,915,000","14,561,000","15,809,000","9,139,000","16,120,000","10,616,000",,"15,974,000","12,764,000","14,633,000","14,146,000","14,770,000","10,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,000","145,000","1,237,000",,,,,,,,,,"7,108,000","7,962,000","7,345,000","10,439,000","11,128,000","1,077,000","24,979,000","36,319,000","35,780,000","26,832,000","10,727,000","35,574,000","24,335,000","32,795,000","31,659,000","25,300,000","23,400,000","21,900,000","17,600,000","27,400,000","22,700,000","19,600,000","18,900,000","20,700,000","25,500,000","28,200,000","21,000,000","19,200,000","18,700,000","17,000,000","12,500,000","13,700,000","11,800,000","10,800,000","9,100,000","7,300,000","6,600,000","5,900,000","4,700,000","4,300,000","3,100,000","3,600,000","2,600,000","3,200,000","1,700,000","2,000,000","2,600,000","1,900,000","400,000"
	TotalNonCurrentAssets,"570,920,000","577,366,000","589,176,000","592,516,000","605,710,000","615,706,000","629,574,000","639,416,000","648,354,000","763,202,000","757,217,000","759,380,000","761,322,000","754,974,000","753,520,000","765,001,000","772,341,000","775,122,000","793,695,000","412,326,000","412,586,000","417,328,000","429,648,000","428,698,000","427,427,000","420,619,000","422,687,000","425,740,000","437,045,000","442,992,000","442,270,000","447,573,000","456,419,000","465,433,000","469,326,000","478,322,000","491,710,000","484,531,000","466,792,000","468,813,000","122,769,000","124,005,000","123,972,000","125,441,000","127,269,000","130,776,000","134,015,000","137,884,000","142,048,000","146,910,000","152,116,000","156,997,000","161,364,000","166,080,000","242,886,000","239,508,000","241,354,000","241,921,000","243,065,000","247,257,000","250,045,000","252,265,000","270,091,000","288,096,000","276,250,000","192,054,000","227,661,000","217,260,000","189,132,000","189,508,000","197,684,000","200,958,000","209,463,000","217,871,000","231,352,000","272,226,000","312,851,000","332,815,000","339,346,000","350,709,000","377,134,000","378,367,000","355,063,000","401,054,000","407,716,000","362,200,000","420,398,000","402,043,000","371,494,000","362,300,000","323,500,000","304,600,000","293,800,000","291,700,000","278,800,000","238,700,000","223,200,000","222,000,000","225,100,000","257,800,000","218,200,000","204,200,000","177,000,000","170,500,000","159,200,000","156,500,000","155,000,000","145,400,000","122,900,000","102,300,000","89,700,000","78,300,000","70,800,000","64,100,000","59,600,000","52,400,000","45,400,000","40,600,000","36,800,000","27,500,000","25,600,000","22,000,000","12,000,000"
		NetPPE,"232,037,000","232,425,000","208,456,000","207,369,000","206,598,000","209,676,000","214,900,000","218,637,000","220,546,000","221,346,000","210,963,000","208,718,000","206,719,000","206,991,000","198,876,000","195,546,000","196,298,000","195,363,000","196,275,000","136,299,000","132,658,000","134,138,000","139,456,000","137,722,000","138,722,000","140,438,000","136,533,000","134,478,000","141,247,000","142,892,000","137,170,000","136,771,000","140,254,000","142,082,000","139,735,000","138,474,000","137,858,000","132,146,000","129,387,000","126,920,000","95,491,000","96,591,000","95,114,000","95,403,000","96,687,000","98,834,000","100,994,000","103,121,000","105,560,000","108,802,000","112,333,000","115,789,000","119,111,000","122,035,000","122,221,000","118,041,000","120,028,000","122,063,000","124,307,000","127,615,000","128,818,000","130,627,000","137,782,000","141,033,000","142,968,000","131,561,000","137,766,000","135,335,000","134,405,000","137,656,000","141,247,000","127,342,000","128,823,000","151,781,000","131,154,000","137,096,000","144,331,000","145,703,000","149,542,000","254,583,000","165,655,000","170,330,000","169,119,000","214,121,000","216,924,000","216,901,000","226,552,000","216,463,000","200,998,000","186,400,000","207,400,000","157,900,000","183,700,000","136,000,000","132,900,000","118,300,000","110,800,000","108,800,000","117,500,000","115,600,000","84,000,000","81,800,000","78,700,000","79,100,000","79,200,000","76,200,000","72,700,000","66,400,000","55,400,000","44,100,000","38,000,000","29,200,000","25,700,000","21,000,000","20,200,000","19,700,000","18,800,000","17,900,000","16,500,000","15,000,000","13,800,000","13,400,000","11,400,000"
			GrossPPE,,"550,347,000",,,,"506,662,000",,,,"506,515,000",,,,"475,158,000",,,,"446,345,000",,,,"374,957,000",,,,"371,749,000",,,,"362,844,000",,,,"348,716,000",,,,"324,277,000",,,,"278,583,000",,,,"271,794,000",,,,"274,080,000",,,,"273,769,000","262,207,000","258,027,000","260,014,000","262,049,000","253,245,000","256,553,000","257,756,000","259,565,000","254,520,000","257,771,000","259,706,000","248,299,000","244,150,000","241,719,000","240,789,000","244,040,000","237,779,000","223,874,000","225,355,000","248,313,000","218,188,000","224,130,000","231,365,000","232,737,000","223,904,000","328,945,000","240,017,000","244,692,000","233,704,000","278,706,000","281,509,000","281,486,000","275,252,000","265,163,000","249,698,000","235,100,000",,"197,100,000","222,900,000","175,200,000","164,500,000","149,900,000","142,400,000","140,400,000","140,800,000","138,900,000","107,300,000","105,100,000","94,900,000","95,300,000","95,400,000","92,400,000","83,400,000","77,100,000","66,100,000","54,800,000","45,700,000","36,900,000","33,400,000","28,700,000","26,000,000","25,500,000","24,600,000","23,700,000","20,700,000","19,200,000","18,000,000","17,600,000","14,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
