name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			NetIncomeContinuousOperations,"114,559,000","23,504,000","11,924,000","30,005,000","49,126,000","49,418,000","61,448,000","45,211,000","34,879,000","13,040,000","7,789,000"
DilutedNIAvailtoComStockholders,"114,559,000","23,504,000","11,924,000","30,005,000","49,126,000","49,418,000","61,448,000","45,211,000","34,879,000","13,040,000","7,789,000"
BasicEPS,,"0.11","0.06","0.14","0.24","0.24",,"0.204","0.158","0.059",
DilutedEPS,,"0.11","0.05","0.13","0.22","0.24",,"0.204","0.158","0.059",
BasicAverageShares,,"212,403,383","210,776,177","208,988,168","208,205,162","207,309,946",,"221,366,104","221,366,104","221,366,104",
DilutedAverageShares,,"220,967,935","222,897,188","224,331,039","222,947,030","208,458,352",,"221,366,104","221,366,104","221,366,104",
TotalOperatingIncomeAsReported,"159,148,000","31,407,000","25,841,000","37,748,000","64,152,000","64,664,000","79,584,000","57,718,000","45,761,000","17,450,000","11,521,000"
TotalExpenses,"1,068,040,000","213,376,000","361,985,000","222,338,000","270,341,000","259,158,000","291,382,000","151,287,000","189,575,000","126,273,000","162,110,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"114,559,000","23,504,000","11,924,000","30,005,000","49,126,000","49,418,000","61,448,000","45,211,000","34,879,000","13,040,000","7,789,000"
NormalizedIncome,"114,559,000","23,504,000","11,924,000","30,005,000","49,126,000","49,418,000","61,448,000","45,211,000","34,879,000","13,040,000","7,789,000"
NetInterestIncome,,,,,,,"-74,000",,,,"-1,229,000"
EBIT,"159,148,000","31,407,000","25,841,000","37,748,000","64,152,000","64,664,000","79,584,000","57,718,000","45,761,000","17,450,000","11,521,000"
EBITDA,"180,610,000"
ReconciledCostOfRevenue,"790,988,000","145,763,000","283,004,000","158,023,000","204,198,000","203,552,000","246,217,000","119,455,000","162,029,000","98,955,000","133,513,000"
ReconciledDepreciation,"21,462,000","6,030,000","6,023,000","5,048,000","4,361,000","3,956,000","3,980,000","3,451,000","3,439,000","3,246,000","2,827,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"114,559,000","23,504,000","11,924,000","30,005,000","49,126,000","49,418,000","61,448,000","45,211,000","34,879,000","13,040,000","7,789,000"
NormalizedEBITDA,"180,610,000","37,437,000","31,864,000","42,796,000","68,513,000","68,620,000","83,564,000","61,169,000","49,200,000","20,696,000","14,348,000"
TaxRateForCalcs,"0.28","0.251","0.27","0.206","0.234","0.235","0.227","0.213","0.232","0.227","0.243"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0"
