name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
			DeferredIncomeTax,"6,383,000","-6,302,000","4,390,000","6,496,000","1,799,000","10,927,000","6,613,000","45,515,000","-3,736,000","116,383,000","-47,916,000","3,833,000","3,687,000","-42,923,000","3,701,000","4,678,000","6,173,000","669,000","-51,100,000","4,889,000","-3,812,000","-548,000","626,000","303,000","1,822,000","4,155,000","11,935,000","-14,044,000","-4,369,000","4,633,000","4,800,000","114,000","-3,742,000","1,807,000","7,533,000","-2,702,000","-892,000","5,749,000","7,089,000","-2,509,000","-4,174,000","3,923,000","-723,000","-73,000","-939,000","4,598,000","-258,000","7,317,000","-3,160,000","4,799,000","-281,000","-302,000","-3,015,000","7,596,000","2,483,000","-1,208,000","-3,102,000","8,191,000","-3,523,000","-1,888,000","-1,366,000","1,617,000","137,000","-2,707,000","-1,484,000","3,416,000","768,000","64,000","-3,360,000","11,796,000","2,029,000","1,153,000","2,964,000","5,318,000","6,548,000","5,698,000","4,262,000","6,822,000","5,445,000","8,091,000","8,390,000","5,711,000","5,098,000","7,461,000","2,959,000","11,609,000","11,755,000","1,280,000","-1,267,000","766,000","400,000","500,000","-1,500,000","3,600,000","200,000","200,000","-1,100,000","2,300,000","900,000",,,"4,400,000","500,000","0","-400,000","7,300,000","500,000","100,000","-300,000","200,000","800,000","-100,000","1,800,000"
		AssetImpairmentCharge,"0","-6,101,000","0",,,"0",,,,"0",,,,,,,,,,,,"0","0",,,"6,645,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"14,264,000","3,627,000","4,261,000","3,920,000","2,456,000","3,236,000","3,782,000","3,515,000","4,760,000","3,416,000","4,270,000","3,918,000","8,219,000","3,500,000","4,050,000","4,066,000","3,493,000","3,189,000","3,655,000","3,836,000","3,399,000","3,002,000","2,909,000","3,564,000","2,594,000","5,053,000","3,963,000","4,312,000","4,018,000","3,223,000","3,105,000","3,766,000","2,936,000","2,649,000","2,671,000","3,011,000","1,805,000","2,307,000","2,556,000","2,576,000","1,563,000","1,467,000","1,749,000","1,458,000","835,000","742,000","784,000","1,412,000","649,000","347,000","393,000","1,035,000","1,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,803,000","-3,052,000","-2,195,000","-3,299,000","-1,598,000","-10,000","-1,352,000","-1,142,000","-2,250,000","-298,000","-2,703,000","-492,000","-3,448,000","-3,566,000","-289,000","-764,000","-3,032,000","-3,312,000","-128,000","-21,000","-1,412,000","-126,000","0","-30,000","-1,132,000","-277,000","-116,000","-259,000","1,005,000","-1,569,000","-68,000","-129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"6,101,000",,,,,,,,,,,,,,,,,,,,,"-2,000,000","0",,,,,,,,,,,,,,,,,,,,"647,000","6,025,000","3,057,000","-2,485,000","4,300,000",,,,,,,,"-16,155,000","19,789,000","602,000","3,290,000","1,516,000","2,205,000","-142,000","-10,607,000","10,995,000","-5,036,000","6,028,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"100,000",,"-500,000","800,000","-600,000",,"-200,000",,,"-100,000","500,000","0","-300,000","-3,000,000","2,700,000","800,000","-600,000"
		ChangeInWorkingCapital,"-7,397,000","-14,478,000","25,897,000","619,000","-19,435,000","-11,441,000","60,555,000","97,045,000","16,415,000","-140,024,000","41,523,000","26,438,000","-24,040,000","-24,551,000","25,480,000","-20,533,000","-24,195,000","763,000","42,179,000","-4,110,000","-24,620,000","-15,054,000","48,945,000","12,429,000","-16,011,000","-17,053,000","22,237,000","15,790,000","-38,333,000","-22,726,000","-12,160,000","9,334,000","-11,979,000","-12,881,000","9,913,000","2,065,000","-30,482,000","-11,286,000","3,396,000","17,493,000","-4,447,000","-7,273,000","4,006,000","8,066,000","-13,654,000","-8,265,000","-5,527,000","-22,127,000","-4,842,000","-33,322,000","5,536,000","10,603,000","-4,330,000","-8,096,000","11,541,000","-6,704,000","-17,933,000","-17,946,000","-34,554,000","13,326,000","-6,975,000","-23,901,000","9,979,000","-2,081,000","20,544,000","-29,474,000","20,814,000","-17,355,000","12,298,000","-19,986,000","4,092,000","9,731,000","244,000","-17,582,000","10,617,000","1,871,000","-6,208,000","-10,213,000","8,818,000","1,005,000","-5,242,000","-1,158,000","25,776,000","3,678,000","-4,396,000","-25,290,000","8,367,000","-864,000","12,090,000","-12,660,000","7,800,000","-2,800,000","-700,000","-15,600,000","10,700,000","-1,100,000","1,700,000","-2,700,000","6,000,000","2,300,000","4,400,000","-9,300,000","7,200,000","2,500,000","2,400,000","-9,300,000","700,000","4,100,000","1,700,000","-2,800,000","16,400,000","-9,500,000","-1,900,000"
			ChangeInReceivables,"-32,346,000","-8,751,000","26,002,000","-9,253,000","-40,344,000","122,627,000","34,605,000","18,132,000","-45,878,000","-12,834,000","39,071,000","-5,811,000","-45,431,000","5,275,000","40,799,000","9,655,000","-45,549,000","2,158,000","25,643,000","8,166,000","-38,527,000","-20,848,000","40,119,000","-11,449,000","-22,057,000","-16,318,000","51,144,000","-17,304,000","-22,075,000","23,289,000","10,716,000","1,516,000","-31,325,000","-6,415,000","23,671,000","-57,000","-30,075,000","-2,817,000","12,795,000","-718,000","-17,031,000","-1,694,000","11,513,000","-10,121,000","-10,150,000","6,223,000","9,197,000","-826,000","-3,468,000","-12,284,000","20,941,000","-3,335,000","-12,330,000","6,880,000","22,266,000","-258,000","-9,215,000","-9,472,000","24,090,000","8,045,000","-7,142,000","-7,828,000","19,635,000","8,222,000","-11,724,000","-13,830,000","11,822,000","-6,188,000","-14,913,000","-7,746,000","3,156,000","2,304,000","-10,197,000","-11,849,000","13,133,000","-3,857,000","-9,455,000","-6,422,000","14,870,000","-3,887,000","2,000,000","1,126,000","40,168,000","-5,434,000","-1,592,000","-18,547,000","13,936,000","61,000","1,327,000","-7,170,000","8,700,000","-2,000,000","-10,500,000","-6,800,000","9,100,000","-1,800,000","-6,800,000","-1,000,000","12,100,000","100,000","-8,700,000","-2,100,000","7,700,000","-800,000","-6,300,000","-1,600,000","4,600,000","-5,200,000","-3,900,000","-500,000","6,000,000","1,900,000","-8,600,000"
				ChangesInAccountReceivables,"-29,209,000"
			ChangeInInventory,"-912,000","-24,683,000","-8,233,000","13,307,000","18,697,000","-7,082,000","-1,561,000","15,554,000","23,091,000","-9,866,000","1,033,000","23,980,000","11,582,000","-25,915,000","-12,391,000","2,131,000","17,159,000","-18,531,000","-439,000","5,896,000","7,960,000","-18,956,000","-5,201,000","14,925,000","2,596,000","-11,148,000","-7,780,000","12,465,000","723,000","-28,462,000","-6,664,000","-8,241,000","4,626,000","-13,225,000","-11,777,000","105,000","-7,817,000","-21,907,000","-6,881,000","5,437,000","9,165,000","-9,993,000","-5,457,000","5,968,000","1,113,000","-4,225,000","-8,060,000","3,553,000","-634,000","-6,356,000","-4,335,000","9,203,000","2,680,000","-4,817,000","927,000","799,000","-5,255,000","-12,719,000","-4,725,000","445,000","-2,810,000","-12,245,000","978,000","-240,000","398,000","-688,000","-6,184,000","-4,946,000","7,501,000","-9,229,000","-2,221,000","218,000","4,284,000","-4,841,000","-605,000","2,334,000","3,360,000","-4,921,000","30,000","2,435,000","-1,578,000","-4,314,000","-4,211,000","3,822,000","6,491,000","-3,607,000","-2,295,000","2,950,000","147,000","-5,252,000","-2,800,000","2,300,000","200,000","-4,400,000","-400,000","2,700,000","1,600,000","-4,400,000","-2,500,000","2,500,000","3,300,000",,"-1,700,000","2,000,000","2,800,000","-4,100,000","-1,500,000","6,200,000","500,000","-4,500,000","-2,800,000","3,700,000","1,600,000"
			ChangeInPayablesAndAccruedExpense,"27,192,000","19,615,000","5,917,000","-9,256,000","10,916,000","3,969,000","-100,168,000","64,508,000","41,232,000","-121,162,000","6,660,000","5,511,000","3,323,000","-2,151,000","-4,955,000","-31,905,000","7,332,000","1,051,000","31,066,000","-24,094,000","9,667,000","24,375,000","12,609,000","7,480,000","5,928,000","4,461,000","-19,109,000","20,170,000","-17,056,000","-14,157,000","-17,330,000","14,498,000","13,483,000","11,920,000","-4,834,000","4,676,000","5,954,000","1,772,000","4,550,000","15,883,000","2,405,000","-3,116,000","1,243,000","11,683,000","-6,483,000","-7,372,000","-7,020,000","-22,483,000","-1,247,000","-15,220,000","-10,741,000","4,524,000","5,058,000","-4,766,000","-14,014,000","-4,307,000","-7,467,000","13,048,000","-26,687,000","14,489,000","-11,508,000","5,428,000","-6,676,000","4,567,000","106,000","-12,027,000","12,968,000","8,796,000","1,974,000","5,154,000","-513,000","10,313,000","-517,000","4,746,000","-4,355,000","4,477,000","-2,932,000","2,055,000","-7,404,000","1,416,000","-5,566,000","-465,000","-9,447,000","5,239,000","-7,714,000","340,000","-5,442,000","398,000","-1,003,000","-4,428,000","-1,000,000","5,400,000","4,100,000","-1,500,000","1,300,000","2,000,000","-1,900,000","-1,000,000","-6,700,000","7,200,000","2,500,000",,"-2,800,000","6,500,000","700,000","-1,200,000","-2,600,000","3,600,000","600,000","-3,100,000","-4,000,000","2,100,000","5,100,000"
				ChangeInPayable,"-8,762,000",,"5,917,000","-9,256,000","10,916,000",,,"64,508,000","41,232,000","-121,162,000","6,660,000","5,511,000","3,323,000","-2,151,000","-4,955,000","-31,905,000","7,332,000","1,051,000","31,066,000","-24,094,000","9,667,000","24,375,000","12,609,000","7,480,000","5,928,000","4,461,000","-19,109,000","20,170,000","-17,056,000","-14,157,000","-17,330,000","14,498,000","13,483,000","11,920,000","-4,834,000","4,676,000","5,954,000","1,772,000","4,550,000","15,883,000","2,405,000","-3,116,000","1,243,000","11,683,000","-6,483,000","-7,372,000","-7,020,000","-22,483,000","-1,247,000","-15,220,000","-10,741,000","4,524,000","5,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-31,602,000",,"9,064,000","-28,970,000","13,854,000",,,"62,908,000","36,834,000","-148,433,000","17,089,000","-983,000","9,394,000","-5,166,000","5,610,000","1,391,000","-1,565,000","-5,750,000","-1,211,000","-25,251,000","25,729,000","-2,679,000","9,313,000","-8,770,000","18,841,000","1,294,000","-10,417,000","-5,146,000","9,796,000","3,694,000","-6,804,000","-8,643,000","19,746,000","-2,685,000","373,000","-587,000","14,111,000",,"-2,210,000","3,206,000","9,316,000",,"869,000","691,000","1,832,000","15,702,000","295,000","-30,542,000","5,841,000","-4,990,000","1,540,000","-3,119,000","6,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-31,602,000",,"9,064,000","-28,970,000","13,854,000",,,"62,908,000","36,834,000","-148,433,000","17,089,000","-983,000","9,394,000","-5,166,000","5,610,000","1,391,000","-1,565,000","-5,750,000","-1,211,000","-25,251,000","25,729,000","-2,679,000","9,313,000","-8,770,000","18,841,000","1,294,000","-10,417,000","-5,146,000","9,796,000","3,694,000","-6,804,000","-8,643,000","19,746,000","-2,685,000","373,000","-587,000","14,111,000",,"-2,210,000","3,206,000","9,316,000",,"869,000","691,000","1,832,000","15,702,000","295,000","-30,542,000","5,841,000","-4,990,000","1,540,000","-3,119,000","6,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"22,840,000",,"-3,147,000","19,714,000","-2,938,000",,,"1,600,000","4,398,000","27,271,000","-10,429,000","6,494,000","-6,071,000","3,015,000","-10,565,000","-33,296,000","8,897,000","6,801,000","32,277,000","1,157,000","-16,062,000","27,054,000","3,296,000","16,250,000","-12,913,000","3,167,000","-8,692,000","25,316,000","-26,852,000","-17,851,000","-10,526,000","23,141,000","-6,263,000","14,605,000","-5,207,000","5,263,000","-8,157,000","12,084,000","6,760,000","12,677,000","-6,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-1,331,000","-659,000","2,211,000","5,821,000","-8,704,000","-4,442,000","1,166,000","-1,149,000","-2,030,000","3,838,000","-5,241,000","2,758,000","6,486,000","-1,760,000","2,027,000","-414,000","-3,137,000","16,085,000","-14,091,000","5,922,000","-3,720,000","375,000","1,418,000","1,473,000","-2,478,000","5,952,000","-2,018,000","459,000","75,000","-3,396,000","1,118,000","1,561,000","1,237,000","-5,161,000","2,853,000","-2,659,000","1,456,000","6,484,000","-7,068,000","-3,109,000","1,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,726,000","-2,809,000","4,945,000","-6,196,000","-23,917,000","-9,604,000","12,022,000",,"-3,306,000","-14,022,000","29,801,000",,,,"17,736,000","-9,314,000",,,"6,674,000","-2,806,000",,,"2,819,000","-3,365,000","1,322,000","1,041,000","-98,000",,,,"-251,000","-3,143,000","-5,283,000","-4,253,000","11,232,000","9,810,000","2,900,000","-8,500,000","5,500,000","300,000","700,000","-4,000,000","8,800,000","3,900,000","3,100,000","-7,500,000","7,300,000","300,000",,,"5,200,000","-2,400,000","200,000","-500,000","4,500,000",,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,953,000","-3,293,000","536,000","1,866,000","-2,891,000","356,000","-2,371,000","507,000","538,000","-329,000","211,000","262,000","-531,000","-364,000","-129,000","-941,000","-2,607,000","-3,315,000","-49,000","2,463,000","3,217,000","-652,000","-608,000","1,963,000","-170,000","-551,000",,,,"-3,851,000",,,,,,,,,,,,,"-200,000","-1,330,000",,"7,451,000","-20,000","387,000",,,,,,,,,,,,,,,,,,,,,,,,
